,2008/Q4,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
LDER_yy,,-81.53,70.20,,,-18.78,,-2.93,,49.46,33.95,33.58,,-48.50,-60.35,-47.76,-4.91,82.03,133.92,,,-0.98,,,,177.46,,-15.55,-15.26,-36.78,-29.39
LDER_sy,,-33.78,21.35,,,30.35,,28.19,,43.76,-1.45,1.28,,-6.55,-21.80,-23.95,-4.42,-2.34,20.72,,,5.73,,,,45.97,,71.58,45.48,-20.03,-20.00
LDER_qq,,,,,4.09,-15.35,19.35,-7.70,,,6.97,-7.95,-42.54,-8.96,-17.65,21.28,4.58,74.29,5.82,,,,,,-6.79,23.39,-3.24,-24.11,-6.47,-7.95,8.07
LDER_sq,,,,,61.84,-39.15,41.78,-8.20,,,-2.81,-5.66,-6.22,8.67,-18.66,-8.25,17.85,11.04,0.54,,,,,,1.37,64.20,0.34,2.73,-14.05,-9.74,0.37
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,236.23,-33.22,,,,,,,,,,,70.82,113.24,74.35,7.11,-43.81,-54.13,,,4.01,,,,-55.87,,76.51,80.11,49.54,31.97
PZAT_sy,,11.60,2.13,,,,,,,,,,,-24.81,-0.53,7.61,18.60,18.74,-1.67,,,2.72,,,,-24.06,,-28.19,-20.29,20.56,14.01
PZAT_qq,,,,,,,,,,,-5.81,9.43,50.49,10.13,17.58,-10.53,-7.55,-42.23,-4.02,,,,,,2.35,28.26,3.61,29.77,4.44,6.50,-8.57
PZAT_sq,,,,,,,,,,,-7.61,4.91,-0.52,-22.02,22.22,13.50,9.64,-21.93,1.21,,,,,,-4.82,-23.71,5.86,-6.58,5.65,15.39,0.11
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,5.78,-3.89,,,-29.24,,,,50.69,,,,2.00,3.49,0.73,0.69,10.14,9.35,,,-8.24,,,,-1.15,,-12.04,-12.99,-10.50,-4.80
PELDR_sy,,7.53,-3.89,,,5.16,,,,-6.82,,,,2.87,9.38,-3.56,-2.25,0.78,-6.44,,,-3.29,,,,6.84,,-1.44,-0.85,0.10,-0.82
PELDR_qq,,,,,,,,,,,0.80,-2.78,4.58,-0.47,2.27,-5.37,4.54,8.87,1.54,,,,,,1.61,-2.87,-1.54,-9.48,0.52,-0.10,4.73
PELDR_sq,,,,,,,,,,,0.23,6.40,2.89,-6.24,6.56,-6.19,4.29,-3.34,-1.06,,,,,,1.69,-0.53,1.52,-4.02,2.30,0.42,0.59
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-9.27,2.82,,,-18.87,,-10.81,,7.28,3.24,-4.51,,12.12,16.11,20.96,8.84,15.85,8.76,,,-3.56,,,,5.98,,-14.19,-11.59,-11.49,-4.06
TSF_sy,,2.79,-7.03,,,-7.66,,-11.91,,-6.08,-9.53,7.52,,10.16,0.68,3.23,-2.39,0.29,7.74,,,0.76,,,,6.32,,4.79,-1.39,-6.32,-0.48
TSF_qq,,,,,-6.30,-9.64,7.07,-1.62,,,3.04,-9.01,13.97,4.93,6.71,-5.21,2.55,11.68,0.18,,,,,,1.11,-2.20,-3.55,-10.02,4.17,-2.10,4.55
TSF_sq,,,,,-9.63,5.20,7.35,-13.68,,,3.40,2.59,1.08,2.74,-5.50,5.19,-4.42,5.56,1.52,,,,,,7.45,4.71,-5.41,-1.54,1.12,-0.53,0.49
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-45.79,19.52,,,55.88,,,,-39.65,,,,-14.95,-21.51,-10.52,-0.67,0.17,11.27,,,13.26,,,,54.69,,3.22,9.34,-8.07,-7.72
ZKO_sy,,-16.17,1.82,,,-4.58,,,,23.67,,,,10.66,17.19,5.88,-2.19,4.49,-2.60,,,-13.94,,,,1.67,,9.36,7.16,2.51,2.08
ZKO_qq,,,,,,,,,,,1.02,-0.15,-13.76,-2.23,-6.77,13.83,-4.27,-1.41,3.57,,,,,,-4.75,13.89,-2.39,-2.52,0.90,-4.24,-2.02
ZKO_sq,,,,,,,,,,,-1.15,3.51,8.23,-0.08,4.69,-6.48,-0.02,6.75,-2.41,,,,,,-0.90,2.41,0.84,6.87,-2.90,-2.03,0.42
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-10.02,5.32,,,14.64,,,,-16.11,,,,-2.13,-6.07,-0.16,-1.59,-0.76,4.40,,,4.15,,,,8.87,,-3.03,1.16,-0.98,1.31
OSF_sy,,-0.77,0.59,,,0.04,,,,0.66,,,,3.79,3.75,-0.12,0.99,-4.15,-2.57,,,2.34,,,,-1.23,,0.19,1.82,0.33,-1.13
OSF_qq,,,,,,,,,,,0.18,-0.97,0.04,-1.39,-3.86,5.26,-1.39,-0.56,1.14,,,,,,-0.42,0.50,-2.29,-0.84,3.89,-1.62,-0.04
OSF_sq,,,,,,,,,,,0.18,-0.97,0.29,4.31,0.15,-4.67,1.41,-1.00,1.80,,,,,,-0.84,1.40,-0.06,-0.30,0.78,-0.08,-1.51
NetDebt,10282000000,7460130000,12222790000,14849000000,16750000000,19056400000,18215000000,19002000000,,24464451000,25200111000,29796524000,24403891000,23280000000,18613860000,25536319000,24623042000,23770481000,28359896000,,,34615386000,,99559721000,92834196000,113669266000,113341815000,114230150000,103809289000,109689725000,108511141000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-67.89,129.58,,,252.09,,188.99,,-72.77,-78.61,-82.91,,-47.42,-44.62,-2.31,-10.80,3.32,32.60,,,3.57,,,,143.73,,-0.44,26.04,-14.60,-17.61
NetDebtEBITDA_sy,,-55.69,103.67,,,3.26,,-22.28,,3.29,-6.35,-5.99,,-12.72,-16.82,-1.63,1.06,26.27,23.39,,,-17.47,,,,0.40,,15.98,35.51,14.74,25.97
NetDebtEBITDA_qq,,,,,12.80,156.92,-4.42,4.32,,,-24.94,-16.66,-8.61,-8.02,-20.95,47.03,-16.56,6.54,1.45,,,,,,-17.00,21.01,-5.47,4.87,5.07,-18.01,-8.81
NetDebtEBITDA_sq,,,,,24.35,-43.20,15.74,-4.93,,,4.94,-4.56,-3.61,-9.59,0.01,12.86,-0.98,12.96,-2.26,,,,,,-8.86,16.45,1.21,7.99,6.48,-1.40,11.11
DebtFin,10785000000,2539180000,5890770000,,,,,,,15238129000,7625080000,7936801000,5818270000,4440000000,4823675000,6183400000,6936933000,15129397000,16924126000,,,20420431000,,63181692000,57599800000,60749694000,60075674000,59606292000,54411117000,58912849000,70614702000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-89.58,225.06,,,,,,,,,,,-83.90,-52.57,-11.19,5.41,244.76,205.36,,,-4.00,,,,120.80,,-18.14,6.48,-14.18,1.15
DebtFinEBITDA_sy,,-76.76,225.06,,,,,,,,,,,-29.33,-25.30,-5.76,30.73,24.45,-17.39,,,-20.30,,,,27.58,,63.24,60.81,2.47,23.40
DebtFinEBITDA_qq,,,,,,,,,,,-63.54,-26.63,-18.21,-26.41,7.40,37.39,-2.92,140.68,-4.88,,,,,,-18.86,4.24,-6.25,3.24,5.54,-15.98,10.49
DebtFinEBITDA_sq,,,,,,,,,,,-14.43,-11.26,-7.13,0.20,-9.54,11.96,28.82,-4.61,-39.96,,,,,,2.83,62.23,,-2.14,1.29,3.38,20.43
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,65.98,-11.87,,,-26.46,,,,39.01,,,,15.08,19.66,11.59,-0.92,-0.92,-6.18,,,-8.04,,,,-29.63,,-6.04,-7.48,7.72,9.77
SP1_sy,,21.46,-2.07,,,-5.49,,,,-11.52,,,,-1.99,0.97,-5.90,-0.87,-6.23,0.03,,,10.68,,,,-0.29,,-8.51,-5.59,1.47,0.59
SP1_qq,,,,,,,,,,,-0.82,-0.84,16.00,0.87,3.13,-7.52,3.00,0.87,-2.34,,,,,,4.56,-11.76,0.12,1.71,2.96,2.74,2.02
SP1_sq,,,,,,,,,,,-8.52,11.72,-4.88,0.82,-5.76,4.12,0.21,-4.63,0.53,,,,,,1.47,-1.81,-1.45,-6.82,4.71,5.52,-2.31
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,5.78,-3.89,,,-29.24,,,,50.69,,,,2.00,1.85,-0.74,-1.65,10.14,8.26,,,-8.24,,,,-2.01,,-11.99,-12.99,-9.74,-4.19
SP2_sy,,8.69,-3.89,,,5.99,,,,-4.70,,,,5.45,8.70,-0.88,-3.50,-7.57,-4.78,,,-0.99,,,,5.17,,-4.98,-2.45,1.16,-1.22
SP2_qq,,,,,,,,,,,0.80,-2.78,4.58,-0.47,0.65,-5.25,3.63,11.46,-1.07,,,,,,1.67,-3.72,-1.31,-8.89,0.52,-0.12,4.75
SP2_sq,,,,,,,,,,,-4.74,4.59,3.99,1.78,-1.80,-4.63,1.24,-2.51,1.16,,,,,,1.73,-2.72,2.26,-6.11,4.43,0.89,-0.14
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,,-84.38,,,,,,,,,,,3100.00,,,,289.52,,,,-67.86,,,,88.84,,-20.54,-65.79,-72.32,-76.17
CAR_sy,,,-68.51,,,,,,,,,,,35.41,,,,-31.93,,,,-5.19,,,,56.61,,15.59,-35.82,16.87,-59.29
CAR_qq,,,,,,,,,,,,,,,,,,,-30.30,,,,,,58.12,-53.84,65.79,-34.33,-31.93,-62.64,42.70
CAR_sq,,,,,,,,,,,,,,,,,,,11.36,,,,,,82.18,-6.34,9.09,-37.90,1.16,70.54,-62.00
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,2.61,-16.59,,,-25.63,,,,26.12,,,,15.79,10.52,-4.63,2.33,54.81,39.32,,,-16.45,,,,-5.84,,-34.19,-39.98,-28.49,-14.77
QR_sy,,1.33,17.59,,,-0.17,,,,-8.89,,,,1.69,-6.51,-6.22,-21.70,-21.51,12.64,,,11.37,,,,11.17,,7.55,-14.31,-7.83,-8.70
QR_qq,,,,,,,,,,,1.10,4.82,6.33,2.75,-3.49,-9.55,14.09,55.46,-13.15,,,,,,8.82,-13.33,-10.42,-22.10,-0.76,3.26,6.77
QR_sq,,,,,,,,,,,-8.92,-3.01,26.51,-9.01,-16.26,-2.71,5.63,-8.79,20.17,,,,,,36.02,-14.21,-0.08,-7.76,8.37,-7.73,-1.02
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,,-3.40,,,-46.74,,,,85.13,,,,11.40,17.79,11.47,6.17,43.27,30.55,,,-18.19,,,,8.79,,-36.64,-38.04,-30.69,-12.98
CR_sy,,,-7.46,,,5.66,,,,-7.67,,,,1.54,-0.42,-2.96,-0.94,0.06,-4.51,,,-3.94,,,,13.29,,-4.00,-5.70,-0.95,6.26
CR_qq,,,,,,,,,,,2.70,-7.54,13.04,3.78,8.60,-12.50,7.67,40.04,-1.04,,,,,,6.45,-12.31,-9.56,-24.95,4.10,-1.91,13.54
CR_sq,,,,,,,,,,,1.59,-6.52,4.70,2.13,-0.37,-8.91,6.87,3.17,-4.92,,,,,,9.72,-3.20,-7.68,-2.09,7.77,1.68,-0.96
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,147.82,-84.35,,,-51.77,,,,-75.43,,,,854.39,230.91,-74.39,1.17,642.28,112.01,,,-83.14,,,,144.49,,-8.12,-52.80,-72.37,-79.09
PP_sy,,87.74,-65.25,,,12.36,,,,-7.59,,,,34.76,-24.15,13.90,67.43,-31.67,37.28,,,-5.11,,,,76.98,,16.78,-32.26,4.00,-59.29
PP_qq,,,,,,,,,,,456.14,352.05,-22.19,-51.21,92.83,-65.01,207.36,257.98,-44.92,,,,,,58.12,-40.24,45.95,-33.37,-18.78,-65.02,10.43
PP_sq,,,,,,,,,,,-1.90,-51.09,63.03,72.30,-44.79,-26.56,139.65,-29.68,10.92,,,,,,82.18,6.34,-3.93,-37.26,5.68,63.26,-62.40
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-13.94,8.23,,,-20.71,,,,22.42,,,,11.12,4.05,6.05,3.12,15.47,21.34,,,12.57,,,,-11.52,,-38.64,-38.52,-26.40,-5.85
RCLR_sy,,8.14,7.90,,,-20.36,,,,18.62,,,,-17.09,-5.06,-10.49,-15.43,2.52,4.75,,,-19.35,,,,32.69,,9.26,-0.03,-13.65,-7.63
RCLR_qq,,,,,,,,,,,-0.97,-5.63,9.29,8.79,-7.27,-3.81,6.27,21.81,-2.56,,,,,,-0.50,-3.60,-20.01,-20.02,-0.31,15.41,2.32
RCLR_sq,,,,,,,,,,,-8.32,3.46,11.14,-21.34,4.98,-2.46,5.01,-4.66,7.26,,,,,,15.07,-3.31,-0.73,-1.08,5.29,-16.49,6.19
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,28.36,-18.28,,,-241.15,,-22.28,,187.08,130.98,124.18,,21.82,25.02,16.46,1.72,58.23,40.69,,,-26.44,,,,-2.18,,-58.08,-57.50,-51.34,-22.81
KP_sy,,18.88,-8.96,,,34.70,,-13.57,,-27.35,-0.18,3.87,,19.12,-0.61,-16.36,-26.27,-18.81,-24.98,,,-16.68,,,,37.27,,2.86,0.92,13.19,7.83
KP_qq,,,,,-12.98,64.78,-199.69,-2.54,,,6.63,-19.97,38.61,2.99,9.43,-25.45,21.07,60.21,-2.70,,,,,,7.35,-15.32,-8.98,-49.34,8.84,-3.05,44.37
KP_sq,,,,,-253.58,183.63,-17.37,-18.56,,,13.55,-15.26,22.57,1.01,-5.27,-28.68,8.04,11.23,-12.46,,,,,,35.07,-14.45,1.80,-12.56,32.52,-4.05,-3.02
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,,1.78,,,286.29,,43.46,,-213.86,-144.37,-140.49,,103.78,102.83,102.08,101.60,102.17,140.17,,,-1383.94,,,,44.51,,83.45,74.44,61.31,23.76
PKKO_sy,,,-81.15,,,605.66,,-33.67,,-51.60,-67.89,-66.05,,-44.20,-41.16,-38.70,53.76,10.68,53.56,,,0.70,,,,-8.12,,158.11,91.72,62.71,15.25
PKKO_qq,,,,,17.51,-60.69,190.61,6.86,,,-13.25,2.50,-39.91,102.45,-15.22,-28.52,8.04,208.75,0.72,,,,,,31.77,33.32,25.41,51.24,-5.36,-0.97,-46.98
PKKO_sq,,,,,1424.87,-94.18,2.29,-26.96,,,-32.12,-22.79,-21.84,36.22,-28.43,-19.57,96.07,-1.94,-0.70,,,,,,33.77,18.69,32.67,22.54,-0.64,0.73,-6.03
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-23.94,2.27,,,1.60,,-5.76,-0.87,2.38,0.24,-1.48,-17.16,7.57,0.35,-0.53,6.05,12.91,7.16,8.17,6.89,-10.64,-20.10,-25.76,-14.38,-1.54,33.15,46.36,21.80,21.97,3.57
RN_sy,,-9.25,7.97,,,-7.99,,2.56,-13.24,-1.23,0.24,-9.99,-7.57,-2.06,0.01,12.56,15.98,8.64,2.77,-0.46,-9.75,-8.49,-5.44,0.43,11.34,14.18,19.09,16.93,11.66,6.74,2.37
RN_qq,,,,,11.62,-27.19,11.51,3.98,17.41,-24.80,9.19,2.19,-1.27,-2.35,1.86,1.30,5.26,3.96,-3.33,2.26,4.01,-13.09,-13.56,-4.99,19.97,-0.06,16.90,4.43,-0.16,0.07,-0.73
RN_sq,,,,,17.09,-11.10,-2.05,0.58,-0.94,1.20,-0.59,-9.69,1.72,7.24,1.52,1.64,4.81,0.46,-3.96,-1.56,-4.98,1.86,-0.76,4.56,5.34,4.46,3.50,2.67,0.59,-0.15,-0.73
CRN,72000,95000,93000,74000,67000,91000,82000,79000,67000,89000,82000,80000,81000,83000,81000,80000,76000,73000,76000,74000,71000,82000,95000,100000,83000,84000,71000,68000,69000,68000,69000
CRN_yy,,31.94,-2.11,,,-2.15,,6.76,,-2.20,,1.27,20.90,-6.74,-1.22,,-6.17,-12.05,-6.17,-7.50,-6.58,12.33,25.00,35.14,16.90,2.44,-25.26,-32.00,-16.87,-19.05,-2.82
CRN_sy,,11.11,-7.50,,,9.46,,-3.57,,,,12.35,8.54,2.47,,,-13.48,-7.83,-2.44,1.25,10.39,9.15,5.00,-0.62,-10.00,-11.98,-16.07,-14.91,-10.46,-7.48,-2.13
CRN_qq,,,,,-9.46,35.82,-9.89,-3.66,-15.19,32.84,-7.87,-2.44,1.25,2.47,-2.41,-1.23,-5.00,-3.95,4.11,-2.63,-4.05,15.49,15.85,5.26,-17.00,1.20,-15.48,-4.23,1.47,-1.45,1.47
CRN_sq,,,,,-15.48,14.08,1.23,-1.22,1.23,-1.22,1.23,10.98,-2.20,-6.74,-1.20,-2.44,-3.75,-0.65,4.58,1.25,4.94,-1.76,0.60,-4.17,-4.97,-3.92,-4.08,-2.84,,-0.73,1.47
CPZ,79000,121000,109000,89000,89000,99000,102000,105000,93000,94000,94000,100000,100000,100000,97000,94000,88000,82000,81000,76000,68000,73000,80000,88000,75000,77000,71000,78000,87000,93000,95000
CPZ_yy,,53.16,-9.92,,,-9.17,,17.98,4.49,-5.05,-7.84,-4.76,7.53,6.38,3.19,-6.00,-12.00,-18.00,-16.49,-19.15,-22.73,-10.98,-1.23,15.79,10.29,5.48,-11.25,-11.36,16.00,20.78,33.80
CPZ_sy,,21.59,-13.08,,,11.83,,-2.68,9.90,11.54,1.87,10.09,11.71,3.45,11.01,-10.00,-15.32,-19.17,-16.53,-7.41,4.76,16.49,11.39,12.00,-2.73,-9.29,-14.67,-18.75,-14.49,-9.27,-1.04
CPZ_qq,,,,,,11.24,3.03,2.94,-11.43,1.08,,6.38,,,-3.00,-3.09,-6.38,-6.82,-1.22,-6.17,-10.53,7.35,9.59,10.00,-14.77,2.67,-7.79,9.86,11.54,6.90,2.15
CPZ_sq,,,,,,2.97,2.88,1.87,1.83,4.50,,10.09,,,0.83,-10.74,-2.78,-7.62,4.12,-0.99,10.00,2.73,-0.44,-0.44,-4.46,-4.21,-6.34,-5.21,0.55,1.64,2.15
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,1.13,-20.63,-62.45,-83.95,,-126.62,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,,,-4.53,14.11,-19.27,-17.97,,-27.97,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,23.47,14.33,19.23,-39.91,-3.09,-45.92,-49.02,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,-4.98,6.59,0.82,-6.50,13.56,-24.59,2.44,,,,,,,,,,
CRZ,,,,,,,,,,,,,,52000,42000,37000,31000,51000,53000,98000,192000,,-198000,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,,,,,-1.92,26.19,164.86,519.35,,-473.58,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,4.41,-12.33,22.96,18.38,,-3.12,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,-19.23,-11.90,-16.22,64.52,3.92,84.91,95.92,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,7.35,-7.53,0.74,4.41,-9.86,29.69,-3.01,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO_yy,,-34.55,14.60,,,51.26,,40.31,47.58,-32.31,-34.92,-35.98,-46.63,4.84,-2.88,-5.17,1.17,1.56,-3.24,-3.49,-8.26,-3.06,3.03,-15.54,-3.71,-10.45,1.89,29.31,13.88,20.23,6.38
RMO_sy,,-22.86,2.94,,,4.74,,5.82,-3.98,5.52,-5.97,-7.18,-5.27,-6.98,4.81,3.79,2.89,11.47,6.59,7.73,9.03,2.37,1.63,-0.97,-4.08,-8.40,2.19,6.44,11.08,10.07,0.57
RMO_qq,,,,,11.62,8.40,11.51,3.98,17.41,-50.28,7.20,2.29,-2.12,-2.33,-0.69,-0.13,4.43,-1.95,-5.38,-0.38,-0.74,3.61,0.56,-18.34,13.17,-3.64,14.41,3.65,-0.34,1.73,1.23
RMO_sq,,,,,7.02,-5.88,4.29,0.74,-2.89,3.42,-7.06,-0.56,-0.89,1.55,4.73,-1.53,-1.75,10.02,0.15,-0.49,-0.56,3.30,-0.58,-3.03,-3.68,-1.35,10.91,1.00,0.52,-2.25,1.33
RMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMT_yy,,-2.07,-2.87,,,1.63,,-5.73,-0.84,59.00,49.40,53.29,24.12,-1.34,-12.69,-26.66,-23.87,-21.73,-20.46,-11.37,-11.38,-9.59,-7.69,-33.52,-25.01,-29.01,-14.67,25.21,10.92,24.12,8.55
RMT_sy,,-10.39,14.34,,,7.46,,-4.42,-15.78,35.55,-9.40,-2.11,-8.58,6.93,-6.29,5.10,10.98,-29.43,9.55,1.17,2.50,-3.79,6.64,-1.59,1.69,-2.36,-0.56,7.64,2.30,1.50,-0.56
RMT_qq,,,,,11.63,-27.17,11.52,3.98,17.41,16.79,4.78,6.69,-4.93,-7.17,-7.27,-10.38,-1.32,-4.56,-5.77,-0.14,-1.33,-2.63,-3.78,-28.09,11.30,-7.82,15.65,5.53,-1.41,3.16,1.14
RMT_sq,,,,,13.74,-4.37,-2.02,-10.31,0.21,53.93,-34.52,-3.09,-6.41,80.05,-42.61,8.69,-1.18,14.50,-10.91,0.37,0.11,7.48,-1.25,-7.38,3.45,3.20,0.57,0.25,-1.68,2.39,-1.47
RM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RM_yy,,-16.01,4.80,,,29.46,,13.28,22.73,17.48,9.67,5.48,-11.78,-12.56,-14.76,-17.15,-13.14,-11.91,-13.22,-8.05,-10.07,-6.94,-3.46,-26.97,-17.32,-22.50,-8.83,26.69,11.97,22.73,7.77
RM_sy,,-13.18,12.66,,,18.92,,1.23,-14.44,5.82,-8.04,-4.14,-7.41,5.68,-2.17,1.40,5.10,-20.37,6.16,5.86,8.05,-1.19,6.92,-0.55,0.74,-3.07,-1.60,5.11,1.79,2.23,2.82
RM_qq,,,,,6.45,0.34,5.29,0.72,15.34,-3.96,-1.71,-3.13,-3.53,-4.81,-4.18,-5.85,1.15,-3.46,-5.60,-0.24,-1.08,-0.10,-2.07,-24.54,11.99,-6.36,15.21,4.86,-1.03,2.65,1.16
RM_sq,,,,,17.09,7.83,-14.62,-6.08,-1.04,33.36,-25.81,-2.11,-4.41,52.21,-31.32,1.46,-0.92,15.31,-8.43,1.17,1.14,5.46,-0.91,-5.90,2.46,1.47,0.59,0.52,-0.78,1.91,1.16
COP,,,,,,,,,,,,,,135000,123000,117000,107000,124000,129000,172000,263000,,-103000,,,,,,,,
COP_yy,,,,,,,,,,,,,,,,,,-8.15,4.88,47.01,145.79,,-179.84,,,,,,,,
COP_sy,,,,,,,,,,,,,,,,,,-2.37,-7.50,3.24,0.32,,-5.41,,,,,,,,
COP_qq,,,,,,,,,,,,,,,-8.89,-4.88,-8.55,15.89,4.03,33.33,52.91,,,,,,,,,,
COP_sq,,,,,,,,,,,,,,,8.47,-3.44,0.65,-7.40,2.78,7.77,-2.19,,,,,,,,,,
CSP,,,,,,,,,,,,,,35000,26000,23000,19000,42000,48000,96000,195000,,-183000,,,,,,,,
CSP_yy,,,,,,,,,,,,,,,,,,20.00,84.62,317.39,926.32,,-481.25,,,,,,,,
CSP_sy,,,,,,,,,,,,,,,,,,29.03,13.21,14.58,2.22,,-20.00,,,,,,,,
CSP_qq,,,,,,,,,,,,,,,-25.71,-11.54,-17.39,121.05,14.29,100.00,103.12,,,,,,,,,,
CSP_sq,,,,,,,,,,,,,,,-14.52,-9.43,-6.25,77.78,-25.00,-8.33,-16.36,,,,,,,,,,
