,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZFI_qq,,,,,-5.37,5.67,-51.16,,92.75,-48.12,184.27,-5.68,-27.19,27.48,-23.95,-4.10,6.79,2.73,10.09,3.37,-13.81,-10.06,13.07,-0.23,0.65,-2.35,-88.85,,,,,-146.72,801.75
ZFI_sq,,,,,-0.81,-26.47,5.64,,24.23,-10.26,4.41,15.24,-7.42,12.19,-6.68,-2.86,3.37,68.19,-30.54,3.37,6.20,-20.81,3.48,-9.73,9.34,-12.66,-43.48,,,,,24.42,2.03
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,1.06,-14.86,,,,10.63,8.38,41.87,20.31,5.25,12.12,7.15,17.81,19.63,18.40,16.20,7.63,2.66,2.09,3.02,3.47,-0.26,-0.44,16.22,19.38,37.60,41.82,23.06,22.50,20.81,19.59,21.04
DTAR_sy,,5.35,2.42,,,,10.12,5.63,15.95,16.47,-9.02,-14.40,-18.73,-25.31,-11.46,-0.70,-2.31,-3.42,-3.78,-5.10,-2.99,-0.80,2.18,10.84,6.67,8.28,11.26,1.14,3.59,12.20,23.21,25.13,35.17
DTAR_qq,,,,-2.42,-18.82,16.48,19.90,-4.41,6.27,-1.22,4.89,1.83,1.56,8.60,6.51,0.78,-0.32,0.59,1.60,0.22,0.59,1.02,-2.06,0.04,17.42,3.77,12.88,3.11,1.88,3.30,11.33,2.06,3.12
DTAR_sq,,,,1.34,-6.94,6.86,9.28,-2.80,2.15,7.33,-14.64,-8.55,-3.01,-1.35,1.19,2.56,-4.58,-2.47,0.82,1.15,-2.46,-0.27,3.85,9.72,-6.13,1.23,6.71,-0.26,-3.86,9.65,17.18,1.29,3.86
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,3.35,-35.55,,,,29.87,21.81,121.07,57.44,16.31,39.13,23.91,74.58,103.84,100.65,87.42,42.29,15.95,12.66,18.78,22.81,-1.61,-2.58,659.16,-1590.13,-263.71,-234.79,-115.12,93.78,54.72,47.92,46.46
CG_sy,,9.62,6.33,,,,-3.40,-7.03,-7.67,-4.65,-3.77,-27.17,-27.11,-37.15,-26.66,-12.44,-16.47,-13.57,-16.40,-15.17,-5.56,-3.74,0.48,39.51,48.87,38.06,20.40,8.07,-3.81,20.00,23.84,10.27,8.38
CG_qq,,,,-5.63,-34.91,35.59,55.91,-11.48,18.14,-3.43,15.18,5.89,5.21,36.05,34.48,4.23,-1.72,3.29,9.58,1.27,3.63,6.79,-12.21,0.27,707.50,-309.62,90.36,17.44,9.43,13.74,29.79,5.05,6.90
CG_sq,,,,2.21,-5.15,3.98,-4.16,-1.64,-5.80,7.39,-3.28,-25.56,-5.73,-7.41,12.86,-11.12,-10.07,-4.20,9.17,-9.81,0.13,-2.36,13.96,25.22,6.84,-9.45,-0.62,12.40,-4.90,12.97,2.56,0.09,-6.53
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-18.76,-37.79,,,,124.03,68.32,243.29,34.15,-65.42,-57.22,-63.14,134.86,671.79,681.03,620.58,-48.33,-82.83,-83.23,-82.91,210.21,401.14,397.58,322.89,-235.22,-116.35,-113.71,-114.95,93.82,54.19,48.16,48.76
LDER_sy,,-25.74,-4.88,,,,63.68,52.76,-6.47,-18.75,-2.90,-22.74,-24.38,-28.04,-21.02,-25.22,-19.22,-11.69,-21.93,-12.27,4.03,-8.25,-8.10,73.52,54.66,75.33,58.44,7.57,2.76,24.96,8.69,5.32,-15.92
LDER_qq,,,,8.40,-39.91,107.96,65.37,-18.55,22.56,-18.73,-57.38,0.78,5.60,417.81,40.06,1.98,-2.57,-62.87,-53.47,-0.38,-0.71,574.06,-24.84,-1.09,-15.61,-315.53,90.91,17.02,8.04,10.95,32.58,6.11,9.10
LDER_sq,,,,16.41,39.71,9.20,-7.84,8.64,-14.46,-5.13,10.15,-13.56,-16.28,-9.72,20.89,-18.16,-9.55,-1.31,6.86,-8.03,7.25,-12.96,7.03,73.67,-4.41,-1.33,-3.28,17.90,-8.68,20.00,-15.87,14.25,-27.10
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,46.64,16.38,,,,-55.76,,,,254.23,,258.04,,-75.40,-76.87,-77.69,174.75,573.62,589.54,603.78,-64.41,-82.93,-83.07,60.38,970.26,741.07,713.41,-21.20,-21.83,-14.69,-14.29,-9.29
PZAT_sy,,18.18,7.16,,,,-22.42,,,,46.21,,55.97,,-21.61,-17.55,-17.51,-0.80,46.80,32.87,20.85,-1.97,-14.46,-43.36,-41.32,-37.24,-31.57,2.49,22.48,7.83,22.81,7.00,0.47
PZAT_qq,,,,,,,,,,,,2.71,4.84,-76.94,-0.93,-3.43,1.11,184.02,142.90,-1.15,3.20,-85.64,16.52,-1.99,877.74,-4.15,-8.43,-5.22,-5.28,-4.92,-0.05,-4.77,0.24
PZAT_sq,,,,,,,,,,,,9.85,10.31,-17.64,-21.45,15.53,10.37,-0.95,16.24,4.57,0.38,-19.65,1.43,-30.77,3.99,-14.06,10.60,3.68,24.28,-24.34,25.96,-9.67,16.70
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-22.23,10.93,,,,45.67,,,,-46.97,,-49.94,,62.07,71.77,87.87,-50.64,-66.72,-67.28,-67.94,102.36,184.02,187.66,-65.92,-93.32,-108.90,-113.42,-238.53,-391.94,-306.66,-203.03,-182.17
PELDR_sy,,-6.66,-16.84,,,,11.38,,,,-3.07,,-2.32,,-1.53,2.68,4.64,-5.59,-4.26,-3.36,-1.62,7.15,24.50,3.23,10.91,2.20,-10.54,5.18,-7.21,-1.33,-10.60,-12.12,-11.88
PELDR_qq,,,,,,,,,,,,-3.28,-8.37,87.08,-2.25,2.51,0.22,-50.85,-34.10,0.80,-1.82,210.27,-7.50,2.09,-88.37,-39.14,-223.17,-53.97,-20.03,-28.26,-71.56,-14.74,-11.77
PELDR_sq,,,,,,,,,,,,-2.06,-1.50,7.11,-4.70,2.13,0.38,-3.36,-3.36,3.09,2.19,5.25,12.29,-14.52,9.80,-3.02,-1.71,0.50,-3.14,3.12,-10.94,-1.22,-2.87
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-11.90,8.35,,,,23.34,12.07,6.19,-12.27,-42.58,-42.83,-44.01,13.59,78.71,82.03,84.30,-50.20,-68.05,-67.84,-68.67,82.54,150.64,151.01,-66.68,-93.04,-111.29,-116.45,-251.48,-415.34,-297.86,-201.48,-188.80
TSF_sy,,-8.42,14.80,,,,0.19,5.17,2.70,16.73,-10.27,-14.56,-7.21,-3.02,10.11,10.93,12.62,-0.12,-1.81,-5.83,-5.92,5.59,5.46,3.88,4.47,-0.68,2.03,5.53,-1.31,0.57,-6.96,-4.66,-0.48
TSF_qq,,,,6.53,5.81,10.87,-1.31,-3.20,0.26,-8.41,-35.40,-3.63,-1.81,85.83,1.63,-1.84,-0.59,-49.79,-34.80,-1.17,-3.18,192.57,-10.47,-1.03,-87.15,-38.91,-245.24,-44.25,-18.35,-27.17,-83.25,-9.31,-13.37
TSF_sq,,,,1.32,-5.39,-9.83,15.90,6.36,-7.61,2.49,-10.91,1.28,0.34,7.11,1.16,2.04,1.87,-5.01,-0.55,-2.14,1.77,6.61,-0.68,-3.61,2.35,1.36,2.03,-0.30,-4.28,3.29,-5.61,2.16,-0.09
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,56.54,-21.69,,,,-31.81,,,,30.33,,56.08,,69.23,40.58,4.89,13.59,-9.19,-0.07,0.78,-26.43,-28.99,-27.87,45.44,109.10,117.29,124.69,7.07,1.28,28.03,14.79,31.05
ZKO_sy,,2.17,78.38,,,,21.39,,,,-35.77,,-27.26,,-8.23,-7.17,-2.94,5.30,20.16,-8.51,-8.38,-16.45,-15.87,-1.63,11.50,29.89,37.05,31.67,11.40,20.99,34.25,33.53,48.21
ZKO_qq,,,,,,,,,,,,-0.37,30.20,1.94,27.98,-17.24,-2.85,10.39,2.31,-8.92,-2.03,-19.41,-1.25,-7.49,97.54,15.87,2.62,-4.34,-5.87,9.60,29.72,-14.23,7.47
ZKO_sq,,,,,,,,,,,,21.75,-11.80,-3.67,-11.29,23.16,-7.77,4.50,1.23,-6.23,-7.64,-4.70,1.93,9.64,4.69,11.02,7.55,5.34,-11.44,20.58,19.34,4.77,-1.70
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,35.11,5.42,,,,-31.87,,,,8.53,,19.55,,-9.56,-21.33,-33.17,-15.27,-17.26,-8.90,-12.04,-30.92,-17.20,-14.55,-78.27,-114.79,-260.23,-304.25,-1006.40,-1992.11,-225.34,-156.47,-179.56
OSF_sy,,0.06,7.91,,,,-4.87,,,,-3.45,,-5.10,,3.89,-2.41,0.16,0.53,-7.16,0.79,-0.85,-1.15,0.99,14.88,9.34,11.63,11.27,-4.22,0.83,-0.29,-0.13,2.82,-1.97
OSF_qq,,,,,,,,,,,,-3.49,16.82,-17.28,-3.04,-16.04,-0.76,4.87,-5.31,-7.56,-4.18,-17.64,13.50,-4.60,-75.64,-156.07,-1129.53,-21.62,-8.11,-29.41,-91.20,4.13,-17.84
OSF_sq,,,,,,,,,,,,-2.72,-0.24,-0.58,7.68,-8.63,2.38,-0.21,-0.56,-0.80,0.71,-0.51,1.60,12.84,-4.14,1.58,1.27,-2.87,0.92,0.45,1.43,,-3.79
NetDebt,33037000000,40271200000,38263470000,35407000000,33871000000,46110000000,63416780000,62582000000,72304000000,71684000000,82189000000,86951000000,84874000000,96807000000,105230000000,111097000000,110894000000,111657000000,109379000000,111206000000,111969000000,120908000000,122831000000,124936000000,129465000000,129276000000,134145000000,136545000000,139790000000,139398000000,141194000000,146830000000,147215000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,124.82,59.35,,,,-83.80,-82.72,-90.78,-65.77,-1.55,-17.79,65.31,-0.86,6555.58,3255.54,134.43,20.55,-98.63,-96.73,-66.74,-28.41,14.66,15.37,-8437.77,-489.42,-192.88,-177.40,97.26,38.63,-502.49,-626.57,-99.59
NetDebtEBITDA_sy,,24.08,-40.50,,,,18.18,49.47,-53.15,-20.34,-52.09,-64.39,38.39,-59.07,9.66,94.90,-26.24,77.62,9.20,-18.86,7.14,28.38,16.64,38.97,20.05,9.62,33.71,15.34,17.56,12.95,3.11,-5.25,-8.75
NetDebtEBITDA_qq,,,,-7.47,38.77,-58.34,-69.71,-1.32,-25.91,54.60,-12.91,-17.59,48.99,-7.28,5746.79,-58.45,-89.59,-52.32,-33.57,-0.80,5.85,2.63,6.39,-0.18,-7749.50,95.21,74.62,16.81,-170.51,-7.47,-149.13,-0.32,25.69
NetDebtEBITDA_sq,,,,-21.47,85.24,-17.83,-1.12,-0.68,-41.94,39.72,-40.53,-26.18,125.63,-58.68,59.34,31.20,-14.61,-0.50,-2.04,-2.51,12.76,19.22,-11.00,16.16,-2.60,8.86,8.55,0.20,-0.73,4.60,-0.91,-7.92,-4.40
DebtFin,-284000000,18781630000,17835650000,,,,37729790000,,,,54366000000,9182000000,8733000000,66004000000,79178000000,76988000000,76547000000,22505000000,81193000000,4621000000,4181000000,75710000000,84187000000,65042000000,-102000000,-667000000,98374000000,-1364000000,-352000000,-250000000,100833000000,-653000000,-448000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,12293.69,59.27,,,,-79.32,,,,9.46,,,,7470.67,21920.65,1472.65,-64.36,-98.65,-99.80,-98.20,122.42,5.87,1345.45,75.96,-96.79,-199.37,-98.52,-91.24,-78.68,-486.72,223.55,140.85
DebtFinEBITDA_sy,,338.61,-86.29,,,,313.22,,,,-77.57,,,,111.63,92.85,-15.45,64.35,-8.63,-58.87,-29.54,35.03,84.83,528.91,172.97,31.70,13.62,-13.68,47.18,47.56,5.02,-16.95,-13.16
DebtFinEBITDA_qq,,,,,,,,,,,,-86.84,45.18,514.34,6352.35,-61.74,-89.63,-86.08,144.66,-94.45,-4.90,1621.42,16.45,-24.18,-88.42,-68.61,-3706.74,101.13,-31.70,-23.61,-99367.01,100.62,-49.16
DebtFinEBITDA_sq,,,,,,,,,,,,-17.68,71.14,-43.24,164.66,-24.98,-24.97,10.33,47.13,-66.22,28.52,111.44,101.39,14.92,-44.22,2.02,73.74,-12.69,-4.89,2.28,23.65,-30.95,-0.56
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-13.69,34.63,,,,-0.08,,,,-16.73,,-23.39,,-46.55,-44.03,-36.29,-25.40,-8.92,-8.84,-12.73,-6.10,16.63,18.45,-85.08,-107.06,-173.74,-190.90,-947.74,-1968.67,-154.11,-123.47,-113.32
SP1_sy,,-2.78,-14.62,,,,-28.10,,,,28.01,,37.07,,16.81,6.52,9.25,4.72,-5.93,4.80,2.27,0.56,-1.86,-6.06,-6.79,-6.96,-0.24,-3.17,-11.44,-17.26,-20.23,-20.62,-19.95
SP1_qq,,,,,,,,,,,,-3.12,-10.28,-18.87,-24.21,1.44,2.15,-5.00,-7.47,1.53,-2.21,2.21,14.92,3.11,-87.68,-148.39,-1100.00,-27.11,-14.86,-18.07,-47.41,-11.78,-9.64
SP1_sq,,,,,,,,,,,,3.38,2.85,4.14,5.50,-5.73,5.49,-0.18,-5.23,5.02,2.94,-1.85,-7.50,0.53,2.14,-2.03,-0.82,-2.43,-6.58,-8.47,-4.39,-2.90,-5.80
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-22.24,10.42,,,,44.67,,,,-47.17,,-50.40,,62.75,72.61,89.39,-50.90,-67.12,-67.64,-68.47,103.44,188.27,190.90,-67.50,-93.86,-109.91,-114.21,-257.57,-430.87,-278.62,-193.51,-172.54
SP2_sy,,-6.79,-16.41,,,,10.65,,,,-2.54,,-3.95,,-2.48,4.32,6.35,-6.02,-3.56,-3.31,-1.50,7.47,19.96,3.42,11.16,2.60,-6.89,5.27,-7.19,-1.31,-10.57,-12.10,-12.15
SP2_qq,,,,,,,,,,,,-2.90,-8.75,88.90,-2.77,2.99,0.13,-51.03,-34.89,1.36,-2.45,216.02,-7.75,2.29,-89.10,-40.26,-248.82,-46.67,-20.85,-25.43,-70.30,-13.69,-12.22
SP2_sq,,,,,,,,,,,,-3.85,-1.57,8.97,-5.43,2.86,0.34,-3.70,-2.96,3.12,2.22,5.06,8.32,-11.10,9.87,-3.03,-1.69,0.50,-3.14,3.12,-10.91,-1.22,-3.20
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,6.01,-62.37,,,,4535.62,,,,-98.14,,,,,,220.69,-94.69,,-97.86,-78.49,1545.45,-66.67,-66.67,-60.00,-69.61,220.00,2525.00,237.50,-65.45,143.75,-55.24,18.52
CAR_sy,,3.08,-21.27,,,,168.01,,,,63.22,,,,,,24.18,-64.17,,-43.60,-27.53,26.63,478.09,261.63,6.92,345.15,191.93,-45.84,2.54,-14.82,-69.85,-41.73,-28.59
CAR_qq,,,,,,,,,,,,,,613.79,,,-83.39,-88.17,36.36,-20.00,66.67,805.00,-97.24,-20.00,100.00,587.50,-70.91,556.25,-74.29,-29.63,105.26,20.51,-31.91
CAR_sq,,,,,,,,,,,,,,30.53,,,-18.18,-62.34,-26.11,147.70,5.14,-34.19,237.32,54.95,-68.92,173.98,121.21,-71.25,-41.15,127.60,-21.70,-44.44,-27.88
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-45.37,-13.91,,,,240.40,,,,-76.54,,-76.32,,184.66,217.62,295.36,-73.18,-77.44,-79.24,-79.46,195.51,163.85,163.67,-38.79,-86.65,-83.10,-79.48,4.51,2.96,-8.26,-12.71,-29.62
QR_sy,,-25.84,10.92,,,,10.50,,,,15.15,,-6.96,,10.08,16.55,9.69,-19.42,-20.17,4.87,5.30,15.53,52.89,8.31,9.32,-6.17,-21.17,-11.43,-12.78,1.57,-14.97,-13.42,-48.11
QR_qq,,,,,,,,,,,,10.69,-29.34,332.97,-15.94,23.51,-12.05,-70.63,-29.29,13.66,-12.97,322.48,-36.87,13.58,-79.80,-7.87,-20.05,37.89,2.89,-9.24,-28.76,31.21,-17.04
QR_sq,,,,,,,,,,,,-12.29,14.08,22.68,-10.32,-7.14,7.37,-9.88,-11.16,21.99,7.80,-1.12,17.58,-13.58,8.80,-15.13,-1.22,-2.90,7.14,-1.16,-17.30,-1.12,-35.79
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-48.71,24.58,,,,190.19,,,,-70.90,,-73.45,,120.20,148.61,223.48,-70.41,-73.51,-74.06,-73.67,221.82,206.27,196.25,-34.80,-84.36,-80.13,-80.39,-6.68,-1.29,-21.82,-12.91,-23.90
CR_sy,,-10.76,-13.65,,,,11.65,,,,-5.22,,-7.24,,-4.84,11.62,7.94,-24.51,-7.56,-7.18,-3.72,25.54,74.07,20.63,-0.15,-7.16,-32.99,-8.07,-1.46,4.37,-22.97,-26.83,-36.58
CR_qq,,,,,,,,,,,,-0.90,-23.13,222.36,-10.33,11.89,0.03,-70.51,-19.73,9.57,1.51,260.46,-23.61,5.99,-77.66,-13.56,-2.93,4.58,6.34,-8.56,-23.12,16.50,-7.08
CR_sq,,,,,,,,,,,,-7.26,4.56,19.68,-18.00,8.78,1.12,-16.31,0.41,9.23,4.88,9.13,39.24,-24.31,-13.18,1.47,0.49,3.84,-6.94,7.48,-25.84,-1.37,-19.34
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,6.01,-62.37,,,,4535.62,,,,-91.40,,-61.14,,286.60,126.72,-64.23,-98.74,-98.67,-97.86,-78.49,1545.45,-66.67,-66.67,-60.00,-69.61,220.00,2525.00,237.50,-65.45,143.75,-55.24,18.52
PP_sy,,2.48,-19.55,,,,162.04,,,,67.67,,-20.65,,-36.46,50.41,1.56,-76.89,-76.12,-41.91,-27.16,36.14,744.10,300.53,84.58,351.45,98.68,-48.11,-32.12,-23.04,-69.61,-47.67,-39.33
PP_qq,,,,,,,,,,,,-15.12,5.26,235.77,28.87,-50.22,-83.39,-88.17,36.36,-20.00,66.67,805.00,-97.24,-20.00,100.00,587.50,-70.91,556.25,-74.29,-29.63,105.26,20.51,-31.91
PP_sq,,,,,,,,,,,,-54.53,18.89,70.37,-31.01,7.63,-19.72,-61.23,-28.71,161.81,0.66,-27.54,342.00,24.23,-53.61,77.23,94.52,-67.56,-39.31,100.95,-23.18,-44.14,-29.63
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-46.64,-8.64,,,,123.57,,,,-69.99,,-77.12,,182.24,236.43,341.51,-67.77,-72.92,-77.35,-78.33,199.68,174.73,165.55,-36.07,-86.57,-82.65,-80.95,1.99,6.68,-11.11,-7.48,-29.66
RCLR_sy,,-26.00,8.53,,,,17.35,,,,-1.89,,-14.71,,11.53,24.87,16.47,-6.81,-14.08,-6.24,-2.46,18.28,58.09,13.88,16.93,-5.69,-37.25,-29.19,-12.80,3.73,-31.69,-10.56,-64.30
RCLR_qq,,,,,,,,,,,,15.02,-30.32,307.36,-13.55,37.11,-8.56,-70.26,-27.35,14.68,-12.52,311.20,-33.40,10.85,-78.94,-13.63,-13.94,21.69,12.76,-9.66,-28.29,26.66,-14.27
RCLR_sq,,,,,,,,,,,,-5.81,14.47,6.06,-2.47,5.46,6.77,-15.14,-10.08,15.08,11.08,2.90,20.19,-17.11,14.06,-17.01,-20.03,-6.47,40.46,-1.27,-47.33,22.47,-43.93
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-422.27,29.85,,,,175.81,27.72,128.19,-54.87,-344.03,-35.52,-588.26,109.68,101.75,109.56,108.07,-1532.85,-10800.00,-1924.30,-1882.53,106.14,89.59,92.36,-41.15,-3363.07,-1509.52,-2212.37,-25.18,-22.89,-25.97,-22.87,-27.93
KP_sy,,-35.60,-115.25,,,,596.04,-221.54,162.70,87.20,-20.43,163.87,-11.15,414.74,-88.84,12.04,20.08,-119.14,-468.00,-93.09,-37.28,471.99,734.24,1394.44,10.56,-56.15,-80.03,27.88,43.72,49.13,-283.48,-228.05,-645.63
KP_qq,,,,-96.25,13.35,30.47,164.11,-287.12,133.79,-482.05,-1.02,-3.92,-21.74,107.57,-81.75,468.00,2.82,-1444.52,-36.27,3.16,-0.46,104.63,-331.12,28.90,-1755.30,-7.04,-14.00,-2.14,-0.44,-5.08,-16.86,0.37,-4.58
KP_sq,,,,363.88,-243.24,-326.11,130.80,-164.65,173.90,-186.99,291.45,-48.10,2.80,208.16,-93.21,421.00,10.17,-149.13,-30.50,109.78,900.00,191.39,122.50,-76.95,-26.02,15.58,1.30,47.64,-16.86,19.93,-224.64,-3.04,-254.26
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,43250.64,-87.49,,,,-220.73,13.02,-48.03,1917.20,72.21,-113.95,-427.71,-99.28,102.16,112.66,106.05,-2073.82,-7955.74,-1735.31,-2297.99,108.07,86.51,91.52,18.71,-1949.48,-791.30,-1332.83,-55.36,-33.73,-21.83,-11.19,-0.12
PKKO_sy,,108.91,-84.28,,,,-9.99,72.45,961.16,386.54,87.21,-121.16,-144.59,-79.38,-65.97,185.69,152.71,-158.33,130.74,51.30,76.72,436.82,96.09,5.58,-54.71,-75.22,-68.84,-42.86,-262.53,22.56,-192.44,-287.50,-338.60
PKKO_qq,,,,85.37,-82.96,-53.69,-925.48,273.52,-92.17,1697.81,-111.37,12.90,-84.00,103.96,-66.02,410.66,-12.12,-1394.25,-35.25,-6.30,-18.12,104.75,-326.05,33.22,-1032.83,-8.15,-8.94,-7.36,-22.83,6.91,0.76,2.01,-10.60
PKKO_sq,,,,305.17,-85.96,237.60,-53.12,676.24,-13.62,54.79,-81.96,-187.73,-82.03,171.57,-70.23,120.90,11.97,-179.20,217.78,44.85,30.78,50.96,-31.43,-22.01,-43.90,-17.39,-13.78,43.02,-259.55,162.29,-165.03,-190.09,-273.22
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-12.70,27.49,,,,4.75,29.78,-40.91,-53.63,-21.93,-33.16,-20.11,-43.61,-24.17,-12.42,3.03,65.61,40.64,31.10,9.90,-4.83,-12.06,-15.30,4.58,16.53,37.16,65.85,29.86,24.72,16.05,1.87,9.95
RN_sy,,-0.30,2.50,,,,-22.59,-12.67,8.94,-13.29,28.38,16.52,-3.57,0.21,-36.62,-14.40,-13.03,-12.53,23.86,-6.61,-9.83,-25.48,-29.34,-21.24,8.88,14.17,18.01,8.87,-16.84,1.58,10.78,17.67,16.95
RN_qq,,,,-12.01,77.64,26.53,-47.03,9.01,-19.12,-0.70,-10.83,-6.68,-3.31,-29.91,19.91,7.78,13.74,12.66,1.83,0.47,-4.65,-2.44,-5.91,-3.23,17.73,8.71,10.75,17.00,-7.82,4.41,3.05,2.70,-0.50
RN_sq,,,,-5.15,-3.57,16.64,-27.43,7.01,20.29,-7.17,7.44,-2.88,-0.45,-3.54,-32.04,31.16,1.15,-2.99,-3.77,-1.11,-2.33,-19.82,-8.76,10.23,35.01,-15.93,-5.69,1.70,3.13,2.69,2.86,8.02,2.51
CRN,100000,114000,90000,102000,57000,45000,86000,79000,97000,98000,110000,117000,121000,173000,145000,134000,118000,105000,103000,102000,107000,110000,117000,121000,103000,94000,85000,73000,79000,76000,73000,71000,72000
CRN_yy,,14.00,-21.05,,,,-4.44,-22.55,70.18,117.78,27.91,48.10,24.74,76.53,31.82,14.53,-2.48,-39.31,-28.97,-23.88,-9.32,4.76,13.59,18.63,-3.74,-14.55,-27.35,-39.67,-23.30,-19.15,-14.12,-2.74,-8.86
CRN_sy,,-0.86,-2.61,,,,32.14,16.95,-8.20,13.08,-24.32,-15.94,3.57,,58.93,29.31,28.45,26.45,-11.80,4.67,6.71,22.22,28.66,18.47,-14.47,-13.37,-14.85,-9.68,20.59,-1.23,-9.88,-14.88,-14.63
CRN_qq,,,,13.33,-44.12,-21.05,91.11,-8.14,22.78,1.03,12.24,6.36,3.42,42.98,-16.18,-7.59,-11.94,-11.02,-1.90,-0.97,4.90,2.80,6.36,3.42,-14.88,-8.74,-9.57,-14.12,8.22,-3.80,-3.95,-2.74,1.41
CRN_sq,,,,5.36,3.39,-12.30,38.32,-6.76,-18.84,8.04,-7.44,3.57,,4.31,47.11,-15.73,-0.67,2.68,2.61,,1.27,17.61,8.02,-7.92,-26.88,19.12,6.17,-2.33,-2.38,-2.44,-3.12,-7.74,-2.10
CPZ,159000,342000,195000,221000,141000,125000,111000,106000,127000,151000,254000,355000,520000,692000,471000,311000,170000,232000,327000,446000,611000,503000,423000,335000,324000,472000,631000,826000,889000,838000,834000,829000,913000
CPZ_yy,,115.09,-42.98,,,,-43.08,-52.04,-9.93,20.80,128.83,234.91,309.45,358.28,85.43,-12.39,-67.31,-66.47,-30.57,43.41,259.41,116.81,29.36,-24.89,-46.97,-6.16,49.17,146.57,174.38,77.54,32.17,0.36,2.70
CPZ_sy,,22.18,-1.71,,,,-29.97,-27.11,-2.16,22.75,51.24,60.80,112.83,8.88,-15.13,-28.44,-53.64,-20.57,-13.95,2.62,13.00,31.70,27.93,17.45,-1.59,-36.27,-31.69,-26.81,-10.48,19.15,47.94,40.59,37.39
CPZ_qq,,,,13.33,-36.20,-11.35,-11.20,-4.50,19.81,18.90,68.21,39.76,46.48,33.08,-31.94,-33.97,-45.34,36.47,40.95,36.39,37.00,-17.68,-15.90,-20.80,-3.28,45.68,33.69,30.90,7.63,-5.74,-0.48,-0.60,10.13
CPZ_sq,,,,-4.88,-15.38,-8.66,-4.74,-1.00,13.57,14.60,17.37,5.26,50.31,-41.37,-8.51,-11.24,-2.62,0.45,-0.89,5.86,7.23,17.06,-3.73,-2.82,-10.14,-24.19,3.19,4.12,9.90,0.90,28.12,-1.05,7.39
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,155.84,,,,34.79,,29.13,41.56,142.16,8.33,41.55,-13.35,-42.54,-47.30,-47.63,-42.37,2.62,20.28,55.04,104.45,26.38,27.22,29.74,11.19,22.49
RZ_sy,,,,,,,,,-6.99,,,,35.95,,26.81,6.69,-0.23,-6.65,-8.99,-13.99,-29.13,-41.56,-45.67,-23.41,8.18,65.20,60.98,54.31,30.22,4.44,33.87,30.47,30.91
