,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_sy,,,,,72.18,25.00,60.34,36.83,-62.01,-42.42,-57.39,-52.14,,-90.89,-37.17,-8.03,,1020.05,180.31,27.72,-24.35,-18.38,-44.70,-57.60,-33.00,-13.94,-19.05,11.57,-18.00,-40.06,-68.90,7.85,45.02,53.44,388.15,9.20,-13.23,-2.98,-23.02,24.58,79.03,48.59,3.56,62.87,-31.84,23.21,18.28
OPM_qq,,-19.17,-69.25,-28.40,-395.91,-97.51,-28.60,146.63,-79.80,15.69,-16.41,4987.51,,,-197.60,34.80,147.05,-57.07,-65.83,21.14,-28.13,-104.38,1413.31,-45.54,-231.90,7.46,-79.53,-22.34,47.77,-24.45,-21.81,-61.18,179.23,21.85,70.24,-5.32,-227.42,87.64,42.11,59.36,42.86,45.28,-426.72,8.84,-843.99,-97.15,-24.37
OPM_sq,,21.11,-21.21,15.30,56.50,-12.07,1.07,-1.61,-56.56,33.29,-25.21,10.51,,,415.74,61.76,58.69,-15.39,29.07,-26.30,-6.00,-8.72,-12.55,-43.49,48.54,17.25,-17.74,-22.12,9.16,-14.30,-57.32,170.11,46.78,-9.32,35.78,-39.58,16.63,1.39,7.74,-2.21,67.60,-15.85,-24.91,53.79,-29.86,52.12,-27.92
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,,,,-109.40,-136.51,-238.46,417.59,177.05,123.26,105.17,700.39,,9824.03,-43063.41,-239.76,,-91.85,101.41,104.45,-79.84,-105.50,-21.35,-84.47,-90.78,211.66,-103.23,-49.71,757.03,324.86,8938.64,1306.54,-239.96,-301.71,-312.34,-256.82,6.70,96.79,87.02,84.81,85.33,-290.00,-3.92,30.54,-1115.51,-1263.72,-1564.18
ROS_sy,,,,,-15.60,-20.01,18.89,-7.58,-63.66,-42.08,-72.37,-73.34,,-45.37,64.46,52.29,,108.13,27.42,55.63,-42.06,-24.00,-15.82,-54.35,-37.59,-69.60,-95.64,-50.32,-9.55,33.57,236.21,40.31,-23.66,30.83,315.38,4.42,166.07,92.12,80.25,176.37,7.95,-13.09,-14.11,-0.38,-26.88,61.18,55.62
ROS_qq,,0.66,-76.78,-152.51,23.38,-290.76,11.92,220.44,-81.41,17.95,-80.41,18534.84,,,-184.81,39.38,127.12,-41.56,-85.37,92.04,22.81,-115.95,309.05,-62.07,-27.08,93.10,-106.04,690.91,1142.69,-4.27,25.74,-5.97,-223.65,-37.97,-32.36,30.55,26.43,95.26,-436.00,18.75,28.93,-26.01,-42.82,45.69,-1143.64,-41.37,-74.29
ROS_sq,,-4.37,-32.53,27.32,2.74,-9.36,0.28,-1.03,-59.60,44.45,-52.16,-4.51,,,44.02,-11.57,124.44,-27.18,-11.83,8.01,-16.44,-4.49,-2.35,-41.43,14.25,-53.48,-85.99,567.24,108.01,-31.30,-64.74,178.46,13.17,17.74,11.96,-30.00,188.36,-14.98,5.04,7.33,12.64,-31.56,3.81,24.48,-17.33,50.87,0.23
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,,,,-178.05,-384.30,-409.94,232.37,120.58,108.39,106.02,907.85,,24416.28,14514.04,89.80,,-102.14,-102.77,-101.81,94.59,15.36,-33.86,44.66,-163.03,12.53,53.92,-166.28,18.71,-13.39,-126.72,-112.54,11.32,31.46,-5.75,48.82,-684.99,-8.26,86.86,100.55,101.74,121.20,103.30,826.67,-548.80,-1086.33,-37886.67
RS_sy,,,,,0.20,-17.68,22.01,70.73,-27.61,-60.61,-56.53,-51.29,,91.49,274.63,80.58,,-5.35,-40.35,-18.75,4.27,7.49,-1.81,-9.91,-18.90,-43.70,-17.22,-26.69,-21.68,-8.16,-30.01,32.26,54.72,93.75,73.67,12.87,4.75,9.73,-2.87,-11.85,10.81,18.43,20.14,51.33,-15.99,-8.37,-6.44
RS_qq,,-46.54,-174.55,-98.56,1.39,-94.76,-33.72,151.54,-84.67,-20.58,-4.15,8535.70,,,-42.87,12.15,-118.81,82.24,26.03,26.58,43.85,-177.57,-16.98,69.65,-166.91,7.70,38.37,-75.36,18.52,-28.75,-23.24,-64.40,66.00,0.49,-90.15,20.43,-421.43,86.28,76.92,103.30,1566.67,66.80,-96.40,826.67,-907.19,-266.58,-37.81
RS_sq,,0.22,-44.11,-5.83,89.97,-17.67,-17.16,31.77,-19.46,-55.20,-8.57,47.64,,,78.87,-28.84,-15.77,-11.72,12.73,-3.08,8.10,-8.99,2.98,-11.07,-2.70,-36.82,51.41,-21.25,3.96,-25.91,15.37,48.83,21.61,-7.21,3.41,-3.27,12.86,-2.80,-8.47,-12.21,41.86,3.89,-7.15,10.58,-21.25,13.32,-5.20
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,,,,-110.30,-166.08,-193.58,1074.46,256.85,134.06,115.10,675.07,,6117.28,-18769.80,-324.47,,-86.88,103.05,105.99,-85.76,-97.27,-42.80,-79.28,-78.86,234.27,-89.18,-28.45,-155.47,-188.78,-574.61,-610.39,-589.16,-328.67,-447.09,-15.29,19.23,100.43,89.21,87.66,89.85,-2174.07,,54.47,-1853.33,-1742.86,-1947.54
GPM_sy,,,,,6.30,82.14,45.51,41.09,-63.22,-31.88,-70.94,-56.97,,-50.91,51.44,-13.99,,83.28,62.38,85.87,-28.06,-30.96,-66.58,-65.73,-30.93,-49.24,-78.40,-63.73,-42.94,-27.38,252.34,132.98,8.27,53.38,101.59,37.14,107.44,89.02,4.21,46.39,15.58,-12.64,,51.14,1.55,93.04,52.97
GPM_qq,,-6.17,-35.38,-91.37,-296.92,-501.75,8.48,208.30,-73.70,30.67,-59.43,5458.41,,,-221.84,33.17,135.26,-54.30,-71.64,30.99,-16.13,-91.24,494.35,-52.54,-14.44,38.51,-80.76,213.79,-166.33,-121.69,-2.85,-237.45,10.43,-37.89,-31.27,28.89,37.25,100.73,-3411.11,18.68,48.42,-49.33,-59.64,62.98,-2112.99,-40.89,-77.37
GPM_sq,,-50.97,18.98,9.33,66.67,-15.99,-4.95,6.01,-56.55,55.58,-59.45,56.97,,,25.08,-10.85,97.38,-16.73,10.82,2.05,-23.61,-20.08,-46.35,4.64,53.95,-41.27,-77.17,75.70,142.20,-25.26,10.77,16.18,12.56,5.88,45.59,-20.96,70.26,-3.52,-19.73,11.03,34.42,-27.07,13.96,35.29,-9.68,38.63,-9.70
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.32,-25.65,-1.08,-63.63,-66.04,-65.42,-65.78,38.94,74.52,33.29,63.64,132.86,57.60,64.81
RBS_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,-16.36,-4.43,-8.49,-14.83,0.49,-3.37,-0.47,6.37,3.51,4.16,-1.22,3.08,7.91
RBS_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.88,-25.20,-33.37,16.66,27.87,-0.48,-75.50,8.95,30.19,-1.52,-0.53,36.85,-0.57,20.90,41.54,-7.38,3.98
RBS_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,-9.44,5.64,5.14,-16.86,3.49,1.16,-2.15,-1.90,-0.48,4.20,4.57,-4.54,0.14,-1.19,9.12,-0.07
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,,,,-109.61,-145.98,-400.00,,148.15,126.67,123.53,,-900.00,-703.12,1475.00,,383.65,673.58,33.07,,-20.51,-101.17,-61.83,,-150.53,-1615.38,-335.42,,-17.30,-36.32,32.08,37.48,202.16,220.07,229.32,223.97,-175.70,-132.60,-128.21,-114.50,78.60,82.35,19.64,-31.58,-693.48,-2119.05,-425.56
ROPA_sy,,,,,12.31,131.61,185.80,,-71.82,-71.82,-79.03,,-102.96,-200.63,-1.05,,4993.75,297.30,143.09,,18.26,-39.22,-42.67,,-59.18,-24.22,-24.24,,32.80,-25.34,-94.21,-50.94,24.30,12.54,3139.13,187.50,2.40,101.36,26.17,43.65,69.80,34.28,9.47,12.34,-39.91,-0.50,12.54
ROPA_qq,,-53.56,-86.97,,,-122.22,15.00,,,23.08,-25.00,,,7.21,295.85,,,87.63,-54.56,,,-102.77,1576.92,,,5.91,-102.69,-12.17,45.17,-9.35,-0.99,-3.26,189.59,28.52,8.77,-1.01,-154.71,44.65,5.88,49.11,19.30,54.35,-328.57,16.67,-386.67,-27.67,-1.50
ROPA_sq,,-56.98,-13.62,,,-11.27,6.59,,,-11.30,-20.67,,,-2912.50,178.01,,,21.46,-3.89,,,-37.58,-9.34,,,15.87,-9.36,6.80,18.40,-34.86,-92.97,804.35,200.00,-41.03,102.45,-19.73,6.86,15.96,26.86,-8.62,26.31,-8.29,3.42,-6.22,-32.44,51.84,16.97
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,,,,-99.78,107.05,343.52,-1503.92,-657.78,-664.29,-186.31,-120.95,6485.26,500.42,-15806.17,-353.10,-219.84,-518.60,95.51,51.07,78.30,103.46,20.12,53.07,93.59,-202.91,103.48,87.67,-7031.09,-2818.20,-20637.78,-1505.42,145.39,249.33,1026.66,-95.67,-122.06,-101.50,-102.45,63.57,-39.30,-634.05,-105.63,6.80,-398.31,-328.83,-481.31
ZNPO_sy,,,,,-248.05,88.74,-21.32,-80.36,59.31,-5515.58,46.54,90.65,252.59,275.58,347.66,-9.52,267.49,6.66,128.85,513.89,-121.17,-124.10,-140.12,-135.18,231.20,296.88,101.82,393.83,257.57,-0.91,1931.11,-79.41,-91.79,40.39,111.49,-88.03,707.55,18.71,85.00,4758.45,11.82,-82.32,-85.57,42.69,0.61,759.54,1265.50
ZNPO_qq,,-111.90,95.47,147.22,-11.76,273.33,56.55,-372.24,64.94,-277.69,76.05,-596.92,1113.08,-76.31,-1051.19,80.15,-167.95,17.27,89.80,-116.48,-18.82,113.20,-335.27,-27.20,83.78,-111.99,107.95,-551.11,-9279.31,13.25,44.05,64.74,365.17,185.41,247.22,-107.45,70.11,80.59,-466.22,-10.88,-14.29,-2.30,-58.62,49.74,-511.09,11.97,-115.02
ZNPO_sq,,-121.56,-390.94,-116.97,35.55,98.36,-5190.91,-222.56,85.46,-126.27,49.63,43.57,337.27,160.36,-28.95,-124.95,896.14,-24.43,52.43,-54.87,-140.73,13.97,-153.69,60.42,251.89,29.09,-97.66,6298.89,84.84,-64.23,-52.00,-35.12,-26.31,511.67,-27.68,-96.33,4870.42,-10.09,12.70,-3.54,14.39,-85.78,-8.02,853.88,-19.34,21.46,46.12
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,7818.75,,,,,,,,,,,-1231.28,-110.64,,,,,,,,,51.27,1466.18,144.39,151.97,-27.49,-89.03,378.16,-241.62,-2661.20,-284.42,-59.23,155.92,105.75,133.08,-23.86
ZFI_sy,,,,,,,,,,,,511.29,,,,,,,,,,,88.07,64.15,,,,,,,,,146.18,73.89,100.08,117.00,-18.32,-11.22,-36.32,-38.84,-46.46,-53.07,16.14,22.16,151.95,71.94,12.90
ZFI_qq,,,,,,,,98.41,,,,,,,,,,,,-13.33,1775.84,,,99.19,,,,,,,-369.96,-13.59,149.33,935.34,-92.35,32.98,-31.18,56.72,233.38,-139.39,-1144.60,88.72,173.71,-45.99,27.93,-35.06,69.66
ZFI_sq,,,,,,,,-59.68,,,,,,,,,,,,3.79,89.85,,,-9.41,,,,,,,-19.80,8.80,96.82,1.25,-7.72,18.00,-25.91,10.05,-33.81,13.33,-35.15,-3.54,63.81,19.20,33.76,-34.17,7.56
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,,,,12063.64,51.61,186.52,,18.55,36.89,-23.91,,-19.21,-8.38,-14.98,,-6.36,-23.31,2.50,,-1.58,21.28,25.59,,-2.79,-5.89,-12.42,,-2.77,-3.15,0.09,3.01,14.80,-11.89,-6.17,-3.84,-8.27,7.39,-6.07,-13.77,-9.70,-6.99,1.76,-0.98,4.92,13.19,16.81
DTAR_sy,,,,,6.82,-11.61,-18.05,,0.29,35.21,12.53,,-4.10,-6.60,6.22,,10.79,-2.84,-7.30,,-16.25,-14.01,-7.66,,1.06,-13.27,-10.87,,7.91,13.22,8.36,9.63,-3.06,7.11,2.39,4.00,-5.19,1.83,2.03,2.79,8.94,6.77,7.43,5.61,3.35,-1.59,2.56
DTAR_qq,,6484.09,-22.40,,,-17.94,46.65,,,-5.25,-18.48,,,7.45,-24.35,,,-12.00,1.11,,,8.45,4.70,,,4.99,-2.55,1.72,-6.57,4.57,0.71,4.70,4.12,-19.74,7.24,7.30,-0.68,-6.04,-6.20,-1.50,4.02,-3.23,2.63,-4.15,10.22,4.40,5.91
DTAR_sq,,-0.35,20.08,,,-17.54,11.34,,,11.16,-7.34,,,8.27,5.39,,,-5.05,0.54,,,-2.51,7.97,,,-16.33,10.96,-1.87,18.45,-12.22,6.20,-0.72,4.73,-3.01,1.52,0.85,-4.52,4.17,1.72,1.60,1.19,2.10,2.34,-0.12,-0.98,-2.78,6.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,,,,26154.55,91.81,522.46,,62.79,107.72,-43.90,,-40.68,-20.13,-20.61,,-13.48,-41.40,-3.37,,-3.31,43.91,54.78,,-5.22,-11.61,-23.41,,-5.22,-6.12,-0.09,5.78,30.64,-20.00,-10.69,-6.95,-15.43,13.46,-10.29,-23.21,-16.40,-11.39,3.67,-1.14,9.39,25.23,34.06
CG_sy,,,,,15.03,-8.32,-28.34,,5.32,65.01,19.34,,-9.36,-11.45,11.81,,27.61,-1.69,-12.59,,-33.51,-36.32,-22.78,,-9.40,-22.33,-23.52,,15.07,30.36,25.35,15.81,5.73,13.89,1.25,3.34,-13.07,-4.89,7.74,3.02,10.13,8.25,13.27,20.10,11.95,6.31,5.65
CG_qq,,9190.91,-28.89,,,-32.12,130.77,,,-13.39,-37.67,,,16.61,-38.04,,,-21.02,2.16,,,17.54,9.88,,,9.61,-4.79,3.27,-12.06,8.58,1.33,9.33,8.61,-33.52,13.13,13.91,-1.29,-10.81,-10.55,-2.49,7.47,-5.46,4.64,-7.01,18.91,8.23,12.02
CG_sq,,2.31,48.20,,,-18.46,15.85,,,27.76,-16.21,,,24.80,5.80,,,-3.85,-5.92,,,-7.92,14.08,,,-21.06,12.34,6.76,21.54,-10.57,8.02,-1.37,10.97,-3.67,-3.96,0.66,-6.65,5.39,8.79,-3.74,-0.21,3.59,13.84,2.06,-6.98,-1.63,13.14
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,,69.99,256.82,,28.47,77.48,-65.39,,-74.70,-63.78,-20.32,,-12.45,-5.64,57.44,,13.85,13.13,11.49,,20.73,32.92,-11.86,,-25.57,-51.12,-31.77,-17.09,35.92,42.60,56.51,53.42,14.45,-18.09,-28.79,-47.10,-41.80,-3.81,7.64,21.96,33.84,21.69,35.82
LDER_sy,,,,,,46.35,97.86,,1.99,59.27,-6.98,,-36.88,-54.85,-19.04,,60.68,15.66,2.80,,-32.10,-5.34,14.52,,-8.00,-13.31,-22.11,,7.70,25.34,45.40,6.62,22.39,-11.80,-18.94,17.41,-18.31,-9.70,-31.04,-22.07,-15.81,7.35,44.47,31.91,32.02,4.48,-4.37
LDER_qq,,,-30.62,,,-35.82,45.64,,,-11.33,-71.60,,,26.91,-37.51,,,36.78,4.27,,,35.91,2.76,,,49.64,-31.86,-0.90,-26.34,-1.73,-4.88,20.42,20.75,3.10,4.40,18.04,-9.92,-26.22,-9.24,-12.31,-0.89,21.95,1.57,-0.64,8.76,10.88,13.36
LDER_sq,,,-23.45,,,-9.97,3.50,,,40.61,-39.55,,,0.57,8.39,,,-27.61,-3.66,,,0.92,16.55,,,-4.90,4.72,-4.76,13.56,10.67,21.48,-30.16,30.35,-20.25,11.64,1.16,-9.30,-11.84,-14.74,14.32,-2.02,12.41,14.75,4.38,-1.93,-11.05,5.04
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,,-99.16,-68.82,,-31.91,10912.33,38841.51,,81.25,82.45,-6.69,,31862.07,-18.06,-38.22,,3.74,27.13,45.03,,-94.36,-95.27,-93.67,,27.00,94.18,33.21,12.44,623.29,-28.10,-13.05,-10.49,-87.60,67.26,47.55,94.60,-86.73,-93.12,-92.29,-93.69,-28.66,-12.07,-31.25
PZAT_sy,,,,,,-42.54,88.48,,21.75,21.08,-5.90,,-3.62,4.88,3.80,,0.67,-6.40,-12.12,,3.64,20.21,18.89,,6.23,5.63,16.84,,-4.19,-3.81,-22.44,-14.38,-16.75,6.41,14.17,-1.37,18.11,4.89,-7.97,-7.97,-18.73,-22.88,9.26,5.64,11.13,10.17,-6.67
PZAT_qq,,,-98.03,,,55.32,-27.40,,,25021.88,156.74,,,25187.93,31.30,,,-35.17,-1.00,,,-20.56,12.95,,,-33.46,51.39,-0.73,27.00,1.74,3.85,-16.21,716.97,-89.89,25.60,-13.74,13.19,36.41,10.79,13.76,-92.28,-29.27,24.14,-6.94,-12.69,-12.82,-2.94
PZAT_sq,,,-55.60,,,-19.01,45.63,,,-19.45,13.18,,,-12.35,12.01,,,-18.50,5.16,,,-5.48,4.01,,,-6.02,15.04,5.38,-15.91,-5.64,-7.24,16.32,-18.23,20.60,-0.47,0.48,-2.08,7.11,-12.68,0.49,-13.53,1.64,23.72,-2.84,-9.05,0.76,4.82
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,,4492.36,-72.84,,-94.14,-98.83,-95.13,,1844.36,12.74,24.36,,-94.84,8.82,13.04,,-15.46,-24.08,-28.81,,-8.83,-5.97,-2.80,,-3.45,-12.85,-9.70,-5.40,-25.81,17.43,15.94,12.69,34.29,-24.60,-15.07,-18.07,-14.00,5.28,-10.66,7.65,9.41,10.92,22.89
PELDR_sy,,,,,,75.35,30.73,,-36.08,-27.43,-30.90,,-20.25,-14.71,-17.36,,11.24,18.59,19.19,,11.52,-6.67,-19.51,,-23.09,-19.42,-9.24,,4.95,-7.89,5.64,-5.68,-3.85,-2.70,6.21,13.83,25.56,14.71,4.43,2.36,-5.44,4.54,-6.87,-4.16,-3.18,-3.85,13.75
PELDR_qq,,,3326.83,,,372.17,-79.74,,,-5.61,-15.66,,,-94.53,-6.97,,,15.38,-3.36,,,3.62,-9.38,,,6.87,-6.33,-1.82,-1.77,-3.53,-2.94,2.87,-22.97,52.69,-4.18,-0.02,-8.20,-14.26,7.93,-3.56,-3.64,4.96,-8.41,16.21,-2.06,6.41,1.47
PELDR_sq,,,34.32,,,2.38,0.14,,,16.24,-4.64,,,24.30,-7.60,,,32.51,-7.13,,,10.90,-19.91,,,16.19,-9.79,6.07,-5.60,1.98,3.45,-5.29,-3.77,3.20,12.93,1.50,6.15,-5.72,2.81,-0.52,-1.94,4.23,-8.41,2.37,-0.94,3.52,8.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,,-5.21,-28.40,,-16.54,-13.51,-8.35,,-22.31,-25.19,1.56,,4.80,28.62,19.11,,5.03,-12.51,-16.08,,7.96,17.57,9.98,,-5.04,-16.94,-9.24,-7.50,-4.73,21.01,18.28,17.50,13.06,-10.50,-4.63,-6.01,-6.55,3.92,-0.01,4.96,2.96,-4.65,-4.89
TSF_sy,,,,,,3.95,35.30,,-1.69,-6.62,-6.81,,-3.07,5.76,3.25,,2.62,0.14,7.16,,3.48,6.57,5.35,,-3.04,-1.88,-1.37,,3.64,2.11,0.85,0.60,3.59,-0.79,-1.97,-1.30,-6.16,-5.25,2.49,-0.49,2.67,2.02,-5.35,-1.14,-7.75,-2.77,-5.62
TSF_qq,,,-0.39,,,-1.31,-24.76,,,2.27,-20.28,,,-1.52,8.23,,,20.86,0.23,,,0.68,-3.86,,,9.65,-10.07,-1.77,-1.96,-4.10,-1.74,0.12,0.97,21.81,-3.95,-0.54,-2.84,-3.58,2.35,-1.99,-3.39,7.22,-1.52,2.89,-5.24,-0.69,-1.77
TSF_sq,,,-26.17,,,-1.03,-3.90,,,-6.00,-4.10,,,2.57,-6.38,,,0.09,0.19,,,3.07,-0.96,,,4.30,-0.44,1.39,-1.56,2.76,-1.67,1.14,1.36,-1.58,-2.85,1.83,-3.63,-0.62,5.09,-1.13,-0.57,-1.26,-2.50,3.26,-7.21,4.08,-5.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,,,,12113.33,12.28,190.20,,83.52,127.72,20.28,,-48.37,-23.57,-20.45,,40.06,-16.87,4.34,,8.47,33.14,43.61,,6.51,6.10,-10.23,,-4.17,-6.79,0.70,1.58,50.07,-8.98,-1.96,5.73,-17.92,33.29,4.54,-3.74,-10.76,-14.08,13.78,-6.09,4.29,8.37,-0.08
ZKO_sy,,,,,-10.65,-33.07,-18.30,,2.36,37.27,21.19,,-1.91,-5.04,13.29,,22.41,6.23,7.61,,3.22,-5.69,11.69,,-2.46,13.23,18.39,,5.66,13.68,0.99,18.37,13.95,17.67,-7.79,-4.97,-8.24,-10.00,-19.40,-18.04,-6.43,-12.98,23.63,26.11,6.51,12.77,3.23
ZKO_qq,,8640.00,-42.41,,,-19.65,48.85,,,-0.30,-21.38,,,47.61,-18.18,,,-12.40,2.71,,,7.52,10.79,,,7.11,-6.26,1.81,-6.25,4.17,1.27,2.70,38.51,-36.81,9.08,10.75,7.52,2.61,-14.45,1.98,-0.31,-1.21,13.29,-15.82,10.70,2.66,4.45
ZKO_sq,,0.88,-18.03,,,-24.44,0.06,,,1.32,-11.66,,,-1.91,5.40,,,-14.87,6.76,,,-22.22,26.44,,,-9.71,32.19,-20.06,10.73,-2.85,17.43,-6.30,6.60,0.32,-7.98,-3.43,2.93,-1.61,-17.58,-1.81,17.51,-8.50,17.09,0.16,-0.74,-3.12,7.19
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,,,,6003.37,4198.33,-49.24,,-90.60,-97.97,-91.33,,1587.47,24.40,-3.87,,-93.15,-9.05,6.81,,-6.31,-4.39,-5.61,,-3.31,-3.54,-0.52,,0.09,0.66,0.10,0.69,2.18,-3.59,-2.18,-2.12,-2.60,2.93,-1.72,-2.56,-2.55,-3.76,1.99,-1.40,0.58,1.95,-0.54
OSF_sy,,,,,18.09,28.26,23.74,,39.16,-6.48,-25.05,,0.46,-10.29,6.21,,-17.92,22.04,38.92,,-10.10,-38.58,-43.97,,13.10,11.92,12.10,,-0.37,12.86,10.51,12.41,30.43,30.29,6.79,21.18,-7.05,4.31,-8.96,-19.72,0.39,-20.95,3.47,-0.23,-8.78,5.95,20.89
OSF_qq,,561.06,2056.52,,,365.56,-74.53,,,0.60,8.80,,,-92.58,-15.93,,,-1.56,-1.27,,,0.46,-2.53,,,0.22,0.52,0.18,-0.81,0.79,-0.04,0.76,0.66,-4.90,1.42,0.82,0.16,0.50,-3.16,-0.04,0.17,-0.75,2.62,-3.36,2.18,0.61,0.12
OSF_sq,,31.83,11.64,,,43.18,7.70,,,-3.78,-13.68,,,-14.08,2.20,,,27.75,16.34,,,-12.72,6.13,,,-13.63,6.30,4.02,4.32,-2.15,4.08,5.81,21.04,-2.25,-14.70,20.07,-7.16,9.69,-25.55,5.88,16.10,-13.63,-2.55,2.09,6.16,0.32,11.20
NetDebt,-45607000000,5720000000,-3140000000,,100293000000,63615000000,199673000000,,256828000000,226367000000,191807000000,,194822000000,219866000000,157805000000,,189509000000,132634000000,144389000000,,198004000000,223419000000,253413000000,,191456000000,204107000000,195674000000,202219000000,187978000000,203361000000,213392000000,230476000000,241466000000,144529000000,161314000000,189006000000,202124000000,183656000000,144454000000,145137000000,132159000000,123053000000,144172000000,122948000000,133644000000,144101000000,158235000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,,,,-327.56,-866.09,-721.38,,464.39,912.66,460.13,,-109.39,-113.71,-95.29,,130.92,110.70,-29.37,,25.39,-12002.73,269.34,,-294.62,94.29,-137.43,,19.84,28.89,-51.39,-71.19,216.51,169.39,167.83,174.76,-227.21,-487.92,-439.54,-702.83,-275.19,-341.83,-37.96,27.07,86.64,94.69,79.06
NetDebtEBITDA_sy,,,,,6.73,-46.20,-81.67,,-9.38,36.37,199.16,,-83.97,-189.53,26.11,,1073.15,204.17,-16.62,,-3.09,-7.75,7.88,,9.13,-25.69,-43.92,,-13.33,60.56,-35.57,18.99,-22.43,18.64,36.26,-21.83,-12.57,-44.54,55.66,46.95,45.88,43.55,-8.52,-1.25,-5.54,-7.91,12.90
NetDebtEBITDA_qq,,119.23,-320.81,,,65.54,-136.75,,,-23.14,4.92,,,-12.17,136.04,,,-61.17,137.83,,,-3786.14,107.38,,,-8.14,51.63,9.73,-69.74,4.07,-2.99,-2.08,215.53,-42.87,0.69,12.50,-296.58,-74.22,11.87,-99.73,-22.34,-105.16,72.48,-5.58,77.59,18.45,-8.52
NetDebtEBITDA_sq,,115.80,53.41,,,8.78,-47.74,,,63.69,14.65,,,-1014.00,261.49,,,-18.84,29.26,,,-22.75,51.16,,,-47.40,14.09,2.10,41.45,-2.55,-54.21,88.55,-7.80,49.05,-47.42,8.18,3.13,-5.45,47.58,2.13,2.37,-6.96,-5.95,10.24,-2.08,-9.30,15.31
DebtFin,-22154000000,4355000000,16953000000,,44921000000,60560000000,84122000000,,173406000000,158188000000,130423000000,,137689000000,141507000000,127679000000,,84225000000,96360000000,107428000000,,133699000000,161326000000,171280000000,,156799000000,166226000000,171856000000,173493000000,186437000000,202032000000,213350000000,230156000000,231066000000,146357000000,154417000000,151832000000,147075000000,149169000000,136280000000,134979000000,127974000000,124784000000,127796000000,122980000000,120785000000,114901000000,126833000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
