,2008/Q4,2009/Q4,2010/Q4,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZFI_sy,,-13.17,20.93,,,,,2.32,,18.53,17.10,39.41,21.77,-12.58,-11.65,13.62,-3.81,0.60,7.36,-12.64,-12.08,-0.68,-12.33,-6.27,2.52,-24.78,2.56,11.37,-8.85,,-14.43
ZFI_qq,,,,,,,180.44,-147.35,424.60,-58.34,-41.80,7.48,278.30,84.93,11.11,9.94,-44.52,-10.41,9.55,-14.55,3.86,-17.25,-2.20,0.30,-55.29,70.12,-41.10,226.37,-346.73,,
ZFI_sq,,,,,,,5.94,-26.84,19.66,27.80,4.67,-12.90,4.52,-8.25,5.78,12.01,-11.51,-4.05,12.89,-8.86,-10.94,8.39,-0.35,-2.56,-2.59,-20.47,35.86,5.82,-20.28,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-24.97,4.69,,-16.71,,,,-23.63,-9.25,7.11,,22.83,12.87,15.60,18.33,19.44,1.80,-1.92,-2.72,-21.64,-15.75,-18.51,-21.35,-15.82,-1.75,29.80,40.66,45.13,20.39,-12.99
DTAR_sy,,-7.75,16.39,,-12.04,,,,-5.88,-5.68,-0.46,,-1.46,3.46,0.39,10.98,8.81,2.64,8.93,-2.71,-9.67,-6.21,-2.28,7.22,4.29,0.06,1.79,3.42,4.88,13.34,7.68
DTAR_qq,,,,,,0.36,-15.99,,,19.26,-0.85,-7.09,11.80,9.59,1.55,-4.90,12.85,-6.59,-2.16,-5.68,-9.11,0.44,-5.37,-8.97,-2.71,17.22,25.02,-1.35,0.39,-2.76,-9.64
DTAR_sq,,,,,,-2.17,-4.30,,,-1.96,0.99,-7.11,7.13,2.94,-2.00,2.70,5.03,-2.90,4.00,-8.28,-2.47,0.82,8.35,0.64,-5.14,-3.26,10.22,2.25,-3.81,4.54,4.72
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-46.01,-9.04,,-27.35,,,,-33.62,-14.34,10.97,,35.94,21.44,26.27,29.86,34.45,3.03,-3.20,-4.33,-32.86,-23.94,-27.41,-30.31,-22.19,-2.66,51.53,69.54,77.46,34.33,-20.50
CG_sy,,-1.92,34.06,,-13.78,,,,-15.45,-3.85,-0.18,,-2.56,-0.74,-2.05,31.26,13.32,1.91,9.25,-9.76,-17.17,-6.21,-3.00,6.28,3.20,-3.88,3.16,8.28,3.45,13.66,7.33
CG_qq,,,,,,0.61,-23.79,,,29.83,-1.28,-10.55,18.56,15.99,2.64,-8.00,22.75,-11.11,-3.57,-9.07,-13.86,0.69,-7.97,-12.70,-3.82,25.96,43.27,-2.32,0.68,-4.65,-15.21
CG_sq,,,,,,-9.77,-6.36,,,2.61,-2.79,-18.44,19.77,4.53,-4.07,9.30,3.40,-6.00,2.84,-9.72,-5.09,6.45,6.36,-1.09,-7.85,-0.85,14.14,3.82,-11.97,8.94,7.79
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-34.31,-36.33,,-55.75,,,,-14.79,61.09,66.38,,63.43,-15.50,-15.66,-43.34,-44.34,-42.46,-44.10,-14.38,-24.86,-26.00,-25.36,87.09,113.32,123.10,163.37,8.37,11.09,6.84,-25.59
LDER_sy,,2.58,40.42,,-30.73,,,,9.06,20.67,48.32,,2.53,7.30,27.43,15.16,25.94,8.84,-10.64,1.74,11.77,-6.25,3.41,-5.01,-10.10,6.80,11.57,4.40,-14.91,-28.05,-21.22
LDER_qq,,,,,,-4.67,-5.76,,,80.21,-2.67,-5.87,-1.03,-6.81,-2.86,-36.76,-2.78,-3.67,-5.61,-3.14,-14.68,-5.13,-4.80,142.77,-2.72,-0.78,12.39,-0.10,-0.28,-4.57,-21.73
LDER_sq,,,,,,0.59,-24.17,,,11.30,-6.79,8.13,-8.60,16.48,10.69,-2.28,-0.04,0.66,-9.11,11.25,9.82,-15.57,0.25,2.20,3.93,0.30,4.74,-4.37,-15.30,-15.19,14.69
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,15.51,15.85,,93.43,,,,2.61,-45.38,-46.03,,-29.87,45.65,55.21,138.06,100.67,80.11,73.71,6.52,12.97,14.15,15.37,-53.53,-58.95,-57.81,-59.23,-1.48,-1.44,-4.96,19.98
PZAT_sy,,10.95,6.66,,26.04,,,,-6.79,-6.18,-13.36,,-6.19,-0.90,-14.73,-18.96,-25.29,-17.81,6.49,6.34,11.93,9.76,-4.29,5.83,6.94,-13.34,-7.60,-21.42,-17.86,8.33,0.73
PZAT_qq,,,,,,0.02,0.72,,,-46.76,-0.48,4.58,26.57,10.57,6.05,60.40,6.69,-0.76,2.28,-1.64,13.15,0.28,3.38,-60.38,-0.05,3.05,-0.08,-4.28,-0.01,-0.62,26.13
PZAT_sq,,,,,,-10.29,15.96,,,-9.71,7.10,-7.29,4.65,-4.62,-7.85,-11.89,-3.52,4.92,19.39,-12.01,1.55,2.89,4.10,-2.70,2.61,-16.62,11.00,-17.25,7.25,9.98,3.21
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,7.49,14.94,,-3.62,,,,12.53,25.81,23.55,,-7.99,-24.21,-28.43,-35.00,-20.24,-14.44,-10.31,2.09,9.46,11.23,10.82,26.69,27.96,18.62,7.44,-5.66,-7.10,-1.22,9.53
PELDR_sy,,1.64,-3.49,,0.89,,,,5.64,4.61,4.95,,-2.24,-5.01,-6.94,-4.54,-1.18,-0.10,0.12,2.92,1.14,4.47,1.68,3.96,-0.44,-1.07,0.52,-4.26,4.12,5.24,5.35
PELDR_qq,,,,,,4.23,4.41,,,16.53,2.53,0.39,-23.29,-4.01,-3.18,-8.83,-5.88,2.98,1.49,3.78,0.92,4.64,1.11,18.65,1.94,-3.00,-8.42,4.19,0.37,3.14,1.54
PELDR_sq,,,,,,3.66,0.05,,,2.65,0.37,-3.19,-2.00,-0.25,-1.67,-0.69,1.46,0.84,-1.45,2.08,-0.30,4.16,-4.08,4.36,-4.51,3.50,-2.54,-0.59,3.84,4.61,-2.43
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,13.76,-2.65,,-5.77,,,,12.11,16.61,6.61,,-1.03,-10.54,-11.85,-17.81,-20.00,-10.11,-7.94,-0.38,12.69,6.94,8.61,25.04,21.43,13.71,-0.55,-15.58,-16.35,-9.11,3.19
TSF_sy,,4.76,-10.48,,-0.62,,,,4.08,2.81,-0.81,,1.83,-2.58,2.64,-2.46,-0.81,4.47,-6.80,-0.26,2.91,2.33,8.97,1.14,-1.88,-6.99,-7.70,-3.35,-4.09,-2.14,-2.43
TSF_qq,,,,,,-1.03,9.17,,,2.94,-0.19,2.40,-5.93,-6.96,-1.64,-4.52,-8.44,4.55,0.73,3.32,3.56,-0.79,2.31,18.95,0.57,-7.10,-10.52,0.97,-0.35,0.95,1.60
TSF_sq,,,,,,1.90,0.65,,,0.66,-2.90,7.01,-2.64,-3.70,2.30,1.70,-1.00,1.42,-8.74,8.84,2.15,0.85,-2.82,1.03,-0.90,-4.41,-3.56,5.79,-1.67,-2.46,-3.85
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-12.05,-31.30,,-20.10,,,,-24.14,-18.52,-13.59,,41.90,47.30,61.08,78.49,27.13,20.05,9.81,-4.79,-20.77,-27.12,-26.35,-26.25,-25.15,-9.48,12.13,19.06,24.04,5.71,-19.36
ZKO_sy,,7.42,3.95,,-8.57,,,,-15.55,-5.47,-4.62,,5.91,5.91,9.97,6.86,5.70,9.14,8.68,6.74,6.46,-5.49,-1.30,-4.54,-3.94,2.14,-1.13,2.87,-5.25,-6.47,-5.32
ZKO_qq,,,,,,-7.93,-9.56,,,-1.11,-4.09,-4.81,57.17,2.66,4.88,5.47,11.95,-3.06,-4.07,-8.55,-6.85,-10.82,-3.06,-8.43,-5.46,7.85,20.08,-2.77,-1.50,-8.08,-8.40
ZKO_sq,,,,,,-7.58,-4.34,,,3.45,-3.48,4.86,1.15,3.46,0.22,1.90,0.04,6.82,-0.20,0.08,-0.21,-5.17,4.21,-3.20,0.42,0.83,0.88,0.71,-7.51,-0.47,2.12
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,16.09,-6.65,,-6.32,,,,-12.41,-6.88,-3.35,,19.15,15.94,19.71,28.58,12.61,12.90,8.40,-2.28,-10.17,-15.99,-15.62,-14.36,-14.64,-4.68,3.76,10.39,12.00,2.62,-7.12
OSF_sy,,4.22,0.59,,1.07,,,,-3.59,5.47,-1.47,,1.98,-0.24,5.90,2.51,2.21,2.02,0.41,-1.19,-1.40,-2.55,0.13,2.40,-1.10,4.19,0.44,-0.60,0.35,-1.80,-0.29
OSF_qq,,,,,,-3.25,-4.67,,,2.85,-1.05,-3.07,20.79,0.08,2.16,4.11,5.79,0.34,-1.91,-6.15,-2.75,-6.16,-1.48,-4.75,-3.06,4.78,7.25,1.33,-1.64,-4.00,-2.93
OSF_sq,,,,,,-7.05,2.31,,,1.68,-4.42,3.83,1.06,-0.52,1.46,0.50,0.77,-0.71,-0.14,-1.10,0.55,-1.87,2.61,1.14,-2.89,3.38,-1.09,0.10,-1.97,1.17,0.43
NetDebt,149733000000,89613000000,82127000000,,81495000000,78173000000,72359000000,,61097000000,56931000000,44320000000,36128000000,96897000000,125153000000,131776000000,129276000000,160660000000,147607000000,149240000000,142644000000,128274000000,128634000000,122720000000,106685000000,95899000000,125973000000,157777000000,170148000000,169829000000,171264000000,145919000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-19.64,27.20,,-59.06,,,,-20.58,-11.32,-19.78,,48.29,104.74,169.26,252.07,74.81,16.93,8.37,-3.96,-40.13,-31.73,-34.33,-37.16,-12.22,34.77,93.18,120.09,146.63,14.43,-39.89
NetDebtEBITDA_sy,,-22.01,1.04,,-28.40,,,,14.83,67.11,102.89,,-9.44,-18.25,-23.39,20.94,31.28,27.25,15.84,-7.73,-20.18,-25.23,-37.58,-27.94,-10.77,9.14,15.90,17.80,-6.24,-20.23,-6.43
NetDebtEBITDA_qq,,,,,,-15.23,-9.79,,,-5.36,-18.39,-21.75,145.36,30.67,7.33,2.31,21.83,-12.60,-0.53,-9.33,-24.05,-0.33,-4.32,-13.23,6.09,53.02,37.15,-1.15,18.88,-29.00,-27.95
NetDebtEBITDA_sq,,,,,,-16.97,2.28,,,20.83,24.17,-35.16,-6.91,9.07,16.36,2.37,1.05,5.73,5.93,-18.46,-12.59,-0.97,-11.56,-5.87,8.23,21.13,-6.08,-4.33,-13.85,3.06,10.16
DebtFin,55641000000,33942000000,39219000000,,21606000000,11897000000,6273000000,,4849000000,-6835000000,-19544000000,-22434000000,36006000000,39552000000,56428000000,57057000000,74082000000,69114000000,73468000000,62890000000,62341000000,57341000000,54040000000,47504000000,35641000000,50751000000,86048000000,81522000000,83398000000,83581000000,71111000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-18.10,60.38,,-77.27,,,,-76.23,-169.97,-507.91,,594.47,638.85,361.48,350.24,116.93,73.24,24.59,-4.06,-36.90,-35.01,-41.26,-36.53,-32.87,21.81,139.25,136.81,225.87,38.61,-46.29
DebtFinEBITDA_sy,,24.36,-5.61,,-27.74,,,,3.48,32.95,0.90,,-57.60,-18.97,22.86,262.50,246.41,75.95,109.55,-34.30,-22.81,-35.26,-54.34,-20.40,-32.16,13.27,28.87,27.48,5.53,-8.83,-23.22
DebtFinEBITDA_qq,,,,,,-51.34,-48.59,,,-243.22,-199.68,-10.19,246.83,11.13,45.42,5.46,27.28,-11.25,4.58,-18.79,-16.29,-8.58,-5.48,-12.26,-11.46,65.88,85.66,-13.16,21.84,-29.44,-28.06
DebtFinEBITDA_sq,,,,,,-28.42,1.88,,,-8.04,-22.68,-40.27,-0.16,75.75,17.24,76.22,-4.59,-10.73,39.62,-44.75,12.09,-25.13,-1.52,-3.69,-4.47,25.00,12.05,-4.73,-20.91,7.99,-5.64
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,32.00,35.88,,17.25,,,,15.47,14.29,11.84,,-16.03,-21.29,-25.67,-27.95,-11.43,-5.95,-1.29,2.62,13.39,15.26,14.56,16.12,14.03,5.29,-7.46,-7.28,-9.70,-2.92,15.19
SP1_sy,,13.92,-5.68,,5.03,,,,15.13,7.36,6.54,,-7.50,-2.28,-8.45,-11.17,-0.56,-1.94,-5.29,0.82,-4.56,-2.41,3.14,4.25,4.04,2.07,2.03,-2.99,1.21,1.44,6.54
SP1_qq,,,,,,5.06,5.42,,,4.00,3.16,1.84,-23.14,-2.52,-2.58,-1.29,-5.51,3.52,2.24,2.62,4.41,5.22,1.62,4.02,2.53,-2.84,-10.69,4.22,-0.15,4.45,5.97
SP1_sq,,,,,,3.97,4.12,,,-3.05,3.33,-1.32,-6.43,2.42,-3.19,-4.25,4.74,1.00,-6.50,1.94,-0.85,3.27,-1.19,3.04,-1.06,1.32,-1.22,-2.04,3.22,1.55,3.75
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,8.04,14.94,,-3.62,,,,12.53,25.81,23.52,,-8.02,-24.23,-28.43,-35.01,-20.23,-14.44,-10.31,0.53,9.49,11.26,10.84,28.67,27.96,18.62,7.44,-5.66,-7.64,-1.56,8.59
SP2_sy,,3.58,-5.09,,2.50,,,,4.32,3.94,3.16,,-1.82,-3.92,-4.08,-4.67,-0.53,-0.19,-0.96,1.91,-0.28,2.95,2.18,4.31,-0.03,-0.32,0.56,-3.82,3.69,3.74,3.30
SP2_qq,,,,,,4.23,4.41,,,16.53,2.51,0.41,-23.32,-4.00,-3.18,-8.82,-5.88,2.98,1.49,2.20,2.50,4.64,1.11,18.65,1.94,-3.00,-8.42,4.19,-0.21,3.38,1.03
SP2_sq,,,,,,3.17,-0.73,,,2.80,-1.48,-0.18,-2.88,0.60,-1.65,-0.79,1.33,0.94,-2.41,2.08,-0.85,4.21,-3.14,4.21,-4.97,3.91,-2.29,-0.32,2.45,3.96,-2.70
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,130.09,-75.31,,85.71,,,,50.12,248.45,1020.19,,-9.97,-90.14,-92.87,-99.26,-94.13,-81.91,-95.42,-67.86,-61.19,87.93,350.00,1783.33,6061.54,341.59,688.36,-77.73,-88.42,-86.70,-66.04
CAR_sy,,-19.42,-26.65,,26.32,,,,40.90,-21.05,25.64,,-16.91,-20.37,-40.94,-52.03,-15.23,-7.40,-6.16,43.10,-3.79,3.49,-3.28,11.42,26.45,64.92,34.68,6.07,-3.45,-23.00,36.97
CAR_qq,,,,,,65.74,-58.98,,,284.71,31.88,17.61,-84.91,-57.88,-4.57,-87.80,19.64,29.85,-75.86,-14.29,44.44,528.85,-42.20,258.73,372.57,-54.93,3.19,-89.87,145.70,-48.25,163.54
CAR_sq,,,,,,12.50,-17.03,,,-36.96,32.04,-3.81,3.78,-39.58,-2.08,-21.86,83.38,-34.00,-0.78,19.16,23.29,-29.00,-7.27,37.27,39.93,-7.41,-24.27,8.10,27.37,-26.16,34.71
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,69.75,-14.36,,-24.24,,,,48.11,127.18,110.76,,-14.89,-60.50,-66.53,-77.65,-50.44,-41.65,-26.23,2.83,23.56,40.34,25.36,187.73,180.93,87.89,28.84,-47.86,-50.72,-23.98,17.34
QR_sy,,6.72,-1.79,,8.61,,,,9.95,3.89,-5.41,,-10.62,-7.30,-1.41,-6.91,-3.81,2.65,-2.65,-3.45,-5.74,-6.43,-7.09,-5.82,2.06,11.04,1.39,8.83,2.30,-2.70,1.94
QR_qq,,,,,,17.08,12.37,,,79.59,4.25,10.00,-58.67,-16.65,-11.68,-26.54,-8.35,-1.87,11.67,2.40,10.12,11.45,-0.25,135.03,7.52,-25.46,-31.60,-4.90,1.63,14.99,5.58
QR_sq,,,,,,4.99,3.63,,,-0.80,-5.64,13.17,-15.62,2.89,0.35,6.85,-12.81,9.80,-4.83,5.97,-14.88,8.99,-5.50,7.42,-7.75,18.57,-13.71,15.30,-13.29,12.78,-9.59
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,79.68,-26.41,,-13.74,,,,52.80,102.48,67.50,,-17.49,-52.27,-57.06,-69.82,-50.67,-35.92,-27.85,1.23,30.31,36.16,36.85,181.87,184.11,73.61,13.94,-48.16,-51.53,-21.65,19.03
CR_sy,,17.77,-24.16,,10.60,,,,6.96,3.55,3.19,,-4.41,-2.30,-10.22,0.58,7.86,9.28,0.96,-5.97,-10.04,-3.03,-1.86,5.55,0.15,-0.31,1.85,-4.48,4.13,-3.15,2.31
CR_qq,,,,,,5.92,23.65,,,40.35,2.29,12.97,-49.13,-18.80,-7.99,-20.60,-16.85,5.48,3.61,11.40,7.03,10.22,4.14,129.44,7.89,-32.65,-31.65,4.39,0.88,8.86,3.84
CR_sq,,,,,,-1.23,7.06,,,-4.38,6.69,-1.90,-4.48,-2.27,-1.96,9.90,2.44,-0.99,-9.43,2.36,-1.99,6.73,-8.33,10.09,-7.02,6.24,-6.34,3.24,1.36,-1.18,-1.07
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,161.49,15.42,,-65.05,,,,58.82,254.87,1032.03,,-5.33,-89.97,-92.80,-99.20,-94.73,-80.74,-95.52,-69.67,-27.61,172.92,350.00,3164.86,3269.07,306.49,850.26,-81.21,-85.86,-90.99,-71.49
PP_sy,,-5.66,-30.29,,-10.87,,,,37.13,0.68,25.00,,28.86,-12.91,-28.99,-27.48,-19.17,-0.26,19.78,-11.47,-11.09,12.24,19.25,51.26,12.17,73.60,-22.33,-26.63,10.38,-30.07,28.39
PP_qq,,,,,,65.74,-58.98,,,270.34,30.86,17.46,-83.37,-60.76,-6.02,-86.98,9.84,43.28,-78.12,-11.90,162.16,440.21,-63.93,539.15,170.53,-34.82,-15.68,-87.36,103.52,-58.44,166.67
PP_sq,,,,,,5.98,-8.44,,,-22.19,13.68,11.95,30.13,-47.41,-7.31,14.33,45.04,-35.11,11.31,-15.49,45.66,-18.09,18.26,7.20,8.02,26.77,-47.09,1.25,62.51,-19.69,-2.84
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,38.38,-28.50,,8.80,,,,45.06,70.11,0.45,,-18.61,-35.45,-31.69,-44.64,-34.99,-36.66,-12.53,15.06,24.93,40.64,21.35,150.80,133.17,69.75,6.07,-45.26,-41.70,-9.80,43.79
RCLR_sy,,7.67,-3.63,,9.56,,,,18.91,10.50,-1.27,,-9.87,-13.93,-15.64,-17.04,-16.28,-5.81,0.65,6.61,5.26,-0.41,-9.88,-12.88,-10.72,-9.85,4.94,1.01,5.27,9.20,-6.84
RCLR_qq,,,,,,-0.95,41.60,,,16.16,-16.39,3.30,-18.87,-7.87,-11.52,-16.29,-4.72,-10.23,22.18,10.11,3.45,1.05,5.43,127.57,-3.83,-26.43,-34.12,17.45,2.43,13.81,5.03
RCLR_sq,,,,,,8.93,10.94,,,1.22,-0.88,9.33,-17.83,-3.34,-2.85,7.52,-17.08,8.75,3.81,13.89,-18.12,2.89,-6.06,10.09,-16.09,3.89,9.35,5.97,-12.55,7.76,-6.72
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,172.81,5.27,,-23.94,,,,94.44,136.01,86.72,,-30.21,-66.60,-75.75,-97.68,-138.51,-132.99,-129.04,51.39,157.28,289.59,425.47,1819.27,668.04,213.31,67.25,-38.81,-40.67,-14.07,46.01
KP_sy,,5.99,-36.02,,38.28,,,,2.30,19.13,6.55,,-0.50,-16.06,-20.01,-4.37,4.86,5.86,10.21,-14.98,-10.77,6.88,6.36,26.99,5.53,1.39,-6.47,-9.94,3.43,-8.43,3.86
KP_qq,,,,,,25.41,32.24,,,52.22,4.62,3.16,-57.52,-27.14,-24.04,-90.14,-805.56,37.60,33.12,151.42,166.97,106.53,14.81,203.19,6.84,-15.75,-38.71,10.92,3.59,22.02,4.14
KP_sq,,,,,,1.31,3.91,,,17.98,-7.06,0.94,-10.10,-0.47,-11.44,20.68,-1.42,0.48,-7.80,-6.91,3.47,20.35,-8.25,11.14,-14.01,15.63,-15.36,7.01,-1.24,2.36,-3.99
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,354.24,-4.56,,-42.31,,,,90.73,169.84,151.98,,-3.26,-59.02,-73.64,-97.80,-138.40,-130.81,-128.44,65.77,156.31,298.08,434.84,1838.59,707.26,234.33,73.27,-40.34,-47.44,-28.67,15.04
PKKO_sy,,37.25,-20.19,,-36.96,,,,2.80,-10.60,-13.90,,-0.54,-5.49,-9.54,-18.57,7.35,14.96,-3.85,-13.61,0.39,-6.73,21.25,51.52,22.51,12.02,27.25,-13.74,-0.50,21.17,-10.52
PKKO_qq,,,,,,26.82,21.93,,,79.43,13.86,7.18,-55.82,-24.00,-26.74,-91.06,-871.17,39.02,32.38,152.12,161.96,114.52,14.31,201.78,9.08,-11.15,-40.76,3.91,-3.90,20.59,-4.46
PKKO_sq,,,,,,34.84,0.20,,,17.27,-3.49,40.51,-37.45,11.44,-7.64,26.49,-17.54,19.33,-22.75,13.66,-4.18,10.86,0.42,42.04,-22.53,1.37,14.07,-3.71,-10.63,23.45,-15.76
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-1.82,-32.28,,11.05,,,-7.32,-3.57,-7.40,-9.48,-7.01,-2.16,0.21,-1.19,-4.41,-14.81,-9.46,-10.44,-13.78,-2.65,-10.80,-8.38,-2.54,-5.73,-2.59,-3.37,-5.62,-7.29,-7.31,-5.66
RN_sy,,-0.97,7.34,,-0.71,,,-12.89,-1.81,-2.73,2.99,7.78,-4.49,-2.69,0.15,0.96,3.52,-1.12,-4.79,-12.12,-15.40,0.20,7.41,18.52,26.22,14.52,-1.56,-7.67,-9.10,-11.50,-0.39
RN_qq,,,,,-6.68,-0.77,1.28,-1.19,-2.91,-4.70,-0.99,1.50,2.16,-2.39,-2.38,-1.80,-8.95,3.74,-3.43,-5.47,2.80,-4.95,-0.81,0.56,-0.57,-1.78,-1.61,-1.79,-2.32,-1.80,0.14
RN_sq,,,,,-2.21,1.04,-8.15,-4.02,10.23,0.10,-2.75,0.44,-2.32,1.98,0.09,1.25,0.17,-2.59,-3.62,-6.56,-3.56,15.37,3.31,3.11,2.70,4.68,-11.20,-3.28,1.10,1.92,-0.05
CRN,42000,42000,63000,53000,56000,57000,56000,57000,59000,61000,62000,61000,60000,61000,63000,64000,70000,68000,70000,74000,72000,76000,76000,76000,76000,78000,79000,81000,82000,84000,84000
CRN_yy,,,50.00,,-11.11,,,7.55,5.36,7.02,10.71,7.02,1.69,,1.61,4.92,16.67,11.48,11.11,15.62,2.86,11.76,8.57,2.70,5.56,2.63,3.95,6.58,7.89,7.69,6.33
CRN_sy,,,-6.52,,0.78,,,15.75,2.31,3.12,-2.86,-7.48,3.76,,,-1.47,-2.90,1.47,5.15,14.18,17.91,-0.72,-6.29,-15.69,-20.25,-12.41,-6.72,7.75,9.52,13.33,8.00
CRN_qq,,,,,5.66,1.79,-1.75,1.79,3.51,3.39,1.64,-1.61,-1.64,1.67,3.28,1.59,9.38,-2.86,2.94,5.71,-2.70,5.56,,,,2.63,1.28,2.53,1.23,2.44,
CRN_sq,,,,,2.36,-1.54,9.38,5.00,-9.52,-0.75,3.03,,1.47,-1.45,,-1.47,,2.99,3.62,6.99,3.27,-13.29,,,,-4.76,4.17,11.20,-0.72,-1.45,
CPZ,69000,50000,104000,135000,134000,87000,78000,79000,72000,62000,63000,62000,65000,76000,86000,99000,121000,130000,138000,141000,130000,126000,121000,102000,86000,74000,75000,87000,97000,100000,91000
CPZ_yy,,-27.54,108.00,,28.85,,,-41.48,-46.27,-28.74,-19.23,-21.52,-9.72,22.58,36.51,59.68,86.15,71.05,60.47,42.42,7.44,-3.08,-12.32,-27.66,-33.85,-41.27,-38.02,-14.71,12.79,35.14,21.33
CPZ_sy,,29.73,-13.33,,-14.42,,,-0.52,2.81,-5.03,-3.30,-3.12,-9.84,5.88,3.98,2.15,17.58,8.33,8.74,5.79,4.64,1.03,3.52,2.49,2.46,8.63,-5.34,3.88,-0.48,-3.74,5.13
CPZ_qq,,,,,-0.74,-35.07,-10.34,1.28,-8.86,-13.89,1.61,-1.59,4.84,16.92,13.16,15.12,22.22,7.44,6.15,2.17,-7.80,-3.08,-3.97,-15.70,-15.69,-13.95,1.35,16.00,11.49,3.09,-9.00
CPZ_sq,,,,,-7.77,0.56,1.68,5.49,-4.69,-7.10,3.53,5.68,-11.29,9.09,1.67,3.83,2.11,0.52,2.05,1.01,1.00,-2.96,4.57,,0.97,2.88,-8.88,9.74,-3.27,-0.48,-0.49
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,-36.56,-5.69,,17.39,,,-19.35,-13.60,-4.23,-7.72,-11.32,-3.42,-5.58,-7.05,-2.95,-8.43,-5.15,-0.32,-1.48,-0.02,-4.19,-12.93,-15.45,-18.51,-10.86,-1.45,0.68,8.45,2.17,3.07
RZ_sy,,-28.92,8.23,,4.34,,,12.81,11.25,2.76,9.75,8.39,8.94,12.08,5.18,-5.41,-5.86,-2.89,0.68,0.93,-0.73,-6.93,-6.57,-8.40,-9.21,-1.47,-1.11,-8.44,-2.15,-3.59,-2.41
RZ_qq,,,,,-11.40,-11.34,2.52,0.15,-5.09,-1.73,-1.21,-3.75,3.37,-3.92,-2.75,0.49,-2.47,-0.48,2.20,-0.68,-1.03,-4.63,-7.12,-3.56,-4.61,4.32,2.67,-1.47,2.76,-1.72,3.58
RZ_sq,,,,,1.97,1.99,-3.28,12.15,0.57,-5.80,3.30,10.76,1.07,-3.08,-3.06,-0.39,0.60,-0.03,0.51,-0.15,-1.05,-6.27,0.89,-2.11,-1.92,1.71,1.26,-9.36,4.81,0.22,2.50
CRZ,36000,57000,61000,46000,52000,58000,57000,57000,60000,61000,61000,64000,62000,64000,66000,66000,67000,68000,66000,67000,67000,71000,76000,79000,83000,79000,77000,78000,76000,78000,75000
CRZ_yy,,58.33,7.02,,-14.75,,,23.91,15.38,5.17,7.02,12.28,3.33,4.92,8.20,3.12,8.06,6.25,,1.52,,4.41,15.15,17.91,23.88,11.27,1.32,-1.27,-8.43,-1.27,-2.60
