,2004/Q4,2005/Q4,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q4,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q4,2017/Q4
ZFI_qq,,,,,,,,,,,-263.41,174.56,-95.87,448.77,,,,,,,,-666.62,-106.72,34.71,17.74,299.96,-148.75,39.96,163.50,-0.11,32.61,-29.96,-289.73,-77.46,173.57,-66.49,,
ZFI_sq,,,,,,,,,,,-28.43,30.66,-7.75,-1.14,,,,,,,,2.53,7.02,-89.14,1234.48,-19.74,-29.38,21.27,28.69,5.80,2.88,-46.84,97.12,-21.04,16.80,-6.70,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-33.64,-14.27,,-30.70,,,,-56.60,2.15,,,28.13,,1.48,,-42.21,-45.07,-36.19,,-24.32,-4.57,4.97,,-5.35,-28.16,-90.27,,-44.55,-43.02,344.74,477.92,46.43,-80.78,268.05,235.06,478.22,52.12,-31.33
DTAR_sy,-13.57,-5.57,,-18.87,,,,-19.15,42.06,,,-3.50,,-6.73,,-3.05,-0.83,-13.56,,-6.73,-3.80,0.25,,-7.48,0.45,-3.17,,15.87,6.64,4.82,5.06,-6.41,-0.58,1.94,-4.72,-8.89,4.78,5.37
DTAR_qq,,,,,-3.06,-53.93,,,,,,,-2.05,-30.30,,,-6.89,-19.04,,,17.40,-10.95,,,-10.89,-87.94,1.32,409.09,-8.42,-5.85,31.66,28.99,-87.98,1702.90,19.86,122.60,,
DTAR_sq,,,,,-4.42,-9.34,,,,,,,-5.06,10.03,,,-2.88,-4.10,,,0.18,-0.06,,,8.76,-3.66,5.37,4.95,0.09,-5.31,5.62,-6.52,6.33,-2.91,-1.27,-10.61,,
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-68.12,-25.21,,-43.89,,,,-65.09,2.47,,,33.88,,1.69,,-46.82,-49.68,-38.71,,-23.11,-4.85,4.70,,-9.62,-30.15,-91.03,,-46.39,-44.49,360.53,505.19,49.26,-80.43,325.43,287.98,740.56,108.60,-53.85
CG_sy,-46.20,22.42,,-38.25,,,,-32.42,101.38,,,-14.17,,-18.25,,-0.24,0.91,-17.21,,-13.79,-7.79,0.40,,-6.15,7.55,0.71,,24.45,7.48,9.65,14.33,-12.58,5.41,-2.84,-13.60,-19.75,15.18,-6.58
CG_qq,,,,,-4.33,-62.28,,,,,,,-2.43,-34.30,,,-7.67,-19.98,,,14.25,-11.95,,,-11.70,-88.69,1.32,429.87,-8.58,-6.17,33.14,30.69,-88.01,1939.73,21.42,183.13,,
CG_sq,,,,,-8.55,-16.64,,,,,,,-7.22,11.77,,,-6.15,-8.30,,,0.38,-0.15,,,15.03,-6.50,7.58,7.56,-0.66,-4.61,12.18,-17.76,19.79,-12.08,-0.24,-23.62,,
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,-45.47,,,,-67.99,-43.89,,,-91.37,,8.38,,1132.79,721.11,-21.76,,-29.79,-29.23,-10.18,,,,,,,,,,36.13,,67.35,27.25,46.45,0.65,7.72
LDER_sy,,,,-41.74,,,,15.30,131.96,,,42.17,,73.62,,-7.31,60.65,0.96,,-53.23,-52.36,-48.26,,,,,,,,,,43.57,,34.06,75.27,4.48,-10.40,-45.03
LDER_qq,,,,,-5.34,-66.59,,,,,,,47.54,834.44,,,-1.73,-10.96,,,-0.95,13.00,,,,,,,-9.68,3.93,37.46,5.50,,,4.52,21.41,,
LDER_sq,,,,,6.34,-11.23,,,,,,,-41.02,51.96,,,2.22,-4.51,,,4.13,3.70,,,,,,,-3.41,6.78,-2.35,42.54,,,27.68,-15.03,,
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,69.77,,,,193.15,17.76,,,1253.97,,9.18,,-91.62,-87.18,20.35,,,,,,,,,,,,,,,,,,,238.05,-19.00
PZAT_sy,,,,129.28,,,,8.97,-52.23,,,-19.22,,-36.22,,-19.67,-55.45,-35.11,,,,,,,,,,,,,,,,,,,21.22,60.32
PZAT_qq,,,,,1.37,252.70,,,,,,,-37.37,-89.42,,,-4.20,-0.73,,,,,,,,,,,,,,,,,67.99,7.45,,
PZAT_sq,,,,,4.23,20.31,,,,,,,46.52,-32.69,,,-18.75,-1.96,,,,,,,,,,,,,,,,,-15.47,20.43,,
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,42.29,,,,-3.76,-23.23,,,-3.18,,5.24,,168.16,127.77,61.23,,-43.02,-34.52,-7.28,,,,,,,,,,-9.85,,533.09,539.38,206.58,-58.02,-12.56
PELDR_sy,,,,1.09,,,,-6.29,-23.86,,,2.91,,-4.56,,8.75,28.47,36.21,,17.17,19.69,-5.42,,,,,,,,,,-6.78,,-2.37,-1.12,5.50,2.83,6.52
PELDR_qq,,,,,16.13,-0.57,,,,,,,-3.31,4.37,,,-17.88,-26.12,,,-5.64,4.62,,,,,,,5.02,-3.04,-8.51,-3.23,,,-7.61,-53.60,,
PELDR_sq,,,,,-2.35,-8.90,,,,,,,-12.20,-2.90,,,3.72,2.94,,,5.94,-18.65,,,,,,,-5.48,8.75,-2.75,-6.75,,,-1.51,-0.50,,
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,-0.02,,,,0.45,-5.21,,,-10.10,,0.42,,16.17,16.08,2.36,,-3.64,-1.58,-0.40,,,,,,,,,,-0.83,,-11.85,-12.78,-29.92,-27.04,49.45
TSF_sy,,,,32.36,,,,17.96,-15.86,,,9.10,,19.90,,6.92,2.00,3.10,,-10.56,-7.97,1.80,,,,,,,,,,-4.95,,-1.12,-1.25,5.97,-2.64,4.84
TSF_qq,,,,,-0.22,0.10,,,,,,,0.71,13.98,,,0.63,0.51,,,2.78,1.72,,,,,,,0.04,0.34,-0.07,-1.14,,,-1.13,-20.56,,
TSF_sq,,,,,7.57,3.33,,,,,,,-4.47,-0.25,,,-8.86,0.82,,,-6.22,11.52,,,,,,,-0.49,-1.84,1.08,-3.74,,,0.95,3.30,,
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-65.21,106.00,,-70.36,,,,-53.85,57.63,,,6.36,,-16.08,,-74.32,-75.49,-69.11,,17.58,34.42,1.03,,-3.21,-15.94,-85.54,,20.20,-9.11,548.35,908.74,140.06,184.12,1240.15,487.84,319.22,-11.11,-50.27
ZKO_sy,3.00,-17.74,,-12.50,,,,-11.10,36.70,,,-2.10,,11.52,,-4.50,-12.72,-29.45,,-10.09,-14.57,7.03,,8.14,8.23,5.40,,3.25,2.09,-2.17,-2.26,0.83,2.78,4.84,4.50,-1.93,-1.06,-5.33
ZKO_qq,,,,,-18.54,-53.60,,,,,,,7.89,-9.15,,,2.99,14.51,,,17.74,-13.93,,,2.25,-85.20,27.69,522.01,-22.68,5.59,98.66,48.03,-8.50,398.03,-12.86,5.57,,
ZKO_sq,,,,,0.10,-5.63,,,,,,,14.01,6.64,,,4.20,-13.79,,,-0.99,8.00,,,-0.90,5.17,-0.02,-0.92,-2.01,0.78,-0.12,2.22,-0.11,2.80,-0.44,-4.07,,
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-0.87,62.52,,-47.89,,,,-45.03,27.25,,,9.59,,-12.21,,-35.55,-47.55,-49.35,,-31.57,-10.14,-5.71,,-8.42,-22.92,-87.93,,-12.91,-24.16,453.58,751.72,114.09,764831.64,8226.24,3619.19,1161.53,-62.70,-56.71
OSF_sy,-4.29,7.58,,-2.65,,,,-0.41,-9.84,,,6.87,,-1.48,,1.32,1.97,9.73,,1.29,4.10,1.39,,-0.73,-6.75,-3.48,,-2.54,1.38,-1.47,2.39,2.38,2.08,1.45,-0.90,2.41,-3.06,-3.85
OSF_qq,,,,,-3.97,-43.69,,,,,,,4.00,-11.73,,,-15.36,-14.76,,,11.14,-10.55,,,-6.46,-86.00,16.91,468.63,-18.53,2.22,79.87,42.94,290965.19,-98.89,-19.66,-51.52,,
OSF_sq,,,,,3.18,-3.19,,,,,,,0.52,-5.82,,,1.16,1.35,,,3.97,-1.29,,,-2.33,2.18,-1.65,-0.71,1.59,-0.69,2.21,-0.72,1.29,-1.30,-0.16,2.60,,
NetDebt,5868000000,11774000000,,3703000000,1186000000,-3894000000,,-3802000000,260000000,1468000000,,-287000000,-1192000000,-875000000,,-3934000000,-3044000000,-4235000000,,-3956000000,-3408000000,-2637000000,,-6008000000,-1895000000,-4881000000,-4123000000,-3011000000,-4038000000,-3450000000,-1794000000,-1348170000,-170863000,2947415000,2925508000,6687558000,6939349000,2503421000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,33.94,20.61,,-61.06,,,,-224.86,30.03,,,103.03,,140.92,,-9095.24,-1549.12,-3232.53,,2504.40,362.50,121.96,,-94.59,-77.16,11118.67,,-182.62,-512.41,-102.50,6260.06,222.63,109.84,-127.51,-101.56,-217.68,-2.85,82.74
NetDebtEBITDA_sy,-38.76,-31.77,,-42.43,,,,-10.25,134.47,,,-75.40,,37084.71,,337.83,206.80,13.74,,-26.39,8.26,17.15,,-19.45,-41.40,-26.58,,107.29,50.47,11.72,44.94,-29.24,-13.64,-27.08,-50.64,-18.12,-10.22,-11.09
NetDebtEBITDA_qq,,,,,-75.01,-510.69,,,,,,,357.14,0.24,,,26.36,-116.69,,,-91.96,-81.88,,,-66.06,8802.91,-103.05,10.38,-69.44,46.11,7628.03,-98.22,-86.40,-1345.91,48.39,-34.61,,
NetDebtEBITDA_sq,,,,,187.47,-66.75,,,,,,,76.77,129.38,,,23.87,-14.96,,,82.17,-7.98,,,32.53,15.28,17.40,15.57,-3.80,-14.41,52.31,-43.58,17.42,-27.74,3.10,-6.41,,
DebtFin,5318000000,-1915000000,,-5757000000,-8032000000,-7907000000,,-7650000000,-3448000000,-1359000000,,-3171000000,-4111000000,-2887000000,,-5713000000,-4745000000,-5775000000,,-5507000000,-5200000000,-4033000000,,-3969000000,-3046000000,-1672000000,-1228000000,-819000000,-2281000000,-1222000000,-125000000,180245000,-324047000,1240815000,459238000,539380000,1805946000,441379000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,25.80,-121.64,,-272.22,,,,-61.60,561.17,,,-97.47,,45.87,,-1281.25,-754.84,-1394.53,,2404.81,356.95,124.63,,-97.43,-75.94,2412.54,,-134.02,-244.92,-102.58,1541.00,39.72,133.04,-170.39,-103.51,29.00,-231.80,88.31
DebtFinEBITDA_sy,60.38,-187.69,,97.34,,,,-1848.33,383.30,,,-119.49,,220.42,,421.38,456.58,276.46,,-3.78,21.65,98.35,,-97.58,-35.25,-76.80,,5008.81,148.80,220.63,316.11,64.14,97.03,12.10,-34.72,5.28,-39.65,-26.72
DebtFinEBITDA_qq,,,,,-8.86,-23.13,,,,,,,42.60,-4.11,,,20.95,-89.56,,,-91.19,-81.83,,,-17.40,1797.23,-102.65,18.16,-251.87,66.21,1580.84,-103.42,292.86,-376.55,80.76,30.83,,
DebtFinEBITDA_sq,,,,,1483.33,-142.65,,,,,,,14.72,253.95,,,-5.37,62.53,,,19.64,165.01,,,3104.66,-5.03,35.29,24.07,56.06,22.39,75.58,-51.06,87.34,-30.37,2.25,-21.07,,
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,184.96,-21.12,,75.82,,,,19.11,-19.27,,,3.03,,4.61,,150.93,114.01,64.00,,-41.80,-33.18,-6.69,,-5.35,-8.28,-16.44,,-27.55,-16.57,-14.69,-15.51,-10.81,269227.44,521.22,532.72,200.92,-58.04,-12.95
SP1_sy,-1.68,59.55,,18.00,,,,-8.17,-28.73,,,3.38,,-11.74,,22.71,49.42,52.16,,8.39,-3.31,-2.74,,-15.27,-8.41,-8.24,,-4.87,-5.60,7.27,0.49,0.59,1.16,-9.72,5.22,5.90,-5.07,9.97
SP1_qq,,,,,17.90,21.35,,,,,,,-3.59,-2.86,,,-17.78,-25.56,,,-5.60,3.95,,,-8.52,-5.29,-8.60,-8.52,5.34,-3.15,-9.48,-3.44,318014.11,-99.78,-7.80,-54.07,,
SP1_sq,,,,,-8.59,-3.06,,,,,,,-11.27,-11.14,,,8.04,-9.51,,,-3.62,-8.97,,,4.19,-8.80,0.84,-0.72,3.40,3.63,-5.54,-0.63,3.99,-7.52,10.10,0.02,,
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,184.96,35.83,,42.29,,,,-3.76,-23.23,,,-3.18,,5.24,,168.16,127.77,61.23,,-43.02,-34.52,-7.28,,-10.10,-12.84,-21.09,,-25.30,-14.24,-12.21,-12.13,-9.85,261912.11,533.09,539.38,206.58,-58.02,-12.56
SP2_sy,12.56,44.65,,4.61,,,,-3.76,-23.88,,,1.07,,-4.46,,11.37,29.41,33.79,,9.50,9.38,-3.70,,-14.89,-15.20,-10.67,,5.01,-2.99,13.90,5.79,-5.15,0.68,-2.10,7.43,8.12,1.14,4.61
SP2_qq,,,,,16.13,-0.58,,,,,,,-3.31,4.37,,,-17.88,-26.12,,,-5.64,4.62,,,-8.52,-5.29,-8.60,-5.68,5.02,-3.04,-8.51,-3.23,305140.97,-99.77,-7.61,-53.60,,
SP2_sq,,,,,0.28,-8.90,,,,,,,-10.58,-2.91,,,3.90,0.38,,,3.79,-11.63,,,3.40,-6.91,4.60,4.30,-4.48,9.30,-2.85,-6.48,1.39,6.28,6.61,-5.88,,
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,330.23,399.87,,127.32,,,,72.01,-86.09,,,-34.19,,231.17,,806.98,602.63,407.03,,-7.27,-38.64,-52.34,,-67.81,-58.37,38.85,,49.17,378.85,-21.29,-89.44,-98.88,-83.31,-99.47,-73.92,400.98,-57.19,75.82
CAR_sy,-52.44,122.74,,46.90,,,,26.70,-43.43,,,-22.84,,0.38,,26.14,1.11,38.89,,-5.92,21.21,12.01,,-18.43,-32.65,-41.23,,53.42,27.33,24.41,25.61,-32.56,-14.44,14.38,-24.23,1.00,-3.71,45.23
CAR_qq,,,,,28.44,7.88,,,,,,,30.15,168.21,,,0.83,93.55,,,-33.28,50.34,,,-13.72,401.43,-32.94,-48.58,176.96,-17.58,-91.00,-94.56,4039.73,-97.39,344.02,4.45,,
CAR_sq,,,,,-59.91,57.40,,,,,,,-14.05,-14.30,,,-31.10,17.72,,,-11.23,8.79,,,-26.71,-5.06,14.28,92.95,-39.17,-7.24,15.38,3.59,-22.83,24.01,-23.56,38.07,,
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,187.41,734.92,,132.02,,,,14.09,-81.14,,,-47.67,,32.21,,1109.17,1347.48,528.10,,-28.67,-56.13,-38.78,,-61.49,-45.68,109.15,,247.65,339.98,-7.72,-29.70,-67.58,-91.20,-98.80,-97.77,-94.45,-21.05,79.03
QR_sy,6.00,-2.06,,27.13,,,,17.59,-37.23,,,9.23,,9.83,,16.01,20.36,14.82,,1.38,-6.05,-19.89,,-4.64,-0.39,22.96,,-2.04,11.79,14.51,1.61,-36.42,-32.40,-27.60,-1.02,13.98,-2.56,12.70
QR_qq,,,,,10.07,2.85,,,,,,,-5.82,189.76,,,12.75,25.74,,,-30.66,75.47,,,-2.20,575.65,-21.71,-32.80,23.77,41.71,-40.36,-69.01,-66.40,-80.74,10.98,-22.79,,
QR_sq,,,,,-3.80,19.15,,,,,,,-20.50,0.45,,,-17.51,-4.17,,,-23.56,-18.29,,,-20.15,0.87,-12.22,38.55,-8.88,3.33,-22.11,-13.30,-3.11,10.66,6.49,-0.16,,
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,187.45,734.96,,131.98,,,,14.09,-81.14,,,-47.67,,32.21,,1109.17,1347.48,528.10,,-28.67,-56.13,-38.78,,-61.49,-45.68,109.15,,247.65,339.98,-7.72,-29.70,-67.58,-91.20,-98.15,-96.66,-91.66,5.05,119.15
CR_sy,1.34,30.77,,7.71,,,,19.82,-22.84,,,4.33,,-4.83,,3.60,20.56,27.03,,3.24,5.15,-5.59,,-3.72,-3.15,0.96,,0.85,-0.53,6.40,2.02,-7.42,-6.80,-4.88,-2.41,2.42,1.91,1.42
CR_qq,,,,,10.07,2.89,,,,,,,-5.82,189.76,,,12.75,25.74,,,-30.66,75.47,,,-2.20,575.65,-21.71,-32.80,23.77,41.71,-40.36,-69.01,-66.40,-70.15,7.47,-22.63,,
CR_sq,,,,,0.46,1.00,,,,,,,-19.24,-2.48,,,-6.02,2.75,,,-4.27,-7.75,,,-3.71,-3.83,1.56,7.23,-5.02,2.87,-2.62,-2.69,-4.38,4.98,-0.09,2.13,,
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,330.01,399.79,,127.32,,,,72.01,-86.09,,,-34.19,,231.17,,806.98,602.63,407.03,,-7.27,-38.64,-52.34,,-40.77,-58.37,315.81,,272.14,898.84,-10.74,-33.35,-67.24,-92.00,-99.84,-98.81,-96.28,-57.19,75.82
PP_sy,-12.85,64.06,,57.28,,,,24.29,-46.47,,,-1.94,,28.11,,39.59,4.52,25.00,,-14.48,16.04,-20.34,,-14.60,-6.27,-28.05,,14.63,-13.07,47.63,41.08,-9.08,-17.09,-3.61,-27.38,-22.64,-4.66,42.03
PP_qq,,,,,28.44,7.88,,,,,,,30.15,168.21,,,0.83,93.55,,,-33.28,50.34,,,-53.10,1401.59,-22.30,-31.99,25.87,34.19,-41.98,-66.57,-69.25,-97.39,344.02,4.45,,
PP_sq,,,,,-49.90,24.12,,,,,,,-19.50,-8.11,,,-39.72,9.89,,,-18.20,-24.57,,,-10.22,-42.09,25.47,75.73,-31.92,-1.66,19.90,13.25,-37.91,14.33,-9.66,20.65,,
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,49.28,1651.76,,138.66,,,,-29.68,-71.98,,,-60.04,,-56.04,,1565.69,5023.13,932.63,,-46.27,-67.97,-16.53,,-90.89,-29.23,-84.44,,21.54,-86.23,68.00,46.48,-77.17,-46.99,-84.97,-87.94,-20.46,47.59,80.71
RCLR_sy,4.38,16.63,,5.80,,,,-12.53,-13.68,,,-22.14,,-6.20,,49.01,1.00,10.10,,4.72,34.72,-20.87,,-5.77,-9.58,15.68,,-16.54,4.41,14.53,23.37,-18.39,-31.37,-5.20,0.44,15.33,-18.03,3.63
RCLR_qq,,,,,-4.08,-2.52,,,,,,,-60.15,296.12,,,22.55,-20.16,,,-26.94,108.05,,,467.64,-54.26,-6.87,-49.74,-35.69,458.12,-18.80,-92.17,49.35,58.27,-34.85,-48.35,,
RCLR_sq,,,,,21.08,-1.84,,,,,,,8.15,-1.80,,,-26.69,7.04,,,-5.69,-37.13,,,-9.51,-19.56,9.02,5.17,13.20,-11.76,17.43,-30.43,-4.81,21.90,24.41,-20.11,,
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,87.03,326.30,,155.24,,,,-5.18,-50.63,,,-21.81,,31.16,,358.71,393.61,148.60,,-36.81,-32.63,1.70,,-12.40,-21.61,-31.13,,-47.62,-27.75,-31.22,-43.13,-45.17,-95.92,-111.68,-118.81,-212.75,-51.21,158.22
KP_sy,126.90,578.30,,40.50,,,,20.23,-44.22,,,-15.54,,-30.95,,26.19,57.00,163.53,,24.40,45.81,-13.04,,-37.09,-32.54,-9.24,,48.80,23.58,54.41,16.15,-15.34,-13.11,-14.97,-1.33,13.16,-0.03,7.39
KP_qq,,,,,19.71,-0.50,,,,,,,-15.52,41.67,,,-9.09,-28.65,,,-3.09,7.71,,,-13.27,-5.37,-21.22,-18.98,19.63,-9.92,-34.86,-21.89,-91.10,-357.89,-4.90,-368.09,,
KP_sq,,,,,-7.18,2.58,,,,,,,-31.95,-30.69,,,-15.34,16.33,,,-0.77,-30.62,,,6.42,-6.66,23.49,21.31,-11.62,16.62,-7.11,-11.58,-9.29,14.14,7.79,1.40,,
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,-65.75,-300.57,,-9129.08,,,,-38.79,42.66,,,27.38,,-59.08,,-656.90,-676.81,-220.21,,-33.43,-105.71,-380.50,,-131.57,-40.54,32.56,,45.39,21.83,18.77,33.43,59.63,97.05,101.75,101.12,104.05,-62.53,-130.09
PKKO_sy,120.71,203.56,,16.35,,,,100.24,-73.46,,,-32.41,,-9800.00,,-71.43,374.50,1504.04,,327.68,-66.89,-22.95,,14.13,-69.65,-40.06,,-39.51,577.78,101.09,1154.62,-17.94,-37.09,101.08,-17.35,79.61,-15.73,49.19
PKKO_qq,,,,,13.11,-64.29,,,,,,,9.12,-93.58,,,6.73,20.21,,,-43.80,-86.38,,,12.73,10.57,18.09,14.58,-24.93,7.07,32.87,48.19,90.87,155.13,-57.11,87.60,,
PKKO_sq,,,,,54.49,-17.16,,,,,,,-48.64,-116.39,,,752.98,-51.50,,,-33.96,12.86,,,-82.44,122.92,-81.46,733.61,96.77,-33.86,15.65,-45.48,50.86,111.40,-52.47,18.48,,
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,63.58,925.51,,127.29,,,-52.76,8.28,-25.12,,,-34.90,,924.28,1777.26,255.32,-37.44,-49.32,-83.22,-55.07,1.37,-81.31,-66.33,-74.73,-83.46,22.84,-18.54,121.34,2137.80,574.14,730.36,-46.58,-91.91,-5.60,90.22,1426.95,33.63,22.79
RN_sy,31.09,25.65,,-17.60,,,7.73,3.14,-8.80,,,28.59,,77.52,60.69,-15.89,-9.23,-30.59,-26.20,28.15,-17.73,-11.87,-6.81,8.99,18.38,19.64,19.34,-5.81,6.80,-7.44,-16.25,-3.89,-18.57,-6.15,4.97,23.92,6.04,2.18
RN_qq,,,,-51.86,33.19,-18.38,-9.74,10.35,,,0.15,125.30,179.24,62.56,83.56,-57.36,-50.84,31.70,-39.24,14.21,10.92,-75.72,9.49,-14.30,-27.38,80.27,-27.39,132.86,634.25,-45.69,-10.57,-85.02,11.26,533.36,80.19,20.25,,
RN_sq,,,,17.76,-22.28,1.87,15.54,12.76,,,2.75,0.18,40.22,23.00,-7.00,-47.56,51.32,-5.94,-1.12,-8.94,-2.85,0.76,4.55,6.50,5.52,1.83,4.29,-15.95,19.64,-11.74,-5.64,-3.55,1.37,1.72,5.55,13.86,,
CRN,4392000,428000,91000,188000,141000,173000,192000,174000,232000,806000,804000,357000,128000,79000,43000,100000,204000,155000,255000,224000,202000,830000,758000,885000,1219000,676000,931000,400000,54000,100000,112000,748000,673000,106000,59000,49000,37000,30000
CRN_yy,-38.84,-90.26,,-56.07,,,110.99,-7.45,33.33,,,53.88,,-90.20,-94.65,-71.99,59.38,96.20,493.02,124.00,-0.98,435.48,197.25,295.09,503.47,-18.55,22.82,-54.80,-95.57,-85.21,-87.97,87.00,1146.30,6.00,-47.32,-93.45,-24.49,-18.92
CRN_sy,-23.97,-20.65,,20.55,,,-10.09,-2.27,9.30,,,-21.28,,-44.74,-37.84,17.57,11.54,47.62,36.96,-21.84,20.69,11.29,4.76,-8.82,-14.29,-15.94,-15.15,6.45,-6.67,8.62,19.64,6.06,23.21,7.94,-4.48,-20.00,-5.36,-1.89
CRN_qq,,,,106.59,-25.00,22.70,10.98,-9.38,,,-0.25,-55.60,-64.15,-38.28,-45.57,132.56,104.00,-24.02,64.52,-12.16,-9.82,310.89,-8.67,16.75,37.74,-44.54,37.72,-57.04,-86.50,85.19,12.00,567.86,-10.03,-84.25,-44.34,-16.95,,
CRN_sq,,,,-19.27,29.55,-1.75,-12.50,-12.24,,,-2.63,,-29.73,-19.23,9.52,89.13,-33.33,6.90,1.61,7.94,2.94,-1.43,-4.35,-6.06,-3.23,-3.33,-3.45,17.86,-15.15,12.50,6.35,4.48,-1.43,-1.45,-5.88,-12.50,,
CPZ,19281000,97000,23000,20000,15000,19000,21000,21000,124000,392000,392000,239000,143000,131000,71000,47000,24000,12000,19000,21000,30000,124000,113000,246000,384000,349000,486000,141000,54000,84000,83000,801000,743000,237000,190000,237000,184000,83000
CPZ_yy,-59.03,-99.50,,-79.38,,,-8.70,5.00,490.48,,,92.74,,-66.58,-81.89,-80.33,-83.22,-90.84,-73.24,-55.32,25.00,933.33,494.74,1071.43,1180.00,181.45,330.09,-42.68,-85.94,-75.93,-82.92,468.09,1275.93,182.14,128.92,-70.41,-22.36,-54.89
CPZ_sy,-36.86,-13.20,,1.75,,,-17.32,-12.64,22.37,,,2.15,,-9.59,-20.72,-17.89,-27.23,-28.28,-21.02,-3.85,14.97,34.51,27.34,14.67,-10.06,-21.47,-5.08,-9.30,3.95,8.67,-2.38,3.85,11.39,7.98,9.76,6.17,1.16,-6.32
CPZ_qq,,,,-13.04,-25.00,26.67,10.53,,,,,-39.03,-40.17,-8.39,-45.80,-33.80,-48.94,-50.00,58.33,10.53,42.86,313.33,-8.87,117.70,56.10,-9.11,39.26,-70.99,-61.70,55.56,-1.19,865.06,-7.24,-68.10,-19.83,24.74,,
CPZ_sq,,,,-2.79,-1.15,-6.98,-7.50,,,,,-14.41,6.32,-1.98,-11.11,-11.36,-5.77,-3.40,-2.11,7.91,12.67,13.02,-7.33,-2.82,-11.63,-1.32,12.00,-7.14,1.28,3.16,0.61,-1.22,8.64,,2.27,-4.44,,
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
