,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_sq,,,-440.56,133.28,300.79,,,,,,,-151.47,108.08,11362.50,-54.42,22.57,-45.93,-115.64,30.77,75.56,281.82,2622.50,-98.16,-510.00,7154.88,-101.11,2679.69,228.04,0.85,,,,,,,35.76,-3.62,77.76,-16.87,,-22.53,-37.38,72.34,3.29,-37.45,-96.28
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,299.44,,,,,-8915.51,,,,98.67,,,,119.51,167.17,-44.85,-97.74,-169.64,-286.40,-1388.00,-24909.09,-705.52,-261.08,-159.21,68.82,106.24,51.65,-36.46,,,,,,,,,,97.19,,,,,108.26,101.08,101.37
ROS_sy,,108.75,,,,,157.79,,,,-81.16,,,,322.61,166.44,-200.84,-80.35,294.48,1018.23,1708.33,923.41,-2.25,18.96,26.24,4.62,-3.90,-23.84,-21.34,,,,,,,,,,-41.79,,,,,-10.26,57.20,-99.28
ROS_qq,,,-159.08,508.84,-392.62,,,,,,,76.66,123.01,258.09,1.44,-19.64,-81.11,-85.33,-3227.27,-115.12,-30.54,-182.51,-1.54,3.57,6.29,66.01,120.33,-846.82,-164.47,,,,,,,-70.86,88.01,30.56,80.21,,-518.72,47.35,-25.14,102.03,-19.32,-33.25
ROS_sq,,,-322.33,157.06,-26.30,,,,,,,-304.24,141.18,776.89,-42.69,-67.89,-162.50,270.83,1050.73,-8.99,-10.11,8.70,9.91,10.75,-4.60,-9.91,0.96,-12.23,-1.47,,,,,,,-21.24,5.60,-32.02,2.96,,-36.24,35.49,8.01,-3.83,11.70,-99.38
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,,,,,,1192.00,,,,-101.54,,,,112.60,323.30,2.07,109.19,-62.00,-216.03,-437.84,-565.12,-1908.42,-231.58,6.70,62.67,44.82,-10.91,-942.02,,,,,,,,,,81.89,,,,,36.51,93.94,85.47
RS_sy,,,,,,,116.57,,,,242.35,,,,-2.98,374.89,149.38,-44.67,-111.52,-108.46,-166.93,-2.84,-313.33,-561.36,-12.79,-173.67,-15.16,-125.95,119.59,,,,,,,,,,119.10,,,,,-15.23,-23.31,-82.12
RS_qq,,,,-74.92,456.62,,,,,,,91.13,264.77,-36.21,35.14,57.20,-24.68,30.74,-75.45,-580.00,-119.30,-80.00,4.56,11.99,38.29,27.97,-41.07,-76.90,-479.73,,,,,,,53.59,49.44,27.99,-7.19,,-473.21,59.80,0.81,72.22,45.28,3.61
RS_sq,,,,110.78,50.98,,,,,,,-83.68,-575.34,234.39,-6.93,-20.12,-50.58,50.58,-119.38,41.33,-290.91,318.60,-182.45,6.13,33.33,-42.78,-28.88,-84.17,105.78,,,,,,,40.77,-22.64,231.99,-39.40,,-48.58,-28.04,-23.49,199.46,-53.48,-83.23
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,18.05,,,,,-2824.32,,,,100.55,,,,-4.81,73.21,-93.69,-88.98,-169.94,-274.74,-2203.23,-5907.35,-712.40,-271.88,-164.19,71.69,91.84,62.59,-150.39,,,,,,,,,,96.36,,,,,107.31,101.02,101.22
GPM_sy,,10.32,,,,,130.98,,,,-46.20,,,,33.98,1160.38,-98.78,14.43,226.45,438.32,35233.33,121.61,23.68,67.74,38.02,-19.39,0.91,-17.54,-24.01,,,,,,,,,,-38.38,,,,,-14.87,,-74.68
GPM_qq,,,-139.51,122.32,-2133.57,,,,,,,-53.78,192.56,-37.23,12.16,-15.90,-89.35,9.68,-811.76,-110.12,-28.22,-202.84,0.43,3.81,8.91,67.55,71.29,-340.81,-509.61,,,,,,,-107.02,88.29,27.73,79.24,,-517.56,47.65,-26.32,101.79,-13.87,-37.32
GPM_sq,,,-542.64,137.44,-48.15,,,,,,,-94.87,1752.83,149.19,-43.44,-51.73,-98.20,23233.33,61.36,-20.41,17.91,46.34,-9.94,7.95,-2.98,-14.52,12.73,-11.79,-10.60,,,,,,,-19.09,23.35,-45.10,12.47,,-17.22,-7.19,23.31,-10.14,-2.77,-76.50
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,,,,,,,,,,,,33.51,-8.96,28.11,685.12,-11.59,-31.01,-75.49,-71.80,-46.94,18.62,90.26,42.02,-87.36,-603.50,,,,,,,,,,-115.75,,,,,349.55,125.26,340.64
RBS_sy,,,,,,,,,,,,,,,,105.49,149.85,-8.13,-15.97,45.16,25.81,10.29,21.51,-29.09,-50.05,-45.14,-48.77,-11.36,14.68,,,,,,,,,,35.86,,,,,5.87,11.27,-7.08
RBS_qq,,,,,,,,,,,,,38.35,-14.75,-83.97,606.05,-5.67,19.97,-1.75,-20.50,-26.38,-57.39,13.06,49.58,64.61,-31.66,-15.61,-86.69,-6656.67,,,,,,,-83.56,438.44,-75.35,-172.17,,-1058.72,88.60,97.30,7105.36,17.28,8.63
RBS_sq,,,,,,,,,,,,,12.85,127.03,2.84,-22.01,37.20,-16.52,-5.94,34.73,18.91,-26.81,3.63,-21.38,-16.23,-19.62,-3.23,36.05,8.37,,,,,,,5.38,20.80,21.17,-11.93,,-16.21,-6.39,-14.93,58.65,-11.93,-21.82
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-101.52,,,,-2672.00,-677.17,-1007.55,,-88.02,14.41,115.08,,175.98,235.29,313.56,,-61.21,-106.16,-184.43,,-1039.84,-5321.57,-269.09,,92.52,89.15,78.39,,-14.81,-20.00,13.59,15.44,-102.26,-83.33,-43.90,29.61,30.62,13.48,,,,,69.67,72.84,51.43
ROPA_sy,,-38.51,,,,39.34,1527.17,-81.41,,-56.76,-82.06,-72.54,,33.06,-71.55,-352.99,,-107.57,-229.85,43.58,,272.97,85.06,25.75,,-200.00,438.46,366.13,,735.94,937.50,88.79,-64.34,-23.96,-12.49,2.41,627.59,17.61,-23.15,,,,,-8.00,1.03,-77.42
ROPA_qq,,,-268.00,-15.22,,,-3.17,-64.20,,,53.03,128.92,,,-16.36,-11.59,,,-113.28,-1111.76,,,23.39,17.50,,,-11.11,-64.33,-45.84,56.88,-16.13,-18.33,-42.72,-3.12,-5.26,7.12,30.18,-1.64,-31.26,,10.54,26.94,17.60,43.68,19.92,-30.69
ROPA_sq,,,-115.08,1345.65,,,54.47,-83.78,,,-35.92,-75.16,,,-86.30,-320.90,,,-135.14,4.02,,,-120.31,-376.92,,,168.75,275.00,-26.06,233.61,12.16,-31.76,-86.04,611.49,29.08,-20.15,-0.78,15.01,-15.66,,-13.33,-115.90,600.00,33.55,-4.83,-127.92
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-96.83,,,,1594.57,1707.90,-1110.08,-88.61,-4.68,-125.15,81.87,66.67,-52.67,362.00,3116.52,631.13,-93.90,-136.47,-122.17,-574.56,14930.75,584.13,319.48,264.44,-115.84,-93.13,3968.63,-105.89,132.48,-672.04,-89.06,6402.46,1897.95,1263.62,562.64,-37.33,31.07,-89.11,,,,,-101.98,-108.65,-103.16
ZNPO_sy,,54.57,,,,4.34,11.42,120.01,100.90,-94.36,-59.96,-48.32,152.01,1125.31,154.56,329.33,105.87,-115.10,-154.05,-82.78,-193.38,203.39,199.43,328.16,370.82,418.21,-99.46,-92.18,-71.52,-4.20,17994.74,709.59,156.61,-58.69,39.89,89.99,-29.76,48.28,-56.32,,,,,19.22,-103.38,151.63
ZNPO_qq,,,26.88,-33.59,479.01,247.33,35.37,-137.10,106.53,2806.52,-135.72,73.25,160.02,725.41,97.70,207.99,-85.45,-93.11,-1281.49,-87.19,-211.42,318.23,-61.94,-15.14,133.33,-121.02,116.50,50173.56,-100.34,215.93,-390.54,1061.21,94.67,-63.25,69.21,447.38,-81.59,-23.14,-85.95,,-68.96,53.86,16.98,-103.55,-35.26,43.71
ZNPO_sq,,,-29.42,-71.22,-2777.59,119.18,-24.64,-43.16,-89.00,19.80,434.73,-26.64,-46.37,482.50,11.09,23.72,-74.29,-142.73,-297.63,139.42,-239.42,147.31,282.39,69.76,-11.82,-9.47,-99.60,2342.11,221.34,204.49,-24.27,9.26,1.85,-50.98,156.44,48.39,-62.34,3.48,-24.45,,62.96,-150.70,189.77,-196.91,6.75,163.64
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,,,,,,1603.02,79.24,310.89,,-470.02,,29.99,100.74,144.33,,-39.82,-52.70,-26.25,22.64,56.18,,,,,,,,,,,,,,,
ZFI_sy,,,,,,,,,,,,,,,,,-25.52,-5.87,-11.37,,7.44,,-3.54,11.59,7.79,,1.90,4.40,1.57,13.48,11.59,,,,,,,,,,,,,,,
ZFI_qq,,,,-95.59,,,,,,,,,94.00,1291.12,-56.29,,,42.05,0.19,-5.26,-374.41,,,46.30,-39.40,-32.83,1.06,14.99,-5.51,11.69,28.70,,,,,,51.95,,,,,,,,,
ZFI_sq,,,,22.94,,,,,,,,,28.97,-9.26,-2.30,,,14.68,-8.01,-4.42,6.55,,,10.57,2.92,-7.75,-2.94,13.28,0.14,3.07,-4.55,,,,,,712.40,,,,,,,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-33.09,,,,-68.16,-97.56,1.58,,174.53,25075.68,1961.80,,367.94,-51.36,-19.39,,-18.88,12.89,2.19,,32.73,38.92,28.36,,9.79,-50.37,47.29,,-48.84,-81.63,-97.78,-96.27,-82.44,-27.47,88.70,33.90,-31.79,-7.66,,,,,23.24,30.28,66.13
DTAR_sy,,-2.57,,,,14.03,23.70,-44.60,,-22.88,-9.77,38.75,,-9.65,-0.11,-22.70,,-3.10,-20.30,26.41,,-27.44,0.70,-5.85,,84.42,32.56,9.65,,-4.20,1.29,4.34,28.85,-13.67,-2.13,-3.79,-5.34,3.49,-14.10,,,,,17.45,5.03,14.44
DTAR_qq,,,1.54,-79.08,,,-92.21,770.27,,,614.34,-28.73,,,-25.75,18.12,,,3.33,6.92,,,8.16,-1.21,,,-51.10,193.17,-8.94,-60.81,-82.44,-64.51,52.61,84.62,-27.47,-7.66,8.29,-5.96,-1.81,,-4.88,-17.18,-4.04,63.02,0.56,5.61
DTAR_sq,,,-22.09,47.46,,,-15.49,-33.96,,,-1.12,1.55,,,9.32,-21.42,,,-10.08,24.64,,,24.78,16.53,,,-10.31,-3.60,-20.47,39.33,-5.17,-0.70,-1.79,-6.65,7.51,-2.39,-3.37,2.06,-10.76,,12.47,2.14,-3.91,6.41,0.57,11.29
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-31.65,,,,-56.38,-96.63,-6.61,,740.90,181318.66,4269.47,,90.37,-91.88,-22.48,,-4.34,45.81,22.83,,105.27,143.34,105.01,,48.70,-55.84,-546.30,,101.80,-96.00,100.18,-99.89,-99.25,-28.86,45.98,35.44,-33.33,-7.91,,,,,32.00,41.24,90.14
CG_sy,,41.27,,,,24.83,37.47,-59.19,,-33.29,-13.33,66.06,,-18.05,-20.13,-44.54,,-30.92,-23.48,44.29,,-5.68,29.92,-36.78,,127.74,36.13,56.87,,19.41,2.05,30.04,46.37,-25.23,2.74,3.01,-10.85,-5.09,-19.47,,,,,56.56,90.21,16.83
CG_qq,,,-0.62,-78.28,,,-92.33,502.67,,,1554.47,-85.48,,,-29.46,38.64,,,7.51,16.79,,,27.45,-1.60,,,-62.15,-1094.34,297.89,-72.91,-99.25,-55.12,17.04,90.38,-28.86,-7.91,8.59,-6.29,-1.73,,-5.90,-20.14,-4.76,84.42,0.69,7.52
CG_sq,,,-31.67,85.73,,,-24.75,-44.86,,,-2.22,5.64,,,-4.70,-26.64,,,5.56,38.34,,,45.39,-32.68,,,-13.09,-22.43,-7.81,92.14,-25.73,-1.15,3.76,-1.85,2.06,-0.88,-10.20,4.49,-13.41,,-2.77,55.56,-6.52,10.74,18.13,-4.45
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-16.14,,,,,,,,,,,,,-97.13,-42.43,,466.28,117.94,106.76,,-32.42,1015.52,1104.20,,41.29,-84.13,-446.19,,-76.17,-95.30,100.00,-100.00,-87.75,-41.48,,,-34.66,1.94,,,,,-7.44,11.43,5.54
LDER_sy,,65.43,,,,,,,,,,,,,-46.48,-60.80,,16.67,29.79,80.31,,-46.01,-1.03,118.97,,488.32,182.66,16.22,,-45.45,-40.80,-16.71,-32.17,-1.94,-12.04,,,-14.00,-29.31,,,,,42.98,62.87,3.55
LDER_qq,,,-1.37,-90.94,,,,,,,,-95.21,,,-13.00,-3.92,,,-66.52,-8.85,,,452.66,-1.60,,,-37.92,-2246.22,292.29,-99.07,-87.75,-100.00,,,-41.48,1.94,20.00,-8.73,-8.70,,1.74,1.14,0.90,-10.86,22.49,-4.21
LDER_sq,,,147.62,-6.08,,,,,,,,-13.16,,,15.07,-36.39,,,28.01,-11.64,,,134.65,95.51,,,12.74,-19.62,-47.30,14.21,22.36,13.09,,,9.75,-26.17,-5.32,12.09,-9.78,,-12.93,4.73,31.30,19.42,-0.82,-33.42
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,10.57,,,,,,,,,,,,,718.82,21.30,,-74.48,-28.24,-23.21,,206.39,-82.95,-84.31,,-23.77,-91.85,8.05,,495.06,4551.92,36343.35,20790.20,-85.07,160.83,-97.59,-97.13,138.75,,,,,,105.13,97.94,125.85
PZAT_sy,,-6.17,,,,,,,,,,,,,-5.92,72.51,,8.89,95.17,12.16,,4.04,-77.44,-87.79,,-92.04,-82.34,-45.31,,108.84,36.04,-2.16,-29.53,-18.85,303.02,206.54,53.17,-16.83,,,,,,-0.44,-28.84,23.29
PZAT_qq,,,1.03,-22.93,,,,,,,,589.48,,,14.21,2.14,,,221.16,9.29,,,-82.13,0.61,,,-98.09,1234.37,30.51,1689.00,-85.07,10353.51,-25.19,-98.72,160.83,-3.36,-10.83,6.22,,,-17.42,-5.06,-4.09,172.78,-20.31,8.33
PZAT_sq,,,18.92,-33.72,,,,,,,,11.64,,,-0.36,104.72,,,78.59,17.65,,,-61.27,-36.32,,,-14.07,97.15,127.51,-45.82,-44.02,41.80,63.86,-37.60,177.99,7.85,-18.12,-66.12,,,136.07,-28.91,-1.16,-39.98,68.74,23.16
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,41.44,,,,,,,,,,,,,1.73,-29.00,,-31.53,-39.18,-14.59,,-52.87,36.79,40.69,,31.43,74.92,-10.26,,-25.95,637.41,28714.79,2408.62,2570.51,-73.54,-98.67,-84.93,-72.91,4.31,,,,,-44.36,-27.89,-82.26
PELDR_sy,,122.19,,,,,,,,,,,,,30.13,0.06,,-13.81,-24.02,19.92,,19.99,35.46,83.11,,25.67,-7.34,-38.22,,25.24,16.33,0.20,13.21,-29.04,-23.35,-17.12,13.33,34.58,4.92,,,,,-18.30,3.13,-20.83
PELDR_qq,,,-7.17,1379.77,,,,,,,,2.78,,,-21.84,-28.27,,,-30.58,0.74,,,101.49,3.61,,,168.17,-46.85,-0.16,-47.97,2570.51,1977.05,-91.31,-44.61,-73.54,4.31,-1.45,-0.41,1.88,,1.86,208.56,-77.94,-19.76,32.01,-24.09
PELDR_sq,,,-45.79,32.80,,,,,,,,3.17,,,-6.82,-20.67,,,-17.85,25.21,,,-7.26,69.26,,,-31.62,12.86,-3.52,68.21,-36.49,-2.78,9.01,5.43,-31.40,5.13,49.05,25.20,-46.52,,1.86,-11.97,6.77,-14.66,28.58,-32.42
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-2.66,,,,,,,,,,,,,49.98,-2.15,,24.47,-14.51,-9.26,,-43.45,58.26,74.34,,-17.05,-54.01,-30.10,,-81.93,239.74,75.49,112.16,1982.28,1.18,30.34,0.02,1.60,0.39,,,,,-7.15,-6.94,-12.30
TSF_sy,,5.69,,,,,,,,,,,,,-0.19,5.44,,5.88,11.71,1.62,,8.39,-3.07,5.89,,-6.83,0.86,-9.37,,-3.38,1.34,2.00,-5.43,13.95,-1.24,-0.06,7.62,-1.90,7.60,,,,,-3.37,-5.10,-5.77
TSF_qq,,,2.16,-6.00,,,,,,,,30.16,,,3.90,-15.09,,,-28.64,-9.88,,,99.74,-0.72,,,10.76,50.87,7.62,-89.95,1982.28,-22.07,30.11,-1.38,1.18,0.39,-0.16,0.18,-0.02,,1.27,3.84,0.79,-12.40,1.50,-2.14
TSF_sq,,,1.05,-3.71,,,,,,,,1.58,,,0.97,7.30,,,6.52,-2.39,,,-4.74,6.63,,,3.12,-4.18,5.68,-7.48,8.16,-3.55,-2.01,11.47,-6.25,-2.40,5.51,1.62,2.83,,-0.47,-1.86,-0.25,-0.81,-2.26,-2.55
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-37.05,,,,-59.29,-96.70,-28.11,,293.71,18049.21,2277.14,,67.58,-62.65,8.68,,46.83,79.41,15.26,,109.85,96.23,89.87,,-25.27,-49.90,-8.24,,-42.36,-94.77,-98.78,-98.35,-93.71,-7.74,122.64,75.74,-14.21,-9.35,,,,,191.69,73.23,500.80
ZKO_sy,,-12.36,,,,21.03,-53.02,-12.67,,-14.73,233.19,101.47,,23.72,-57.73,-34.70,,-12.52,27.40,12.04,,-8.05,2.86,-17.75,,5.07,-3.22,8.27,,15.57,-0.01,0.15,-5.60,-2.33,15.22,9.84,11.57,4.37,-9.41,,,,,6.84,-1.47,18.56
ZKO_qq,,,8.60,-82.94,,,-91.19,271.43,,,306.18,-51.35,,,-9.46,41.55,,,10.63,-9.06,,,3.44,-12.01,,,-30.64,61.15,1.61,-49.25,-93.71,-62.44,37.84,93.14,-7.74,-9.35,8.80,-5.72,-2.51,,-5.32,-47.13,177.76,109.79,-43.77,83.37
ZKO_sq,,,45.58,-21.79,,,-43.49,45.39,,,120.79,-12.09,,,-24.56,35.81,,,9.86,19.44,,,22.90,-4.49,,,13.20,6.85,-1.30,-3.20,-2.06,7.03,-6.97,0.16,15.54,2.03,-5.51,-6.31,0.28,,6.47,2.44,-4.06,2.11,-1.81,23.26
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-10.49,,,,75178.37,8003.53,12977.51,,-40.94,-99.43,-99.52,,-99.59,182.51,-18.00,,-31.57,-1.18,-11.76,,12.66,-3.19,-2.28,,-13.39,114.19,-138.75,,-40.57,-47.90,2591.22,586.22,92.88,-75.40,-97.08,-73.83,-76.61,-5.56,,,,,63.26,23.81,6.10
OSF_sy,,22.71,,,,-3.35,5.04,-12.56,,-10.38,-0.57,-7.08,,3.16,-11.71,-18.19,,-14.86,-11.64,17.84,,-17.56,4.48,-4.33,,23.95,16.28,1.02,,30.60,11.57,15.16,0.67,-14.16,-8.81,-7.70,12.06,20.97,19.10,,,,,24.93,14.04,-6.97
OSF_qq,,,0.78,159.15,,,-89.15,318.23,,,-99.89,250.98,,,-28.31,1.88,,,3.54,-9.03,,,-11.03,-8.18,,,120.04,-116.61,143.41,274.52,92.88,694.45,-88.04,5.27,-75.40,-5.56,7.02,-5.91,-0.70,,-3.71,63.01,-38.77,69.86,-26.98,39.70
OSF_sq,,,-23.63,28.32,,,-16.99,6.81,,,-7.91,-0.17,,,-21.18,-7.50,,,-18.20,23.36,,,3.67,12.97,,,-2.75,-1.86,7.27,27.57,-16.92,1.30,-6.23,8.77,-11.74,2.53,13.85,17.41,-13.10,,2.62,-3.27,6.18,18.54,-6.33,-21.09
NetDebt,-17321000000,-75497000000,-62075000000,-132943000000,,-54123000000,-53894000000,-83442000000,,-4558000000,72961000000,52883000000,,54263000000,52796000000,77620000000,,65471000000,66991000000,67966000000,,59927000000,73756000000,67775000000,,58839000000,17705000000,92378000000,84326000000,18978000000,-49464000000,-52632000000,-51099000000,-49464000000,-35046000000,-35034000000,-34551000000,-34800000000,-35034000000,4973000000,-8137000000,-16641000000,-2100000000,6952000000,-4590000000,7063000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,32208.63,,,,-96.18,-76.53,-85.78,,-81.14,-469.17,234.61,,323.30,117.94,-80.81,,17.54,113.18,346.23,,-158.76,-153.78,-122.24,,833.96,310.41,5438.68,,-60.77,-416.70,-111.35,-174.58,416.82,286.54,160.60,115.74,-45.97,-66.31,,,,,-502.75,372.35,-258.94
NetDebtEBITDA_sy,,173.27,,,,236.92,3539.29,201.29,,-52.36,-136.06,120.36,,-35.47,188.14,-73.24,,-15.93,506.10,132.25,,359.58,-9.87,-59.55,,185.59,188.69,160.68,,-21.70,-33.55,-43.63,-62.14,-15.83,-16.01,2.59,171.85,-1.83,3.55,,,,,8.31,-3.43,-66.10
NetDebtEBITDA_qq,,,-83.83,125.37,,,-0.64,36.49,,,-2044.58,223.72,,,-17.59,32.33,,,49.46,177.00,,,-36.80,-14.54,,,-60.78,2806.17,-121.06,116.35,-416.63,-4.14,-409.45,130.77,14.28,-66.17,32.28,5.64,-28.73,,291.52,212.39,-84.17,-736.58,250.09,-205.11
NetDebtEBITDA_sq,,,-94.76,3817.63,,,-43.44,224.34,,,-142.81,2082.11,,,-41.53,501.74,,,321.58,130.58,,,-17.33,3.49,,,-16.43,-6.55,-27.25,37.81,-29.07,-20.73,-51.13,206.38,-29.23,-3.18,29.49,10.64,-25.35,,41.68,-65.08,48.89,47.01,26.33,-87.74
DebtFin,-49588000000,-90034000000,-77652000000,-140999000000,,-60059000000,-43567000000,-67491000000,,-9418000000,6981000000,7803000000,,4877000000,3674000000,8033000000,,35418000000,29148000000,34678000000,,31678000000,49038000000,52339000000,,40764000000,34657000000,80577000000,73397000000,21127000000,-7626000000,-28565000000,-18435000000,-7626000000,702000000,210000000,578000000,681000000,210000000,1145000000,1045000000,-348000000,-7000000,-118000000,-226000000,882000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,13477.02,,,,-96.44,-84.83,-89.16,,-64.88,-143.69,-38.96,,-81.59,113.05,-86.54,,607.51,1232.75,2100.13,,-157.42,-182.18,-133.66,,1061.90,719.45,6130.05,,-36.97,-124.94,-107.06,-13.81,-28.42,75.76,99.33,99.27,-106.86,89.92,,,,,144.44,281.13,-1049.14
DebtFinEBITDA_sy,,76.73,,,,141.14,-124.76,-105.63,,-115.43,-252.18,26215.00,,80.58,68.72,-103.18,,23715.00,653.85,118.37,,-107.88,33.13,13644.26,,2760.75,248.41,12.54,,66.11,-24.99,-49.57,1013.97,-33.95,145.63,457.86,-43.99,69.71,-87.71,,,,,0.41,-66.87,731.91
DebtFinEBITDA_qq,,,-83.04,91.08,,,-27.62,36.57,,,-190.04,290.79,,,-36.19,96.77,,,20.21,224.83,,,-72.06,-33.03,,,10.80,1195.01,-121.01,120.91,-143.85,-266.59,-238.65,113.15,-114.85,89.87,-269.01,-23.57,78.18,,-6.81,150.87,-97.49,3163.41,335.35,-366.58
DebtFinEBITDA_sq,,,202.80,-57.40,,,-161.87,90.31,,,-1312.14,818.18,,,-2175.00,27.03,,,-46.64,-97.58,,,1001.88,149.90,,,18.09,-19.28,-82.25,881.61,-46.67,-45.73,292.16,-41.79,98.30,23.25,-60.63,76.36,-85.64,,1501.01,-93.09,1001.89,-91.77,428.23,73.62
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,42.22,,,,184878.15,246103.66,18071.93,,-85.00,-100.00,-99.98,,-99.75,656.62,-24.55,,-53.39,-44.93,-23.44,,-46.32,-50.65,-48.54,,15.86,327.41,-142.25,,3.13,895.64,204166.76,41427.52,2963.56,-73.34,-98.69,-85.12,-72.74,4.28,,,,,-44.03,-28.54,-82.34
SP1_sy,,87.64,,,,-28.39,1.77,-23.42,,-15.18,-31.59,-44.02,,8.17,39.38,16.57,,-26.67,-11.61,31.91,,33.22,20.04,16.57,,10.56,-23.21,-5.59,,28.26,49.38,-4.96,-22.48,-21.31,-24.62,-11.07,6.17,-6.66,8.16,,,,,-23.36,-10.11,-29.40
SP1_qq,,,-7.20,1419.81,,,23.51,12.18,,,-99.97,621.65,,,-20.81,-28.04,,,-6.42,0.04,,,-13.98,4.34,,,217.32,-110.31,142.69,638.03,2963.56,2014.02,-91.31,-45.55,-73.34,4.28,-1.66,-0.30,1.99,,1.72,208.27,-77.95,-19.04,29.87,-23.82
SP1_sq,,,-40.14,55.69,,,-14.93,17.15,,,-31.39,-4.14,,,-11.59,-19.82,,,6.57,19.65,,,-3.97,16.19,,,-33.30,42.85,11.56,20.66,-22.32,-9.12,-9.00,22.48,-25.58,7.23,8.64,7.67,-13.77,,-8.33,4.22,-9.65,-11.22,7.53,-18.14
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,41.46,,,,179633.23,239218.41,18024.06,,-85.00,-99.99,-99.98,,-99.73,89.30,-29.00,,-31.59,-39.18,-16.49,,-53.05,36.79,43.31,,30.19,74.92,-10.55,,-26.42,637.24,28926.18,2423.53,2625.82,-73.54,-98.67,-84.93,-72.91,4.31,,,,,-44.36,-27.89,-82.26
SP2_sy,,54.63,,,,-36.89,-7.84,-24.37,,-14.64,-22.17,-37.17,,11.31,19.98,2.79,,-27.85,-16.88,37.85,,35.52,28.09,83.28,,25.50,-2.88,-36.46,,33.73,24.32,-1.73,1.80,-29.01,-28.14,-20.91,8.17,34.58,2.86,,,,,-31.01,3.13,-18.25
