,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,4.20,0.52,100.00,,18.79,-7.64,100.00,,23.60,-7.14,100.00,,43.09,-37.56,100.00,,28.19,-31.05,100.00,,33.30,-34.98,100.00,,35.87,-27.69,-21.58,0.86,25.05,27.01,-21.51,-21.61,18.39,-12.07,-42.81,-14.65,17.44,-10.61,-12.32,0.74,31.79,-35.77,-12.38,25.41,44.45,-59.11,-4.95,22.11,65.54,-185.74
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,24.07,29.26,,,,9.46,-1.60,-4.17,-7.32,-8.87,-0.21,4.41,7.02,7.19,13.21,12.32,11.91,19.01,9.53,7.96,8.92,-0.10,0.25,-1.45,-1.45,5.03,6.00,8.14,6.99,6.69,0.92,3.17,0.96,-12.68,-12.74,-20.33,-18.56,-7.46,1.20,8.45,11.61,10.35,10.38,9.76,3.47,4.11,-0.28,-2.46,4.28,-4.27,-4.35,-7.21
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,4.60,1.02,1.61,1.94,-5.96,-1.62,-1.73,0.24,2.98,2.93,0.72,0.40,8.77,2.12,0.35,6.77,0.10,0.65,1.25,-2.08,0.45,-1.06,1.25,4.36,1.38,0.95,0.17,4.07,-4.10,3.20,-1.97,-9.99,-4.17,-5.78,0.20,2.28,4.80,0.98,3.12,1.12,4.83,0.41,-2.79,1.74,0.41,-1.78,3.92,-6.60,0.32,-4.71
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
