,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,158.06,-17.70,-55.31,,,,-96.72,-214.57,-242650.00,26.94,-1615.66,-1.85,34.97,-28.49,9.40,31.49,80.76,82.88,132.32,123.05,760.81,-35.19,81.89,188.07,49.36,-22.55,98.51,39.38,-11.84,-20.26,-15.09,48.91,94.30,80.31,-45.87,30.85,-27.20,-75.67,-127.17,-89.41,-59.84,106.16,2242.97,2041.21,1180.26,185.34,160.41,207.58,94.96
EVEBITDACurrent_sy,-56.32,37.07,-32.66,,,,-37.20,32.31,34.26,-62.72,-13.09,22.30,76.06,55.25,2.41,-18.40,-38.65,1.24,37.32,29.52,74.94,44.31,5.08,26.73,-27.64,-3.43,-19.50,-15.34,70.33,45.71,94.06,32.28,-11.41,5.59,-14.74,2.26,-8.98,-11.64,-33.21,-39.88,-38.15,-42.42,58.79,38.46,119.01,153.46,-40.53,1.54,-32.12
EVEBITDACurrent_qq,,,,-32.52,-100.04,397900.00,-97.13,-2456.96,9.75,308.01,-134.26,-58.38,42.38,328.75,-143.40,-19.77,83.82,2274.80,-92.33,-14.59,363.77,113.31,-78.47,35.28,140.45,10.61,-44.83,-5.02,52.09,0.05,-41.25,66.56,98.46,-7.16,-82.36,302.62,10.42,-68.97,-119.69,256.98,318.65,59.28,104.72,56.85,150.32,-64.50,86.83,85.27,58.67
EVEBITDACurrent_sq,,,,-45.35,-10.92,107.84,-37.93,15.14,-9.61,-42.29,44.69,62.02,30.13,-49.11,-4.55,29.10,-2.16,-16.03,29.48,21.76,32.15,-30.73,-5.72,46.84,-24.54,-7.56,-21.41,54.44,51.82,-20.93,4.66,5.27,1.68,-5.76,-15.49,26.27,-9.49,-8.52,-36.12,13.66,-6.88,-14.83,76.15,-0.89,47.29,-1.43,-58.67,69.22,-1.53
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,156.80,-7.07,-2.83,,,,-65.10,-74.00,-0.70,,-9.04,-8.33,11.43,,-6.53,-12.39,-32.67,,-53.39,-41.22,-13.64,,148.10,154.77,74.92,,-29.22,-44.30,-36.02,,11.34,-0.29,-12.86,-47.24,-84.67,-62.32,14.29,286.63,1582.84,745.53,173.06,2.78,-102.97,-104.65,-116.07,-92.90,-795.52,-701.98,-137.97
ROE_sy,15.37,155.35,2.94,,,,36.15,110.03,15.26,,-9.80,-42.22,-14.41,,-22.76,14.10,1.20,,-41.20,-36.63,-35.14,,8.38,-30.94,-18.03,,-55.31,-29.44,-60.84,,8.32,6.91,87.22,103.50,45.12,33.17,9.97,43.98,16.81,42.86,-15.86,-26.45,-35.68,-42.31,12.41,13.92,26.62,68.22,8.96
ROE_qq,,,,21.50,-74.43,,,-9.49,-2.35,,,-8.77,18.70,,,-14.49,-8.78,,,7.83,34.02,,,10.73,-7.98,,,-12.87,5.70,-9.82,34.05,-21.97,-7.62,-45.40,-61.05,91.79,180.16,84.72,69.55,-3.64,-9.53,-30.47,-104.90,-50.75,-212.87,130.70,-718.56,-35.00,7.16
ROE_sq,,,,-35.97,32.22,,,-1.23,-27.44,,,-36.73,7.49,,,-6.55,-4.67,,,0.70,-2.41,,,-35.83,15.82,,,1.32,-35.72,-18.86,105.00,,12.56,-11.81,46.19,-8.24,-7.05,15.47,18.60,12.23,-45.26,0.94,3.71,0.67,6.67,2.29,15.27,33.75,-30.91
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,155.22,-3.51,-19.59,,,,-22.55,-52.55,-7.88,,-12.87,-6.28,16.83,,0.81,-9.02,-28.57,,-58.72,-50.57,-32.56,,124.84,153.58,90.44,,-35.29,-47.80,-43.37,,11.97,-2.60,-6.14,-42.20,-86.53,-67.11,-3.87,219.47,1480.88,876.35,218.39,21.33,-103.07,-104.43,-114.64,-94.18,-672.73,-629.69,-95.14
ROA_sy,512.90,77.37,48.66,,,,42.81,41.65,12.49,,-12.65,-40.63,-42.21,,-14.72,15.99,11.10,,-34.90,-23.33,-16.54,,-14.70,-42.54,-39.12,,-87.33,-107.77,-91.75,,454.67,1294.74,1051.28,289.09,9.38,-0.22,9.35,51.17,13.41,42.16,17.31,-26.74,-20.93,-39.44,-27.43,-33.76,6.86,18.46,-39.23
ROA_qq,,,,58.06,-54.90,,,-3.16,-12.44,,,4.16,9.15,,,-5.99,-14.31,,,12.58,16.91,,,26.97,-12.20,,,2.44,-4.76,-11.14,29.16,-10.89,-8.22,-45.28,-69.91,117.65,168.24,81.86,48.89,34.42,-12.53,-30.70,-103.77,-93.94,-189.06,127.57,-600.00,-83.14,22.70
ROA_sq,,,,13.57,13.27,,,12.65,-10.05,,,-23.44,-12.43,,,4.13,-16.13,,,22.62,-8.70,,,-17.40,-3.27,,,-150.67,202.63,182.05,278.18,9.13,-1.10,-4.68,6.31,-0.44,8.39,31.77,-20.25,24.81,-10.56,-17.71,-13.92,-4.41,7.18,-24.88,38.85,5.96,-45.02
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,154.54,14.47,1.39,,,,35.16,2.14,-24.25,-37.01,-31.64,-27.88,3.73,42.31,16.46,5.81,-34.08,-44.60,-46.58,-36.40,2.07,-0.58,30.80,39.09,-5.34,19.42,-26.70,-37.11,-3.89,-51.54,-0.90,-12.35,-52.63,-28.52,-70.55,-57.46,30.34,123.00,475.97,384.77,102.62,6.11,-91.79,-97.68,-106.15,-80.75,-154.10,-305.88,-10.53
OPM_sy,1484.62,59.44,65.85,,,,31.93,0.57,22.32,33.95,2.71,21.51,13.43,-1.98,-1.71,-9.39,-24.79,-6.07,-8.20,8.74,-17.13,-21.89,-30.50,-34.52,-17.77,-35.67,-46.48,-58.60,-50.00,-40.59,26.10,64.53,41.85,3.33,-2.93,4.95,17.62,114.25,60.38,49.66,29.64,-14.68,-18.59,-26.43,-20.85,-28.53,-43.64,-53.52,-93.33
OPM_qq,,,,16.46,9.96,1.56,3.93,-11.99,-18.45,-15.55,12.79,-7.15,17.30,15.86,-7.70,-15.64,-26.92,-2.63,-11.00,0.43,17.28,-5.16,17.09,6.80,-20.19,19.65,-28.13,-8.37,21.98,-39.68,46.98,-18.95,-34.08,-8.97,-39.44,17.05,101.99,55.74,56.42,-1.48,-15.57,-18.45,-87.90,-72.13,-323.53,355.26,-134.02,-6.06,-20.00
OPM_sq,,,,10.71,-1.80,-5.51,28.43,-15.61,19.43,3.48,-1.53,-0.16,11.49,-10.58,-1.25,-7.97,-7.46,11.67,-3.48,9.02,-29.47,5.25,-14.12,2.72,-11.43,-17.66,-28.55,-20.55,6.98,-2.17,51.67,3.66,-7.77,-28.74,42.47,12.08,3.37,29.80,6.65,4.59,-10.46,-14.57,1.76,-5.49,-3.67,-22.86,-19.75,-22.05,-86.18
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,144.86,3.99,-0.16,,,,61.44,30.26,0.71,-23.18,-24.18,-23.86,-7.53,22.07,8.37,0.28,-24.30,-34.78,-60.80,-56.57,-42.35,-43.86,57.54,75.16,36.44,48.44,-38.87,-51.27,-45.30,-52.21,8.63,-5.60,-12.89,-41.41,-84.12,-61.66,4.93,185.71,1025.93,486.60,95.30,-5.00,-103.62,-105.62,-119.69,-92.52,-595.45,-493.75,-85.56
ROS_sy,384.00,83.06,66.14,,,,40.08,49.87,47.23,11.05,0.87,-30.22,-29.98,-19.55,-16.92,-4.25,-15.55,-20.39,-18.06,5.25,-7.08,-12.67,-6.92,-40.79,-17.53,-44.46,-77.85,-101.30,-82.62,-57.02,160.27,6866.67,274.47,89.54,12.11,-5.42,13.07,55.17,34.98,61.72,60.05,18.44,-12.35,-24.64,-40.97,-24.58,-39.29,-23.93,-44.68
ROS_qq,,,,16.32,16.09,10.43,8.26,-6.14,-10.24,-15.76,6.84,-5.75,9.02,11.20,-5.15,-12.79,-17.70,-4.20,-42.98,-3.38,9.24,-6.71,60.00,7.42,-14.91,1.50,-34.11,-14.38,-4.48,-11.33,49.78,-25.59,-11.86,-40.36,-59.40,79.63,141.24,62.39,60.00,-6.41,-19.68,-21.01,-106.09,-45.45,-181.25,130.00,-666.67,-24.18,12.11
ROS_sq,,,,0.82,9.30,27.25,-0.10,7.86,7.37,-4.02,-9.25,-25.38,7.73,10.29,-6.29,-14.00,-4.98,3.97,-3.54,10.45,-16.11,-2.29,2.81,-29.74,16.85,-34.20,-58.99,-104.11,1666.67,62.77,148.37,6.84,-13.30,-17.61,46.90,-9.86,3.65,13.07,27.78,8.00,2.58,-16.33,-5.44,-7.14,-19.66,6.91,-23.88,16.34,-41.57
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,790.80,6.66,29.49,,,,26.27,-4.99,-30.66,-42.68,-24.81,-20.92,24.49,68.29,17.77,6.23,-40.22,-49.08,-36.96,-21.64,9.87,4.55,2.39,6.49,-10.98,31.03,14.86,-1.09,32.52,-26.73,-27.62,-27.01,-61.64,-67.30,-66.47,-61.69,35.29,189.60,331.14,297.18,61.41,-5.19,-84.58,-92.18,-96.97,-58.74,-1.80,72.73,383.33
RS_sy,2477.78,16.16,65.49,,,,13.57,-9.55,2.35,10.92,30.01,40.27,71.67,42.91,8.28,-10.18,-34.47,-20.52,-15.43,-23.01,-33.70,-43.33,-42.70,-45.57,-25.98,-19.88,-67.73,-24.12,-14.72,-19.66,143.05,-4.91,19.03,28.27,27.31,98.91,26.39,37.04,25.07,14.34,-12.06,13.11,-30.01,-28.08,-16.39,-53.17,-10.93,-29.24,-65.20
RS_qq,,,,15.78,10.30,1.23,-2.33,-12.88,-19.50,-16.33,28.13,-8.38,26.73,13.11,-10.34,-17.35,-28.68,-3.66,11.01,2.74,,-8.32,8.71,6.84,-16.41,34.95,-4.71,-7.99,12.01,-25.39,-5.86,-7.23,-41.13,-36.40,-3.47,5.99,107.91,36.14,43.71,-2.36,-15.50,-20.03,-76.63,-50.45,-67.27,988.89,-44.39,-12.84,-8.42
RS_sq,,,,19.73,-12.17,-2.35,10.59,-4.64,-0.62,5.83,29.63,2.89,21.62,-11.89,-1.79,-14.66,-11.26,6.85,4.51,-22.31,,-8.66,5.66,-26.19,3.92,-1.13,-57.44,73.54,16.80,-6.86,28.74,-32.10,46.20,0.37,27.78,6.09,-7.10,8.82,16.62,-3.01,-28.55,39.97,-27.84,-0.33,-16.94,-21.60,37.24,-20.82,-59.15
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,147.94,11.89,0.26,,,,59.00,31.81,-1.97,-19.23,-20.40,-24.38,-1.62,22.52,9.59,5.68,-24.17,-34.92,-56.72,-54.08,-37.13,-37.43,43.40,59.46,18.74,40.82,-32.49,-41.38,-28.82,-51.23,-20.00,-36.87,-45.30,-60.06,-59.89,-34.73,47.58,288.19,420.55,342.11,91.34,4.46,-89.87,-97.75,-110.76,-85.83,-214.29,-594.12,-17.39
GPM_sy,298.08,115.05,111.74,,,,34.75,27.89,17.08,-0.77,7.12,-10.66,-6.69,-8.96,-12.85,-6.33,-23.53,-11.54,-18.90,0.48,-5.54,-12.09,-14.21,-39.48,-21.53,-39.19,-66.99,-92.06,-59.48,-71.63,85.24,808.00,64.89,188.61,7.17,21.59,11.83,28.07,48.70,43.12,39.23,,-19.00,-22.78,-19.61,-6.51,-48.15,-51.80,-92.10
GPM_qq,,,,17.24,16.34,7.58,8.36,-2.81,-13.47,-11.37,6.79,-7.67,12.57,10.39,-4.49,-10.96,-19.23,-5.25,-36.49,-5.53,10.59,-5.70,45.57,5.04,-17.66,11.84,-30.21,-8.79,,-23.37,14.47,-28.02,-13.36,-44.05,14.96,17.12,95.91,47.16,54.16,-0.53,-15.21,-19.66,-85.05,-77.92,-505.88,205.80,-220.55,4.55,3.57
GPM_sq,,,,3.20,16.12,16.01,-3.07,-2.06,6.30,-1.67,4.64,-18.32,11.03,-4.07,0.17,-12.20,-9.36,10.97,-8.16,8.78,-14.79,3.27,-10.37,-23.26,10.48,-19.97,-51.35,-81.55,,-43.97,217.72,-9.56,2.42,-1.94,17.98,2.60,-5.80,12.31,36.99,-1.25,-8.35,-19.34,10.96,-5.86,-4.59,-6.19,-38.46,-12.50,-84.35
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,59.01,21.01,-0.50,,,,28.19,14.51,-2.51,-11.08,-8.47,-8.65,2.73,13.48,6.85,4.29,-11.37,-17.17,-17.48,-13.40,-8.24,-11.93,-11.95,-12.00,-13.21,5.75,-1.03,-2.49,10.19,-17.99,-8.57,-9.94,-26.21,-14.13,-20.49,-20.11,0.54,5.97,27.97,31.29,13.73,2.43,-33.91,-35.19,-32.09,-16.60,-2.15,-4.41,-5.38
RBS_sy,18.39,-1.27,13.62,,,,-0.81,-20.07,-4.91,-13.50,19.89,31.78,15.75,14.10,-3.73,-2.25,0.69,-5.83,-7.75,-15.54,-40.23,-40.84,-27.98,-26.10,3.58,-8.51,-27.78,-20.42,-28.48,0.46,42.75,40.07,58.45,44.01,0.87,-1.89,-8.60,-9.69,0.80,12.77,1.43,13.19,4.43,-7.91,0.35,-9.69,-6.09,7.19,-15.44
RBS_qq,,,,9.04,10.25,3.66,2.87,-2.60,-6.13,-5.46,5.89,-2.78,5.56,4.43,-0.30,-5.11,-10.29,-2.41,-0.66,-0.42,-4.94,-6.35,-0.68,-0.48,-6.23,14.11,-7.06,-1.95,5.97,-15.08,3.63,-3.43,-13.17,-1.18,-4.04,-2.97,9.28,4.16,15.87,-0.45,-5.34,-6.20,-25.23,-2.38,-0.81,15.20,-12.28,-4.63,-1.82
RBS_sq,,,,6.88,0.08,10.32,-15.95,-13.87,19.07,0.36,16.49,-5.33,4.58,-1.08,-1.71,-3.87,7.73,-7.48,-3.71,-12.00,-23.76,-8.43,17.22,-9.70,6.85,-19.11,-7.47,-0.49,-3.97,13.62,31.49,-2.37,8.63,3.26,-7.90,-5.03,1.20,2.02,2.80,6.24,-8.97,13.85,-5.15,-6.30,-0.81,2.46,-1.37,6.94,-21.75
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,167.12,6.31,-18.38,,,,-35.14,-62.85,-30.58,,-21.65,-11.04,30.68,,8.47,-4.05,-37.86,,-43.53,-27.71,19.81,,86.17,101.75,31.99,,-22.41,-32.69,-0.59,,2.20,-9.60,-49.00,-29.63,-75.27,-63.55,19.17,149.86,715.53,708.26,231.78,35.59,-92.84,-98.17,-104.61,-84.96,-159.57,-352.94,-15.19
ROPA_sy,3709.09,46.98,9.68,,,,36.48,22.50,16.12,,-7.61,-9.78,-0.99,,-3.22,-4.06,-29.04,,-32.65,-19.21,-12.61,,-2.28,-34.59,-6.66,,-60.21,-56.04,-55.14,,39.85,62.99,-15.66,-42.71,25.00,61.17,136.86,322.22,12.73,12.50,-5.67,-14.25,-12.41,-13.33,-22.76,-37.85,-33.14,-55.94,-95.03
ROPA_qq,,,,58.22,-57.27,,,-9.36,-20.17,,,2.92,17.27,,,-8.96,-24.05,,,16.55,25.88,,,26.31,-17.65,,,9.58,21.63,-39.58,26.90,-3.07,-31.38,-16.63,-55.40,42.86,124.35,74.81,45.57,41.58,-7.91,-28.56,-92.31,-63.83,-332.35,332.91,-130.43,-53.57,-5.81
ROPA_sq,,,,6.25,2.21,,,-4.64,-3.12,,,-6.88,6.32,,,-7.68,-21.36,,,10.74,-14.94,,,-25.88,21.39,,,-18.09,23.88,-9.16,51.72,-4.55,-35.90,-38.29,231.02,23.08,-5.80,10.01,-11.62,22.83,-21.01,,-9.72,21.53,-29.60,-19.54,-2.88,-19.92,-92.06
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-72.28,-627.75,176.35,,,,-4.48,125.03,624.62,16.67,2.34,-22.83,-85.34,-6.54,25.06,-413.05,651.51,-201.44,-19.68,123.94,-107.31,55.94,760.44,-308.15,402.00,236.09,-96.53,114.36,-80.21,-68.87,33.40,522.85,104.67,336.09,-91.53,-92.28,-25.41,-42.34,2278.86,849.16,89.25,-733.00,-93.90,-178.74,0.96,102.53,-981.23,180.26,-58.81
ZNPO_sy,5.38,-150.41,510.62,,,,-95.82,244.96,1324.61,215.19,1624.05,15.16,-11.10,-32.18,-20.65,-24.29,-0.36,110.92,48.45,-62.76,-27.87,-187.47,58.84,157.41,-16.02,207.91,-75.08,-13.77,14.14,-61.65,25.64,-3.11,-27.85,-53.07,-29.04,20.62,38.27,201.03,124.05,30.67,58.82,-86.31,-78.83,26.12,-29.76,494.01,366.53,-41.64,5.62
ZNPO_qq,,,,-57.28,36.30,13.12,45.03,0.63,338.89,-81.79,27.21,-24.11,-16.61,16.08,70.24,-289.96,300.19,-115.67,234.79,-43.38,-161.12,5.55,2732.21,-113.70,188.68,-57.44,-32.87,-43.34,22.24,-33.05,187.67,164.53,-59.83,42.66,-94.41,141.06,288.36,10.27,130.44,-3.82,-22.56,-468.82,102.22,-1341.46,199.29,-90.77,-874.88,213.06,-49.04
ZNPO_sq,,,,-153.90,113.05,-1083.59,106.04,1770.00,28.24,-20.47,-9.60,24.91,-1.01,-39.33,5.78,19.18,30.29,28.41,-25.55,-70.11,152.35,-255.73,235.21,-51.55,-17.67,100.11,-68.77,67.60,8.98,-32.77,2.31,29.25,-18.85,-56.27,54.73,119.69,-6.98,-4.79,15.16,28.14,13.05,-91.79,78.05,663.45,-37.04,-30.59,39.84,-4.50,13.96
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,177.03,-389.27,204.83,,,,188.09,-21.37,,,,,,,,,,,,,-5406.80,-188.46,48.64,,86.55,3011.74,9655.46,,893.30,-96.59,-98.05,122.92,78.32,-244.79,-72.72,-86.90,-84.70,161.66,276.51,46.03,731.18,-287.59,-152.43,-172.70,-134.26,188.06,677.83,-235.09,2215.78
ZFI_sy,-86.55,497.14,-0.74,,,,-33.11,61.43,,,,,,,,,,,,,-39.13,-33.48,8.23,,28.24,26.58,-9.20,,15.42,-45.19,-74.43,-45.54,-61.46,-65.12,10.94,57.87,23.40,24.80,5.65,-43.13,-79.93,-50.95,-40.90,-100.82,26.78,437.01,607.10,3296.05,88.88
ZFI_qq,,,,39.89,87.47,5.96,3.68,-61.82,,,,,,,,,,-448.30,-435.36,-95.02,3.80,71.28,4.69,,,6316.53,212.78,-94.88,-20.28,-73.25,78.28,486.31,-36.23,-121.72,133.59,181.58,-25.53,-12.47,105.14,9.22,323.86,-119.75,42.66,-51.42,-99.76,150.77,276.23,-187.81,1361.31
ZFI_sq,,,,-28.95,43.93,-24.19,-13.71,71.46,,,,,,,,,,4.67,-29.52,-40.44,38.55,14.37,14.67,,,12.89,-17.75,32.90,-6.47,-46.39,-61.62,183.01,-33.81,-51.49,22.08,302.73,-48.26,-50.94,3.34,116.79,-81.74,19.91,24.51,-103.02,2915.79,407.90,63.94,-86.37,66.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,1.93,-2.51,12.10,,,,-63.30,-65.95,26.41,,13.45,-9.67,-13.05,,-20.71,-18.72,-19.35,,33.26,87.62,84.16,,22.51,0.31,-16.35,,14.03,14.92,26.16,,-0.47,7.06,-11.14,-14.34,19.84,27.71,32.14,35.58,5.39,-23.03,-22.40,-21.90,-3.42,14.05,18.48,34.61,15.10,13.93,27.25
DTAR_sy,8.01,2.40,-6.74,,,,-4.09,5.30,-5.74,,-5.49,-16.73,-6.29,,-2.91,0.15,4.19,,-3.07,-1.93,-4.03,,0.02,12.82,10.45,,1.71,-14.66,-8.02,,-3.77,5.85,14.25,5.12,-4.15,0.69,-8.12,-0.96,7.99,-4.81,1.42,-10.24,1.16,4.84,3.59,6.74,2.34,14.01,5.87
DTAR_qq,,,,-15.61,-61.17,,,-21.72,44.19,,,-37.67,38.79,,,-36.11,37.72,,,-10.04,35.19,,,-26.35,12.74,,,-25.77,23.77,2.99,5.20,-20.16,2.74,-0.73,47.16,-14.92,6.31,1.86,14.39,-37.86,7.18,2.51,41.46,-26.62,11.35,16.47,20.96,-27.37,24.37
DTAR_sq,,,,-11.16,-1.94,,,-2.47,-12.22,,,-14.07,-1.22,,,-11.37,2.77,,,-10.32,0.58,,,1.16,-1.54,,,-15.12,6.11,6.74,0.09,-6.63,14.53,-1.79,-8.74,-1.91,4.51,5.87,-0.50,-13.53,11.34,-6.30,12.13,-10.39,10.02,-3.45,7.52,-0.17,2.16
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,4.86,-6.10,35.46,,,,-83.47,-81.34,36.34,,18.51,-11.70,-17.11,,-26.44,-21.74,-23.95,,50.09,123.56,136.07,,35.41,0.64,-23.28,,24.73,22.46,42.70,,-1.09,9.56,-17.54,-21.86,37.07,46.33,57.26,64.03,11.76,-33.29,-33.55,-33.83,-7.59,20.66,29.79,65.07,35.06,24.06,55.53
CG_sy,10.48,-20.00,32.15,,,,-12.92,25.47,2.76,,-9.76,-28.54,-17.27,,-7.02,-5.43,5.80,,-5.86,1.84,4.70,,3.54,25.37,-2.26,,-16.73,-39.66,-18.34,,-7.56,24.71,5.14,0.45,-2.65,-13.44,-3.60,-2.07,-6.31,-8.12,-0.64,-5.23,-16.10,-8.97,6.77,25.42,32.40,14.30,4.68
CG_qq,,,,-35.14,-78.00,,,-26.79,60.75,,,-45.45,50.90,,,-41.96,46.62,,,-13.55,54.83,,,-35.75,18.02,,,-36.92,37.53,4.55,9.05,-30.12,3.51,-0.93,91.29,-25.40,11.24,3.33,30.33,-55.47,10.81,2.89,82.03,-41.86,19.20,30.85,48.93,-46.59,49.43
CG_sq,,,,-34.84,-0.50,,,-6.11,-18.51,,,-25.66,-5.65,,,-24.38,5.56,,,-18.19,8.52,,,-0.93,-15.39,,,-28.20,14.50,1.19,11.13,-3.14,-3.47,-3.32,7.69,-13.88,7.51,-1.78,3.03,-15.54,16.25,-6.32,-8.79,-8.36,36.36,10.05,-3.72,-20.89,24.88
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-51.51,98.72,4.85,,,,-85.10,-79.80,18.00,,19.31,-0.62,-9.60,,-6.36,-2.52,1.25,,234.57,264.52,274.69,,-58.12,-60.88,-60.96,,29.52,35.29,73.00,,37.76,62.54,-12.20,-29.50,-30.86,-37.65,93.89,-23.42,23.21,26.73,-40.26,40.21,14.20,8.85,19.42,70.10,93.91,33.49,5.02
LDER_sy,77.66,-46.71,29.46,,,,-0.48,-11.55,51.33,,16.26,34.02,3.05,,43.09,16.73,52.06,,1.08,42.62,33.34,,15.26,21.06,2.61,,-19.84,-36.11,-36.73,,-10.35,12.23,16.70,-7.15,-8.52,-21.09,-21.15,-21.26,-1.99,23.02,6.33,1.00,-14.49,-5.91,-9.31,-0.79,-23.44,-40.83,-14.79
LDER_qq,,,,-18.60,-81.06,,,10.34,10.62,,,-8.09,0.63,,,-4.32,4.52,,,4.24,7.43,,,-2.64,7.24,,,1.70,37.12,31.46,-24.86,20.00,-25.93,5.56,-26.32,8.21,130.36,-58.31,18.56,11.30,8.59,-2.16,-3.43,6.09,19.14,39.36,10.09,-26.96,-6.27
LDER_sq,,,,-13.88,-28.97,,,-23.46,21.54,,,-11.77,-6.55,,,-28.03,21.74,,,1.55,13.83,,,6.66,-3.52,,,-14.98,-4.46,21.61,-9.24,6.43,-0.65,-3.24,-10.58,-8.20,-0.73,-3.37,11.30,15.23,-14.20,-8.22,-5.76,26.79,-17.30,0.40,-27.27,-2.01,19.09
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,94.64,-48.26,61.04,,,,43.23,-15.76,-8.05,,-14.96,35.17,-3.11,,-4.52,-3.21,10.90,,-35.64,-38.08,-46.52,,156.87,160.04,172.68,,3.19,3.01,-21.12,,-22.97,-34.97,14.48,37.62,42.70,61.78,-48.76,24.25,-27.29,-28.60,74.39,-23.35,2.03,4.96,-14.44,-41.29,-44.13,-17.06,-0.48
PZAT_sy,-1.42,-19.55,0.03,,,,37.14,57.06,28.67,,3.70,-10.35,-17.81,,-33.53,-39.05,-37.15,,-12.87,-8.14,0.28,,27.17,16.45,14.75,,-6.85,-3.50,1.44,,0.61,-5.08,-13.66,-13.35,-9.94,-7.47,-3.89,-0.26,14.68,20.76,4.29,-8.00,-14.43,-21.07,-8.23,6.44,26.87,25.73,32.29
PZAT_qq,,,,9.02,29.42,,,-35.88,41.26,,,1.92,1.26,,,3.32,16.03,,,-0.59,0.22,,,0.64,5.09,,,0.47,-19.52,-22.66,23.19,-15.18,41.67,-7.03,27.73,-3.84,-55.13,125.42,-25.25,-5.57,9.60,-0.92,-0.50,-2.87,-10.65,-32.01,-5.32,44.20,7.21
PZAT_sq,,,,12.06,23.95,,,28.33,1.55,,,10.94,-6.90,,,1.74,-4.01,,,7.26,4.80,,,-1.78,3.26,,,1.75,8.55,-1.03,-7.96,-4.01,-1.26,-0.67,-4.33,-1.38,2.56,3.08,9.99,3.85,-11.42,-9.07,2.31,-4.21,2.99,5.46,21.94,-5.07,8.36
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-7.93,28.25,-22.80,,,,254.98,140.50,-38.36,,-34.85,-0.44,9.31,,10.10,6.56,-11.72,,-39.43,-41.03,-32.12,,-4.62,-1.79,-7.40,,-18.44,-19.55,-11.93,,1.01,1.00,-2.85,-1.57,-0.40,-4.63,-0.07,4.09,5.34,6.41,-6.22,-9.81,-10.52,-11.23,-8.06,-4.18,-12.49,-9.25,-5.26
PELDR_sy,-7.05,19.93,17.43,,,,-4.08,-9.81,18.59,,19.04,2.96,-1.07,,3.45,-6.04,-7.69,,-10.49,2.92,-10.35,,-15.32,-8.98,-2.90,,-4.28,-0.56,1.12,,9.72,-0.88,-3.53,1.01,9.67,-1.84,12.50,3.82,-3.13,-1.49,-15.59,-10.48,-7.42,-0.70,4.91,-4.40,-3.69,-9.54,-5.20
PELDR_qq,,,,0.11,253.70,,,-32.18,-9.34,,,3.64,-0.46,,,0.31,-17.53,,,-2.34,-5.08,,,0.57,-10.51,,,-0.80,-2.03,0.33,3.60,-0.81,-5.77,1.65,4.83,-5.02,-1.26,5.88,6.09,-4.05,-12.98,1.82,5.26,-4.82,-9.87,6.12,-3.88,-1.29,-5.91
