,2004/Q4,2005/Q4,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
PCurrent_qq,,,,4.03,-10.30,4.79,0.22,12.69,-0.38,10.80,0.35,-0.19,-9.38,-8.62,-5.14,-18.10,12.27,-4.36,-7.29,-2.82,-15.36,-27.20,0.85,23.06,24.68,20.50,2.87,14.38,3.12,9.09,-4.97,-20.54,-3.70,-3.27,6.58,5.20,6.83,-16.09,-0.79,5.21,31.62,7.36,7.25,2.33,8.17,-2.60,8.33,2.21,12.57,6.01,7.57,1.28
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-17.33,-30.90,,,-17.07,,2.04,-5.81,-15.19,-19.79,-19.89,-9.55,-0.56,20.57,27.55,55.44,25.46,19.88,22.66,3.37,37.12,80.14,65.59,30.77,-11.23,-46.37,-47.42,-43.43,-31.61,-24.45,-18.22,17.73,26.07,42.18,26.77,-4.25,-13.69,-0.51,6.88,6.87,-13.26,-32.20,-37.28,-35.52,-21.54,-13.52,-14.39,-14.28,-17.63,-24.32,-23.79,-23.08
CPCurrent_sy,142.98,-0.17,,,17.52,,27.88,93.79,-49.51,-23.06,-25.00,-2.32,50.76,0.27,85.65,-8.90,23.17,62.33,-17.93,0.06,-17.60,-34.80,-6.30,22.05,-12.30,0.49,-8.81,-14.52,35.76,-2.25,9.22,9.08,1.39,15.18,-4.18,48.20,10.16,63.26,38.50,15.89,16.47,-18.61,-19.19,-34.63,-33.09,-18.91,0.39,-0.90,-14.61,-17.05,-1.28,-37.78
CPCurrent_qq,,,,-3.87,11.49,-4.57,-0.22,-11.27,0.38,-9.74,-0.35,0.19,10.35,9.43,5.42,22.10,-10.93,4.56,7.87,2.90,18.15,37.37,-0.84,-18.74,-19.80,-17.01,-2.79,-12.57,-3.03,-8.33,5.23,25.85,3.85,3.38,-6.17,-4.94,-6.40,19.17,0.79,-4.95,-24.02,-6.86,-6.76,-2.28,-7.55,2.66,-7.69,-2.16,-11.16,-5.67,-7.04,-1.26
CPCurrent_sq,,,,-37.38,164.90,-16.46,-7.73,-5.10,-30.99,27.32,-10.05,23.59,6.52,-15.32,66.54,-39.36,44.02,11.61,-15.81,-26.06,18.60,-11.69,20.99,-3.68,-14.78,1.19,9.78,-9.71,35.35,-27.14,22.66,-9.82,25.80,-17.23,2.04,39.47,-6.49,22.67,-13.43,16.70,-6.01,-14.27,-14.06,-5.59,-3.81,3.90,6.40,-6.80,-17.12,0.93,26.62,-41.26
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,51.59,393.80,,,130.08,,49.42,39.82,45.33,47.92,43.14,25.79,11.78,-15.54,-36.21,-67.24,-64.24,-74.35,-73.50,-45.91,-49.61,-67.56,-45.01,13.01,104.53,566.39,367.25,105.64,9.66,-6.22,-16.69,-48.63,-40.42,-63.76,-57.12,-3.60,2.20,9.77,31.64,-15.09,45.00,122.47,98.36,140.48,55.58,30.48,50.92,49.17,51.23,74.32,45.33,34.42
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,,27.02,-4.10,13.93,7.67,18.85,-0.32,15.96,4.19,4.45,-11.42,-12.38,-21.31,-46.36,-3.30,-37.15,-18.70,9.48,-9.92,-59.53,37.78,125.00,63.03,31.85,-3.39,-0.98,-13.06,12.76,-14.18,-38.94,0.83,-31.41,1.54,37.28,6.90,-26.33,21.76,-11.45,82.56,13.03,8.57,7.35,18.11,-5.20,25.57,6.10,19.73,9.28,4.69,-1.87
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-34.05,-79.75,,,-56.54,,-33.08,-28.48,-31.19,-32.40,-30.14,-20.50,-10.54,18.40,56.76,205.24,179.62,289.80,277.35,84.88,98.46,208.23,81.87,-11.51,-51.11,-84.99,-78.60,-51.37,-8.81,6.63,20.03,94.66,67.84,175.91,133.21,3.73,-2.15,-8.90,-24.03,17.77,-31.04,-55.05,-49.59,-58.42,-35.72,-23.36,-33.74,-32.96,-33.87,-42.64,-31.19,-25.60
CZCurrent_sy,9.73,-77.13,,,-53.99,,-35.03,-42.68,-52.88,71.87,-18.86,10.93,128.64,116.12,225.81,447.89,-4.89,-4.91,-37.92,-65.08,56.34,-41.98,-12.02,-5.36,47.69,58.81,93.67,189.97,58.30,-3.35,-10.44,7.70,-10.09,68.11,78.51,16.93,2.67,-2.30,-15.51,-29.58,-21.32,-19.91,-13.73,-32.54,-14.59,-26.88,-21.44,1.29,4.67,-17.28,-28.39,-6.35
CZCurrent_qq,,,,-21.27,4.27,-12.22,-7.13,-15.86,0.32,-13.76,-4.02,-4.26,12.89,14.13,27.07,86.43,3.42,59.11,23.01,-8.66,11.01,147.11,-27.42,-55.56,-38.66,-24.16,3.51,0.98,15.02,-11.32,16.52,63.78,-0.83,45.79,-1.51,-27.15,-6.45,35.73,-17.87,12.94,-45.22,-11.53,-7.89,-6.84,-15.33,5.49,-20.37,-5.75,-16.48,-8.49,-4.48,1.90
CZCurrent_sq,,,,-21.33,-5.53,-27.46,20.51,-30.59,-22.33,164.55,-43.10,-5.12,60.09,150.07,-14.23,59.56,-72.21,150.02,-44.01,-10.24,24.40,-7.21,-15.09,-3.43,94.13,-0.23,3.55,44.58,5.98,-39.09,-4.05,73.87,-11.52,13.89,1.89,13.89,-22.31,8.37,-11.88,-5.09,-13.20,10.31,-5.08,-25.78,9.91,-5.56,1.97,-4.31,13.58,-25.36,-11.72,25.14
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,33.14,202.36,,,104.73,,36.56,32.69,43.04,48.17,44.44,27.60,13.51,-12.45,-32.34,-63.18,-59.36,-69.30,-67.83,-40.22,-46.88,-64.24,-50.08,-3.14,74.73,406.13,313.82,96.05,9.32,-6.52,-16.12,-45.96,-35.49,-61.60,-54.62,-2.88,-5.95,10.69,28.44,-15.08,48.44,112.08,94.15,131.50,52.79,27.92,45.54,45.52,49.78,73.84,48.51,37.69
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,,22.45,-6.92,11.93,7.04,18.97,0.34,15.95,4.35,5.10,-10.73,-10.57,-19.36,-42.80,-1.48,-32.45,-15.50,6.31,-12.46,-54.53,17.97,106.27,57.92,31.70,-3.54,-2.28,-11.94,12.62,-13.44,-37.04,5.12,-32.95,2.29,34.72,1.80,-21.10,18.69,-10.93,77.95,12.73,8.66,6.20,17.45,-5.62,23.63,6.19,20.89,9.54,5.61,-1.55
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-24.89,-66.93,,,-51.16,,-26.77,-24.64,-30.09,-32.51,-30.77,-21.63,-11.91,14.22,47.80,171.57,146.07,225.76,210.88,67.27,88.24,179.68,100.32,3.25,-42.77,-80.24,-75.84,-48.99,-8.53,6.98,19.22,85.04,55.02,160.38,120.34,2.97,6.33,-9.66,-22.14,17.76,-32.63,-52.85,-48.49,-56.80,-34.55,-21.82,-31.29,-31.28,-33.23,-42.48,-32.66,-27.37
CZOCurrent_sy,-53.81,-29.99,,,-23.37,,-26.99,-2.97,-33.30,-48.71,-36.58,-18.84,17.26,117.60,39.91,6.01,20.59,75.84,-15.19,-7.98,7.99,-53.69,-8.56,-7.36,-25.00,-11.50,63.71,94.03,151.84,49.80,1.25,-8.88,5.83,50.73,105.76,107.81,-12.77,21.38,-7.43,-29.26,13.95,-24.28,-26.00,-25.94,-29.36,9.05,0.92,8.34,16.27,-22.38,-35.48,-4.23
CZOCurrent_qq,,,,-18.33,7.43,-10.66,-6.58,-15.95,-0.34,-13.75,-4.17,-4.85,12.02,11.82,24.01,74.83,1.50,48.03,18.35,-5.94,14.23,119.93,-15.24,-51.52,-36.68,-24.07,3.67,2.34,13.55,-11.20,15.53,58.84,-4.87,49.15,-2.24,-25.77,-1.77,26.73,-15.75,12.27,-43.80,-11.29,-7.97,-5.84,-14.86,5.96,-19.11,-5.83,-17.28,-8.71,-5.31,1.57
CZOCurrent_sq,,,,-25.21,-1.57,-0.52,-0.31,-0.60,-32.33,-23.51,23.27,27.20,-2.23,41.94,-20.74,-3.62,11.22,106.97,-61.77,4.56,30.53,-11.24,-24.52,5.94,5.68,4.74,39.61,25.56,37.16,-37.70,-5.64,13.00,59.31,-11.27,28.81,14.13,-33.13,23.48,-1.76,-12.79,7.72,-17.95,-3.99,-12.72,2.76,26.65,-11.15,-6.31,10.28,-15.45,-26.14,39.07
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,2.15,1.57,,,-11.53,,-6.01,,1.85,7.52,10.87,,16.16,18.04,10.40,,0.94,-0.63,-3.67,,-12.58,-15.34,-7.15,,3.77,4.71,-7.53,,8.35,-2.06,6.91,5.27,-6.90,3.88,-0.24,0.03,-2.57,0.20,-1.91,-0.28,4.13,-3.04,0.42,1.69,-9.97,-9.86,-1.06,2.69,8.92,11.26,0.79,-3.74
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,,-5.94,-1.62,-4.76,6.65,0.08,0.20,0.54,9.97,-9.74,16.39,2.17,2.85,-18.24,17.48,0.59,-0.29,-15.12,2.70,-2.59,9.35,-8.59,6.57,-1.70,-3.44,-1.14,15.47,-11.15,5.41,-2.66,2.12,-0.87,1.23,-2.40,-0.53,1.95,-0.90,-0.78,3.86,-5.06,2.63,0.48,-8.05,-4.94,12.65,4.29,-2.47,-2.90,2.05,-0.40
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-15.55,-29.81,,,-26.63,,-4.09,-5.81,-13.62,-13.75,-11.18,-9.55,15.50,42.31,40.81,55.44,26.64,19.13,18.17,3.37,19.87,52.51,53.75,30.77,-7.88,-43.84,-51.38,-43.43,-25.90,-26.01,-12.57,23.93,17.38,47.69,26.47,-4.23,-15.92,-0.32,4.84,6.57,-9.68,-34.26,-37.02,-34.44,-29.37,-22.05,-15.29,-11.98,-10.28,-15.80,-23.19,-25.97
EVPCurrent_sy,-4.07,6.62,,,46.52,,158.51,84.28,-21.08,-0.96,-3.49,10.00,23.43,51.39,50.28,15.54,30.77,-0.97,15.05,10.04,1.46,-8.75,-0.99,-19.85,-21.30,-32.29,-38.76,50.82,8.99,17.52,41.20,93.05,-5.33,19.84,-15.82,-9.43,-2.05,3.32,-18.58,-3.26,-4.51,-2.93,12.71,-9.03,-14.58,-35.85,-13.38,-15.36,-22.29,34.03,19.84,-67.23
EVPCurrent_qq,,,,-9.58,9.67,-9.11,6.41,-11.20,0.58,-9.25,9.58,-9.56,28.43,11.80,8.43,-0.17,4.64,5.17,7.55,-12.66,21.34,33.81,8.43,-25.72,-14.53,-18.42,-6.13,-13.57,11.97,-18.55,10.92,22.52,6.05,2.48,-5.02,-7.22,-6.89,21.50,-0.11,-5.69,-21.09,-11.57,-4.31,-1.81,-14.99,-2.41,3.99,2.03,-13.36,-8.41,-5.14,-1.65
EVPCurrent_sq,,,,-38.06,432.15,-22.40,1.07,-55.85,127.90,-2.62,-1.52,-49.67,155.73,19.44,-2.23,-61.31,189.44,-9.56,13.58,-62.99,166.87,-18.66,23.23,-70.04,162.04,-30.02,11.45,-26.21,89.36,-24.54,33.90,0.89,-7.14,-4.48,-5.95,8.56,0.43,0.76,-25.89,28.99,-0.87,2.43,-13.94,4.10,-6.91,-23.08,16.21,1.72,-14.53,32.65,3.91,-72.18
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,-23.28,-66.41,,,-56.79,,-31.17,-24.64,-28.79,-27.43,-23.24,-21.63,2.33,34.82,63.17,171.57,148.37,223.70,199.47,67.27,64.56,136.78,86.00,3.25,-40.61,-79.31,-77.66,-48.99,-0.89,4.77,27.45,94.79,44.33,170.47,119.82,3.00,3.59,-9.47,-23.63,17.43,-29.86,-54.28,-48.28,-56.07,-41.08,-29.53,-32.02,-29.43,-27.28,-36.00,-32.13,-30.09
EVEBITCurrent_sy,5.96,-36.85,,,66.38,,1468.11,507.49,4.06,-48.94,-60.77,-29.98,-26.03,59.95,151.33,-27.93,-89.77,-165.79,4.33,-8.52,1912.96,263.96,-6.87,59.12,-28.30,-18.51,23.03,69.35,29.51,-51.89,-24.96,18.44,9.85,204.12,-103.93,29.03,-7.58,40.76,4008.11,11.19,-21.51,-43.59,-20.86,4.43,45.80,52.02,11.71,-11.32,-23.39,-31.66,-17.79,-21.02
EVEBITCurrent_qq,,,,-23.18,5.68,-14.91,-0.37,-15.88,-0.14,-13.29,5.39,-14.12,30.38,14.25,27.55,42.94,19.25,48.90,18.00,-20.16,17.32,114.24,-7.31,-55.68,-32.52,-25.36,0.10,1.17,31.11,-21.10,21.78,54.62,-2.85,47.86,-1.03,-27.55,-2.29,29.20,-16.51,11.40,-41.63,-15.78,-5.55,-5.38,-21.71,0.72,-8.88,-1.79,-19.32,-11.36,-3.38,1.16
EVEBITCurrent_sq,,,,50.63,745.71,40.54,-12.41,-41.65,44.87,-31.04,-32.71,4.16,53.05,49.11,5.73,-70.13,-78.28,-1059.21,267.66,-73.81,377.94,-21.87,-4.77,-55.26,115.36,-11.21,43.78,-38.41,64.70,-67.01,124.26,-2.79,52.75,-8.68,-102.90,3288.75,9.42,39.09,-19.47,-9.28,-22.76,-0.05,12.98,19.71,7.84,4.22,-16.97,-4.97,-6.83,-7.03,-0.12,-8.71
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
