,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
ROA_sy,10.94,68.39,,,,7.34,22.56,28.23,,-52.73,-106.67,-42.35,,-68.86,1106.52,83.09,,625.88,138.01,10.19,,-57.86,-61.62,-9.25,,,36.64,-5.73,,,6.23,32.77,28.61,20.12,-1.95,12.21,-11.23,-10.44,41.20,-31.07,-46.03,-3.66,-0.94,56.09,149.66,61.74,37.53,18.76,-13.90
ROA_qq,,,28.27,-10.62,-20.48,-15.36,4.87,-10.74,,,-21.49,-3.98,,,18.58,12.35,,,-21.39,-29.59,,,-19.83,14.18,,,,-6.71,7.35,-61.04,-11.72,39.38,14.29,-10.00,-18.21,-11.32,-21.70,-124.46,222.22,-252.73,134.52,-96.55,-3700.00,438.89,46.72,160.34,30.26,18.12,-7.25
ROA_sq,,,-47.68,-17.58,203.02,-17.85,-40.26,-13.77,,,-108.42,845.65,,,172.35,35.64,,,-10.70,-37.21,,,-18.65,48.46,,,,2.42,19.26,-2.83,-10.50,28.01,15.52,-9.25,-26.94,46.51,-8.62,-8.44,15.18,-28.47,-28.45,63.45,18.42,12.71,14.44,5.89,0.70,-2.68,-17.04
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-40.13,200.75,,,,-30.51,-36.93,-40.82,-21.70,59.14,24.16,41.61,21.54,-3.38,40.41,49.87,57.97,3.61,-32.53,-55.98,-55.22,-29.81,-26.53,10.35,28.93,2.40,22.72,0.35,-11.90,-7.67,-13.45,12.35,18.12,16.95,19.01,-10.99,-29.67,-73.48,-53.46,-73.37,-34.77,102.19,11.55,236.42,69.09,105.41,160.65,106.30,91.60
OPM_sy,-4.23,8.70,,,,-36.70,317.16,6876.92,391.01,54.28,21.58,4.19,6.75,10.97,34.50,65.08,96.57,102.05,4.83,-44.87,-62.05,-57.59,-48.67,8.60,20.11,69.50,108.98,20.13,47.61,4.54,5.29,36.36,35.17,17.66,29.83,20.13,9.35,-22.14,-18.14,-41.46,-46.27,-9.48,-19.72,8.92,31.73,21.48,14.63,-2.56,-17.27
OPM_qq,,,17.68,-2.01,-17.39,-27.06,6.81,-8.05,9.31,48.25,-16.67,4.86,-6.19,17.86,21.10,11.93,-1.12,-22.70,-21.15,-26.96,0.59,21.17,-17.47,9.71,17.52,-3.77,-1.10,-10.28,3.17,0.85,-7.29,16.45,8.48,-0.14,-5.65,-12.90,-14.29,-62.35,65.57,-50.17,109.93,16.72,-8.65,50.30,5.51,41.79,15.92,18.96,-2.00
OPM_sq,,,-137.32,104.29,1269.23,188.76,28.02,37.84,-3.64,-9.27,0.88,18.12,-1.27,-5.68,22.27,44.98,17.56,-3.05,-36.56,-23.76,-19.07,8.33,-23.21,61.31,-10.49,52.87,-5.32,-7.27,9.98,8.27,-4.64,20.09,9.02,-5.76,5.22,11.12,-0.76,-32.89,10.62,-20.53,-8.92,13.06,-1.90,7.82,10.15,4.26,-7.43,-8.35,-6.48
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-27.68,140.74,,,,-23.25,-34.42,-37.19,-4.05,47.44,12.86,20.98,-1.41,-4.38,50.92,94.99,105.30,31.60,-20.83,-55.24,-57.74,-46.34,-48.00,-22.08,-26.06,74.05,103.25,80.45,127.62,-65.04,-61.14,-43.80,-41.00,44.12,22.47,-25.14,-48.94,-112.24,-75.84,-142.91,-83.33,102.08,-146.84,213.04,422.22,45600.00,1672.97,478.46,273.94
ROS_sy,42.73,94.50,,,,-11.83,-8.66,16.70,-57.35,-32.54,-62.23,-49.36,31.35,-62.68,166.08,167.62,131.16,685.85,83.61,10.68,-50.34,-68.67,-56.72,-24.33,19.59,123.37,68.75,7.08,39.37,-33.45,-0.49,27.51,8.66,18.81,-18.86,-31.33,-43.07,-44.36,27.83,13.60,,20.27,-9.69,13.70,70.83,49.11,29.93,-3.86,-29.85
ROS_qq,,,25.64,-7.07,-24.01,-13.49,7.35,-11.00,16.08,32.93,-17.82,-4.60,-5.39,28.92,29.70,23.26,-0.40,-17.36,-21.97,-30.31,-5.96,4.93,-24.38,4.44,-10.76,146.98,-11.70,-7.28,12.56,-62.06,-1.84,34.08,18.16,-7.33,-16.58,-18.04,-19.40,-122.22,264.58,-245.57,131.30,-97.22,-3800.00,451.35,44.62,143.09,27.35,29.21,-6.52
ROS_sq,,,-31.10,-19.00,69.79,-6.96,-28.62,3.49,-37.94,47.15,-60.04,38.77,60.95,-58.19,184.91,39.57,39.03,42.15,-33.43,-15.87,-37.62,-10.31,-8.05,47.08,-1.42,67.53,-30.53,-6.67,28.31,-20.00,3.87,19.60,9.34,-12.52,-29.07,1.22,-9.37,-14.50,62.96,-10.05,-20.21,2.83,22.37,13.25,19.88,-10.24,6.63,-16.21,-12.53
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,0.55,236.26,,,,-11.76,-17.91,-36.63,6.05,36.11,4.30,46.44,-4.85,19.46,77.76,44.87,50.07,-19.82,-50.70,-69.03,-63.04,-17.90,-16.73,51.32,67.03,9.17,44.02,8.91,-7.12,-18.07,-27.43,-3.74,-2.26,6.19,10.15,-18.85,-33.33,-72.31,-51.76,-56.04,8.82,211.18,83.33,166.32,23.59,49.47,84.04,95.33,96.22
RS_sy,47.24,57.41,,,,-15.97,418.27,183.09,70.29,8.09,21.75,2.34,22.90,20.47,41.44,106.09,76.81,53.38,-20.35,-58.25,-55.58,-20.03,-31.61,24.48,46.76,6.39,105.48,33.18,13.72,5.51,-5.17,34.16,36.36,27.85,42.64,24.14,12.85,-20.05,-14.25,-32.26,-47.91,-9.06,-22.70,-4.34,23.09,17.70,25.35,8.66,4.36
RS_qq,,,15.85,15.51,-19.29,-18.31,7.78,-10.82,35.07,4.85,-17.41,25.21,-12.24,31.63,22.89,2.04,-9.08,-29.67,-24.43,-35.90,8.50,56.22,-23.36,16.48,19.77,2.10,1.11,-11.91,2.14,-9.93,-10.44,16.85,3.70,-2.14,-7.10,-13.92,-14.81,-59.36,61.84,-21.54,110.88,16.22,-4.65,13.97,-2.14,40.56,17.40,20.96,-1.69
RS_sq,,,-124.79,230.77,62.13,59.86,-6.10,16.31,-2.47,1.46,5.77,-2.23,17.13,-0.54,24.18,42.46,0.49,-13.73,-35.51,-25.33,6.93,55.31,-44.85,35.91,26.07,12.59,6.51,-11.91,7.65,4.46,-4.27,24.63,9.42,-2.06,6.81,8.46,-0.53,-30.61,14.55,-14.32,-23.50,21.13,-2.64,6.03,-1.57,15.83,3.69,-8.09,-5.46
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-11.55,120.70,,,,-22.66,-32.72,-36.30,-17.26,50.93,16.27,24.34,8.79,-0.74,51.84,88.16,98.26,21.67,-25.61,-57.42,-60.19,-39.71,-41.85,-7.01,-6.63,-25.47,-15.25,-40.12,-17.85,-10.71,3.70,67.01,49.74,38.52,20.41,-15.48,-43.71,-90.42,-65.04,-109.64,-63.98,123.08,-43.64,727.50,177.59,376.72,625.81,245.42,158.39
GPM_sy,293.21,79.43,,,,-4.46,7.70,42.02,-18.87,-36.08,-24.43,-2.90,-15.17,-63.04,11.04,24.88,95.60,657.36,95.74,-9.86,-41.83,-70.42,-62.70,8.51,19.85,53.63,47.08,-40.12,-1.08,-2.03,25.40,89.46,37.17,38.16,-0.42,-25.49,-43.42,-45.34,5.51,13.98,13.17,17.50,-8.73,6.66,49.75,46.37,29.59,8.42,-21.24
GPM_qq,,,25.25,-4.15,-15.75,-23.54,8.96,-9.25,9.43,39.48,-16.07,-2.95,-4.25,27.26,28.39,20.27,0.89,-21.90,-21.49,-31.16,-5.68,18.27,-24.28,10.09,-5.30,-5.59,-13.90,-22.22,29.93,2.62,,25.26,16.50,-5.07,-13.08,-12.08,-22.41,-83.85,217.31,-124.24,390.00,,-19.83,169.89,28.29,71.74,22.06,28.44,-4.04
GPM_sq,,,-31.85,-25.16,69.98,10.19,-23.17,-1.31,-2.90,-13.18,-9.17,26.81,-15.17,-62.17,172.87,42.61,32.87,46.48,-29.48,-34.33,-14.25,-25.52,-11.07,91.05,-5.30,-4.52,-14.86,-22.22,56.46,-5.43,,17.51,13.29,-4.75,-21.46,-12.08,-13.98,-7.98,51.60,-5.02,-14.59,,17.75,11.00,19.92,-6.61,4.25,-7.13,-12.89
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-9.79,4.27,,,,0.54,-5.35,-10.07,-8.34,-6.78,-8.04,-1.47,-1.09,7.56,25.50,21.39,24.97,6.61,-15.48,-23.75,-26.19,-12.22,-10.80,-5.77,-3.94,-14.25,-4.89,-1.34,-2.77,-8.33,-10.70,-11.14,-7.59,0.46,-1.53,-6.03,-15.66,-29.39,-22.52,-23.97,-12.11,8.88,1.66,12.58,5.89,15.51,26.00,33.73,34.99
RBS_sy,-6.93,-22.49,,,,24.30,40.84,21.70,12.79,-0.39,-2.76,1.87,-1.98,7.05,20.40,38.88,59.99,47.89,15.74,-11.24,-30.43,-31.88,-26.84,-20.53,-7.70,7.37,12.08,16.99,12.01,3.65,5.32,7.94,11.95,12.12,-2.20,-8.71,-14.41,0.29,15.79,13.85,13.32,-21.48,-17.79,-26.62,-25.23,-5.80,-7.91,16.10,7.33
RBS_qq,,,3.68,3.06,-3.30,-2.70,-2.40,-2.07,-1.43,-1.05,-3.72,4.92,-1.05,7.60,12.34,1.49,1.87,-8.21,-10.94,-8.44,-1.40,9.17,-9.50,-3.27,0.51,-2.54,0.38,0.33,-0.94,-8.11,-2.22,-0.16,3.01,-0.10,-4.16,-4.72,-7.54,-16.37,5.17,-6.51,6.88,3.60,-1.80,3.54,0.53,13.02,7.12,9.89,1.47
RBS_sq,,,-8.52,14.35,10.61,7.42,3.65,-1.19,2.52,-5.14,1.18,3.51,-1.35,3.60,13.80,19.40,13.65,-4.23,-10.94,-8.44,-10.92,-6.23,-4.34,-0.55,3.46,9.09,-0.15,3.80,-0.94,0.95,1.46,6.39,2.74,1.10,-11.50,-0.69,-3.67,18.47,2.17,-2.35,-4.13,-17.91,6.97,-12.84,-2.31,3.42,4.58,9.89,-9.69
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-31.31,146.05,,,,-30.15,-39.39,-40.43,,51.15,15.30,31.56,,7.79,49.94,44.88,,-28.74,-48.84,-62.91,,-44.29,-38.56,-0.40,,,43.91,8.57,,,-23.38,2.94,9.70,2.52,14.07,-11.05,-29.76,-69.77,-60.15,-77.96,-39.47,101.74,56.19,334.55,104.00,123.34,179.88,109.00,90.59
ROPA_sy,-9.36,30.22,,,,-44.01,420.92,1023.17,,-2.36,-32.72,-16.94,,30.21,102.71,85.49,,99.07,19.50,-37.14,,-56.29,-50.64,9.64,,,64.67,-2.66,,,-4.53,31.09,40.57,26.49,62.47,22.12,15.44,-1.92,-15.74,-25.00,-45.96,-9.88,-3.16,8.84,65.55,38.76,27.45,20.26,-2.36
ROPA_qq,,,20.23,-5.90,-13.37,-28.74,4.33,-7.52,,,-20.41,5.51,,,10.71,1.95,,,-20.51,-26.10,,,-12.34,19.81,,,,-9.62,-1.65,3.54,-16.76,21.43,4.81,-3.23,-7.38,-5.31,-17.23,-58.35,22.09,-47.62,127.27,38.80,-5.48,45.73,6.69,51.96,18.45,8.82,-2.70
ROPA_sq,,,-119.74,134.31,2429.27,-67.31,13.13,20.08,,,-22.05,48.26,,,21.35,35.66,,,-27.16,-28.64,,,-17.73,58.51,,,,-6.30,7.46,8.50,-12.61,28.66,15.22,-2.36,12.25,-3.30,8.92,-17.05,-3.56,-13.93,-21.52,38.35,3.63,-3.27,19.37,15.96,-4.82,-8.72,-3.07
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-58.23,116.92,,,,-50.71,-34.00,-19.89,-0.70,95.19,88.37,9.90,4.07,-10.28,-30.19,46.56,62.92,-25.26,-4.41,-25.09,-80.12,26.96,-33.39,-28.37,-953.73,106.25,298.95,242.31,177.51,-71.71,-73.79,-61.97,-54.29,22.60,-16.34,-60.65,-70.17,-109.17,-63.00,-268.51,-238.82,-112.33,-167.41,164.03,205.79,622.97,854.56,288.05,248.60
ZNPO_sy,-83.39,351.61,,,,56.59,112.11,98.37,-55.48,-32.38,-3.83,-17.70,79.76,-51.49,-41.94,-9.13,6.10,57.75,91.22,-2.61,31.26,-31.28,-64.39,28.74,40.84,144.25,186.94,-16.77,-42.69,-52.55,-31.49,11.56,2.87,31.09,-8.90,42.31,31.26,18.90,9.69,-55.68,-68.03,-24.46,16.55,176.68,284.50,81.65,24.55,-31.68,-17.43
ZNPO_qq,,,-11.64,-12.61,-18.41,-21.77,18.30,6.08,1.14,53.79,14.16,-38.11,-4.22,32.59,-11.18,29.94,6.47,-39.17,13.59,1.83,-71.75,288.49,-40.40,9.49,-436.75,193.85,15.28,-6.05,-23.75,-65.75,6.83,36.28,-8.35,-8.12,-27.10,-35.89,-30.52,-128.23,394.25,-391.99,42.76,56.82,6.58,377.35,-5.43,113.43,34.79,42.63,-15.04
ZNPO_sq,,,-52.75,2.97,71.06,88.14,-35.99,-3.70,-61.61,185.76,-8.96,-17.59,-16.15,-22.89,8.96,28.99,-2.10,14.65,32.08,-34.30,31.94,-39.98,-31.57,137.55,44.34,4.10,-19.61,-31.10,-0.61,-13.81,16.08,12.19,-8.35,9.83,-19.33,75.26,-15.47,-0.52,-25.58,-29.18,-39.02,135.02,14.83,68.13,-15.26,11.03,-21.27,-7.77,2.41
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-36.55,-18.19,,,,-5.02,-19.20,50.94,-49.24,10.20,87.95,-24.62,60.92,-34.00,-73.99,-86.81,-85.13,-36.22,57.22,548.35,1110.34,483.58,323.92,42.49,-39.14,-52.10,-55.43,65.76,24.46,-18.62,-8.29,-43.65,-17.94,20.10,18.54,-4.06,4.49,93.31,8.70,-81.47,,,,,,,,,-7565.34
ZFI_sy,86.50,-14.46,,,,-38.56,-7.70,-0.48,-33.15,133.44,12.45,6.59,32.52,-31.82,20.58,-33.84,-3.69,23.18,-36.23,16.53,-15.76,-2.63,45.53,42.44,35.70,-0.71,0.89,-4.14,1.81,-7.10,4.46,-2.51,-19.16,-6.53,-13.37,-5.88,10.50,-14.48,-17.86,-32.60,,,,,,,,,194.66
ZFI_qq,,,3.69,-8.39,27.79,-21.75,-11.79,71.14,-57.03,69.89,50.43,-31.36,-8.27,-30.32,-40.72,-65.20,3.48,198.82,46.12,43.49,93.17,44.08,6.14,-51.77,-17.49,13.40,-1.24,79.36,-38.05,-25.85,11.30,10.22,-9.78,8.52,9.85,-10.79,-1.74,100.77,-38.23,-84.80,,,,,,124.19,1.31,34218.74,-109.58
ZFI_sq,,,-1.53,8.81,20.51,-52.42,47.93,17.32,-19.05,66.16,-28.74,11.21,0.64,-14.51,26.02,-38.98,46.50,9.34,-34.76,11.50,5.91,26.38,-2.49,9.13,0.90,-7.53,-0.92,3.69,7.17,-15.63,11.42,-3.24,-11.13,-2.44,3.27,5.12,4.34,-24.50,-0.81,-13.75,,,,,,198.53,-1.31,-4.70,4.95
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-0.82,3.24,,,,-6.01,11.81,-2.56,,-15.11,-19.70,-13.67,,-25.79,-24.84,-33.99,,-8.07,-11.68,-18.85,,94.15,106.18,120.84,,,4.75,14.95,,,12.64,10.49,5.23,4.40,-1.45,-5.73,-0.51,-2.43,22.94,41.46,35.94,32.49,0.43,-2.88,-6.37,-7.23,-9.98,-11.28,-10.85
DTAR_sy,1.98,-5.87,,,,-11.95,6.75,-5.91,,-2.58,-23.11,-19.45,,-16.30,-4.03,-3.78,,-3.72,-7.74,-1.94,,21.63,37.03,37.97,,,18.17,9.99,,,5.79,7.22,3.68,-7.75,-3.63,-5.13,-2.03,6.29,2.23,7.05,3.85,0.83,12.45,-0.22,0.55,5.88,-1.40,6.23,2.70
DTAR_qq,,,-10.32,10.25,-9.03,4.51,6.67,-3.92,,,0.91,3.30,,,2.20,-9.29,,,-1.82,-16.65,,,4.27,-10.72,,,,-2.03,3.09,1.14,10.27,-3.90,-1.81,0.33,4.09,-8.07,3.62,-1.60,31.16,5.77,-0.42,-4.10,-0.58,2.29,-3.99,-4.98,-3.53,0.81,-3.53
DTAR_sq,,,-17.72,9.48,-16.25,16.72,-0.25,-3.50,,,-21.27,1.09,,,-9.74,1.36,,,-13.51,7.73,,,-2.55,8.47,,,,0.96,-0.50,4.97,0.32,2.33,-3.78,-6.60,4.79,0.74,-0.63,1.33,0.79,5.48,-3.60,-1.62,12.40,-6.40,-2.86,3.60,4.67,0.84,-6.09
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-2.72,5.53,,,,-9.84,20.17,-4.26,,-22.60,-29.57,-20.86,,-34.17,-33.15,-44.02,,-10.42,-15.02,-23.12,,188.23,223.65,224.99,,,-0.33,19.96,,,27.38,21.73,10.67,8.97,-3.06,-11.19,-1.03,-4.83,66.11,134.15,115.14,95.51,1.24,-8.76,-17.87,-18.63,-24.38,-27.87,-25.51
CG_sy,4.28,-7.12,,,,-16.36,11.41,-10.55,,-4.35,-34.95,-28.14,,-29.93,-2.80,1.23,,-6.02,-10.60,-3.02,,32.54,57.80,62.40,,,33.64,14.55,,,11.72,13.04,8.12,-14.48,-4.01,-7.14,-2.21,12.72,4.80,14.14,7.20,1.82,23.80,-2.86,-1.27,10.55,-3.03,14.09,7.21
CG_qq,,,-16.43,17.35,-14.37,7.36,11.38,-6.51,,,1.36,5.05,,,2.92,-12.03,,,-2.37,-20.41,,,9.63,-20.08,,,,-3.82,5.97,2.22,22.27,-8.09,-3.67,0.66,8.77,-15.80,7.35,-3.20,89.84,18.69,-1.36,-12.03,-1.70,6.97,-11.22,-12.84,-8.64,2.03,-8.31
CG_sq,,,-32.74,17.15,-26.56,44.54,-10.41,-5.93,,,-39.07,3.92,,,-15.49,8.23,,,-19.60,17.41,,,-4.28,20.83,,,,3.57,-1.96,10.88,-0.77,4.80,-6.22,-12.30,11.38,1.37,-1.24,1.09,3.56,10.40,-7.25,-3.98,25.92,-13.37,-5.73,7.51,10.46,1.92,-11.42
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-11.53,32.36,,,,-21.23,-9.75,-33.96,,-12.41,-14.36,6.09,,-13.77,-15.13,-27.53,,-20.05,-20.11,-24.71,,48.18,64.10,258.93,,,112.44,-3.36,,,1.12,30.68,17.35,1.80,-15.95,-30.67,-31.38,-23.32,186.34,299.11,300.47,312.84,10.02,-17.30,-18.92,-30.80,-31.22,-31.48,-29.03
LDER_sy,67.71,5.50,,,,-28.39,1.50,-43.20,,99.22,-20.36,8.71,,-43.71,-8.77,-4.62,,-33.78,-29.97,-30.36,,21.35,40.89,92.47,,,87.94,28.19,,,-1.45,1.28,-5.76,-6.55,-21.80,-23.95,-4.42,-2.34,20.72,43.18,7.81,5.73,23.80,-15.25,-3.19,45.97,24.42,71.58,45.48
LDER_qq,,,-13.42,14.91,-12.43,-9.59,-0.80,-15.92,,,-3.01,4.16,,,-4.55,-11.06,,,-4.62,-16.18,,,5.62,83.34,,,,-16.60,2.20,6.93,10.94,7.78,-8.22,-7.24,-8.40,-11.09,-9.16,3.65,242.06,23.92,-8.85,6.85,-8.84,-6.85,-10.65,-8.81,-9.39,-7.20,-7.45
LDER_sq,,,-12.79,24.08,-26.28,-10.23,23.61,-30.57,,,-50.59,-5.22,,,-19.91,-0.92,,,-15.30,-1.48,,,-1.67,34.60,,,,-8.20,0.79,9.59,-2.81,-5.66,-6.22,8.67,-18.66,-8.25,17.85,11.04,0.54,8.82,-11.26,8.90,17.72,-25.50,1.37,64.20,0.34,2.73,-14.05
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,8.00,-18.74,,,,14.76,10.64,44.88,,8.98,3.81,-10.22,,-1.20,-3.09,4.94,,9.14,12.23,15.03,,2.13,5.45,-59.65,,,-59.40,16.82,,,12.24,-7.46,2.73,12.45,21.81,39.70,42.19,32.40,-57.52,-68.67,-71.03,-71.19,-12.11,9.18,11.21,20.48,18.21,15.74,12.60
PZAT_sy,-59.06,8.60,,,,17.90,5.17,35.41,,-17.96,16.73,8.04,,24.39,0.38,3.59,,11.60,20.20,17.99,,2.13,-4.57,-47.39,,,-55.66,-1.48,,,25.36,8.20,4.23,-24.81,-0.53,7.61,18.60,18.74,-1.67,-17.85,-15.64,2.72,-14.16,11.95,-5.37,-24.06,-4.95,-28.19,-20.29
PZAT_qq,,,7.96,-13.25,6.59,14.95,4.09,13.59,,,-0.85,-1.77,,,-2.74,6.37,,,,9.03,,,3.26,-58.29,,,,20.02,-2.97,-4.61,1.03,-1.04,7.72,4.41,9.44,13.50,9.64,-2.77,-64.89,-16.28,1.36,-3.30,7.11,4.00,3.25,4.76,5.09,1.82,0.45
PZAT_sq,,,0.57,-17.81,20.25,18.61,-10.28,5.82,,,27.65,-2.06,,,3.00,1.08,,,,-0.78,,,3.66,-45.30,,,,21.55,3.27,8.09,-7.61,4.91,-0.52,-22.02,22.22,13.50,9.64,-21.93,1.21,-5.19,12.60,-4.93,-15.42,23.65,-4.82,-23.71,5.86,-6.58,5.65
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,2.19,-1.81,,,,8.58,-1.32,-2.48,,-1.64,7.50,2.90,,14.69,19.74,28.84,,13.87,10.02,12.21,,-43.17,-46.10,-31.11,,,23.86,-13.22,,,-5.84,-4.94,-7.76,-8.11,-5.46,-5.94,-6.05,-6.59,-5.60,4.80,8.38,8.03,5.95,-2.71,-2.58,-2.55,0.73,4.76,6.01
PELDR_sy,16.09,-0.09,,,,5.73,2.51,3.71,,-3.79,-14.17,-9.37,,-8.70,6.44,-0.20,,7.53,12.97,13.27,,-3.89,-2.25,-4.33,,,-5.25,-11.52,,,-5.84,4.37,6.97,2.87,9.38,-3.56,-2.25,0.78,-6.44,-5.39,-6.18,-3.29,-0.72,8.83,7.02,6.84,6.78,-1.44,-0.85
PELDR_qq,,,4.21,3.76,4.25,-3.68,-5.29,2.54,,,3.51,-1.85,,,8.07,5.61,,,4.41,7.71,,,-0.97,37.66,,,,-3.55,2.02,0.80,-5.07,-2.63,-1.00,0.40,-2.32,-3.13,-1.11,-0.18,-1.28,7.54,2.27,-0.50,-3.18,-1.24,2.41,-0.48,0.08,2.70,3.64
PELDR_sq,,,2.16,4.58,8.63,-8.91,-0.94,5.81,,,-11.64,11.73,,,3.02,4.75,,,8.23,5.03,,,10.08,2.79,,,,-4.01,0.38,-2.50,0.23,6.40,2.89,-6.24,6.56,-6.19,4.29,-3.34,-1.06,-5.14,3.41,-0.36,1.57,3.98,1.69,-0.53,1.52,-4.02,2.30
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,-0.14,2.96,,,,-0.25,-8.62,-5.20,,7.37,11.29,10.03,,10.43,9.96,13.01,,-0.09,1.28,2.57,,-29.13,-32.06,-16.49,,,23.95,-4.99,,,-11.29,-2.24,-0.68,-3.73,-3.02,-3.78,-8.53,-3.98,9.19,2.61,4.31,15.02,4.12,-3.67,2.68,-5.03,-0.25,3.59,3.23
TSF_sy,8.38,2.78,,,,-1.17,-7.35,4.11,,10.34,4.42,-3.01,,-2.89,2.96,0.34,,2.79,5.36,6.74,,-7.03,-10.53,-12.36,,,0.72,-11.91,,,-9.53,7.52,0.61,10.16,0.68,3.23,-2.39,0.29,7.74,-3.96,0.90,0.76,-1.10,0.02,7.02,6.32,0.92,4.79,-1.39
TSF_qq,,,4.38,-3.53,3.58,-4.36,-4.38,0.07,,,-0.89,-1.06,,,-1.31,1.68,,,0.05,2.97,,,-4.08,26.55,,,,-2.99,-2.18,0.69,-7.16,6.91,-0.62,-2.41,-6.47,6.07,-5.53,2.44,6.36,-0.32,-3.96,12.95,-3.72,-7.77,2.36,4.47,1.13,-4.22,2.00
TSF_sq,,,6.07,-2.23,6.39,-10.43,-0.55,9.86,,,-5.89,2.05,,,-0.22,-0.55,,,2.28,0.76,,,-1.58,-1.30,,,,-13.68,8.02,-6.17,3.40,2.59,1.08,2.74,-5.50,5.19,-4.42,5.56,1.52,-6.24,0.42,5.41,-0.35,-5.18,7.45,4.71,-5.41,-1.54,1.12
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,-4.64,9.85,,,,-13.29,0.97,-4.92,,-9.14,-17.68,-8.75,,-29.66,-32.22,-42.56,,-20.00,-17.84,-25.82,,160.15,173.69,171.80,,,5.35,33.24,,,5.13,16.73,19.86,11.98,0.87,-3.03,-6.24,2.35,60.04,35.04,26.72,47.01,-5.00,-5.53,1.02,-12.41,-12.09,-13.32,-15.03
ZKO_sy,-21.38,6.19,,,,-19.27,-11.32,-17.04,,19.99,-20.78,-5.37,,-2.00,23.69,15.81,,-16.17,-22.63,-23.68,,1.82,21.40,28.82,,,26.08,19.72,,,-1.85,-0.06,11.06,10.66,17.19,5.88,-2.19,4.49,-2.60,5.26,3.63,-13.94,-11.14,-12.58,-11.98,1.67,1.76,9.36,7.16
ZKO_qq,,,-10.02,0.03,-9.76,6.75,4.78,-5.80,,,-5.07,4.42,,,-8.53,-11.52,,,-6.06,-20.11,,,-1.17,-20.66,,,,0.35,-3.86,0.92,7.98,11.42,-1.29,-5.71,-2.73,7.11,-4.55,2.93,52.10,-9.63,-10.43,19.41,-1.72,-10.13,-4.22,3.54,-1.36,-11.38,-6.12
ZKO_sq,,,-6.40,-2.24,-21.96,13.06,2.81,-8.54,,,-32.12,9.25,,,-14.34,2.29,,,-20.94,0.90,,,-5.74,7.07,,,,1.67,-2.61,0.28,-1.15,3.51,8.23,-0.08,4.69,-6.48,-0.02,6.75,-2.41,1.06,-1.57,-11.35,0.76,-0.57,-0.90,2.41,0.84,6.87,-2.90
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,-0.01,2.91,,,,-4.28,1.06,-1.32,,-5.12,-7.92,-4.64,,-17.62,-17.00,-23.94,,-7.71,-8.41,-14.03,,41.01,38.68,52.17,,,10.35,15.59,,,-2.76,2.66,5.39,2.62,0.96,1.39,-2.52,2.09,2.55,-16.33,-16.31,-5.55,-3.31,2.17,9.83,2.75,5.86,8.11,4.71
