,2007/Q4,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROPA_sq,,,,,-33.39,-29.24,,,-23.33,-38.07,-18.72,-43.57,-44.22,-24.09,230.12,-14.36,95.17,-43.45,-36.55,46.86,-45.30,53.03,-6.27,33.45,24.80,-32.56,-52.04,112.42,21.23,38.32,21.83,-0.45,-1.66,51.00
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-41.40,77.44,27.73,,,,3218.65,-486.84,-75.50,-35.93,-97.42,115.99,61.24,-69.69,-30.89,-22.83,-67.34,-24.55,-7.99,32.65,150.51,-31444.80,13.60,-28.32,-52.00,100.48,-6.29,176.95,347.91,115.29,89.10,-43.92,12.19
ZNPO_sy,,14.75,-2.06,41.22,,,,5.75,-25.83,41.22,94.30,-53.49,-88.23,-13.86,-9.83,10.42,666.85,3.23,-35.90,-9.94,-80.54,-61.06,-89.16,-3.36,502.42,217.45,1262.00,17.45,-41.16,-32.39,-13.57,3.74,22.23,-13.76
ZNPO_qq,,,,,9.57,180.10,-24.78,1337.65,-112.77,117.74,96.70,-42.00,-20.98,78.83,-63.02,32.25,-11.77,-24.32,-14.56,61.27,27.20,42.92,-10790.80,100.58,-19.74,-4.30,7.96,13.01,137.21,54.77,-48.11,-0.74,-29.65,209.61
ZNPO_sq,,,,,-3.08,-51.63,-13.50,160.75,-32.02,-7.89,19.01,-37.59,-82.80,574.27,24.59,-23.58,19.44,-9.23,-22.64,7.38,-74.19,81.60,-78.45,857.01,60.88,-4.30,-7.56,-17.47,-19.40,9.96,18.17,-0.95,-5.03,-22.42
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,2.23,-8.76,0.16,,,,-37.36,-36.20,9578.39,-1204.15,-569.36,-417.69,-93.72,106.68,117.41,126.33,-23.87,403.71,-30.46,-55.14,,,-956.05,181.61,,,124.82,-423.35,-1651.00,-105.61,-134.46,148.08,111.84
ZFI_sy,,-1.70,50.23,-39.86,,,,35.48,-2.76,-12.07,-2.68,5.58,9.23,0.90,25.64,-28.56,-39.43,0.24,-18.15,-7.26,61.66,,,58.53,8.18,,,-31.19,-33.72,-28.19,-32.61,-24.52,65.32,25.70
ZFI_qq,,,,,2.73,-79.34,36.35,116.44,4.64,3034.36,-115.55,7.99,29.18,161.93,-83.45,139.81,7.10,79.09,9.52,-66.89,-30.92,,,,122.73,-174.69,303.81,-28.27,-396.13,-304.45,99.35,-340.58,513.16,-0.37
ZFI_sq,,,,,20.46,29.33,-22.51,12.23,-13.55,16.95,-14.23,21.76,-10.56,8.03,6.80,-30.77,-24.17,78.77,-12.79,-21.56,32.19,,,,-9.79,-8.24,7.07,-22.36,-13.11,-0.59,0.48,-13.04,90.30,-24.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-24.89,-14.53,-45.38,,,,-67.33,-72.36,-1.22,,63.07,60.28,110.62,129.44,252.20,127.44,-17.47,16.89,-48.67,-45.30,79.50,12.48,9.25,74.88,33.90,126.84,89.03,36.04,11.92,14.43,5.48,6.67,-3.56
DTAR_sy,,18.91,48.82,-37.44,,,,2.72,-18.70,-1.70,,5.19,5.89,0.97,-3.50,17.51,1.36,-3.27,-6.10,-15.62,1.34,46.66,23.15,6.85,18.30,-17.25,20.51,8.57,-5.87,6.59,-7.66,22.72,26.46,33.29
DTAR_qq,,,,,48.26,-64.09,,,25.40,28.36,-44.57,82.78,23.25,68.68,-39.62,180.57,-20.41,-38.79,-14.48,23.20,-15.17,100.84,-46.41,19.66,35.78,53.78,-9.21,-0.28,-2.28,26.52,-7.18,-8.09,-1.18,14.39
DTAR_sq,,,,,19.08,-14.67,,,-5.76,3.17,3.94,4.08,-5.13,-1.62,-0.67,26.74,-18.17,-6.12,-3.56,13.88,-1.71,35.87,-19.02,-1.19,8.82,-4.96,17.92,-10.97,-5.65,7.62,2.15,18.32,-2.78,13.43
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-52.86,-26.52,-59.05,,,,-73.74,-80.80,-1.11,,72.18,71.65,150.63,152.68,461.28,198.92,-22.87,20.85,-63.70,-56.72,132.84,15.41,14.00,116.17,74.75,251.54,171.95,69.29,30.36,33.10,11.38,13.66,-7.41
CG_sy,,35.85,85.64,-54.38,,,,3.54,-27.02,-2.17,,7.82,8.24,0.85,-4.87,26.96,9.11,-5.15,-4.10,-22.21,-5.24,77.57,56.32,21.28,27.94,-25.69,10.10,5.87,-26.82,10.26,-12.06,19.32,76.15,14.40
CG_qq,,,,,75.04,-74.21,,,27.93,32.83,-48.05,95.03,27.53,93.95,-47.62,333.22,-32.08,-49.96,-17.93,30.12,-19.00,169.20,-59.32,28.52,53.59,117.62,-18.16,-0.58,-4.39,67.57,-16.44,-16.80,-2.44,36.51
CG_sq,,,,,31.69,-21.70,,,-7.19,4.98,4.19,6.22,-6.82,-2.20,-1.72,41.76,-19.93,-14.97,-0.64,14.98,-2.45,59.32,-12.53,-10.79,2.91,-7.46,29.60,-14.22,-28.87,39.44,3.36,16.39,5.00,-9.44
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-78.83,-61.26,-92.44,,,,-45.53,-35.29,177.14,,55.22,86.36,62.89,100.00,1843.27,118.70,104.43,61.90,-93.42,-40.89,-72.14,-66.47,33.08,131.45,5852.22,5019.30,2624.29,1174.46,-10.64,-57.40,-50.00,-31.77,73.18
LDER_sy,,4.95,4.35,-51.31,,,,62.86,3.27,-46.00,,7.21,-4.11,5.79,17.26,-3.36,-46.44,-33.39,-7.62,24.27,67.98,106.04,19.24,16.46,9.46,12.53,9.18,36.37,-16.48,9.29,29.05,-40.82,4.21,-34.04
LDER_qq,,,,,-17.07,-65.69,,,-1.49,46.97,8.25,-0.95,18.27,28.46,32.91,862.38,-86.69,20.07,5.26,-60.88,19.55,-43.40,26.67,55.26,107.91,1355.71,8.94,-17.37,-2.74,2.07,-48.07,-3.02,32.73,159.06
LDER_sq,,,,,143.02,30.63,,,54.09,-31.69,-3.15,5.16,37.82,-24.64,7.35,-13.33,-23.61,-6.28,48.88,16.59,3.26,14.96,-13.84,13.88,-2.96,18.18,-16.41,42.24,-40.56,54.65,-1.30,-34.78,4.67,-2.12
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,112.85,343.55,1207.27,,,,77.03,37.95,-68.55,,-34.15,-42.60,-40.36,-53.73,-95.67,-64.70,-76.39,-68.83,1098.53,36.42,446.44,321.20,-31.34,-59.52,-98.38,-98.03,-95.99,-91.63,28.73,166.07,85.37,44.54,-62.47
PZAT_sy,,81.49,-18.03,13.69,,,,-27.58,-1.31,40.88,,-6.53,-24.99,-30.20,-40.30,-8.46,36.59,34.73,5.68,-11.67,-33.97,-35.49,-25.56,-18.70,-21.07,-22.40,-8.79,-45.93,2.78,-35.43,-33.90,-55.05,-69.98,56.13
PZAT_qq,,,,,24.28,230.22,,,-3.16,-24.71,-11.56,2.13,-15.59,-21.77,-31.39,-90.43,587.30,-47.68,-9.42,267.95,-21.77,109.58,-30.18,-40.02,-53.88,-91.63,-14.94,22.12,-3.67,28.65,75.80,-14.92,-24.89,-66.59
PZAT_sq,,,,,-20.29,-27.52,,,8.64,3.46,9.42,-24.00,-12.82,-3.73,-6.41,16.55,30.08,-5.04,-26.59,-2.59,-2.76,-7.23,-15.28,6.38,-5.60,-8.80,-0.42,-36.93,79.44,-42.70,1.94,-57.11,19.84,197.97
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-25.71,41.77,3.78,,,,42.42,45.07,-36.41,,-0.28,-5.94,9.59,11.25,-21.28,-2.37,-29.40,-33.06,20.84,3.08,20.44,25.98,0.51,-21.54,-17.56,-17.66,-25.41,-11.91,-23.04,-35.02,-27.86,-19.33,8.89
PELDR_sy,,7.58,-14.21,34.41,,,,-9.32,17.85,-20.07,,-16.13,-8.74,-17.66,-16.02,-17.79,-21.27,-3.67,-3.81,-0.20,-3.69,6.93,1.11,-3.56,-5.19,-13.49,-11.17,7.10,6.72,10.54,5.26,-8.95,-0.01,-11.12
PELDR_qq,,,,,4.53,90.25,,,6.48,-16.61,7.13,4.83,0.43,-2.83,8.75,-25.82,24.56,-29.73,3.12,33.90,6.25,-17.90,7.87,6.82,-17.06,-13.73,7.73,-3.24,-2.04,-24.63,-9.03,7.41,9.54,1.73
PELDR_sq,,,,,-24.95,30.49,,,-2.47,-11.50,0.64,-3.45,6.12,-20.15,2.65,-5.49,1.63,-2.30,2.50,-1.94,-1.92,8.46,-3.07,-6.47,-3.58,-1.03,-0.48,12.77,-3.92,2.52,-5.23,-2.45,5.51,-8.87
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-24.17,-4.73,16.11,,,,23.72,43.39,0.52,,-5.01,-6.01,-15.44,-8.34,-25.30,-22.84,8.76,-1.99,19.19,25.03,-24.66,-4.70,-3.75,-17.44,16.63,1.03,1.24,13.85,-17.33,-32.20,-20.70,-15.67,28.85
TSF_sy,,-16.77,-12.70,27.74,,,,8.67,15.41,-0.83,,-0.84,-0.75,-1.01,1.67,-1.05,-1.62,-0.98,-2.63,-2.83,-0.79,-9.41,-1.68,-4.20,-10.58,6.04,1.47,1.16,6.52,-2.23,-8.15,-9.28,-10.79,-3.60
TSF_qq,,,,,-15.48,38.32,,,-2.04,-3.04,6.87,-6.42,-3.08,-12.76,15.84,-23.73,0.11,22.97,4.39,-7.25,5.01,-25.90,32.05,-6.33,-9.92,4.67,14.40,-6.14,1.30,-24.00,-6.18,9.79,7.73,16.13
TSF_sq,,,,,-2.49,13.11,,,3.56,-2.80,0.18,-1.66,3.65,-3.06,2.90,-4.29,3.04,-2.43,1.19,-4.49,5.20,-10.90,9.82,-6.94,-1.80,5.66,5.09,-7.22,3.39,-3.02,-1.27,-8.37,1.68,4.80
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-19.72,-51.19,-45.69,,,,-73.48,-72.65,41.20,,55.44,60.23,66.24,91.40,266.47,104.60,36.52,86.96,-52.89,-40.93,8.24,-22.22,10.19,95.45,110.55,226.87,177.61,89.16,26.00,25.65,22.03,14.05,26.02
ZKO_sy,,1.05,13.88,-15.46,,,,12.59,21.85,4.57,,24.72,-0.66,22.97,18.42,16.34,19.84,12.82,5.12,-18.96,-1.65,-10.96,-1.42,12.36,18.09,18.19,30.40,16.44,6.22,-6.62,-13.49,-6.94,-11.82,0.34
ZKO_qq,,,,,12.39,-71.07,,,15.92,49.36,-44.69,62.32,19.49,54.96,-36.32,210.80,-33.29,3.40,-12.80,-21.69,-16.35,89.49,-37.34,10.95,48.37,104.12,-2.72,-5.76,1.09,35.97,-2.99,-8.48,-5.52,50.23
ZKO_sq,,,,,-4.25,17.07,,,3.63,0.47,-2.28,22.59,-17.46,24.36,-5.89,20.43,-14.97,17.08,-12.32,-7.16,3.18,6.00,-2.92,5.82,8.44,6.10,7.11,-5.51,-1.08,-6.73,-0.77,1.65,-6.26,6.12
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,25.28,-26.97,-27.30,,,,-60.90,-60.18,-10.73,,54.55,49.89,81.11,109.24,120.89,78.74,-6.08,23.53,-26.86,-32.71,30.26,-0.74,6.59,39.91,7.63,63.03,37.67,19.23,0.38,2.05,7.12,3.34,17.63
OSF_sy,,54.29,-16.00,-5.10,,,,-3.90,-2.44,3.97,,9.18,5.46,-2.12,11.58,-1.62,3.41,5.19,-0.78,-0.49,-5.45,0.07,0.05,0.55,5.37,0.48,11.93,3.64,-0.34,-2.08,-12.80,-5.64,0.27,-2.35
OSF_qq,,,,,21.26,-44.60,,,23.49,24.21,-40.81,70.22,19.77,50.08,-31.62,79.70,-3.09,-21.14,-10.06,6.41,-10.84,52.66,-31.47,14.27,17.02,17.45,3.80,-3.50,1.35,-1.12,5.52,1.29,-2.22,12.55
OSF_sq,,,,,-2.56,-0.30,,,-1.08,6.26,-8.51,13.55,-4.46,-1.37,4.29,0.11,0.43,0.32,-1.63,0.41,-4.58,6.18,-1.65,0.92,-0.01,1.25,9.56,-6.55,-3.85,-0.52,-2.44,1.11,2.17,-3.12
NetDebt,6936000000,7593000000,9069000000,6540000000,13297000000,-21597000000,,-10535000000,-5486000000,-2556000000,-1362000000,2859000000,8185000000,12240083000,-4207161000,42840095000,26463000000,18947173000,9625934000,1427000000,597000000,17204000000,7936000000,12116000000,20790000000,55887000000,51226000000,55159000000,58625000000,72430000000,63981000000,60741000000,61003000000,115819000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-15.34,-33.05,-54.57,,,,-267.46,-139.62,93.03,,115.12,185.43,480.66,-169.68,1091.94,171.88,33.82,296.89,-97.05,-98.04,-30.14,-43.19,574.00,2571.93,168.85,516.66,327.43,194.62,45.68,40.06,8.30,-5.63,-14.99
NetDebtEBITDA_sy,,-52.59,23.21,-72.57,,,,376.15,33.86,10.44,,-15.69,-30.71,107.54,25.59,44.82,68.80,-6.80,6.29,3.77,13.33,-71.32,-45.85,40.70,-3.84,320.59,22.72,-20.05,-30.30,-41.58,-40.74,-34.25,45.53,-8.48
NetDebtEBITDA_qq,,,,,98.95,-289.03,,,52.93,66.75,52.09,301.68,165.86,48.17,-133.94,991.37,-39.36,-27.07,-50.06,-86.66,-59.57,2492.98,-59.38,58.30,60.26,160.91,-6.84,9.72,10.46,29.02,-10.43,-15.16,-3.74,16.22
NetDebtEBITDA_sq,,,,,295.55,-1.38,,,11.21,-18.63,65.48,-43.70,-8.60,143.71,0.14,-35.08,6.54,34.56,14.20,-36.61,16.35,-65.95,115.63,64.71,-20.48,48.92,-37.08,7.30,-30.67,24.82,-36.18,19.06,53.44,-21.51
DebtFin,5766000000,3680000000,1717000000,1457000000,2651000000,-30410000000,,-14917000000,-12740000000,-10353000000,-5688000000,-6567000000,-2739000000,-9767746000,-15774701000,-7568454000,-10716000000,-10755193000,-13536502000,-17443000000,-18461000000,-6230000000,-10688000000,-13025000000,-20357000000,1766000000,11092000000,7527000000,14074000000,30481000000,26531000000,21147000000,22528000000,64273000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-50.64,-73.85,-46.54,,,,-1164.40,-561.40,79.95,,75.46,87.69,25.00,-142.14,8.35,-229.04,4.81,26.18,-103.83,-50.23,55.43,45.58,40.68,15.49,123.47,199.13,154.26,172.24,1838.73,168.19,176.25,45.14,12.09
DebtFinEBITDA_sy,,-188.26,35.59,23.85,,,,111.85,1574.26,-90.56,,-3.12,-88.89,3225.43,1074.84,125.81,641.27,-27.03,-106.67,6.73,-22.88,-95.81,78.28,-292.73,-23.80,2364.41,1781.82,9.52,-158.88,-55.06,-97.13,-74.89,-67.90,347.48
DebtFinEBITDA_qq,,,,,78.09,-1434.78,,,22.80,42.00,50.58,-10.91,61.28,-253.41,-59.55,58.02,-39.01,-2.24,-23.73,-15.90,-2.46,69.66,-51.06,-26.34,-45.97,108.43,537.93,-30.85,94.35,126.14,-11.75,-28.78,2.11,74.65
DebtFinEBITDA_sq,,,,,112.54,418.57,,,1671.43,-97.08,624.57,-74.18,103.23,774.72,155.98,-95.04,567.14,-13.89,-123.39,179.42,382.03,-95.32,-221.19,-604.90,290.58,51.38,-17.30,-137.92,-24.01,215.56,-94.72,-2411.59,-19.06,407.98
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,56.10,49.63,33.85,,,,47.49,45.58,-36.81,,-0.61,-6.46,8.95,9.33,-39.72,-12.64,-31.20,-33.94,55.27,13.93,20.36,27.64,-3.26,-28.43,-48.88,-50.12,-50.41,-36.96,-20.34,-18.79,-12.22,-9.40,-6.65
SP1_sy,,11.68,-3.86,25.96,,,,-11.12,6.74,-14.46,,-29.11,1.70,-23.40,-11.64,-4.80,-20.36,-9.73,-10.28,5.56,0.93,8.16,-3.58,-7.39,-13.97,-12.05,-11.38,5.34,9.14,10.50,2.20,-7.95,-3.80,-6.72
SP1_qq,,,,,7.92,91.51,,,6.52,-16.87,7.04,4.86,0.25,-3.17,7.41,-42.19,45.28,-23.74,3.13,35.88,6.61,-19.44,9.37,2.99,-21.14,-42.45,6.71,2.39,0.26,-27.28,8.78,10.69,3.48,-25.08
SP1_sq,,,,,-25.30,31.88,,,-10.28,5.67,-2.02,-23.69,28.71,-20.40,13.01,-17.77,7.67,-9.78,12.33,-3.26,2.95,-3.32,0.13,-7.09,-4.36,-1.15,0.90,10.44,-0.92,0.08,-6.68,-0.52,3.54,-2.96
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-25.71,22.53,16.55,,,,46.66,45.06,-36.42,,-0.24,-5.93,9.61,10.48,-28.28,-11.39,-30.08,-33.10,30.87,12.72,17.63,24.84,-2.84,-26.97,-22.19,-21.91,-27.78,-10.68,-23.29,-35.97,-26.49,-18.57,15.44
SP2_sy,,18.42,-9.58,23.72,,,,-11.06,14.71,-20.56,,-24.69,-6.02,-18.69,-15.49,-4.97,-20.76,-3.87,-6.59,-1.57,-5.80,9.68,0.55,-0.68,-5.02,-16.17,-14.83,-1.22,2.61,8.69,5.08,-6.80,1.92,-10.49
SP2_qq,,,,,7.68,90.25,,,6.51,-16.61,7.13,4.85,0.43,-2.83,7.97,-31.94,24.09,-23.33,3.30,33.15,6.88,-19.99,9.63,3.63,-19.66,-14.76,10.04,-4.16,-0.64,-26.79,-8.15,10.01,10.07,3.79
SP2_sq,,,,,-23.65,31.77,,,-1.53,-8.75,1.74,-17.62,22.88,-21.05,5.74,-7.36,2.46,-4.22,2.74,-2.38,-1.95,11.53,-5.81,-3.58,-6.23,-1.56,-4.31,11.83,-2.59,4.26,-7.48,-0.81,6.52,-8.43
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-97.49,1904.76,178.62,,,,2364.28,4104.65,-59.66,,-73.52,-80.45,-64.06,0.89,-55.77,6.34,-6.78,-50.18,189.54,175.45,34.15,-17.52,-43.99,-48.16,-33.47,-28.07,-48.94,-72.78,-77.32,-76.92,-76.60,-32.51,3.98
CAR_sy,,66.78,-56.67,63.42,,,,-16.37,47.90,-6.17,,-11.58,-1.39,-34.98,36.61,34.53,-33.30,-36.62,38.62,-8.57,27.48,157.73,-65.22,-39.59,18.76,-21.14,4.98,-0.37,-53.98,-13.97,58.28,-37.74,65.79,-14.45
CAR_qq,,,,,-63.34,7806.51,,,-37.45,-24.14,7.44,-48.06,-53.81,39.43,201.64,-77.23,11.05,22.24,61.20,32.32,5.64,-40.47,-0.89,-10.13,-2.22,-23.60,7.14,-36.21,-47.88,-36.34,9.03,-35.31,50.30,-1.93
CAR_sq,,,,,-29.27,31.11,,,25.09,-16.82,-41.75,45.88,39.50,-45.15,22.38,43.66,-30.83,-47.88,167.66,-5.24,-3.56,5.37,-63.88,64.60,89.59,-30.03,-51.92,56.20,-12.42,30.80,-11.54,-38.56,133.22,-32.51
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-66.08,22.97,93.65,,,,312.66,277.60,-27.31,,-37.16,-38.21,-41.16,-49.76,-70.49,-56.56,-23.25,-44.59,88.82,86.29,-18.13,13.58,-11.58,-52.17,-25.87,-36.25,-39.18,-3.48,-36.38,-59.95,-45.04,-36.81,38.85
QR_sy,,-3.72,1.16,5.33,,,,7.78,31.40,-2.25,,-30.83,-9.94,-33.94,-27.51,-3.09,-19.44,-2.30,24.49,19.65,5.45,15.18,-7.22,-22.49,-29.79,-28.84,-41.63,-4.36,6.59,12.98,26.37,-15.46,14.17,-3.72
QR_qq,,,,,-7.49,248.16,,,-15.35,-32.98,94.95,-43.18,-16.77,-36.18,66.46,-66.62,22.50,12.76,20.18,13.74,20.87,-50.45,66.73,-11.46,-34.63,-23.20,43.40,-15.53,3.76,-49.38,-9.74,15.93,19.29,11.25
QR_sq,,,,,-12.68,30.50,,,6.46,-2.92,-4.17,-30.17,38.61,-28.78,5.15,-6.64,15.23,-13.63,33.98,-10.27,1.55,-5.66,7.93,-25.03,-8.02,-4.39,-11.47,22.84,2.51,1.34,-0.97,-17.82,38.43,-14.54
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-66.59,59.84,53.45,,,,293.12,281.51,-26.10,,-36.20,-37.28,-41.24,-49.34,-66.73,-51.99,-21.07,-44.28,69.48,72.38,-16.74,15.07,-8.55,-48.61,-14.57,-26.54,-31.65,0.19,-36.95,-60.67,-47.11,-37.92,30.09
CR_sy,,-2.98,-10.57,20.84,,,,-10.08,45.33,14.14,,-13.29,-28.95,-21.42,-5.79,-16.36,-34.60,-19.59,-6.77,6.53,-0.63,5.27,-15.89,-6.81,-6.39,-13.93,-13.13,-5.97,-6.52,3.28,7.16,-0.87,4.29,-8.95
CR_qq,,,,,-12.76,247.75,,,-15.34,-32.64,95.30,-42.72,-16.76,-36.90,68.38,-62.38,20.14,3.73,18.87,14.41,22.19,-49.90,64.29,-9.07,-31.34,-16.72,41.28,-15.40,0.65,-47.59,-11.85,13.75,18.15,9.81
CR_sq,,,,,8.47,-14.11,,,75.31,-32.55,-11.38,-17.26,43.64,-25.40,6.25,-26.54,12.32,-8.28,23.20,-16.07,4.77,-2.83,-1.56,-7.01,5.25,-10.65,-0.65,0.65,4.64,-1.29,3.08,-6.89,10.08,-13.82
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-97.49,1904.76,178.62,,,,2479.54,2291.53,-59.66,,-74.70,-80.45,-64.06,0.89,-55.77,6.34,-6.78,-50.18,189.54,175.45,34.15,-17.52,-43.99,-48.16,-33.47,-28.07,-48.94,-72.78,-77.32,-76.92,-76.60,-32.51,3.98
PP_sy,,32.07,-36.53,184.85,,,,-45.55,-28.50,-47.72,,-48.38,-17.29,11.01,11.44,34.53,-16.12,2.16,2.42,22.00,-17.07,-3.78,0.32,2.48,14.24,-26.15,-36.96,-36.30,-27.62,7.53,-24.21,-16.02,-0.69,-10.06
PP_qq,,,,,-35.55,4397.09,,,-40.25,-24.14,7.44,-48.06,-53.81,39.43,201.64,-77.23,11.05,22.24,61.20,32.32,5.64,-40.47,-0.89,-10.13,-2.22,-23.60,7.14,-36.21,-47.88,-36.34,9.03,-35.31,50.30,-1.93
PP_sq,,,,,-10.27,-19.70,,,17.82,-41.29,8.83,-31.44,88.79,-21.20,9.26,-17.24,17.72,-4.02,9.53,-1.41,-19.98,11.36,14.19,0.71,-10.79,-28.01,-2.52,1.76,1.36,6.94,-31.29,12.76,19.87,-3.15
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-68.97,58.19,38.61,,,,141.69,198.12,41.98,,-0.41,-15.53,-20.27,-56.60,-73.37,-63.00,-29.19,-40.33,50.87,54.43,-37.45,21.24,2.17,-56.44,-8.58,-29.27,-21.39,57.48,-11.56,-48.76,-37.54,-37.16,31.56
RCLR_sy,,-3.20,2.62,9.97,,,,18.24,21.73,16.07,,-25.38,-15.82,-25.48,-24.22,-24.09,-13.90,7.87,18.95,30.16,7.39,2.75,-3.57,-24.98,-18.75,-17.38,-13.86,-8.69,-8.36,-21.60,-39.95,-18.07,-8.51,7.31
RCLR_qq,,,,,-11.30,27.56,,,9.42,-39.25,131.09,-35.17,-7.20,-42.65,25.79,-60.21,28.93,9.74,6.01,0.59,31.97,-55.55,105.48,-15.23,-43.73,-6.73,58.99,-5.79,12.73,-47.62,-7.89,14.84,13.41,9.66
RCLR_sq,,,,,-14.49,-8.52,,,-11.97,-12.78,5.25,-7.67,-0.69,-22.79,7.04,-7.51,12.63,-3.26,18.03,1.21,-7.07,-7.44,10.78,-21.26,0.64,-5.89,15.51,-16.54,1.00,-19.49,-11.52,13.87,12.79,-5.56
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-181.67,136.15,342.47,,,,156.01,157.71,-36.03,,-5.67,-12.76,-5.13,1.60,-63.32,-36.40,-52.69,-55.53,117.42,48.53,21.92,62.04,-7.51,-54.54,-59.80,-48.46,-58.46,-27.83,-218.61,-191.98,-169.05,-119.61,107.22
KP_sy,,-13.54,9.60,68.58,,,,-28.95,42.17,-18.73,,-38.56,-12.66,-21.42,-28.83,-38.77,-33.63,-30.20,-7.46,54.74,-24.91,22.20,3.20,-5.61,-26.87,-52.21,-68.77,-46.01,-32.20,18.74,63.65,5.06,38.83,-11.78
KP_qq,,,,,4.01,209.99,,,4.70,-23.05,17.79,-0.60,-3.17,-16.32,26.14,-64.12,67.90,-37.75,18.57,75.43,14.70,-48.90,57.59,0.14,-43.62,-54.81,102.01,-19.28,-2.05,-174.27,-56.66,39.41,72.18,127.35
KP_sq,,,,,-37.81,22.97,,,24.44,-29.71,13.94,-38.35,76.89,-36.76,3.19,-46.96,91.72,-33.49,36.83,-11.31,-6.96,8.24,15.55,-18.88,-27.92,-29.26,-24.50,40.25,-9.48,23.88,4.06,-9.97,19.61,-21.28
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-191.11,115.21,393.25,,,,151.24,159.88,-60.96,,-13.64,-22.53,6.19,8.20,-34.00,11.76,161.48,2688.68,-766.94,-349.64,-219.28,-110.72,27.53,30.60,68.32,45.78,54.98,23.02,226.49,204.16,170.78,120.19,-110.75
PKKO_sy,,-41.53,-9.40,-28.02,,,,-18.77,-3.30,5.46,,-28.14,-55.88,-23.32,-36.63,-60.31,-4.12,-37.88,0.90,-226.31,-31.50,-110.98,-19.67,73.83,-113.94,-1021.62,-305.56,-106.63,942.45,204.58,171.54,502.47,13.58,-16.22
PKKO_qq,,,,,3.16,343.70,,,6.71,-33.35,13.59,6.90,-4.27,-8.65,15.74,-34.80,62.12,113.73,1134.35,-115.59,39.32,-2.12,-10.90,-5.46,41.89,53.38,-89.80,12.43,0.64,176.59,56.30,-40.49,-71.66,-140.78
PKKO_sq,,,,,39.01,-24.58,,,65.49,-17.74,-13.46,-39.00,1.61,42.95,-28.48,-61.79,145.45,-7.39,16.17,-147.83,233.11,-114.84,950.00,-115.58,29.08,-1094.24,-55.78,84.34,389.14,48.25,6.57,-11.89,-18.40,9.36
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
