,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,22.21,-16.86,-9.62,9.20,26.61,-21.82,0.42,-5.58,44.29,-47.08,-18.66,-19.10,29.15,-17.73,-17.50,8.02,45.86,-1.02,-22.58,3.02,77.88,-80.60,-91.11,30.13,125.83,-78.88,-1146.27,86.78,927.90,-12.40,-100.00,,-100.00,,,254.01,79.14,-1189.66,-15.14,0.87,-5.15,-2.55,6.67,-7.73,4.45,0.24,-2.44,9.77,6.52,-6.43
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.66,-90.03,,,,,,-51.10,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.39,-29.13,,,,,,-51.10,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.37,,,,14.15,,,,,,-71.75,-44.18,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.48,,,,0.14,,,,,,-71.75,-44.18,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-3.69,-7.90,,,,4.99,-6.53,-6.48,10.58,1.07,12.71,7.53,1.72,8.23,12.49,19.00,20.87,18.74,14.28,14.28,11.80,12.44,6.86,2.04,0.74,-3.01,-3.11,0.71,1.61,0.33,-3.24,-10.10,-8.84,-14.93,-13.47,-7.76,-10.13,3.07,6.07,11.66,23.54,21.26,30.41,23.16,17.73,15.52,8.79,9.26,6.34,7.50,9.46,-0.03
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
