,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROA_qq,,,,,,-8.24,-4.90,24.46,-17.24,-10.00,0.46,22.58,-22.93,2.93,10.43,-17.17,73.58,13.73,8.40,5.81,4.35,-3.73,6.61,7.26,14.94,-17.85,-2.95,21.52,-15.56,2.75,5.15,-37.45,-39.18,-11.34,106.40,-14.37,35.20,-23.60,-32.80,-20.85,-477.84,1.11,-25.80,-8.15,23.79,-21.02,-9.20
ROA_sq,,,,,,-26.22,24.93,-84.50,382.19,-79.83,-25.35,-403.77,263.35,-14.07,18.81,-28.12,92.75,23.79,-14.12,-30.09,58.41,-10.39,-23.82,-38.80,-14.21,-32.48,113.21,19.91,63.47,-11.96,-24.74,1.02,16.69,-18.50,15.60,-2.91,10.90,-11.11,7.21,-9.42,19.47,8.01,-8.18,-8.91,9.17,-9.80,9.94
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,,-68.42,89.74,,6.76,,,33.88,-14.56,-12.34,,3.70,,8.89,12.50,-24.40,42.96,47.62,20.99,60.63,8.29,2.30,10.71,22.55,31.10,0.90,5.99,-19.20,-37.23,-18.75,-26.96,-25.74,-40.12,-47.25,-10.12,-4.67,81.55,66.67,-24.50,-30.77,-200.53,-225.63,-358.77,-455.56,-57.45,-109.45,-70.51
OPM_sy,,-57.14,82.93,,11.08,,,37.14,-15.22,-25.48,,-50.00,,-30.86,29.06,19.94,33.33,58.60,13.80,5.21,-32.52,-32.54,-19.15,-25.00,-23.73,-33.67,-20.00,3.14,12.38,34.47,18.09,11.59,-7.34,-23.38,-18.38,-22.68,-5.79,21.32,18.09,90.81,27.51,69.70,57.80,-8.52,44.16,3.04,-4.76
OPM_qq,,,,,30.58,-2.53,-6.49,12.50,-16.67,,6.67,16.67,-19.64,8.89,10.20,-21.60,51.97,12.44,-9.68,4.08,2.45,6.22,-2.25,15.21,9.60,-18.25,2.68,-12.17,-14.85,5.81,-7.69,-10.71,-31.33,-6.80,57.29,-5.30,30.77,-14.44,-28.75,-13.16,-289.90,-6.91,-46.77,-19.32,15.91,-42.23,-19.48
OPM_sq,,,,,55.51,-5.25,12.88,-17.55,-3.87,,-40.52,5.00,36.61,-18.95,11.02,-2.42,51.86,-3.59,-20.34,-9.79,-2.59,-3.63,-4.52,-16.32,-0.94,-16.19,15.15,7.89,7.93,0.28,1.13,1.95,-10.38,-17.07,7.72,-3.41,9.19,6.80,4.85,56.07,-27.04,42.13,-2.50,-9.52,14.98,1.58,-9.88
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,-83.24,183.87,,14.77,,,56.72,-20.79,-18.37,-7.53,2.86,7.50,22.50,25.58,-25.93,52.33,51.02,22.22,72.50,6.87,2.03,11.36,24.64,36.43,-0.66,6.80,2.91,-19.37,7.33,-5.10,-44.63,-61.04,-64.60,-30.87,1.02,126.67,100.00,-24.27,-39.39,-259.56,-304.39,-511.54,-728.33,-38.71,-75.97,-50.47
ROS_sy,,-54.34,120.00,,34.32,,,36.60,-67.85,-92.81,-88.89,-120.57,1.58,485.00,290.00,393.02,53.37,26.50,35.04,9.52,-15.54,-11.49,-43.67,-43.48,-50.80,-58.02,-19.10,61.54,111.38,123.64,68.06,-15.08,-22.31,-12.60,-17.36,-11.21,14.85,20.93,52.00,34.74,3.45,13.85,-12.50,-3.91,55.00,22.30,0.75
ROS_qq,,,,,50.75,-2.97,-5.10,12.90,-23.81,,7.50,25.58,-20.37,13.95,10.20,-25.93,63.75,12.98,-10.81,4.55,1.45,7.86,-2.65,17.01,11.05,-21.47,4.67,12.74,-12.99,4.55,-7.45,-34.23,-38.78,-5.00,80.70,-3.88,37.37,-16.18,-31.58,-23.08,-461.67,-7.37,-37.77,-17.45,20.16,-36.21,-17.80
ROS_sq,,,,,93.14,-5.92,-2.88,-22.59,-54.55,,50.00,-243.33,324.42,21.24,,7.69,17.46,,6.76,-12.66,-9.42,4.80,-32.06,-12.36,-21.15,-10.57,30.91,75.00,3.17,-5.38,-1.63,-11.57,-5.61,6.44,-6.98,-5.00,22.11,12.07,16.92,-15.79,-6.25,23.33,-10.14,-7.52,51.22,-2.69,-25.97
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,-59.60,96.72,,-20.00,,,-12.00,37.50,37.63,65.52,57.27,-1.52,25.78,20.14,-28.90,67.69,44.10,17.92,62.60,-3.67,-3.02,2.45,32.50,16.67,-16.89,-5.74,-38.49,-35.10,-6.95,-10.15,-7.36,-37.11,-45.98,-2.26,9.93,103.00,91.49,-46.24,-48.19,-80.30,-77.22,-103.23,-139.53,-397.50,-665.85,-9833.33
RS_sy,,-53.17,78.45,,-47.05,,,51.67,78.78,8.97,-56.17,-52.47,-29.67,-4.94,50.95,26.88,3.38,29.00,6.08,11.62,-14.49,-34.40,-29.64,-30.20,-33.17,-28.39,-20.79,-4.68,39.29,33.57,25.18,0.61,-15.90,-22.99,-6.23,7.01,7.01,12.15,-12.39,34.47,31.62,59.13,100.00,5.51,21.65,14.40,9.31
RS_qq,,,,,-23.20,-3.12,-6.45,26.44,20.00,-3.03,12.50,20.14,-24.86,23.85,7.45,-28.90,77.24,6.42,-12.07,-1.96,5.00,7.14,-7.11,26.79,-7.55,-23.67,5.35,-17.26,-2.45,9.43,1.72,-14.69,-33.77,-6.00,84.04,-4.05,22.29,-11.33,-48.33,-7.53,-53.49,2.50,-107.32,-1033.33,-250.00,-94.96,-28.45
RS_sq,,,,,-21.46,18.30,61.66,0.97,-7.42,-27.89,-34.98,9.49,36.99,-2.53,3.25,-7.97,11.62,21.63,-15.10,-3.16,-14.49,-6.68,-8.95,-3.93,-18.13,,0.71,15.60,19.63,-4.10,-5.61,-7.08,,-12.20,14.93,6.04,,-7.98,-10.22,62.76,-2.12,11.26,12.84,-14.14,12.85,4.63,7.82
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,-81.70,158.14,,13.51,,,55.95,-19.84,-17.21,-6.03,4.58,7.92,22.77,24.77,-26.28,52.29,50.81,22.06,72.28,6.63,1.60,12.05,24.14,34.46,-1.58,5.38,1.85,-19.75,6.95,-5.61,-44.55,-60.21,-63.50,-29.19,3.28,125.00,95.89,-25.95,-39.68,-225.15,-260.14,-438.14,-613.16,-60.28,-106.99,-70.73
GPM_sy,,-63.65,97.86,,31.29,,,20.00,-63.84,-81.60,-85.37,-107.41,1.52,148.39,226.67,885.00,34.33,21.43,23.13,10.83,-26.67,-30.75,-37.57,-44.83,-40.15,-45.95,-0.88,51.04,105.06,132.86,32.59,-13.10,-25.93,-22.09,-15.49,-4.76,22.08,20.47,49.80,42.50,1.02,22.88,-5.85,-7.02,50.00,1.33,-8.47
GPM_qq,,,,,50.00,-3.17,-4.92,12.93,-22.90,,7.92,25.69,-20.44,13.76,9.68,-25.74,64.36,12.65,-11.23,4.82,1.72,7.34,-2.11,16.13,10.19,-21.43,4.81,12.24,-13.18,4.71,-7.50,-34.05,-37.70,-3.95,79.45,-3.82,35.71,-16.37,-32.17,-21.65,-381.58,-7.01,-43.23,-18.90,12.05,-38.19,-18.14
GPM_sq,,,,,62.22,-7.67,-8.75,-12.20,-51.11,,-27.42,-144.44,770.00,14.93,-4.55,6.80,14.65,3.89,-3.21,-3.87,-24.14,-1.89,-12.74,-15.04,-17.71,-11.39,60.00,29.46,11.72,0.62,-8.90,-15.15,-4.76,5.83,-1.18,-4.38,22.08,4.44,22.88,-9.04,-13.45,27.03,-5.85,-10.17,39.62,-14.19,-14.96
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-12.37,-8.33,,-11.13,,,4.44,14.41,22.41,-448.97,36.68,26.28,17.29,113.24,-19.35,-9.83,-10.12,-14.14,-2.10,-9.62,-8.68,-3.64,10.91,10.99,1.23,4.50,-12.42,-18.05,-9.74,-8.09,-4.42,-4.68,-3.08,9.36,12.52,27.61,23.66,-4.97,-0.17,-10.10,-4.50,10.99,12.01,20.14,11.45,5.52
RBS_sy,,-19.24,5.86,,-7.54,,,-2.42,-5.71,3.86,-13.63,-13.85,11.06,14.63,-12.43,10.75,-1.69,-7.18,23.33,5.51,-4.27,-4.75,-3.00,-7.59,-8.46,-5.43,-20.23,-1.54,4.97,-0.78,28.72,2.45,-19.48,-13.56,-17.49,-17.25,-3.45,-1.45,18.76,26.57,24.38,32.93,2.26,-8.21,-8.22,-8.84,1.30
RBS_qq,,,,,-3.43,0.63,201.66,-64.37,5.79,7.66,-960.00,113.95,-2.26,,-2.89,-15.03,9.28,-0.32,-7.23,-3.12,0.89,0.71,-2.11,11.51,0.97,-8.15,1.04,-6.54,-5.52,1.17,2.89,-2.81,-5.78,2.86,16.10,,6.85,-0.32,-10.77,5.05,-3.77,5.88,3.70,6.01,3.22,-1.78,-1.81
RBS_sq,,,,,2.80,-11.97,10.30,-2.24,-0.67,-3.03,-8.28,-2.49,28.05,,-29.93,23.33,13.66,-5.50,-6.90,5.51,3.13,-5.98,-5.19,0.52,2.16,-2.86,-20.02,24.06,8.92,-8.19,3.75,-1.26,-14.40,-1.43,-0.97,,-0.12,0.62,19.34,5.54,-1.85,7.52,-8.20,-5.27,-1.85,6.80,2.02
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-74.12,61.90,,-18.04,,,,-3.11,-4.95,0.83,-8.24,-20.25,-13.15,-3.84,-25.49,52.63,75.71,74.36,110.75,37.53,15.98,13.24,12.52,21.98,9.44,-2.60,-12.64,-36.52,-22.49,-14.81,-23.11,-36.00,-46.90,-9.57,-10.22,68.15,51.20,-40.58,-37.59,-196.99,-222.05,-333.66,-389.05,-16.24,-49.72,-23.41
ROPA_sy,,-24.66,11.77,,-0.56,,,,-9.40,-24.90,-58.23,-57.00,-45.59,-7.95,33.83,256.98,53.34,68.30,64.58,66.78,9.83,-4.60,-11.56,-6.05,-22.47,-9.92,-1.15,19.75,35.29,14.81,-3.28,-20.49,-8.70,-13.62,-6.19,-4.37,-11.20,-12.03,2.02,17.58,7.85,29.72,9.28,-6.41,-5.34,0.36,6.68
ROPA_qq,,,,,,-8.13,-5.73,24.03,-9.80,-9.88,,12.88,-21.60,-1.86,10.73,-12.54,60.59,12.98,9.87,5.72,4.79,-4.72,7.28,5.05,13.60,-14.51,-4.53,-5.78,-17.45,4.38,4.93,-14.96,-31.29,-13.39,78.69,-15.58,28.70,-22.12,-29.77,-11.33,-300.00,2.01,-34.45,-9.70,19.57,-26.22,-10.82
ROPA_sq,,,,,,-31.84,32.51,-68.94,223.00,-43.50,,-68.03,308.72,-4.41,7.14,-14.72,75.57,4.92,4.77,-13.59,15.62,-8.87,-2.87,-8.21,-4.57,5.88,6.58,11.20,7.81,-10.14,-10.22,-8.58,23.80,-14.99,-2.49,-6.81,14.95,-15.79,13.09,7.40,5.44,1.29,-4.73,-8.02,6.64,7.39,1.27
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-264.04,94.14,,48.89,,,64.50,-724.37,1329.24,2932.02,4047.36,125.41,-70.52,-73.28,-90.89,-332.85,-217.15,155.93,139.63,289.77,291.42,-35.27,-305.30,-349.35,673.49,-3261.91,134.93,120.41,-90.03,106.26,-47.72,-2523.63,-68.98,-94.09,-62.51,102.11,19.80,-549.50,-522.97,-278.27,-240.93,46.06,-1.77,-81.79,1241.70,45929.79
ZNPO_sy,,66.98,-168.89,,80.73,,,213.72,389.40,494.09,-96.67,-104.45,105.26,151.56,2571.55,1919.40,-7.51,128.63,125.27,-3.77,86.59,0.99,-63.79,-53.37,-78.60,-85.85,3.96,190.13,341.22,532.20,28.60,-48.58,-8.89,-64.04,20.59,19.16,-3.09,-51.04,-84.93,-91.95,-60.27,30.67,318.73,149.08,314.28,315.72,152.47
ZNPO_qq,,,,,72.44,-12.03,8.90,-26.20,-540.05,267.04,109.89,75.90,-95.88,93.81,90.18,-40.00,-205.29,2.50,515.49,-43.82,-16.62,-1.65,40.50,-278.18,-1.27,405.09,-674.35,101.97,-40.82,49.02,260.82,-83.57,-2843.86,101.91,-31.31,4.28,54.46,8.27,-357.73,1.87,34.90,14.40,1.36,-85.15,-16.28,637.59,3859.78
ZNPO_sq,,,,,89.61,149.74,1370.46,49.64,-73.56,2.10,-91.76,-300.00,1320.04,25.14,-12.51,36.21,-37.98,209.32,-13.79,-41.81,20.26,67.41,-69.09,-25.08,-44.80,10.66,127.14,109.09,-16.05,58.56,-53.80,-16.39,48.75,-37.41,54.93,-17.38,20.97,-68.38,-52.33,-55.86,497.05,4.02,52.76,-73.75,893.04,4.38,-7.23
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,-101.10,102.99,,,,,,,,,,435.51,422.49,-12.79,-69.78,436.58,-688.88,-140.80,-210.05,-152.60,90.20,118.02,,,836.93,12138.29,,,651.37,-253.47,-289.91,-212.86,-113.40,104.52,106.10,102.56,134.98,86.27,-750.59,-6889.42
ZFI_sy,,,,,,,,0.74,2.17,,,,,,,,,,355.15,1304.22,14.73,28.73,-21.74,-26.11,4.83,10.39,-51.93,-52.00,-73.54,,,123.99,181.04,,,26.21,-44.69,-14.32,-12.18,-25.09,12.44,32.32,14.83,37.62,44.85,-2.97,-35.40
ZFI_qq,,,,,-1548.04,119.71,-9.62,-100.43,4024.00,,,,,,,-2.49,929.48,1.36,-61.06,-1.49,124.32,-64.87,591.27,-208.12,84.46,5.25,-230.43,79.87,128.59,,,,374.88,-59.22,-25.23,418.94,-196.99,49.53,55.57,38.37,132.72,-31.90,-81.32,740.74,74.20,-337.86,-94.90
ZFI_sq,,,,,-7.52,1.14,17.31,-8.19,-6.20,,,,,,,-74.67,1700.97,-17.81,21.40,-21.86,47.14,-7.78,-26.20,-26.22,108.76,-2.88,-67.87,-26.32,15.08,,,,44.39,-6.14,-4.35,-2.63,-36.73,45.41,-1.97,-16.94,-5.03,71.12,-14.93,-0.46,-0.04,14.63,-43.36
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,5.81,1.36,,-33.72,,,,-5.14,-10.38,-12.25,-9.91,-2.61,9.63,14.49,18.66,22.05,10.18,-3.71,-1.99,-6.79,-4.09,3.72,5.58,2.30,-8.26,7.99,-1.09,6.21,14.28,-9.09,-2.56,-5.36,-7.79,-12.88,-10.92,-11.52,-7.09,3.49,-6.25,-4.43,-7.97,-9.50,-7.38,-11.25,-10.57,-1.17
DTAR_sy,,3.43,-11.55,,-8.67,,,,8.70,4.67,-6.22,-0.88,-5.04,-7.56,1.75,2.25,4.50,12.26,9.27,-1.89,2.48,-1.05,-7.03,-9.60,-0.90,-5.53,6.84,-2.04,-1.24,4.91,1.40,0.07,-4.44,-3.76,-4.17,-0.90,12.33,8.58,-5.22,-1.22,-5.39,-5.67,11.21,-2.74,-1.77,0.82,-7.31
DTAR_qq,,,,,,7.26,2.39,-6.34,-7.78,1.33,0.26,-3.84,-0.31,14.06,4.71,-0.34,2.54,2.97,-8.49,1.44,-2.48,5.94,-1.04,3.26,-5.50,-5.00,16.50,-5.43,1.47,2.23,-7.33,1.37,-1.44,-0.40,-12.45,3.64,-2.11,4.60,-2.47,-6.11,-0.21,0.72,-4.10,-3.91,-4.38,1.49,5.99
DTAR_sq,,,,,,4.17,5.52,13.83,-13.13,0.31,-5.46,20.31,-16.77,-2.34,4.05,20.90,-14.94,4.91,1.29,8.55,-11.16,1.29,-4.83,5.56,-2.61,-3.44,7.63,-3.21,-1.81,2.56,4.03,-4.48,-6.23,3.29,3.59,-1.23,6.29,-0.16,-9.58,2.95,1.80,-0.45,6.60,-9.97,2.82,2.18,-2.01
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,35.54,8.92,,-76.98,,,,-11.01,-22.60,-26.73,-20.68,-5.42,23.60,38.18,48.85,60.19,29.29,-9.22,-5.02,-16.56,-10.93,9.78,15.48,5.81,-19.39,24.12,-2.99,17.32,41.53,-23.19,-6.66,-13.65,-19.70,-27.40,-24.20,-24.90,-16.20,7.77,-12.88,-9.12,-16.54,-18.86,-14.10,-20.66,-19.67,-2.31
CG_sy,,11.18,-29.00,,-24.80,,,,29.98,19.11,-15.77,5.12,-16.76,-15.21,4.57,9.18,12.27,24.69,28.36,-9.57,7.15,-3.25,-18.79,-32.31,-2.54,-14.58,20.64,-5.85,-0.81,14.09,11.66,-3.78,-13.65,-13.94,-25.02,-10.92,32.81,-19.64,-24.10,-3.14,-11.39,43.82,47.17,5.65,-4.98,-3.74,-9.95
CG_qq,,,,,,18.31,6.23,-15.04,-16.66,2.91,0.55,-8.02,-0.63,34.49,12.41,-0.91,6.94,8.54,-21.07,3.67,-6.06,15.87,-2.71,9.05,-13.92,-11.73,49.81,-14.77,4.10,6.48,-18.69,3.56,-3.69,-0.98,-26.49,8.12,-4.57,10.50,-5.47,-12.60,-0.46,1.49,-8.10,-7.47,-8.06,2.75,11.77
CG_sq,,,,,,10.78,15.56,52.19,-33.29,1.52,-18.28,89.93,-47.18,3.41,0.79,98.29,-45.68,14.85,3.76,39.69,-35.63,3.71,-12.91,16.44,-7.32,-9.10,22.99,-9.13,-2.36,4.55,20.38,-21.70,-12.37,4.19,4.89,-6.98,30.65,-36.95,-0.94,18.71,19.52,2.32,1.37,-14.78,7.50,3.66,-5.17
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-72.21,258.70,,-61.21,,,,2392.19,2194.66,2242.96,-3.40,-92.60,-92.32,-90.29,-90.23,1295.76,1522.08,808.47,796.63,-18.18,-10.97,-13.37,23.62,-87.72,-90.44,58.24,5.77,899.70,897.18,-3.79,-12.81,22.15,15.03,-42.96,-92.92,-94.71,-93.93,-88.80,8.37,36.45,20.72,15.32,40.77,56.85,91.42,-26.94
LDER_sy,,72.12,-16.95,,5.31,,,,135.91,186.20,258.53,-3.40,53.61,-71.30,-66.49,-89.48,-36.51,84.83,103.39,1258.91,29.24,32.51,5.48,-45.31,-39.93,-62.84,-60.84,-70.90,-1.39,104.15,81.44,181.07,125.46,99.23,89.04,7.28,-13.01,-33.82,-30.14,-30.84,-42.24,-31.38,-22.33,-2.15,0.64,12.55,2.77
LDER_qq,,,,,,2.34,3.05,2231.85,1.33,-5.77,5.22,-3.86,-92.24,-2.12,32.90,-3.26,1009.09,13.75,-25.57,-4.52,1.20,23.78,-27.58,36.26,-89.95,-3.63,1098.43,-8.92,-4.97,-3.87,15.62,-17.46,33.14,-9.48,-42.66,-89.75,-0.47,3.74,5.86,-0.85,25.32,-8.22,1.12,21.03,39.63,12.01,-61.40
LDER_sq,,,,,,32.72,-19.79,319.73,-47.20,61.01,0.49,13.09,-16.05,-69.92,17.32,-64.48,406.56,-12.43,29.09,137.30,-51.82,-10.21,2.76,23.02,-47.08,-44.46,8.30,-8.59,79.34,14.99,-3.75,41.61,43.86,1.61,-8.67,-19.64,16.65,-22.70,-3.59,-20.45,-2.56,-8.18,9.14,0.21,0.21,2.69,-0.34
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,382.61,-75.43,,69.84,,,,-96.25,-96.01,-96.19,-10.84,1142.67,1092.41,940.64,964.78,-91.34,-92.58,-87.78,-87.72,9.86,2.31,25.70,-13.23,744.78,978.79,-38.18,-7.08,-90.14,-89.57,-2.03,34.94,-5.96,-5.86,77.24,2244.98,3191.25,2866.56,1518.11,-15.17,-59.95,-54.88,-51.47,-54.38,-27.36,-37.24,79.76
PZAT_sy,,-4.84,29.88,,-4.07,,,,-40.87,-39.44,-36.18,-6.71,-31.29,49.02,-24.19,166.77,10.43,-27.89,3.09,-58.32,-20.49,-15.56,3.90,82.26,65.37,108.64,174.60,168.87,24.12,-39.01,-56.52,-57.10,-46.98,-23.33,-20.26,-9.12,21.12,16.89,11.23,-7.81,-17.06,-22.29,-12.53,14.63,4.94,12.79,-15.59
PZAT_qq,,,,,,-3.85,-2.43,-95.80,-4.92,2.18,-6.80,-1.53,1225.16,-1.95,-18.67,0.75,-89.22,-16.06,34.00,1.24,-3.52,-21.84,64.65,-30.11,839.26,-0.19,-90.56,5.04,-0.36,5.66,-11.41,44.68,-30.56,5.77,66.79,1814.16,-2.54,-4.66,-9.02,0.35,-53.99,7.42,-2.14,-5.67,-26.74,-7.20,180.29
PZAT_sq,,,,,,-19.58,6.47,-72.09,147.47,-17.65,12.20,-59.20,82.27,78.60,-42.92,43.57,-24.55,16.62,-18.39,-41.95,43.94,23.84,0.42,1.82,30.60,56.25,32.16,-0.31,-39.71,-23.22,-5.77,-1.64,-25.49,11.01,-1.99,12.11,-0.70,7.14,-6.73,-7.09,-10.66,0.38,4.98,21.76,-18.21,7.89,-21.44
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-46.85,33.20,,4.58,,,,38.71,38.20,41.22,9.11,-16.91,-15.93,-20.23,-20.72,24.71,31.05,26.17,25.72,6.71,8.34,-2.16,-2.42,-24.81,-30.59,-0.37,13.43,47.87,46.65,22.44,-22.60,-34.85,-41.02,-46.98,-55.43,-48.36,-43.34,-38.42,-0.17,3.97,6.10,6.23,1.66,-11.41,-13.92,-8.10
PELDR_sy,,-6.24,11.15,,-16.80,,,,-8.88,-13.60,-13.09,0.50,10.33,42.42,35.26,15.05,4.75,-4.29,-11.74,-20.06,-4.20,-1.03,-4.47,-13.59,-4.48,2.43,4.71,12.94,7.45,-5.21,1.52,27.82,11.96,18.92,3.08,-13.89,-27.69,-23.29,-8.84,-5.08,2.34,8.23,-8.20,-6.74,-8.17,-10.07,-6.74
PELDR_qq,,,,,,1.57,0.52,32.96,2.18,1.20,2.71,2.73,-22.19,2.39,-2.54,2.10,22.40,7.60,-6.17,1.73,3.90,9.24,-15.26,1.46,-19.95,0.84,21.64,15.51,4.35,0.01,1.56,-26.98,-12.16,-9.46,-8.71,-38.61,1.76,-0.66,-0.78,-0.48,5.99,1.38,-0.66,-4.75,-7.64,-1.50,6.06
PELDR_sq,,,,,,-17.04,14.58,-1.50,-2.68,-21.33,15.25,13.90,6.85,1.55,9.45,-3.12,-2.72,-7.21,0.93,-12.25,16.57,-4.14,-2.57,-20.63,28.86,2.80,-0.40,-14.39,22.59,-9.31,6.67,7.78,7.38,-3.68,-7.54,-9.96,-9.82,2.17,9.88,-6.25,-2.77,8.06,-6.80,-4.75,-4.26,5.81,-3.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-23.72,-4.79,,182.37,,,,38.82,48.65,55.56,12.65,-20.09,-30.23,-35.12,-37.06,-1.04,14.50,31.62,26.92,6.69,4.48,-8.29,-4.03,-21.32,-11.94,-3.13,3.40,16.63,3.14,17.13,0.95,15.62,19.02,6.12,-7.90,-14.29,-17.03,-18.73,7.79,5.95,10.75,11.92,8.84,13.68,13.98,0.44
TSF_sy,,3.33,-1.41,,26.21,,,,7.84,26.60,40.20,12.65,39.02,7.12,-1.25,-37.06,-30.63,-20.74,-19.55,11.35,23.14,11.25,7.37,9.39,-8.15,-6.02,-10.64,-2.71,6.52,10.27,13.03,8.38,4.22,1.88,0.60,-3.51,-11.43,-14.71,-9.75,1.54,3.44,10.12,7.28,0.97,-0.90,-6.67,-2.18
TSF_qq,,,,,,-9.31,-3.58,43.03,10.99,-2.89,0.90,3.58,-21.26,-15.22,-6.16,0.49,23.79,-1.91,7.87,-3.10,4.07,-3.95,-5.31,1.40,-14.69,7.51,4.16,8.24,-3.77,-4.93,18.29,-6.71,10.22,-2.14,5.47,-19.03,2.56,-5.27,3.31,7.40,0.81,-0.98,4.40,4.44,5.29,-0.72,-8.00
TSF_sq,,,,,,-0.12,2.49,29.51,-18.66,17.26,13.49,4.06,0.38,-9.64,4.62,-33.67,10.63,3.25,6.19,-8.19,22.34,-6.72,2.48,-6.46,2.71,-4.55,-2.55,1.83,12.46,-1.19,-0.12,-2.36,8.14,-3.40,-1.37,-6.35,-0.73,-6.98,4.37,5.36,1.13,-0.98,1.67,-0.83,-0.74,-6.74,6.56
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,8.83,-1.30,,-25.40,,,,-5.12,-9.20,-10.75,-9.38,-3.35,6.19,10.66,14.24,17.42,8.10,-3.11,-1.85,-6.78,-4.54,2.74,5.33,3.00,-5.05,7.56,-2.33,2.87,8.96,-9.63,1.39,4.07,3.91,0.29,9.37,4.18,5.19,14.58,-2.82,-3.62,-6.26,-7.31,-4.04,2.00,4.43,3.97
ZKO_sy,,0.67,-2.06,,-1.87,,,,8.21,10.95,2.88,-2.16,-3.54,-4.81,-4.72,-1.61,-3.68,-3.30,-2.76,14.65,-0.92,-1.78,3.61,-11.09,4.77,0.26,-2.51,-1.47,-1.24,1.96,1.22,-2.02,-6.85,-3.07,-1.37,0.52,7.18,2.99,0.56,-0.61,-0.98,-0.42,0.44,0.47,1.26,2.09,1.15
ZKO_qq,,,,,,5.03,1.67,-5.15,-6.31,0.52,-0.08,-3.69,-0.08,10.44,4.13,-0.58,2.70,1.67,-6.67,0.71,-2.45,4.11,0.45,3.25,-4.61,-4.03,13.80,-6.24,0.46,1.65,-5.61,5.19,3.12,1.49,-8.90,14.71,-1.77,2.47,-0.77,-2.71,-2.57,-0.35,-1.88,0.72,3.56,2.03,-2.31
ZKO_sq,,,,,,-1.74,5.81,1.25,2.78,0.75,-1.89,-3.70,1.34,-0.57,-1.79,-0.57,-0.79,-0.18,-1.25,17.24,-14.26,-1.05,4.17,0.61,1.04,-5.31,1.30,1.67,1.27,-2.25,0.56,-1.58,-3.72,1.72,2.33,0.30,2.66,-2.26,-0.08,-0.88,2.29,-1.70,0.78,-0.84,3.08,-0.89,-0.15
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-40.79,28.45,,-20.43,,,,1.05,-2.25,-2.96,-0.31,3.49,13.50,12.73,14.71,12.75,5.42,-1.47,0.33,4.17,6.61,3.54,-2.08,-4.84,-14.83,-3.74,9.23,18.07,25.08,11.82,-18.83,-35.73,-40.85,-39.88,-37.79,-26.04,-20.36,-16.60,-3.16,-0.54,-1.00,-1.88,-3.35,-11.06,-12.20,-3.78
OSF_sy,,-6.62,8.71,,-21.65,,,,-12.20,-6.50,-18.37,-0.31,1.99,6.19,15.92,14.71,-9.97,3.84,-1.48,-12.62,-0.04,-8.05,-9.64,-44.53,3.58,-1.17,-4.39,-3.21,-3.37,-1.66,7.83,14.33,7.86,11.21,9.38,2.69,-1.10,0.38,-7.11,-5.40,-5.93,-10.63,-5.78,-5.49,1.45,-1.81,-1.03
