,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
CZOCurrent,12000,14040,15900,17810,21150,52420,23000,15620,9940,6200,6800,9990,34110,,,,,11040,7510,11690,20970,19080,19610,19390,22030,17530,20260,16850,17700,18970,21330,20460,20530,20570,18980,19020,21310,18810,18070,16490,15410,16050,15780,15910,15960,13800,14040,13230,12640,11350,11180,11470
EVCurrent,3900,3800,3660,3680,3980,3340,3680,3840,3980,3780,4110,7990,3980,7200,7330,6730,3980,6050,6100,6070,3980,6030,6080,6060,3980,5980,6080,6030,5630,5460,5570,5460,4800,4660,4800,4730,4810,4620,4750,4690,4760,4550,4720,4660,4800,4600,4760,4720,4830,4540,4700,4590
EVPCurrent,1800,1740,1670,1620,2220,1660,1440,1150,1020,840,900,1720,790,1470,1420,1340,880,1650,1870,1920,1270,1900,1900,1840,1190,1720,1710,1690,1890,1850,1910,1860,2110,2040,2080,1990,1970,1810,1800,1720,1680,1550,1560,1490,1490,1360,1370,1320,1330,1180,1180,1120
EVEBITCurrent,11750,13420,14610,16470,21150,43980,21280,15070,9940,5890,7020,20050,34110,-5710,-4980,-5970,-4330,16780,11500,17830,20970,28900,29940,29540,22030,26320,30980,25510,25040,26010,29860,28060,24740,24100,22900,22600,25770,21840,21560,19410,18430,18360,18730,18620,19240,15940,16800,15690,15350,12950,13200,13220
EVEBITDACurrent,9380,10230,10810,11730,15360,21400,13300,10110,7280,4730,5610,14620,14460,-6780,-5920,-7460,-5700,11670,9080,12340,11790,17150,17850,17840,12870,17050,19280,17200,17660,18100,20180,19330,18470,18040,17530,17320,19180,16690,16570,15160,14520,14250,14460,14320,14660,12460,13010,12250,12090,10380,10560,10450
DTAR,380,310,400,370,,260,440,330,,340,310,600,,700,730,630,,540,530,520,,530,520,520,,530,520,510,480,480,480,460,350,340,340,330,350,330,330,320,340,350,340,330,340,330,330,320,340,300,300,290
CG,600,440,650,600,,350,800,500,,500,450,1600,,2370,2650,1710,,1190,1110,1080,,1140,1080,1070,,1120,1100,1030,940,920,910,840,530,530,510,500,530,500,480,460,510,540,520,500,520,500,480,460,520,440,430,410
LDER,30,10,210,200,,130,240,180,,100,130,160,,190,200,70,,750,740,740,,650,430,430,,620,620,560,520,490,490,470,330,290,300,290,290,250,250,240,230,220,220,210,210,190,190,180,180,160,160,150
PZAT,16320,30230,2340,2330,,1850,1380,1520,,2660,2100,2430,,2880,2910,4710,,370,360,350,,350,520,510,,340,340,310,310,320,310,310,380,420,380,430,430,480,490,500,520,570,570,590,590,650,650,650,690,710,690,700
PELDR,1750,2070,2290,2390,,1780,1870,1570,,1410,1430,680,,560,510,560,,1120,1120,1130,,1110,960,970,,1100,1100,1110,1130,1150,1130,1160,1250,1260,1270,1270,1280,1290,1270,1300,1300,1300,1300,1340,1350,1380,1370,1420,1430,1480,1480,1520
TSF,640,700,730,750,,840,690,780,,730,780,430,,350,330,400,,800,830,840,,770,690,690,,760,770,770,780,770,780,800,870,850,860,860,840,840,840,850,820,790,800,810,800,790,800,810,770,810,810,810
ZKO,600,470,580,550,,490,700,670,,700,690,1660,,1910,2050,2130,,1910,1990,1990,,1810,1860,1800,,1710,1760,1660,1570,1480,1560,1480,1130,1060,1070,1020,1020,950,970,910,910,900,890,840,830,790,780,730,750,670,660,630
OSF,1010,950,1100,1090,,770,1060,890,,900,870,970,,900,870,1120,,1220,1280,1300,,1210,1240,1220,,1170,1200,1180,1170,1140,1170,1160,1060,1030,1040,1010,1010,980,980,950,960,960,950,930,930,910,900,880,910,850,850,830
NetDebt,21231000000,17917000000,23886000000,23628000000,,9502000000,110289000000,84116000000,,98104000000,109138000000,475836000000,,536251000000,556360000000,402478000000,,333503000000,326331000000,315997000000,,318018000000,319960000000,318193000000,,327735000000,325095000000,302779000000,298065000000,292810000000,291413000000,272679000000,203919000000,197529000000,202396000000,197192000000,215910000000,201514000000,204154000000,196669000000,219627000000,229582000000,232070000000,227785000000,240136000000,231507000000,233680000000,230581000000,261804000000,219914000000,223231000000,214369000000
NetDebtEBITDA,850,800,1180,1250,,680,4360,2420,,1340,1630,9540,,-4890,-4350,-4320,,5760,4350,5760,,8109,8430,8400,,8380,9240,7750,6990,7260,7880,7210,4520,4400,4250,4150,4950,4190,4100,3640,3840,4110,4070,3950,4140,3540,3600,3380,3650,2810,2800,2720
DebtFin,-5008000000,-10532000000,-19286000000,-17953000000,,-57680000000,-27178000000,-12885000000,,-18129000000,11617000000,366112000000,,332866000000,345796000000,284542000000,,231249000000,236222000000,233262000000,,228467000000,233833000000,232293000000,,222740000000,234692000000,228249000000,220973000000,197725000000,213102000000,197892000000,141767000000,118850000000,142981000000,130071000000,144767000000,111736000000,133445000000,123379000000,136104000000,100442000000,129886000000,120038000000,144698000000,108968000000,138485000000,131340000000,152951000000,100369000000,128475000000,108892000000
DebtFinEBITDA,-200,-470,-950,-950,,-4110,-1070,-370,,-250,170,7340,,-3030,-2700,-3050,,4000,3150,4250,,5830,6160,6130,,5690,6670,5840,5180,4900,5760,5240,3140,2640,3000,2740,3320,2320,2680,2280,2380,1800,2280,2080,2500,1670,2140,1920,2140,1280,1610,1380
SP1,1690,2040,1890,2000,,1580,1510,1330,,1280,1270,580,,470,420,520,,640,640,650,,670,670,680,,680,680,710,750,770,760,790,940,970,980,990,990,1020,1020,1050,1050,1060,1070,1110,1120,1150,1150,1200,1210,1280,1280,1330
SP2,1750,2070,2290,2390,,1780,1870,1570,,1410,1430,680,,560,510,560,,1120,1120,1130,,1110,960,970,,1100,1100,1110,1130,1150,1130,1160,1250,1260,1270,1270,1280,1290,1270,1300,1300,1300,1300,1340,1350,1380,1370,1420,1430,1480,1480,1520
CAR,330,400,660,650,,1430,550,640,,490,370,90,,50,30,40,,160,40,60,,160,20,30,,80,30,90,50,100,40,80,90,190,60,120,60,130,40,80,50,110,40,60,40,110,40,50,50,110,60,120
QR,870,950,1340,1380,,1960,1170,1070,,770,800,200,,150,130,120,,300,220,240,,300,140,150,,240,200,260,220,230,180,280,340,350,260,360,240,280,240,350,220,220,170,270,210,250,200,280,210,260,240,370
CR,1770,2220,2530,2730,,3260,2029,2320,,1770,2040,670,,570,530,490,,1430,1520,1590,,1290,900,920,,1300,1290,1320,1410,1430,1420,1550,2340,2140,2230,2320,2140,2140,2150,2280,2040,1890,1930,2060,2020,2050,2100,2220,2020,2330,2380,2480
PP,330,400,660,650,,1430,550,640,,490,370,90,,50,30,40,,160,40,60,,160,20,30,,80,30,90,50,100,40,80,90,190,60,120,60,130,40,80,50,110,40,60,40,110,40,50,50,110,60,120
RCLR,520,540,610,640,,520,600,410,,260,370,100,,90,90,70,,140,160,170,,130,110,120,,160,150,160,160,130,130,190,230,150,180,230,170,140,180,250,160,110,110,190,150,140,150,220,150,130,160,240
KP,280,360,410,440,,370,320,290,,210,230,-180,,-280,-320,-310,,90,90,100,,70,-30,-20,,70,70,70,90,100,90,110,180,170,170,190,180,190,180,200,190,180,190,210,210,220,220,240,230,260,260,280
PKKO,310,540,730,770,,1580,1240,900,,560,620,-860,,-1080,-1080,-910,,310,390,430,,300,-130,-100,,280,240,260,310,350,320,390,620,630,610,640,630,620,570,600,580,560,540,590,580,590,570,610,610,650,620,650
RN,8520,8480,8400,7920,8650,8210,5700,6440,7540,8450,11320,10600,11510,11390,11330,12620,11410,13010,16860,19780,19700,19260,18420,17200,17520,16970,17080,17380,17580,18540,19420,19410,20330,21740,22480,24370,25360,26410,26530,25700,25790,26530,28100,28560,28560,27970,26880,25920,25690,27260,27530,27490
CRN,43000,43000,43000,46000,42000,44000,64000,57000,48000,43000,32000,34000,32000,32000,32000,29000,32000,28000,22000,18000,19000,19000,20000,21000,21000,22000,21000,21000,21000,20000,19000,19000,18000,17000,16000,15000,14000,14000,14000,14000,14000,14000,13000,13000,13000,13000,14000,14000,14000,13000,13000,13000
CPZ,82000,77000,78000,77000,70000,77000,109000,109000,93000,103000,96000,202000,186000,263000,345000,341000,377000,316000,215000,118000,119000,123000,151000,177000,174000,170000,151000,135000,132000,132000,131000,125000,112000,100000,88000,77000,80000,78000,78000,78000,78000,82000,87000,89000,91000,88000,86000,85000,87000,82000,80000,78000
RZ,2910,2310,2029,1900,2009,1800,1560,1490,1750,1650,1520,1200,1340,1210,1190,1290,1140,1170,1100,1100,1110,1130,1140,1150,1170,1180,1200,1210,1210,1180,1140,1130,1120,1130,1130,1140,1110,1130,1130,1160,1160,1150,1120,1100,1090,1110,1120,1110,1090,1100,1110,1120
CRZ,125000,158000,179000,192000,182000,203000,234000,245000,209000,221000,240000,304000,273000,302000,306000,282000,321000,312000,331000,332000,329000,324000,319000,317000,311000,309000,304000,301000,302000,311000,321000,324000,325000,323000,323000,321000,329000,324000,322000,316000,316000,319000,326000,333000,334000,327000,327000,328000,335000,332000,328000,326000
RMO,2520,2330,2050,1900,2080,1610,1360,1400,1640,1770,1890,1680,1820,1840,1810,2009,1820,1850,1980,2050,2050,2050,2040,2029,2070,2100,2100,2080,2070,2029,2000,2009,2029,2060,2070,2100,2070,2110,2130,2160,2170,2140,2090,2060,2040,2070,2060,2050,2000,2050,2050,2040
RMT,4310,4080,3990,3980,4350,2330,2029,1750,2050,2009,1730,1200,1300,1150,1020,1050,950,850,780,760,760,770,790,820,830,870,890,910,910,910,900,910,920,930,950,980,1010,1060,1090,1130,1180,1220,1250,1300,1340,1410,1440,1480,1530,1610,1670,1730
RM,1590,1480,1350,1290,1410,950,810,780,910,940,900,700,760,710,650,690,620,580,560,560,550,560,570,580,590,610,630,630,630,630,620,630,630,640,650,670,680,700,720,740,760,780,780,800,810,840,850,860,870,900,920,940
COP,168000,201000,222000,238000,224000,247000,298000,302000,257000,264000,272000,338000,305000,334000,338000,311000,353000,340000,353000,350000,348000,343000,339000,338000,332000,331000,325000,322000,323000,331000,340000,343000,343000,340000,339000,336000,343000,338000,336000,330000,330000,333000,339000,346000,347000,340000,341000,342000,349000,345000,341000,339000
CSP,86000,124000,144000,161000,154000,170000,189000,193000,164000,161000,176000,136000,119000,71000,-7000,-30000,-24000,24000,138000,232000,229000,220000,188000,161000,158000,161000,174000,187000,191000,199000,209000,218000,231000,240000,251000,259000,263000,260000,258000,252000,252000,251000,252000,257000,256000,252000,255000,257000,262000,263000,261000,261000
