,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PKKO,350,460,460,350,360,260,350,-90,,380,230,100,,0,-60,-20,,-50,0,-50,,-60,-60,-150,,-310,-30,-50,-30,-150,-120,-260,-240,-340,-330,-420,-350,-500,-530,-750,-670,-810,-800,-1420,-1550,-930,-660,-870,-370,-710,-640,-7870
RN,3520,3900,3840,3550,3240,3890,3600,3670,3560,4700,4920,5030,5200,4590,4550,4520,4590,4650,4660,4750,5010,4840,3360,2860,2480,1900,2980,2940,3200,3650,3890,4950,5460,5160,5210,5250,5820,6220,6470,7090,7450,7840,8410,8590,8810,8710,8250,7970,7220,6930,7300,7340
CRN,104000,93000,95000,103000,113000,94000,101000,99000,103000,78000,74000,73000,70000,79000,80000,81000,79000,79000,78000,77000,73000,75000,109000,128000,147000,192000,123000,124000,114000,100000,94000,74000,67000,71000,70000,69000,63000,59000,56000,51000,49000,47000,43000,43000,41000,42000,44000,46000,51000,53000,50000,50000
CPZ,75000,62000,64000,73000,74000,75000,81000,95000,107000,90000,91000,89000,86000,100000,110000,106000,105000,108000,108000,110000,104000,120000,160000,197000,227000,322000,237000,214000,185000,142000,129000,115000,116000,127000,137000,147000,150000,158000,169000,179000,188000,196000,198000,212000,228000,213000,199000,170000,134000,131000,127000,254000
RZ,15030,25730,29350,32880,35830,29560,26360,21970,20650,24710,22930,22400,23010,17730,16480,16740,17160,18980,17040,17540,18070,15410,15530,12760,11140,9210,14810,25700,32930,97540,88010,90960,85520,83450,84150,81400,80430,77270,73120,71530,75410,80800,70640,64349,59160,55330,65040,90630,109640,150590,6254330,
CRZ,24000,14000,12000,11000,10000,12000,14000,17000,18000,15000,16000,16000,16000,21000,22000,22000,21000,19000,21000,21000,20000,24000,24000,29000,33000,40000,25000,14000,11000,4000,4000,4000,4000,4000,4000,4000,5000,5000,5000,5000,5000,5000,5000,6000,6000,7000,6000,4000,3000,2000,0,
RMO,2480,2980,2590,2260,2060,2350,2390,2640,2630,2710,2670,2470,2560,2870,3220,3630,3690,3720,3580,3590,3790,3290,2510,2120,1840,1350,1840,1930,2210,2880,3380,4320,4820,4710,4770,4730,5150,5210,5230,5430,5450,5770,6030,6250,6400,6470,6210,5940,5540,5110,5070,4880
RMT,1820,2220,2420,2540,2630,2540,2440,2250,2220,2029,1460,1180,1220,1080,1110,1200,1220,1060,1060,1050,1110,1270,1090,870,750,500,580,620,630,560,520,520,520,520,520,510,470,430,390,360,350,340,340,340,340,340,340,340,350,340,340,340
RM,1050,1270,1250,1190,1150,1220,1200,1210,1190,1150,940,790,820,770,810,870,880,800,790,790,830,900,740,600,520,360,400,420,450,420,440,460,470,460,460,450,430,400,360,340,330,320,320,320,320,320,330,320,320,320,320,320
COP,128000,107000,107000,114000,123000,106000,115000,116000,121000,93000,90000,89000,86000,100000,102000,103000,100000,98000,99000,98000,93000,99000,133000,157000,180000,232000,148000,138000,125000,104000,98000,78000,71000,75000,74000,73000,68000,64000,61000,56000,54000,52000,48000,49000,47000,49000,50000,50000,54000,55000,,
CSP,53000,45000,43000,41000,49000,31000,34000,21000,14000,3000,-1000,0,0,0,-8000,-3000,-5000,-10000,-9000,-12000,-11000,-21000,-27000,-40000,-47000,-90000,-89000,-76000,-60000,-38000,-31000,-37000,-45000,-52000,-63000,-74000,-82000,-94000,-108000,-123000,-134000,-144000,-150000,-163000,-181000,-164000,-149000,-120000,-80000,-76000,,
