,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,11850,14540,21400,31130,42820,50250,57850,64290,64310,63450,64310,64769,63120,63220,59770,54760,54600,51740,45640,44340,34300,26600,24250,16149,18530,21850,22060,23300,18600,11180,9290,5870,5490,12000,10750,14410,21600,21320,29620,34460,38920,43350,44210,53660,65880,73990,81080,68980,69390,64440,62290,65200
CZOCurrent,31810,25940,17620,12110,8800,7500,6520,5860,5860,5940,5860,5820,5970,5960,6310,6890,6900,7290,8260,8500,10990,14170,15540,23340,20350,17260,17090,16180,20270,33720,40560,64250,68640,31410,35070,26160,17450,17690,12730,10940,9690,8700,8530,7030,5720,5100,4650,5470,5430,5850,6050,5780
EVCurrent,376040,370140,367470,368300,377000,356700,364630,358490,377000,352610,350390,356080,377000,371770,357800,354060,377000,364720,357380,359440,377000,370780,374190,373580,377000,369710,365270,363740,358720,385960,403810,394970,380910,387900,397710,397460,386680,385450,394570,379790,370820,366250,398350,387610,397990,389660,384270,393290,355800,348150,375630,365850
EVPCurrent,2930,2720,2490,2250,2050,1830,1700,1540,1580,1450,1440,1420,1440,1400,1360,1400,1540,1480,1490,1440,1490,1440,1360,1350,1320,1240,1230,1230,1250,1440,1320,1180,1020,930,970,960,930,910,900,840,810,790,880,850,720,690,650,660,570,550,590,540
EVEBITCurrent,31730,25460,17180,11830,8800,7100,6300,5580,5860,5560,5450,5500,5970,5880,5990,6470,6900,7050,7830,8109,10990,13940,15430,23130,20350,16920,16560,15610,19290,34520,43450,67320,69350,32320,36990,27580,17900,18080,13320,11020,9530,8450,9010,7220,6040,5270,4740,5700,5130,5400,6030,5610
EVEBITDACurrent,24550,21130,15130,10780,8210,6680,5970,5300,5560,5250,5160,5220,5670,5580,5640,6020,6400,6460,7040,7210,9390,11340,12180,16280,14630,12570,12260,11670,13530,20090,20280,20660,17450,12440,13110,11540,9300,9290,7880,6880,6190,5660,6100,5170,4360,3930,3620,4200,3780,3910,4310,4050
DTAR,390,340,350,380,,330,300,370,,260,240,330,,170,200,210,,140,170,220,,170,210,190,,170,170,180,160,240,320,300,310,410,410,410,420,410,410,390,360,380,410,430,440,480,470,440,450,430,440,430
CG,640,520,540,620,,500,430,580,,350,310,490,,210,250,270,,170,210,280,,210,280,240,,210,210,220,190,320,510,460,470,760,760,740,770,750,750,680,580,640,720,780,810,960,930,830,830,790,820,800
LDER,80,80,90,90,,60,70,60,,40,40,20,,20,20,20,,10,10,10,,10,10,10,,10,10,10,10,90,210,200,200,400,390,380,400,360,360,330,300,320,330,350,360,390,380,330,370,340,330,310
PZAT,9540,8530,7590,7440,,9040,8189,10240,,15450,17440,28380,,33500,40960,49860,,69880,83250,91900,,95270,87950,79880,,59300,55130,52810,49930,7240,4300,4430,4560,2710,2710,2740,2640,2800,2740,2780,2820,2760,2740,2720,2590,2430,2400,2520,2340,2410,2490,2570
PELDR,1400,1510,1560,1590,,1770,1820,1620,,1570,1580,1460,,1340,1380,1320,,1350,1390,1400,,1340,1380,1390,,1430,1470,1480,1470,1250,1240,1220,1210,1190,1200,1200,1210,1230,1260,1290,1340,1320,1310,1270,1290,1270,1320,1380,1390,1420,1420,1450
TSF,650,700,700,660,,710,750,670,,770,790,690,,830,800,790,,850,820,780,,820,780,800,,830,830,820,850,820,760,790,780,760,760,760,760,750,750,770,800,780,750,740,740,700,700,710,730,730,720,710
ZKO,720,630,630,650,,560,510,630,,510,470,620,,450,470,510,,380,410,490,,440,490,460,,410,400,410,370,710,850,860,860,1150,1120,1130,1130,1070,1040,980,890,950,970,1030,1030,1070,1010,920,940,900,900,860
OSF,930,880,900,950,,930,860,950,,760,720,880,,590,640,670,,510,570,680,,590,670,630,,580,580,590,540,810,870,870,870,970,960,980,970,960,950,940,910,940,950,960,970,970,960,950,950,940,950,940
NetDebt,165470000000,121056000000,142553000000,160862000000,,126853000000,159443000000,220698000000,,94841000000,85398000000,298267000000,,160175000000,136937000000,124617000000,,105818000000,122852000000,241064000000,,232312000000,349454000000,294378000000,,238391000000,228535000000,227809000000,154280000000,421609000000,862714000000,746947000000,714530000000,1083695000000,1090091000000,1095381000000,1099606000000,1068640000000,1084692000000,980126000000,860649000000,852147000000,1008375000000,1129086000000,1132659000000,1370643000000,1290488000000,1204239000000,1192343000000,1085245000000,1240966000000,1211367000000
NetDebtEBITDA,1610,1030,870,700,,350,390,480,,210,190,650,,360,320,320,,280,360,720,,1060,1690,1910,,1210,1140,1090,870,3260,6440,5810,4870,5170,5340,4730,3930,3830,3220,2640,2130,1960,2300,2240,2220,2480,2180,2300,2270,2180,2550,2400
DebtFin,-6451000000,-46145000000,-64064000000,-58476000000,,-136534000000,-83190000000,-124475000000,,-164048000000,-178956000000,-140672000000,,-35148000000,-129101000000,-154260000000,,-82569000000,-131951000000,-118063000000,,-41837000000,-18868000000,-23017000000,,-49014000000,-78898000000,-89196000000,-122966000000,60260000000,180289000000,120871000000,26264000000,73299000000,139257000000,137626000000,65088000000,56851000000,118185000000,18739000000,-41558000000,-72304000000,143575000000,71368000000,117121000000,70637000000,40553000000,90881000000,-118277000000,-161005000000,-7649000000,-62239000000
DebtFinEBITDA,-60,-390,-390,-250,,-380,-200,-270,,-360,-390,-310,,-80,-300,-390,,-220,-390,-350,,-190,-90,-150,,-250,-390,-430,-690,470,1350,940,180,350,680,590,230,200,350,50,-100,-170,330,140,230,130,70,170,-230,-320,-20,-120
SP1,1290,1390,1440,1460,,1660,1700,1520,,1500,1520,1430,,1310,1350,1300,,1340,1380,1380,,1330,1370,1370,,1420,1450,1460,1460,1140,1030,1010,1010,850,860,870,860,900,920,960,1020,990,980,940,940,910,950,1030,1010,1050,1050,1100
SP2,1400,1510,1560,1580,,1770,1820,1620,,1570,1580,1460,,1340,1380,1320,,1350,1390,1390,,1340,1380,1390,,1430,1470,1480,1470,1240,1240,1210,1210,1190,1200,1200,1210,1220,1250,1280,1330,1310,1300,1260,1280,1260,1310,1370,1380,1410,1400,1440
CAR,40,350,370,440,,640,500,480,,760,790,370,,350,580,640,,550,590,390,,240,120,170,,260,320,370,510,220,110,180,280,190,190,170,210,250,240,330,340,430,270,220,270,270,360,340,440,510,410,470
QR,710,1160,1210,1160,,1300,1400,1130,,1500,1690,1090,,1380,1420,1400,,1680,1550,1310,,1220,1050,1200,,1480,1450,1440,1700,1050,1140,1270,1230,960,930,980,1010,920,1000,1130,1430,1340,1180,1000,1070,1000,1030,1150,1210,1280,1160,1210
CR,1580,1880,1910,1780,,2060,2350,1790,,2250,2410,1710,,2490,2270,2080,,2800,2520,2110,,2330,2090,2250,,2590,2640,2590,2900,1970,1980,2090,1990,1820,1840,1850,1840,1800,1850,1980,2350,2110,1890,1750,1760,1590,1660,1820,1900,1970,1870,1900
PP,40,350,370,440,,640,500,480,,760,790,370,,350,580,640,,550,590,390,,240,120,170,,260,320,370,510,220,210,270,360,260,250,210,270,340,340,460,560,650,500,390,450,390,490,520,540,640,570,600
RCLR,670,800,830,710,,660,900,640,,730,890,710,,1020,810,740,,1110,940,900,,970,910,1020,,1210,1100,1050,1160,820,910,960,850,690,660,750,710,580,630,660,860,690,670,600,610,600,530,610,640,640,590,590
KP,200,250,260,260,,310,340,260,,280,290,220,,230,240,210,,240,250,230,,220,230,230,,260,270,270,280,170,190,180,180,160,170,170,170,170,180,200,230,210,200,180,180,170,190,220,220,240,230,240
PKKO,120,170,200,210,,300,320,260,,290,330,270,,250,290,270,,320,360,340,,280,280,270,,290,310,320,330,230,320,270,240,200,210,210,220,230,250,270,310,290,290,260,270,260,280,330,310,330,340,350
RN,8600,7760,7900,8250,8870,8460,8220,7940,8150,8000,7780,7060,7350,7160,7120,7750,7530,7380,6870,6110,6190,5930,5700,5710,5910,5680,5710,5680,5630,5560,5520,5540,5740,6020,6370,6580,6690,6900,6920,7160,7100,7000,6580,6460,6350,5910,6080,5740,5670,5770,5680,5860
CRN,42000,47000,46000,44000,41000,43000,44000,46000,45000,46000,47000,52000,50000,51000,51000,47000,48000,49000,53000,60000,59000,62000,64000,64000,62000,64000,64000,64000,65000,66000,66000,66000,64000,61000,57000,55000,55000,53000,53000,51000,51000,52000,55000,57000,57000,62000,60000,64000,64000,63000,64000,62000
CPZ,64000,60000,56000,56000,53000,60000,59000,64000,63000,62000,63000,68000,65000,61000,63000,56000,58000,57000,58000,62000,61000,66000,69000,66000,64000,62000,58000,58000,58000,64000,69000,70000,71000,71000,73000,76000,78000,79000,80000,79000,76000,74000,78000,81000,90000,100000,103000,109000,109000,105000,104000,102000
RZ,5530,6640,7380,7210,7330,6040,5390,4990,5150,5300,5610,5460,5810,5510,5100,5440,5220,5320,5140,4760,5090,4840,4570,4520,4650,4740,4840,4670,4690,4530,4840,5270,5690,5740,5470,5210,4870,4690,4650,4630,4700,4940,4910,4780,4630,4430,4430,4410,4450,4500,4450,4520
CRZ,66000,55000,49000,51000,50000,60000,68000,73000,71000,69000,65000,67000,63000,66000,72000,67000,70000,69000,71000,77000,72000,75000,80000,81000,78000,77000,75000,78000,78000,81000,75000,69000,64000,64000,67000,70000,75000,78000,78000,79000,78000,74000,74000,76000,79000,82000,82000,83000,82000,81000,82000,81000
RMO,3610,3520,3570,3600,3720,3170,2990,2810,2880,2840,2750,2650,2750,2850,2800,2880,2800,2720,2580,2450,2490,2420,2440,2490,2580,2560,2530,2430,2370,2270,2340,2430,2550,2600,2580,2580,2550,2520,2500,2470,2420,2400,2270,2250,2180,2100,2100,1970,1930,1900,1860,1880
RMT,4180,4140,4090,4360,4700,4410,4320,4059,4170,3590,3080,2790,2900,2540,2250,1950,1890,1800,1670,1690,1720,1710,1790,1770,1830,1900,1890,1870,1800,1580,1530,1440,1420,1480,1450,1460,1470,1490,1530,1580,1590,1600,1550,1560,1560,1580,1650,1650,1690,1720,1720,1790
RM,1940,1900,1910,1970,2080,1840,1770,1660,1700,1590,1450,1360,1410,1340,1250,1160,1130,1080,1010,1000,1020,1000,1030,1030,1070,1090,1080,1060,1020,930,920,910,910,940,930,930,930,940,950,960,960,960,920,920,910,900,920,900,900,900,900,920
COP,108000,102000,95000,95000,91000,103000,112000,119000,116000,115000,112000,119000,113000,117000,123000,114000,118000,118000,124000,137000,131000,137000,144000,145000,140000,141000,139000,142000,143000,147000,141000,135000,128000,125000,124000,125000,130000,131000,131000,130000,129000,126000,129000,133000,136000,144000,142000,147000,146000,144000,146000,143000
CSP,44000,42000,39000,39000,38000,43000,53000,55000,53000,53000,49000,51000,48000,56000,60000,58000,60000,61000,66000,75000,70000,71000,75000,79000,76000,79000,81000,84000,85000,83000,72000,65000,57000,54000,51000,49000,52000,52000,51000,51000,53000,52000,51000,52000,46000,44000,39000,38000,37000,39000,42000,41000
