,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITDACurrent_yy,-45.68,-70.66,-482.27,,,,-349.17,7322.95,1034.56,188.07,117.14,-94.57,-93.80,-68.19,-49.94,12.98,3.14,1.19,304.64,170.92,65.27,37.68,-74.51,-55.85,-47.45,-47.43,110.42,-7.80,69.39,92.25,194.79,199.06,20.36,-9.80,-74.95,-66.97,-50.99,-26.03,93.86,113.33,117.22,12.96,-33.02,-41.96,-32.57,4.36,-292.42,-282.67,-223.70
EVEBITDACurrent_sy,37.01,-14.54,-23.54,,,,-2.26,3.93,9.70,2.95,37.10,-21.77,-22.36,-14.00,-19.51,-1.83,78.88,9.94,-23.35,11.06,-21.99,7.21,54.57,24.91,37.22,66.72,14.09,3.32,-47.25,-38.39,-33.04,-17.05,11.28,-14.16,-6.35,-14.88,-5.65,2.33,17.96,6.49,21.69,26.37,-17.91,-13.57,20.04,1.60,-1.70,-1.90,-21.52
EVEBITDACurrent_qq,,,,86.91,820.63,-6.03,-606.80,310.46,13.19,-76.14,-69.85,-33.30,29.14,22.45,-52.54,50.55,17.90,20.13,89.77,0.80,-28.08,0.08,-64.86,74.57,-14.40,0.12,40.65,-23.51,57.26,13.63,115.67,-22.40,-36.71,-14.85,-40.12,2.32,-6.08,28.53,56.96,12.60,-4.37,-33.16,-6.93,-2.44,11.11,3.44,-271.61,7.39,24.76
EVEBITDACurrent_sq,,,,15.35,-9.59,-5.77,-0.55,22.66,-4.56,-11.57,32.44,-30.01,-5.28,-2.05,23.96,-14.64,72.59,-39.80,-13.57,23.68,21.23,-17.26,24.60,-0.05,33.17,0.52,-14.73,-9.49,-32.01,17.42,-7.33,12.13,-8.79,-9.42,1.10,1.92,1.09,-1.75,16.53,-7.99,15.52,2.03,-24.30,-3.11,60.43,-13.64,-26.77,-3.31,28.34
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,158.93,-34.06,-74.42,,,,-163.88,-133.53,,,228.50,346.59,,,15.82,-49.56,-65.07,,-91.21,-59.65,14.16,,848.21,288.57,164.29,,-4.14,-20.77,-91.18,,-239.29,-213.69,-606.45,-54.61,181.66,204.29,250.96,261.28,-80.48,-79.65,-68.14,55.67,331.86,488.46,21.19,-70.68,-525.82,-446.73,-1471.58
ROE_sy,-7.76,181.49,-0.18,,,,-27.24,18.49,,,-32.59,-40.74,,,-60.20,-12.74,32.01,,175.09,39.64,22.82,,38.65,17.37,-3.29,,-30.81,-18.65,15.81,,36.39,50.00,-7.14,-17.71,-11.84,-8.88,50.00,21.62,25.60,-10.66,-39.66,-35.25,-13.86,12.66,13.91,-0.13,15.56,9.14,31.35
ROE_qq,,,,24.18,,,,34.81,,,,25.09,-3.05,,,-45.53,-32.85,,,150.00,90.00,,,2.45,29.23,,,-15.32,-85.61,-345.16,-366.45,30.89,35.92,25.16,346.38,-11.74,-7.24,-20.04,-70.18,-7.96,45.19,290.73,-17.29,25.41,-70.10,-5.46,-1301.16,-2.12,-18.28
ROE_sq,,,,-41.68,,,,-5.04,,,,-16.52,-17.73,,,83.03,24.46,,,-7.09,9.46,,,-21.34,-9.81,,,-7.52,28.40,33.06,-13.68,1.71,-20.51,17.93,-7.52,5.12,30.84,-4.38,-4.50,-25.23,-11.63,2.60,27.05,-2.21,-10.65,-10.05,47.02,-7.64,7.54
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,124.00,24.19,-63.14,,,,-152.13,-128.95,,,219.05,334.78,,,15.71,-46.09,-61.19,,-91.11,-61.45,15.29,,841.67,295.05,145.92,,-4.42,-20.55,-91.49,,-249.38,-206.62,-585.37,-32.08,165.29,201.78,244.72,267.14,-76.90,-80.52,-71.53,32.48,295.89,423.88,34.15,-65.16,-462.28,-439.60,-1096.36
ROA_sy,-18.49,158.84,14.35,,,,-19.61,2.14,,,-25.15,-43.83,,,-58.51,-10.25,-6.43,,126.36,33.83,43.20,,19.81,20.84,-6.99,,-24.85,-27.89,-4.60,,60.80,30.15,6.35,-15.70,-22.22,-2.74,30.53,6.33,10.66,-7.14,-24.15,-33.39,-7.71,2.38,-28.04,13.14,-7.52,21.35,88.66
ROA_qq,,,,26.77,,,,29.59,,,,38.86,-9.88,,,-35.31,-35.11,,,180.56,94.06,,,17.70,20.80,,,-2.16,-87.07,-358.54,-356.60,30.17,41.12,29.65,325.71,8.86,-16.28,-18.75,-68.80,-8.22,22.39,278.05,-6.77,21.45,-68.66,-1.82,-1069.44,-13.85,8.05
ROA_sq,,,,-11.19,,,,12.83,,,,-15.33,-4.79,,,83.15,-0.74,,,8.28,6.21,,,9.22,-18.26,,,4.80,8.14,45.41,-2.43,-15.17,-11.63,15.27,-9.98,6.08,18.59,-6.10,-6.32,-10.98,-3.14,-17.54,29.81,-1.25,-31.92,29.66,6.11,29.57,5.84
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,85.64,73.21,0.52,,,,-133.68,-114.85,-125.19,-104.51,209.90,392.12,310.87,1365.62,62.82,-25.80,-29.90,-46.42,-135.32,-150.23,-119.12,-95.85,192.37,226.24,652.31,4333.33,55.22,15.41,-62.40,-90.23,-159.66,-130.12,-86.67,200.00,299.06,515.46,1805.56,114.53,-57.31,-54.34,-39.36,64.94,67.96,73.37,-0.96,-45.41,-256.58,-252.66,-376.21
OPM_sy,81.41,44.17,48.37,,,,-37.61,-23.51,25.00,16.02,-13.15,-31.98,-57.74,-42.33,-69.31,-31.62,44.85,30.08,195.03,105.18,40.45,77.24,54.77,13.66,-6.38,-45.63,-37.64,-32.62,11.82,72.24,113.95,89.66,36.29,4.60,-12.61,-12.10,-9.53,2.51,-10.07,-5.32,7.70,10.54,26.14,29.30,-9.38,-12.62,-18.09,-22.27,-1.49
OPM_qq,,,,16.84,-33.21,-22.23,-155.49,48.48,-13.30,86.09,1453.12,36.95,-18.21,-16.49,74.07,-37.59,-22.73,-36.18,-214.75,11.24,70.59,113.85,2455.56,21.30,28.67,11.14,-10.53,-9.80,-58.07,-71.11,-646.15,54.46,118.56,550.00,262.39,-4.95,-14.89,-26.82,-27.89,1.66,13.04,99.04,-26.57,4.93,-35.42,9.71,-310.62,-2.31,-16.84
OPM_sq,,,,-13.33,-36.98,-4.33,19.39,6.27,2.99,-11.21,-10.63,-16.77,-36.02,21.18,-52.44,85.43,35.54,8.83,7.87,28.96,-7.22,37.34,-5.81,-5.29,-23.58,-20.24,8.04,2.33,26.82,22.85,34.21,-9.29,-8.87,-5.72,12.13,-8.77,-6.20,6.83,-1.63,-3.94,6.70,9.65,12.25,-1.54,-25.22,5.73,5.21,-6.56,-5.23
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,184.21,60.00,26.04,,,,-134.16,-116.22,-129.58,-119.51,197.04,307.31,256.88,349.25,28.81,-40.75,-58.66,-45.51,-90.75,-60.97,7.82,40.11,713.95,237.14,108.81,59.22,-16.86,-34.18,-92.06,-122.66,-234.02,-216.31,-646.88,-22.83,162.31,181.55,204.57,231.86,-78.19,-78.73,-65.03,61.74,235.85,344.68,-7.81,-73.86,-444.38,-408.13,-1216.95
ROS_sy,-15.66,335.36,47.17,,,,-18.34,-36.56,-2.64,12.08,-51.33,-49.16,-48.24,-61.85,-40.95,1.98,-27.31,88.20,91.92,28.96,74.95,40.60,59.41,49.56,-2.18,-59.50,-52.56,-41.95,-17.12,124.37,86.58,71.24,45.81,-13.52,-11.23,-28.44,-6.16,-7.44,-0.40,9.55,18.93,5.33,13.89,26.26,-40.94,-33.97,-7.49,-9.29,92.52
ROS_qq,,,,23.97,-30.89,-26.37,-154.15,41.13,-26.03,51.45,369.40,25.76,-4.63,-22.86,39.22,-42.15,-33.46,1.68,-76.37,144.19,83.81,32.12,37.25,1.14,13.84,0.74,-28.33,-19.93,-86.27,-387.50,-323.91,30.51,35.42,35.43,315.04,-9.05,-17.19,-18.58,-64.43,-11.32,36.17,276.56,-26.14,17.42,-71.77,6.78,-1073.02,-5.06,-2.33
ROS_sq,,,,4.74,-31.56,-5.99,21.17,-18.63,5.03,8.23,-47.38,-15.01,6.93,-20.22,-18.57,46.79,-23.79,106.58,-16.96,-1.36,3.39,66.02,-5.85,-7.45,-32.38,-31.27,10.29,13.26,-3.47,86.08,-8.29,3.95,-17.81,10.37,-5.86,-16.21,7.78,8.86,1.31,-7.84,17.01,-3.59,9.54,2.18,-45.27,7.79,53.47,0.19,16.17
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,19.07,163.62,-0.26,,,,-111.66,-98.37,-99.56,-67.80,431.34,2922.73,13750.00,90.79,104.28,-35.94,-28.88,-35.86,-110.92,-85.68,-55.08,-16.49,491.92,665.57,153.67,130.04,-25.52,-47.32,-79.29,-115.11,-109.69,-65.85,75.27,407.41,1750.00,415.48,147.85,20.88,-66.23,-56.35,-49.01,40.53,128.85,85.71,9.71,-42.79,-30.53,-33.33,-50.44
RS_sy,40.16,31.26,35.63,,,,-26.84,14.46,44.73,37.58,-9.22,-33.38,-54.38,-38.24,-67.53,-22.76,61.73,47.36,234.51,67.71,34.34,14.23,-11.11,-0.80,-31.78,-31.86,-14.48,-14.13,44.84,76.87,87.24,54.79,-2.88,14.21,-1.05,0.27,38.67,21.00,4.45,-2.68,-13.58,-30.28,-0.96,22.55,-16.95,-15.77,-7.26,-16.15,17.66
RS_qq,,,,17.58,-33.01,-21.77,-118.93,116.42,-81.82,5600.00,94.74,49.77,-16.69,-21.48,108.51,-53.03,-7.51,-29.19,-135.48,161.62,190.16,31.64,66.52,20.36,-3.85,19.38,-46.08,-14.88,-62.20,-187.10,65.43,400.00,94.05,52.76,85.54,-6.28,-6.70,-25.50,-48.17,21.15,8.99,105.34,-15.60,-1.68,-35.61,7.08,2.48,-5.65,-52.14
RS_sq,,,,-27.42,-18.49,-11.29,39.39,13.57,3.06,-15.68,-8.02,-16.67,-29.43,14.17,-51.64,98.23,47.77,4.03,9.78,-0.62,18.37,-11.54,-14.58,10.91,-18.60,-11.65,7.21,11.37,37.29,7.89,13.50,-7.93,-13.86,26.88,-1.66,-6.70,19.13,10.70,-15.11,-13.07,5.79,-10.69,20.58,7.57,-28.31,-9.42,32.76,-2.74,0.60
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,136.59,59.06,24.91,,,,-121.13,-107.72,-114.29,-101.63,243.51,513.71,350.59,2013.33,57.21,-16.37,-7.51,37.98,-106.53,-91.84,-65.74,-52.02,1023.81,1091.43,227.41,144.74,1.29,-27.82,-77.38,-106.45,-199.24,-184.39,-256.00,-50.00,198.46,244.49,301.28,653.33,-63.80,-62.13,-49.36,40.96,94.24,109.35,-35.85,-72.36,-299.63,-294.16,-641.18
GPM_sy,30.90,145.23,45.78,,,,-13.96,-28.82,25.22,47.86,-49.91,-55.70,-58.59,-68.11,-55.32,-0.30,27.74,83.49,134.55,53.41,25.54,44.79,69.42,24.76,4.75,-61.17,-47.17,-37.52,-24.50,164.93,120.70,87.34,69.47,-8.28,-11.92,-18.81,-7.09,-13.47,-9.69,0.82,7.56,25.58,28.84,32.36,-27.89,-36.31,-17.86,-13.75,42.81
GPM_qq,,,,19.05,-25.90,-22.86,-131.05,56.49,-37.10,91.18,2826.67,25.43,-16.96,-32.63,124.04,-33.28,-8.16,0.51,-110.61,183.33,285.71,40.74,104.21,7.47,6.00,5.20,-15.48,-23.41,-66.78,-130.00,-1200.00,34.87,38.58,71.15,953.33,-4.43,-14.44,-20.70,-44.18,,14.39,120.75,-23.08,7.78,-64.95,-4.90,-655.67,-4.82,2.30
GPM_sq,,,,8.06,-41.00,-9.64,49.34,-10.60,3.80,6.69,-49.41,-20.94,-2.96,-17.84,-29.13,76.44,24.33,18.02,-9.40,15.40,1.74,36.12,6.01,-15.02,-14.57,-49.55,44.24,0.50,3.23,77.04,20.16,-14.69,-6.62,-4.18,15.40,-21.36,6.85,-10.76,20.44,,14.00,4.19,23.57,-9.81,-37.90,-7.97,59.36,-5.30,2.83
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-15.36,14.33,15.88,,,,-21.45,-29.66,-27.74,-10.93,2.62,10.46,11.46,-2.26,11.49,-6.08,-7.32,-6.87,-14.78,-2.47,-4.67,3.73,-6.85,-10.86,-16.54,-25.50,-17.95,-20.14,-13.52,2.41,-2.39,3.34,12.29,-4.51,4.28,5.64,-8.50,-6.47,-2.75,-1.89,3.04,12.97,-9.41,-21.03,-21.74,-20.53,-0.51,14.35,12.62
RBS_sy,-3.13,16.18,15.40,,,,-17.01,-19.37,-3.35,-1.50,5.23,-0.17,-3.32,1.08,0.36,18.03,12.36,17.33,15.14,6.47,2.62,12.99,-1.23,-6.23,-5.74,-20.83,-2.66,-7.63,-8.77,5.80,-2.83,5.74,7.17,-1.15,11.16,14.80,19.76,17.11,-2.06,-8.67,-7.21,6.14,18.13,17.41,4.94,-9.94,-9.36,-9.90,-1.77
RBS_qq,,,,10.96,-3.03,-12.07,-16.97,-0.64,-0.38,8.39,-4.35,6.95,0.52,-4.95,9.11,-9.91,-0.81,-4.49,-0.16,3.11,-3.06,3.93,-10.33,-1.34,-9.23,-7.23,-1.26,-3.97,-1.70,9.87,-5.89,1.67,6.82,-6.58,2.77,3.00,-7.48,-4.51,6.87,3.91,-2.82,4.68,-14.30,-9.42,-3.70,6.31,7.28,4.11,-5.15
RBS_sq,,,,2.20,-8.39,-8.99,-2.60,-0.71,9.81,-7.24,4.04,-5.80,6.35,-3.03,3.31,10.79,1.23,1.26,1.38,2.45,-2.43,11.50,-11.38,-2.74,-1.92,-6.36,8.97,-7.71,-3.13,8.60,0.08,0.44,-1.82,0.17,12.54,3.73,2.42,-2.04,-5.88,-3.27,4.05,12.04,4.75,-3.85,-7.00,-3.84,5.42,-4.43,1.38
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,46.65,34.35,-70.60,,,,-151.32,-126.52,,,235.05,430.21,,,46.19,-32.33,-34.22,,-134.04,-149.88,-120.43,,206.70,247.20,751.52,,78.03,38.73,-59.77,,-166.75,-127.92,-88.44,220.00,308.30,613.93,2605.00,174.31,-54.53,-58.05,-51.39,34.68,96.02,103.04,46.39,-27.07,-265.24,-268.73,-345.71
ROPA_sy,34.84,29.36,6.74,,,,-21.78,6.31,,,-20.74,-27.08,,,-68.41,-53.52,25.25,,200.59,133.66,78.13,,32.78,12.38,-5.03,,-24.24,-0.15,-5.92,,51.96,11.49,6.62,-11.17,-0.77,0.40,28.42,-9.97,-18.75,-14.08,-27.57,-21.03,0.64,3.67,-7.01,3.84,0.32,1.36,-8.98
ROPA_qq,,,,19.47,,,,38.26,,,,50.95,-22.56,,,-30.13,-24.71,,,-2.39,69.16,,,41.26,36.51,,,10.08,-60.41,-73.99,-688.89,53.96,116.39,620.00,283.33,13.59,-13.72,-26.99,-36.46,4.78,,102.28,-7.52,8.54,-27.90,0.78,-309.54,-10.82,-4.99
ROPA_sq,,,,-18.31,,,,11.04,,,,2.15,-44.56,,,50.30,49.41,,,16.83,13.90,,,-1.11,-3.75,,,30.33,-9.31,46.69,-12.36,-4.38,-13.27,22.20,-2.10,-3.24,10.93,-14.33,-11.64,2.32,,-6.59,12.60,5.40,-16.11,4.31,8.78,6.49,-24.67
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,100.91,594.28,-170.42,,,,116.05,-286.12,-434.33,11.01,4.84,118.09,116.19,148.36,0.79,9.41,-51.73,-5.95,-75.47,-40.07,43.67,428.62,162.34,178.60,208.49,10.76,-183.30,259.42,-167.62,-117.38,-61.43,-160.97,62.80,-379.65,-1043.79,176.50,522.07,128.12,102.31,-83.77,-672.75,-381.72,932.84,458.84,102.18,112.68,-405.51,-252.44,-1556.11
ZNPO_sy,98.17,267.89,-32.35,,,,46.27,-17.41,56.37,2447.35,-51.01,-31.83,-52.61,-60.86,-32.85,15.93,72.73,80.04,137.20,38.58,37.66,45.20,17.19,38.70,-2.89,-38.39,-60.05,-14.83,-30.33,32.56,103.63,6.95,9.48,26.06,-24.31,-11.87,46.71,-29.31,-7.91,1.96,-36.13,-48.28,27.80,6.43,41.59,158.25,-1.31,10.10,13.20
ZNPO_qq,,,,79.33,-6.16,-4.47,170.03,-597.14,-46.91,82.60,182.50,-14.21,31.44,-48.02,71.93,-6.87,-42.01,1.29,-55.15,127.53,39.00,272.70,-77.74,141.63,53.91,33.82,-116.74,1142.53,-128.96,65.60,-55.44,-293.78,82.34,-343.63,-270.67,126.34,-2.55,-70.44,-69.57,85.10,-3539.51,85.46,211.58,0.15,-86.58,-15.48,-2789.18,50.03,-28.19
ZNPO_sq,,,,-15.58,-27.76,-93.37,3515.51,-52.33,36.78,8.06,-30.47,-33.67,-4.92,-10.76,19.30,14.52,41.67,-6.98,57.18,-33.09,40.73,-1.89,26.87,-20.82,-1.47,-37.75,-17.74,68.82,-19.40,18.44,26.36,-11.34,-17.49,36.38,-24.13,3.24,37.35,-34.29,-1.16,14.30,-13.96,-46.79,144.23,-4.81,14.46,-2.95,-6.67,6.20,17.69
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,192.31,,,,,,-5228.26,1751.54,721.98,148.41,122.29,-89.72,-82.78,-15.30,-54.39,286.92,-12.09,,-731.31,150.75,72.25,,115.76,-77.85,52.24,-26.63,-124.39,-159.48,-118.89,,,,,,,,,,9.63,134.01,-291.34,-158.46,-173.77,-48.57,106.98,284.70,106.75,-116.18,-984.17
ZFI_sy,168.53,,,,,,37.26,56.98,18.16,-8.48,5.11,-18.71,5.36,0.98,27.88,27.90,-14.34,,-40.80,-30.34,43.88,,-11.30,28.46,-24.42,-24.68,23.65,-60.92,-29.43,,,,,,,,,,-2.02,109.76,34.28,-14.16,3.15,-35.66,-15.61,19.20,20.95,71.33,17.07
ZFI_qq,,,,315.67,62.69,-516.40,-82.11,250.08,-27.77,-75.48,-16.16,-30.81,21.00,20.66,-54.85,486.98,-72.51,,,333.14,-81.11,232.64,-89.24,227.71,29.82,60.32,-103.58,-699.13,58.77,,,,,,,-356.73,142.56,-44.29,80.08,-20.36,-339.48,82.98,-127.22,155.52,-67.52,350.71,-91.69,-232.99,-1675.19
ZFI_sq,,,,9.14,31.57,40.71,-32.07,24.82,-0.97,8.99,-21.99,-3.46,28.35,4.46,-1.21,-3.44,-14.04,,,13.62,77.56,-11.49,-50.33,64.56,4.46,-11.79,-18.45,-47.99,88.61,,,,,,,-34.91,73.23,7.30,-19.01,39.35,10.89,-31.41,-2.68,-13.08,45.44,-3.11,-1.25,23.13,-0.62
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,7.53,-39.72,-62.00,,,,97.91,83.12,,,16.15,14.77,,,0.19,-16.75,-20.89,,-0.96,12.84,-3.31,,0.25,-3.59,19.73,,0.55,-0.38,4.61,,-12.58,17.05,10.80,34.73,42.98,5.83,7.91,-5.44,-22.04,6.97,16.66,24.10,15.51,21.49,-13.52,-20.81,21.40,2.67,42.06
DTAR_sy,-7.53,0.57,-20.11,,,,-9.21,-15.51,,,0.23,18.72,,,-11.34,-17.06,-2.76,,13.88,19.91,9.65,,-13.55,-4.81,-16.23,,10.77,17.16,13.97,,-9.64,1.30,11.14,22.69,17.13,12.43,15.49,2.44,6.66,7.60,2.89,-1.21,1.77,-5.13,-2.10,-13.15,-27.64,-25.74,-2.89
DTAR_qq,,,,-11.52,,,,-18.13,,,,-19.11,16.81,,,-32.78,11.00,,,-23.42,-4.89,,,-26.35,18.11,,,-27.03,24.03,-8.76,5.87,-2.30,17.40,10.95,12.35,-27.68,19.70,-2.77,-7.38,-0.76,30.54,3.42,-13.79,4.38,-7.08,-5.30,32.16,-11.72,28.57
DTAR_sq,,,,-27.32,,,,-32.36,,,,-19.89,3.14,,,-25.05,20.91,,,-21.08,10.57,,,-13.10,-2.70,,,-8.09,-5.35,-3.07,7.16,3.03,3.85,7.00,2.31,-1.10,6.67,-5.08,6.52,-0.24,2.01,-8.87,9.73,-6.99,5.26,-19.15,-8.57,-4.56,37.66
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,24.26,-67.99,-73.64,,,,142.75,111.62,,,25.25,20.92,,,0.28,-22.21,-28.67,,-1.80,17.76,-4.51,,0.71,-4.88,28.77,,0.85,-0.52,6.87,,-18.42,24.73,16.99,58.27,78.69,8.69,13.02,-8.80,-34.13,10.74,30.82,45.85,26.27,37.51,-22.43,-33.33,42.52,4.77,96.35
CG_sy,-32.90,13.52,-22.03,,,,-17.50,-25.37,,,5.44,32.08,,,-18.00,-10.90,-1.99,,32.77,17.06,17.24,,-22.17,-2.11,-21.29,,11.50,13.79,14.98,,-7.57,9.61,18.48,35.25,21.60,11.74,22.39,2.72,8.84,9.34,-0.33,-3.18,1.27,-3.99,0.54,-20.39,-41.25,-43.01,-32.50
CG_qq,,,,-13.33,,,,-24.44,,,,-27.05,25.57,,,-43.41,15.14,,,-32.13,-6.64,,,-35.90,26.39,,,-36.77,35.79,-12.52,8.61,-3.33,27.36,18.36,22.62,-41.20,32.43,-4.49,-11.43,-1.15,56.45,6.48,-23.32,7.65,-11.74,-8.49,63.92,-20.87,65.41
CG_sq,,,,-37.53,,,,-43.49,,,,-29.22,5.61,,,-23.08,16.17,,,-32.18,16.34,,,-14.70,-6.45,,,-12.95,-5.47,-4.29,17.36,3.23,2.18,9.26,5.52,-5.14,11.91,-8.30,11.81,-4.71,2.01,-10.92,16.95,-9.66,6.83,-29.47,-13.69,-12.38,26.54
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-94.78,-92.47,,,,4410.34,2816.00,,,47.71,20.99,,,-31.99,-31.29,-31.41,,-12.86,-18.56,-19.07,,-15.55,-6.99,-10.62,,-10.86,-12.64,10.57,,0.58,15.09,-8.27,-7.92,-11.30,-20.04,-18.62,29.18,20.55,18.43,17.27,-28.58,-33.23,-33.64,-28.22,-7.61,62.36,85.00,122.91
LDER_sy,,-16.72,59.12,,,,-16.40,-51.82,,,-0.48,-13.03,,,-39.28,22.06,72.74,,72.53,48.81,49.11,,12.43,21.45,-6.75,,-5.09,105.55,23.97,,-28.98,-31.04,-4.35,21.01,36.81,-13.34,56.70,24.37,17.64,56.63,-23.21,-2.82,44.98,-15.17,-19.98,-39.94,-55.51,-6.53,0.06
LDER_qq,,,,72.41,,,,11.47,,,,-8.70,-3.80,,,-7.76,-3.96,,,-13.80,-4.56,,,-5.07,-8.28,,,-6.96,16.08,-3.65,-3.34,6.46,-7.48,-3.28,-6.90,-4.03,-5.83,53.53,-13.12,-5.72,-6.75,-6.50,-18.77,-6.30,0.86,20.34,42.76,6.77,21.53
LDER_sq,,,,-15.02,,,,-51.03,,,,-57.20,-5.48,,,-13.96,33.77,,,-25.79,34.04,,,-19.84,2.92,,,73.61,-37.93,-6.86,-29.24,68.58,-13.90,17.82,-20.00,6.79,55.67,-6.49,-24.33,42.18,-23.67,18.34,12.89,-16.82,-28.00,-11.18,-16.36,74.75,-22.92
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,209.41,1253.55,,,,-91.05,-88.06,,,-10.80,1.87,,,26.08,31.16,30.28,,16.92,24.65,23.23,,18.00,5.72,12.20,,1.93,1.96,-11.97,,8.98,0.34,12.13,12.67,6.13,17.25,19.23,-17.54,-6.78,-7.07,-5.37,38.97,40.69,37.48,30.96,2.88,-28.23,-32.35,-34.03
PZAT_sy,,24.01,-31.57,,,,9.09,39.19,,,-28.00,-1.40,,,6.93,-31.80,-34.85,,-22.09,3.61,45.44,,11.92,-20.84,-27.85,,10.57,-17.77,-9.56,,-11.18,17.71,8.67,0.45,1.08,4.36,-2.92,-7.01,-51.64,-20.52,-30.94,-8.12,-19.40,-17.32,10.70,-22.82,23.31,-29.56,-28.38
PZAT_qq,,,,-31.59,,,,-8.80,,,,4.16,5.47,,,8.36,4.76,,,15.53,3.56,,,3.51,9.91,,,3.54,-5.10,0.32,10.56,-4.67,6.04,0.80,4.15,5.32,7.83,-30.28,17.74,5.00,9.80,2.38,19.20,2.60,4.59,-19.57,-16.84,-3.29,1.99
PZAT_sq,,,,-3.11,,,,23.62,,,,69.31,-18.00,,,7.98,-21.67,,,43.60,9.95,,,1.57,0.20,,,-24.46,10.20,4.67,1.93,0.11,1.75,-3.26,2.57,3.37,-5.35,-7.33,-46.66,69.89,-17.77,23.29,-53.20,74.27,10.10,-14.04,-25.24,-0.45,11.95
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,250.77,-7.64,,,,-86.31,-63.06,,,-9.06,-8.28,,,1.62,1.03,-2.56,,-8.34,-5.38,-5.34,,-5.68,-3.80,-4.81,,3.12,3.32,1.00,,-3.37,-5.46,2.62,2.59,7.98,12.18,4.54,1.17,-6.83,-12.23,-9.99,-6.28,0.78,3.32,1.09,2.72,11.55,8.29,3.72
PELDR_sy,,12.12,-8.42,,,,-10.51,16.01,,,-1.92,-17.17,,,-2.34,-4.28,-6.64,,7.53,12.88,9.69,,2.56,-9.35,-6.88,,-16.76,-3.98,-5.88,,7.29,5.22,-1.79,-4.26,1.15,-0.60,-0.49,-2.84,-10.25,-11.78,1.61,1.09,-1.26,-0.58,-16.10,-5.53,-3.43,8.29,11.59
PELDR_qq,,,,-63.66,,,,-1.96,,,,-1.12,2.52,,,-1.69,-1.13,,,1.49,-1.10,,,3.52,-2.13,,,3.72,-4.32,0.62,-3.23,1.47,3.86,0.59,1.86,5.42,-3.22,-2.65,-6.19,-0.70,-0.75,1.36,0.88,1.81,-2.88,2.99,9.55,-1.17,-6.98
PELDR_sq,,,,-11.30,,,,14.99,,,,-2.89,3.75,,,-4.82,1.19,,,-0.09,-1.67,,,-11.69,1.00,,,1.87,-1.00,3.13,3.15,-0.10,-7.59,0.53,8.99,-1.83,-7.49,-1.83,0.68,-3.51,6.55,-2.34,-1.66,-2.84,-10.09,9.97,0.52,8.95,-7.35
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,12.56,39.20,,,,-8.04,-1.34,,,-2.16,-2.53,,,-5.26,1.95,5.86,,-0.65,-6.08,-0.77,,-2.04,0.73,-7.87,,-1.27,-0.92,-1.32,,7.24,-5.09,-5.94,-15.43,-20.72,-4.27,-5.94,6.00,20.09,-2.20,-9.80,-17.27,-11.10,-14.02,9.09,18.13,-11.71,2.56,-22.73
