,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
ROE_qq,,,-37.23,60.64,,,15.51,2.10,,,-3.26,-0.12,,,-50.34,-142.47,,,150.00,13.33,,,166.67,83.09,,,-6.63,12.65,-44.00,-3.30,3.12,-25.90,4.09,20.00,-5.65,17.98,8.56,12.56,2.41,50.43,24.86,15.81,4.81,3.37,-1.99,-1.76,3.01,2.83,5.51,-5.90,2.95,41.91,-9.25
ROE_sq,,,12.35,-28.02,,,-33.03,-24.61,,,-3.26,-0.12,,,170.75,4.90,,,128.73,-52.13,,,-0.90,-26.55,,,-47.41,14.15,29.92,35.06,-12.14,86.01,-42.81,-44.78,-10.12,8.94,-5.02,9.76,76.53,36.25,28.12,43.71,4.67,-3.27,-4.03,34.15,-30.91,-0.07,5.93,-3.94,-10.42,18.30,-30.63
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,-209.16,253.85,,,,-10.91,64.00,6.35,,66.58,39.91,34.07,,-83.77,-91.60,-103.63,,-121.70,-77.36,159.09,,282.61,816.67,1461.54,,1223.81,386.36,185.71,,-42.27,-36.82,-58.10,-21.73,-1.56,-11.54,38.68,44.49,34.49,10.70,41.84,63.42,72.00,132.02,60.67,17.23,-0.96,-2.99,-4.69,12.23,9.94,10.34,59.97,34.88
ROA_sy,156.37,46.46,,,,28.46,-19.76,-10.60,,-52.34,-22.24,-20.10,,-83.80,-262.82,-233.05,,121.05,126.07,134.02,,70.24,-35.60,12.56,,-26.92,-82.61,-109.92,,30.62,635.71,1112.50,5.03,-40.66,5.10,16.87,117.13,91.98,61.20,44.54,25.29,76.69,120.06,87.09,34.81,39.67,-2.99,-4.69,12.23,3.71,-8.46,-20.29,-1.65
ROA_qq,,,-37.50,54.55,,,15.05,0.22,,,-3.37,-3.96,,,-50.00,-141.51,,,152.17,8.33,,,161.90,84.55,,,-3.78,8.41,-42.07,-4.46,5.30,-28.11,8.23,20.15,-5.38,12.71,12.76,11.84,-22.12,44.41,29.92,17.71,5.06,,-5.21,-0.55,2.90,-1.74,11.61,-2.57,3.27,42.46,-5.89
ROA_sq,,,23.24,-29.56,,,-23.02,-21.52,,,25.59,-19.35,,,-1361.84,34.10,,,48.81,-14.00,,,-43.71,50.31,,,-86.60,-185.71,887.50,44.44,-24.54,17.96,-18.31,-18.39,33.64,31.18,51.76,-27.84,12.22,17.62,31.55,1.76,39.76,,-5.21,5.43,-2.93,-1.74,11.61,-2.57,-14.32,-14.44,37.70
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,20.36,63.46,,,,-9.37,-0.38,-3.01,-10.40,49.67,34.00,35.40,31.60,-59.30,-60.45,-65.48,-62.29,4.51,20.17,28.57,21.89,-21.60,-3.14,51.03,232.24,288.65,171.45,92.22,-43.33,-49.18,-42.35,-56.52,-24.28,1.44,-11.63,25.90,28.82,19.00,6.31,18.46,23.63,22.97,53.01,26.63,12.04,8.94,8.09,12.03,17.54,13.17,10.26,47.07,35.67
OPM_sy,-7.58,103.05,,,,-44.18,-18.48,-24.38,-32.10,-23.69,-52.20,-55.13,-45.77,-17.84,12.67,15.16,5.98,-58.82,-29.70,-25.57,-33.67,143.41,15.88,67.95,92.25,14.22,-16.83,-61.07,-64.35,0.99,-3.24,32.35,54.99,-17.22,-33.38,-18.52,-12.59,30.50,155.13,147.64,151.23,24.18,17.51,17.33,2.80,1.46,-11.81,-22.53,-26.24,4.96,-10.05,-2.67,300.86
OPM_qq,,,-1.44,1.76,2.11,-11.50,8.33,-0.92,-5.67,47.82,-3.01,0.11,-8.31,-54.28,-5.75,-12.63,0.17,26.70,8.38,-6.52,-5.04,-18.50,33.89,45.76,108.90,-4.67,-6.49,3.22,-38.41,-14.52,6.09,-22.15,7.27,14.50,-7.58,10.91,9.76,5.78,-17.44,23.58,14.55,5.21,2.73,2.27,1.36,2.30,1.93,6.00,6.34,-1.50,-0.69,41.40,-1.91
OPM_sq,,,2.61,3.47,-5.22,-44.53,49.86,-4.02,-14.89,-37.66,-6.13,-9.90,2.86,-5.56,28.73,-7.91,-5.34,-63.31,119.78,-2.50,-15.64,34.65,4.63,41.32,-3.44,-20.00,-23.81,-33.85,-11.57,126.61,-27.01,-9.52,3.56,21.03,-41.25,10.66,11.09,80.69,14.86,7.41,12.70,-10.68,8.68,7.25,-1.25,-11.85,-5.54,-5.78,-5.98,25.43,-19.04,1.95,287.22
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-212.70,247.89,,,,-11.75,60.03,-1.16,-7.13,58.99,36.66,35.40,33.60,-78.66,-88.71,-105.53,-122.98,-122.26,-77.78,152.86,135.23,307.94,1037.50,1843.24,1943.01,1212.21,347.53,140.06,-48.32,-44.04,-38.24,-55.85,-18.13,-1.04,-11.63,33.73,39.18,32.35,6.86,17.27,20.11,14.13,56.53,27.45,12.87,4.17,0.47,0.66,11.01,6.41,9.37,62.10,41.51
ROS_sy,5.96,290.00,,,,5.13,25.56,-22.19,-36.53,-54.88,-78.14,-69.19,-35.76,-26.35,-10.00,-137.04,-180.73,-47.02,-18.75,211.43,160.23,73.16,142.74,483.97,124.53,8.00,-82.22,-121.51,-60.92,78.70,291.09,381.63,96.77,-54.40,40.00,-5.98,22.04,127.56,129.11,163.97,137.31,7.24,10.66,4.38,-14.72,31.90,-12.84,-26.29,-21.83,1.85,-27.00,-13.47,272.26
ROS_qq,,,-38.31,62.26,-2.11,-9.94,11.87,0.21,-8.02,54.19,-3.85,-0.71,-9.24,-75.37,-49.12,-148.61,-277.14,76.14,150.79,15.62,151.35,40.86,177.86,97.53,164.26,-9.53,-5.24,5.95,-43.11,-2.04,4.57,-24.25,5.51,18.41,-6.62,14.62,9.81,12.60,-24.60,25.79,12.47,6.99,3.41,2.42,-0.39,-1.25,-0.27,2.61,9.85,-5.34,2.51,52.08,-4.10
ROS_sq,,,-6.57,35.25,1.71,-18.20,11.59,-16.19,-17.03,-41.85,-45.95,18.12,73.02,-33.33,-33.94,-148.61,-277.14,143.75,1.30,-33.33,103.85,25.79,42.00,60.39,-21.62,-39.50,-76.62,-294.06,242.35,176.70,-48.83,39.75,-0.54,-35.88,57.10,-6.15,29.09,19.55,58.18,8.13,16.06,-45.97,63.21,2.00,-5.17,-16.45,7.86,-13.75,0.57,8.87,-22.70,2.24,332.68
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-50.22,-12.39,,,,86.84,105.61,103.94,36.08,38.91,16.36,9.25,0.31,-6.97,-10.42,-20.99,3.40,-2.32,16.13,21.76,20.78,-11.44,-18.02,5.26,10.52,52.60,51.45,61.42,40.87,31.17,21.27,-27.61,-15.50,-5.82,3.08,39.32,30.67,19.38,20.08,50.92,62.42,61.44,56.41,19.56,6.78,7.28,4.81,6.37,5.23,0.93,0.82,-2.32,-5.52
RS_sy,-49.50,49.15,,,,8.19,32.67,1.85,-7.92,12.68,-14.20,-24.80,-35.19,-76.09,-26.29,-21.86,-3.59,-13.73,-17.16,-22.48,-28.29,100.00,-49.86,-17.75,52.25,95.08,80.98,-35.97,-58.86,-15.15,-26.73,8.15,23.20,-14.19,7.99,68.31,84.30,35.20,97.34,79.63,55.96,27.42,40.00,27.32,12.95,0.70,-10.99,-24.02,-22.51,-6.23,-16.90,0.44,167.38
RS_qq,,,5.59,10.59,33.52,19.83,16.20,9.70,-10.91,22.33,-2.66,2.99,-18.20,13.45,-6.27,-9.16,7.04,7.17,11.44,-4.76,6.18,-21.41,3.15,22.29,11.49,8.51,2.37,30.34,-2.71,1.03,-5.35,-22.19,13.57,12.61,3.59,5.16,6.52,2.88,4.20,32.17,14.63,2.26,0.95,1.03,2.38,2.74,-1.37,2.54,1.28,-1.46,-1.48,-0.65,-2.04
RS_sq,,,0.57,37.97,-3.84,-18.92,23.33,5.92,-13.07,-0.78,-6.09,-7.15,-25.09,-63.40,189.54,-1.58,-7.57,-67.25,178.03,-7.90,-14.50,-8.65,-30.30,51.09,58.27,17.05,-35.34,-46.55,1.69,141.44,-44.16,-21.11,15.84,68.16,-29.73,22.96,26.85,23.36,2.56,11.92,10.14,0.78,12.69,1.79,-2.29,-10.15,-0.38,-13.12,-0.36,8.73,-11.72,5.01,165.25
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-0.95,44.95,,,,-11.53,-0.25,-1.35,-8.05,55.39,35.40,35.07,28.83,-71.71,-74.61,-85.60,-86.33,8.53,45.30,144.74,171.50,-35.76,-5.79,75.09,347.90,611.62,302.35,139.30,-37.62,-45.94,-40.81,-56.12,-25.68,-1.35,-12.45,26.41,30.61,28.44,9.80,17.27,18.51,5.40,34.99,14.66,3.86,10.71,8.78,11.70,20.58,5.65,7.96,49.28,32.91
GPM_sy,3.12,89.50,,,,-24.13,-8.03,-24.20,-27.19,-55.57,-74.52,-71.60,-52.69,-14.76,-29.12,-11.28,-51.26,33.17,67.57,24.12,22.28,-19.75,28.39,108.83,192.16,-30.58,-72.61,-110.91,-86.66,112.78,147.25,635.66,229.35,-56.11,-27.27,-33.14,-39.44,77.12,198.72,174.24,379.56,35.42,14.94,14.92,-18.64,52.90,7.58,-17.17,-15.78,-16.78,-26.52,-7.79,291.54
GPM_qq,,,-2.32,0.85,0.34,-10.49,10.12,-0.26,-6.48,51.28,-4.04,-0.50,-10.80,-66.78,-13.86,-43.56,-15.35,163.73,15.32,-4.94,-6.09,-37.60,69.11,76.67,140.23,-0.85,-4.38,5.08,-37.38,-14.07,4.69,-22.10,6.04,14.06,-7.09,12.49,9.56,12.17,-20.58,20.14,10.72,-0.24,1.73,2.05,0.29,6.35,-0.05,4.79,8.26,-6.83,2.14,44.89,-3.61
GPM_sq,,,4.60,7.18,-3.73,-29.71,26.79,-11.66,-7.51,-57.11,-27.30,-1.53,54.09,-22.73,-39.54,23.24,-15.35,111.14,-23.93,-8.71,-16.61,38.56,21.71,48.49,16.67,-67.08,-51.98,-159.17,242.64,425.00,-44.20,28.20,-12.30,-30.03,-7.55,17.86,-20.56,104.63,55.93,8.20,38.91,-42.22,32.35,8.17,-1.65,8.59,-6.88,-16.71,,7.30,-17.77,4.51,324.64
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-6.07,0.17,,,,10.05,11.35,14.63,6.52,4.60,0.04,-3.57,-4.41,-3.05,-4.06,-4.71,2.46,-10.28,-8.20,-11.02,-13.65,-1.09,3.61,15.52,21.81,13.19,8.46,13.89,7.18,10.68,9.66,-10.19,-5.99,-2.73,54.30,139.22,196.91,,,,,,,,,,,,,,,,
RBS_sy,-28.14,3.26,,,,1.33,-6.52,4.89,-15.54,-3.35,-18.33,-26.74,-14.13,-34.80,-41.59,-31.13,-38.80,-2.33,15.77,6.71,35.21,37.40,35.22,39.47,24.26,-16.35,-23.39,-25.64,-29.19,-17.03,-13.50,-14.72,-5.94,25.79,20.90,27.64,39.62,,,,,,,,,,,,,,,,
RBS_qq,,,1.76,-0.45,3.88,4.57,2.97,2.48,-3.46,2.69,-1.53,-1.22,-4.30,4.14,-2.55,-1.89,2.90,-8.81,-0.29,-4.91,-0.13,4.46,4.44,6.03,5.31,-2.94,0.07,11.34,-0.90,0.24,-0.84,-8.81,3.73,3.71,57.30,41.37,28.75,,,,,,,,,,,,,,,,
RBS_sq,,,29.03,-10.76,3.53,-15.00,19.04,0.13,-16.63,-2.74,0.60,-10.18,-2.28,-26.15,-9.89,5.90,-13.15,17.85,6.81,-2.39,10.04,19.77,5.11,0.68,-1.96,-19.37,-3.74,-2.27,-6.65,-5.52,0.36,-3.65,2.95,26.36,-3.55,1.73,12.62,,,,,,,,,,,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,16.72,69.70,,,,-8.44,2.44,4.36,,56.91,37.04,34.03,,-68.93,-70.88,-77.13,,0.73,21.51,46.60,,-31.77,-20.33,17.86,,298.94,194.65,128.79,,-47.61,-41.20,-58.81,-27.48,1.01,-11.40,30.87,33.82,20.80,10.19,43.00,67.76,85.06,126.76,59.97,16.62,3.70,4.29,6.12,18.82,16.86,11.21,44.94,29.24
ROPA_sy,91.56,7.61,,,,71.22,21.59,16.08,,-51.59,-42.12,-48.69,,-76.80,-238.88,-201.58,,-41.94,122.68,143.29,,261.11,14.22,28.90,,6.46,-3.53,-55.81,,-35.84,29.68,167.41,43.06,79.73,35.82,39.47,9.83,12.91,11.23,15.59,56.80,75.25,104.61,59.97,26.57,22.36,4.29,6.12,18.82,11.90,-11.52,-25.61,-9.89
ROPA_qq,,,-0.32,-2.77,,,11.52,-0.95,,,-2.60,-3.13,,,-8.73,-23.90,,,10.11,-8.20,,,28.57,35.80,,,-5.04,5.45,-37.35,-16.49,6.58,-26.13,10.29,16.33,-6.52,9.12,12.78,5.01,-14.73,41.61,32.30,15.84,4.48,-0.11,-3.54,3.01,5.08,1.65,8.00,1.31,,32.47,-3.70
ROPA_sq,,,18.11,-4.94,,,-16.12,-9.24,,,0.30,-19.55,,,-700.32,41.16,,,134.44,12.32,,,-25.85,26.76,,,-32.80,-41.94,113.33,-22.92,35.81,19.73,14.13,-3.16,2.63,22.95,-10.13,-0.44,1.11,27.77,21.91,11.28,18.05,-0.11,-3.54,7.57,0.62,1.65,8.00,1.31,,-14.53,30.82
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-189.18,283.78,,,,-33.43,-4.21,-47.12,-32.06,85.56,125.66,106.29,120.85,-79.54,-93.38,-102.91,-109.74,-114.88,-76.53,177.74,151.57,306.30,689.54,1130.10,1096.10,1188.55,653.06,210.26,5.86,-15.33,-31.10,-46.08,-25.54,-28.28,-49.79,-4.98,0.62,13.12,29.11,18.99,16.94,34.39,57.67,27.64,20.47,-12.75,-18.12,-9.09,-0.99,9.51,20.36,66.79,48.25
ZNPO_sy,140.74,290.74,,,,-46.21,1.24,-35.32,-14.81,-30.69,-68.87,-101.96,-18.71,-32.21,7.87,3701.19,-49.64,-47.86,105.42,-3.47,41.77,612.47,-42.08,-22.31,19.23,6.48,208.17,-122.86,-30.21,-43.04,-51.69,520.83,30.08,-35.05,16.07,89.18,65.35,110.37,-6.12,27.05,35.76,-6.22,114.28,31.99,-5.64,0.23,-18.12,-19.65,16.88,20.56,26.84,-3.21,100.06
ZNPO_qq,,,-32.53,83.43,-26.79,-26.54,-2.91,1.26,-5.93,100.65,18.06,-7.43,0.71,-81.41,-61.80,-140.64,-237.36,71.59,160.24,34.64,123.79,13.67,130.53,109.77,117.60,22.45,34.73,-13.58,-25.76,-2.06,9.64,-32.37,2.52,-5.66,-23.24,27.99,8.57,6.06,-12.40,17.97,6.70,21.88,2.78,-4.50,0.70,-11.74,-3.55,6.04,9.67,-2.38,6.01,46.95,-2.52
ZNPO_sq,,,-32.53,45.76,-26.52,-25.57,26.99,-6.87,-3.22,-39.44,-42.97,-105.85,4123.81,-49.50,-9.26,95.29,-43.74,-47.71,257.53,-8.23,-17.36,162.78,-70.94,23.09,26.82,134.69,-15.88,-109.13,487.27,91.53,-28.67,-20.47,19.71,-4.36,27.48,29.63,4.63,21.67,-43.11,75.43,11.80,-15.95,29.99,8.05,-20.07,-10.73,6.18,6.04,16.27,-7.92,11.72,-19.08,140.33
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,-19.33,-39.67,,,,31.50,35.25,-1.67,-3.91,19.06,33.27,43.66,24.72,14.37,-22.86,-30.81,-32.88,-8.77,38.44,157.76,31.35,-10.99,,,,,,,,,,,,-75.05,-61.64,-47.06,-61.78,21.71,78.71,39.09,47.98,51.25,-25.59,-1.35,-34.95,-53.24,-0.92,0.21,189.08,458.15,54.71,,
ZFI_sy,-3.27,-26.87,,,,30.08,41.49,-2.86,2.59,8.69,-7.23,15.16,12.29,7.63,12.06,-17.88,0.74,-8.95,-30.29,91.91,-67.60,-2.27,,,,,,,,,,,,-11.31,-10.18,-8.86,-16.94,-26.38,-6.27,-57.95,-45.13,20.26,-7.61,136.75,21.58,-47.43,-0.92,19.20,52.39,102.40,54.71,,
ZFI_qq,,,11.31,19.69,9.56,-9.91,14.48,-12.98,7.07,11.63,28.14,-6.20,-7.05,2.36,-13.57,-15.87,-9.83,39.13,31.16,56.65,-54.05,-5.72,,,,,,,,,-22.52,-15.51,18.16,-67.74,19.12,16.61,-14.69,2.71,74.92,-9.25,-9.23,4.98,-13.94,20.31,-40.15,-24.53,82.33,21.69,72.64,45.71,-49.46,,
ZFI_sq,,,3.67,27.34,-3.54,2.15,12.77,-12.58,1.87,8.23,-3.76,8.53,-0.67,3.74,0.20,-20.46,21.85,-6.23,-23.29,118.97,-79.43,182.81,,,,,,,,,9.26,-13.27,16.55,-19.69,10.64,-12.00,6.22,-28.82,40.87,-60.52,38.62,56.01,8.23,1.15,-28.81,-32.55,103.99,21.69,-8.99,-10.41,55.93,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,-20.30,6.36,,,,0.79,-0.26,-4.07,,-10.10,-10.73,-4.63,,15.28,13.68,7.89,,-19.59,-19.64,-24.34,,-17.25,-15.66,-16.65,,-51.12,-60.93,-46.49,,-14.70,-19.06,-2.44,-5.96,-22.32,-0.34,1.98,3.09,16.30,400.51,228.32,364.35,307.66,-4.07,-5.57,10.84,12.73,13.73,15.07,-4.60,-9.69,-10.47,-19.06,-17.83
DTAR_sy,46.21,-24.52,,,,-2.94,-30.23,-10.63,,-11.42,29.60,47.34,,44.86,39.82,28.52,,-32.72,-1.77,-27.99,,2.32,-3.93,-21.15,,18.24,-8.37,38.43,,20.54,5.12,12.98,-2.94,-7.00,-1.45,-4.84,0.67,-0.04,1.48,1.80,-4.86,3.84,-18.60,-6.48,-8.08,-0.62,-7.41,-2.35,-4.77,3.83,20.40,5.43,-62.73
DTAR_qq,,,2.19,9.26,,,1.13,5.09,,,0.42,12.27,,,-0.98,6.55,,,-1.04,0.32,,,0.87,-0.86,,,-19.38,35.77,-33.47,17.13,-23.50,63.65,-35.87,-3.25,-1.85,67.47,-35.17,9.15,322.40,9.85,-8.32,-4.18,-0.60,8.13,7.62,-2.54,0.28,9.41,-10.78,-7.74,-0.59,-1.09,-9.42
DTAR_sq,,,0.32,-22.09,,,-27.89,-0.20,,,5.50,13.46,,,1.83,4.29,,,48.68,-23.55,,,39.60,-37.25,,,8.19,-5.20,7.63,9.19,-5.65,1.89,-7.53,4.62,-0.02,-1.62,-2.18,3.89,1.51,-1.31,-8.59,13.39,-20.43,13.39,-10.15,22.58,-25.86,19.58,-12.37,33.64,-14.03,4.71,-69.02
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,-27.53,8.64,,,,1.06,-0.35,-5.66,,-13.29,-14.14,-6.37,,21.13,18.84,11.11,,-23.91,-25.23,-31.23,,-22.51,-19.21,-20.40,,-55.71,-65.67,-51.04,,-15.75,-19.33,-3.72,-7.75,-24.64,-1.59,2.17,3.36,17.54,566.13,336.81,516.40,428.09,-5.67,-8.09,16.06,18.68,20.20,23.12,-6.65,-13.57,-14.67,-26.54,-23.98
CG_sy,293.88,-67.80,,,,-15.25,-44.28,-20.64,,-19.80,45.07,96.87,,-55.21,18.72,-8.97,,-41.23,-74.23,-74.64,,0.31,-19.21,-31.17,,-28.74,175.45,230.29,,955.30,57.11,121.93,-25.23,-23.42,-18.60,-47.22,-14.21,-18.94,88.37,98.41,90.54,64.78,-35.15,-11.63,-19.24,-2.23,-11.95,-6.53,-10.57,7.77,68.39,25.77,-75.48
CG_qq,,,2.97,13.12,,,1.54,7.10,,,0.54,16.79,,,-1.36,9.19,,,-3.06,0.43,,,1.07,-1.05,,,-21.66,41.10,-35.57,18.31,-25.00,68.41,-38.27,-3.36,-2.05,74.84,-37.55,9.90,455.11,14.65,-11.87,-5.85,-0.84,11.70,11.28,-3.72,0.43,14.41,-15.62,-10.86,-0.84,-1.50,-12.68
CG_sq,,,-9.20,-31.15,,,-40.31,-1.93,,,7.97,33.09,,,186.17,2.05,,,25.49,0.43,,,1.07,-14.44,,,290.68,2.59,65.41,59.18,-41.84,44.92,-44.27,63.01,-38.17,-6.03,-9.42,54.04,43.67,-1.02,-13.01,33.21,-43.46,34.87,-20.50,61.27,-49.08,43.18,-23.94,94.34,-20.43,6.93,-85.17
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,-26.58,5.11,,,,-15.47,-8.27,-16.37,,-20.14,-23.11,-10.33,,25.39,16.48,15.99,,-70.40,-28.68,-30.96,,73.29,-41.76,-77.78,,-82.33,-76.56,-39.88,,4.26,-8.37,-13.78,-16.84,-16.33,-17.20,-15.38,-12.27,-11.59,1779.87,1874.83,1788.11,1659.31,-11.47,-14.16,26.15,25.60,27.23,31.77,-11.45,-17.70,-18.77,-23.32,-21.52
LDER_sy,58.08,-17.11,,,,-50.22,-36.46,-31.56,,-20.14,-48.16,-37.77,,-44.20,-17.29,-19.79,,-22.59,-48.13,-32.36,,48.92,12.76,-49.70,,-48.50,-47.52,16.60,,170.07,81.52,-69.64,326.02,-1.35,-6.00,313.84,-16.89,-40.41,496.91,506.96,485.59,561.15,-44.63,-45.48,-16.19,-0.14,27.23,-27.60,-12.71,-54.84,15.69,85.67,-51.98
LDER_qq,,,3.59,-3.74,,,12.41,-12.24,,,8.22,2.35,,,0.53,1.92,,,142.18,-1.34,,,-18.61,-62.36,,,7.98,-3.45,,,-5.10,-9.14,-3.55,0.61,-6.10,-7.14,,1.40,1896.55,-2.45,-4.39,-5.52,0.47,-5.42,40.51,-5.93,1.78,-2.05,-5.57,-12.57,0.46,-7.55,-3.35
LDER_sq,,,30.61,-20.84,,,66.73,-14.74,,,8.22,2.35,,,60.40,-0.74,,,7.49,29.43,,,-18.61,-42.26,,,-17.06,28.27,,,-44.26,-78.55,371.75,74.85,-46.88,-5.54,,25.36,432.07,-3.95,-8.59,41.54,-55.44,-5.42,40.51,68.64,-43.23,-46.18,69.40,-12.75,45.43,-13.62,-56.19
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,23.68,-0.52,,,,18.72,7.92,17.03,,19.71,25.50,10.20,,-14.91,-9.05,-10.78,,228.68,35.19,37.74,,-45.28,57.19,305.35,,357.80,262.40,45.55,,-2.57,9.28,19.09,26.66,16.54,18.74,15.25,10.27,11.11,-92.76,-93.31,-93.16,-92.79,8.60,13.95,-21.94,-23.01,-17.88,-22.15,13.19,25.65,11.21,11.33,16.83
PZAT_sy,-1.99,-18.29,,,,44.53,5.96,23.44,,-12.30,-30.29,-45.91,,16.14,-45.19,53.34,,28.74,371.23,114.04,,9.53,34.26,53.77,,6.45,-15.00,-42.65,,-36.11,-35.03,-48.72,29.27,-56.83,17.11,57.10,18.44,-42.44,-52.43,-48.53,-52.32,-8.95,59.54,68.79,24.47,22.07,-58.08,-19.30,13.19,49.41,36.31,-26.19,159.15
PZAT_qq,,,-1.91,4.54,,,-10.83,13.36,,,-6.51,-0.46,,,-0.08,-2.35,,,-58.90,-0.51,,,18.06,156.56,,,-6.54,3.04,-4.58,6.03,4.82,12.29,1.49,-2.44,6.80,8.98,-2.89,-1.70,-93.04,0.70,-0.77,3.67,4.83,5.66,-32.02,2.26,11.82,0.16,-1.16,13.51,-1.04,0.28,3.72
PZAT_sq,,,-8.05,-1.80,,,-32.59,14.39,,,-46.42,-11.24,,,-74.72,148.33,,,-7.45,12.79,,,13.45,29.19,,,-9.42,-12.83,-47.64,54.51,-7.88,-31.20,32.00,-48.40,149.91,-7.71,-0.48,-74.92,106.53,-0.13,-7.81,-52.11,261.86,5.66,-32.02,-53.03,24.28,103.39,-4.65,-38.00,13.37,10.14,234.75
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,2.32,-0.24,,,,-3.21,-0.43,-1.05,,1.16,-0.62,-0.13,,-2.60,-3.19,-0.94,,-9.82,-1.46,-1.05,,9.90,3.32,0.45,,13.47,10.23,12.16,,-1.25,-1.11,-3.13,-5.96,1.12,2.66,3.19,3.57,1.98,-6.65,-4.17,-2.36,-2.43,1.32,-0.83,6.92,9.48,1.70,4.21,-2.51,-6.34,6.48,11.27,4.98
PELDR_sy,-2.31,21.47,,,,-0.01,1.19,0.65,,-3.10,1.23,-0.41,,1.69,-6.66,-2.07,,-4.88,3.12,2.94,,13.98,3.32,2.86,,3.73,-3.40,1.16,,-22.75,-5.10,-10.94,-2.15,13.39,9.84,6.39,1.15,6.95,6.38,10.93,4.23,-2.87,-3.29,-4.43,-0.11,-2.70,-0.96,2.38,2.02,1.65,4.83,1.35,12.34
PELDR_qq,,,-0.96,-1.30,,,1.89,-1.92,,,0.10,-1.44,,,-0.51,0.85,,,8.71,1.28,,,2.20,-1.54,,,-0.72,0.19,4.93,-5.39,-0.58,-1.86,1.87,1.73,0.94,-1.35,2.24,0.17,-7.61,1.28,4.17,0.10,-4.06,-0.87,12.31,2.49,-10.88,1.58,5.07,-1.54,1.33,6.15,-0.87
PELDR_sq,,,-2.03,-1.39,,,-0.86,-1.92,,,3.57,-3.50,,,-4.93,1.25,,,3.06,1.06,,,-6.58,0.61,,,-12.99,5.35,-0.17,-15.58,6.89,-1.13,9.68,-2.17,3.54,-4.24,4.28,3.44,2.99,-0.14,-2.02,-3.61,2.55,-1.33,2.41,-6.11,4.38,2.01,2.05,-6.45,7.64,-1.37,13.11
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,2.95,-1.15,,,,-3.31,-1.57,-1.55,,0.08,-0.58,0.03,,-1.37,-1.92,-0.48,,-7.12,2.11,4.04,,11.31,-1.24,-5.71,,1.66,6.94,8.01,,1.24,0.10,1.01,1.47,2.88,0.94,-0.46,-0.40,-1.22,-4.55,-4.96,-5.67,-4.59,-0.94,-0.47,0.79,-0.06,-0.10,-0.76,-0.76,0.01,0.07,3.98,2.67
TSF_sy,-5.39,38.89,,,,-10.04,10.03,-0.57,,-1.98,-4.23,-9.76,,-4.41,-12.19,-31.60,,-10.12,-30.32,22.00,,30.36,62.67,39.28,,-3.79,-3.23,-12.22,,-31.13,-14.74,-26.17,15.04,44.44,11.71,31.20,0.13,1.92,11.95,11.82,6.47,-6.93,-1.68,0.26,-5.69,-4.36,-4.98,-10.01,-11.70,-2.02,-3.51,-2.88,39.20
