,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITCurrent,470,-4610,13050,7500,5890,2060,610,580,530,650,2790,-21880,-10120,-3380,-4170,-5160,-5570,-5590,-5000,-6140,-6390,-20380,-28670,-47310,-16040,-5110,-5000,-4040,-4380,-2220,-2380,-2470,-2570,-850,-960,-530,-640,-1570,-1570,-3270,-1780,-160,-250,-390,-280,-2040,48990,4230,1670,8970,-7280,-19920
EVEBITDACurrent,410,3100,1910,1550,1460,1100,480,470,430,500,1310,382170,-19140,-4500,-5550,-7250,-8070,-8360,-7720,-10220,-12340,20340,17890,14410,65840,-9290,-8350,-6180,-6740,-2670,-2880,-3000,-3170,2590,2150,5910,-3080,-12490,-5910,-7860,-5080,-190,-280,-440,-310,-8210,3710,2050,1140,2920,15910,9450
DTAR,270,260,210,,,270,210,,,290,580,200,,300,300,230,,250,280,250,,230,250,250,,260,280,260,260,260,300,280,290,270,300,270,280,320,340,350,340,390,380,380,410,390,170,160,170,170,190,180
CG,380,360,260,,,370,270,,,410,1400,240,,420,430,300,,370,420,360,,330,370,360,,390,430,380,380,390,450,420,430,390,450,400,410,500,540,560,540,660,620,640,740,660,200,190,200,210,230,220
LDER,140,110,70,,,180,60,,,180,1090,10,,110,90,120,,100,100,90,,90,90,80,,70,70,70,80,40,30,30,30,30,30,30,40,50,50,230,220,170,160,180,180,180,30,30,30,40,40,50
PZAT,6060,8029,12810,,,5740,15640,,,5620,920,72710,,5980,7530,5580,,7420,7570,8180,,8300,8410,8590,,9630,9190,9890,9820,17240,18110,18700,20370,18460,15940,16340,13440,12810,12790,2790,2810,3700,3630,3560,3550,3590,14900,14470,13930,12490,12730,9360
PELDR,1280,1180,1130,,,1140,1180,,,1160,2060,1880,,1600,1140,1490,,1380,1360,1370,,1400,1410,1420,,1450,1500,1410,1400,1670,1680,1550,1610,1650,1650,1670,1640,1500,1550,1730,1750,1620,1650,1610,1550,1610,1850,1850,1860,1820,1770,1780
TSF,830,820,850,,,850,830,,,840,870,810,,780,760,860,,760,730,760,,760,750,750,,720,710,740,740,700,680,690,690,710,690,710,710,670,670,770,780,680,720,710,670,690,860,860,860,860,840,860
ZKO,770,860,840,,,1040,720,,,1070,1010,350,,580,910,550,,560,600,560,,510,540,530,,530,540,540,560,460,500,520,510,480,520,480,510,580,610,640,620,670,670,690,730,690,320,300,310,330,360,350
OSF,870,910,880,,,1010,790,,,1040,1000,640,,830,950,730,,700,740,690,,650,700,690,,710,750,710,720,730,800,770,790,760,810,760,780,830,890,890,880,930,950,940,950,930,570,550,560,570,610,600
NetDebt,9714000000,13174000000,13823000000,,,18377000000,16615000000,,,23625000000,29243000000,-24886000000,,-11778000000,16528000000,-3236000000,,9057000000,13299000000,11050000000,,8497000000,15108000000,14368000000,,12330000000,16871000000,17283000000,19102000000,9475000000,13757000000,15553000000,14556000000,11480000000,14244000000,10501000000,11058000000,13694000000,16853000000,17678000000,16097000000,14658000000,14812000000,13859000000,16537000000,13700000000,-4655000000,-5878000000,-6398000000,-5981000000,-4313000000,-4240000000
NetDebtEBITDA,830,8220,4520,,,3770,1480,,,2220,7140,-175250,,1380,-1710,440,,-1410,-2080,-1960,,4130,5940,4530,,-2410,-2700,-2180,-2490,-500,-760,-890,-920,12110,12390,35120,-16960,-44900,-26920,-18060,-14660,-1090,-1090,-1040,-1240,-32619,-3920,-3210,-2460,-4800,-15680,-6940
DebtFin,-551000000,-382000000,500000000,,,,,,,,,810000000,,-14932000000,,,,380000000,-4021000000,4120000000,,-11668000000,-7925000000,-7714000000,,-5837000000,-1194000000,-4372000000,-1728000000,-2988000000,-1078000000,-1166000000,-3282000000,-2887000000,-2877000000,-3578000000,-3340000000,-1537000000,-1647000000,2351000000,231000000,-2810000000,-1499000000,555000000,-1212000000,-1897000000,-6281000000,-6935000000,-7727000000,-7050000000,-6316000000,-4914000000
DebtFinEBITDA,-50,-240,160,,,,,,,,,5700,,1740,,,,-60,630,-730,,-5680,-3110,-2430,,1140,190,550,230,160,60,70,210,-3050,-2500,-11970,5120,5040,2630,-2400,-210,210,110,-40,90,4520,-5290,-3790,-2970,-5650,-22970,-8039
SP1,1120,1060,1050,,,970,1110,,,970,980,1810,,1440,1040,1330,,1250,1230,1250,,1280,1300,1300,,1350,1390,1310,1290,1600,1620,1480,1540,1570,1560,1580,1530,1420,1470,1390,1430,1390,1410,1370,1310,1360,1790,1790,1800,1760,1700,1690
SP2,1280,1180,1130,,,1140,1170,,,1150,2060,1820,,1590,1140,1490,,1380,1360,1370,,1390,1410,1410,,1440,1500,1410,1390,1660,1670,1530,1580,1620,1610,1640,1600,1490,1540,1710,1750,1620,1650,1610,1550,1600,1850,1850,1860,1820,1770,1780
CAR,90,40,,,,,,,,,,,,1270,,,,350,410,60,,810,520,520,,380,130,240,100,180,70,80,180,180,150,200,180,100,90,110,200,160,90,100,70,120,830,980,1050,960,750,740
QR,1120,840,830,,,820,870,,,610,3690,2200,,2020,1050,2370,,1620,1380,1480,,1670,1380,1430,,1210,1220,1010,940,1130,880,810,850,960,840,1000,980,760,780,1100,1220,830,920,880,800,890,2610,2770,2870,2630,2330,2650
CR,2070,1690,1650,,,1840,1770,,,1660,4500,2920,,2320,1390,2990,,2450,2220,2430,,2680,2420,2480,,2340,2240,2300,2230,2410,2170,2090,2090,2250,2080,2260,2210,1900,1810,2640,2750,1990,2020,2009,1830,1970,3740,3940,3850,3750,3330,3710
PP,90,40,60,,,60,50,,,30,2950,1990,,1750,700,1850,,970,800,840,,940,650,670,,710,560,400,280,560,410,270,340,430,380,490,520,470,380,570,650,530,490,530,450,560,1790,2020,2050,2020,1700,1870
RCLR,1030,780,730,,,730,760,,,540,550,270,,270,330,480,,630,540,590,,740,700,740,,510,630,590,640,570,440,530,540,560,470,520,510,300,370,520,540,290,370,300,330,330,680,620,740,540,470,630
KP,180,130,100,,,120,130,,,110,450,370,,290,90,280,,270,250,260,,280,280,280,,290,290,270,260,340,320,290,300,310,300,320,300,260,250,340,350,290,280,280,260,280,390,400,400,390,370,380
PKKO,230,220,210,,,240,290,,,250,1730,1320,,990,320,1000,,1060,880,790,,660,660,650,,640,620,510,470,530,570,470,510,510,490,510,510,430,450,630,610,400,370,360,370,420,580,630,720,810,850,860
RN,6180,6030,6020,6090,6220,6240,5340,5330,5410,5390,5590,5700,5320,5060,4670,4280,4190,3840,4220,4450,5430,5890,5550,5260,5140,5610,5630,6230,6180,5820,6360,6780,6810,6700,6800,6640,6840,7530,7470,7430,8060,8310,9210,10060,10350,9330,8920,8230,7350,6940,6730,6690
CRN,59000,61000,61000,60000,59000,58000,68000,68000,68000,68000,65000,64000,69000,72000,78000,85000,87000,95000,86000,82000,67000,62000,66000,69000,71000,65000,65000,59000,59000,63000,57000,54000,54000,54000,54000,55000,53000,48000,49000,49000,45000,44000,40000,36000,35000,39000,41000,44000,50000,53000,54000,55000
CPZ,57000,65000,69000,73000,78000,80000,91000,91000,90000,104000,119000,151000,162000,212000,270000,253000,258000,204000,155000,140000,115000,101000,97000,95000,98000,101000,104000,102000,100000,103000,103000,99000,103000,105000,102000,105000,104000,109000,118000,119000,110000,105000,94000,98000,110000,118000,112000,105000,94000,82000,92000,93000
RZ,5160,5100,5040,4940,4600,4019,3450,3460,3410,3010,2760,2790,2780,3230,3490,3770,3630,2710,2400,2180,2540,2690,2550,2500,2430,2210,2230,2150,2150,2040,1850,1980,1930,1970,2090,2090,2110,2050,1970,1840,1950,2029,2230,2300,2260,2180,2290,2530,2840,3240,2990,3060
CRZ,71000,72000,72000,74000,79000,91000,106000,105000,107000,121000,132000,131000,131000,113000,105000,97000,101000,135000,152000,167000,144000,136000,143000,146000,150000,165000,164000,169000,170000,179000,198000,184000,189000,186000,175000,175000,173000,178000,185000,199000,188000,180000,163000,159000,162000,167000,159000,144000,128000,113000,122000,119000
RMO,3080,2920,2890,2880,2810,2630,2230,2220,2250,2050,930,770,720,560,620,690,670,840,940,1100,1350,1500,1500,1520,1480,1510,1500,1570,1600,1550,1560,1660,1620,1620,1690,1610,1600,1590,1530,1460,1520,1550,1670,1710,1700,1580,1500,1410,1280,1170,1070,1080
RMT,1680,1240,1090,1090,1050,880,850,850,860,810,800,770,720,680,550,500,490,560,760,910,1120,1240,1260,1310,1280,1380,1480,1580,1560,1600,1700,1970,2170,2130,2160,2100,2070,2020,1940,1820,1880,1980,2130,2210,2230,2050,1900,1740,1530,1340,1210,1200
RM,1090,870,790,790,760,660,620,620,620,580,430,390,360,310,290,290,280,340,420,500,610,680,690,700,690,720,750,790,790,790,810,900,930,920,950,910,900,890,850,810,840,870,940,960,960,890,840,780,700,630,570,570
COP,130000,133000,133000,134000,138000,149000,174000,173000,175000,189000,197000,195000,200000,185000,183000,182000,188000,230000,238000,249000,211000,198000,209000,215000,221000,230000,229000,228000,229000,242000,255000,238000,243000,240000,229000,230000,226000,226000,234000,248000,233000,224000,203000,195000,197000,206000,200000,188000,178000,166000,176000,174000
CSP,73000,68000,64000,61000,60000,69000,83000,82000,85000,85000,78000,44000,38000,-27000,-87000,-71000,-70000,26000,83000,109000,96000,97000,112000,120000,123000,129000,125000,126000,129000,139000,152000,139000,140000,135000,127000,125000,122000,117000,116000,129000,123000,119000,109000,97000,87000,88000,88000,83000,84000,84000,84000,81000
