,2004/Q4,2005/Q4,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROE_qq,,,,,,,,-84.44,-813.11,,,81.28,290.91,,,16.99,19.52,,,-90.49,-218.18,,,33.39,-23.47,80.56,314.44,52.85,-0.34,13.27,37.24,9.85,16.53,8.55,-3.31,2.28,9.71,2.76,-2.12,1.73,-0.85,-2.29,2.34,6.01,6.07,-8.78,1.26,4.13,-2.65
ROE_sq,,,,,,,,-3.13,-22.42,,,0.12,-28.83,,,19.63,-25.87,,,-28.99,15.28,,,-3.80,-10.90,16.22,-17.57,-14.26,24.77,18.10,-12.41,-24.93,16.42,0.65,33.98,-6.37,-12.84,4.27,19.63,7.50,-6.37,-7.33,7.34,16.75,-1.21,12.37,-9.51,-2.06,2.46
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,-43.36,-80.25,3856.25,,,,-60.03,,-172.22,,-196.05,-213.16,131.15,,176.54,553.49,198.77,,-11.29,-93.85,-106.61,,-242.42,-1416.67,-1206.25,,138.72,190.51,169.38,497.62,157.14,87.41,124.14,107.78,39.74,24.25,14.15,11.82,18.35,22.82,5.39,-1.29,2.58,2.93,14.07,3.13,1.26,-0.71,-5.61
ROA_sy,14.81,-6.45,-2.93,,,,15.81,,-42.51,,-64.11,-67.55,-64.37,,80.13,156.04,190.34,,35.47,-25.49,58.43,,-45.53,-18.89,-55.77,,-5.47,-36.36,10.34,-22.28,10.03,16.96,-2.92,-7.01,6.34,27.10,-6.65,32.88,23.40,50.45,63.22,7.86,-5.89,3.09,4.26,37.40,9.01,-5.32,-16.14
ROA_qq,,,,,,,,-84.98,-784.21,,,82.30,288.37,,,4.84,24.10,,,-92.73,-233.33,,,32.77,-32.28,79.90,316.67,57.14,1.40,15.17,40.12,14.53,21.27,6.77,-5.76,1.83,11.41,4.58,-0.26,5.68,-4.40,-2.05,3.66,6.05,5.94,-11.43,1.77,3.98,0.72
ROA_sq,,,,,,,,7.52,-41.94,,,-2.78,-36.26,,,38.20,-27.73,,,-23.99,53.69,,,13.18,-16.19,36.95,-27.23,-23.81,45.31,-3.53,3.03,-19.01,20.61,-7.59,17.81,-3.20,-11.41,31.53,9.41,18.02,-3.89,-13.08,-4.54,29.29,-2.81,14.54,-24.26,12.28,-13.91
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,-44.14,-43.21,9425.00,,,,-97.31,-99.85,-102.80,-101.98,-173.73,1230.00,247.47,335.04,312.64,163.16,25.00,11.64,-45.68,-62.86,-72.05,-89.90,-104.98,-116.92,-247.06,-167.74,1200.00,845.45,275.33,1442.86,251.82,190.85,106.46,112.77,59.17,24.95,11.79,1.00,-5.03,-1.51,-4.61,-6.77,4.62,6.47,3.63,0.53,-9.97,-9.12,-6.83
OPM_sy,50.56,-27.59,40.00,,,,-40.33,-33.20,-56.13,-53.29,11.76,-4.60,18.82,5.07,66.48,-23.08,-21.15,-17.69,-3.94,102.13,208.18,229.32,-43.07,-1.32,-49.53,-46.59,3.14,-44.18,-29.24,-12.78,-12.68,24.79,31.68,12.74,15.54,10.17,21.58,17.14,18.71,10.45,12.38,-4.34,0.99,-3.00,-13.04,-1.34,1.63,14.80,40.50
OPM_qq,,,,-22.82,4.61,-16.28,-96.02,-95.76,-2080.00,40.91,-48.72,176.44,119.55,-5.82,34.55,-5.41,4.29,-15.89,-34.53,-35.32,-21.54,-69.61,-132.26,-120.00,-581.82,86.00,623.81,49.09,60.37,7.22,37.23,23.26,13.84,10.50,2.67,-3.25,1.85,-0.16,-3.47,0.34,-1.36,-2.42,8.32,2.12,-4.00,-5.33,-2.99,3.09,-1.58
OPM_sq,,,,-5.79,10.85,-10.38,-36.25,5.47,-27.20,-4.57,52.54,-9.97,-9.33,-15.61,141.69,-58.40,-7.07,-11.91,182.08,-12.47,41.69,-5.87,-51.24,51.72,-27.54,-0.37,-5.83,-17.90,-8.14,22.82,-5.73,17.34,-3.07,5.15,-3.39,11.89,6.97,1.30,-2.09,4.11,8.83,-13.77,3.36,,-2.44,-2.17,6.47,12.96,19.41
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,-40.12,-84.54,2506.67,,,,-26.09,-86.42,-153.23,-168.73,-208.30,-225.00,134.72,152.50,159.74,456.36,131.00,77.14,-22.46,-93.37,-105.63,-154.84,-209.66,-992.31,-1253.85,61.76,155.97,213.79,175.57,500.00,147.19,97.73,131.58,121.79,52.27,32.95,18.18,6.36,10.45,9.80,4.95,5.43,10.81,14.44,15.45,1.55,-7.07,-11.24,-17.01
ROS_sy,60.76,-15.66,21.90,,,,-6.30,3.58,-17.74,-41.13,-60.87,-60.06,-61.80,-50.66,206.88,117.85,120.00,90.60,24.74,22.41,69.25,123.59,-64.82,-30.91,-58.29,-79.84,16.81,-33.19,-1.89,156.25,3.83,-18.55,-40.54,-25.00,9.65,47.64,124.68,49.59,19.04,43.09,28.18,-14.54,15.73,1.98,-7.55,25.28,-11.73,13.00,11.46
ROS_qq,,,,-17.14,66.98,-46.21,-0.69,-84.78,-754.55,30.56,-56.50,82.43,281.82,5.00,78.10,4.81,17.86,-19.48,-22.04,-91.03,-200.00,-684.62,-55.88,27.04,-51.72,77.84,328.21,48.31,0.76,17.29,41.03,18.64,18.01,12.34,-3.18,3.58,4.90,1.10,0.54,2.97,0.26,1.57,5.67,6.34,1.15,-10.66,-3.30,1.57,-5.43
ROS_sq,,,,-3.26,17.48,-5.18,-13.06,6.95,-6.71,-32.13,-42.22,9.17,-10.76,-12.35,259.40,-22.50,-9.88,-24.06,135.21,-23.95,24.61,0.32,-62.99,49.36,-24.79,-51.52,114.45,-14.57,10.45,26.64,-13.11,-32.98,-19.37,59.74,27.03,-9.76,22.70,6.36,1.09,8.47,9.91,-29.09,36.88,-4.41,-0.36,-3.90,-3.55,22.37,-1.72
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,-84.21,119.61,7741.96,,,,-100.77,-104.54,-109.20,-108.69,-242.65,125.41,124.63,125.34,167.38,-96.15,-42.77,-14.39,-67.52,11033.33,252.63,34.51,-505.88,-226.95,-322.69,-488.16,116.43,127.12,130.29,144.92,1038.24,304.35,131.86,116.98,45.74,16.13,-1.91,-10.61,-11.17,-2.04,10.31,7.98,19.36,11.91,0.35,-3.78,-13.55,-9.63,-6.50
RS_sy,54.44,-35.79,37.63,,,,-46.00,-45.67,-66.55,-54.73,34.80,-0.72,85.10,25.10,47.16,-5.84,-20.46,-10.75,6.78,128.84,277.70,237.05,-12.57,9.89,-30.61,-27.75,-34.40,-50.12,-45.55,-32.94,-21.41,14.96,25.24,19.16,35.53,16.13,18.23,12.94,15.05,16.11,12.42,4.42,2.78,-4.63,-13.50,-16.30,0.66,7.69,3.17
RS_qq,,,,-23.01,8.39,-18.17,-101.13,-351.47,-119.54,22.70,55.28,133.48,112.82,-20.48,18.94,-98.09,3066.67,18.95,-54.87,554.90,0.30,-54.63,-236.18,-104.83,-75.94,20.91,105.76,238.24,96.52,17.26,46.04,20.16,12.69,9.73,-1.91,-4.26,-4.81,,-2.53,5.59,7.18,-2.12,7.75,-1.00,-3.89,-6.15,-3.18,3.48,-0.56
RS_sq,,,,-13.84,-6.77,-7.09,-27.64,-13.32,-42.61,25.76,115.46,-36.16,7.01,-15.01,153.45,-59.15,-9.61,-4.63,203.24,-12.46,49.19,-14.90,-21.34,10.04,-5.80,-11.39,-28.58,-16.34,2.84,9.13,-16.30,22.37,12.04,3.84,-4.81,4.85,14.07,,-3.03,5.82,10.45,-7.87,-4.55,-1.81,0.17,-10.85,14.79,5.06,-4.04
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,-43.40,-80.45,33365.38,,,,-96.35,-99.09,-104.32,-104.19,-196.23,-178.69,137.70,154.15,176.14,591.67,122.88,48.91,-53.22,-86.02,-96.58,-130.39,-217.43,-463.64,-3188.89,-183.87,114.84,145.83,153.96,201.14,994.74,430.91,150.00,142.70,124.52,59.93,26.93,13.19,5.57,6.64,5.04,0.61,7.30,11.85,8.60,1.83,-9.83,-12.57,-12.34
GPM_sy,40.42,-25.41,32.52,,,,-12.98,-13.34,-32.63,-71.90,-84.61,-55.65,-46.32,-23.06,707.45,135.49,60.55,86.74,15.54,19.90,33.76,51.42,-66.18,-37.78,-42.33,-55.72,38.58,-41.41,-19.81,73.31,-4.83,-26.48,-28.50,-34.47,6.57,86.53,110.63,80.60,33.47,46.39,38.19,-8.78,3.15,-10.63,-16.51,13.48,-1.83,42.89,14.51
GPM_qq,,,,-22.77,7.78,-16.55,-94.74,-80.82,-613.11,19.17,-20.95,84.31,345.83,16.10,70.07,1.29,11.44,-22.43,-46.57,-69.72,-72.73,-788.89,-106.45,6.25,-131.67,36.69,110.80,189.47,172.73,18.67,16.85,40.38,28.42,15.20,8.10,,1.93,2.73,0.82,1.01,0.40,-1.60,7.52,5.29,-2.51,-7.73,-4.79,2.10,-2.26
GPM_sq,,,,10.40,21.48,8.19,-40.02,9.94,-5.57,-54.88,-67.14,216.77,14.31,-35.33,244.83,-7.62,-22.06,-24.79,113.35,-4.13,-13.06,-14.86,-52.35,76.38,-19.42,-34.63,49.15,-25.43,10.29,41.28,-18.09,-42.39,7.25,29.47,33.21,,21.11,11.01,-1.55,10.60,14.33,-26.72,11.33,-4.17,6.79,-0.40,-3.69,39.48,-14.41
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,-13.81,15.71,443.18,,,,-82.46,-89.45,-82.56,-67.19,10.89,128.63,45.40,21.42,3.14,-23.11,-14.79,-7.80,-7.73,23.41,-5.61,-22.61,-39.87,-51.14,-47.14,-15.08,66.13,81.73,108.03,62.96,18.33,29.62,21.10,15.07,0.96,-8.85,-10.54,-11.09,-5.07,-2.22,3.33,6.43,11.02,11.68,9.20,5.77,-4.77,-8.05,-8.08
RBS_sy,-11.67,6.66,28.73,,,,-1.69,-21.88,-16.87,-10.51,-7.15,4.09,0.07,-1.71,20.68,-5.04,-4.48,-4.95,-10.21,14.49,22.68,40.67,-4.24,0.84,-19.33,-18.43,-6.70,-7.13,11.56,-7.84,-5.80,-5.25,-3.59,3.17,12.85,10.59,6.71,9.26,-0.18,-3.62,-1.29,-13.77,-5.33,-8.86,-13.91,-4.51,-4.37,8.03,16.58
RBS_qq,,,,-9.91,-3.81,-40.25,-66.13,-45.84,59.05,12.44,14.48,11.67,1.15,-6.10,-2.76,-16.75,12.10,1.60,-2.68,11.35,-14.26,-16.69,-24.39,-9.52,-7.25,33.83,47.92,-1.03,6.17,4.84,7.41,8.41,-0.80,-0.38,-5.76,-2.13,-2.64,-1.00,0.62,0.81,2.89,1.98,4.96,1.42,0.59,-1.22,-5.50,-2.07,0.55
RBS_sq,,,,8.19,-4.78,-4.96,0.41,-14.03,1.32,2.32,4.19,-3.63,-2.59,0.49,27.93,-24.17,-2.02,,20.85,-3.31,4.98,14.66,-17.74,1.83,-16.01,15.94,-5.91,1.36,0.89,-4.23,-3.83,1.95,2.66,2.49,5.20,-0.09,-0.94,4.95,-3.89,-3.53,1.45,-8.32,5.52,-7.13,-4.17,1.68,5.67,4.92,3.41
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,-47.47,-28.15,14523.71,,,,-98.55,,-103.78,,-165.53,1187.50,233.15,,373.33,238.83,61.18,,-38.21,-63.32,-66.49,,-106.58,-123.44,-238.28,,853.33,693.33,261.58,1417.39,263.72,174.72,100.00,98.35,46.72,17.38,8.22,6.32,1.33,9.93,-4.20,-12.83,-3.11,-4.44,2.36,2.15,-1.69,1.82,6.10
ROPA_sy,-22.58,-13.01,27.38,,,,-39.11,,-62.46,,18.20,4.65,73.27,,-1.38,-9.87,-7.28,,-1.27,18.73,80.00,,-13.24,-12.82,-43.15,,-12.38,-22.54,-8.04,-32.55,-4.80,36.60,23.93,17.25,23.06,-4.12,12.18,21.28,21.24,17.60,2.36,-1.68,4.38,8.19,15.56,16.93,-14.69,-3.50,-6.76
ROPA_qq,,,,,,,,-96.12,-2325.00,,,176.30,130.10,,,-5.42,9.46,,,-43.86,,,,-100.00,-490.00,87.01,591.30,57.52,60.67,5.94,35.64,18.98,16.97,5.07,0.33,-4.81,7.84,3.23,-4.38,3.27,-6.02,-6.07,6.28,1.86,0.66,-6.26,2.28,5.50,4.89
ROPA_sq,,,,,,,,-1.40,-47.48,,,-12.70,-13.04,,,-20.21,-10.54,,,-4.05,,,,-3.58,-11.55,47.58,-30.38,-14.76,5.01,8.24,-1.74,22.32,-4.73,2.40,3.13,-4.70,11.46,10.71,3.10,-7.57,-2.98,6.35,9.45,-4.20,3.63,7.61,-20.15,8.36,0.13
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,-62.41,-91.09,6712.67,,,,-131.15,-111.06,105.78,146.81,0.35,-190.86,-53.81,-63.88,405.93,413.49,177.05,283.56,-37.62,6.25,-107.28,-130.58,-254.11,181.08,3054.98,6.59,108.58,-76.74,-64.31,442.82,-1701.13,-1559.76,769.83,92.08,141.57,129.23,-58.90,-15.03,27.83,73.70,-46.06,-51.08,-44.51,-51.65,5.49,45.11,89.33,110.45,22.16
ZNPO_sy,-5.69,32.43,42.13,,,,-21.97,4.42,-88.17,-87.73,45.85,-91.47,603.74,348.33,-40.12,864.09,67.56,65.46,88.41,52.43,49.67,19.98,-67.05,-47.29,-43.19,-63.07,-2.57,-27.34,-22.86,138.45,48.74,56.17,10.06,-32.52,-35.01,-1.10,-14.76,25.87,65.22,83.68,79.48,4.06,9.46,-19.98,-5.81,46.49,6.00,-1.27,-18.77
ZNPO_qq,,,,-83.54,-2652.26,78.80,65.03,94.16,1433.87,71.75,-174.44,82.94,311.83,34.29,530.54,-82.52,87.21,85.92,2.54,-70.23,-112.82,-681.39,-416.79,154.30,34.77,-124.70,147.45,47.25,106.79,137.27,-321.61,-34.25,223.22,-47.60,-52.04,-5.60,73.22,8.33,-27.84,28.28,-46.21,-1.75,-18.16,11.78,17.36,35.16,6.78,24.25,-31.87
ZNPO_sq,,,,-44.37,-20.90,53.76,15.33,-25.56,-91.04,59.42,1271.21,-95.65,639.47,1.56,83.14,-29.90,28.52,0.29,108.54,-43.29,26.20,-19.61,-42.73,-9.27,36.01,-47.75,51.11,-32.34,44.40,61.52,-5.74,-28.96,1.76,-0.96,-9.21,8.10,-12.29,46.24,19.17,20.17,-14.30,-15.21,25.34,-12.15,0.87,31.88,-9.30,-18.18,-17.00
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,3.77,-3.95,-1.72,,,,1.93,78.02,-110.45,194.90,-2.73,-18.79,1390.12,-60.95,9.29,-88.08,-58.72,453.90,6.45,-5724.78,217.79,-84.84,-18.89,134.09,-51.37,9.49,14.70,-68.45,-406.47,-44.40,-84.75,-41.19,145.67,39.32,486.22,90.47,3.88,-40239.55,161.49,-956.81,16.36,100.34,-58.24,114.62,-7.64,11.41,-13.36,12.25,-4.67
ZFI_sy,14.03,-1.31,-15.19,,,,28.57,80.37,34.63,18.30,-20.71,-48.20,-41.83,-26.12,2.13,19.01,78.99,20.40,8.75,17.28,-40.77,-3.92,1.46,13.41,26.27,-1.13,4.95,-4.96,3.06,-3.68,-26.83,-11.55,-14.57,-18.93,18.33,-15.72,3.34,20.69,-25.93,9.00,11.46,7.82,35.01,10.34,-10.36,-4.17,5.29,4.62,9.42
ZFI_qq,,,,-30.99,14.81,12.94,13.92,20.52,-106.74,3288.62,-62.43,0.63,7.01,-3.50,5.17,-89.02,270.52,1194.72,-79.79,-680.08,120.93,-38.22,8.13,143.76,-70.13,39.09,13.28,-32.95,-390.12,125.23,-68.93,158.60,125.27,-23.03,30.73,-15.98,22.87,-29842.01,100.85,-375.30,116.69,-12.15,3.47,-3.62,5.42,5.98,-19.53,24.87,-10.48
ZFI_sq,,,,-15.55,26.70,5.06,14.39,18.47,-5.43,-7.69,-23.33,-22.61,6.19,17.25,5.99,-9.81,59.71,-21.13,-4.26,-2.75,-19.34,27.94,1.10,8.71,-10.20,0.17,7.32,-1.56,-2.61,-6.38,-18.47,18.99,-5.94,-11.15,19.00,-15.26,15.33,3.77,-26.97,24.71,17.94,0.38,-8.56,1.92,-4.18,7.30,0.48,1.27,0.21
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,7.48,24.40,20.77,,,,2.75,,20.61,,36.26,35.83,28.26,,-0.58,4.87,0.68,,9.36,15.59,13.37,,10.71,-6.73,-6.68,,-9.35,-11.14,-7.57,-6.55,-7.47,-9.15,-12.33,-8.80,-4.34,0.41,3.55,-0.37,-5.42,-10.58,-4.45,-2.68,-2.04,3.13,-1.70,2.14,3.05,3.49,-1.13
DTAR_sy,13.60,-6.38,7.65,,,,-10.67,,0.70,,24.07,-1.33,6.23,,-18.69,-2.80,-5.20,,-5.89,4.08,-0.30,,9.94,-0.07,9.29,,2.32,-4.43,-4.67,8.81,-1.61,7.47,-1.01,0.25,10.03,5.66,9.63,-0.48,-10.68,-14.13,-10.99,-4.46,1.09,1.83,0.07,-4.39,-6.04,-2.20,1.60
DTAR_qq,,,,,,,,6.09,6.77,,,5.75,0.82,,,11.54,-3.21,,,17.90,-5.07,,,-0.67,-5.02,-3.02,-0.92,-2.63,-1.21,-1.95,-1.89,-4.40,-4.67,2.00,2.91,0.34,-1.69,-1.87,-2.30,-5.14,5.06,-0.05,-1.66,-0.14,0.14,3.86,-0.78,0.29,-4.34
DTAR_sq,,,,,,,,6.38,-6.91,,,-15.39,0.22,,,1.15,-2.26,,,11.87,-6.37,,,1.69,2.39,-8.16,7.00,-5.02,2.14,4.83,-3.24,3.75,-5.92,6.15,6.20,-0.38,-2.39,-3.63,-4.69,-4.23,1.18,3.44,0.85,-3.52,-0.57,-1.16,-0.89,0.41,3.30
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,9.70,34.13,31.99,,,,4.07,,34.46,,70.26,73.37,58.29,,-1.11,10.48,1.43,,19.73,41.05,32.52,,25.61,-15.95,-14.84,,-19.80,-22.91,-15.38,-13.04,-14.58,-17.17,-22.22,-16.13,-8.15,0.77,6.60,-0.69,-9.70,-18.22,-7.98,-4.77,-3.56,5.52,-2.98,3.88,5.46,6.33,-1.97
CG_sy,34.10,-6.26,-3.79,,,,-16.86,,2.17,,58.99,-3.01,11.61,,-39.17,-4.09,-9.03,,-10.86,11.90,4.80,,19.91,-0.65,18.03,,6.36,-8.82,-12.91,14.32,-4.70,11.02,4.22,0.23,18.16,-19.68,-7.93,-8.01,-20.99,1.11,-8.36,-14.01,-0.42,-4.02,3.39,4.89,-8.29,5.30,-13.80
CG_qq,,,,,,,,9.76,11.34,,,11.77,1.66,,,24.87,-6.67,,,47.10,-12.31,,,-1.57,-11.15,-6.46,-1.97,-5.39,-2.47,-3.87,-3.70,-8.26,-8.41,3.65,5.45,0.65,-3.11,-3.43,-4.12,-8.85,9.02,-0.06,-2.90,-0.26,0.25,7.00,-1.42,0.56,-7.57
CG_sq,,,,,,,,7.97,-12.66,,,-34.13,0.51,,,3.85,-4.67,,,30.37,-10.72,,,8.01,6.06,-16.92,11.76,-7.41,1.30,9.06,-6.84,7.87,-4.91,4.88,9.83,-26.68,9.01,4.79,-5.68,-6.17,-1.19,-1.67,9.24,-9.57,6.44,-0.24,-4.49,3.84,-12.87
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,9.52,160.14,125.63,,,,90.12,,18.20,,-19.61,79.33,132.51,,295.88,75.53,27.01,,-1.96,-2.02,-29.81,,9.05,-20.86,36.32,,-60.69,-32.34,-40.50,18.58,95.83,57.43,40.82,38.71,-14.11,-11.01,3.27,6.12,3.81,-1.65,-11.30,-12.23,-11.70,-9.17,-17.36,-19.30,-14.99,-17.80,-34.94
LDER_sy,29.23,-26.49,60.91,,,,-43.48,,1.59,,75.58,7.83,47.65,,-26.94,5.65,-23.07,,-25.67,32.85,3.84,,74.37,5.61,20.47,,-2.50,-3.41,-2.05,22.34,3.49,19.89,21.35,28.90,7.05,-22.81,-8.08,-10.38,-30.45,-17.40,-28.63,-11.41,-4.58,12.57,10.70,-2.31,-1.03,0.40,15.26
LDER_qq,,,,,,,,-2.92,5.55,,,116.56,36.85,,,-3.98,-0.98,,,-4.04,-29.06,,,-30.36,22.20,-51.24,-5.24,19.85,7.45,-2.83,56.48,-3.64,-3.88,-4.28,-3.10,-0.17,11.54,-1.63,-5.22,-5.42,0.59,-2.66,-4.65,-2.71,-8.48,-4.95,0.45,-5.93,-27.56
LDER_sq,,,,,,,,0.46,2.64,,,-38.31,40.55,,,-10.79,2.34,,,59.44,-20.01,,,-3.43,-8.75,-19.74,37.86,-4.34,-7.46,0.25,16.63,10.82,-6.34,6.48,-3.14,-20.09,11.54,3.81,-24.83,-5.10,-3.62,28.85,-19.04,11.96,-5.22,13.71,-17.97,13.58,8.80
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,-7.54,-57.82,-58.30,,,,-49.71,,-3.77,,62.31,-26.27,-43.57,,-74.94,-47.30,-25.45,,3.77,7.75,52.52,,-2.77,30.03,-27.23,,140.69,38.74,58.84,-21.03,-53.68,-42.62,-36.33,-34.96,9.22,7.01,-6.27,-9.92,-9.04,-5.58,12.31,16.32,15.56,14.05,19.89,20.94,12.62,13.79,44.27
PZAT_sy,-5.13,5.91,-17.98,,,,41.31,,4.61,,-17.62,-6.26,10.43,,10.16,-6.32,-28.16,,-15.35,-22.66,-19.94,,-18.14,-8.58,11.89,,7.31,17.54,17.05,-9.90,-10.01,-20.61,-2.33,4.65,24.52,-3.28,-6.85,-11.13,4.46,19.66,22.22,6.71,-10.16,3.59,-4.01,18.20,17.24,3.92,-0.55
PZAT_qq,,,,,,,,6.60,-6.64,,,-51.58,-28.54,,,1.83,1.08,,,5.73,43.08,,,41.40,-19.93,102.12,5.17,-18.49,-8.32,0.48,-38.30,0.95,1.73,2.65,3.61,-1.10,-10.90,-1.34,4.62,2.66,5.99,2.19,3.93,1.32,11.42,3.08,-3.22,2.37,41.27
PZAT_sq,,,,,,,,3.75,-14.56,,,18.05,0.66,,,0.39,-22.81,,,-8.28,-20.09,,,2.42,-2.20,21.01,-11.46,12.18,-2.62,-6.85,-11.56,-1.04,19.81,-0.19,5.23,-23.13,15.39,-4.78,23.68,-11.95,17.86,-16.87,4.13,1.53,9.21,2.37,3.28,-10.00,4.51
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,-1.16,-6.85,4.35,,,,0.10,,-15.83,,-23.33,-12.84,-2.56,,36.09,24.99,8.92,,-3.51,-6.57,-17.84,,-7.30,-13.27,4.03,,-17.12,-4.10,-5.15,9.95,27.01,22.26,20.06,19.27,2.75,2.39,4.90,6.75,7.31,7.28,-1.93,-4.11,-4.11,-4.45,-2.81,-2.39,0.07,1.65,-2.34
PELDR_sy,-9.34,13.83,-2.73,,,,4.05,,-13.35,,-15.75,4.33,3.50,,18.13,1.99,1.66,,3.02,-3.89,-0.93,,-2.00,1.48,1.61,,-11.62,-12.61,-9.10,-4.82,13.60,8.87,5.72,-1.50,2.09,0.86,7.09,12.82,0.28,5.18,2.09,-0.06,3.73,-9.13,-8.22,-15.31,-13.13,-4.46,-10.34
PELDR_qq,,,,,,,,-3.41,1.20,,,9.81,13.13,,,0.85,-1.42,,,-2.35,-13.30,,,-8.63,3.98,-12.53,-0.26,5.73,2.84,1.39,15.21,1.77,1.00,0.72,-0.75,1.41,3.47,2.50,-0.22,1.38,-5.42,0.23,-0.22,1.01,-3.79,0.67,2.28,2.62,-7.57
PELDR_sq,,,,,,,,2.23,-2.92,,,26.60,-3.69,,,9.31,-4.01,,,1.98,-1.06,,,5.60,-0.93,-1.10,-14.58,4.41,3.05,3.56,1.95,0.06,0.07,-3.51,5.66,-1.14,6.25,1.65,-6.08,3.69,3.12,-0.48,-2.52,-9.16,4.14,-8.16,-0.01,-0.09,-2.27
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,-1.92,-5.25,-4.52,,,,5.41,,-8.38,,-22.06,-13.56,-4.36,,33.31,10.07,6.46,,-9.26,-18.57,-22.55,,-9.27,3.67,19.38,,-10.57,5.30,-4.42,11.02,26.09,22.15,22.38,17.37,-0.08,-3.43,-1.99,1.93,5.77,8.87,0.55,-1.23,-1.54,-4.53,-3.15,-6.42,-5.85,-6.75,-6.91
TSF_sy,16.63,4.06,0.66,,,,-6.23,,-3.90,,-11.33,-6.78,3.19,,10.75,9.25,4.13,,13.72,-2.15,6.14,,-8.91,-0.70,-14.70,,-4.43,-7.41,-1.89,-13.04,2.54,-0.62,0.95,5.87,-0.05,9.77,8.08,2.73,2.92,-1.23,-6.90,-3.35,-3.40,-0.79,8.49,0.55,-0.01,5.03,-3.51
TSF_qq,,,,,,,,-3.73,-3.39,,,6.76,6.89,,,-11.85,3.39,,,-20.90,-1.67,,,-9.61,13.22,-12.70,0.11,6.43,2.77,1.40,13.69,3.10,2.96,-2.75,-3.21,-0.35,4.49,1.14,0.44,2.57,-3.49,-0.65,0.12,-0.55,-2.10,-4.00,0.73,-1.51,-2.27
TSF_sq,,,,,,,,2.33,-2.04,,,7.58,8.44,,,6.12,3.36,,,-8.68,12.11,,,-0.45,-3.70,12.45,-11.35,-3.55,2.04,-0.33,4.53,-6.52,3.65,4.53,-1.31,2.66,2.06,-0.64,-1.13,-1.48,-3.80,3.15,-1.18,1.18,5.20,-4.41,-1.72,6.28,-3.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,4.99,30.27,-3.15,,,,15.62,,47.85,,48.37,44.08,38.10,,-1.68,-21.68,-16.11,,-11.93,-4.42,1.57,,5.78,16.40,24.15,,7.93,9.96,-5.76,-4.70,-9.43,-9.62,-7.86,-12.40,-10.62,-12.71,-12.77,-10.62,-8.51,-7.76,1.18,4.06,4.07,2.92,-2.54,-6.95,-9.76,-12.89,-11.06
ZKO_sy,8.51,5.11,-1.83,,,,-13.92,,15.29,,31.90,-8.54,-20.21,,-12.30,-2.51,9.61,,-18.46,8.25,13.66,,19.15,5.31,10.91,,11.67,15.40,2.91,35.94,-6.78,5.16,0.49,-1.14,3.71,-2.99,-7.15,-1.62,-9.29,-3.63,0.06,0.27,4.69,4.24,7.11,-1.62,2.91,-0.69,9.06
