,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,-110.08,-6.00,100.00,,1.72,-70.89,100.00,,74.58,15.45,100.00,,33.35,-23.54,100.00,,112.94,-34.43,-100.00,,82.12,-40.25,-100.00,,-29.51,-100.38,4245.67,-120.61,1462.12,25.39,41.25,-3.35,21.63,-81.39,72.97,15.51,100.81,24.97,14.39,-132.55,155.18,373.39,90.54,-106.71,-183.38,-303.51,17.74,-21.43,-65.17,9.19
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,-90.89,-90.00,,-33.52,71.77,,,,128.36,,-79.89,,-51.97,223.59,164.22,121.09,33.92,-80.06,-69.84,,289.43,2.81,-38.28,,,,,,,
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,5.14,295.40,,-50.84,192.15,,,,63.12,,-64.66,,-63.46,1.24,-30.98,96.86,20.54,-21.76,11.46,,-23.21,-16.24,-54.06,,,,,,,
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,52.53,,,-45.09,67.37,,,41.88,,,,,-20.25,-29.20,3.47,-17.79,437.30,-42.19,-13.42,-50.20,-19.98,-12.58,,,-78.88,-47.52,,,,,,,
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,-13.33,,,-52.83,225.93,,,180.33,,,,,-20.25,-29.20,-35.84,0.88,120.95,-51.73,82.98,-38.23,43.41,-31.24,,,56.42,-62.28,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,12.12,-23.86,,,,16.12,13.76,10.44,16.90,13.65,-44.15,-47.55,-58.39,-55.96,-23.69,-23.17,-17.60,-21.26,-10.56,-13.12,-0.66,8.40,17.08,44.72,43.43,42.24,34.04,11.07,4.90,1.19,0.20,8.93,12.36,16.51,20.97,16.52,10.72,-0.49,-8.80,-11.97,-11.80,-4.47,2.54,10.52,11.11,10.22,3.22,-3.67,-7.45,-11.98,-8.15,-5.50
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,6.52,5.09,4.86,-1.07,4.35,2.02,10.98,-3.81,-48.72,-4.18,-11.95,1.79,-11.14,-3.52,-5.57,-2.73,0.92,-6.29,7.98,6.14,9.00,15.84,7.02,5.26,2.72,-4.00,1.06,1.54,1.72,4.36,4.24,5.29,5.61,0.52,-0.94,-5.37,-3.21,-2.97,-0.75,2.48,3.90,4.58,-0.22,1.66,-2.70,-2.40,-4.13,-3.31,1.53,0.41
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-10.82,31.34,,,,-13.90,-12.08,-9.47,-14.46,-11.99,79.02,90.66,140.31,127.05,31.06,30.16,21.37,27.00,11.82,15.11,0.66,-7.75,-14.59,-30.91,-30.28,-29.70,-25.39,-9.97,-4.67,-1.17,-0.21,-8.19,-11.01,-14.17,-17.33,-14.18,-9.67,0.47,9.64,13.60,13.36,4.69,-2.47,-9.52,-9.99,-9.27,-3.13,3.80,8.03,13.60,8.87,5.83
CPCurrent_sy,-6.43,-30.78,,,,-21.12,-22.90,-0.04,-2.73,3.89,35.77,2.14,5.33,19.69,-2.53,-3.05,0.23,15.98,35.24,39.33,27.80,6.29,-16.47,-26.75,-30.47,-29.17,-33.51,-22.64,-14.55,-19.34,-1.37,-8.19,-11.01,-9.40,-17.33,-14.18,-9.67,-3.78,9.64,13.14,-1.86,-0.65,-9.84,-16.45,-6.97,-11.09,-12.63,-7.45,-6.99,-12.79,-9.73,2.43
CPCurrent_qq,,,-6.13,-4.82,-4.63,1.06,-4.15,-2.01,-9.89,3.98,94.98,4.36,13.58,-1.76,12.55,3.65,5.91,2.80,-0.91,6.71,-7.39,-5.78,-8.27,-13.67,-6.55,-5.00,-2.65,4.16,-1.04,-1.51,-1.70,-4.17,-4.08,-5.01,-5.32,-0.52,0.96,5.66,3.32,3.07,0.74,-2.42,-3.75,-4.38,0.22,-1.64,2.77,2.46,4.31,3.43,-1.51,-0.40
CPCurrent_sq,,,-5.17,0.95,-0.81,-16.93,-7.31,30.89,-3.48,-11.28,21.13,-1.53,-0.46,0.82,-1.36,-2.05,2.90,16.66,15.02,0.91,-5.61,-2.98,-9.61,-11.51,-10.41,-1.16,-15.14,2.95,-1.04,-6.70,3.76,-4.17,-4.08,-5.01,-5.32,-0.52,0.96,1.19,7.89,2.65,-12.42,2.43,-2.09,-4.88,-2.48,-2.11,-3.79,0.76,-2.00,-8.21,-0.41,14.33
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,-75.71,-106.73,,,,-4986.21,-3215.98,-847.72,-11731.41,-537.28,-39.22,86.46,94.09,93.52,95.83,51.39,87.44,113.69,-197.74,-12.23,-875.27,1265.15,357.24,262.75,315.27,33.24,10.75,61.80,-13.12,-122.77,-123.74,-59.05,-59.35,368.73,370.06,-118.01,-175.98,-146.36,-105.36,489.59,266.80,372.61,4875.22,612.84,593.96,273.79,59.70,5.00,-39.54,-60.91,-55.36,-52.96
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
