,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,30910,34510,22600,12230,11120,29010,46470,74430,93170,102890,108960,106400,113460,125890,106920,102910,85740,103570,109980,109940,118890,113710,114320,141550,164450,194770,210360,225110,238500,248160,239290,264940,294500,336200,348520,357880,339840,332640,319140,296620,281560,274530,226170,198740,143150,123380,98610,164460,217900,314490,309720,366350
CZOCurrent,274820,246160,375860,694430,763730,292850,182790,114130,91170,82560,77960,79840,74880,67480,79450,82550,99080,82020,77240,77270,71450,74710,74310,60010,51660,43610,40380,37740,35620,34230,35500,32060,28850,25270,24370,23740,25000,25540,26620,28640,30170,30940,37560,42740,59340,68850,86150,51650,38990,27010,27430,23190
EVCurrent,8529340,8560820,8567510,8569110,8495000,8556400,8559560,8539100,8495000,8513460,8556620,8607690,8495000,8766770,8830160,8774050,8495000,8625040,8691880,8666470,8495000,8650280,8672560,8613720,8495000,8593510,8621470,8562900,8616760,8509640,8614490,8593170,8678980,8608920,8718080,8680020,8801420,8713050,8885520,8845210,8924740,8834070,8949790,8876210,8847540,8573680,8683980,8524650,8500890,8322940,8374780,8337200
EVPCurrent,26600,21260,21040,20690,19540,17880,15700,13800,12320,11380,10820,10430,9780,9220,8830,8150,7490,7540,7740,7760,7460,7280,7090,6730,6410,6070,5790,5390,5170,4830,4760,4440,4170,3830,3700,3530,3480,3350,3370,3280,3290,3150,3100,2950,2830,2610,2570,2450,2320,2180,2130,2020
EVEBITCurrent,275930,248060,379060,700490,763730,294960,184180,114720,91170,82740,78530,80900,74880,69640,82590,85260,99080,83280,79030,78830,71450,76080,75860,60850,51660,44120,40980,38040,36130,34290,36000,32430,29470,25610,25010,24250,25900,26190,27840,29820,31700,32180,39570,44660,61800,69490,88070,51830,39010,26470,27040,22760
EVEBITDACurrent,202310,162820,201050,252690,246930,160380,118960,84330,70280,64450,61260,62190,57600,53200,58610,57440,60890,54420,52890,53020,49230,51300,51280,43870,38800,34520,32560,30490,29160,27660,28420,25710,23520,20640,20040,19240,20000,19870,20720,21550,22410,22270,25220,26640,31120,31860,34750,26660,22630,17560,17630,15490
DTAR,390,470,490,500,,490,480,440,,420,430,510,,600,610,560,,500,490,560,,490,440,530,,440,390,490,400,370,390,470,450,400,420,470,460,440,480,470,490,470,480,480,490,420,460,490,460,420,440,470
CG,630,870,960,1000,,970,940,780,,720,750,1040,,1520,1560,1300,,990,960,1290,,940,770,1150,,780,650,960,670,600,650,900,800,670,710,890,860,790,910,880,960,890,910,930,960,720,850,950,860,720,800,890
LDER,20,60,70,70,,60,60,50,,80,160,230,,570,590,470,,510,500,490,,380,340,330,,100,90,170,140,110,160,160,140,130,140,140,130,130,130,130,210,180,180,160,150,130,150,150,110,100,140,130
PZAT,26260,11630,11720,12010,,12470,12340,11970,,7740,4520,3590,,1460,1460,1700,,1270,1280,1400,,1490,1600,1770,,5020,5240,3400,3570,4570,3350,3820,4180,4660,4500,4830,5120,4930,5210,5180,3190,3660,3800,4170,4310,4830,4390,4260,5540,5780,4660,4830
PELDR,1430,1270,1170,1160,,1330,1340,1530,,1530,1450,1340,,1160,1130,1120,,1400,1370,1290,,1440,1460,1330,,1350,1380,1280,1460,1490,1470,1310,1340,1380,1320,1220,1230,1240,1210,1200,1270,1260,1240,1250,1240,1320,1260,1290,1320,1420,1340,1360
TSF,630,570,550,530,,540,550,590,,630,660,610,,620,620,640,,760,770,650,,710,760,620,,620,660,600,680,690,700,610,630,680,670,600,610,630,590,600,620,630,610,600,590,650,620,590,600,640,630,600
ZKO,690,850,920,930,,830,820,720,,710,790,930,,1310,1350,1320,,1090,1110,1140,,970,910,1010,,810,760,920,750,710,750,890,850,790,850,940,920,910,950,950,960,950,960,940,940,840,920,920,850,770,860,860
OSF,960,1010,1000,1010,,1040,1030,1040,,1000,990,1010,,960,960,1000,,1010,1010,980,,1000,990,1000,,990,950,1000,960,940,950,1000,990,960,970,990,990,990,1000,1000,1000,1000,1000,1000,1000,970,990,1000,1000,980,990,1010
NetDebt,105068000000,174804000000,200075000000,208993000000,,230470000000,235082000000,216410000000,,235952000000,271922000000,380007000000,,771142000000,818384000000,712282000000,,478532000000,506961000000,601272000000,,526510000000,498296000000,641499000000,,587708000000,531968000000,704652000000,629329000000,561781000000,685601000000,942007000000,913147000000,845723000000,950861000000,1167083000000,1193732000000,1111783000000,1363227000000,1359151000000,1547025000000,1450983000000,1547823000000,1571826000000,1573577000000,1177448000000,1433676000000,1534140000000,1618996000000,1248598000000,1404238000000,1377830000000
NetDebtEBITDA,1460,1950,2760,3620,,2540,1920,1250,,1050,1140,1610,,2740,3110,2670,,1730,1760,2100,,1780,1670,1850,,1340,1130,1410,1160,1000,1240,1540,1350,1110,1190,1410,1480,1380,1740,1810,2120,2000,2380,2570,3020,2380,3120,2610,2340,1430,1610,1390
DebtFin,58493000000,112116000000,123514000000,126240000000,,104590000000,109977000000,75125000000,,31450000000,104973000000,192263000000,,463664000000,585214000000,487234000000,,227606000000,344595000000,300127000000,,271789000000,312787000000,209127000000,,173526000000,225069000000,120833000000,222962000000,26811000000,218800000000,179757000000,336882000000,208605000000,408491000000,338791000000,561086000000,399285000000,715083000000,641278000000,786911000000,620880000000,834629000000,699608000000,646975000000,144391000000,347595000000,54527000000,10835000000,-316470000000,-221124000000,-290242000000
DebtFinEBITDA,810,1250,1700,2190,,1150,900,440,,140,440,810,,1650,2220,1830,,820,1200,1050,,920,1050,600,,400,480,240,410,50,390,290,500,270,510,410,700,500,910,850,1080,850,1280,1140,1240,290,760,90,20,-360,-250,-290
SP1,1390,1190,1090,1080,,1250,1260,1450,,1410,1250,1080,,740,710,760,,930,910,860,,1030,1080,990,,1220,1260,1090,1280,1330,1260,1120,1160,1210,1140,1060,1070,1080,1050,1050,1050,1050,1040,1070,1060,1160,1080,1090,1180,1270,1150,1180
SP2,1420,1270,1170,1160,,1320,1340,1520,,1520,1450,1330,,1160,1130,1120,,1400,1370,1290,,1430,1450,1320,,1340,1370,1280,1460,1470,1460,1300,1330,1370,1300,1210,1220,1220,1180,1190,1260,1240,1220,1230,1230,1310,1240,1260,1300,1390,1300,1330
CAR,130,150,50,70,,120,120,140,,210,160,150,,170,90,100,,600,250,240,,230,120,170,,190,160,210,150,270,180,150,160,190,120,130,110,170,100,120,90,170,110,150,170,290,200,260,160,340,280,340
QR,350,360,300,320,,340,360,380,,460,470,430,,360,270,330,,900,810,640,,700,690,500,,440,430,450,500,600,540,430,440,540,460,380,330,380,310,320,300,320,270,300,320,500,400,370,320,500,440,550
CR,1500,1280,1170,1150,,1280,1300,1490,,1580,1610,1380,,1220,1190,1190,,1890,1890,1420,,1740,1970,1400,,1410,1540,1320,1670,1730,1760,1370,1430,1570,1470,1270,1280,1310,1220,1240,1330,1330,1290,1290,1260,1440,1320,1300,1340,1490,1400,1370
PP,130,150,50,70,,130,120,150,,220,170,150,,170,90,100,,600,470,420,,400,290,270,,190,160,210,150,270,180,150,160,190,130,130,110,170,100,120,90,170,110,150,170,290,200,260,160,340,300,450
RCLR,210,200,230,240,,200,230,220,,240,290,270,,190,180,220,,290,320,210,,290,390,220,,240,270,230,340,330,360,270,280,360,340,250,220,220,230,200,200,150,160,150,140,190,150,100,160,140,120,90
KP,190,120,80,70,,130,140,200,,220,210,150,,80,70,70,,220,210,150,,210,240,150,,160,180,130,210,220,220,140,160,180,160,110,110,110,90,90,130,120,110,110,110,150,120,120,140,180,150,150
PKKO,250,190,120,110,,210,200,280,,320,310,250,,200,150,120,,350,340,270,,360,360,250,,260,270,200,310,340,350,240,260,290,250,180,180,190,160,150,210,200,170,170,160,200,150,170,190,250,200,220
RN,22250,20170,18470,15840,16620,16700,17650,19920,22210,22620,21940,18840,19830,18390,18190,18690,19760,20430,19790,19750,20140,19340,18380,18190,18830,18690,19320,18840,18890,18580,17240,16740,17060,16680,16290,16540,16950,18380,18470,19150,18920,20290,22740,24700,27220,27100,27890,30820,30340,32950,34970,35810
CRN,16000,18000,20000,23000,22000,22000,21000,18000,16000,16000,17000,19000,18000,20000,20000,20000,18000,18000,18000,18000,18000,19000,20000,20000,19000,20000,19000,19000,19000,20000,21000,22000,21000,22000,22000,22000,22000,20000,20000,19000,19000,18000,16000,15000,13000,13000,13000,12000,12000,11000,10000,10000
CPZ,78000,95000,97000,102000,97000,97000,92000,85000,76000,71000,67000,72000,69000,84000,98000,101000,96000,82000,70000,71000,69000,71000,70000,70000,68000,74000,78000,79000,72000,67000,67000,68000,70000,70000,72000,73000,76000,79000,86000,88000,91000,93000,91000,91000,91000,86000,84000,84000,81000,81000,80000,80000
RZ,1910,1810,1870,1940,2050,1930,1970,1880,2060,1990,1960,1910,2029,1860,1770,1860,2090,2310,2530,2530,2510,2470,2420,2250,2260,2110,2029,2060,2180,2240,2140,2100,2100,2140,2160,2130,2090,2070,1970,2029,1950,1930,1970,1970,2070,2280,2410,2380,2400,2270,2290,2350
CRZ,191000,202000,195000,188000,178000,189000,185000,195000,177000,184000,186000,191000,180000,196000,207000,196000,175000,158000,144000,144000,145000,148000,151000,162000,162000,173000,180000,177000,168000,163000,170000,174000,174000,170000,169000,171000,175000,176000,185000,180000,187000,189000,185000,185000,176000,160000,151000,153000,152000,161000,159000,155000
RMO,3140,3050,3040,2990,3130,3110,3160,3180,3550,3520,3480,3330,3510,3210,2980,3010,3180,3270,3300,3060,3120,3100,3120,3140,3250,3240,3230,3260,3440,3480,3360,3350,3370,3460,3480,3510,3480,3480,3330,3290,3140,3070,3090,3070,3100,3220,3280,3290,3350,3310,3290,3280
RMT,3980,3990,3710,3520,3690,3920,4300,4760,5310,5210,4770,4190,4410,3270,2720,2430,2570,2620,2610,2650,2700,2850,3010,3200,3310,3480,3620,3680,3890,3900,3760,3750,3740,3750,3650,3570,3460,3390,3280,3210,3110,3080,3080,3130,3190,3330,3390,3470,3610,3730,3760,3820
RM,1750,1730,1670,1620,1700,1730,1820,1910,2130,2100,2009,1860,1950,1620,1420,1350,1420,1460,1460,1420,1450,1490,1530,1580,1640,1680,1710,1730,1820,1840,1780,1770,1770,1800,1780,1770,1740,1720,1650,1630,1560,1540,1540,1550,1570,1640,1670,1690,1740,1750,1760,1760
COP,207000,220000,215000,211000,200000,211000,206000,213000,193000,200000,203000,210000,198000,216000,227000,216000,193000,176000,162000,162000,163000,167000,171000,182000,181000,193000,199000,196000,187000,183000,191000,196000,195000,192000,191000,193000,197000,196000,205000,199000,206000,207000,201000,200000,189000,173000,164000,165000,164000,172000,169000,165000
CSP,129000,125000,118000,109000,103000,114000,114000,128000,117000,129000,136000,138000,129000,132000,129000,115000,97000,94000,92000,91000,94000,96000,101000,112000,113000,119000,121000,117000,115000,116000,124000,128000,125000,122000,119000,120000,121000,117000,119000,111000,115000,114000,110000,109000,98000,87000,80000,81000,83000,91000,89000,85000
