,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,5.92,-32.52,0.41,-11.62,22.07,-11.12,-16.34,-41.84,27.17,-29.38,-59.17,161.64,27.68,12.70,46.44,22.85,11.08,-31.42,37.63,5.77,14.31,-8.06,8.40,2.37,26.10,-29.47,-4.33,-22.58,7.76,-47.02,25.74,13.16,55.37,-3.92,27.07,-37.93,48.89,3.82,28.90,-11.29,17.81,-2.39,15.50,-6.56,21.38,-1.30,23.36,-5.05,17.87,-16.77
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,22.45,54.26,,,,57.67,36.81,3.87,24.66,89.44,81.83,128.85,368.95,4.24,3.83,-34.94,-81.86,-61.37,-55.60,-27.03,-22.37,-9.83,-12.37,-34.64,-17.01,-14.26,-22.27,1.34,14.81,51.83,77.66,136.49,79.94,23.10,-14.62,-52.92,-53.41,-15.07,-11.37,-17.98,-19.15,-43.43,-28.50,-23.95,-15.13,-19.43,-21.80,-22.66,-27.59,-28.74,-26.62,-12.97
CWKGrahamCurrent_sy,20.01,58.93,,,,1073.99,362.74,84.37,24.66,-66.50,-33.24,128.85,170.21,-21.54,45.89,-34.94,-68.52,-14.72,79.21,552.60,-22.37,-0.45,-62.98,-92.69,-16.58,-34.36,4.93,17.48,17.57,13.29,-32.46,64.62,51.15,20.60,-3.26,-23.59,-28.72,3.52,-8.66,-37.39,-38.88,-39.88,-30.03,-23.95,-15.13,-19.43,39.97,247.73,-27.59,-28.74,-59.00,-70.46
CWKGrahamCurrent_qq,,,-5.59,48.19,-0.40,13.15,-18.08,12.51,19.53,71.94,-21.37,41.61,144.94,-61.78,-21.68,-11.27,-31.71,-18.60,-9.97,45.81,-27.34,-5.46,-12.52,8.76,-7.74,-2.32,-20.70,41.79,4.53,29.17,-7.21,88.75,-20.47,-11.63,-35.64,4.08,-21.30,61.10,-32.84,-3.68,-22.42,12.72,-15.11,2.44,-13.42,7.02,-17.61,1.31,-18.94,5.32,-15.16,20.15
CWKGrahamCurrent_sq,,,-5.28,45.68,76.78,381.27,-62.67,-41.96,19.53,29.33,-25.60,98.97,41.14,-62.45,38.35,-11.27,-31.71,1.73,190.73,223.11,-91.88,30.44,8.11,-36.20,-7.29,2.64,72.83,-28.57,-7.22,-1.09,3.04,74.09,-14.80,-21.09,-17.35,37.51,-20.52,14.60,-27.07,-5.74,-22.42,12.72,-15.11,2.44,-13.42,7.02,47.46,154.51,-81.97,5.32,-15.16,83.35
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,8.58,1.41,,,,7.63,11.45,8.37,1.62,1.36,-4.71,-3.95,-0.70,-5.13,-1.66,-2.71,-5.89,-3.04,-1.43,2.33,15.29,26.07,30.17,36.57,36.42,29.46,33.81,18.53,-0.24,-8.11,-23.31,-17.56,-10.34,-6.89,1.19,0.10,-3.21,-7.47,-9.24,-12.40,-10.81,-3.93,-2.86,-0.98,-1.12,-4.92,0.85,2.11,7.57,16.96,10.86,9.60
