,2007/Q4,2008/Q4,2009/Q4,2010/Q4,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,-87.14,487.32,47.72,,,0.49,,-114.53,-143.97,-200.16,-290.26,-48.81,,170.32,205.71,2212.80,,450.69,341.34,-90.46,-94.45,-98.04,-102.83,-97.62,0.69,372.34,602.99,5616.67,49.32,-140.99,-151.34,-217.49
ROPA_sy,,-5.12,-0.96,-14.62,,,,,-68.23,28.70,-13.33,22.68,82.73,,1.49,-11.11,5.12,,35.35,45.08,13.11,17.68,-19.06,-12.29,6.46,-5.32,-4.78,-7.57,-25.58,-10.41,-17.69,-7.67,20.17
ROPA_qq,,,,,,9.00,-1.75,-56.87,-131.46,-229.76,-123.83,18.06,75.39,,,23.17,391.81,-1.02,-8.15,-1.29,-89.37,-42.46,-67.59,-242.55,108.96,2333.33,52.05,51.80,1.78,-36.44,-141.74,-90.11,-132.95
ROPA_sq,,,,,,-75.31,186.57,-27.71,-37.88,,92.99,2.33,-7.47,,,-10.38,9.43,1.69,35.73,-3.93,-14.69,5.79,-6.65,4.11,3.54,-5.91,-6.12,1.06,-16.64,13.27,-13.75,13.37,8.49
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,-168.25,108.18,762.83,,,233.23,,-192.26,-293.08,-345.92,-1566.32,-118.68,75.39,117.41,141.65,630.18,2458.37,2313.66,1358.34,-83.23,-88.82,-98.96,-106.22,-126.60,-89.63,206.03,178.55,260.18,83.81,-229.39,-202.24,-420.74
ZNPO_sy,,2.37,7.55,31.13,,,23.17,,148.11,-39.59,13.56,103.40,105.65,395.38,-36.82,36.94,6.64,-0.15,33.97,-28.11,-19.58,-40.73,-27.08,24.28,32.59,62.10,7.94,-27.00,-56.13,-61.41,4.57,-8.49,111.12
ZNPO_qq,,,,,,29.51,33.87,-88.30,-555.00,-171.02,-70.51,30.26,32.14,69.51,220.64,66.86,763.68,35.65,23.47,0.82,-90.07,-9.58,-88.55,-705.46,57.57,135.23,238.10,55.40,-13.47,-59.57,-338.00,-22.79,-171.45
ZNPO_sq,,,,,,92.07,191.51,-65.68,29.11,-53.23,447.94,-38.53,30.54,12.66,-30.12,33.24,1.66,5.49,-6.24,-28.50,13.72,-22.26,15.36,21.85,21.33,-4.95,-23.18,-17.59,-27.10,-16.39,108.17,-27.88,68.19
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,39.21,-5.18,-19.73,,,12.92,,303.78,29.48,47.24,-4.22,-40.28,-35.34,-80.38,-70.14,-62.69,,,,,,,,,-29.22,-38.17,-97.66,104.35,-88.58,-63.16,-33.44,-8.61
ZFI_sy,,3.06,-6.56,-8.76,,,18.53,,34.18,48.70,-7.22,-15.14,-16.41,-12.47,-7.56,6.58,-27.16,,,,,,,,,-2.27,-11.91,17.76,14.20,9.43,13.18,-5.82,9.82
ZFI_qq,,,,,,113.51,6.87,5.84,67.19,-31.53,21.53,-31.15,4.25,-25.87,-63.11,4.75,30.28,,,,,,-65.91,1394.70,-142.21,132.90,-70.22,-43.46,-21.55,-13.52,-3.97,2.17,7.71
ZFI_sq,,,,,,-25.57,39.61,15.98,11.33,-17.51,-12.90,6.09,9.66,-13.62,-8.01,22.31,-25.05,,,,,,-4.18,-4.69,-0.92,8.00,-13.63,27.42,-3.92,3.49,-10.67,6.03,12.04
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,14.30,-2.91,0.51,,,-27.76,,22.31,28.35,14.20,12.83,-11.33,,-20.34,-23.14,-36.50,,-29.18,-25.90,10.89,20.05,20.82,16.48,9.63,3.42,4.04,5.67,6.00,7.06,10.24,9.98,13.72
DTAR_sy,,-3.86,-0.32,0.40,,,-1.60,,3.43,-8.36,4.06,-19.10,-10.61,,-4.96,3.60,5.51,,-8.16,1.53,-1.66,4.25,13.05,18.46,23.15,16.66,-5.71,-6.29,-6.75,-14.83,5.82,-0.02,-4.97
DTAR_qq,,,,,,-2.80,15.01,2.29,6.97,1.99,2.33,1.07,-15.94,,,-2.48,-30.55,-1.42,6.08,2.03,3.93,6.73,6.76,-1.63,-2.18,0.68,7.40,-0.09,-1.89,1.69,10.58,-0.33,1.45
DTAR_sq,,,,,,-2.80,3.31,5.66,-2.51,-13.89,17.32,-17.85,7.72,,,-10.46,9.70,-2.84,-3.77,-1.00,6.26,2.99,4.35,3.74,10.47,-2.44,-15.66,3.09,9.92,-10.89,4.79,-2.60,4.48
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,65.11,-12.03,2.20,,,-61.72,,56.05,73.45,38.22,35.14,-23.91,,-40.27,-44.81,-55.25,,-45.40,-40.79,17.34,32.96,35.93,28.10,15.97,5.82,7.25,10.14,10.62,12.77,20.14,19.55,27.26
CG_sy,,-16.03,-7.25,-0.09,,,0.76,,17.81,-14.88,5.77,-32.11,-25.43,,-9.54,16.43,4.84,,3.44,16.43,11.62,9.25,12.33,-1.16,49.64,1.45,-15.53,5.73,-22.14,-2.28,12.20,2.93,1.57
CG_qq,,,,,,-5.40,33.36,5.28,17.49,5.15,6.27,2.93,-33.85,,,-4.89,-46.36,-2.19,9.41,3.16,6.30,10.82,11.86,-2.79,-3.76,1.13,13.36,-0.17,-3.34,3.10,20.77,-0.66,2.89
CG_sq,,,,,,1.55,2.78,4.47,8.04,-26.63,27.72,-32.95,18.68,,,-13.70,6.86,3.79,8.07,-2.87,2.45,1.58,11.12,-14.53,55.11,-31.13,-7.48,6.97,14.23,-13.57,6.23,-1.86,12.72
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,40.28,-2.90,12.78,,,-55.95,,42.18,59.79,42.73,40.23,-30.78,,-40.80,-43.15,-58.68,,-65.16,-59.07,-5.94,0.18,61.58,40.00,44.21,64.37,5.94,28.04,4.71,26.43,30.14,10.90,14.14
LDER_sy,,-3.13,39.55,-28.41,,,19.65,,6.56,0.11,-2.39,-36.94,-6.32,,36.32,105.71,26.96,,-12.35,-16.10,18.03,40.74,40.09,49.40,60.09,34.95,-3.91,16.53,-9.88,-11.68,3.39,1.86,13.44
LDER_qq,,,,,,-7.01,16.17,-1.74,33.95,4.51,3.76,-3.46,-33.88,,,-7.28,-51.95,-15.95,-6.95,8.91,10.43,-10.49,50.09,-5.63,13.75,2.03,-3.26,14.04,-6.98,23.19,-0.42,-2.82,-4.26
LDER_sq,,,,,,-19.92,39.61,-1.36,-3.37,-24.77,36.12,-36.27,43.54,,,-3.83,-11.41,-18.28,25.90,-7.95,24.63,-2.56,25.32,-1.83,33.55,-17.86,-10.77,19.06,3.28,-19.50,4.46,17.29,15.02
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,9.25,-0.52,-19.41,,,31.72,,24.03,-9.91,-12.28,-17.48,24.61,,26.05,29.64,13.39,,54.16,29.69,14.14,24.78,-15.30,5.04,-3.22,-25.95,7.34,-15.00,3.23,-16.82,-18.80,-5.34,-5.51
PZAT_sy,,1.12,-19.62,13.18,,,-10.22,,2.51,-4.87,-3.12,15.09,0.33,,2.75,-17.48,-11.88,,-8.11,6.13,-14.45,-13.68,4.92,-9.57,4.89,0.05,-40.42,-36.42,-24.58,-27.23,21.91,5.67,4.97
PZAT_qq,,,,,,33.98,3.30,9.38,-18.06,-2.68,0.57,2.89,23.73,,,5.83,8.22,21.26,11.01,-10.97,-4.76,32.57,-24.65,10.42,-12.25,1.43,9.22,-12.57,6.58,-18.28,6.62,1.93,6.39
PZAT_sq,,,,,,20.08,-21.90,-4.38,14.32,11.44,-20.47,13.59,-0.34,,,-8.78,6.42,0.50,-5.82,5.37,-14.22,1.40,14.46,-9.17,-0.51,-3.27,-31.83,-3.08,18.01,-6.67,14.20,-15.98,17.22
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-24.22,1.16,13.94,,,23.17,,-33.65,-16.70,-9.16,-3.56,2.34,,11.64,13.47,68.82,,52.10,59.40,-4.05,-16.72,-23.60,-30.15,-25.36,-12.22,-9.57,-2.89,-6.91,-0.67,0.46,-2.55,-4.33
PELDR_sy,,-18.81,-4.02,21.41,,,-8.49,,-2.86,-8.83,-0.14,-1.13,5.42,,3.26,-8.14,-3.47,,-3.11,9.96,-2.38,-1.10,2.08,-10.18,-3.52,-4.41,-3.69,1.26,-1.62,3.10,1.27,7.02,1.55
PELDR_qq,,,,,,-20.38,-11.09,-7.36,1.18,-0.05,-3.05,-1.64,7.37,,,-0.04,59.75,-4.52,-0.25,4.76,-3.83,-17.13,-8.49,-4.21,2.76,-2.55,-5.72,2.86,-1.49,3.98,-4.64,-0.22,-3.29
PELDR_sq,,,,,,20.98,-20.51,7.56,-6.08,13.53,-12.94,6.50,0.13,,,-5.26,5.23,-2.11,-0.71,7.52,-6.58,-0.84,2.48,-5.39,0.35,-1.75,3.25,-0.52,-2.51,2.96,1.42,5.12,-7.49
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-18.37,8.67,4.92,,,30.49,,-10.59,-11.93,-4.98,-4.84,1.61,,9.67,13.59,14.40,,3.18,3.12,-6.45,-9.68,-3.58,-3.70,1.25,6.91,-1.81,1.22,-3.22,0.48,-2.32,-5.65,-7.79
TSF_sy,,20.68,-3.83,-12.51,,,10.93,,-6.44,22.67,5.25,0.80,5.20,,0.26,4.93,6.07,,1.45,-4.12,-0.75,-0.04,1.43,-0.53,-8.92,-3.04,1.07,3.73,9.94,4.03,-4.21,-6.24,-6.01
TSF_qq,,,,,,0.31,-9.32,-3.42,1.78,-1.19,-2.17,-3.28,8.68,,,0.18,9.45,-1.94,-4.03,0.12,-0.71,-5.33,2.45,,4.40,-0.04,-5.91,3.09,-0.19,3.79,-8.53,-0.42,-2.46
TSF_sq,,,,,,-15.96,11.45,6.41,-6.12,10.19,-4.37,1.91,-2.03,,,6.65,-0.97,-2.19,-1.80,0.79,2.52,-1.50,-0.35,,-6.13,4.86,3.87,1.45,-0.51,-0.77,-4.36,-0.70,-0.26
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,48.48,35.57,-31.94,,,-6.89,,248.41,74.11,52.13,4.04,-15.40,,-30.10,-22.74,-80.07,,-76.12,-76.68,6.56,37.47,90.18,121.87,111.54,77.25,36.77,22.74,23.15,13.39,2.97,1.28,2.20
ZKO_sy,,26.67,17.37,-15.40,,,-13.28,,1.42,25.96,1.92,-9.43,0.19,,-0.61,24.12,-6.13,,-1.25,-16.37,6.79,10.78,13.32,28.98,16.78,12.40,0.83,3.36,18.67,2.70,8.60,-1.32,-15.66
ZKO_qq,,,,,,88.38,25.87,29.97,13.06,-5.86,9.98,-11.12,-8.06,,,-1.76,-76.28,2.41,0.09,-4.08,8.38,32.11,38.48,11.90,3.33,10.70,6.85,0.42,3.67,1.92,-2.96,-1.23,4.61
ZKO_sq,,,,,,-32.35,48.43,-4.66,5.94,-15.98,20.10,-15.27,17.19,,,5.81,-11.37,-3.07,8.63,-10.39,13.17,0.56,11.12,1.99,2.46,-3.21,-0.32,4.55,17.64,-16.23,5.41,-5.01,0.55
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-4.90,39.69,-27.25,,,65.70,,102.70,21.83,19.83,-12.04,-0.74,,-4.91,7.50,-58.32,,-54.35,-54.89,3.61,14.70,34.11,46.35,47.43,42.21,22.14,13.01,13.51,6.19,-3.81,-4.79,-6.20
OSF_sy,,-11.61,7.42,1.68,,,2.04,,1.13,-11.96,-4.40,-0.65,-2.98,,0.71,-1.90,-8.18,,1.24,4.87,7.48,4.84,-0.63,-4.01,-4.52,-5.75,-4.10,-1.37,2.38,0.92,-5.78,-1.11,-1.96
OSF_qq,,,,,,53.70,6.53,21.23,2.11,-7.62,4.78,-11.01,15.22,,,0.60,-55.32,0.61,0.96,-0.60,2.62,11.38,18.04,8.48,3.37,7.43,1.39,0.36,3.83,0.50,-8.16,-0.66,2.30
OSF_sq,,,,,,8.16,-6.17,-3.96,3.76,-5.84,1.88,-0.20,1.33,,,-2.79,-5.15,2.19,7.44,0.71,-2.80,-0.32,1.83,-2.72,-3.32,-1.60,3.61,0.06,0.36,-3.01,-3.27,5.03,-0.50
NetDebt,26454000000,49886000000,51879000000,54644000000,27964000000,43304000000,61122000000,65588000000,71893000000,74296000000,74210000000,74129000000,73690000000,,67681000000,64217000000,53929000000,3846000000,3995000000,1829000000,7857000000,28368000000,49472000000,56926000000,54974000000,64561000000,72557000000,72854000000,73006000000,76634000000,87639000000,86910000000,88166000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,50.52,-28.29,-19.29,,,-11.69,,260.82,187.73,215.35,92.80,6.28,,-60.86,-54.51,-84.64,,-98.07,-99.06,-45.50,2873.79,4943.87,13671.87,594.91,64.84,-12.41,-38.30,-22.59,-6.38,41.94,70.06,129.22
NetDebtEBITDA_sy,,-20.12,19.69,-15.68,,,30.96,,34.11,68.26,-1.43,-19.09,-18.57,,-0.91,9.47,30.84,,5.44,9.15,-14.06,-12.55,-5.73,-3.22,4.64,-3.72,-6.51,-11.83,-13.39,-14.73,12.32,19.96,-2.46
NetDebtEBITDA_qq,,,,,,47.26,30.97,31.85,41.89,17.43,43.55,-19.39,-21.79,,,-6.33,-73.59,-92.84,9.10,-54.61,1437.88,290.51,85.05,23.92,-22.40,-7.37,-1.67,-12.71,-2.64,12.03,49.07,4.59,31.23
NetDebtEBITDA_sq,,,,,,-14.81,30.97,11.47,7.83,6.88,-23.27,-8.51,8.52,,,1.07,29.70,0.87,-20.26,4.64,2.12,2.63,-14.04,7.42,10.41,-5.57,-16.54,1.32,8.46,-7.03,9.94,8.21,-11.82
DebtFin,-2468000000,-746000000,-172000000,-1649000000,-21667000000,-5062000000,-4526000000,-442000000,-582000000,-695000000,32027000000,29405000000,45868000000,,37161000000,34835000000,28291000000,-23714000000,-21444000000,-21178000000,-8847000000,8697000000,20294000000,25263000000,28573000000,34168000000,37477000000,45273000000,44363000000,44804000000,45839000000,46292000000,47511000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,75.86,84.14,-636.36,,,-116.58,,96.23,76.97,1938.23,11438.64,8277.89,,-50.20,-37.79,-87.05,,-118.88,-119.98,-216.97,247.87,485.63,627.81,420.75,184.55,10.29,-13.60,-9.50,3.42,43.73,45.77,103.27
DebtFinEBITDA_sy,,34.85,285.68,78.26,,,214.75,,63.49,596.93,19.06,84.75,69.82,,-47.99,-37.01,-1.10,,42.69,13.50,-24.67,-33.35,-11.11,52.18,44.80,47.12,26.73,-11.39,-51.95,-25.45,-0.07,50.56,82.15
DebtFinEBITDA_qq,,,,,,77.78,17.06,87.99,-70.17,-35.86,6719.79,-25.91,22.73,,,-7.45,-74.46,-184.10,5.06,2.05,-49.55,206.32,147.59,34.06,-9.12,-5.68,-4.04,5.02,-4.80,7.79,33.36,6.51,32.76
DebtFinEBITDA_sq,,,,,,-176.08,441.64,-43.88,12.08,131.24,-18.14,-12.92,3.03,,,5.45,61.78,16.39,-28.14,-16.13,7.37,2.98,-4.16,43.60,2.16,4.63,-17.44,0.41,-44.60,62.33,10.67,51.28,-32.98
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-35.95,3.02,6.89,,,77.98,,-41.82,-30.03,-21.23,-15.45,17.33,,36.05,39.17,109.17,,91.14,93.43,-2.78,-16.56,-29.48,-34.03,-30.31,-19.77,-10.70,-7.93,-7.84,-6.35,-6.59,-5.99,-8.21
SP1_sy,,-22.67,-7.55,4.38,,,17.07,,-2.68,-24.83,-5.42,10.55,-1.20,,-0.90,-19.86,3.03,,-2.27,8.98,-12.84,-9.69,-6.43,-22.12,-15.85,-10.24,1.59,8.13,0.62,-3.12,-8.58,-4.42,3.57
SP1_qq,,,,,,-18.42,-15.36,-6.72,-9.68,-1.87,-4.72,0.12,25.34,,,2.41,88.39,-1.77,0.86,3.64,-5.31,-15.70,-14.75,-3.06,0.04,-2.96,-5.11,-0.06,0.14,-1.40,-5.35,0.59,-2.22
SP1_sq,,,,,,44.19,-33.13,3.80,-2.75,11.37,-15.87,21.32,-13.09,,,-1.89,11.74,-4.72,-6.44,9.41,-10.63,-1.27,-3.07,-8.93,-3.44,5.31,9.69,-3.06,-10.15,1.39,3.51,1.35,-2.63
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-24.49,1.46,14.02,,,23.08,,-33.64,-16.73,-9.42,-3.63,2.30,,11.87,13.49,68.65,,52.06,59.42,-3.75,-16.55,-23.50,-30.13,-25.36,-12.21,-9.61,-2.88,-6.88,-0.91,-0.55,-3.57,-5.31
SP2_sy,,-21.27,-2.48,21.55,,,-7.05,,-1.89,-21.04,-3.85,1.59,2.98,,0.09,-17.29,-1.14,,-1.17,7.77,-3.12,-1.61,3.85,-6.69,-6.80,-1.13,-2.52,0.39,-1.00,-1.15,-0.23,4.86,3.01
SP2_qq,,,,,,-20.32,-11.00,-7.30,0.96,-0.03,-3.19,-1.37,7.18,,,0.06,59.27,-4.42,-0.17,4.90,-3.85,-17.12,-8.50,-4.18,2.72,-2.52,-5.79,2.95,-1.51,3.73,-5.45,-0.17,-3.28
SP2_sq,,,,,,37.22,-27.82,9.95,-9.91,10.43,-12.10,16.17,-8.67,,,-4.00,9.16,-5.44,-0.26,4.69,-1.88,-3.97,5.27,-5.93,-1.99,1.87,3.79,-3.12,-3.35,1.71,4.76,1.82,-5.05
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-84.09,-76.28,833.33,,,159.87,,-98.32,-91.82,-91.84,73.68,7.89,,51.49,130.30,7.32,,7813.07,2743.20,5656.82,-54.51,-67.17,-83.96,-78.92,-83.87,-73.36,-47.21,-49.16,6.58,11.14,-4.01,-29.28
CAR_sy,,47.45,-28.06,-14.43,,,-22.72,,-66.88,-22.18,19.15,-11.73,25.85,,-10.11,-1.46,66.02,,36.33,54.49,35.09,26.54,3.76,-7.74,-18.75,19.55,-8.04,6.36,-22.03,-34.28,-8.11,-31.44,-9.07
CAR_qq,,,,,,-76.45,-41.87,-90.78,33.33,14.47,-41.95,96.04,-17.17,,,198.04,-61.40,7907.95,-14.10,7.09,-21.85,-36.72,-38.01,-47.67,2.69,-51.59,2.42,3.68,-1.09,1.47,6.81,-10.45,-27.13
CAR_sq,,,,,,-33.77,-12.27,16.44,-51.06,55.64,34.33,-13.73,-30.22,,,-5.43,17.56,-22.54,58.30,7.17,2.79,-27.44,29.81,-4.70,-9.48,6.76,-0.15,10.23,-33.64,-10.01,39.60,-17.76,-11.98
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-39.73,-22.74,59.63,,,19.48,,-75.19,-48.38,-34.99,-1.95,11.13,,46.46,33.54,397.45,,233.85,257.35,-17.38,-35.83,-43.65,-54.01,-48.13,-32.70,-28.81,-12.32,-22.12,-5.23,-2.49,-9.55,-11.82
QR_sy,,5.03,0.74,-8.19,,,-9.38,,-20.19,5.00,4.29,0.62,4.92,,16.28,0.03,-1.73,,-13.52,2.19,10.80,12.39,-2.89,-6.58,-13.36,-7.97,23.30,23.12,3.24,1.22,-8.56,-2.46,-7.21
QR_qq,,,,,,-49.09,-29.94,-27.13,-4.57,5.95,-11.76,9.90,8.16,,,0.21,302.91,-10.81,-7.29,7.26,-6.85,-30.73,-18.59,-12.45,5.06,-10.12,-13.88,7.83,-6.69,9.38,-11.39,0.02,-9.02
QR_sq,,,,,,-18.56,-1.89,5.64,-5.44,7.14,-2.56,1.92,-1.40,,,-12.32,-3.13,-2.75,4.69,3.61,5.04,-1.36,-9.54,-0.34,-2.58,4.78,21.21,-0.49,-18.31,2.73,9.49,6.16,-22.29
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-38.14,-22.53,55.54,,,18.58,,-73.79,-46.89,-32.52,-1.25,9.39,,42.00,32.43,374.60,,222.18,244.66,-16.95,-35.45,-43.05,-53.01,-46.70,-30.32,-27.35,-11.30,-21.52,-4.14,1.46,-5.60,-7.82
CR_sy,,-1.52,-0.32,4.61,,,-11.22,,-13.72,-21.06,0.62,-2.68,7.22,,11.32,-10.19,-1.43,,-9.05,11.75,5.35,2.73,4.14,-5.90,-4.02,-10.40,7.44,12.27,-5.61,12.79,-8.36,-8.90,6.29
CR_qq,,,,,,-47.87,-29.88,-26.94,-1.86,5.65,-10.91,6.91,8.71,,,-0.29,289.61,-10.59,-7.25,6.67,-6.11,-30.51,-18.16,-11.99,6.49,-9.15,-14.67,7.45,-5.79,10.98,-9.69,-0.03,-8.01
CR_sq,,,,,,32.14,-32.34,12.36,-14.11,20.91,-13.77,8.67,-5.37,,,-12.33,3.86,2.04,-2.12,7.72,-2.09,-0.49,-0.77,-2.66,-0.13,-7.11,18.99,1.72,-16.04,11.00,-3.33,1.12,-2.05
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-84.98,-76.28,833.33,,,159.87,,-98.32,-91.82,-91.84,73.68,40.79,,107.92,130.30,66.82,,6154.29,2964.69,3509.80,-41.59,-55.35,-71.84,-65.79,-65.78,-55.95,-29.50,-45.74,-9.94,-12.23,-22.67,-23.66
PP_sy,,18.03,-26.39,-13.58,,,-17.95,,-58.14,-22.03,27.58,-4.60,49.85,,17.49,2.73,10.91,,-3.02,59.02,42.16,11.94,-0.22,-15.65,-0.62,20.18,27.58,8.39,-7.72,-9.94,-20.57,-41.88,-33.08
PP_qq,,,,,,-76.45,-41.87,-90.78,33.33,14.47,-41.95,96.04,8.08,,,117.14,-21.71,3847.90,-6.81,6.40,-7.79,-36.11,-28.77,-32.88,11.99,-36.09,-8.31,7.43,-13.80,6.06,-10.64,-5.34,-14.91
PP_sq,,,,,,-18.29,-22.82,24.46,-46.67,52.18,26.30,-6.93,-16.23,,,-18.63,-9.55,-8.24,43.60,33.42,-19.14,-27.74,28.01,12.78,-4.73,-12.62,35.89,-4.18,-18.89,-14.72,19.85,-29.88,-6.61
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-27.49,-14.25,33.26,,,-10.69,,-42.01,-38.20,-4.32,19.12,16.07,,51.40,18.31,508.54,,-33.47,-22.78,-85.56,-10.35,3.79,17.57,26.22,63.54,22.06,6.59,9.13,0.85,11.15,9.42,-4.12
RCLR_sy,,-25.10,16.63,0.21,,,15.28,,-11.60,-3.53,-11.83,-11.88,3.04,,-2.67,-2.78,-19.58,,1.47,-5.65,16.59,3.67,-20.00,-19.08,-22.30,-23.89,13.48,32.34,4.60,25.04,-11.26,-17.30,-10.00
RCLR_qq,,,,,,-9.26,-31.05,-11.73,5.01,-3.30,6.76,9.89,2.32,,,-14.13,426.30,-85.15,-0.86,-0.33,-1.59,-7.81,14.78,12.91,5.64,19.46,-14.33,-1.40,8.15,10.40,-5.59,-2.92,-5.23
RCLR_sq,,,,,,-1.49,-8.30,3.56,-5.50,7.49,-16.18,3.50,10.50,,,3.38,-8.59,5.58,1.70,-3.87,12.95,-6.12,-21.52,-2.76,8.45,-8.04,17.02,13.39,-14.27,9.93,-16.95,5.68,-6.71
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-97.69,-4.91,26.65,,,44.59,,-276.74,-250.00,-52.99,-10.70,9.80,,38.86,40.20,215.33,,223.89,244.51,-17.31,-73.86,-109.82,-124.92,-117.32,-209.29,-472.84,-50.31,-187.67,-14.98,-2.16,-32.92,-42.02
KP_sy,,-38.50,-31.55,78.00,,,-9.12,,-13.19,34.39,-25.93,-7.87,20.67,,26.68,-41.65,-18.63,,19.43,95.44,31.71,0.48,-2.43,-34.63,-23.02,-31.25,1.65,9.17,-22.67,-1.97,-15.30,1.48,17.96
KP_qq,,,,,,-149.95,-156.86,-41.18,2.44,1.07,-12.27,-2.16,20.50,,,0.08,253.31,-15.20,-4.63,16.56,-12.28,-73.19,-135.84,-195.68,39.04,-69.18,-87.85,22.41,-16.67,32.38,-66.90,-0.95,-24.66
KP_sq,,,,,,-3.22,3.45,31.37,-33.99,49.82,-42.98,63.39,-13.54,,,-24.73,20.55,32.07,-0.34,23.17,-18.76,0.75,-3.22,-17.48,-4.33,-10.03,43.10,-11.37,-32.23,14.06,23.64,6.18,-21.23
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-124.46,6.82,30.83,,,25.27,,-278.71,-259.29,-28.54,1.95,5.89,,35.88,38.49,219.93,,248.59,282.85,-12.35,-72.72,-109.73,-122.68,-115.44,-196.21,-418.79,-41.85,-171.37,-5.42,10.74,-12.52,-16.51
PKKO_sy,,30.23,-27.70,-19.15,,,3.23,,-25.03,168.86,-11.53,35.79,18.28,,-133.25,-125.74,-38.06,,131.68,115.22,-108.45,308.40,-72.83,-2348.57,-441.46,-64.67,-3634.04,106.54,269.37,-194.71,16.92,-861.17,-277.79
PKKO_qq,,,,,,-148.13,-194.35,-31.33,3.96,3.23,-5.30,-0.19,7.82,,,3.88,279.72,-13.14,-0.97,18.28,-13.85,-72.97,-135.31,-175.84,41.36,-68.46,-90.39,24.58,-12.18,34.56,-61.21,4.93,-16.16
PKKO_sq,,,,,,-62.17,177.84,-29.09,0.61,35.65,-8.57,8.83,-12.37,,,15.75,310.87,-72.99,-33.97,-59.54,-217.14,1404.88,-95.61,-3448.94,71.79,185.14,-539.42,106.20,630.10,-147.61,-285.47,43.19,-70.54
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-1.63,40.59,-7.75,,,17.28,,16.08,15.78,9.18,0.15,-7.23,-9.28,-14.76,-8.33,-55.16,-46.40,-41.26,-41.18,164.76,113.89,102.44,89.48,-12.15,-12.40,-13.66,-8.56,-9.10,-2.20,0.56,-3.12,-1.40
RN_sy,,-7.62,0.52,-4.70,,,-7.59,,9.75,1.64,10.00,2.83,0.61,0.39,-7.82,-11.73,-6.16,1.70,7.10,13.80,2.21,-0.12,0.90,4.15,11.16,6.52,-12.18,-15.51,-16.87,-17.68,-3.36,1.24,3.73
RN_qq,,,,,,1.81,5.93,3.47,4.03,1.54,-0.11,-5.09,-3.64,-0.71,-6.14,2.08,-52.87,18.69,2.87,2.21,112.15,-4.11,-2.64,-4.33,-1.63,-4.38,-4.05,1.32,-2.21,2.88,-1.34,-2.40,-0.47
