,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
QR,1870,16329,15190,6100,,5520,6730,3990,,1770,1940,2330,,3550,2550,2100,,1810,1670,1570,,2460,2330,690,,780,880,300,,1780,2380,4320,5930,3900,5380,7930,8520,39230,9550,5460,2100,38590,43260,17910,14500,15060,7820,49430,64500,18540,76070,50270
CR,1870,16329,15190,6100,,5520,6730,3990,,1790,1960,2360,,3610,2620,2170,,1870,1720,1620,,2500,2350,700,,780,880,300,,1780,2380,4320,5930,3900,5380,7930,8520,39230,9550,5460,2100,38590,43260,17910,14500,15060,7820,49430,64500,18540,76070,50270
PP,260,3250,3270,990,,1330,990,1010,,630,690,420,,720,1770,1280,,920,680,670,,1440,1250,360,,510,700,160,,390,1100,590,580,550,700,3050,2440,4990,2080,390,120,4240,2710,1940,1520,520,1040,6690,5530,1710,9220,2240
RCLR,1600,12920,11790,5070,,4080,5660,2940,,1140,1230,1890,,2860,790,840,,900,960,880,,990,1040,330,,250,160,130,,1380,1260,3710,5330,3340,4640,4850,6040,34060,7440,5060,1970,34220,40380,15910,12950,14510,6760,42620,58820,16770,66540,47780
KP,400,590,620,470,,470,450,370,,200,220,210,,320,160,120,,100,80,70,,130,110,-50,,-40,-20,-170,,150,230,340,390,390,410,510,530,690,640,590,290,550,560,590,610,670,660,760,770,750,790,780
PKKO,-18800,-15950,-15440,-11620,,-9310,-8170,-7250,,-2640,-2680,-2090,,-4420,-2150,-1700,,-1350,-1110,-940,,-2110,-1940,2140,,2330,1250,10310,,-14190,-26680,-45640,-54750,-58050,-56690,-80100,-76570,-106860,-106310,-100030,-62460,-122680,-128509,-135860,-137770,-146590,-142750,-156970,-147070,-178550,-196340,-195200
RN,1350,1740,1770,1760,2029,2210,2320,2560,2670,2870,3230,3480,3660,3570,5210,6650,6280,10820,7630,7480,8020,8620,9120,8880,11840,14450,16250,19040,19750,4490,2700,2180,1900,1460,1200,860,770,660,610,530,450,440,460,460,480,420,340,290,280,250,260,250
CRN,270000,210000,206000,207000,180000,165000,158000,143000,137000,127000,113000,105000,100000,102000,70000,55000,58000,34000,48000,49000,46000,42000,40000,41000,31000,25000,22000,19000,18000,81000,135000,167000,192000,251000,303000,423000,476000,549000,600000,683000,806000,836000,797000,795000,758000,860000,1089000,1258000,1324000,1445000,1401000,1473000
CPZ,169000,43000,16000,25000,22000,29000,32000,36000,34000,57000,76000,78000,74000,56000,36000,34000,36000,40000,53000,53000,50000,45000,41000,79000,59000,75000,96000,111000,107000,124000,138000,86000,75000,80000,74000,97000,104000,70000,70000,91000,191000,186000,146000,115000,39000,52000,102000,99000,81000,85000,41000,42000
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,1160,1480,1450,1410,1620,1720,1860,1980,2060,2110,2140,2360,2490,2620,3510,3720,3520,4170,3620,3940,4220,4220,4120,3890,5190,5610,4790,5360,5560,2780,1680,1590,1490,1180,1050,680,570,510,460,450,400,390,420,420,430,390,300,260,250,220,230,230
RMT,6990,4890,3860,2610,3000,2690,2320,2500,2610,2420,2350,1960,2060,2009,1940,1710,1610,1320,1010,1000,1070,1080,1030,720,960,920,790,750,780,740,720,1050,1080,1020,1000,760,720,800,890,1000,780,640,620,580,670,710,670,690,770,780,860,860
RM,990,1100,990,870,1000,1030,1030,1050,1090,1020,980,990,1040,1090,1250,1170,1110,1000,790,800,860,860,820,610,810,790,680,660,680,590,500,630,620,550,510,360,320,310,300,310,260,240,250,240,260,250,210,190,190,170,180,180
COP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
