,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,7710,1950,1260,1730,1670,2120,1730,1550,1890,3080,3610,3660,4650,3180,2490,2400,2660,4750,5050,4770,4950,4360,4520,5420,5450,6850,7670,8060,9110,9560,10480,10840,10640,12380,13260,15810,17110,16800,17930,17270,18210,18860,19620,20110,20330,19940,19730,20750,18780,18460,17330,16040
CZOCurrent,14260,56300,87290,63590,66020,51890,63720,70760,58120,35660,30510,30100,23670,34630,44140,45740,41430,23140,21790,23060,22200,25220,24340,20300,20180,16070,14350,13650,12070,11510,10500,10150,10340,8880,8300,6960,6430,6550,6130,6370,6040,5830,5610,5470,5410,5520,5570,5300,5860,5960,6350,6860
EVCurrent,107650,107280,107710,109540,111980,107670,109320,108460,110000,108240,108330,107720,110000,104190,106350,105570,110000,104890,97760,104270,110000,106600,105810,107290,110000,107050,108670,108180,108390,115310,117840,120890,130210,119360,120180,123540,123750,114880,114130,116110,121470,131750,133370,132760,134170,124840,127550,141700,152220,133160,135350,140080
EVPCurrent,800,830,840,860,850,770,770,730,720,720,720,710,740,740,770,760,770,700,630,680,640,610,600,600,600,570,560,550,540,570,590,590,630,560,540,530,500,440,430,430,450,490,470,450,430,390,400,440,460,390,390,390
EVEBITCurrent,13960,54910,85470,63320,67210,50790,63320,69770,58120,35090,30050,29470,23670,32800,42670,43900,41430,22060,19370,21860,22200,24440,23410,19800,20180,15640,14170,13430,11900,12060,11250,11150,12240,9640,9070,7810,7230,6840,6360,6720,6670,6990,6800,6600,6600,6260,6460,6830,8109,7210,7810,8730
EVEBITDACurrent,8800,17630,19730,18260,18480,16149,17270,17550,16860,14330,13340,13020,12120,12870,14350,14540,14260,11100,10130,11920,12690,14360,15070,13480,13610,11160,10340,9810,8890,9030,8560,8420,9110,7410,6980,6250,5820,5380,5060,5270,5260,5580,5410,5230,5180,4840,4950,5270,6120,5410,5740,6240
DTAR,610,660,650,660,680,690,690,690,,670,660,670,,750,780,760,,600,640,620,,610,610,640,,550,540,560,540,500,470,560,550,500,520,570,540,510,500,530,520,580,560,590,580,550,570,590,590,570,560,560
CG,1580,1970,1860,1940,2130,2230,2190,2220,,2060,1980,2009,,3000,3470,3080,,2060,1740,1660,,1550,1580,1790,,1210,1180,1250,1150,990,900,1250,1240,980,1080,1300,1180,1050,990,1130,1090,1380,1260,1430,1360,1200,1330,1460,1470,1310,1260,1280
LDER,440,530,540,520,500,580,600,570,,540,630,610,,990,1140,840,,310,230,250,,210,210,220,,200,110,110,120,120,110,130,110,110,100,110,90,120,120,140,140,320,290,280,250,210,220,260,270,240,250,200
PZAT,2650,2360,2290,2410,2450,2120,2029,2230,,2320,1990,1990,,1480,1460,1780,,1560,1940,1960,,3090,3090,3260,,3090,5220,5700,5470,5270,5130,4910,5720,5280,5450,5390,6090,4380,4230,3910,3900,1630,1760,1870,2000,2340,2310,2070,1980,2170,2130,2480
PELDR,1060,1050,1090,1050,1020,1090,1100,1040,,1040,1100,1120,,1070,1010,990,,1460,1510,1360,,1370,1340,1250,,1310,1280,1230,1240,1340,1360,1210,1220,1320,1340,1310,1430,1470,1580,1460,1460,1560,1570,1510,1520,1560,1570,1430,1450,1490,1520,1490
TSF,550,520,540,520,480,490,500,490,,500,550,530,,500,480,450,,380,450,470,,470,470,440,,540,510,490,520,560,590,500,490,560,530,480,500,550,570,540,550,560,570,530,530,550,520,510,520,540,550,530
ZKO,1290,1300,1300,1320,1280,1260,1270,1290,,1310,1330,1290,,1410,1500,1410,,1180,930,980,,930,950,990,,940,910,930,930,860,840,960,940,860,860,900,830,820,780,840,830,920,890,920,900,860,870,940,940,900,890,880
OSF,950,890,910,900,870,870,870,860,,880,890,890,,760,700,750,,1300,1090,1030,,1060,1050,1010,,1020,1040,1030,1020,1030,1020,1020,1020,1020,1050,1060,1090,1070,1090,1070,1070,1070,1080,1080,1080,1090,1110,1060,1060,1070,1070,1080
NetDebt,447602000000,549933000000,524851000000,551688000000,294337000000,630487000000,317016000000,621300000000,,597544000000,574935000000,582931000000,,679044000000,691598000000,666353000000,,521113000000,396609000000,410060000000,,444200000000,452035000000,482582000000,,397555000000,425959000000,450754000000,442513000000,331028000000,345250000000,468646000000,523162000000,427700000000,487685000000,577119000000,553024000000,457980000000,437079000000,526216000000,551251000000,718981000000,693215000000,779785000000,788988000000,709065000000,811875000000,940169000000,974685000000,855405000000,839866000000,942508000000
NetDebtEBITDA,4190,10340,11000,10530,5560,10830,5730,11510,,9060,8100,8060,,9600,10680,10510,,6310,4700,5370,,7690,8280,7800,,5330,5210,5260,4670,3340,3230,4200,4710,3420,3640,3760,3350,2760,2490,3070,3070,3910,3620,3950,3910,3540,4050,4500,5040,4470,4580,5400
DebtFin,-20515000000,-23797000000,-19992000000,-4058000000,17328000000,-20317000000,-5944000000,-13430000000,,-15411000000,-14578000000,-19913000000,,-50791000000,-31932000000,-38740000000,,-44649000000,-106941000000,-50099000000,,-26473000000,-32544000000,-21110000000,,-22959000000,-10356000000,-14145000000,-12509000000,41319000000,60979000000,84656000000,157139000000,72758000000,79177000000,105291000000,106879000000,37937000000,32097000000,47520000000,89210000000,169098000000,181734000000,176934000000,187946000000,115416000000,136488000000,246509000000,328262000000,180110000000,197118000000,233855000000
DebtFinEBITDA,-190,-450,-420,-80,330,-350,-110,-250,,-230,-210,-280,,-720,-490,-610,,-540,-1270,-660,,-460,-600,-340,,-310,-130,-170,-130,420,570,760,1410,580,590,690,650,230,180,280,500,920,950,900,930,580,680,1180,1700,940,1080,1340
SP1,730,690,700,680,680,690,690,670,,670,670,690,,540,470,530,,1100,1180,1050,,1140,1110,1010,,1090,1150,1110,1100,1190,1220,1060,1090,1190,1210,1180,1310,1310,1410,1280,1280,1170,1210,1170,1200,1280,1280,1120,1120,1180,1200,1220
SP2,1050,1050,1080,1040,1020,1090,1100,1040,,1030,1090,1110,,1070,1000,980,,1440,1450,1310,,1370,1340,1240,,1310,1280,1220,1230,1330,1360,1210,1210,1320,1340,1310,1420,1470,1570,1460,1460,1550,1560,1500,1510,1540,1550,1410,1430,1470,1500,1470
CAR,60,60,50,10,,40,10,30,,30,40,50,,100,70,80,,90,240,130,,60,80,50,,60,30,30,30,200,100,50,40,60,40,50,70,110,140,110,60,110,110,100,100,130,120,70,80,110,120,50
QR,740,750,690,660,700,740,710,680,,690,670,640,,670,650,620,,630,860,750,,790,730,630,,790,760,620,700,890,830,660,700,810,750,680,810,920,950,780,820,860,830,770,840,900,850,730,780,830,830,760
CR,1070,1050,1090,1040,1020,1070,1090,1040,,1030,1100,1110,,1060,990,970,,1000,1240,1200,,1230,1220,1150,,1280,1220,1170,1200,1320,1370,1170,1170,1300,1280,1220,1290,1390,1470,1360,1380,1430,1450,1350,1370,1410,1380,1290,1310,1360,1400,1350
PP,60,60,50,20,700,50,700,30,,60,70,90,,110,70,80,,100,250,130,,70,80,50,,110,40,50,50,240,150,80,70,80,70,70,110,210,270,190,130,160,150,150,130,160,160,110,110,160,160,90
RCLR,680,680,630,640,,690,,640,,630,590,530,,560,560,520,,530,620,620,,700,620,560,,680,690,560,630,610,630,530,610,680,630,570,660,650,640,540,670,670,650,590,690,700,650,590,650,640,630,620
KP,30,20,40,20,10,40,40,20,,20,50,50,,30,0,-20,,0,130,100,,120,110,80,,130,110,90,100,140,150,90,80,130,130,110,150,170,210,170,170,190,200,170,170,190,180,140,150,160,180,160
PKKO,30,20,40,20,10,40,40,20,,10,40,50,,30,0,-20,,0,110,80,,100,90,60,,100,80,70,80,110,120,70,80,110,120,100,130,140,170,150,150,200,190,160,160,170,180,150,150,160,160,150
RN,5120,4250,4310,4230,4360,4330,4160,4070,4160,4460,4760,5190,5140,4990,4660,4470,4600,4950,5110,5210,5180,5070,5160,5250,5350,5770,5860,5990,6040,6210,6540,6690,6460,6330,6170,6030,5970,6130,6170,6280,6380,5960,5920,5790,5610,5550,5210,5090,5010,5060,5230,5280
CRN,71000,86000,85000,86000,84000,84000,88000,90000,88000,82000,77000,70000,71000,73000,78000,82000,79000,74000,71000,70000,70000,72000,71000,70000,68000,63000,62000,61000,60000,59000,56000,55000,57000,58000,59000,61000,61000,60000,59000,58000,57000,61000,62000,63000,65000,66000,70000,72000,73000,72000,70000,69000
CPZ,105000,124000,124000,132000,135000,133000,135000,134000,131000,129000,124000,121000,122000,131000,142000,149000,145000,137000,129000,119000,120000,111000,109000,111000,109000,102000,97000,95000,95000,94000,92000,91000,95000,94000,97000,98000,96000,94000,94000,93000,92000,97000,97000,98000,100000,100000,106000,110000,113000,114000,111000,109000
RZ,8010,7120,6920,6390,6250,6250,6130,6230,6190,6130,6100,5630,5530,4960,4960,5290,5480,5880,6220,6280,6220,6230,5630,5130,5210,5340,5660,5620,5620,5790,5670,5750,5570,5330,5210,5050,5060,5260,5270,5180,5040,4540,4390,4400,4440,4570,4470,4400,4350,4360,4440,4500
CRZ,46000,51000,53000,57000,58000,58000,60000,59000,59000,60000,60000,65000,66000,74000,74000,69000,67000,62000,59000,58000,59000,59000,65000,71000,70000,68000,64000,65000,65000,63000,64000,63000,65000,68000,70000,72000,72000,69000,69000,71000,72000,80000,83000,83000,82000,80000,82000,83000,84000,84000,82000,81000
RMO,3250,2720,2720,2610,2590,2620,2560,2580,2620,2680,2780,2800,2770,2560,2440,2430,2500,2690,2660,2680,2670,2680,2750,2740,2790,2950,3090,3140,3170,3160,3160,3190,3090,3110,3070,3010,2980,2990,2920,2850,2850,2670,2670,2660,2610,2620,2490,2450,2410,2410,2460,2490
RMT,2920,2670,2690,2620,2710,2850,2920,3030,3110,3030,2960,2920,2880,2730,2680,2740,2820,3510,4400,5300,5270,5240,5050,5080,5170,4940,4840,4600,4560,4510,4370,4350,4270,4280,4390,4540,4800,5050,5120,5010,4880,4630,4580,4640,4650,4680,4600,4460,4350,4300,4260,4310
RM,1540,1350,1350,1310,1320,1360,1360,1390,1420,1420,1430,1430,1410,1320,1270,1280,1320,1410,1520,1630,1620,1760,1770,1770,1810,1840,1890,1860,1870,1860,1830,1840,1790,1800,1810,1810,1840,1880,1860,1820,1800,1690,1680,1680,1660,1670,1610,1570,1540,1540,1550,1570
COP,117000,137000,138000,143000,142000,142000,148000,149000,147000,142000,137000,135000,137000,147000,152000,151000,146000,136000,130000,128000,129000,131000,136000,141000,138000,131000,126000,126000,125000,122000,120000,118000,122000,126000,129000,133000,133000,129000,128000,129000,129000,141000,145000,146000,147000,146000,152000,155000,157000,156000,152000,150000
CSP,12000,13000,14000,11000,7000,9000,13000,15000,16000,13000,13000,14000,15000,16000,10000,2000,1000,-1000,1000,9000,9000,20000,27000,30000,29000,29000,29000,31000,30000,28000,28000,27000,27000,32000,32000,35000,37000,35000,34000,36000,37000,44000,48000,48000,47000,46000,46000,45000,44000,42000,41000,41000
