,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent_qq,,,-23.15,-42.69,50.73,132.06,80.81,-6.40,1647.37,1.91,2.29,0.64,-112.06,45.87,13.39,42.59,620.26,-196.82,3.70,-16.76,-2.04,149.92,-13.79,28.77,138.55,34.46,-3.21,-5.16,56.31,-71.21,-26.72,-20.83,-88.38,-564.61,-8.40,-10.26,-1.67,135.72,13.23,-5.17,43.06,-23.48,1.54,4.20,-40.09,25.23,33.58,42.91,23.85,-16.29,4.90,-0.79
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,,,,,,,,,-96.68,-94.14,-94.55,,,,,,,,,,,,,,-71.92,-74.99,-66.04,-48.17,142.04,219.71,282.95,5044.93,,,,,,,,,-14.93,-5.13,-13.71,106.16,25.99,-4.28,-30.17,-66.23,-49.49,-35.66,-7.28
CZOCurrent_sy,,,,,,,,,,-33.30,-48.71,-36.58,,,,,,,,,,,,,,-25.00,-11.50,63.71,94.03,151.84,49.80,1.25,-8.88,,,,,,,,,13.95,-24.28,-26.00,-25.94,-29.36,9.05,0.92,8.34,16.27,-22.38,-35.48
CZOCurrent_qq,,,,,,,-44.70,6.84,-94.28,-1.87,-2.23,-0.63,,,,,,,,,,,15.98,-22.34,-58.08,-25.63,3.31,5.44,-36.03,247.33,36.46,26.30,759.47,,,,,,-11.67,5.46,-30.11,30.68,-1.50,-4.08,66.97,-20.13,-25.17,-30.02,-19.25,19.46,-4.69,0.85
CZOCurrent_sq,,,,,,,-0.52,-0.31,-0.60,-32.33,-23.51,23.27,,,,,,,,,,,-11.24,-24.52,5.94,5.68,4.74,39.61,25.56,37.16,-37.70,-5.64,13.00,,,,,,23.48,-1.76,-12.79,7.72,-17.95,-3.99,-12.72,2.76,26.65,-11.15,-6.31,10.28,-15.45,-26.14
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,,73.15,,,,1016.68,765.99,406.97,,-70.34,-79.35,-85.57,,20.96,33.60,34.98,,-6.37,-22.87,-7.96,,1.02,9.46,-3.43,,-193.36,-193.09,-160.80,,110.99,109.80,117.57,-40.34,53.50,47.14,81.38,2.85,-77.90,-52.51,-55.69,-65.61,-1.04,-49.19,251.91,339.81,782.20,846.49,28.31,30.84,19.24,6.45,-10.97
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,90.85,128.39,-71.79,808.11,48.00,33.70,-94.44,169.31,3.03,-6.54,-61.44,225.76,13.80,-5.58,-71.43,204.99,-6.25,12.67,-68.96,208.10,1.58,-0.60,-67.85,-387.64,-1.29,35.09,152.87,-68.39,-9.70,16.43,79.51,-18.66,-13.44,43.52,1.79,-82.52,86.01,33.93,-21.01,-49.71,-4.50,827.63,-1.28,0.87,2.46,25.75,0.67,-8.07,-8.53,5.17
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,,523.91,,,,-17.65,,-98.97,-99.41,-95.57,-96.72,-97.74,,,,5962.99,,,,,,,,,,-128.33,-128.81,-121.96,-45.67,123.66,126.79,159.63,985.54,,,,,,,,,-3.19,-51.69,203.32,605.79,1256.51,1115.90,24.70,-22.20,-17.97,-16.83,-8.56
EVPCurrent_sy,,6.62,,,,46.52,,158.51,84.28,-21.08,-0.96,-3.49,,,,50.28,,,,,,,,,,-21.30,-32.29,-38.76,50.82,8.99,17.52,41.20,93.05,,,,,,,,,-4.51,-2.93,12.71,-9.03,-14.58,-35.85,-13.38,-15.36,-22.29,34.03,19.84
EVPCurrent_qq,,,,,-98.40,-64.92,35.26,34.82,-99.07,161.28,0.19,-6.91,,,,,-96.72,,,,,,3.24,-10.67,-86.03,-319.94,-4.98,31.90,134.56,-4.24,18.86,51.59,529.12,,,,,,91.57,47.15,-40.39,-42.38,-4.41,823.97,38.70,10.73,-14.32,-5.24,-13.47,16.76,-13.13,4.18
EVPCurrent_sq,,,,,-38.06,432.15,-22.40,1.07,-55.85,127.90,-2.62,-1.52,,,,,-61.31,,,,,,-18.66,23.23,-70.04,162.04,-30.02,11.45,-26.21,89.36,-24.54,33.90,0.89,,,,,,0.76,-25.89,28.99,-0.87,2.43,-13.94,4.10,-6.91,-23.08,16.21,1.72,-14.53,32.65,3.91
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,,-102.41,,,,4123.93,2225.19,1996.69,110.55,-99.02,-98.79,-99.21,-890.30,-1899.40,-2447.40,-4258.58,171.41,62.62,72.30,83.75,-190.02,276.40,313.45,270.75,175.65,-126.22,-123.29,-120.65,-48.17,126.60,131.33,167.29,2969.36,-590.07,-417.45,-381.02,-118.24,150.87,204.73,213.64,162.67,-15.82,-51.79,203.72,806.66,1012.13,805.97,-10.39,-55.81,-39.77,-31.51,-17.47
EVEBITCurrent_sy,,-36.85,,,,66.38,1242.64,1468.11,507.49,4.06,-48.94,-60.77,-29.98,-26.03,59.95,151.33,-27.93,-89.77,-165.79,4.33,-8.52,1912.96,263.96,-6.87,59.12,-28.30,-18.51,23.03,69.35,29.51,-51.89,-24.96,18.44,9.85,204.12,-103.93,29.03,-7.58,40.76,4008.11,11.19,-21.51,-43.59,-20.86,4.43,45.80,52.02,11.71,-11.32,-23.39,-31.66,-17.79
EVEBITCurrent_qq,,,-54.98,-60.06,42.74,2933.15,-18.15,42.85,-99.68,164.29,0.72,-7.14,-419.70,-501.74,-31.40,-64.52,105.49,-415.02,2.64,3.50,69.58,717.29,17.81,-22.81,-86.52,-313.92,-4.65,31.55,133.82,9.80,23.23,47.03,1442.85,-117.53,20.17,-30.15,-0.14,148.90,64.34,41.23,-44.78,-34.32,-5.89,789.80,64.85,-19.44,-23.33,-11.99,-18.71,9.82,-12.82,6.06
