,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITCurrent,2600,8210,80,9780,2450,14060,12160,17640,6740,10070,9540,8039,10780,8560,5580,3410,2440,3500,5030,13010,15870,11870,13720,20250,8710,11710,9490,6910,13240,12080,13980,17440,15100,28240,41880,-43240,-94780,36130,44550,26730,17880,15460,14610,10740,12830,13310,17580,24230,18050,25650,18620,23740
EVEBITDACurrent,2270,5440,60,6280,1580,7050,6240,7600,2430,4810,3720,3750,4880,4580,3770,2560,1860,2500,3190,5070,4800,5180,5460,5920,3780,4910,4570,4030,5900,5480,6040,7490,6950,9650,10460,16920,14180,9220,9600,8750,7340,6700,6770,5570,6110,5950,6680,7440,6840,7400,7110,8029
DTAR,710,670,,720,,730,730,750,,490,470,480,,540,540,480,,450,440,450,,440,460,490,,470,490,500,520,480,490,500,480,490,470,450,450,470,470,490,470,480,510,530,550,540,520,540,520,520,520,570
CG,2430,2050,,2570,,2750,2710,2930,,980,890,930,,1160,1180,930,,830,770,820,,800,840,970,,890,940,1020,1070,920,940,1000,920,950,890,810,820,900,890,960,880,910,1020,1110,1210,1160,1100,1160,1090,1080,1060,1310
LDER,1520,1190,,1610,,1180,1020,1080,,310,270,280,,380,430,240,,300,280,280,,290,330,330,,270,260,260,260,230,220,260,250,240,230,260,200,240,360,230,340,360,350,350,370,360,340,330,310,290,330,330
PZAT,1050,1310,,940,,1310,1540,1500,,2220,2560,2540,,2190,2050,3170,,2750,2850,2990,,3160,2700,2790,,3110,3210,3310,3470,3810,4010,3310,3350,3500,3630,3590,5050,4400,2920,4720,3080,2890,2930,3000,2780,2830,2950,3100,3250,3380,2930,2910
PELDR,1360,1170,,1370,,1040,940,960,,1420,1430,1360,,1280,1240,1370,,1350,1370,1350,,1270,1350,1310,,1380,1400,1360,1310,1300,1310,1370,1400,1370,1380,1280,1170,1160,1270,1130,1240,1270,1250,1240,1230,1230,1220,1180,1190,1200,1250,1250
TSF,730,720,,730,,580,540,530,,660,670,660,,640,650,650,,710,720,700,,710,720,670,,670,650,620,610,640,630,630,650,640,650,690,660,650,720,630,710,710,670,640,620,630,640,620,630,620,650,580
ZKO,1540,1750,,1550,,1660,1730,1670,,930,900,940,,1080,1150,910,,960,930,940,,1010,980,1010,,920,910,940,960,950,930,920,900,910,890,980,1040,1080,1090,1100,1110,1090,1090,1090,1110,1100,1100,1130,1100,1080,1060,1050
OSF,830,930,,810,,790,810,770,,1000,1000,1000,,990,1000,1000,,990,990,990,,1000,1000,1000,,1000,1000,1010,1000,1000,1000,1010,1000,1010,1000,1000,1010,1010,1020,1010,1020,1010,1010,1000,990,990,1000,1000,1000,1000,1000,990
NetDebt,58121000000,58193000000,-16874000000,71230000000,,76223000000,76360000000,85552000000,,40192000000,29619000000,40240000000,,64759000000,78048000000,64850000000,,59297000000,57164000000,59152000000,,65898000000,70245000000,72429000000,,70421000000,77204000000,84750000000,89530000000,80481000000,84817000000,86670000000,81590000000,84111000000,79535000000,70497000000,68325000000,77753000000,78614000000,83816000000,78727000000,82404000000,94406000000,100798000000,111640000000,108712000000,101958000000,104127000000,100694000000,95822000000,100057000000,120100000000
NetDebtEBITDA,3020,6820,-1430,7060,,10000,9120,11150,,4150,3390,3830,,4830,3970,2430,,2460,2890,4830,,4750,5390,6500,,5280,5360,4900,7040,6120,6740,6860,6070,8280,8930,15020,12440,8610,9050,8039,6340,6200,6440,5970,7020,7040,7370,8510,7430,8150,7460,9360
DebtFin,26094000000,28812000000,-16874000000,45784000000,,36176000000,34712000000,40771000000,,-6096000000,-20163000000,-13293000000,,8734000000,21480000000,15737000000,,7509000000,10424000000,9507000000,,19098000000,18420000000,13255000000,,12849000000,13173000000,16963000000,22391000000,19410000000,23224000000,41961000000,40687000000,45265000000,40409000000,26738000000,25218000000,30551000000,30763000000,38536000000,38509000000,36388000000,46611000000,41381000000,44436000000,39197000000,39726000000,38305000000,39961000000,34312000000,42632000000,50313000000
DebtFinEBITDA,1360,3380,-1430,4540,,4750,4150,5320,,-630,-2300,-1260,,650,1090,590,,310,530,780,,1380,1410,1190,,960,910,980,1760,1480,1850,3320,3030,4460,4540,5700,4590,3380,3540,3700,3100,2740,3180,2450,2800,2540,2870,3130,2950,2920,3180,3920
SP1,540,530,510,520,,480,470,460,,1080,1110,1060,,920,860,1100,,1040,1060,1050,,990,1010,990,,1090,1110,1070,1040,1050,1080,1090,1120,1100,1120,1020,970,940,930,920,920,930,920,920,890,910,910,880,910,920,940,940
SP2,1360,1170,510,1370,,1040,940,960,,1410,1410,1360,,1270,1230,1360,,1350,1370,1350,,1270,1350,1310,,1380,1400,1350,1310,1300,1310,1370,1400,1370,1380,1280,1160,1160,1270,1120,1240,1270,1250,1240,1220,1230,1220,1180,1190,1190,1250,1250
CAR,330,50,,120,,60,70,10,,580,730,580,,270,70,110,,220,200,200,,40,30,160,,150,120,80,60,40,10,70,30,20,30,20,60,50,20,20,20,40,10,30,20,20,20,30,20,80,10,10
QR,1220,950,,1230,,850,740,790,,1400,1420,1370,,1240,1220,1360,,1420,1450,1350,,1330,1410,1230,,1370,1340,1250,1170,1230,1250,1280,1310,1270,1300,1180,960,1050,1220,920,1230,1270,1170,1110,1090,1120,1100,990,1010,1020,1060,1080
CR,1730,1370,,1730,,1060,930,950,,1560,1600,1520,,1380,1360,1490,,1640,1710,1610,,1530,1680,1490,,1560,1530,1430,1370,1410,1400,1460,1530,1470,1510,1500,1280,1260,1540,1190,1480,1530,1400,1340,1300,1310,1320,1240,1270,1270,1360,1270
PP,410,90,,170,,90,100,40,,640,790,610,,340,140,170,,240,220,220,,60,40,160,,160,120,90,60,40,10,70,30,30,30,20,60,50,20,20,20,40,10,30,20,20,20,30,20,80,10,10
RCLR,740,780,,910,,710,590,690,,750,610,730,,880,1050,1180,,1170,1220,1120,,1270,1350,1060,,1210,1200,1160,1110,1190,1220,1200,1260,1240,1250,1140,890,1000,1180,900,1200,1230,1140,1080,1070,1090,1070,950,990,930,1040,1000
KP,190,100,520,200,,20,-30,-20,,190,200,180,,140,120,170,,180,190,180,,150,190,160,,180,180,160,140,150,150,170,180,170,180,150,90,90,150,70,140,150,130,120,110,120,110,90,100,100,130,120
PKKO,-7600,-3220,35160,-900,,40,-70,-50,,440,350,260,,260,220,310,,470,580,610,,450,550,460,,440,420,350,320,330,340,440,450,440,480,400,270,250,440,200,340,430,400,370,370,330,300,250,250,260,310,280
RN,3400,5630,4730,3780,3540,2620,2790,2510,2620,2630,2780,2990,3230,3140,2720,2390,2200,1900,1700,1580,1650,1650,1580,1540,1690,1750,1720,1670,1510,1410,1390,1330,1360,1250,1200,1180,1240,1520,1580,1640,1720,1580,1550,1540,1360,1380,1400,1380,1530,1550,1640,1610
CRN,107000,65000,77000,97000,103000,139000,131000,145000,140000,139000,131000,122000,113000,116000,134000,153000,166000,192000,215000,231000,221000,222000,231000,237000,216000,209000,212000,219000,242000,259000,263000,274000,268000,292000,305000,309000,295000,240000,231000,222000,212000,231000,236000,237000,268000,264000,260000,264000,239000,236000,222000,227000
CPZ,146000,126000,112000,122000,112000,179000,184000,219000,210000,205000,192000,176000,163000,156000,151000,148000,161000,170000,180000,198000,189000,185000,186000,195000,178000,174000,183000,184000,207000,223000,226000,233000,220000,238000,247000,252000,260000,225000,222000,226000,201000,208000,213000,205000,239000,241000,241000,253000,233000,240000,228000,230000
RZ,,,320,-1270,-1950,4580,4900,6790,6790,7910,10670,14160,17290,11700,12620,12710,11260,8680,6660,5160,5550,5960,5870,5790,6180,6740,7250,8160,7490,7040,7380,6860,6890,6290,5530,4960,4300,4730,4390,4440,5390,4850,5000,5310,4880,5300,5480,5130,5120,4760,4660,5090
CRZ,,,1132000,-287000,-187000,80000,75000,54000,54000,46000,34000,26000,21000,31000,29000,29000,32000,42000,55000,71000,66000,61000,62000,63000,59000,54000,50000,45000,49000,52000,49000,53000,53000,58000,66000,74000,85000,77000,83000,82000,68000,75000,73000,69000,75000,69000,67000,71000,71000,77000,78000,72000
RMO,1450,1850,1810,1700,1790,1420,1710,1710,1780,1560,1410,1330,1440,1570,1710,1760,1620,1450,1270,1120,1170,1220,1220,1200,1320,1340,1310,1320,1200,1140,1160,1110,1150,1050,990,960,970,1170,1190,1240,1350,1240,1240,1250,1110,1140,1150,1120,1220,1190,1250,1230
RMT,1230,1850,1820,1580,1540,1300,1360,1330,1390,1400,1430,1460,1570,1640,1670,1740,1600,1390,1210,1010,1060,1050,1040,1030,1130,1270,1370,1480,1360,1290,1280,1240,1270,1200,1140,1020,940,1020,940,960,1030,950,980,1030,990,1060,1090,1050,1120,1080,1140,1200
RM,660,930,910,820,830,680,760,750,780,740,710,700,750,800,840,880,800,710,620,530,560,570,560,550,610,650,670,700,640,610,610,590,600,560,530,500,480,550,520,540,590,540,550,570,520,550,560,540,580,570,600,610
COP,,,1209000,-190000,-84000,219000,206000,199000,194000,185000,165000,148000,134000,147000,163000,182000,198000,234000,270000,302000,287000,283000,293000,300000,275000,263000,262000,264000,291000,311000,312000,327000,321000,350000,371000,383000,380000,317000,314000,304000,280000,306000,309000,306000,343000,333000,327000,335000,310000,313000,300000,299000
CSP,,,1097000,-312000,-196000,40000,22000,-20000,-16000,-20000,-27000,-28000,-29000,-9000,12000,34000,37000,64000,90000,104000,98000,98000,107000,105000,97000,89000,79000,80000,84000,88000,86000,94000,101000,112000,124000,131000,120000,92000,92000,78000,79000,98000,96000,101000,104000,92000,86000,82000,77000,73000,72000,69000
