,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PCurrent_qq,,,3.56,-19.09,4.95,5.28,4.88,3.29,4.16,7.83,6.21,7.44,2.84,-0.27,-0.82,-3.08,0.13,-3.48,-0.15,3.80,3.40,5.94,5.94,9.67,7.84,5.23,0.32,-4.01,-3.88,0.57,4.73,3.95,2.35,-2.85,-1.92,4.66,3.54,-1.73,-4.06,-6.97,-5.57,-0.76,1.65,-1.84,3.84,7.38,4.42,5.28,1.89,-0.46,-0.62,-1.15
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-19.10,-7.79,,,,8.02,6.68,-16.42,-15.80,-17.80,-18.84,-21.97,-20.99,-14.60,-8.54,1.37,4.22,7.68,6.96,-0.16,-3.34,-11.89,-17.00,-21.38,-24.65,-24.19,-19.93,-8.49,2.62,7.46,3.00,-4.97,-10.73,-7.69,-1.45,-2.09,-3.21,-4.17,-2.04,10.10,20.79,19.57,12.75,7.01,-2.75,-10.20,-12.44,-18.45,-16.86,-10.24,-5.75,0.37
CPCurrent_sy,-0.44,-7.15,,,,-6.27,-33.06,-19.38,-40.62,1.62,1.15,-39.68,-19.36,-31.67,-26.33,-0.46,26.12,24.22,20.06,12.43,-7.97,-9.56,-18.89,-19.25,-19.15,-22.98,-21.94,-12.26,-5.19,18.66,36.75,10.60,2.73,0.04,-15.71,-0.96,0.58,-8.99,-0.96,15.57,7.76,-1.12,-1.42,-2.32,12.24,19.70,20.75,2.69,-13.27,-9.75,-3.31,-12.67
CPCurrent_qq,,,-3.44,23.61,-4.72,-5.01,-4.64,-3.16,-4.02,-7.26,-5.85,-6.89,-2.82,0.25,0.83,3.19,-0.08,3.57,0.15,-3.68,-3.26,-5.59,-5.66,-8.76,-7.28,-5.02,-0.34,4.26,3.98,-0.53,-4.49,-3.80,-2.33,2.86,1.97,-4.43,-3.44,1.85,4.23,7.42,5.93,0.81,-1.72,1.95,-3.73,-6.91,-4.16,-5.05,-1.85,0.50,0.63,1.12
CPCurrent_sq,,,31.81,3.18,-4.33,-27.96,-5.88,24.28,-29.54,23.28,-6.31,-25.88,-5.81,4.46,1.01,0.15,19.34,2.89,-2.38,-6.21,-2.32,1.12,-12.44,-6.63,-2.20,-3.67,-11.26,4.95,5.68,20.56,2.27,-15.12,-1.83,17.39,-13.83,-0.26,-0.31,6.22,-6.23,16.39,-7.04,-2.54,-6.51,15.32,6.82,3.94,-5.68,-1.93,-9.79,8.16,1.05,-11.43
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,394.28,8.99,,,,-20.22,-0.92,3.47,-4.25,-14.13,-24.65,-0.38,19.29,-41.54,-72.84,-89.56,-109.43,-87.21,-27.38,-121.41,303.91,96.34,-112.35,-404.27,-373.01,-696.68,-2749.62,-388.29,45.78,110.30,83.74,86.95,57.66,-503.69,-304.46,-137.21,-40.85,-12.74,32.51,-128.83,-43.94,-56.84,-124.23,-61.78,-154.44,78.74,110.98,144.02,137.59,685.40,810.58,123.15
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,-10.40,-15.05,-8.43,14.47,11.27,-11.28,-15.27,2.66,-2.36,17.29,1.46,-49.69,-54.64,-54.91,-191.66,168.20,157.65,-113.29,972.95,-34.33,-116.20,-442.91,-372.62,-43.53,22.63,6.97,47.52,127.28,-222.11,25.34,-70.27,-160.07,-22.35,56.21,-1.10,-108.17,26.76,-48.46,36.41,-126.84,-4.70,-7.11,-0.02,81.05,154.06,329.60,-14.60,195.15,-15.91,5.28
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-79.77,-8.25,,,,25.34,0.93,-3.36,4.44,16.46,32.72,0.39,-16.17,71.04,268.16,857.74,,682.30,37.69,,,-49.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.02,-55.19
CZCurrent_sy,-72.49,66.64,,,,-22.81,-22.38,-6.89,-17.82,-34.82,34.01,38.04,27.99,117.74,108.76,462.79,,-15.44,-15.84,,,-10.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.78,0.61
CZCurrent_qq,,,11.61,17.72,9.20,-12.64,-10.13,12.71,18.02,-2.59,2.42,-14.74,-1.45,98.76,120.45,121.79,,,-61.20,,,52.28,,,,,,,,,,,,,,,,,,,,,,,,,,-76.72,17.09,-66.12,18.93,-5.02
CZCurrent_sq,,,-37.84,-21.42,22.36,29.15,-37.49,-5.74,8.00,2.44,28.51,-2.90,0.13,74.27,23.21,161.76,,,22.62,,,-6.79,,,,,,,,,,,,,,,,,,,,,,,,,,-17.26,0.54,-15.61,17.11,1.25
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,161.46,14.29,,,,-22.56,-11.42,-8.00,-5.51,-12.15,-18.42,11.66,26.73,5.98,0.91,-28.76,-58.29,-70.87,-87.56,-98.80,-95.52,-115.87,-271.82,-5595.22,-3186.33,-1377.05,-215.22,28.81,77.31,117.60,129.26,149.78,156.82,-412.51,-392.43,-285.90,-438.51,-9.67,22.44,-46.43,-6.27,-3.55,16.85,28.57,-45.92,122.16,164.23,200.97,179.60,259.87,18.18,-12.32
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,-6.50,-15.89,-10.46,9.97,6.95,-12.64,-8.03,2.23,-0.67,19.57,4.38,-14.51,-5.42,-15.59,-38.88,-40.30,-59.59,-91.88,128.68,-311.58,-337.39,-159.68,-28.43,-1.26,6.66,41.35,59.06,178.56,55.14,-0.23,-53.28,-532.08,-45.17,36.57,14.92,-39.99,-2.67,-19.75,38.26,-36.40,17.56,-2.88,-26.13,120.71,138.98,61.72,-0.57,-6.35,-21.52,19.99
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-61.75,-12.51,,,,29.14,12.89,8.70,5.83,13.83,22.57,-10.44,-21.09,-5.64,-0.90,40.37,139.71,243.31,703.54,8257.43,2133.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.22,-15.38,14.05
CZOCurrent_sy,-25.11,33.14,,,,-16.55,-37.88,-44.69,-13.70,-9.91,32.27,32.73,-2.71,34.97,78.79,184.24,473.05,17.48,-18.51,-45.90,-71.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.71,7.05,26.73
CZOCurrent_qq,,,6.96,18.89,11.68,-9.07,-6.50,14.47,8.73,-2.19,0.68,-16.36,-4.20,16.96,5.73,18.47,63.61,67.51,147.48,1132.18,-56.28,,,,,,,,,,-35.55,0.24,114.01,,,,,,,,,,,,,,-58.16,-38.16,0.57,6.78,27.43,-16.66
CZOCurrent_sq,,,-9.27,-1.85,-21.74,19.76,-32.46,-12.61,22.10,25.02,-0.84,-12.31,-10.51,73.44,31.36,39.41,80.42,-64.44,-8.88,-7.45,-4.81,,,,,,,,,,6.18,-2.75,-13.21,,,,,,,,,,,,,,-13.87,-12.25,9.58,-16.34,33.06,3.88
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,0.60,-32.14,,,,-161.15,-164.04,275.74,,531.37,459.46,125.97,,87.46,108.04,71.13,,6.58,-14.27,17.18,,24.83,32.15,-3.64,,17.24,2.64,0.97,331.42,-15.88,-4.67,-6.60,-9.59,2.01,-0.66,-2.59,-13.40,-27.29,-27.40,-10.39,8.10,3.40,16.98,4.00,4.33,22.83,1.94,-7.22,-23.96,-21.28,-20.80,-20.08
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,21.74,-171.48,274.55,-140.26,-27.49,296.13,-0.68,73.69,6.24,23.29,-56.04,225.59,17.90,1.42,-74.32,247.03,-5.16,38.62,-78.08,333.19,0.40,1.08,-77.25,407.88,-12.11,-0.56,-2.81,-0.98,-0.38,-2.58,-5.93,11.73,-3.00,-4.47,-16.36,-6.19,-3.14,17.92,0.89,-10.27,9.58,4.84,1.21,5.63,-9.05,-4.58,-17.06,9.36,-8.50,-3.71
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,-18.60,-37.42,,,,-166.06,-168.28,246.79,-15.80,454.39,391.94,76.36,-20.99,60.13,90.30,73.58,4.22,14.73,-8.34,16.98,-3.34,9.97,9.73,-24.29,-24.65,-11.09,-17.81,-7.62,342.75,-9.63,-1.91,-11.23,-19.33,-5.78,-2.00,-4.57,-16.12,-30.40,-28.93,-1.32,30.54,23.65,31.99,11.23,1.45,10.39,-10.82,-24.32,-36.78,-29.39,-25.34,-19.79
