,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,4.69,8.81,-7.36,-35.57,16.88,120.86,-44.13,-37.44,8.81,-38.95,5.91,-4.18,-19.58,7.76,-100.00,,8.19,12.25,-100.00,,3.65,0.66,-100.00,,1.93,9.59,-4.64,8.14,-1.10,-8.46,44.62,11.64,3.38,-100.00,,-0.35,-0.10,6.18,0.03,10.57,0.21,67.88,0.39,4.54,0.26,-0.02,3.21,-1.13,2.01,-5.52
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,-41.63,-39.03,,,,47.08,31.74,-35.10,7.63,10.83,19.05,330.64,127.18,48.34,100.70,13.71,,-22.45,-42.35,-44.66,,-30.32,-27.27,-18.90,,45.78,48.25,36.16,,-13.19,-10.54,7.11,-29.38,-31.59,-34.56,,-21.38,-11.92,-8.85,,-5.42,-14.77,-15.03,-46.26,-46.45,-43.36,-43.39,-4.95,-7.54,-2.23,-3.91,1.69
CWKGrahamCurrent_sy,15.94,-49.76,,,,-10.56,9.40,-25.83,25.08,-58.56,-45.12,-24.11,-14.43,-21.07,-25.30,-10.03,,-3.99,-13.40,-10.33,,15.36,-3.95,8.99,,30.57,71.38,9.49,,13.17,-17.89,-4.85,18.44,-12.02,-5.78,,-32.54,-10.57,-3.02,,30.97,7.70,-16.55,-0.41,-7.61,-0.19,43.59,19.73,14.58,19.10,16.89,18.55
CWKGrahamCurrent_qq,,,-4.48,-8.10,7.94,55.22,-14.44,-54.72,78.99,59.83,-8.10,63.79,-5.58,4.36,24.34,-7.20,,,-7.57,-10.91,,,-3.52,-0.66,,,-1.89,-8.75,4.86,-7.53,1.11,9.24,-30.85,-10.43,-3.27,,,0.35,0.10,-5.82,-0.03,-9.56,-0.21,-40.43,-0.39,-4.34,-0.27,0.02,-3.11,1.15,-1.98,5.85
CWKGrahamCurrent_sq,,,-30.21,-5.58,-7.26,46.36,-14.64,-35.99,56.39,-51.50,13.04,-11.49,76.35,-55.27,6.98,6.61,,,-3.51,10.39,,,-19.66,25.25,,,5.45,-19.98,-1.85,36.65,-23.49,-7.27,22.17,1.51,-18.07,,,34.55,-11.15,-2.34,12.17,10.65,-31.16,16.55,4.06,19.54,-0.96,-2.81,-0.42,24.25,-2.79,-1.44
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-31.07,53.91,,,,53.08,17.88,-8.81,-81.00,-81.19,-78.14,-74.18,12.73,35.59,39.03,30.24,27.97,9.65,0.67,-9.90,1.91,31.95,23.67,45.88,26.11,-26.22,-14.29,-32.58,-5.19,60.23,40.92,74.14,24.98,-22.10,-11.73,-18.74,-20.39,19.26,53.16,165.89,337.35,371.01,341.10,209.40,136.10,108.55,61.87,29.43,3.39,-7.94,-7.88,1.09
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,18.05,21.37,8.84,-1.83,-9.10,-6.11,-77.32,-2.81,5.64,10.90,-1.00,16.91,8.32,3.89,-2.73,0.17,-0.55,-7.02,10.02,29.70,-6.79,9.68,-4.89,-24.12,8.28,-13.73,33.75,28.24,-4.77,6.61,-4.01,-20.07,7.90,-1.86,-5.95,19.75,38.57,70.38,54.69,28.97,29.77,19.51,18.04,13.92,0.73,-4.44,-5.70,1.44,0.79,4.86
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,45.07,-35.03,,,,-34.67,-15.19,9.65,426.29,431.54,357.49,287.29,-11.29,-26.25,-28.07,-23.22,-21.86,-8.80,-0.67,10.98,-1.87,-24.21,-19.14,-31.45,-20.70,35.53,16.67,48.33,5.47,-37.59,-29.04,-42.58,-19.99,28.37,13.29,23.06,25.63,-16.16,-34.71,-62.39,-77.13,-78.77,-77.32,-67.67,-57.67,-52.02,-38.26,-22.78,-3.25,8.61,8.58,-1.06
CPCurrent_sy,-8.30,-19.21,,,,-21.10,-20.99,-25.65,-16.23,-17.05,-5.74,10.29,6.82,-19.38,-10.93,-11.84,-7.60,21.43,12.66,8.84,-1.77,-5.62,-10.99,-24.33,-26.59,-24.86,-24.96,-10.96,1.87,32.02,50.99,61.96,54.27,4.13,-22.94,-37.93,-39.84,-36.24,-23.27,-18.07,-14.81,-5.87,-9.11,-4.50,-3.97,51.22,79.88,83.42,98.79,-2.79,15.55,-24.27
CPCurrent_qq,,,-15.28,-17.61,-8.12,1.87,9.98,6.52,340.98,2.89,-5.34,-9.83,1.01,-14.46,-7.68,-3.75,2.80,-0.17,0.55,7.55,-9.10,-22.90,7.29,-8.83,5.14,31.78,-7.64,15.91,-25.24,-22.02,5.00,-6.20,4.17,25.11,-7.33,1.89,6.34,-16.50,-27.83,-41.31,-35.34,-22.49,-22.91,-16.32,-15.34,-12.14,-0.80,4.64,6.08,-1.36,-0.83,-4.65
CPCurrent_sq,,,-12.00,-3.20,-8.18,0.88,-11.88,-8.92,3.46,-0.10,0.14,6.57,0.20,-24.61,10.64,5.48,5.02,-0.92,2.65,1.90,-5.21,-4.80,-3.20,-13.37,-8.04,-2.56,-3.33,2.79,5.20,26.29,10.56,10.26,0.20,-14.76,-18.18,-11.19,-2.88,-9.67,-1.52,-5.17,0.99,-0.18,-4.92,-0.35,1.55,57.18,13.10,1.61,10.06,-23.14,34.43,-33.41
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,-397.48,212.05,,,,887.86,-14.46,250.18,-27.18,-90.98,-115.19,-128.72,-256.74,-771.05,-472.22,89.90,99.27,139.08,172.24,418.85,4321.19,37.65,-20.50,-40.34,-58.33,-55.00,-66.18,-39.82,-2.22,14.22,84.40,17.41,31.50,58.24,16.79,123.30,91.68,58.24,51.48,4.89,-8.86,-30.56,-21.73,-84.87,-93.76,-32.11,-6.33,546.80,2358.06,196.55,157.30,100.26
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
