,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PELDR,1070,-660,1870,160,,1330,1340,1430,,1420,880,950,,1020,1070,1230,,1140,1150,1430,,1450,1350,1350,,1230,1220,1410,1340,1170,1200,1250,1380,1310,1380,1370,1810,1840,1980,1930,1940,1850,1880,1940,1880,1460,1450,1500,1550,1180,1200,1260
TSF,-210,-350,-260,-150,,440,460,480,,580,380,370,,380,400,410,,450,450,520,,420,480,450,,460,500,550,530,520,570,560,540,560,560,530,560,560,580,590,540,560,590,540,540,490,510,500,480,410,450,430
ZKO,2470,3060,2850,2600,,1030,990,940,,800,1200,1140,,1110,1080,1060,,1050,1070,1050,,1060,1040,1020,,1020,1020,900,890,940,910,900,940,900,890,910,920,900,880,880,880,900,880,940,940,980,1010,990,1040,1210,1250,1210
OSF,-1820,-3030,-2740,-1790,,910,940,960,,940,830,850,,870,890,900,,910,900,900,,870,900,910,,910,910,950,940,920,910,920,940,940,940,960,1260,1290,1320,1320,1320,1290,1280,1330,1320,1140,1130,1150,1260,1070,1090,1060
NetDebt,289250000000,302402000000,314854000000,325346000000,,164717000000,185865000000,189459000000,,127410000000,272905000000,295487000000,,300964000000,296276000000,339801000000,,247835000000,276173000000,354963000000,,348186000000,318795000000,347520000000,,349431000000,326067000000,269079000000,233784000000,206378000000,166678000000,179888000000,242132000000,233696000000,211748000000,281404000000,271014000000,244823000000,228417000000,228928000000,268345000000,233108000000,226081000000,278287000000,280817000000,294774000000,286650000000,294302000000,321429000000,255806000000,246248000000,272280000000
NetDebtEBITDA,46270,7990,8340,13260,,4530,4070,3580,,2370,4600,4620,,3980,3690,4380,,3280,4670,6630,,9710,5940,6170,,5050,5300,5050,6300,8990,13830,22120,30900,8150,6150,6780,5890,5200,5100,4680,6240,10210,10850,57010,83080,-30400,-20770,-88430,-103420,-4090,-4470,-4850
DebtFin,49620000000,19552000000,30084000000,50649000000,,27934000000,242000000,-4553000000,,-28203000000,-62405000000,-69975000000,,-51843000000,-64590000000,-44296000000,,-93799000000,-42054000000,-16074000000,,-101332000000,-15256000000,4974000000,,32886000000,72224000000,34281000000,17713000000,3996000000,4387000000,9895000000,19089000000,26182000000,882000000,23431000000,11017000000,-7874000000,7004000000,12418000000,6034000000,-3481000000,954000000,-10134000000,-13533000000,26344000000,38237000000,36090000000,40989000000,18525000000,36194000000,38043000000
DebtFinEBITDA,7940,520,800,2060,,770,10,-90,,-520,-1050,-1090,,-690,-810,-570,,-1240,-710,-300,,-2830,-280,90,,480,1170,640,480,170,360,1220,2440,910,30,560,240,-170,160,250,140,-150,50,-2080,-4000,-2720,-2770,-10840,-13190,-300,-660,-680
SP1,-740,-990,-960,-690,,880,950,1020,,1170,700,740,,780,820,850,,860,850,860,,820,870,890,,890,900,1060,1060,980,1000,1030,1000,1040,1060,1060,1370,1430,1490,1510,1490,1440,1450,1420,1410,1170,1120,1160,1200,890,870,880
SP2,-470,-700,-540,-320,,1250,1270,1350,,1350,840,870,,900,940,1000,,1000,980,1260,,1100,1120,1120,,1120,1160,1350,1230,1120,1140,1170,1210,1240,1270,1270,1680,1710,1800,1820,1750,1730,1750,1730,1740,1360,1330,1360,1430,1070,1080,1100
CAR,50,50,30,50,,150,150,170,,290,270,270,,240,240,200,,340,220,210,,320,170,130,,130,120,120,150,190,210,190,120,100,220,100,100,180,190,180,120,190,150,140,170,70,30,50,40,100,80,80
QR,-210,260,-610,170,,970,980,1040,,1140,740,770,,790,780,800,,860,800,1040,,780,820,810,,910,970,1200,1050,1000,1050,1030,970,1110,1130,1130,1140,1130,1130,1230,1080,1140,1140,1030,1070,970,930,940,930,740,770,760
CR,450,360,410,440,,1210,1250,1320,,1500,920,960,,980,1010,1050,,1060,1050,1310,,1120,1170,1150,,1160,1230,1430,1330,1230,1310,1310,1310,1350,1380,1330,1360,1350,1410,1440,1340,1370,1420,1300,1300,1160,1160,1160,1100,930,930,950
PP,130,50,30,50,,430,240,230,,290,270,270,,270,280,220,,350,230,220,,320,180,140,,140,140,140,170,210,240,220,150,140,260,120,120,180,190,180,120,190,160,150,180,80,40,50,40,110,80,80
RCLR,240,220,280,310,,570,770,830,,840,430,490,,530,520,610,,520,540,760,,580,720,710,,680,680,920,830,770,770,800,880,890,830,870,720,770,770,770,760,810,810,700,610,810,700,710,650,630,550,580
KP,-670,-850,-740,-630,,110,120,150,,190,-40,-30,,-10,0,30,,30,30,140,,70,80,80,,80,100,180,140,100,120,120,130,140,150,140,150,150,160,170,150,150,160,140,140,80,80,80,50,-40,-40,-30
PKKO,-550,-600,-530,-500,,100,90,110,,120,-40,-20,,-10,0,20,,20,20,130,,60,60,60,,90,110,170,120,90,100,120,140,150,150,140,120,110,110,120,120,120,130,110,120,60,60,60,40,-30,-20,-20
RN,4550,4710,4810,4890,5240,5160,4840,4590,4950,4910,4890,4890,5210,4900,4710,4520,4740,4970,4820,4590,4550,4220,4160,3930,3600,3200,3110,3250,3270,3330,3490,3480,3310,3400,3410,3560,4140,4520,4670,4870,4580,4300,4280,4410,4360,4070,3960,3720,3650,3630,3800,3790
CRN,80000,78000,76000,75000,70000,71000,75000,80000,74000,74000,75000,75000,70000,74000,78000,81000,77000,73000,76000,79000,80000,86000,88000,93000,102000,114000,117000,112000,112000,110000,105000,105000,110000,107000,107000,103000,88000,81000,78000,75000,80000,85000,85000,83000,84000,90000,92000,98000,100000,101000,96000,96000
CPZ,330000,307000,293000,277000,259000,194000,147000,110000,102000,91000,118000,142000,133000,154000,151000,146000,139000,133000,135000,132000,133000,139000,129000,140000,153000,162000,170000,151000,146000,138000,126000,132000,136000,128000,126000,118000,107000,101000,99000,99000,104000,109000,108000,108000,115000,123000,130000,138000,139000,149000,150000,159000
RZ,13550,13480,12990,13700,14680,14710,14930,14220,15380,15180,13670,13760,14650,16210,17610,21040,22100,25370,28090,25540,25700,23480,21960,18430,16750,12820,11160,12080,12640,13200,14750,14340,14000,15110,16600,19460,23180,26380,27040,27260,26370,24320,23300,22880,21020,21350,20930,20080,21810,22980,25910,27520
CRZ,27000,27000,28000,27000,25000,25000,24000,26000,24000,24000,27000,27000,25000,23000,21000,17000,17000,14000,13000,14000,14000,16000,17000,20000,22000,28000,33000,30000,29000,28000,25000,25000,26000,24000,22000,19000,16000,14000,13000,13000,14000,15000,16000,16000,17000,17000,17000,18000,17000,16000,14000,13000
RMO,2470,2860,3080,3250,3490,2990,2790,2630,2840,2970,2660,2480,2650,2480,2460,2480,2600,2650,2560,2430,2410,2270,2370,2280,2090,1940,1820,1920,1960,2040,2180,2140,2080,2160,2160,2300,2520,2660,2690,2650,2550,2410,2430,2500,2360,2310,2280,2210,2290,2240,2350,2340
RMT,2930,3190,3310,3370,3610,4000,4300,4670,5040,4760,3700,3210,3420,3260,3350,3440,3610,3560,3290,3090,3070,3200,3460,3380,3100,2740,2570,2700,2720,2670,2680,2420,2300,2430,2580,2930,3470,4000,4390,4580,4520,4280,4260,4490,4280,4120,3930,3620,3600,3400,3420,3300
RM,1340,1500,1580,1630,1750,1690,1670,1670,1800,1810,1540,1400,1490,1410,1420,1440,1510,1520,1440,1360,1350,1330,1410,1360,1250,1130,1060,1120,1140,1160,1200,1140,1090,1140,1170,1280,1420,1510,1530,1490,1450,1370,1380,1440,1370,1350,1330,1280,1300,1250,1280,1250
COP,107000,105000,104000,102000,95000,96000,99000,106000,98000,98000,102000,102000,95000,97000,99000,98000,94000,87000,89000,93000,94000,102000,105000,113000,124000,142000,150000,142000,141000,138000,130000,130000,136000,131000,129000,122000,104000,95000,91000,88000,94000,100000,101000,99000,101000,107000,109000,116000,117000,117000,110000,109000
CSP,-223000,-202000,-189000,-175000,-164000,-98000,-48000,-4000,-4000,7000,-16000,-40000,-38000,-57000,-52000,-48000,-45000,-46000,-46000,-39000,-39000,-37000,-24000,-27000,-29000,-20000,-20000,-9000,-5000,0,4000,-2000,0,3000,3000,4000,-3000,-6000,-8000,-11000,-10000,-9000,-7000,-9000,-14000,-16000,-21000,-22000,-22000,-32000,-40000,-50000
