,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
TSF,620,690,700,670,670,700,620,700,710,660,630,610,610,510,470,480,480,460,440,670,710,660,670,660,670,690,660,540,630,630,620,530,640,650,630,630,680,690,670,680,660,640,650,650,650,630,630,630,640,480,520,620
ZKO,1280,1320,1290,1350,1250,1370,1510,1220,1350,1390,1370,1520,1640,1940,2090,2080,2280,2440,2350,2150,1600,1770,1670,1610,1530,1560,1470,1470,1470,1550,1510,1470,1470,1490,1470,1450,1430,1440,1410,1470,1500,1470,1510,1510,1470,1420,1400,1360,1290,1780,1720,1770
OSF,1000,1010,1000,1010,1010,1030,1010,1060,1090,1090,1060,1050,1100,1000,970,1030,1090,1030,1030,1140,1090,1060,1030,1040,1030,1090,1040,1030,1020,1070,1060,1060,1090,1110,1110,1120,1110,1130,1120,1260,1210,1230,1270,1310,1290,1260,1240,1230,1210,1120,1120,1150
NetDebt,172440000000,228526000000,229380000000,259532000000,249070000000,281007000000,365854000000,314914000000,358232000000,398346000000,449082000000,560300000000,572320000000,696911000000,729066000000,646847000000,633473000000,494096000000,504761000000,455402000000,373360000000,392008000000,424717000000,422566000000,399688000000,393251000000,426713000000,445577000000,450420000000,402631000000,400012000000,377661000000,352416000000,337762000000,336126000000,315045000000,310652000000,277152000000,304022000000,293134000000,337419000000,308516000000,308240000000,310535000000,305892000000,311122000000,338614000000,341551000000,321810000000,569805000000,582729000000,579599000000
NetDebtEBITDA,4280,4250,3920,4170,3350,3390,4040,3450,4230,4850,5660,6790,6570,5920,6430,6240,6440,-2600,-2810,-2660,-2260,4300,4990,5040,4890,4710,5450,6370,7920,10980,10430,9880,7560,5320,5350,5020,5210,5090,5740,6030,7800,6430,6970,6420,5480,4870,4580,4080,3670,8130,7690,9060
DebtFin,-14004000000,-16880000000,-20873000000,-19100000000,-24669000000,204713000000,-30587000000,-50261000000,-34633000000,286801000000,-25086000000,-26577000000,-18702000000,508765000000,465411000000,-35391000000,505715000000,332678000000,326170000000,292835000000,207410000000,221492000000,242555000000,249181000000,216918000000,211632000000,216960000000,232193000000,216056000000,222086000000,210556000000,191937000000,163063000000,173072000000,176554000000,159383000000,161433000000,150916000000,142614000000,144287000000,168956000000,139042000000,156578000000,153512000000,147120000000,134302000000,160005000000,166029000000,137735000000,186432000000,193287000000,245691000000
DebtFinEBITDA,-350,-310,-360,-310,-330,2470,-340,-550,-410,3490,-320,-320,-210,4320,4110,-340,5140,-1750,-1810,-1710,-1250,2430,2850,2970,2660,2530,2770,3320,3800,6060,5490,5020,3500,2730,2810,2540,2710,2770,2690,2970,3910,2900,3540,3170,2640,2100,2170,1980,1570,2660,2550,3840
SP1,780,770,780,750,810,750,670,860,810,790,780,690,670,520,460,490,480,420,440,530,680,600,620,640,670,700,710,700,700,690,700,720,740,740,750,770,780,790,790,850,810,840,840,870,880,890,890,900,940,630,650,650
SP2,1070,1200,1220,1140,1160,1170,1020,1120,1090,1010,1020,970,920,770,700,700,670,650,630,950,1090,1000,1050,1060,1080,1070,1070,870,1030,980,980,840,990,980,960,960,1020,1030,1010,1080,1070,1040,1030,1070,1080,1060,1080,1090,1130,750,820,950
CAR,100,120,140,110,140,180,120,200,140,80,70,60,50,30,30,70,40,70,40,120,380,160,80,60,80,90,60,40,60,50,50,90,80,80,50,80,110,220,110,90,110,170,100,130,140,200,150,140,200,110,70,90
QR,800,950,1070,900,920,920,700,890,840,710,690,600,530,430,400,430,370,350,330,560,900,760,760,790,880,800,780,580,750,700,670,540,670,690,610,610,690,750,640,630,660,650,580,560,580,590,570,580,630,410,420,480
CR,1140,1380,1430,1270,1300,1350,1040,1250,1210,1030,1040,960,870,690,620,610,560,530,530,890,1210,1000,1100,1100,1150,1150,1130,830,1060,970,970,790,990,960,940,920,1050,1060,1020,990,1000,910,900,900,910,900,930,940,1000,640,710,850
PP,270,220,280,210,230,270,170,250,170,110,90,90,50,40,40,70,40,70,40,120,380,300,230,200,230,90,60,40,60,50,50,90,90,80,50,80,110,220,110,90,110,170,100,130,140,200,150,140,200,110,70,90
RCLR,520,730,790,690,700,680,530,660,660,620,590,520,490,380,360,370,320,240,290,380,530,440,500,580,610,670,680,500,670,610,570,420,540,550,570,500,550,490,490,490,500,420,440,390,400,350,370,380,370,270,310,330
KP,50,120,130,90,100,100,20,70,60,10,10,-20,-50,-150,-200,-200,-230,-250,-260,-40,60,0,30,30,50,50,40,-80,20,-10,-10,-100,0,-10,-20,-30,20,20,10,0,0,-30,-40,-30,-30,-40,-20,-20,0,-190,-140,-60
PKKO,50,70,80,50,60,70,10,60,50,10,10,-20,-40,-130,-170,-150,-160,-140,-150,-20,40,0,20,20,30,20,20,-40,10,0,0,-40,0,-10,-10,-10,10,10,0,0,0,-20,-20,-20,-20,-20,-10,-10,0,-130,-90,-30
RN,7110,9630,9070,9070,8650,8750,8790,8530,8480,8130,7600,7180,7040,7130,7390,8039,8340,9400,10430,11700,12980,12580,12390,11520,11250,11090,11270,11300,11240,11350,11390,11820,12650,13020,13180,13640,13490,13620,13860,13700,13330,13070,13120,13290,13820,14250,14780,15170,15520,14740,14520,14340
CRN,51000,38000,40000,40000,42000,42000,42000,43000,43000,45000,48000,51000,52000,51000,49000,45000,44000,39000,35000,31000,28000,29000,29000,32000,32000,33000,32000,32000,32000,32000,32000,31000,29000,28000,28000,27000,27000,27000,26000,27000,27000,28000,28000,27000,26000,26000,25000,24000,24000,25000,25000,25000
CPZ,99000,55000,56000,55000,58000,59000,65000,68000,68000,73000,76000,87000,95000,106000,116000,115000,122000,118000,112000,103000,84000,74000,64000,62000,61000,56000,51000,54000,52000,53000,55000,55000,55000,55000,54000,49000,50000,51000,52000,53000,55000,59000,61000,63000,64000,65000,66000,64000,64000,74000,78000,81000
RZ,9450,13510,14070,15790,15000,14670,13520,13330,13470,13610,12850,11100,10180,9650,9930,11750,12970,14990,16520,16040,17530,18280,17800,18610,19370,19480,21780,22250,22430,23670,23560,23570,23580,23150,23200,24060,23340,22360,20640,19480,18760,18310,18830,18020,17630,16520,15800,15810,15380,14980,14930,14270
CRZ,39000,27000,26000,23000,24000,25000,27000,27000,27000,27000,28000,33000,36000,38000,37000,31000,28000,24000,22000,23000,21000,20000,21000,20000,19000,19000,17000,16000,16000,15000,15000,15000,15000,16000,16000,15000,16000,16000,18000,19000,19000,20000,19000,20000,21000,22000,23000,23000,24000,24000,24000,26000
RMO,3230,4660,4570,4810,4660,4650,4580,4430,4450,4460,4270,4050,3990,3960,4130,4610,4820,5300,5800,5970,6030,5790,5450,5360,5500,5790,6310,6540,6820,7010,7010,7050,7250,7260,7410,7750,7570,7280,6970,6730,6480,6330,6370,6250,6290,6190,6100,6160,6040,5880,5960,5830
RMT,2300,3390,3320,3440,3380,3280,3120,2890,2690,2580,2450,2320,2250,2190,2170,2290,2260,2350,2450,2420,2640,2700,2750,2950,3130,3330,3700,3900,4130,4300,4230,4200,4140,4070,4050,4059,3900,3700,3510,3360,3280,3280,3280,3260,3260,3250,3370,3530,3620,3430,3390,3170
RM,1350,1960,1920,2009,1960,1920,1860,1750,1680,1630,1560,1470,1440,1410,1420,1530,1540,1630,1720,1720,1840,1840,1830,1900,1990,2110,2330,2440,2570,2670,2640,2630,2640,2610,2620,2660,2580,2450,2330,2210,2120,2080,2050,2009,2000,1980,2000,2080,2100,2040,2060,1980
COP,90000,65000,66000,63000,66000,67000,69000,70000,70000,72000,76000,84000,88000,89000,86000,76000,72000,63000,57000,54000,49000,49000,50000,52000,51000,52000,49000,48000,48000,47000,47000,46000,44000,44000,44000,42000,43000,43000,44000,46000,46000,48000,47000,47000,47000,48000,48000,47000,48000,49000,49000,51000
CSP,-9000,10000,10000,8000,8000,8000,4000,2000,2000,-1000,0,-3000,-7000,-17000,-30000,-39000,-50000,-55000,-55000,-49000,-35000,-25000,-14000,-10000,-10000,-4000,-2000,-6000,-4000,-6000,-8000,-9000,-11000,-11000,-10000,-7000,-7000,-8000,-8000,-7000,-9000,-11000,-14000,-16000,-17000,-17000,-18000,-17000,-16000,-25000,-29000,-30000
