,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
PELDR_yy,,8.36,27.04,,78.45,,,,-15.38,-27.48,-21.34,,-30.20,-22.64,-23.86,,-10.70,-6.63,-3.11,,-3.35,-5.36,-4.30,,1.48,2.52,-2.02,-0.06,2.92,-0.02,9.96,10.89,-7.10,-2.22,-3.33,-4.63,4.13,2.11,-9.24,-3.28,-14.05,-12.98,-9.53,-16.63,5.10,-1.22,7.01
PELDR_sy,,5.08,12.46,,-9.27,,,,-0.51,-13.85,-10.61,,-4.80,3.29,-2.25,,-13.30,-3.17,-1.80,,0.91,-7.56,-7.85,,12.98,4.31,-0.95,-11.52,-7.85,-9.29,-8.05,-0.95,-1.52,4.27,6.50,4.93,7.25,6.62,2.60,-3.53,-11.83,-6.08,-1.42,2.57,7.83,-1.22,6.91
PELDR_qq,,,,,,3.55,-14.46,,,-11.26,-7.22,,,-1.65,-8.68,,,2.83,-5.24,,,0.70,-4.19,0.92,4.22,1.73,-8.43,2.93,7.33,-1.18,0.71,3.80,-10.08,4.01,-0.42,2.41,-1.83,1.99,-11.49,9.13,-12.76,3.26,-7.97,0.56,9.99,-2.96,-0.31
PELDR_sq,,,,,,5.40,1.75,,,-8.74,5.58,,,-0.98,-0.09,,,10.60,1.32,,,1.33,0.99,9.46,0.86,-6.45,-4.10,-2.21,5.04,-7.91,-2.79,5.34,4.43,-2.49,-0.72,3.79,6.74,-3.07,-4.46,-2.41,-2.44,3.26,0.27,1.54,2.57,-5.41,8.54
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-7.00,7.85,,43.77,,,,-1.73,1.24,7.94,,-7.53,-13.57,-18.63,,-6.71,0.40,-2.81,,-11.87,-15.99,-12.91,,-1.98,-3.41,0.35,-8.94,-4.33,-6.99,-7.60,0.30,-3.13,6.46,10.59,6.90,5.81,5.53,-4.84,3.81,-4.05,-2.34,4.47,-9.25,-0.89,1.39,3.54
TSF_sy,,3.79,7.23,,14.08,,,,-2.04,-7.93,5.11,,0.41,11.10,-4.74,,-2.44,-4.85,-4.93,,-5.26,-8.76,-1.12,,2.25,2.37,-4.64,-0.38,-3.51,-8.25,-3.98,-2.56,3.47,11.94,5.15,10.14,-5.22,-7.68,-0.90,-9.50,-1.38,1.62,-1.09,2.18,-2.11,-6.39,-4.52
TSF_qq,,,,,,3.69,-8.10,,,6.82,-2.02,,,-0.16,-7.76,,,7.46,-10.70,,,2.43,-7.43,7.26,-3.62,0.94,-3.83,-2.67,1.26,-1.87,-4.46,5.65,-2.21,7.84,-0.74,2.13,-3.20,7.56,-10.50,11.42,-10.53,9.48,-4.27,-3.22,-2.28,11.99,-2.24
TSF_sq,,,,,,-0.54,-3.01,,,-6.52,10.73,,,3.43,-5.05,,,0.87,-5.14,,,-2.86,2.81,-3.88,6.52,-2.74,-4.23,0.41,3.18,-7.53,0.23,1.89,9.56,0.04,-5.85,6.72,-5.72,-2.56,1.07,-2.54,2.75,0.41,-1.63,0.68,-1.57,-3.98,0.33
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,7.64,-17.96,,-33.19,,,,2.19,5.21,-4.54,,40.82,64.84,67.01,,23.22,9.58,11.42,,18.70,28.30,14.46,,2.68,2.42,2.94,2.86,2.26,9.63,0.10,-2.28,7.45,-3.06,0.25,0.69,-5.63,-7.73,3.31,4.44,17.59,21.46,17.26,19.99,8.64,15.24,7.80
ZKO_sy,,1.03,-7.62,,0.16,,,,-0.71,29.98,2.54,,-4.42,-22.97,1.79,,21.54,20.14,17.49,,8.01,16.00,9.82,,-9.37,-6.44,-3.04,1.89,0.76,7.86,5.66,7.26,6.74,-4.90,-1.21,-1.84,4.33,13.61,8.43,14.63,7.59,2.40,2.01,-1.01,-0.75,2.29,1.84
ZKO_qq,,,,,,-14.97,30.04,,,-12.46,17.99,,,2.47,19.54,,,-8.87,21.55,,,-1.51,8.44,-1.52,-2.38,-1.75,8.99,-1.60,-2.95,5.33,-0.48,-3.93,6.70,-4.97,2.92,-3.51,,-7.08,15.23,-2.45,12.59,-4.02,11.24,-0.18,1.94,1.81,4.06
ZKO_sq,,,,,,-13.61,6.26,,,13.09,-16.18,,,-8.86,10.78,,,-9.91,8.33,,,-3.24,2.56,-8.84,0.19,-0.11,6.28,-4.21,-0.92,6.93,4.11,-2.76,-1.40,-4.74,8.16,-3.38,,3.74,3.23,2.15,-1.64,-1.27,2.84,-0.88,-1.38,1.76,2.38
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,15.68,8.58,,23.51,,,,-13.15,-23.43,-24.95,,-2.08,26.91,27.11,,9.94,1.64,5.29,,10.99,17.97,7.65,,0.86,2.48,-1.13,3.71,3.23,2.44,5.64,2.57,-3.89,-4.17,-6.36,-5.27,-1.94,-4.22,-2.76,-3.50,-5.09,-1.70,-3.86,-2.56,-3.08,-3.52,-5.70
OSF_sy,,3.43,0.39,,-2.71,,,,-5.24,-0.30,-8.67,,0.65,-9.03,3.02,,2.91,9.50,4.85,,0.85,1.67,0.67,,0.46,0.77,0.46,-3.68,0.85,1.32,3.81,2.36,1.65,0.75,-1.10,-2.26,-0.16,0.56,0.41,3.24,-0.33,1.67,-0.10,-0.42,-0.21,-4.15,-4.47
OSF_qq,,,,,,-11.76,9.93,,,-22.20,7.76,,,0.84,7.92,,,-6.76,11.79,,,-0.90,2.01,-2.71,2.54,0.70,-1.58,2.05,2.07,-0.08,1.49,-0.91,-4.36,-0.37,-0.82,0.24,-1.00,-2.69,0.69,-0.52,-2.63,0.78,-1.52,0.83,-3.15,0.33,-3.75
OSF_sq,,,,,,-2.48,2.16,,,2.61,-6.42,,,-7.26,5.97,,,-1.32,1.48,,,-0.52,0.48,3.81,-3.19,-0.21,0.18,-0.47,1.36,0.25,2.65,-1.87,0.66,-0.64,0.76,-3.01,2.82,0.09,0.60,-0.27,-0.74,2.09,-1.15,-0.59,-0.54,-1.93,-1.48
NetDebt,13940000000,22830000000,13480000000,,-20657000000,-25031000000,-3925000000,,-5952000000,-13567000000,-5876000000,,11682000000,14843000000,36295000000,,49471000000,43903000000,65477000000,,81493000000,85505000000,102197000000,94924000000,101702000000,95604000000,96782000000,110116000000,118593000000,146758000000,138272000000,137721000000,147304000000,137165000000,148660000000,134936000000,129111000000,100891000000,134528000000,136923000000,140556000000,130749000000,144762000000,158852000000,191636000000,163267000000,178747000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,35.72,-40.41,,-222.10,,,,77.74,57.41,-20.89,,388.59,307.85,856.74,,227.85,86.69,51.49,,129.22,158.06,111.63,,-36.27,-42.24,-48.72,-19.34,21.97,46.26,6.25,-8.98,24.32,5.36,47.24,36.97,-21.76,-30.61,-7.08,-9.40,50.86,72.16,40.35,119.45,26.27,21.48,2.48
NetDebtEBITDA_sy,,23.36,-7.31,,-5.46,,,,1.56,-27.42,-55.75,,-4.91,13.07,93.11,,25.40,75.89,41.24,,29.53,-1.17,3.39,,-35.82,-25.51,-9.09,-21.10,-17.35,-21.61,-19.30,1.57,34.12,5.28,19.21,27.09,4.16,27.68,20.20,8.35,25.86,35.15,7.74,61.58,-10.72,-23.66,-25.08
NetDebtEBITDA_qq,,,,,,-13.35,82.14,,,-116.92,49.31,,,56.23,84.55,,,-11.04,49.76,,,0.15,22.81,-25.63,-30.33,-9.23,9.03,16.99,5.35,8.85,-20.80,0.22,43.89,-7.75,10.68,-6.77,-17.81,-18.19,48.22,-9.09,36.85,-6.64,20.84,42.14,-21.26,-10.18,1.94
NetDebtEBITDA_sq,,,,,,6.91,12.42,,,-23.60,-31.45,,,-9.15,17.08,,,27.43,-5.99,,,-2.77,-1.66,-10.98,-24.61,12.86,20.01,-22.73,-21.02,7.04,23.54,-2.75,4.28,-15.97,39.89,3.68,-14.53,3.00,31.70,-6.55,-0.72,10.60,5.00,40.14,-45.14,-5.42,3.04
DebtFin,942000000,5413000000,-726000000,,-37053000000,-41075000000,-29095000000,,-35742000000,-33428000000,-28613000000,,-20097000000,-18774000000,-12853000000,,-794000000,3448000000,2955000000,,12489000000,20530000000,26061000000,26063000000,18127000000,20995000000,12249000000,21771000000,17098000000,46946000000,24614000000,46760000000,34285000000,44252000000,45944000000,47554000000,34380000000,17949000000,43255000000,52595000000,36435000000,43836000000,48835000000,64178000000,64866000000,61349000000,68399000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,375.96,-113.54,,-3964.88,,,,25.50,36.05,20.59,,17.30,-6.70,44.97,,96.94,111.59,119.31,,2288.86,689.11,1095.85,,-25.88,-47.18,-74.55,-41.92,-1.34,113.07,49.42,56.32,100.71,6.26,155.64,42.18,-10.49,-61.73,-3.33,-1.25,46.86,224.41,47.26,130.81,64.88,36.15,16.24
DebtFinEBITDA_sy,,-92.94,36.44,,-479.86,,,,24.82,59.40,-16.11,,-96.86,6.20,69.44,,135.12,114.44,9.50,,58.79,-556.94,83.83,,7.03,405.28,381.66,155.71,-72.77,-56.37,145.58,59.25,462.59,72.44,316.88,2.83,32.11,-54.75,-105.32,-77.03,10.14,113.28,637.92,144.00,-75.33,-89.54,-30.93
DebtFinEBITDA_qq,,,,,,-3.70,19.32,,,10.98,-0.18,,,-14.86,48.33,,,535.23,-13.93,,,56.91,30.44,-19.93,-54.77,11.83,-37.16,82.73,-23.18,141.52,-55.93,91.16,-1.36,27.86,6.03,6.32,-37.90,-45.34,167.88,8.60,-7.65,20.75,21.59,70.22,-34.03,-0.29,3.81
DebtFinEBITDA_sq,,,,,,-72.69,-10.26,,,6.74,-215.35,,,55.56,-2.73,,,-81.73,-743.96,,,-152.57,77.21,549.65,98.65,49.95,-78.97,308.23,-78.84,140.26,18.35,164.73,-25.26,-26.36,186.13,-34.70,-3.98,-74.78,-133.61,382.17,360.40,-51.16,-15.23,27.99,-53.44,-79.30,459.86
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,7.45,32.37,,84.89,,,,-15.03,-27.23,-21.38,,-30.46,-23.01,-23.89,,-10.79,-7.25,-5.50,,-6.50,-8.05,-5.94,,-1.77,0.06,-3.96,0.84,0.96,-6.55,5.54,4.96,-10.56,-1.14,-6.59,-5.93,3.92,3.79,-5.89,-7.61,-19.30,-19.07,-18.00,-18.80,-10.78,-16.28,-12.54
SP1_sy,,7.27,11.79,,-6.27,,,,4.44,-11.41,1.27,,-6.43,4.82,-4.71,,-17.88,-4.49,-4.24,,5.41,-4.59,0.45,,-0.35,-4.12,-7.02,1.15,2.94,-7.85,-5.85,-7.98,-6.35,0.29,-0.63,-1.44,-1.47,-0.74,-7.73,-10.76,-9.18,-8.52,-1.14,-1.34,-8.24,-3.19,-4.06
SP1_qq,,,,,,3.79,-15.48,,,-11.11,-8.69,,,-1.59,-9.73,,,2.31,-8.02,,,0.61,-5.92,-1.22,5.06,2.48,-9.70,3.71,5.18,-5.14,1.98,3.15,-10.37,4.85,-3.64,3.88,-0.99,4.72,-12.63,1.98,-13.52,5.01,-11.47,0.99,-4.98,-1.45,-7.52
SP1_sq,,,,,,6.28,-8.61,,,-9.85,4.47,,,0.98,-5.03,,,17.45,-4.77,,,6.31,0.25,-3.11,-3.50,2.29,-2.78,5.40,-1.79,-8.43,-0.68,3.03,-0.06,-1.95,-1.58,2.19,-0.09,-1.22,-8.51,-1.17,1.68,-0.50,-1.13,-1.37,-5.43,4.98,-2.02
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,8.36,27.04,,78.45,,,,-15.38,-27.48,-21.34,,-30.20,-22.64,-23.86,,-10.70,-6.63,-3.11,,-3.35,-5.36,-4.30,,1.48,2.52,-2.02,-0.06,1.45,-0.02,8.04,6.98,-9.14,-4.84,-5.25,-4.97,2.62,-0.16,-8.10,-2.61,-12.55,-10.15,-8.91,-15.31,4.93,-1.55,6.06
SP2_sy,,9.74,13.63,,-6.20,,,,-1.13,-11.56,-0.93,,-4.12,2.29,-3.86,,-15.39,-3.10,-0.80,,4.48,-4.72,-8.60,,-0.50,-4.90,0.56,-1.17,2.47,0.82,-6.48,-2.77,-4.56,1.72,5.10,1.10,-0.17,-1.11,-2.99,-8.87,-7.02,0.81,-0.55,-1.73,-7.41,-11.87,2.74
SP2_qq,,,,,,3.55,-14.46,,,-11.26,-7.22,,,-1.65,-8.68,,,2.83,-5.24,,,0.70,-4.19,0.92,4.22,1.73,-8.43,2.93,5.80,0.25,-1.04,1.93,-10.14,4.99,-1.47,2.22,-2.96,2.15,-9.31,8.33,-12.86,4.95,-8.06,0.72,7.96,-1.52,-0.95
SP2_sq,,,,,,1.01,-6.39,,,-9.64,4.86,,,-3.59,-1.45,,,10.40,0.89,,,0.68,-3.21,1.73,0.38,-3.77,2.34,-0.02,4.08,-5.33,-5.07,3.94,2.17,0.91,-1.92,-0.01,0.88,-0.04,-3.79,-6.07,2.93,8.38,-5.09,-7.19,-3.01,3.15,10.65
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,-44.68,113.30,,295.06,,,,-22.60,-12.06,16.41,,-37.04,-56.80,-65.94,,-66.24,-68.15,-57.67,,-27.83,-52.71,-56.11,,-23.07,74.33,153.97,49.48,-11.47,-43.45,-25.78,-50.76,-33.95,-2.34,-56.29,46.71,55.63,92.07,83.66,-12.31,42.19,-13.83,35.13,45.84,-16.88,-12.49,5.68
CAR_sy,,3.40,6.30,,162.36,,,,-18.55,34.00,-19.53,,18.42,-16.19,27.29,,-19.17,-36.45,-47.77,,-17.42,-28.08,-1.42,,16.62,53.72,-3.49,48.24,-40.98,-10.98,-3.72,-38.44,-16.72,-2.88,-19.48,7.70,41.67,7.75,1.54,-4.54,-31.16,-25.33,-4.43,-15.08,18.64,-0.81,-9.09
CAR_qq,,,,,,17.16,-40.05,,,33.12,-20.65,,,-8.66,-37.43,,,-13.83,-16.84,,,-43.53,-22.82,21.17,45.68,27.97,12.43,-28.68,-13.72,-18.26,47.57,-52.69,15.74,20.85,-33.95,58.80,22.78,49.14,-36.84,-24.18,99.10,-9.62,-0.95,-18.18,13.48,-4.85,19.62
CAR_sq,,,,,,-26.39,31.56,,,21.11,-21.00,,,-14.28,19.98,,,-32.61,-1.40,,,-41.31,35.15,-32.54,117.95,-22.64,-15.15,3.62,-13.23,16.69,-8.23,-33.75,17.38,36.08,-23.91,-11.39,54.40,3.50,-28.30,-16.69,11.34,12.27,-8.22,-25.98,55.54,-6.13,-15.88
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-3.17,22.64,,86.55,,,,-3.82,-3.27,14.61,,-30.45,-44.81,-48.24,,-24.23,-13.33,-11.23,,-13.95,-19.74,-12.21,,2.95,1.73,-0.02,-5.12,-5.38,-4.05,-0.28,0.48,-8.12,-3.30,1.12,-0.87,1.85,-0.65,-10.06,0.89,-14.95,-11.02,-12.95,-21.50,4.15,-1.88,11.80
QR_sy,,-16.77,24.02,,8.76,,,,-7.52,0.62,6.57,,16.49,21.82,-5.46,,-15.78,-13.23,-9.37,,-13.42,-10.38,-0.58,,19.70,2.76,-2.98,3.76,-10.45,-13.14,-5.88,-19.12,-3.21,0.71,-8.84,4.07,5.57,-3.77,-7.66,-16.87,-12.10,-11.33,7.40,15.00,5.10,22.55,3.22
QR_qq,,,,,,19.13,-25.71,,,19.81,-11.98,,,-4.93,-17.45,,,8.75,-15.45,,,1.43,-7.51,6.80,2.76,0.23,-9.10,1.35,2.47,1.63,-5.52,2.12,-6.30,6.95,-1.20,0.11,-3.72,4.33,-10.56,12.30,-18.84,9.17,-12.51,1.27,7.67,2.84,-0.31
QR_sq,,,,,,-7.24,7.86,,,0.93,14.23,,,5.54,-11.34,,,8.75,-7.40,,,12.56,2.73,0.14,3.37,-3.36,-3.01,7.09,-10.78,-6.27,5.10,-7.97,6.76,-2.47,-4.87,5.06,8.30,-11.10,-8.71,-5.42,14.51,-10.32,10.58,1.27,4.66,4.56,-6.87
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-10.55,19.02,,56.35,,,,-3.15,-3.91,12.21,,-31.60,-45.07,-47.72,,-21.30,-7.88,-8.28,,-15.17,-23.77,-14.75,,0.30,-0.68,-0.95,-6.32,-3.11,-5.43,-0.24,4.20,-5.89,2.10,4.30,2.53,6.13,6.29,-6.61,2.65,-10.34,-9.54,-5.85,-18.18,1.75,-0.86,8.48
CR_sy,,-3.07,16.82,,6.80,,,,2.31,-25.06,12.66,,-5.11,34.51,-20.14,,-20.75,-17.86,-6.63,,-2.60,-14.58,-9.57,,8.68,-1.59,-3.96,5.92,-9.00,-4.47,-0.83,-11.06,-3.21,1.24,-1.54,-1.07,0.57,-1.22,-5.12,-7.82,-9.54,-7.86,-3.76,0.68,4.21,4.14,9.91
CR_qq,,,,,,22.03,-25.60,,,21.06,-13.11,,,-2.78,-17.31,,,13.80,-17.67,,,2.27,-7.93,5.99,0.50,1.27,-8.18,0.24,3.95,-1.16,-3.15,4.71,-6.11,7.23,-1.06,2.94,-2.82,7.39,-13.07,13.14,-15.11,8.34,-9.51,-1.69,5.57,5.56,-0.99
CR_sq,,,,,,8.35,-7.41,,,-20.64,39.21,,,12.49,-17.35,,,16.59,-6.05,,,2.25,-0.54,-0.57,7.48,-7.42,-2.93,9.66,-7.65,-2.81,0.77,-1.65,0.49,1.66,-2.00,-1.18,2.16,-0.16,-5.87,-3.99,0.25,1.70,-1.69,0.44,3.77,1.63,3.76
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-44.68,178.73,,239.46,,,,-27.36,-18.83,14.25,,-35.09,-55.01,-65.85,,-62.90,-65.44,-55.22,,-36.59,-56.26,-57.70,,-22.56,65.38,135.08,43.11,-5.43,-38.61,-22.34,-42.92,-34.07,3.08,-51.52,29.84,46.04,68.53,59.44,-14.76,38.44,-13.36,35.61,42.10,-12.00,-6.35,6.27
PP_sy,,-2.20,54.68,,106.29,,,,-12.78,27.47,104.65,,4.13,16.08,-40.86,,1.46,-44.04,-57.99,,-35.91,-31.19,1.77,,35.66,38.29,-3.24,32.41,-49.19,-38.61,-11.94,-36.52,8.08,46.25,-9.02,19.35,8.76,-6.96,-3.30,-16.61,-29.91,-20.13,-7.90,-1.61,31.73,-3.56,-13.52
PP_qq,,,,,,19.90,-41.65,,,33.99,-17.87,,,-7.14,-37.66,,,-13.52,-19.21,,,-40.34,-21.88,19.90,38.58,27.41,11.05,-27.01,-8.43,-17.30,40.49,-46.35,5.76,29.31,-33.92,43.68,18.95,49.22,-37.48,-23.18,93.19,-6.61,-2.15,-19.51,19.64,-0.61,11.03
PP_sq,,,,,,-26.04,29.64,,,8.08,108.15,,,20.48,6.04,,,-33.55,-20.40,,,-28.66,17.72,-28.09,124.61,-27.27,-17.64,-1.59,-13.81,-12.14,18.15,-29.06,46.75,18.90,-26.50,-6.94,33.73,1.71,-23.61,-19.74,12.39,15.91,-11.91,-14.26,50.48,-15.14,-21.01
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,12.10,-5.72,,4.40,,,,37.32,24.40,14.98,,-26.17,-32.98,-30.55,,7.17,27.25,10.51,,-7.59,-12.02,-3.11,,7.88,-4.96,-11.81,-9.90,-32.66,2.27,-22.44,-15.14,-4.48,-33.04,-8.35,-15.96,16.14,13.31,10.78,21.25,-18.67,-17.64,-24.00,-31.12,4.60,-6.08,2.55
RCLR_sy,,-17.95,13.04,,2.17,,,,4.10,-8.56,15.55,,-0.59,34.93,12.39,,4.46,-3.62,7.15,,-4.30,-10.60,-7.72,,8.89,0.01,-9.51,-23.12,-14.09,-9.72,-1.68,4.85,3.94,5.52,5.18,-0.55,-5.63,-17.03,-12.11,-21.84,-1.45,-3.03,-4.81,-1.21,-9.74,9.03,-2.35
RCLR_qq,,,,,,17.79,2.63,,,6.71,-5.15,,,-3.13,-1.72,,,15.01,-14.65,,,9.49,-6.00,5.66,-0.80,-3.54,-12.77,7.95,-25.86,46.50,-33.85,18.11,-16.55,2.70,-9.45,8.29,15.33,0.19,-11.47,18.53,-22.65,1.46,-18.31,7.44,17.46,-8.89,-10.81
RCLR_sq,,,,,,-2.35,-15.92,,,-14.23,6.24,,,16.42,-11.51,,,7.41,-1.62,,,0.34,1.55,18.46,-9.79,-7.85,-8.11,0.64,0.81,-3.16,0.07,7.33,-0.06,-1.70,-0.25,1.48,-5.16,-13.57,5.66,-9.75,19.58,-14.96,3.73,-6.33,9.25,2.72,-7.10
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-2.28,29.82,,42.34,,,,-6.61,-14.18,-8.98,,-30.76,-32.17,-39.85,,-23.99,-11.67,-11.45,,-19.01,-25.50,-22.31,,2.56,2.06,-3.70,-9.04,-3.56,-7.77,7.69,13.75,-19.85,-1.27,2.17,-0.85,18.36,9.07,-17.43,1.24,-29.71,-23.28,-24.91,-44.40,9.63,-4.18,30.72
KP_sy,,25.56,22.25,,-22.39,,,,5.69,-31.85,-7.95,,1.52,31.22,1.97,,-30.89,-10.68,-23.64,,-3.77,-22.55,-10.87,,23.87,4.58,1.76,-4.07,-18.30,-22.06,-15.16,-20.73,-6.26,3.75,12.48,7.38,-6.68,0.10,-11.97,-16.47,-16.82,-9.28,-18.78,-10.73,12.38,-8.89,33.25
KP_qq,,,,,,7.53,-13.18,,,-1.19,-7.92,,,-3.21,-18.34,,,12.48,-18.13,,,3.46,-14.62,9.88,5.67,2.96,-19.44,3.79,12.03,-1.53,-5.94,9.63,-21.06,21.29,-2.66,6.38,-5.76,11.77,-26.31,30.43,-34.57,22.00,-27.87,-3.43,29.02,6.62,-1.60
KP_sq,,,,,,18.34,-7.52,,,-23.69,24.90,,,-1.37,-2.94,,,27.49,-17.03,,,2.61,-4.52,10.10,14.84,-13.37,-7.09,3.79,-2.20,-17.35,1.13,-3.02,15.65,-8.52,9.64,-7.42,0.50,-1.88,-3.58,-12.14,0.08,7.02,-13.68,-3.43,25.97,-13.23,26.24
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,10.43,52.66,,129.53,,,,-24.01,-31.19,-22.63,,-14.42,-11.41,-35.09,,-42.58,-37.69,-27.84,,-25.31,-30.88,-30.51,,-11.93,-9.89,-10.77,-4.18,5.78,11.28,12.64,2.67,-25.88,-4.82,9.82,15.29,27.25,-0.74,-17.77,4.02,-22.64,-7.63,-13.42,-34.81,25.11,-3.85,24.63
PKKO_sy,,-8.13,28.84,,64.24,,,,-4.74,-13.41,9.64,,11.43,45.76,5.81,,-41.74,-38.17,-13.17,,-3.19,-10.47,-8.08,,16.54,9.45,-19.61,-10.44,-27.96,-33.18,-0.74,-21.18,18.59,5.93,-6.45,5.29,-23.98,-16.98,-27.62,-27.48,-16.72,2.58,-18.45,-8.22,4.09,-13.42,60.64
PKKO_qq,,,,,,0.50,-11.60,,,-9.00,-0.60,,,-5.80,-27.18,,,2.23,-15.66,,,-5.40,-15.22,2.69,6.93,-3.21,-16.04,10.27,18.05,1.82,-15.01,0.51,-14.78,30.75,-1.94,5.52,-5.94,1.99,-18.76,33.47,-30.05,21.79,-23.85,0.49,34.25,-6.41,-1.29
PKKO_sq,,,,,,-7.88,-15.39,,,-16.27,7.13,,,9.53,-22.23,,,16.24,9.22,,,7.50,12.14,-0.43,-2.91,0.95,-17.63,10.93,-21.90,-6.35,22.35,-11.92,17.51,-16.35,8.05,-0.86,-15.16,-8.65,-5.79,-0.67,-2.58,12.52,-25.11,11.80,10.49,-6.41,38.95
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-35.16,0.23,,-13.39,,,-16.96,4.38,-7.83,-0.79,-15.98,-18.13,-20.24,-18.48,-4.13,0.11,-0.33,-5.83,-10.00,-12.01,-11.27,-12.60,-10.77,-1.94,6.99,7.98,-2.19,1.38,-2.94,9.23,21.84,10.02,17.93,13.75,9.74,10.52,8.83,-2.57,-7.82,-6.51,-10.02,0.09,6.14,9.63,13.38,12.65
RN_sy,,17.49,-4.16,,-2.96,,,0.74,0.22,-7.01,-4.27,-12.98,-10.12,-10.71,-13.60,-7.08,-7.50,-6.28,-1.94,-2.43,4.08,3.46,4.53,3.82,6.26,8.85,12.05,9.41,-3.11,-4.97,-8.67,-2.85,5.87,6.09,4.08,-2.81,-4.02,-5.60,-5.35,-4.97,-6.77,-0.83,-0.58,0.90,2.18,0.15,2.50
RN_qq,,,,,-24.48,8.76,-7.07,8.80,-5.07,-3.97,0.03,-7.86,-7.50,-6.45,2.24,8.37,-3.41,-6.86,-3.41,3.57,-5.58,-6.07,-4.86,5.75,3.76,2.49,-3.97,-4.22,7.55,-1.88,8.07,6.84,-2.88,5.17,4.25,3.06,-2.19,3.56,-6.68,-2.48,-0.80,-0.33,3.81,3.41,2.46,3.08,3.14
RN_sq,,,,,-5.01,4.26,-3.62,5.54,-5.50,-3.26,-0.77,-4.07,-2.39,-3.91,-3.98,3.18,-2.84,-2.63,0.47,2.65,3.65,-3.21,1.51,1.95,6.09,-0.86,4.48,-0.45,-6.05,-2.75,0.41,5.90,2.37,-2.55,-1.49,-1.10,1.09,-4.16,-1.23,-0.71,-0.82,1.96,-0.98,0.77,0.44,-0.07,1.34
CRN,45000,70000,70000,61000,80000,74000,80000,73000,77000,80000,80000,87000,94000,101000,98000,91000,94000,101000,105000,101000,107000,114000,120000,113000,109000,106000,111000,116000,108000,110000,101000,95000,98000,93000,89000,87000,88000,85000,92000,94000,95000,95000,91000,88000,86000,84000,81000
