,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,-4160,-2700,-2330,-1580,-1480,90,50,170,150,100,-20,10,30,150,240,340,160,-1540,-1930,-2120,-6110,-3400,-2810,-1710,-1830,-990,-360,-490,-520,-380,-260,-40,140,70,50,0,0,40,60,80,100,60,60,60,80,-100,-70,-220,-230,-4600,-5190,-4090
CZOCurrent,,,,,,5560,9200,2980,3280,4780,,70770,19000,3310,2080,1470,3030,,,,,,,,,,,,,,,,3470,7610,9240,,156330,13920,8930,6160,5120,8540,8940,8750,6190,,,,,,,
EVCurrent,9260,5980,3420,2650,500,1690,1710,980,500,490,540,950,500,1200,1340,1410,500,2350,2260,2190,500,9250,9410,4930,500,6290,2009,640,500,1070,680,660,670,610,540,530,490,530,520,540,520,500,450,480,640,700,690,740,810,2290,2070,2160
EVPCurrent,260,560,320,230,40,150,190,140,70,80,120,170,80,190,220,240,120,650,680,680,50,1170,1290,1380,140,1940,1950,830,1160,1840,870,600,390,390,310,270,200,170,160,160,140,150,130,130,180,200,200,230,250,190,180,220
EVEBITCurrent,-2230,-2210,-1470,-1680,-340,18830,31420,5830,3280,4640,-26950,135090,19000,7920,5570,4130,3030,-1520,-1170,-1030,-80,-2720,-3350,-2880,-270,-6360,-5550,-1310,-960,-2860,-2580,-15540,4630,9350,9940,-410330,152360,14620,9260,6700,5330,8510,8050,8390,7980,-6950,-10080,-3340,-3440,-500,-400,-530
EVEBITDACurrent,-3190,-2610,-1680,-2150,-440,5630,7950,3280,1810,1940,5700,6330,2730,4019,3480,2940,1820,-1660,-1270,-1120,-90,-3090,-3880,-3170,-300,-7990,-6590,-1510,-1030,-3090,-2880,-33350,3670,5920,5830,14110,11560,6980,5420,4480,3760,4950,4550,4760,5170,-12250,-24930,-4040,-4090,-510,-410,-550
DTAR,790,900,960,970,,820,300,450,,310,320,310,,340,340,390,,790,910,990,,800,820,570,,600,280,90,,220,190,160,160,340,190,310,320,300,280,280,320,310,350,340,350,400,350,390,440,1180,1260,1210
CG,3680,9490,22600,27910,,4420,430,810,,450,460,460,,510,520,640,,4890,28370,-20830,,4560,5270,1400,,1610,400,100,,290,230,190,200,510,240,450,460,430,390,400,480,460,540,520,540,680,540,640,790,-6410,-4830,-5670
LDER,1090,2050,7410,7020,,20,10,40,,60,60,60,,40,30,30,,2040,13620,-9590,,2170,2540,650,,300,80,0,,90,10,10,10,20,10,30,40,30,0,40,30,30,40,50,60,80,70,80,10,-600,-450,-560
PZAT,2150,3450,1680,2029,,144480,90190,22300,,9180,10300,9240,,19160,24630,28220,,1720,1230,1160,,530,520,780,,1520,1440,11610,,1390,14180,15160,12340,22740,11550,7890,6080,8330,176890,6490,7350,6880,5990,4240,3520,2610,2840,2760,15960,2290,2360,2490
PELDR,770,420,640,540,,390,1170,1070,,1230,1220,1160,,1000,1000,1000,,690,670,590,,940,870,1100,,810,980,960,,930,900,920,920,790,1220,880,890,920,910,950,950,950,960,990,1010,950,960,880,830,-120,-210,-130
TSF,450,290,360,280,,190,700,570,,730,720,730,,690,680,620,,490,470,410,,550,550,670,,490,770,910,,850,820,850,850,670,820,710,710,720,720,740,700,710,670,690,690,640,700,660,570,-70,-140,-100
ZKO,1920,2890,2170,1980,,1580,760,960,,760,780,840,,1090,1060,1050,,2810,3050,3270,,1950,2210,1440,,1500,1320,1640,,2630,2080,2029,2040,2280,580,1620,1570,1370,1370,1310,1220,1250,1180,1130,1090,1300,1360,1640,1380,3040,3860,4560
OSF,700,400,160,130,,600,880,990,,890,890,920,,1050,1030,1020,,630,140,-220,,580,540,960,,940,1200,1570,,2230,1850,1860,1850,1770,700,1380,1350,1230,1240,1200,1120,1150,1090,1070,1040,1140,1210,1330,1130,-920,-1500,-1330
NetDebt,56473000000,51152000000,34406000000,36006000000,,35218000000,38014000000,21603000000,,31652000000,32368000000,37285000000,,41287000000,43580000000,52911000000,,107516000000,97191000000,98423000000,,141491000000,141894000000,93988000000,,109168000000,93635000000,20905000000,,58144000000,45398000000,41695000000,41574000000,46116000000,-17369000000,39295000000,39166000000,37821000000,34299000000,36555000000,43653000000,40053000000,46496000000,45937000000,51533000000,58299000000,46290000000,51024000000,65993000000,95516000000,90388000000,78810000000
NetDebtEBITDA,-6030,-4650,-3520,-4540,,18470,18600,6950,,9170,19070,13750,,7720,6320,6140,,-3310,-2370,-2190,,-5560,-6880,-3890,,-9350,-7080,-1150,,-3370,-3890,-42330,5760,11200,-4740,26500,23400,12660,9030,7590,7940,10030,11830,11490,10410,-25730,-42010,-6990,-8440,-2160,-1810,-2020
DebtFin,28245000000,26316000000,14005000000,13869000000,,7566000000,11488000000,4971000000,,-194000000,688000000,8169000000,,12522000000,15027000000,16315000000,,42424000000,40349000000,38901000000,,74362000000,75727000000,68808000000,,85946000000,65524000000,5919000000,,28503000000,8855000000,8031000000,6618000000,4538000000,1495000000,1073000000,-504000000,997000000,739000000,1750000000,805000000,-78000000,-1986000000,-819000000,5718000000,7914000000,7620000000,9602000000,12120000000,17798000000,15624000000,16441000000
DebtFinEBITDA,-3020,-2390,-1430,-1750,,3970,5620,1600,,-60,410,3010,,2340,2180,1890,,-1310,-990,-870,,-2920,-3670,-2850,,-7360,-4960,-320,,-1650,-760,-8150,920,1100,410,720,-300,330,190,360,150,-20,-510,-200,1160,-3490,-6910,-1320,-1550,-400,-310,-420
SP1,370,140,80,70,,380,1160,1040,,1160,1150,1090,,960,970,970,,230,50,-70,,290,250,670,,630,910,960,,850,890,910,910,780,1200,850,860,900,910,910,920,920,920,940,960,880,890,810,820,-300,-390,-290
SP2,770,420,640,540,,390,1170,1070,,1230,1220,1160,,1000,1000,1000,,690,670,590,,940,870,1100,,810,980,960,,930,900,920,920,790,1220,880,890,920,910,950,950,950,960,990,1010,950,960,880,830,-120,-210,-130
CAR,40,40,10,10,,20,10,20,,250,220,80,,20,20,10,,90,50,40,,60,60,30,,20,20,10,,10,0,20,10,20,50,40,80,40,40,20,30,60,90,70,0,0,10,0,0,0,10,10
QR,570,340,510,510,,440,860,760,,970,940,840,,580,580,690,,360,360,310,,770,670,1000,,680,790,350,,380,330,300,320,280,1670,580,620,710,640,750,800,780,840,910,970,830,810,650,700,340,270,230
CR,740,440,690,680,,640,1340,1090,,1510,1470,1370,,990,990,990,,610,630,570,,980,880,1300,,820,950,620,,560,500,520,520,450,1820,670,700,780,730,840,880,860,910,980,1030,870,850,700,740,360,290,240
PP,40,40,10,10,,20,10,20,,250,220,80,,20,20,10,,90,50,40,,60,60,80,,60,70,170,,190,170,50,110,50,1390,80,120,80,90,70,70,100,120,100,40,30,40,30,20,0,10,10
RCLR,460,270,460,470,,400,810,700,,690,680,730,,540,540,670,,250,270,250,,700,600,910,,620,700,120,,160,110,170,140,230,280,490,500,630,560,690,730,680,720,810,930,800,760,620,680,340,260,220
KP,-140,-400,-200,-230,,-300,100,40,,140,130,100,,0,0,0,,-180,-170,-230,,-10,-50,90,,-90,-10,-30,,-70,-90,-70,-70,-180,150,-100,-90,-60,-70,-40,-40,-40,-30,-10,10,-50,-40,-100,-110,-680,-820,-830
PKKO,100,-490,-160,-140,,-210,170,30,,270,250,160,,0,0,0,,-310,-220,-300,,-30,-190,330,,-440,-110,-360,,-790,-740,-400,-340,-450,690,-180,-130,-70,-80,-50,-40,-40,-30,-10,10,-50,-50,-110,-140,-360,-390,-440
RN,6140,3540,3910,5770,6310,5640,4410,3670,3490,3430,3790,4140,4540,4900,4800,4080,3540,3410,3540,5010,5310,2470,1640,1130,1000,960,840,860,550,1330,7350,8070,10290,8430,7020,6190,6040,6350,6260,5950,5670,5120,4630,4380,3830,3530,3490,3530,3510,3560,3760,3450
CRN,59000,103000,93000,63000,58000,65000,83000,100000,105000,106000,96000,88000,80000,75000,76000,90000,103000,107000,103000,73000,69000,148000,222000,322000,366000,380000,436000,424000,658000,275000,50000,45000,35000,43000,52000,59000,60000,57000,58000,61000,64000,71000,79000,83000,95000,103000,105000,104000,104000,103000,97000,106000
CPZ,129000,282000,258000,166000,153000,148000,144000,157000,165000,144000,140000,127000,115000,116000,128000,152000,175000,233000,268000,284000,268000,330000,406000,448000,509000,559000,610000,720000,1118000,622000,382000,311000,248000,270000,249000,212000,167000,125000,108000,104000,99000,107000,112000,113000,121000,127000,126000,132000,145000,183000,219000,291000
RZ,-14510,9200,10030,14940,15600,12200,7590,6070,5790,4640,4610,4550,4860,5470,5340,5630,5070,5290,5770,5440,5740,4260,3460,3260,2720,2870,2660,2560,1710,2860,4670,5950,7310,6740,7560,10440,16120,26720,38150,39520,42590,38970,40280,42430,41350,45580,49770,54730,59480,75680,81150,72680
CRZ,-25000,40000,36000,24000,23000,30000,48000,60000,63000,79000,79000,80000,75000,67000,68000,65000,72000,69000,63000,67000,64000,86000,105000,112000,134000,127000,137000,142000,214000,128000,78000,61000,50000,54000,48000,35000,23000,14000,10000,9000,9000,9000,9000,9000,9000,8000,7000,7000,6000,5000,4000,5000
RMO,3820,2310,2620,3880,4170,3740,2780,2280,2170,1890,1860,1990,2180,2490,2580,2420,2100,1880,1860,2130,2260,1460,1080,800,700,690,610,600,390,750,1740,2230,2810,2720,1680,1890,2280,2750,4710,4590,4560,4100,3740,3560,3200,3050,3100,3190,3200,3250,3440,3170
RMT,2680,1230,1400,2370,2760,3510,2170,1760,1680,1330,1330,1310,1430,1420,1300,1220,1060,900,870,890,940,790,640,510,450,440,270,160,100,110,150,210,260,280,320,450,720,940,1200,1220,1340,1260,1310,1380,1330,1360,1330,1280,1280,1360,1550,1540
RM,1580,800,910,1470,1660,1810,1220,990,950,780,780,790,860,910,860,810,710,610,590,630,660,510,400,310,270,270,190,120,80,90,140,190,230,250,270,370,550,700,960,970,1040,970,970,990,940,940,920,910,910,950,1070,1040
COP,34000,143000,129000,87000,81000,95000,131000,160000,168000,185000,175000,168000,155000,142000,144000,155000,175000,176000,166000,140000,133000,234000,327000,434000,500000,507000,573000,566000,872000,403000,128000,106000,85000,97000,100000,94000,83000,71000,68000,70000,73000,80000,88000,92000,104000,111000,112000,111000,110000,108000,101000,111000
CSP,-95000,-139000,-129000,-79000,-72000,-53000,-13000,3000,3000,41000,35000,41000,40000,26000,16000,3000,0,-57000,-102000,-144000,-135000,-96000,-79000,-14000,-9000,-52000,-37000,-154000,-246000,-219000,-254000,-205000,-163000,-173000,-149000,-118000,-84000,-54000,-40000,-34000,-26000,-27000,-24000,-21000,-17000,-16000,-14000,-21000,-35000,-75000,-118000,-180000
