,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZFI_yy,,,,,,,62.44,-24.95,1389.69,256.65,146.42,357.28,130.47,65.58,-65.21,-59.40,0.40,-45.99,196.34,79.75,-45.69,50.19,-10.87,13.74,20.28,-21.98,-80.82,-80.07,-78.58,-79.64,231.25,194.19,188.55
ZFI_sy,,,,,,,54.47,160.93,69.53,36.07,26.69,-26.03,93.86,-55.18,-28.27,-27.86,-24.43,126.67,39.20,29.83,-24.87,34.31,-4.66,0.61,7.47,-19.03,-48.19,-10.34,-1.84,-40.68,115.03,6.82,-11.69
ZFI_qq,,,,39.59,-89.60,431.56,110.57,-35.51,106.36,27.26,45.49,19.68,4.00,-8.57,-69.43,39.69,157.17,-50.82,67.72,-15.27,-22.29,36.01,-0.47,8.13,-17.82,-11.78,-75.54,12.39,-11.67,-16.15,297.97,-0.18,-13.37
ZFI_sq,,,,14.02,-8.38,39.18,6.24,92.60,-40.47,11.71,-1.08,12.46,56.00,-74.17,58.31,13.10,63.42,-22.54,-2.78,5.49,-5.43,38.47,-30.99,11.32,1.02,4.34,-55.84,92.66,10.59,-36.94,60.05,-4.30,-8.56
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,7.94,-10.47,,,,-10.59,-10.06,-7.83,-6.97,2.79,5.55,0.38,5.02,1.79,1.33,-0.20,25.96,32.60,37.08,39.35,12.49,26.52,25.40,21.27,20.13,-3.03,-12.35,-18.58,-20.94,-30.06,-30.05,-22.75
DTAR_sy,,23.86,-16.69,,,,-17.15,10.81,24.97,34.57,21.39,30.24,17.14,40.91,1.79,-17.78,-18.07,-14.74,32.60,37.08,37.46,12.49,26.52,4.54,2.55,1.31,-12.21,-2.48,-9.00,-9.97,-35.55,-24.57,-18.26
DTAR_qq,,,,-4.78,6.99,-8.48,-4.11,-4.21,9.65,-7.62,5.94,-1.64,4.27,-3.35,2.69,-2.09,2.70,21.99,8.10,1.21,4.40,-1.53,21.59,0.31,0.97,-2.46,-1.85,-9.32,-6.21,-5.29,-13.17,-9.31,3.58
DTAR_sq,,,,-15.53,3.00,-10.73,6.66,12.98,16.16,-3.87,-3.78,21.22,4.48,15.64,-30.49,-2.09,4.11,20.34,8.10,1.21,4.40,-1.53,21.59,-16.37,2.42,-2.71,5.35,-7.11,-4.42,-3.75,-24.59,8.72,3.58
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,15.32,-18.42,,,,-18.51,-17.21,-12.39,-10.46,4.09,8.64,0.28,7.95,2.97,2.09,-0.47,50.49,69.21,79.13,88.62,27.49,80.34,78.26,66.92,59.22,-9.39,-28.39,-40.37,-42.58,-54.02,-50.83,-39.25
CG_sy,,46.01,-27.61,,,,-25.66,17.79,41.53,58.76,37.87,66.18,44.35,153.23,-13.14,-40.83,-45.15,-65.75,-80.65,9.91,3.84,11.04,256.73,21.37,29.55,12.73,83.69,0.05,-4.02,-2.34,-10.39,-3.86,3.42
CG_qq,,,,-8.20,9.74,-14.08,-5.86,-6.73,16.13,-12.19,9.44,-2.66,7.20,-5.47,4.39,-3.49,4.51,42.93,17.37,2.17,10.04,-3.39,66.02,0.99,3.04,-7.84,-5.52,-20.18,-14.19,-11.26,-24.34,-14.65,6.02
CG_sq,,,,-22.95,5.30,-16.16,9.29,22.09,26.52,-5.96,-5.09,47.16,9.91,64.97,-67.44,0.25,1.88,3.00,-81.60,469.34,-3.74,10.14,-40.90,93.70,2.75,-4.16,-3.70,5.51,-1.43,-2.48,-11.63,13.19,6.02
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,16.95,-18.22,,,,-17.39,-17.11,-11.40,-7.43,11.86,16.57,14.82,21.11,2.21,4.14,3.11,58.02,51.80,60.43,65.66,3.43,78.34,69.73,62.25,117.68,27.07,2.98,-15.70,-42.11,-63.87,-63.33,-66.92
LDER_sy,,30.50,-11.24,,,,-3.88,32.17,36.48,104.85,102.65,111.36,84.14,146.01,-45.40,-51.92,-56.37,-69.64,-153.84,35.89,25.96,22.58,381.38,20.39,39.58,23.52,-58.22,-6.41,-14.10,-18.36,51.55,-19.13,-36.28
LDER_qq,,,,-5.96,-1.01,-8.35,-3.18,-5.63,5.81,-4.25,17.00,-1.66,4.22,1.00,-1.26,0.19,3.19,54.79,-5.14,5.89,6.55,-3.35,63.55,0.77,1.86,29.67,-4.53,-18.33,-16.62,-10.95,-40.42,-17.10,-24.78
LDER_sq,,,,-26.62,18.55,-16.35,32.08,0.90,22.42,25.55,30.67,5.24,6.66,67.74,-71.00,-7.33,-3.22,16.75,-151.43,333.88,-10.30,13.61,18.05,0.07,4.00,0.55,-60.07,124.15,-4.54,-4.44,-25.89,19.62,-24.78
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-0.58,-2.61,,,,8.25,12.95,11.62,11.81,-4.15,-4.14,-4.04,-6.58,5.81,5.89,6.77,-16.45,-5.31,-9.63,-12.83,12.72,-26.16,-23.91,-22.09,-45.78,-34.55,-32.96,-27.95,6.59,58.40,68.27,103.65
PZAT_sy,,-10.00,-9.09,,,,7.22,-35.79,-34.22,-46.17,-46.97,-19.06,-19.46,-1.28,17.35,26.88,22.48,21.34,-29.00,-21.90,-12.35,-8.04,39.60,20.86,4.67,-14.28,0.08,-20.84,-12.46,9.07,7.32,60.28,98.17
PZAT_qq,,,,-2.54,1.33,3.54,5.86,1.69,0.14,3.72,-9.24,1.70,0.24,0.97,2.80,1.77,1.07,-20.99,16.51,-2.87,-2.51,2.18,-23.68,0.08,-0.18,-28.88,-7.87,2.50,7.29,5.21,36.91,8.88,29.85
PZAT_sq,,,,8.69,-0.69,-4.20,3.68,-34.91,1.73,-21.60,2.14,-0.63,1.22,-3.91,21.42,7.43,-2.29,-4.80,-28.95,18.18,9.66,-0.12,7.84,2.32,-5.03,-18.20,25.91,-19.07,5.02,1.92,23.89,20.86,29.85
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-2.65,19.18,,,,8.83,4.09,0.32,-3.71,-4.87,-7.31,-6.57,-7.68,-6.86,-8.58,-9.25,-12.48,-22.05,-21.31,-19.94,-15.58,-12.43,-12.10,-10.85,9.01,34.48,47.72,52.57,27.34,14.96,-6.26,-12.30
PELDR_sy,,-5.88,7.97,,,,3.45,-9.53,-15.40,-0.74,-8.02,-14.38,-8.61,-9.66,-14.40,-8.28,-8.42,-6.47,-8.94,-5.75,-4.86,-12.70,-19.11,-14.45,-12.66,5.44,35.13,20.08,19.41,7.56,10.88,-1.08,-1.18
PELDR_qq,,,,7.09,-0.38,3.46,-1.40,2.43,-3.99,-0.70,-2.59,-0.21,-3.22,-1.88,-1.72,-2.05,-3.93,-5.37,-12.46,-1.12,-2.27,-0.22,-9.18,-0.75,-0.87,22.00,12.03,9.02,2.39,1.83,1.14,-11.10,-4.20
PELDR_sq,,,,21.17,-2.19,-15.13,2.84,5.97,-8.53,-0.42,-4.70,-1.36,-2.37,-1.56,-9.71,5.69,-2.51,0.53,-12.09,9.39,-1.59,-7.75,-18.54,15.69,0.47,11.37,4.39,2.81,-0.10,0.32,7.62,-8.28,-0.21
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-1.79,3.27,,,,4.36,3.63,2.01,1.96,1.61,0.93,3.70,2.13,-0.57,0.33,1.12,-3.06,-10.67,-10.98,-12.70,-10.65,-10.09,-11.39,-9.84,9.13,21.48,24.22,25.70,4.58,-2.26,-3.61,-12.32
TSF_sy,,-6.19,7.37,,,,10.19,3.67,1.17,-1.78,-2.89,-0.54,-0.75,-4.09,-6.52,-5.30,-5.34,-0.12,-7.59,-6.24,-3.79,-2.43,-11.90,-4.37,-1.08,4.58,7.77,10.88,11.04,-0.09,16.11,2.31,3.39
TSF_qq,,,,2.00,-2.77,4.14,1.05,1.29,-4.29,4.09,0.71,0.60,-1.66,2.51,-1.95,1.51,-0.89,-1.72,-9.66,1.16,-2.81,0.59,-9.10,-0.29,-1.11,21.76,1.19,1.95,0.06,1.30,-5.42,0.54,-8.98
TSF_sq,,,,4.52,-3.00,5.11,3.40,-1.67,-5.34,2.04,2.24,0.72,-5.53,-1.39,-0.36,2.03,-5.58,4.05,-7.81,3.51,-3.11,5.52,-16.76,12.36,0.23,11.55,-14.21,15.60,0.38,0.37,-0.31,1.86,1.44
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,11.39,-39.70,,,,-17.71,-10.76,-5.06,3.70,17.81,25.77,25.01,34.45,20.37,31.45,39.38,83.67,129.35,144.61,114.22,55.48,49.27,32.71,30.93,20.98,-41.93,-59.18,-63.75,-64.76,-55.23,-23.95,-22.79
ZKO_sy,,7.39,-6.38,,,,-39.29,38.22,20.61,6.74,63.66,75.19,42.68,74.48,47.16,44.65,57.85,37.51,66.67,41.04,32.27,33.14,4.73,-11.57,-12.34,-23.67,-15.98,-19.31,-26.15,-27.21,-44.14,-27.57,-25.81
ZKO_qq,,,,-13.48,2.47,-7.43,0.27,-6.17,9.01,1.12,13.91,0.17,8.35,8.75,1.98,9.39,14.89,43.31,27.35,16.67,0.61,4.01,22.26,3.73,-0.74,-3.89,-41.31,-27.09,-11.84,-6.57,-25.46,23.85,-10.50
ZKO_sq,,,,-47.61,39.52,15.07,-27.82,19.29,21.73,1.84,10.67,27.69,-0.86,24.54,-6.66,25.51,8.19,8.48,13.14,6.21,1.47,9.20,-11.00,-10.32,0.58,-4.92,-2.03,-13.87,-7.94,-6.29,-24.81,11.67,-5.70
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,3.35,-23.64,,,,-5.85,-2.63,-1.75,1.75,8.91,12.23,12.72,18.24,11.47,18.88,25.42,38.82,56.87,65.48,45.16,29.58,2.01,-7.40,-5.96,-8.83,-31.21,-40.59,-39.91,-40.92,-19.92,5.22,-1.80
OSF_sy,,-11.06,10.17,,,,-11.01,3.33,0.16,0.84,22.64,11.74,6.75,0.36,-40.70,13.05,25.58,42.40,151.39,32.46,25.15,26.35,3.34,-1.65,-3.13,-14.54,-20.27,-18.01,-20.36,-17.78,-7.11,3.00,5.41
OSF_qq,,,,-5.77,2.35,-2.04,-0.33,-2.56,3.27,1.45,6.67,0.42,3.72,6.43,0.56,7.09,9.43,17.79,13.64,12.97,-4.01,5.15,-10.54,2.55,-2.51,1.94,-32.50,-11.44,-1.39,0.24,-8.52,16.36,-7.97
OSF_sq,,,,-4.55,4.94,0.39,-11.50,10.83,1.72,1.07,7.64,0.98,-2.83,-4.98,-36.40,92.49,7.94,7.75,12.29,1.43,1.98,8.78,-8.16,-3.47,0.45,-4.03,-14.32,-0.73,-2.43,-0.92,-3.20,10.07,-0.15
NetDebt,3433000000000,3546300000000,2639200000000,2234400000000,2679200000000,2235400000000,2556000000000,2324600000000,2806600000000,2608800000000,3049700000000,2997000000000,3215100000000,3281200000000,3459500000000,3698200000000,4414400000000,6546600000000,7367300000000,7414600000000,7728200000000,7495800000000,7521700000000,7643600000000,7550300000000,6564100000000,6273800000000,5272600000000,4632500000000,3967000000000,4285300000000,3842800000000,3656400000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-264.70,127.39,,,,-30.39,2.73,-25.86,-3.51,147.03,272.87,514.57,2183.19,635.02,-1276.35,-268.54,-180.76,-155.49,79.16,28.27,63.75,79.70,75.89,68.75,73.64,1534.10,289.12,197.61,178.49,-95.03,-66.52,-39.96
NetDebtEBITDA_sy,,-89.71,597.09,,,,97.53,219.21,17.84,38.23,-16.02,105.13,38.05,5.99,0.66,-41.27,-246.10,-252.73,-315.67,-307.45,190.00,187.56,42.56,277.82,361.93,415.95,171.84,-51.81,-81.25,-86.42,-16.36,-51.39,-28.72
NetDebtEBITDA_qq,,,,-34.55,47.37,-16.25,-13.83,-3.41,6.36,8.99,120.61,45.79,75.31,304.92,-28.98,-333.33,74.88,-94.03,51.20,12.38,13.54,1.94,72.67,-4.04,-12.08,17.30,1587.09,-86.28,-42.15,-33.50,-5.91,-7.51,3.74
NetDebtEBITDA_sq,,,,-59.00,161.11,9.59,68.36,-33.74,-3.61,28.56,2.28,61.85,-35.13,-1.30,-2.87,-5.56,-261.37,-3.18,-37.16,9.16,170.01,0.39,-189.97,381.21,81.86,12.13,-87.47,88.63,-29.26,-18.76,-22.84,9.62,3.74
DebtFin,-279300000000,-449000000000,-1745300000000,-1405100000000,-2432000000000,-2308200000000,-2160200000000,-2315600000000,-2525500000000,-1990200000000,-1225100000000,-1134900000000,-1165000000000,-936400000000,-1719800000000,-1281500000000,-643300000000,396900000000,794400000000,1060800000000,1135600000000,1200400000000,1268700000000,1426900000000,1361400000000,924400000000,513100000000,245900000000,-479600000000,-1335300000000,-191300000000,-616000000000,-1352000000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,356.32,-243.05,,,,11.03,-62.71,26.50,28.71,-17.41,-41.76,-147.48,-754.15,-809.57,1176.46,167.78,82.84,87.96,-108.60,-172.32,4.23,68.24,68.54,61.65,76.82,795.42,147.25,43.95,-87.60,-102.71,-215.07,-114.42
DebtFinEBITDA_sy,,-80000.00,-67.65,,,,198.66,181.12,444.80,234.11,-12.15,-30.33,-374.40,-154.73,-25.30,78.00,139.65,-161.24,-395.56,-362.53,70.80,158.14,68.24,257.45,282.51,334.03,402.32,-95.21,-102.69,-107.29,-35.39,-155.01,132.41
DebtFinEBITDA_qq,,,,37.76,-112.72,4.73,29.47,-13.83,3.91,7.60,-16.18,-37.43,-67.75,-218.91,-23.71,262.64,-89.44,-180.72,13.20,-16.25,11.20,-6.88,71.22,-15.17,-8.24,35.40,963.58,-92.17,-228.39,-116.22,87.52,-232.08,-139.23
DebtFinEBITDA_sq,,,,15.77,74.01,-425.15,185.81,-30.74,10.48,104.25,-43.78,-45.08,-535.13,59.26,176.72,30.87,-3.08,-368.45,13.20,-16.25,163.05,-8.61,-147.41,676.35,53.18,3.70,-66.98,-90.88,-186.25,-180.70,392.53,-107.77,150.81
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-7.21,26.65,,,,14.41,9.10,3.48,-1.88,-7.55,-10.77,-9.83,-12.05,-7.39,-9.56,-10.01,-24.42,-31.61,-32.35,-32.24,-16.65,-31.67,-30.23,-28.16,-24.65,18.47,45.53,65.73,67.66,78.86,38.38,27.18
SP1_sy,,,13.46,,,,25.33,-20.15,-18.02,-4.24,-24.40,-21.38,-14.16,-35.20,-12.96,-7.65,-8.88,5.09,-27.23,-29.81,-28.60,-1.61,-4.77,-2.19,-0.47,-13.34,-1.49,11.78,23.31,24.73,59.86,28.51,23.38
SP1_qq,,,,8.91,-0.12,5.81,-0.60,3.86,-5.27,0.33,-6.34,0.24,-4.28,-2.14,-1.38,-2.10,-4.76,-17.81,-10.76,-3.16,-4.60,1.10,-26.83,-1.13,-1.77,6.04,15.03,21.45,11.86,7.28,22.72,-6.04,2.81
SP1_sq,,,,42.80,-15.20,-14.85,21.55,-9.02,-12.95,-0.52,-4.04,-5.38,-4.95,-24.91,28.89,0.39,-6.21,-13.40,-10.76,-3.16,-4.60,19.34,-13.62,-0.54,-2.92,3.90,-1.80,12.86,7.09,5.10,25.86,-9.28,2.81
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-2.65,19.18,,,,8.83,4.09,0.32,-3.71,-4.87,-7.31,-6.57,-7.68,-6.86,-8.58,-9.25,-12.48,-22.05,-21.31,-19.94,-15.58,-12.43,-12.10,-10.85,9.01,34.48,47.72,52.57,27.34,14.96,-6.26,-12.30
SP2_sy,,-5.88,-1.60,,,,13.51,-9.53,-15.40,-0.74,-7.25,-14.38,-8.61,-9.66,-8.40,-8.28,-8.42,-6.47,-9.19,-5.78,-4.89,-3.71,0.92,-14.42,-12.63,-4.40,0.66,20.07,19.40,7.55,10.88,-1.07,-1.20
SP2_qq,,,,7.09,-0.38,3.46,-1.40,2.43,-3.99,-0.70,-2.59,-0.21,-3.22,-1.88,-1.72,-2.05,-3.93,-5.37,-12.46,-1.12,-2.27,-0.22,-9.18,-0.75,-0.87,22.00,12.03,9.02,2.39,1.83,1.14,-11.10,-4.20
SP2_sq,,,,32.95,-2.19,-15.13,2.84,5.97,-8.53,-0.42,-3.91,-2.18,-2.37,-1.56,-2.57,-2.05,-2.51,0.53,-5.40,1.63,-1.59,1.78,-0.86,-13.82,0.47,11.37,4.39,2.80,-0.10,0.32,7.63,-8.28,-0.24
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,81.81,127.08,,,,23.32,64.18,1.63,-11.56,-41.10,-48.72,-43.14,-43.31,34.96,17.25,-30.07,-31.74,-78.62,-78.67,-65.87,-65.81,-50.49,-68.92,-42.15,52.45,470.70,1328.22,984.04,534.62,-6.79,-15.09,-28.73
CAR_sy,,81.81,188.61,,,,-2.97,-11.00,-29.49,-26.99,-46.48,-57.25,-52.38,-66.83,-52.46,-23.88,-30.18,41.32,-33.19,-42.90,-42.25,-58.98,-50.49,-58.98,-30.46,9.72,269.90,463.94,202.05,56.92,62.94,27.43,20.45
CAR_qq,,,,-17.65,37.05,10.80,-1.38,9.63,-15.16,-3.58,-34.32,-4.57,-5.92,-3.87,56.38,-17.09,-43.89,-6.17,-51.01,-17.30,-10.22,-6.00,-29.05,-48.10,67.11,147.74,165.59,29.89,26.84,45.03,-60.99,18.32,6.47
CAR_sq,,,,-8.34,-1.31,8.76,-1.38,-15.92,-21.82,12.63,-27.70,-32.85,-12.91,-21.56,3.64,7.52,-20.12,58.77,-51.01,-8.11,-19.20,12.77,-40.86,-23.88,36.97,77.93,99.38,16.06,-26.64,-7.56,107.03,-9.23,-30.66
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-0.48,69.15,,,,22.67,6.14,-4.24,-7.77,-11.37,-12.12,-3.23,-12.35,-13.96,-25.45,-28.35,-47.00,-65.07,-66.52,-64.35,-55.13,-41.96,-42.07,-34.32,37.81,257.15,479.88,504.21,244.85,55.74,-19.57,-36.78
QR_sy,,-17.99,94.97,,,,77.86,20.65,-1.67,-2.02,-50.12,-37.99,-34.65,-47.51,-26.52,-28.28,-26.84,-16.69,-36.43,-30.12,-33.63,-31.85,-23.64,-55.16,-38.43,-8.62,42.23,164.91,133.87,56.95,68.14,14.34,18.19
QR_qq,,,,23.49,-9.48,12.62,-2.56,6.84,-18.33,8.46,-6.36,5.94,-10.06,-1.76,-8.08,-8.20,-13.56,-27.33,-39.42,-12.02,-7.96,-8.53,-21.64,-12.19,4.35,91.93,103.07,42.58,8.73,9.54,-8.29,-26.37,-14.54
QR_sq,,,,16.39,-6.83,0.72,62.85,-21.05,-24.07,0.37,-17.09,-1.86,-19.98,-19.38,16.06,-4.21,-18.36,-8.21,-11.44,5.31,-22.47,-5.75,-0.78,-38.16,6.47,39.87,54.44,15.18,-6.00,-6.13,65.45,-21.68,-2.84
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-8.94,66.25,,,,23.26,12.21,6.37,-0.18,-7.81,-13.66,-7.98,-14.48,-17.69,-21.95,-25.04,-41.50,-61.24,-64.07,-59.64,-50.29,-33.71,-28.23,-25.65,28.89,178.36,317.80,346.24,188.67,52.95,-17.21,-33.97
CR_sy,,-12.59,65.47,,,,72.64,6.49,-18.89,9.82,-39.92,-23.12,-12.91,-24.98,-30.69,-30.08,-28.55,-17.46,-33.82,-24.21,-19.54,-14.88,7.56,-35.16,-25.46,-14.95,2.43,77.48,65.35,30.26,41.76,2.27,-4.65
CR_qq,,,,18.57,-11.74,14.75,2.65,7.93,-16.33,7.68,-5.19,1.08,-10.83,0.07,-8.74,-4.16,-14.36,-21.91,-39.53,-11.15,-3.79,-3.84,-19.36,-3.81,-0.34,66.71,74.17,44.38,6.45,7.85,-7.72,-21.85,-15.10
CR_sq,,,,20.37,-2.87,-21.06,87.05,-25.75,-26.02,6.88,2.34,-4.99,-16.20,-7.94,-5.45,-4.16,-14.36,6.35,-24.19,9.76,-9.08,12.50,-4.20,-33.83,4.52,28.37,15.37,14.66,-2.62,1.13,25.56,-17.29,-9.21
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,-8.70,128.52,,,,23.77,8.37,1.78,-8.46,-4.50,-10.64,-2.51,-12.06,-17.10,-32.00,-58.30,-59.63,-78.35,-77.81,-66.39,-65.85,-50.64,-68.43,-40.64,53.87,464.47,1603.10,1144.19,521.07,-6.15,-33.47,-40.35
PP_sy,,28.12,178.53,,,,18.15,-9.29,-21.95,-22.79,-49.84,-50.28,-51.34,-64.55,-54.95,-13.38,-34.94,18.74,-40.20,-46.43,-31.67,-50.34,-50.64,-66.46,-46.03,-6.66,272.42,419.69,198.09,55.70,60.10,23.92,98.69
PP_qq,,,,24.71,-9.60,17.77,-6.78,9.19,-15.09,5.92,-2.76,2.17,-7.36,-4.45,-8.34,-16.19,-43.19,-7.49,-50.84,-14.12,-13.96,-5.99,-28.95,-45.06,61.78,143.68,160.64,65.76,18.19,21.64,-60.62,17.51,5.96
PP_sq,,,,-6.14,-1.22,7.79,18.23,-27.94,-15.01,6.63,-23.19,-28.58,-16.81,-22.32,-2.39,37.32,-37.52,41.78,-50.84,23.03,-20.31,3.03,-51.14,-16.40,28.24,78.19,94.95,16.66,-26.44,-6.93,100.46,-9.71,17.94
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,8.53,14.40,,,,20.64,1.93,-15.60,-6.27,-24.33,-15.11,-4.88,-13.00,-6.47,-11.56,41.54,-20.06,-37.03,-48.09,-62.95,-43.58,-35.63,-23.77,-30.43,27.34,141.62,155.99,164.20,27.29,136.34,7.13,-27.85
RCLR_sy,,-37.93,14.40,,,,82.31,71.60,10.45,17.28,-29.06,-13.29,-2.84,-19.53,-33.99,-30.75,-4.78,-30.92,-33.92,-10.99,-26.37,-11.95,-9.66,-45.39,-33.91,-20.40,6.59,58.64,39.97,15.39,29.30,25.08,-8.42
RCLR_qq,,,,21.23,-9.25,2.88,6.58,2.43,-24.85,14.26,-13.97,14.92,-15.80,4.51,-7.52,8.67,34.76,-40.97,-27.14,-10.42,-3.82,-10.11,-16.88,6.07,-12.22,64.54,57.72,12.38,-9.41,-20.73,192.83,-49.06,-38.99
RCLR_sq,,,,-8.54,5.36,17.47,61.05,-13.91,-32.18,24.73,-2.58,5.22,-24.01,3.30,-20.08,10.38,4.48,-25.06,-23.55,48.70,-13.57,-10.39,-21.56,-10.12,4.61,7.93,5.04,33.77,-7.70,-11.03,17.70,29.41,-32.42
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-875.00,697.31,,,,47.34,14.20,6.72,-10.48,-21.08,-28.86,-29.59,-37.75,-40.02,-51.52,-70.48,-116.97,-253.68,-312.34,-582.74,-861.15,-81.70,-67.77,-53.37,41.62,102.26,138.06,144.65,231.56,2324.49,-47.99,-89.66
KP_sy,,-54.80,75.82,,,,61.67,-24.38,-27.56,-1.66,-22.56,-44.27,-35.81,-53.02,-45.07,-50.28,-70.93,-46.28,-110.32,-90.71,-125.73,-76.94,140.00,-2097.41,-1324.05,-397.37,151.56,125.21,124.89,207.79,1029.19,50.68,-37.14
KP_qq,,,,42.57,-12.63,19.94,-1.39,10.51,-18.35,0.61,-13.06,-0.39,-19.19,-11.06,-16.22,-19.48,-50.80,-151.14,-658.60,-11.25,-11.85,-1.82,-43.41,-2.73,-2.25,61.24,105.56,1626.53,19.98,14.19,2.50,-62.96,-76.14
KP_sq,,,,164.24,-23.74,-26.90,9.76,23.60,-26.95,-0.76,-13.57,-11.06,-15.86,-27.37,1.04,-19.48,-50.80,34.20,-119.42,172.50,-236.21,220.25,-66.32,-3720.31,2.89,74.89,128.50,262.73,-4.11,8.75,198.52,-51.60,-60.00
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-955.81,777.72,,,,49.76,13.88,3.47,-11.53,-23.80,-31.53,-35.53,-41.39,-41.74,-52.31,-70.81,-119.56,-261.94,-311.24,-576.43,-705.79,-36.28,-41.59,-40.51,48.20,102.81,146.89,152.87,266.08,2372.82,-48.58,-89.79
PKKO_sy,,67.13,54.12,,,,50.78,29.12,8.40,61.06,-34.18,-56.17,-50.48,-87.96,-42.34,-57.18,-69.74,33.65,-183.04,-82.61,-147.68,-70.34,107.93,-1007.54,-547.57,-238.54,131.93,141.80,138.44,308.27,472.46,9.32,70.70
PKKO_qq,,,,43.83,-7.64,13.10,-0.32,9.37,-16.08,-3.30,-14.15,-1.72,-20.99,-12.08,-14.67,-19.54,-51.65,-158.91,-606.58,-4.95,-9.05,0.36,-19.50,-9.05,-8.22,63.27,106.49,1716.50,22.02,15.37,-3.30,-62.23,-75.78
PKKO_sq,,,,74.32,-22.82,-11.80,27.07,49.28,-35.21,31.04,-48.07,-0.59,-26.80,-68.14,148.73,-26.18,-48.28,40.72,-254.53,115.46,-241.81,187.54,-58.68,-1869.33,-1.19,81.27,169.17,218.84,-6.93,1.47,90.13,-39.11,45.32
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,-45.77,37.38,,,,-2.11,-5.98,0.37,-3.61,2.66,8.30,7.34,6.47,3.25,-1.89,-15.55,-16.27,-15.11,-9.28,20.46,31.99,38.79,32.89,23.37,24.69,12.24,18.34,13.07,5.62,-22.81,-29.35,-32.65
RN_sy,,-41.04,54.69,,,,-2.13,-15.12,-13.76,-16.61,-10.75,-1.19,-3.99,-4.05,-11.64,4.20,-7.09,-3.89,1.35,-9.28,20.46,25.95,16.32,22.91,9.69,8.79,-41.42,9.62,4.16,-6.33,58.01,-17.53,-17.77
RN_qq,,,,1.56,-4.53,3.71,-2.65,-2.46,1.92,-0.40,3.68,2.91,1.01,-1.21,0.54,-2.21,-13.05,-2.06,1.93,4.50,15.46,7.32,7.19,0.06,7.19,8.47,-3.52,5.49,2.41,1.32,-29.48,-3.44,-2.37
RN_sq,,,,3.11,-1.23,2.68,-6.42,-10.58,0.35,-0.70,0.16,-1.00,-2.48,-0.77,-7.76,16.74,-13.05,2.64,-2.73,4.50,15.46,7.32,-10.17,10.41,3.04,6.43,-51.63,106.63,-2.09,-4.28,-18.40,7.84,-2.37
