,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,40,-170,-180,-200,-110,60,40,30,10,60,70,90,100,80,80,60,50,70,70,70,80,90,90,270,270,260,250,250,260,270,320,360,430,470,490,480,430,430,450,500,630,690,800,820,790,900,890,920,940,880,850,950
CZOCurrent,78760,,,,,49480,74760,100900,525890,53890,48290,36440,32009,37930,40950,53110,65770,48600,44500,47930,37620,33620,35780,11540,11680,12350,12660,12770,11970,11830,9770,8780,7340,6780,6470,6530,7290,7280,7000,6320,5000,4600,3980,3840,4010,3510,3550,3440,3350,3610,3720,3320
EVCurrent,3540,3380,3300,3160,3160,3120,2700,2830,3160,3200,3030,3050,3160,3100,3120,3120,3160,3150,3150,3130,3160,3360,3440,3840,3160,3790,3940,3840,3920,3700,3680,3540,3260,3470,3540,3410,3490,3370,3400,3210,3310,3160,2960,2780,2510,2300,2220,2160,1940,2029,1910,2230
EVPCurrent,1010,1570,1570,1390,1930,1780,1510,2600,2950,3900,5060,7530,15490,15500,15930,16200,16420,14960,14500,13860,13080,13410,13420,5480,4430,5220,5400,5180,5240,4930,4810,4540,4030,4160,4130,3890,3930,3740,3690,3350,3260,2980,2680,2450,2150,1940,1840,1740,1530,1570,1460,1680
EVEBITCurrent,88120,-19750,-18790,-15460,-28740,48780,63850,90200,525890,54640,46300,35170,32009,37160,40450,52500,65770,48460,44320,47450,37620,35740,38980,14030,11680,14820,15800,15510,14850,13840,11380,9840,7570,7460,7250,7050,8060,7760,7530,6420,5240,4600,3730,3370,3180,2550,2490,2350,2050,2320,2250,2340
EVEBITDACurrent,40070,-24150,-24610,-20410,-51810,26350,27650,41370,82430,34830,30780,25360,23770,26090,26470,29870,32450,26870,25330,26070,22720,22340,23710,8980,7410,9140,9590,9310,9170,8620,7620,6840,5520,5520,5410,5220,5760,5520,5420,4760,4110,3650,3040,2760,2570,2120,2070,1950,1720,1910,1840,1940
DTAR,870,960,930,,,720,810,570,,570,560,540,,550,860,520,,840,850,840,,870,880,880,,870,870,860,850,860,850,840,810,800,790,790,780,770,750,740,710,690,660,650,620,590,570,580,550,510,500,470
CG,7460,25530,14180,,,6030,4360,1940,,1340,1290,1200,,1250,6050,1080,,5360,5510,5330,,6830,7100,7220,,6780,6960,6430,6010,6080,5690,5130,4340,4080,3860,3800,3550,3360,3080,2840,2450,2280,1990,1880,1660,1480,1340,1370,1230,1070,990,900
LDER,5200,21700,11820,,,5040,2300,1590,,1070,1060,830,,850,4790,780,,4580,4750,4430,,5920,6060,6140,,5640,5780,5340,5040,5280,4950,4490,3820,3560,3310,3250,3090,2910,2630,2390,2070,1830,1610,1560,1370,1170,1070,910,790,660,580,530
PZAT,600,570,510,,,780,760,800,,1250,1240,1580,,1680,30,1710,,30,30,30,,20,20,20,,30,30,30,30,30,30,30,30,30,30,40,40,50,50,50,40,50,50,50,50,50,70,80,90,90,90,100
PELDR,1330,1130,1230,,,1360,1180,1820,,1410,1410,1260,,1160,1010,1200,,1100,1120,1110,,1120,1050,1060,,1020,980,1010,980,1030,1010,1050,1110,1050,1010,1040,1020,1040,1020,1050,1010,1020,1060,1110,1160,1200,1210,1120,1140,1140,1140,1120
TSF,730,850,840,,,720,610,770,,880,900,830,,820,820,850,,870,880,860,,880,870,870,,850,850,850,860,880,890,890,900,890,890,880,900,890,890,880,880,860,870,890,890,870,880,800,800,800,800,800
ZKO,2150,3990,2960,,,5450,1760,1680,,1520,1540,1600,,1880,4590,1800,,4130,3970,3710,,4030,5140,4780,,5380,7000,5730,7120,6190,7220,5880,4390,5440,6630,5540,6890,5540,6220,4750,5900,4640,3880,3270,2690,2220,2160,2080,1860,1730,1660,1700
OSF,430,200,280,,,1220,600,1170,,1030,1060,1100,,1180,800,1210,,810,770,760,,660,760,710,,820,1000,910,1150,1010,1220,1120,1010,1250,1550,1340,1700,1470,1730,1460,1930,1660,1570,1420,1310,1220,1250,1210,1180,1190,1190,1240
NetDebt,550457000000,723032000000,690461000000,,,438803000000,584950000000,249397000000,,322599000000,182089000000,184197000000,,225578000000,791343000000,201260000000,,719665000000,707851000000,697373000000,,925862000000,991380000000,993912000000,,981942000000,1029174000000,931319000000,959026000000,941617000000,936496000000,881875000000,796873000000,827511000000,859521000000,847428000000,881202000000,841960000000,838725000000,792922000000,813023000000,762614000000,691076000000,652949000000,569702000000,491371000000,463056000000,453243000000,391574000000,341870000000,314290000000,309823000000
NetDebtEBITDA,21710,-17970,-17920,,,8820,14240,5540,,5320,2810,2320,,2880,10180,2920,,9310,8640,8810,,9340,10350,9400,,9570,10120,9140,9070,8880,7840,6890,5460,5310,5310,5240,5880,5580,5410,4750,4080,3570,2860,2620,2370,1840,1740,1660,1400,1300,1220,1090
DebtFin,108003000000,63656000000,39853000000,,,-18702000000,-193878000000,-220917000000,,29234000000,-85830000000,-72481000000,,-42031000000,-25558000000,-23830000000,,-6065000000,-8166000000,-20726000000,,131385000000,186567000000,168813000000,,156110000000,193746000000,167353000000,188240000000,132701000000,128658000000,94161000000,24088000000,77832000000,94214000000,62705000000,81714000000,51449000000,58738000000,13015000000,37072000000,-22000000,-48879000000,-94222000000,-161924000000,-213597000000,-232330000000,-248403000000,-302191000000,-279662000000,-307981000000,-230855000000
DebtFinEBITDA,4260,-1580,-1030,,,-380,-4720,-4910,,480,-1320,-910,,-540,-330,-350,,-80,-100,-260,,1330,1950,1600,,1520,1900,1640,1780,1250,1080,740,170,500,580,390,550,340,380,80,190,0,-200,-380,-670,-800,-880,-910,-1080,-1060,-1190,-810
