,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,2910,2620,2530,2840,2920,3210,3570,3560,3640,4250,3740,3290,2800,1960,1930,1360,930,260,-340,30,520,950,1640,1910,2320,2740,2630,2510,1890,1470,1450,1510,1880,2190,2500,2890,2950,2880,2450,1840,1260,3070,1080,1840,2210,2560,3170,3350,3660,2970,3380,3210
CZOCurrent,10670,11850,12320,10960,10670,9700,8700,8740,8550,7310,8320,9460,11120,15870,16129,22840,33500,117430,,945070,59940,32770,18930,16280,13390,11330,11840,12390,16480,21100,21500,20620,16560,14190,12430,10770,10550,10800,12690,16890,24640,10140,28910,16860,14100,12170,9800,9270,8490,10470,9210,9680
EVCurrent,29070,32990,33760,34310,31100,34830,36240,43750,31100,45240,46190,46010,31100,45740,48540,48150,31100,52280,50850,53580,31100,52000,52270,52050,31100,51240,51180,51390,50070,28680,33780,33060,33380,33880,34540,33650,33520,32910,32259,32100,32040,30580,48720,48870,48300,47710,47190,46770,47840,47530,49430,50630
EVPCurrent,2480,1640,1640,1600,1420,1480,1400,1580,1080,1510,1530,1540,1030,1540,1730,1810,1230,2100,2029,2050,1150,1860,1740,1650,930,1470,1510,1580,1620,990,1180,1140,1140,1150,1140,1080,1080,1070,1310,1700,2430,950,2090,1270,910,750,730,720,730,730,740,740
EVEBITCurrent,9980,12570,13370,12090,10670,10860,10140,12290,8550,10640,12350,13990,11120,23340,25180,35360,33500,197420,-149260,1628270,59940,54790,31820,27250,13390,18670,19480,20480,26530,19460,23350,21920,17770,15460,13810,11650,11370,11430,13160,17430,25380,9970,45290,26490,21890,18670,14870,13950,13070,16000,14630,15750
EVEBITDACurrent,8590,8970,9410,8780,7740,7830,7280,8540,5820,7510,8210,8680,6300,10890,11540,13090,9500,20450,25960,23230,11850,18000,15510,15090,8119,11960,12240,12640,14550,9600,12330,12480,11690,10800,9870,8620,8350,8380,9670,12600,18140,7120,19250,11030,8210,6500,5920,5730,5610,6190,6050,6260
DTAR,150,260,280,380,,340,380,620,,610,620,670,,660,680,690,,720,750,720,,730,730,720,,710,700,700,690,680,410,410,380,420,390,360,350,380,350,340,340,300,710,730,720,710,710,720,720,750,750,770
CG,230,450,520,820,,750,860,1740,,1650,1700,2240,,2400,2650,2640,,3080,3580,3030,,3130,3130,3070,,2770,2650,2670,2560,2320,760,750,660,720,640,570,550,610,530,510,520,420,2460,2680,2550,2480,2420,2570,2520,2940,3080,3440
LDER,70,130,230,410,,320,420,1110,,1090,1160,1230,,1350,1790,1750,,1030,2570,2330,,2380,2230,2070,,1900,1840,1710,1610,430,330,260,230,210,190,180,170,230,210,200,190,150,1770,1850,1760,1740,1650,510,1730,1940,2040,2210
PZAT,11660,9160,5360,3230,,4330,3570,1560,,1590,1470,1800,,1800,1430,1470,,2590,1040,1090,,1090,1130,1200,,1230,1220,1300,1320,2600,2740,3500,3800,4660,4790,5170,5510,3870,3970,4110,4310,3880,1110,1100,1120,1160,1160,3740,1110,1190,1160,1160
PELDR,1280,930,970,1020,,910,920,1060,,990,1080,830,,820,890,870,,580,1020,1000,,990,970,930,,950,970,930,930,1030,1150,1090,1090,1000,1040,1040,1040,1050,1100,1120,1120,1440,1040,1030,1030,1030,1050,590,1050,970,960,940
TSF,710,640,670,650,,610,620,750,,770,780,660,,650,720,710,,480,750,800,,790,750,720,,740,750,710,710,420,720,680,700,700,730,750,750,770,790,800,780,810,800,770,780,790,770,420,780,750,740,720
ZKO,350,830,920,1050,,1040,1170,2130,,2890,2330,3290,,3230,3620,3990,,4050,2860,3560,,3710,3240,3300,,3270,3140,3000,2980,1130,1080,1080,1030,1420,1320,1300,1290,1410,1250,1180,1140,680,3150,2970,2940,3010,2710,2630,2760,3250,3400,3350
OSF,410,680,730,760,,710,750,1070,,1360,1160,1230,,1120,1150,1250,,1160,820,1070,,1080,970,990,,1070,1060,1030,1060,820,940,930,920,1170,1140,1150,1150,1200,1130,1090,1070,850,1180,1070,1100,1130,1070,1010,1060,1070,1070,980
NetDebt,18016000000,244097000000,295780000000,408729000000,,406281000000,510229000000,959910000000,,1057774000000,1054604000000,1137565000000,,1205470000000,1262876000000,1245312000000,,1324578000000,1365152000000,1383668000000,,1335816000000,1355381000000,1323035000000,,1349903000000,1318121000000,1312814000000,1288347000000,390442000000,334494000000,359372000000,339403000000,449752000000,406479000000,372303000000,370539000000,439177000000,387718000000,385933000000,412287000000,95804000000,611933000000,620315000000,613599000000,575946000000,602296000000,611238000000,605586000000,620030000000,643447000000,664305000000
NetDebtEBITDA,100,1340,1660,2110,,1840,2070,3780,,3540,3780,4330,,5790,6050,6820,,10440,14050,12090,,9320,8109,7730,,6350,6350,6510,7550,2630,2460,2730,2400,2890,2340,1920,1860,2250,2340,3050,4700,1920,15950,9580,6950,5370,4930,4890,4730,5210,5120,5540
DebtFin,-109790000000,93563000000,132175000000,159162000000,,185156000000,255231000000,627537000000,,701504000000,748585000000,739690000000,,726303000000,865238000000,846169000000,,1051235000000,979874000000,1115662000000,,1037269000000,1050439000000,1039591000000,,999270000000,996269000000,1006653000000,941281000000,-120327000000,133056000000,97226000000,113107000000,138081000000,170507000000,126458000000,119921000000,89839000000,57469000000,49377000000,46801000000,-6033000000,267129000000,259801000000,258029000000,242934000000,246655000000,239810000000,251383000000,254839000000,281875000000,289684000000
DebtFinEBITDA,-600,510,740,820,,840,1030,2470,,2350,2680,2810,,3490,4150,4630,,8280,10080,9750,,7240,6280,6070,,4700,4800,4990,5510,-810,980,740,800,890,980,650,600,460,350,390,530,-120,6960,4010,2920,2260,2020,1920,1960,2140,2240,2420
SP1,1200,830,790,720,,680,650,500,,470,500,370,,350,320,310,,290,290,300,,290,300,300,,330,340,340,350,720,870,860,890,820,870,880,890,850,900,930,940,1250,370,360,370,380,400,390,380,330,320,290
SP2,1280,930,970,1020,,910,920,1060,,990,1080,830,,820,890,860,,580,1020,1000,,990,970,920,,950,960,930,930,1030,1150,1090,1090,1000,1030,1040,1040,1050,1100,1110,1120,1440,1030,1030,1030,1030,1050,580,1050,970,960,940
CAR,1190,70,70,220,,170,110,180,,60,160,20,,30,60,10,,30,460,180,,60,80,80,,50,70,70,70,830,480,420,370,50,70,100,90,70,90,100,80,270,360,380,360,490,390,170,400,350,240,200
QR,3070,1100,1350,1340,,1170,1190,880,,430,760,310,,370,440,340,,180,850,680,,560,590,430,,410,450,390,420,900,1010,920,970,450,590,550,580,500,690,730,740,1790,660,670,650,650,710,290,670,500,460,430
CR,4059,1690,1930,1880,,1690,1670,1310,,1010,1360,670,,710,850,740,,370,1240,1220,,1130,1080,930,,980,1050,920,910,1080,1620,1420,1490,990,1090,1110,1110,1150,1330,1400,1370,2290,1140,1090,1100,1110,1150,480,1150,910,870,840
PP,1210,90,70,220,,170,110,180,,80,180,30,,30,60,10,,30,460,180,,60,80,80,,50,70,70,70,830,560,420,370,50,70,110,100,80,130,120,90,290,370,380,370,490,400,170,400,350,240,200
RCLR,1860,1010,1280,1120,,1000,1080,700,,360,580,280,,340,390,340,,150,390,510,,510,520,350,,370,380,320,360,70,450,500,590,400,520,450,480,440,570,610,650,1500,280,290,280,170,310,120,270,150,220,230
KP,340,130,150,170,,130,130,70,,0,70,-100,,-90,-30,-60,,-300,50,40,,20,20,-20,,0,10,-20,-20,40,140,110,120,0,20,30,30,30,70,80,80,250,30,20,20,20,30,-300,30,-20,-30,-40
PKKO,640,180,220,270,,220,210,120,,10,120,-160,,-150,-60,-110,,-630,110,80,,40,30,-30,,-10,20,-30,-40,70,150,120,120,0,20,30,30,40,90,140,210,340,100,50,40,30,50,-440,50,-30,-40,-60
RN,3610,5050,4780,4740,4860,4760,4720,5070,5300,6430,7480,9150,9230,8270,8520,8109,7750,8370,8220,8050,8320,8200,8250,8920,9410,9930,10710,10260,9480,10240,10790,10810,10980,9860,9650,10540,11220,11330,9300,6730,4320,2520,2800,5440,10980,17760,17810,17250,17130,17370,19160,19750
CRN,101000,72000,76000,77000,75000,77000,77000,72000,69000,57000,49000,40000,40000,44000,43000,45000,47000,44000,44000,45000,44000,45000,44000,41000,39000,37000,34000,36000,38000,36000,34000,34000,33000,37000,38000,35000,33000,32000,39000,54000,85000,145000,131000,67000,33000,21000,20000,21000,21000,21000,19000,18000
CPZ,54000,57000,65000,68000,66000,69000,73000,80000,76000,83000,89000,102000,101000,116000,128000,127000,133000,172000,173000,157000,152000,96000,86000,90000,86000,90000,93000,100000,108000,152000,144000,132000,118000,76000,75000,71000,71000,68000,82000,104000,149000,210000,207000,124000,80000,81000,78000,111000,112000,113000,112000,86000
RZ,5140,7350,7420,7250,7370,7260,7190,7090,7430,6650,5980,5760,5970,6200,6280,6240,6000,6080,6200,6250,6340,6580,6680,6570,6920,6370,5810,5320,5210,5290,5690,6490,7350,7270,7730,7890,7850,7760,6070,4580,3100,2250,2410,4480,7800,7730,8050,7810,7590,7750,7910,7760
CRZ,71000,50000,49000,50000,49000,50000,51000,52000,49000,55000,61000,63000,61000,59000,58000,59000,61000,60000,59000,58000,58000,55000,55000,56000,53000,57000,63000,69000,70000,69000,64000,56000,50000,50000,47000,46000,47000,47000,60000,80000,118000,162000,151000,81000,47000,47000,45000,47000,48000,47000,46000,47000
RMO,1660,2720,2890,2930,3000,2920,2890,2990,3130,3370,3350,3690,3730,3660,3860,3780,3610,3690,3130,3020,3120,3160,3720,3900,4120,4110,4010,3740,3520,2390,2350,2370,2410,3500,3910,4430,4830,4800,3820,2820,1870,1200,1250,2230,3680,4070,4190,4040,3930,4059,4360,4550
RMT,1350,1750,1560,1430,1470,1460,1470,1360,1420,1260,1150,1090,1100,1060,960,880,840,810,820,830,860,910,980,1060,1120,1160,1130,1080,1030,1110,1290,1550,1940,1910,1950,1980,1930,1860,1440,1080,740,520,510,870,1310,1270,1370,1380,1370,1400,1430,1400
RM,740,1070,1010,960,990,970,970,930,980,910,850,830,840,820,770,710,680,660,650,650,680,700,780,830,880,900,880,840,800,760,830,940,1070,1240,1300,1370,1380,1340,1050,780,530,360,360,620,970,970,1030,1030,1010,1040,1070,1070
COP,172000,122000,125000,127000,124000,127000,128000,124000,118000,112000,110000,103000,101000,103000,101000,104000,108000,104000,103000,103000,102000,100000,99000,97000,92000,94000,97000,105000,108000,105000,98000,90000,83000,87000,85000,81000,80000,79000,99000,134000,203000,307000,282000,148000,80000,68000,65000,68000,69000,68000,65000,65000
CSP,118000,65000,60000,59000,58000,58000,55000,44000,42000,29000,21000,1000,0,-13000,-27000,-23000,-25000,-68000,-70000,-54000,-50000,4000,13000,7000,6000,4000,4000,5000,0,-47000,-46000,-42000,-35000,11000,10000,10000,9000,11000,17000,30000,54000,97000,75000,24000,0,-13000,-13000,-43000,-43000,-45000,-47000,-21000
