,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,11.86,-6.26,-1.31,-4.46,5.49,-21.01,13.05,-11.97,-13.87,-32.51,41.01,60.05,22.65,0.21,1.09,14.87,-11.49,20.60,3.62,-8.25,1.08,-1.64,5.81,-9.13,-18.94,3.93,-95.02,-66.39,-676.32,-330.77,-37.74,-180.86,-7.67,26.73,-3.01,6.33,7.71,9.87,7.06,-11.70,30.61,9.34,-46.45,9.55,6.40,4.16,27.77,21.89,0.14,62.86
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,-11.52,0.52,,,,1.14,7.25,27.28,11.11,20.59,47.70,72.88,38.59,-23.77,-46.47,-63.95,-49.72,-29.95,-2.92,-19.32,-21.29,-1.46,-13.72,5.79,3.60,4.61,30.44,23.46,2521.51,6988.72,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,21.83,20.12,,,,-32.19,-23.55,18.70,-71.07,-34.22,16.65,-14.18,129.00,3.94,-1.63,8.10,-69.57,4.98,13.00,6.03,13.11,-1.19,-1.68,-2.40,-27.91,-6.01,-6.21,-5.55,108.06,25.62,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,-10.60,6.68,1.33,4.67,-5.20,26.59,-11.54,13.60,16.11,48.18,-29.09,-37.52,-18.47,-0.22,-1.08,-12.95,12.99,-17.08,-3.49,8.98,-1.07,1.66,-5.49,10.05,23.36,-3.78,1906.85,197.59,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,-56.22,-5.91,187.86,-42.82,-50.64,46.09,-29.86,30.03,-12.46,7.48,87.17,-40.98,-17.15,18.11,-47.31,103.62,-10.82,10.83,-43.79,77.88,-11.27,10.02,-58.48,131.91,-11.46,10.80,-8.54,40.02,,,,,,,,,,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-5.63,38.71,,,,7.78,28.92,60.67,66.58,55.01,31.04,-5.46,-16.99,-23.99,-7.21,25.53,42.20,51.05,13.81,-18.44,-40.34,-51.37,-47.46,-27.48,16.73,85.06,143.27,151.72,129.43,75.81,29.27,-4.43,-23.42,-35.65,-43.14,-48.60,-66.87,-67.71,-58.88,-46.10,-3.76,43.67,43.18,46.45,47.86,18.24,23.16,24.80,18.52,17.93,11.04,-0.89
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,-4.36,-4.07,4.31,12.63,14.40,19.55,8.14,4.81,-3.29,-13.75,-5.04,-4.03,18.05,16.69,7.57,1.94,-11.05,-16.38,-21.32,-16.91,-3.89,15.43,26.64,31.72,26.34,19.44,15.43,0.94,-7.11,-11.70,-7.51,-15.18,-17.92,-20.18,-40.38,-17.32,4.51,4.61,6.46,23.43,4.16,7.00,7.48,-1.30,8.49,8.43,2.08,-1.79,2.16,-3.22
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,5.98,-27.90,,,,-7.22,-22.42,-37.78,-39.95,-35.53,-23.73,5.77,20.39,31.61,7.84,-20.29,-29.64,-33.82,-12.15,22.57,67.53,105.71,90.31,37.92,-14.30,-45.94,-58.87,-60.30,-56.43,-43.10,-22.72,4.74,30.68,55.35,75.89,94.51,201.78,209.47,143.24,85.47,3.87,-30.40,-30.13,-31.71,-32.35,-15.39,-18.83,-19.88,-15.62,-15.24,-9.94,0.90
CPCurrent_sy,-25.82,-4.83,,,,-14.04,-25.30,-49.01,-30.29,-10.59,-1.97,55.07,18.23,-7.46,-11.16,-7.19,-1.69,14.74,26.88,21.15,8.21,-13.90,-9.69,-18.64,-20.23,-13.58,-27.12,-22.67,-20.60,-18.28,-8.75,-13.93,-6.78,14.66,6.19,9.56,10.92,-0.80,2.00,11.98,6.55,-1.77,1.66,-1.77,4.95,7.23,-3.12,23.72,10.23,-14.99,-9.34,-17.47
CPCurrent_qq,,,4.52,4.27,-4.15,-11.19,-12.60,-16.38,-7.48,-4.66,3.41,15.95,5.30,4.23,-15.27,-14.30,-7.04,-1.97,12.49,19.57,27.07,20.37,4.06,-13.35,-21.05,-24.06,-20.84,-16.35,-13.36,-0.83,7.53,13.37,8.09,17.89,21.74,25.38,67.70,20.90,-4.31,-4.40,-6.08,-18.99,-3.95,-6.56,-6.96,1.32,-7.86,-7.76,-2.02,1.77,-2.09,3.35
CPCurrent_sq,,,4.38,-6.94,-4.72,-7.11,-9.30,-36.48,30.26,19.14,-0.56,0.49,-0.69,-6.75,-4.54,4.97,5.20,8.84,5.57,0.22,-6.03,-13.40,10.72,-9.71,-7.87,-6.17,-6.63,-4.19,-5.41,-3.43,4.27,-9.63,2.45,18.77,-3.43,-6.76,3.71,6.22,-0.70,2.36,-1.31,-2.08,2.76,-1.09,5.44,0.05,-7.16,26.32,-6.06,-22.84,-0.98,15.00
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,174.18,-113.40,,,,-201.13,-111.32,-327.72,-734.47,-69.30,-169.82,22.45,36.11,266.22,333.84,516.85,715.11,152.74,-16.53,-43.94,-52.91,-65.63,-58.01,-63.56,-29.79,49.17,-20.48,-68.44,-426.24,-430.70,-815.27,-2670.12,10.34,-39.83,-31.49,28.29,-6.70,110.89,121.86,107.38,120.97,52.92,-13.65,350.64,93.79,29.99,22.37,9.79,20.19,25.91,23.02,47.41
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,-43.01,-38.98,153.41,-383.68,-0.36,-181.30,20.78,24.30,-59.94,19.15,34.74,296.95,125.01,44.13,-3.70,-19.08,-25.69,-3.20,-19.11,-40.93,-9.22,-15.99,55.85,25.50,-51.60,-66.66,-1711.12,-27.21,-4.68,-19.80,43.80,-98.40,1.57,34.66,16.38,120.25,97.55,-77.93,137.59,47.65,11.55,15.16,2.17,-0.96,5.01,3.32,11.86,3.75,2.60,23.81
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-63.52,,,,,,,,,,,,,,,,,-60.43,19.80,78.37,112.36,190.95,138.18,174.43,42.44,-32.96,25.76,216.85,,,,,,,,,,,,,,-34.61,15.81,-77.81,-48.39,-23.07,-18.28,-8.91,-16.80,-20.58,-18.71,-32.16
CZCurrent_sy,0.53,,,,,,,,,,,,,,,,,26.78,95.88,19.07,18.27,12.95,-43.65,5.94,-33.18,-23.02,-5.69,-33.82,,,,,,,,,,,,,,3.23,-2.85,9.25,36.89,41.13,43.77,66.01,11.92,29.42,16.38,-23.22
