,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,-30.73,-44.66,100.00,,-11.75,85.68,100.00,,-116.79,-16.74,100.00,,1.73,-3.94,100.00,,2.03,1.30,100.00,,10.93,5.59,100.00,,34.82,24.38,21.37,34.41,56.35,31.91,200.22,262.87,46.59,18.59,28.38,29.02,16.94,11.10,-0.68,1.71,-13.34,2.59,8.60,14.02,3.89,-33.95,9.79,15.77,3.58,-20.49
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.65,-65.27,-56.47,-53.53,-39.93,-23.80,2.83,11.35,1.84,-9.16,-24.23,17.68,16.41,14.66,15.00,-4.46
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.54,-10.57,-3.02,6.59,30.97,7.70,-16.55,-0.41,-7.61,-0.19,43.59,19.73,14.58,19.10,16.89,18.55
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.44,-31.78,-15.68,-22.10,-22.49,-14.49,-9.99,0.69,-1.68,15.40,-2.53,-7.92,-12.30,-3.75,51.40,-8.91,-13.62,-3.46,25.77
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,-18.07,-11.15,-8.70,34.55,-11.15,-2.34,12.17,10.65,-31.16,16.55,4.06,19.54,-0.96,-2.81,-0.42,24.25,-2.79,-1.44
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,17.93,20.19,,,,56.46,77.36,62.00,49.26,34.26,24.23,23.74,18.12,8.51,-9.20,-18.34,-28.25,-27.35,-19.04,-6.17,14.39,22.74,27.74,29.22,31.06,36.75,37.68,24.48,3.98,-11.92,-21.33,-23.53,-20.20,-19.25,-12.88,-9.98,-12.05,-8.11,-11.38,-10.19,-5.93,-5.24,-4.51,-4.22,-2.15,-1.05,1.43,3.36,5.28,11.53,16.03,18.83
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,2.21,12.47,16.34,16.99,15.86,2.73,7.19,5.24,7.21,2.33,2.32,-3.32,-10.29,-7.97,-10.10,-2.11,-0.03,6.66,9.59,5.04,4.04,7.89,11.16,9.59,4.75,-2.45,-7.15,-7.16,-6.45,-5.18,-3.11,-6.05,0.92,-2.02,-5.34,-1.83,-2.68,-0.71,-0.84,-1.11,-1.93,-0.40,1.30,,0.54,1.49,3.18,5.93,4.60,3.93
