,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVEBITCurrent,10540,6710,7250,5850,4110,4100,3820,4080,4280,3930,3830,4470,5590,8340,11350,17950,19520,12630,17830,15590,17580,12470,13960,11150,9830,9510,8740,11980,30180,229920,-159330,-37740,-24270,-19490,-14790,-14490,-16410,-6400,-8109,-10690,-11940,24190,12650,10510,14140,45110,-55780,-23090,-38890,-50130,102350,20080
EVEBITDACurrent,8240,5820,6320,5160,3640,3630,3400,3670,3870,3630,3550,4110,5030,6750,8570,11690,13420,8670,11820,9570,10720,8670,9620,8160,7350,7020,5900,7080,12620,16690,22750,42740,133710,3155090,-64849,-41500,-51630,-8860,-12130,-18940,-24920,10990,7490,6930,8490,14140,28520,71890,28370,21910,12950,9360
DTAR,770,730,680,740,,710,350,370,,350,300,280,,270,240,240,,220,180,200,,260,,,,270,270,280,,320,220,250,300,340,330,400,450,420,450,450,500,470,460,470,500,490,510,480,530,540,540,560
CG,3250,2650,2110,2790,,2440,550,600,,550,430,380,,370,320,310,,290,220,250,,350,,,,390,370,400,,490,290,330,450,520,500,670,820,730,830,830,1020,900,880,910,1020,1010,1060,950,1140,1200,1200,1300
LDER,10,450,660,730,,30,10,10,,10,0,10,,0,0,0,,10,10,10,,10,,,,20,10,10,,20,30,40,40,30,30,30,30,40,40,50,50,60,50,60,120,130,140,140,140,140,130,230
PZAT,68150,1260,820,690,,13760,15970,18580,,56220,98710,70340,,120920,127840,93200,,65640,56270,53730,,48220,,,,22330,34540,33360,,18630,17700,12770,13290,15250,15230,5660,6000,7290,5090,6270,6640,6350,6900,6440,3350,3140,2970,2950,2820,2910,3090,2270
PELDR,1090,2380,2830,3150,,2110,5440,5730,,2700,2410,2260,,2110,2080,2120,,2190,2220,2220,,2120,,,,1800,1870,1760,,1730,1720,1690,1680,1660,1610,2880,2710,2150,2450,1930,1840,1750,1810,1750,1770,1750,1720,1690,1740,1700,1730,1630
TSF,240,400,530,460,,300,650,630,,650,700,730,,730,760,770,,780,820,810,,750,,,,710,720,710,,680,780,760,700,670,670,610,560,590,560,570,510,550,560,550,550,550,540,580,530,510,510,530
ZKO,980,870,840,860,,830,400,420,,470,430,410,,420,390,370,,350,290,310,,400,,,,450,430,470,,530,400,450,520,560,570,660,710,740,760,760,810,680,660,690,720,720,740,730,760,770,760,830
OSF,1050,1430,1430,1570,,1690,2170,2380,,1260,1030,930,,890,800,790,,750,640,690,,830,,,,790,800,820,,890,670,730,850,900,890,1830,1870,1520,1780,1400,1410,1130,1140,1130,1140,1120,1120,1080,1150,1150,1170,1090
NetDebt,70390000000,97481000000,85122000000,121818000000,,142117000000,26765000000,40330000000,,65186000000,54297000000,48554000000,,35012000000,17728000000,17355000000,,-2550000000,-21767000000,245000000,,28221000000,,,,52448000000,28716000000,37943000000,,64492000000,37500000000,45189000000,70883000000,87855000000,85477000000,116991000000,141495000000,114815000000,132982000000,132016000000,164279000000,123510000000,131929000000,152479000000,163131000000,161252000000,168744000000,155367000000,182839000000,183570000000,183703000000,213015000000
NetDebtEBITDA,4100,4019,3200,3630,,3600,640,920,,1450,1200,1230,,1480,940,1240,,-180,-1610,20,,1840,,,,2500,1540,2310,,8130,5780,13220,61370,1830310,-36530,-28970,-42700,-6220,-9630,-13450,-22460,8160,6550,6810,8200,13990,29100,65340,31440,25300,15350,10870
DebtFin,-436000000,-605000000,26318000000,31235000000,,1468000000,876000000,-1927000000,,35000000,-3019000000,-519000000,,-3582000000,-2284000000,-1002000000,,-35721000000,-911000000,-45127000000,,-19036000000,,,,-4527000000,-41426000000,-38153000000,,-22071000000,-6964000000,-8362000000,-70000000,-3062000000,-2746000000,13098000000,16590000000,8871000000,12930000000,31433000000,27711000000,11877000000,-3670000000,664000000,14470000000,8514000000,10874000000,16454000000,10506000000,4495000000,551000000,28993000000
DebtFinEBITDA,-30,-20,990,930,,40,20,-40,,0,-70,-10,,-150,-120,-70,,-2480,-70,-3730,,-1240,,,,-220,-2220,-2320,,-2780,-1070,-2450,-60,-63790,1170,-3240,-5010,-480,-940,-3200,-3790,780,-180,30,730,740,1880,6920,1810,620,50,1480
SP1,1080,1640,1700,1820,,2040,5370,5680,,2680,2400,2250,,2100,2070,2110,,2170,2210,2200,,2100,,,,1760,1850,1730,,1690,1680,1630,1620,1600,1560,2790,2620,2070,2340,1830,1750,1650,1720,1650,1580,1550,1510,1480,1520,1480,1530,1320
SP2,1090,2380,2830,3150,,2110,5420,5730,,2700,2410,2260,,2110,2080,2120,,2180,2220,2220,,2120,,,,1790,1870,1760,,1730,1720,1690,1680,1650,1610,2880,2710,2150,2440,1930,1840,1750,1810,1750,1770,1750,1720,1690,1730,1690,1730,1630
CAR,10,10,,10,,,0,30,,10,40,10,,50,40,20,,610,20,940,,300,,,,80,560,520,,250,210,180,20,40,50,10,20,30,20,10,10,110,50,30,70,60,60,20,40,80,90,60
QR,680,960,1110,1030,,810,1840,1710,,1530,1620,1750,,1810,1940,1980,,2320,2830,2460,,1950,,,,1720,1730,1610,,1320,1720,1620,1370,1100,1070,890,900,960,830,880,790,1030,990,920,960,980,940,1000,930,900,900,920
CR,1030,1380,1730,1570,,1220,2530,2420,,2160,2350,2460,,2390,2620,2720,,2940,3590,3320,,2580,,,,2350,2380,2190,,1990,2730,2510,2070,1880,1880,1600,1460,1430,1390,1400,1310,1570,1600,1560,1570,1590,1550,1610,1510,1470,1470,1470
PP,10,10,10,10,,0,700,600,,350,340,360,,540,730,740,,1070,1520,1030,,610,,,,360,640,520,,320,350,300,150,80,50,10,20,30,20,10,10,190,130,30,70,60,60,20,40,80,90,60
RCLR,670,950,1100,1010,,800,1140,1100,,1170,1270,1380,,1270,1190,1230,,1260,1300,1430,,1330,,,,1360,1080,1090,,990,1360,1310,1210,1020,1010,870,880,930,810,860,780,830,850,890,890,910,870,970,880,820,800,850
KP,20,230,340,310,,160,530,520,,400,400,400,,380,390,400,,420,450,440,,400,,,,350,360,320,,300,350,330,300,280,270,230,200,170,170,170,140,250,260,250,250,250,240,250,230,220,230,220
PKKO,10,150,200,210,,100,380,400,,310,300,300,,300,320,630,,-25350,-1690,-24990,,-23110,,,,-18490,-16770,-12990,,-11920,-11660,-11410,-10800,-10100,-9340,-8930,-8940,-6800,-7290,-6610,-6050,-9630,-10290,-10760,-10990,-10940,-9670,-8350,-8430,-7840,-8070,-8210
RN,4390,4740,4430,4320,4540,4390,4360,4310,4420,4470,4410,4410,4320,4400,4530,4630,4350,4440,4550,4600,4650,4490,4240,3980,4200,3880,4450,4580,4300,4450,4530,4560,4600,4730,4850,4970,5080,5180,5160,5120,5090,5120,5140,5160,5200,5140,5110,5120,5090,5180,5330,5310
CRN,83000,77000,82000,84000,80000,83000,84000,85000,83000,82000,83000,83000,84000,83000,81000,79000,84000,82000,80000,79000,79000,81000,86000,92000,87000,94000,82000,80000,85000,82000,81000,80000,79000,77000,75000,73000,72000,70000,71000,71000,72000,71000,71000,71000,70000,71000,71000,71000,72000,70000,69000,69000
CPZ,124000,102000,97000,91000,80000,90000,88000,87000,84000,72000,71000,66000,67000,64000,63000,64000,68000,67000,64000,60000,59000,60000,63000,69000,65000,69000,67000,68000,72000,78000,73000,68000,67000,65000,67000,73000,77000,77000,81000,82000,86000,87000,86000,85000,81000,80000,80000,78000,79000,80000,79000,82000
RZ,7160,7230,6800,6620,6940,6330,6180,5710,5890,5860,5810,6320,6220,6680,7040,3960,1960,,-1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,51000,50000,54000,55000,53000,58000,59000,64000,62000,62000,63000,58000,59000,55000,52000,92000,186000,,-218000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,2860,3010,2850,2810,2970,2830,2480,2190,2250,2150,2240,2410,2360,2390,2340,2220,2090,1970,1890,1880,1890,1970,2009,2060,2170,2250,2290,2340,2190,2140,2250,2310,2420,2550,2650,2740,2840,3020,3060,3130,3100,2960,2910,2870,2860,2880,2900,2950,2970,2990,3040,3010
RMT,10230,11520,11820,13470,15000,15370,15960,15650,16079,11220,8100,6000,5880,5010,4400,3930,3690,3450,3290,3270,3300,3460,3590,3740,3950,3400,3550,3550,3330,3280,3160,3050,3240,3360,3620,4500,5610,6580,7940,7400,6790,6570,6300,6340,6320,6360,6330,6260,6340,6500,6800,6820
RM,2240,2390,2290,2320,2470,2380,2140,1920,1970,1800,1750,1710,1670,1600,1520,1410,1320,1250,1200,1190,1200,1260,1290,1330,1400,1350,1390,1410,1320,1300,1310,1310,1380,1450,1530,1620,1710,1800,1820,1850,1830,1840,1880,1930,1970,1980,1990,2009,2020,2050,2100,2090
COP,134000,127000,136000,139000,133000,141000,143000,149000,145000,144000,146000,141000,143000,138000,133000,171000,270000,,-138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,10000,25000,39000,48000,53000,51000,55000,62000,61000,72000,75000,75000,76000,74000,70000,107000,202000,,-202000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
