,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,-1620,-130,-1000,-1540,-1750,-280,-320,-360,-430,-260,-260,-120,-40,-290,-260,-350,-200,60,80,90,0,-80,-70,-70,-150,-80,-80,-130,-140,-210,-200,-140,-120,-80,-170,-250,-310,-290,-250,-210,-210,-260,-230,-260,-210,-150,-150,-100,-100,-70,-80,-70
CZOCurrent,,,,,,,,,,,,,,,,,,5870,4370,3950,102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent,-1130,-130,-40,310,340,160,-70,340,340,780,260,390,340,320,330,330,340,340,260,260,340,330,330,320,340,330,340,300,340,240,100,10,70,210,-150,-100,140,130,260,280,280,330,340,320,340,340,320,330,350,330,340,340
EVPCurrent,-50,,,,,150,-20,70,50,100,40,50,40,40,50,80,160,12110,11830,12720,16440,17810,27440,36600,53840,,,,,,6380,320,2380,6500,-8420,-6080,17530,11020,19860,36460,34260,28350,23510,14360,12930,14060,12220,11290,11350,5560,5300,5130
EVEBITCurrent,700,940,40,-200,-190,-570,200,-940,-790,-3000,-1010,-3230,-9620,-1110,-1280,-960,-1740,5840,3300,3010,102000,-4240,-4620,-4560,-2280,-4140,-4040,-2360,-2500,-1170,-510,-50,-620,-2540,880,400,-440,-440,-1000,-1350,-1350,-1270,-1460,-1240,-1590,-2270,-2140,-3410,-3480,-4510,-4390,-5060
EVEBITDACurrent,1000,-310,80,-260,-240,-590,210,-970,-800,-3090,-1040,-3470,-11860,-1150,-1330,-980,-1830,5100,2970,2700,25570,-4960,-5380,-5240,-2420,-4540,-4390,-4610,-7380,-3110,-2630,6850,17110,4630,-2310,-1410,700,480,1100,1600,113610,-2340,-2060,-1410,-1740,-2460,-2240,-3990,-4040,-5690,-5450,-6520
DTAR,290,200,200,170,,240,320,,,430,410,430,,470,210,200,,100,150,150,,150,150,180,,140,150,180,,240,370,450,490,530,590,610,500,500,440,360,410,290,270,630,690,910,1050,1170,1370,1470,1700,1730
CG,400,250,250,210,,310,460,,,760,700,760,,880,270,250,,110,180,170,,180,170,220,,160,180,220,,320,590,810,960,1120,1420,1560,990,980,770,570,680,400,370,1690,2180,10300,-21460,-6840,-3740,-3140,-2430,-2360
LDER,20,190,190,200,,160,180,,,150,150,120,,140,120,110,,100,110,100,,160,160,130,,150,170,110,,110,90,250,90,110,100,80,90,80,80,50,50,0,0,30,40,150,-240,-20,-370,-440,-220,-420
PZAT,21320,490,370,100,,120,150,,,430,500,730,,660,970,960,,970,800,850,,1040,1030,1510,,2050,1540,2350,,2290,4440,1850,8270,7920,8000,10040,6480,5590,5370,8350,8590,647860,1116000,33330,32840,31380,29920,111650,2680,1740,2380,1150
PELDR,1980,12240,16450,15060,,25530,24610,,,6810,7700,5970,,11530,8600,9370,,10400,12130,11820,,6560,6560,5870,,3490,4220,4310,,4230,3430,3330,2360,1850,2410,2470,2590,2990,2570,2410,2360,1420,810,810,630,170,-70,-310,-420,-530,-1100,-850
TSF,730,950,950,1000,,890,810,,,650,670,640,,610,880,890,,990,940,940,,990,990,920,,990,990,910,,850,680,690,560,520,450,420,540,540,610,670,620,720,730,380,330,100,-40,-170,-230,-260,-540,-420
ZKO,450,220,210,180,,250,330,,,480,450,480,,500,240,220,,110,160,160,,180,170,220,,200,200,240,,310,520,630,810,980,950,960,750,700,640,550,610,1440,2660,3510,8500,11690,4950,7150,10460,8410,11270,10850
OSF,880,2210,2930,2290,,5440,6820,,,2820,3010,2540,,4810,1820,1850,,1020,1700,1640,,1000,980,1080,,590,730,840,,1050,1160,1210,1040,1000,1030,1020,1110,1200,1130,1040,1090,2050,2160,2740,5150,1730,-480,-2330,-7110,-8109,-15910,-16480
NetDebt,6743000000,-66131000000,-86831000000,-95344000000,,-148983000000,-159292000000,,,-41682000000,-49288000000,-24382000000,,-20957000000,-57279000000,-54641000000,,-66287000000,-71926000000,-68969000000,,-68171000000,-63896000000,-70377000000,,-35893000000,-45594000000,-39233000000,,-31558000000,-20191000000,-17796000000,-5700000000,9708000000,-360000000,630000000,-6410000000,-8418000000,-7186000000,-7014000000,-5378000000,3158000000,2762000000,5387000000,6141000000,6858000000,7978000000,9107000000,10083000000,10216000000,11909000000,12162000000
NetDebtEBITDA,-2780,-75410,83570,36460,,10020,9360,,,3050,3680,4019,,1390,4270,2970,,-18520,-15380,-13310,,18710,19220,21070,,9140,10930,11210,,7430,9700,-335770,-25110,4000,-100,160,-600,-580,-570,-750,-40440,-410,-310,-440,-590,-930,-1050,-2020,-2130,-3280,-3550,-4320
DebtFin,-3167000000,-1005000000,-822000000,-63000000,,-9597000000,-21904000000,,,23800000000,-4423000000,2660000000,,-922000000,-476000000,-278000000,,-104000000,-4462000000,-4364000000,,-286000000,-466000000,-867000000,,-537000000,-33000000,-2231000000,,-5149000000,-12883000000,-17997000000,-14477000000,-7136000000,-26277000000,-23817000000,-10858000000,-11439000000,-4557000000,-3265000000,-3250000000,-328000000,-89000000,-1289000000,-148000000,-236000000,-1315000000,-394000000,732000000,-627000000,-71000000,15000000
DebtFinEBITDA,1310,-1150,790,20,,650,1290,,,-1740,330,-440,,60,40,20,,-30,-950,-840,,80,140,260,,140,10,640,,1210,6190,-339570,-63780,-2940,-7650,-6140,-1020,-790,-360,-350,-24440,40,10,110,10,30,170,90,-150,200,20,-10
SP1,1940,10270,13780,12550,,21940,20830,,,5910,6670,5260,,9710,7670,8430,,9470,10430,10190,,5620,5620,5000,,3020,3600,3570,,3370,2250,1930,1280,1020,1080,1060,1480,1710,1760,1890,1790,1420,810,780,610,150,-100,-330,-680,-960,-1410,-1520
SP2,1970,12230,16440,15060,,25530,24610,,,6770,7640,5880,,11070,8590,9360,,10400,11560,11250,,6540,6540,5630,,3490,4220,3970,,3750,2450,2420,1390,1130,1190,1150,1600,1850,1890,1990,1880,1420,810,800,630,170,-70,-320,-430,-540,-1100,-880
CAR,330,210,130,110,,310,310,,,40,60,40,,20,60,40,,150,820,810,,280,640,100,,1160,80,420,,580,650,750,370,170,480,500,420,520,330,390,390,100,30,200,20,30,140,40,30,70,10,0
QR,1100,19000,19420,216580,,7350,4850,,,2440,2660,2420,,2330,7560,8240,,91610,15090,14640,,74100,104920,10220,,94020,76070,7730,,4320,1410,1470,480,420,280,240,650,750,1080,1530,1290,690,370,280,120,80,200,100,70,100,60,60
CR,2310,20040,20220,216590,,8430,5020,,,2590,2800,2450,,2400,7560,8240,,91630,15900,15430,,74340,105240,10730,,94120,76080,8570,,5030,2270,2320,1350,1120,1130,1100,1450,1550,1720,1990,1770,690,380,290,120,90,200,140,110,140,100,110
PP,330,17980,18490,212820,,6850,3920,,,1730,1980,1590,,1520,7440,7640,,91040,15750,15300,,72270,101630,10570,,93000,74640,8440,,4910,2160,2180,1250,900,1080,1040,1330,1440,1550,1780,1620,100,30,200,20,30,140,40,30,70,10,0
RCLR,770,1040,880,3470,,500,840,,,720,680,830,,820,90,580,,570,90,90,,2060,3160,130,,1020,750,90,,120,100,120,100,110,20,30,50,50,60,140,80,580,210,80,70,40,40,50,40,30,40,50
KP,360,880,900,930,,850,770,,,560,590,530,,550,780,800,,890,860,860,,840,840,760,,710,760,680,,620,400,410,160,60,70,60,200,250,290,330,290,-90,-170,-440,-590,-820,-830,-1000,-1100,-1090,-1390,-1260
PKKO,270,-79070,-35150,-8130,,-517510,3560,,,340,300,190,,190,190,290,,-194340,-178490,-144380,,-135860,-146430,-167060,,-118810,-156890,-13850,,-5420,-3020,-4130,-2180,-860,-580,-260,-440,-440,-450,-480,-670,160,490,2800,5640,-22970,-9520,-9980,-6540,-7790,-7540,-6820
RN,6530,,-440,-3560,-6190,7460,6670,7390,9650,6810,7230,7930,8610,9350,10540,12160,6010,670,550,2320,2350,910,370,240,170,,,-120,-210,,700,560,640,490,290,310,190,480,530,330,400,490,640,1190,1570,2790,3490,4050,4490,8410,8800,8770
CRN,56000,,-824000,-102000,-59000,49000,55000,49000,38000,54000,50000,46000,42000,39000,35000,30000,61000,548000,658000,157000,155000,399000,985000,1508000,2114000,,,-3122000,-1722000,,520000,655000,573000,746000,1267000,1184000,1909000,761000,688000,1110000,914000,746000,572000,306000,232000,131000,105000,90000,81000,43000,41000,42000
CPZ,73000,,-923000,-96000,-55000,81000,73000,67000,51000,69000,72000,62000,57000,50000,45000,43000,87000,1640000,1621000,1290000,1270000,1438000,1363000,2661000,3730000,,,-14009000,-7729000,,5117000,5856000,5269000,6981000,16266000,19492000,38189000,22666000,15267000,17131000,12527000,5712000,3098000,1753000,1237000,1600000,1893000,1826000,1898000,1068000,1031000,1007000
RZ,4110,,-280,-2080,-5150,,3470,7600,11350,34320,41520,66790,72060,110880,2119530,,,,,,,,,,,,,,,,,,,,,,,,10,,,,-30,,,47620,33550,13100,10560,7060,6140,5710
CRZ,89000,,-1307000,-175000,-71000,,105000,48000,32000,11000,9000,5000,5000,3000,0,,,,,,,,,,,,,,,,,,,,,,,,59427000,,,,-10927000,,,8000,11000,28000,35000,52000,59000,64000
RMO,2170,,-40,-180,-220,340,690,890,1170,1430,1890,2240,2430,2830,2890,2320,1150,20,10,10,10,10,10,10,0,,,0,0,,20,20,30,30,20,20,10,10,20,10,20,40,80,210,920,1190,1090,1400,1400,2320,2960,3210
RMT,3730,,-310,-2029,-3130,6700,17040,25680,33560,23020,18540,20890,22700,30750,30680,27690,13690,180,150,140,140,100,50,30,20,,,0,-10,,50,60,70,60,30,20,10,20,30,30,40,70,90,160,220,220,290,350,390,780,900,980
RM,1370,,-30,-160,-210,320,670,860,1130,1340,1710,2020,2190,2590,2640,2140,1060,20,10,10,10,10,10,0,0,,,0,0,,10,20,20,20,10,10,10,10,10,10,10,20,40,80,130,140,150,190,210,400,460,490
COP,145000,,-2131000,-277000,-130000,,160000,97000,70000,65000,59000,51000,47000,42000,,,,,,,,,,,,,,,,,,,,,,,,,60115000,,,,-10355000,,,139000,116000,118000,116000,95000,100000,106000
CSP,72000,,-1208000,-181000,-75000,,87000,30000,19000,-4000,-13000,-11000,-10000,-8000,,,,,,,,,,,,,,,,,,,,,,,,,44848000,,,,-13453000,,,-1461000,-1777000,-1708000,-1782000,-973000,-931000,-901000
