,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,50,160,80,80,70,190,160,160,300,330,300,450,570,1090,1480,1780,1740,1110,1060,680,550,440,-10,210,510,670,1280,1180,800,460,450,380,410,510,250,190,-50,-450,-450,-460,-420,-140,-260,-380,-380,-1370,-1320,-1250,-1250,340,200,130
CZOCurrent,156910,45460,89360,86970,105540,37330,43190,43140,23430,21350,23590,15830,12550,6530,4810,3990,4090,6400,6690,10410,12900,16120,,33270,13830,10600,5550,6030,8930,15400,15950,18690,17430,13900,28760,37960,,,,,,,,,,,,,,20590,36350,56250
EVCurrent,7010,7100,7400,7930,7100,6960,6490,8410,6800,6970,6970,9550,7100,10590,10410,11340,7100,11770,11300,11920,7100,13710,14210,14130,7100,13820,12170,12270,11570,11510,11480,11850,12060,5800,8150,8620,9220,9700,9460,9480,9060,9010,8830,9530,11760,12210,12810,13220,13810,12710,13500,14160
EVPCurrent,1850,1250,1200,1220,990,850,750,890,670,660,620,800,550,760,670,660,380,680,630,650,410,780,790,760,360,680,580,570,620,610,600,620,610,280,520,480,480,480,450,450,470,460,450,480,580,580,590,600,610,540,570,580
EVEBITCurrent,154810,45460,93090,97160,105540,36600,39460,51090,22450,20970,23160,21280,12550,9740,7050,6380,4090,10600,10640,17480,12900,31120,-1222170,66240,13830,20630,9510,10410,14540,24970,25800,31190,29610,11350,33000,46070,-171460,-21620,-20860,-20740,-21460,-65500,-34290,-24810,-30910,-8930,-9670,-10590,-11010,36840,69110,112190
EVEBITDACurrent,22240,14980,19780,20180,16580,11750,11160,14040,8760,8200,8090,8860,5740,5880,4730,4500,2840,6430,6180,8020,5330,11010,17150,12580,4750,8100,5150,5410,6730,8370,8430,9090,8590,3610,7440,7580,9670,16170,15240,15110,16020,10580,11910,15410,18110,-41280,-51390,-80800,-89300,8660,10010,10780
DTAR,330,,240,300,,430,390,420,400,410,430,480,,500,510,520,,500,510,530,,580,590,580,,570,530,530,530,530,520,520,580,400,430,450,440,430,440,390,390,390,400,390,480,530,540,550,560,560,570,580
CG,490,,320,430,,750,630,720,670,680,770,920,,1010,1050,1120,,1990,1170,1180,,1440,1530,1470,,1400,1180,1190,1190,1170,1130,1150,1470,670,780,830,790,810,820,680,670,690,720,670,960,1190,1250,1290,1360,1320,1370,1460
LDER,180,,90,170,,420,310,320,360,390,380,550,,580,570,620,,1170,690,630,,320,280,540,,510,590,590,670,490,630,610,860,320,330,340,340,350,350,250,240,300,220,230,340,390,390,420,480,660,670,700
PZAT,5000,,9910,5740,,3080,3720,3800,3450,3240,3540,2520,,2460,2730,2650,,2560,2370,2600,,6040,7340,3740,,3840,2780,2790,2440,3430,2590,2730,2190,3090,3690,3620,3740,3960,4019,4880,5050,4300,5750,5840,4120,4130,4250,4050,3620,2580,2600,2610
PELDR,890,,970,980,,950,990,950,960,960,920,1000,,970,940,910,,670,920,930,,640,590,730,,750,920,930,960,850,960,930,940,1190,1040,1020,990,930,930,990,980,980,920,890,830,760,730,730,740,860,840,820
TSF,790,,830,820,,810,800,770,810,830,780,810,,780,760,750,,550,740,740,,530,500,610,,620,710,710,750,670,750,730,730,770,730,720,740,720,720,720,720,740,690,710,670,610,600,600,610,700,690,670
ZKO,3100,,1670,1840,,2920,2020,2350,2480,2960,3280,2560,,2580,2890,2990,,2800,2700,2700,,3250,3730,3800,,3480,2360,2360,2430,2650,2510,2630,2730,1150,1520,1600,1780,2090,2090,1530,1580,1820,1800,2160,2650,3170,3510,3710,3660,3500,3630,3640
OSF,2330,,1480,1530,,1950,1530,1660,1760,2029,2140,1640,,1590,1710,1680,,860,1460,1520,,1580,1720,1770,,1700,1360,1360,1390,1490,1460,1490,1370,1030,1170,1190,1290,1410,1410,1190,1220,1340,1310,1530,1600,1680,1800,1850,1780,1760,1780,1710
NetDebt,7533000000,,7436000000,9498000000,,19508000000,16585000000,19733000000,20320000000,22258000000,24117000000,26774000000,,33585000000,39935000000,42071000000,,46165000000,52965000000,54076000000,,73412000000,76699000000,74130000000,,70777000000,63844000000,64512000000,65839000000,63434000000,64208000000,66042000000,84852000000,31751000000,69369000000,77200000000,80260000000,88472000000,87794000000,70488000000,72040000000,78095000000,78606000000,85562000000,120900000000,135274000000,144118000000,149743000000,153038000000,150290000000,157362000000,161426000000
NetDebtEBITDA,5980,,3620,4390,,5990,4840,5580,4440,4430,4750,4210,,3160,3070,2830,,3800,4370,5480,,8260,12970,9240,,5810,3780,3990,4600,5540,5660,6090,7260,2370,5270,5650,7010,12260,11770,9340,9580,6900,7980,10410,14010,-34420,-43510,-68910,-74510,7710,8780,9250
DebtFin,-380000000,,1629000000,4573000000,,-763000000,-3612000000,7714000000,-1749000000,-750000000,-766000000,14428000000,,20571000000,19518000000,25028000000,,30985000000,27883000000,31980000000,,47167000000,50763000000,50206000000,,47965000000,36218000000,36888000000,37204000000,36725000000,36512000000,39561000000,41315000000,-10865000000,12568000000,18228000000,25426000000,31285000000,28332000000,28661000000,26079000000,25344000000,23031000000,32340000000,61880000000,67910000000,75885000000,81247000000,89105000000,74467000000,85011000000,93817000000
DebtFinEBITDA,-300,,790,2120,,-230,-1050,2180,-380,-150,-150,2270,,1940,1500,1680,,2550,2300,3240,,5310,8580,6260,,3940,2150,2280,2600,3210,3220,3650,3530,-810,950,1330,2220,4340,3800,3800,3470,2240,2340,3930,7170,-17280,-22910,-37390,-43380,3820,4740,5380
SP1,750,,890,830,,670,760,710,710,690,650,640,,620,590,560,,310,540,570,,490,460,470,,490,580,580,570,560,580,570,500,890,770,740,730,670,670,780,770,730,730,700,610,530,510,500,490,500,490,470
SP2,890,,970,980,,950,990,940,960,960,900,990,,970,930,900,,660,910,920,,640,590,720,,740,920,920,950,840,950,910,930,1180,1020,1000,970,910,910,970,960,950,890,870,810,740,710,710,720,840,820,800
CAR,80,,160,,,80,350,270,170,80,60,320,,250,220,,,,320,360,,90,60,90,,130,340,330,360,270,300,260,310,1230,600,530,420,280,290,240,260,290,270,140,130,110,60,40,50,150,70,70
QR,420,,730,800,,690,920,670,810,730,500,870,,860,670,660,,780,820,760,,370,300,370,,400,810,780,880,580,820,720,790,1550,1030,960,880,720,710,910,870,820,690,570,490,390,340,330,350,470,440,410
CR,510,,850,900,,770,980,780,870,790,610,970,,900,750,740,,860,900,800,,400,330,420,,450,850,840,940,650,910,800,880,1640,1130,1060,990,840,830,1020,990,970,810,700,590,470,420,400,420,570,540,530
PP,80,,160,290,,80,350,270,170,80,60,320,,250,220,170,,300,320,360,,90,60,90,,130,340,330,360,270,300,260,310,1230,600,530,420,280,290,470,420,380,340,140,130,110,60,40,50,150,70,70
RCLR,350,,540,510,,600,550,410,610,620,450,540,,580,440,460,,500,480,370,,280,230,280,,280,430,430,510,330,490,450,480,350,450,460,500,500,450,480,510,520,380,470,400,320,290,310,330,380,400,390
KP,-100,,-30,-20,,-40,0,-50,-20,-40,-80,-10,,-20,-60,-60,,-30,-20,-50,,-270,-320,-210,,-200,-40,-40,-10,-110,-20,-50,-30,130,30,20,0,-40,-40,10,0,-10,-50,-80,-130,-190,-220,-220,-210,-120,-130,-140
PKKO,-170,,550,390,,-50,0,-70,-20,-40,-80,-10,,370,230,1220,,620,500,1110,,6480,7360,4430,,3640,760,830,260,2000,380,920,590,-3410,-800,-370,50,770,800,-120,50,150,1030,1410,2560,3710,4220,4300,4000,2300,2480,2640
RN,8660,19170,10650,10670,11740,11190,10550,10350,10760,10760,11430,11410,12460,11470,11000,10980,11760,11770,10990,10700,10910,9390,9010,8720,9140,10190,10210,9850,9670,9740,9890,10040,10030,10080,9470,9050,8750,8270,8520,8510,8470,8630,8710,8890,8950,9110,9180,9250,9440,9860,9800,9910
CRN,42000,19000,34000,34000,31000,33000,35000,35000,34000,34000,32000,32000,29000,32000,33000,33000,31000,31000,33000,34000,33000,39000,41000,42000,40000,36000,36000,37000,38000,37000,37000,36000,36000,36000,39000,40000,42000,44000,43000,43000,43000,42000,42000,41000,41000,40000,40000,39000,39000,37000,37000,37000
CPZ,120000,44000,64000,66000,60000,59000,63000,70000,64000,63000,62000,58000,55000,61000,65000,68000,64000,66000,69000,77000,75000,113000,148000,161000,154000,138000,111000,100000,95000,90000,86000,84000,85000,83000,90000,92000,94000,93000,90000,89000,89000,86000,89000,88000,93000,104000,111000,121000,124000,114000,106000,99000
RZ,37440,,,,,69500,94820,70990,143270,101790,105640,97990,26510,,-23350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRZ,10000,,,,,5000,4000,5000,3000,4000,3000,4000,14000,,-16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMO,5930,12900,6770,6340,6980,7420,6570,6250,6750,6830,7770,7740,8350,7210,6550,6760,7240,7010,6310,5580,5690,5320,5530,6010,6300,6750,5980,5280,5190,5010,5170,5360,5380,3980,3560,3360,3290,3900,4350,4440,4440,4430,4340,4820,5240,5640,6290,6530,6900,7180,7190,7200
RMT,700,1400,1160,1170,1290,1330,1330,1300,1380,1360,1390,1420,1510,1520,1490,1490,1600,1500,1400,1300,1330,1230,1190,1170,1230,1270,1330,1360,1370,1390,1390,1390,1380,1350,1320,1330,1320,1330,1340,1320,1330,1340,1340,1340,1310,1300,1280,1260,1270,1300,1310,1340
RM,630,1270,990,990,1090,1130,1110,1080,1140,1130,1180,1200,1280,1250,1210,1220,1310,1240,1140,1060,1080,1000,980,980,1030,1070,1090,1080,1080,1090,1100,1100,1100,1010,960,950,940,990,1020,1020,1020,1030,1020,1050,1050,1060,1070,1060,1070,1100,1110,1130
COP,52000,,,,,38000,39000,40000,37000,38000,35000,36000,43000,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSP,-68000,,,,,-21000,-24000,-30000,-27000,-25000,-27000,-22000,-12000,,-48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
