,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,19.92,15.70,,,,16.22,-6.92,-11.34,-16.39,-16.18,7.02,18.90,30.33,58.61,25.38,11.60,5.49,-11.43,8.13,19.48,23.36,23.41,24.51,23.54,23.99,24.27,20.16,13.12,7.51,1.88,-3.14,-3.33,-4.05,-2.19,-5.26,-8.84,-10.75,-13.10,-14.55,-13.17,-14.91,-15.32,-17.35,-19.03,-16.29,-7.46,4.08,11.01,15.00,9.70,6.82,11.94
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,10.14,2.92,3.86,-1.28,-11.79,-1.96,-2.06,-1.03,12.62,8.91,7.36,20.45,-10.97,-3.06,1.48,1.13,8.68,7.11,4.78,1.18,9.65,6.27,5.16,1.41,6.02,0.05,-0.05,-3.90,0.79,-0.15,-0.79,-2.04,-2.37,-3.92,-2.87,-4.63,-4.00,-2.37,-4.82,-5.08,-6.30,-4.36,-1.59,4.93,5.38,2.01,1.95,0.09,2.61,6.91
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-16.62,-13.57,,,,-13.96,7.43,12.78,19.59,19.30,-6.56,-15.89,-23.27,-36.96,-20.24,-10.39,-5.19,12.92,-7.53,-16.30,-18.95,-18.98,-19.69,-19.05,-19.35,-19.53,-16.77,-11.60,-6.98,-1.84,3.23,3.45,4.22,2.23,5.57,9.72,12.05,15.10,17.02,15.15,17.53,18.09,21.02,23.53,19.45,8.06,-3.93,-9.92,-13.04,-8.84,-6.38,-10.66
CPCurrent_sy,-14.38,-13.57,,,,-13.89,-5.25,-12.44,-12.77,1.07,-26.09,-22.35,-24.98,-29.91,-0.70,13.34,30.75,19.78,1.50,-9.83,-20.36,-22.17,-21.67,-20.64,-20.85,107.87,-14.66,-9.84,-4.30,-16.28,3.23,-5.49,-4.64,-55.58,-2.68,8.54,9.77,23.73,92.55,27.41,32.65,36.29,-1.70,61.63,65.87,33.45,12.63,-0.83,-10.40,-35.29,-35.19,-37.98
CPCurrent_qq,,,-9.21,-2.83,-3.72,1.29,13.37,2.01,2.10,1.04,-11.21,-8.18,-6.86,-16.98,12.34,3.15,-1.46,-1.12,-8.00,-6.63,-4.57,-1.16,-8.80,-5.89,-4.92,-1.39,-5.67,-0.05,0.05,4.06,-0.80,0.16,0.80,2.08,2.44,4.10,2.94,4.85,4.15,2.43,5.07,5.35,6.73,4.55,1.61,-4.69,-5.11,-1.96,-1.91,-0.09,-2.55,-6.45
CPCurrent_sq,,,-4.77,-5.16,-3.62,-1.08,4.78,-12.36,-3.98,14.61,-23.37,-7.92,-7.24,7.08,8.56,5.10,7.02,-1.90,-8.00,-6.64,-5.48,-4.13,-7.41,-5.40,-5.74,151.78,-61.99,-0.05,0.05,120.24,-53.13,-8.50,0.96,2.58,2.70,2.05,2.10,15.62,59.84,-32.48,6.30,18.79,15.29,11.02,9.09,-4.43,-2.70,-2.24,-1.44,-30.98,-2.55,-6.45
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,97.47,6.77,,,,34.33,-9.93,-31.41,-44.07,-27.37,-7.30,52.87,28.09,-37.36,-121.06,-87.55,-75.88,-38.53,575.95,-131.16,39.05,7.63,-28.68,2411.13,165.46,48.06,-23.85,-72.37,-50.09,-2.97,-24.42,49.58,-77.15,-85.54,-85.96,-85.63,187.80,-82.06,-18.91,140.60,36.66,-6551.52,-1838.14,-528.80,-304.94,207.56,235.52,257.45,229.49,9.93,-5.89,-14.49
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,19.76,4.39,11.19,-3.37,-19.70,-20.51,-9.32,25.48,2.49,31.09,-24.02,-38.64,-134.46,177.49,47.24,56.36,166.79,-105.07,757.12,21.02,76.78,64.39,-24.52,-32.50,-9.08,-40.36,36.36,31.24,-29.18,18.04,-79.17,-16.98,-31.22,20.82,317.20,-94.82,210.79,258.48,136.97,-344.36,16.27,11.56,-13.26,228.26,5.49,2.75,-6.86,8.88,-9.69,-6.63
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,-49.36,-6.34,,,,-25.56,11.02,45.80,78.79,37.69,7.88,-34.58,-21.93,59.64,,703.31,314.53,62.67,,,-28.08,-7.08,40.22,,-62.33,-32.46,31.32,261.98,100.37,3.06,32.32,-33.15,337.52,591.68,612.16,595.76,-65.25,456.94,23.34,-58.43,-26.83,,,,,,,,,-9.03,6.26,16.95
CZCurrent_sy,-46.67,-15.46,,,,36.44,119.27,38.18,22.20,13.29,-39.54,-58.59,-23.78,115.78,,654.11,186.16,-7.86,,,-54.17,-39.66,18.23,,-19.10,-2.97,22.32,198.15,19.22,1.67,68.14,-37.08,94.60,934.71,292.96,247.90,-21.00,78.34,-5.53,-52.76,-11.14,,,,,,,,,-27.47,-6.48,-13.75
CZCurrent_qq,,,-16.50,-4.21,-10.07,3.49,24.53,25.80,10.28,-20.30,-2.43,-23.72,31.61,62.97,,,-32.08,-36.05,-62.52,,,-17.37,-43.43,-39.17,32.49,48.14,9.98,67.68,-26.66,-23.80,41.20,-15.28,379.98,20.46,45.39,-17.23,-76.03,1830.67,-67.80,-72.10,-57.80,,,,,,-5.21,-2.68,7.36,-8.16,10.73,7.11
CZCurrent_sq,,,-4.71,48.26,9.95,-12.17,53.13,-6.56,-2.76,-18.57,-18.28,-36.00,78.98,130.53,,,-32.08,-25.77,-59.00,,,-2.27,-19.66,-31.02,49.37,17.21,1.28,68.14,-40.27,-0.05,67.51,-37.08,84.73,431.46,-36.38,-44.30,-58.05,1099.74,-66.30,-72.15,-21.09,,,,,,-16.11,1.87,-6.17,-9.55,8.16,-6.05
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,176.17,12.79,,,,32.79,-16.13,-17.98,-20.23,-18.91,3.98,2.34,-18.17,-34.77,-40.51,-37.99,-20.19,12.21,14.68,-8.06,6.55,-1.31,35.23,86.06,41.34,3.14,-25.76,-57.19,-38.16,-20.06,-19.42,33.32,-80.25,-109.07,-121.27,-111.13,204.64,307.47,244.26,679.92,-1.55,-646.02,-480.35,-272.18,-279.16,251.01,268.33,267.33,263.43,8.61,-20.13,-18.29
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,24.35,0.95,4.22,1.50,-21.46,-1.28,1.36,3.18,0.71,-2.84,-18.95,-17.76,-8.14,1.28,4.31,15.63,-6.11,-18.81,20.89,7.09,28.65,11.71,-8.16,-21.85,-7.40,-35.59,32.68,1.02,-6.67,6.57,-80.35,-146.41,-118.82,44.26,638.17,-68.39,52.16,124.05,-8.64,-275.31,-5.99,-1.43,4.93,247.76,18.14,0.82,-7.15,-1.81,-13.12,3.15
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,-63.79,-11.34,,,,-24.69,19.23,21.93,25.37,23.32,-3.83,-2.29,22.20,53.32,68.08,61.26,25.29,-10.88,-12.80,8.77,-6.15,1.33,-26.05,-46.25,-29.25,-3.04,34.70,133.61,61.69,25.09,24.11,-24.99,406.40,,,,-67.18,,,,1.57,,,,,,,,,-7.92,25.21,22.38
CZOCurrent_sy,-54.72,-17.34,,,,17.93,47.17,36.94,35.58,47.69,-8.43,-22.46,-13.45,118.66,-11.31,0.36,-19.54,-13.72,35.03,17.81,13.69,-55.98,-42.36,-34.85,-24.84,76.67,12.06,221.92,164.73,-22.46,16.76,-58.54,7.90,,,,-52.68,,,,-1.35,,,,,,,,,-12.35,17.40,13.73
CZOCurrent_qq,,,-19.58,-0.94,-4.05,-1.48,27.32,1.30,-1.34,-3.08,-0.71,2.92,23.38,21.60,8.86,-1.26,-4.14,-13.51,6.51,23.17,-17.28,-6.62,-22.27,-10.48,8.89,27.96,7.99,55.24,-24.63,-1.01,7.14,-6.17,408.82,,,,,216.37,-34.28,-55.37,9.45,,,,,,-15.36,-0.82,7.69,1.84,15.10,-3.06
CZOCurrent_sq,,,21.21,10.74,8.20,-18.80,51.26,3.04,7.13,-11.55,-6.21,-12.75,19.57,123.46,-61.96,-1.26,-4.14,139.63,-40.47,-13.85,-7.50,-7.22,-22.04,-2.63,6.71,118.11,-50.55,179.72,-12.24,-36.12,-25.54,-0.69,128.39,,,,,-17.30,142.93,-48.54,-4.59,,,,,,-17.24,9.21,-4.18,1.22,10.84,5.80
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,-5.85,1.80,,,,-21.44,-0.59,,,35.05,38.03,19.45,,10.86,14.12,25.60,,8.06,4.69,-1.50,,-3.27,-5.86,-5.91,,-29.75,0.36,1.59,34.78,35.92,-0.49,-0.97,1.99,-12.11,-6.98,-5.55,-4.56,12.18,3.69,4.11,1.67,-0.49,-3.11,-3.28,-0.48,6.34,5.09,0.81,-1.89,-7.16,-5.32,-3.95
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,-20.12,8.10,,-9.04,1.09,8.75,,22.84,3.32,-5.89,-16.28,36.18,6.37,3.57,-33.35,47.16,3.04,-2.55,-32.33,42.35,0.29,-2.59,-28.08,,43.26,-1.40,-4.59,0.85,4.88,-1.87,-1.74,-13.10,11.00,-0.36,-0.70,2.14,2.60,0.04,-3.03,-0.02,-0.10,-0.14,-0.21,6.83,-1.28,-4.21,-2.88,1.09,0.67,-2.82
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
