,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
EVEBITDACurrent_yy,-194.05,-1597.37,,,,101.04,98.64,93.73,54.78,-698.91,-118.95,50.40,102.12,53.52,12.56,-114.07,-3747.26,190.97,148.79,142.80,31.58,-404.84,-897.32,-164.40,390.62,139.68,79.73,-819.33,-230.78,129.00,-128.79,448.69,175.21,-80.17,93.91,-133.77,-268.84,353.32,7191.71,170.90,160.61,203.36,-60.98,-415.14,-270.99,-288.71,-447.21,475.90,1696.52,60.73,90.33,-97.09,-100.59
EVEBITDACurrent_sy,-56.32,37.07,,,,-32.66,-4.44,-26.51,238.41,-37.20,32.31,34.26,-62.72,-13.09,22.30,76.06,55.25,2.41,-18.40,-38.65,1.24,37.32,29.52,74.94,44.31,5.08,26.73,-27.64,-3.43,-19.50,-15.34,70.33,45.71,94.06,32.28,-11.41,5.59,-14.74,2.26,-8.98,-11.64,-33.21,-39.88,-38.15,-42.42,58.79,38.46,119.01,153.46,-40.53,1.54,-32.12,-135.97
EVEBITDACurrent_qq,,,-56.52,53.99,72.23,105.21,-304.73,-111.71,-100.25,31.00,25.16,52.04,108.55,-1613.92,-40.80,-17.42,-45.72,137.76,-24.48,3.00,-332.93,-68.24,-97.53,91.68,1151.19,-77.03,-200.91,-277.28,-49.54,140.22,-200.82,675.01,-67.75,-89.39,-130.95,-3088.83,-61.26,128.48,384.24,-68.12,37.86,42.55,-37.71,-357.46,25.20,-57.32,-14.60,378.74,217.68,-103.87,71.79,183.90,-164.95
EVEBITDACurrent_sq,,,-61.49,15.83,-54.86,234.44,-45.35,-10.92,107.84,-37.93,15.14,-9.61,-42.29,44.69,62.02,30.13,-49.11,-4.55,29.10,-2.16,-16.03,29.48,21.76,32.15,-30.73,-5.72,46.84,-24.54,-7.56,-21.41,54.44,51.82,-20.93,4.66,5.27,1.68,-5.76,-15.49,26.27,-9.49,-8.52,-36.12,13.66,-6.88,-14.83,76.15,-0.89,47.29,-1.43,-58.67,69.22,-1.53,-152.23
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,230.67,-74.08,,,,218.11,1904.92,1086.84,162.71,205.82,121.50,78.24,77.58,-0.40,-30.08,-26.03,-30.15,16.82,49.95,-17.44,-45.43,-87.62,-84.89,-117.05,-213.11,-521.91,-606.76,-194.54,101.69,130.96,118.68,47.32,-6504.17,-882.15,-989.16,-263.15,43.98,121.31,67.73,120.40,130.20,-83.87,253.30,-349.75,-493.46,-1346.40,-146.30,86.69,55.91,-192.43,-1237.36,-16720.30,-3435.25
ROE_sy,15.37,155.35,,,,2.94,-30.97,-20.13,669.31,36.15,110.03,15.26,-28.72,-9.80,-42.22,-14.41,52.97,-22.76,14.10,1.20,-30.60,-41.20,-36.63,-35.14,-26.47,8.38,-30.94,-18.03,-47.01,-55.31,-29.44,-60.84,-64.16,8.32,6.91,87.22,103.50,45.12,33.17,9.97,43.98,16.81,42.86,-15.86,-26.45,-35.68,-42.31,12.41,13.92,26.62,68.22,8.96,-1712.53
ROE_qq,,,-75.98,-411.48,472.63,14.12,51.36,53.31,-0.80,32.85,9.63,23.37,-1.17,-25.49,-23.04,30.52,-6.67,24.62,-1.22,-28.13,-38.31,-71.72,20.51,-181.12,-309.20,-5.48,-44.74,52.85,102.34,1837.50,-12.69,-233.00,-184.63,-136.63,0.74,45.68,56.09,190.01,-250.32,134.33,-35.00,-51.92,1328.80,-155.94,-2.40,-52.30,46.92,83.92,-239.10,-910.20,-142.76,-102.27,28.73
ROE_sq,,,-4.52,14.27,-83.43,469.51,-35.97,32.22,59.57,0.79,-1.23,-27.44,-1.32,27.54,-36.73,7.49,76.37,-35.59,-6.55,-4.67,20.95,-45.43,0.70,-2.41,37.11,-19.56,-35.83,15.82,-11.36,-32.17,1.32,-35.72,-18.86,105.00,,12.56,-11.81,46.19,-8.24,-7.05,15.47,18.60,12.23,-45.26,0.94,3.71,0.67,6.67,2.29,15.27,33.75,-30.91,-1613.86
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,227.57,-74.43,,,,225.60,1734.78,1094.21,161.19,208.04,127.84,45.72,59.92,-11.57,-37.23,-15.69,-23.02,17.25,44.32,-22.80,-44.96,-85.29,-83.07,-120.25,-215.06,-448.25,-552.20,-131.17,101.47,132.40,120.84,38.95,-7114.29,-963.10,-989.21,-204.29,51.32,117.58,73.46,124.90,133.47,-82.95,255.64,-312.96,-413.12,-956.00,-139.18,89.54,59.28,-158.26,-749.25,-5485.45,-1031.86
ROA_sy,512.90,77.37,,,,48.66,97.23,35.97,99.25,42.81,41.65,12.49,16.53,-12.65,-40.63,-42.21,-4.13,-14.72,15.99,11.10,-35.39,-34.90,-23.33,-16.54,-8.38,-14.70,-42.54,-39.12,-73.62,-87.33,-107.77,-91.75,-66.26,454.67,1294.74,1051.28,289.09,9.38,-0.22,9.35,51.17,13.41,42.16,17.31,-26.74,-20.93,-39.44,-27.43,-33.76,6.86,18.46,-39.23,-804.46
ROA_qq,,,-72.62,-363.04,487.60,16.63,54.30,42.54,1.83,37.55,14.12,-8.84,11.75,-23.94,-18.99,22.45,2.03,15.85,-0.29,-34.50,-27.26,-69.04,14.79,-178.31,-313.42,6.28,-49.05,59.97,102.62,1971.43,-4.14,-217.27,-201.23,-154.89,1.24,59.87,51.81,192.05,-249.09,137.65,-35.22,-53.12,1261.33,-151.52,4.75,-28.14,37.69,86.25,-270.91,-712.75,-104.89,9.57,24.84
ROA_sq,,,-14.39,64.30,-1.05,6.82,13.57,13.27,45.00,-23.43,12.65,-10.05,50.21,-42.61,-23.44,-12.43,149.16,-48.95,4.13,-16.13,44.90,-48.55,22.62,-8.70,59.07,-52.10,-17.40,-3.27,-31.08,-76.99,-150.67,202.63,182.05,278.18,9.13,-1.10,-4.68,6.31,-0.44,8.39,31.77,-20.25,24.81,-10.56,-17.71,-13.92,-4.41,7.18,-24.88,38.85,5.96,-45.02,-970.87
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,164.71,-119.19,,,,487.37,512.03,1905.00,105.64,191.03,125.36,68.98,46.76,5.04,-19.68,-5.57,-4.25,-18.76,-0.71,-45.49,-46.94,-26.37,-31.88,-88.69,-245.15,-285.59,-324.29,-1023.94,100.92,119.30,114.55,60.98,-11450.00,-853.11,-983.11,-174.61,79.19,113.99,80.71,113.66,147.09,-87.80,274.53,-396.88,-476.40,-1516.13,-139.78,87.02,70.75,-93.39,-554.05,-7200.00,-2052.04
OPM_sy,1484.62,59.44,,,,65.85,74.79,20.91,24.11,31.93,0.57,22.32,33.95,2.71,21.51,13.43,-1.98,-1.71,-9.39,-24.79,-6.07,-8.20,8.74,-17.13,-21.89,-30.50,-34.52,-17.77,-35.67,-46.48,-58.60,-50.00,-40.59,26.10,64.53,41.85,3.33,-2.93,4.95,17.62,114.25,60.38,49.66,29.64,-14.68,-18.59,-26.43,-20.85,-28.53,-43.64,-53.52,-93.33,-1121.60
OPM_qq,,,-40.00,69.92,1075.00,-5.64,48.91,31.75,11.08,33.54,15.31,-1.21,-3.52,-4.42,-11.82,16.13,-2.17,-18.90,7.77,-36.24,-4.78,12.54,-0.30,-89.42,-1322.54,-43.89,-20.50,56.41,101.22,2912.50,-9.13,-216.89,-254.69,-99.89,-6.56,63.65,73.12,234.39,-246.85,125.74,-7.29,-65.17,2000.00,-143.78,-17.54,-31.04,41.00,85.71,-164.86,-766.33,-99.53,-59.45,21.92
OPM_sq,,,5.05,41.96,-7.94,20.81,10.71,-1.80,-5.51,28.43,-15.61,19.43,3.48,-1.53,-0.16,11.49,-10.58,-1.25,-7.97,-7.46,11.67,-3.48,9.02,-29.47,5.25,-14.12,2.72,-11.43,-17.66,-28.55,-20.55,6.98,-2.17,51.67,3.66,-7.77,-28.74,42.47,12.08,3.37,29.80,6.65,4.59,-10.46,-14.57,1.76,-5.49,-3.67,-22.86,-19.75,-22.05,-86.18,-11921.43
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,208.73,-79.12,,,,253.85,1636.67,908.25,128.25,195.38,154.70,68.88,43.94,-29.99,-54.71,-38.75,-15.48,67.28,114.48,-0.99,-46.19,-85.39,-79.29,-126.65,-268.81,-561.29,-559.93,-133.18,101.12,120.75,113.52,53.71,-7560.00,-1110.11,-1250.60,-263.64,55.36,114.07,80.00,115.60,126.73,-80.63,260.99,-354.96,-494.38,-1024.49,-140.33,88.92,64.67,-112.14,-619.35,-7840.54,-1824.19
ROS_sy,384.00,83.06,,,,66.14,125.53,31.66,45.76,40.08,49.87,47.23,11.05,0.87,-30.22,-29.98,-19.55,-16.92,-4.25,-15.55,-20.39,-18.06,5.25,-7.08,-12.67,-6.92,-40.79,-17.53,-44.46,-77.85,-101.30,-82.62,-57.02,160.27,6866.67,274.47,89.54,12.11,-5.42,13.07,55.17,34.98,61.72,60.05,18.44,-12.35,-24.64,-40.97,-24.58,-39.29,-23.93,-44.68,-334.08
ROS_qq,,,-71.15,-423.33,464.95,3.95,41.58,50.48,3.06,34.53,22.08,-0.23,-12.16,-34.57,-21.02,34.94,21.21,29.50,1.26,-37.70,-34.12,-64.84,43.55,-180.15,-317.29,3.92,-43.12,59.36,102.00,1680.00,-6.74,-239.16,-222.94,-141.02,-6.23,56.02,60.36,175.98,-250.99,134.29,-32.06,-44.94,1155.10,-154.31,-5.09,-29.06,45.25,85.08,-235.14,-675.00,-85.64,-64.69,18.79
ROS_sq,,,-25.73,87.23,14.94,3.95,0.82,9.30,27.25,-0.10,7.86,7.37,-4.02,-9.25,-25.38,7.73,10.29,-6.29,-14.00,-4.98,3.97,-3.54,10.45,-16.11,-2.29,2.81,-29.74,16.85,-34.20,-58.99,-104.11,1666.67,62.77,148.37,6.84,-13.30,-17.61,46.90,-9.86,3.65,13.07,27.78,8.00,2.58,-16.33,-5.44,-7.14,-19.66,6.91,-23.88,16.34,-41.57,-552.40
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,192.64,-125.51,,,,389.86,419.25,757.63,151.33,179.50,111.56,61.86,41.78,3.49,-19.24,-7.64,-6.29,-16.34,1.76,-34.40,-35.42,-25.00,-61.08,-145.99,-283.04,-344.49,-499.26,-120.00,96.56,115.27,115.44,73.25,-1871.74,-780.07,-891.97,-219.90,83.68,114.16,81.69,109.86,118.24,-111.49,265.10,-636.92,-1351.85,-1296.67,-140.94,112.32,87.57,-101.19,-590.16,-6627.91,-5347.62
RS_sy,2477.78,16.16,,,,65.49,237.97,65.72,32.75,13.57,-9.55,2.35,10.92,30.01,40.27,71.67,42.91,8.28,-10.18,-34.47,-20.52,-15.43,-23.01,-33.70,-43.33,-42.70,-45.57,-25.98,-19.88,-67.73,-24.12,-14.72,-19.66,143.05,-4.91,19.03,28.27,27.31,98.91,26.39,37.04,25.07,14.34,-12.06,13.11,-30.01,-28.08,-16.39,-53.17,-10.93,-29.24,-65.20,-961.73
RS_qq,,,-35.51,36.90,387.29,17.99,49.25,29.98,9.79,31.22,12.97,-0.55,-3.82,-4.22,-11.84,13.73,-2.41,-14.49,7.23,-26.69,-3.94,-0.68,-44.35,-186.63,-282.29,-32.66,9.13,52.26,94.03,689.13,-8.12,-182.73,-340.29,-103.20,-7.00,66.58,77.54,276.35,-238.31,118.01,-58.46,-211.11,2086.67,-158.56,3.15,-23.96,41.77,117.62,-197.67,-1907.14,-99.76,-66.69,18.49
RS_sq,,,-41.37,79.11,21.91,29.28,19.73,-12.17,-2.35,10.59,-4.64,-0.62,5.83,29.63,2.89,21.62,-11.89,-1.79,-14.66,-11.26,6.85,4.51,-22.31,-23.59,-8.66,5.66,-26.19,3.92,-1.13,-57.44,73.54,16.80,-6.86,28.74,-32.10,46.20,0.37,27.78,6.09,-7.10,8.82,16.62,-3.01,-28.55,39.97,-27.84,-0.33,-16.94,-21.60,37.24,-20.82,-59.15,-2041.38
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,203.95,-86.12,,,,480.82,2074.07,685.26,64.10,170.52,129.64,79.76,53.12,4.80,-18.25,1.27,10.44,0.50,8.08,-46.24,-53.87,-51.82,-37.53,-83.84,-223.88,-274.23,-299.73,-661.86,98.01,121.20,113.06,59.43,-5618.75,-944.19,-1084.54,-153.90,82.62,114.82,80.94,116.40,171.07,-76.21,284.34,-344.64,-409.73,-807.81,-141.88,77.37,64.57,-95.58,-518.15,-4350.00,-1640.32
GPM_sy,298.08,115.05,,,,111.74,633.33,42.28,62.19,34.75,27.89,17.08,-0.77,7.12,-10.66,-6.69,-8.96,-12.85,-6.33,-23.53,-11.54,-18.90,0.48,-5.54,-12.09,-14.21,-39.48,-21.53,-39.19,-66.99,-92.06,-59.48,-71.63,85.24,808.00,64.89,188.61,7.17,21.59,11.83,28.07,48.70,43.12,39.23,,-19.00,-22.78,-19.61,-6.51,-48.15,-51.80,-92.10,-798.53
GPM_qq,,,-63.01,251.85,433.68,-16.37,38.44,27.09,11.53,37.86,17.52,-0.52,-5.00,-5.65,-8.32,23.23,3.61,-14.14,-1.41,-38.71,-11.10,-10.32,27.84,-84.14,-781.36,-26.12,-46.55,55.38,97.59,1443.75,-9.77,-238.66,-240.15,-98.36,-5.23,64.24,76.72,269.18,-235.32,130.77,0.89,-43.36,948.44,-140.83,-27.74,-29.43,37.97,77.94,-100.00,-614.52,-96.05,-58.84,21.78
GPM_sq,,,-70.20,498.48,1.77,16.67,3.20,16.12,16.01,-3.07,-2.06,6.30,-1.67,4.64,-18.32,11.03,-4.07,0.17,-12.20,-9.36,10.97,-8.16,8.78,-14.79,3.27,-10.37,-23.26,10.48,-19.97,-51.35,-81.55,464.00,-43.97,217.72,-9.56,2.42,-1.94,17.98,2.60,-5.80,12.31,36.99,-1.25,-8.35,-19.34,10.96,-5.86,-4.59,-6.19,-38.46,-12.50,-84.35,-8391.30
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,188.92,-53.58,,,,111.96,117.07,104.15,38.72,59.79,67.88,43.12,24.62,-1.73,-22.36,-12.34,-2.58,-2.02,7.69,-20.49,-24.83,-17.27,-37.29,-83.93,-162.18,-205.56,-219.47,-275.63,142.16,146.72,153.43,160.69,-234.29,-302.61,-321.00,-178.57,169.45,153.63,100.23,375.15,48.45,-42.41,35900.00,-60.57,-42.82,-70.50,-75.83,197.77,75.30,-334.51,-505.75,-475.23,-451.04
RBS_sy,18.39,-1.27,,,,13.62,16.24,20.49,29.37,-0.81,-20.07,-4.91,-13.50,19.89,31.78,15.75,14.10,-3.73,-2.25,0.69,-5.83,-7.75,-15.54,-40.23,-40.84,-27.98,-26.10,3.58,-8.51,-27.78,-20.42,-28.48,0.46,42.75,40.07,58.45,44.01,0.87,-1.89,-8.60,-9.69,0.80,12.77,1.43,13.19,4.43,-7.91,0.35,-9.69,-6.09,7.19,-15.44,-101.26
RBS_qq,,,6.96,22.36,56.15,3.72,9.54,15.07,6.10,19.48,15.08,-1.90,-7.62,-5.78,-9.08,10.78,2.66,-5.24,-0.07,-18.21,-2.94,4.29,-24.25,-79.04,-475.63,-77.03,14.27,69.19,190.17,96.15,-1.96,-65.00,-299.52,-195.94,-6.94,87.56,276.36,128.52,-99.55,15033.33,-4.85,-11.34,181.98,-83.43,37.99,-54.25,130.97,104.21,-18.76,-161.20,-299.62,-88.86,24.00
RBS_sq,,,4.47,-3.44,2.75,9.62,6.88,0.08,10.32,-15.95,-13.87,19.07,0.36,16.49,-5.33,4.58,-1.08,-1.71,-3.87,7.73,-7.48,-3.71,-12.00,-23.76,-8.43,17.22,-9.70,6.85,-19.11,-7.47,-0.49,-3.97,13.62,31.49,-2.37,8.63,3.26,-7.90,-5.03,1.20,2.02,2.80,6.24,-8.97,13.85,-5.15,-6.30,-0.81,2.46,-1.37,6.94,-21.75,-101.52
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,176.02,-123.58,,,,455.19,546.23,2316.00,135.20,203.47,101.58,45.76,62.99,32.71,11.28,30.09,-12.76,-43.08,-33.18,-57.50,-45.69,-26.08,-44.18,-91.38,-198.94,-240.56,-320.05,-1011.69,101.29,130.24,122.45,48.72,-10058.33,-741.37,-782.02,-130.28,77.24,117.45,74.39,121.71,158.46,-89.12,268.80,-350.00,-400.63,-1393.75,-138.63,87.78,66.32,-135.91,-671.77,-5034.55,-1167.70
ROPA_sy,3709.09,46.98,,,,9.68,63.07,16.61,65.09,36.48,22.50,16.12,26.65,-7.61,-9.78,-0.99,15.91,-3.22,-4.06,-29.04,-28.05,-32.65,-19.21,-12.61,-7.93,-2.28,-34.59,-6.66,-57.59,-60.21,-56.04,-55.14,-46.45,39.85,62.99,-15.66,-42.71,25.00,61.17,136.86,322.22,12.73,12.50,-5.67,-14.25,-12.41,-13.33,-22.76,-37.85,-33.14,-55.94,-95.03,-559.47
ROPA_qq,,,-29.22,74.87,1134.00,5.80,62.34,24.77,9.75,36.51,7.83,-9.78,22.72,11.15,-9.58,5.47,-17.71,-27.47,6.14,-32.91,5.15,-1.28,-19.85,-89.64,-1306.49,-40.26,-25.48,57.06,101.71,3183.33,-6.85,-198.09,-231.94,-111.46,0.95,66.88,67.19,262.13,-245.35,128.08,-11.67,-69.81,2154.17,-141.59,-6.22,-29.92,32.69,86.84,-192.73,-809.94,-120.20,12.46,27.73
ROPA_sq,,,-28.53,42.93,-13.26,23.79,6.25,2.21,22.81,2.34,-4.64,-3.12,33.95,-25.35,-6.88,6.32,56.82,-37.67,-7.68,-21.36,58.99,-41.65,10.74,-14.94,67.51,-38.07,-25.88,21.39,-23.89,-41.90,-18.09,23.88,-9.16,51.72,-4.55,-35.90,-38.29,231.02,23.08,-5.80,10.01,-11.62,22.83,-21.01,,-9.72,21.53,-29.60,-19.54,-2.88,-19.92,-92.06,-7543.33
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,733.16,-95.43,,,,-460.96,-4123.68,-4628.50,587.66,251.21,189.17,169.25,510.15,47.80,-44.12,-82.82,-96.26,-933.98,-1373.89,-575.09,384.25,100.82,101.02,94.24,-208.74,1248.10,481.10,1542.50,101.38,-15.14,-71.33,-107.94,-3641.98,-256.79,-14619.47,501.59,140.08,69.54,98.50,-90.80,-375.93,136.28,-13.37,207.92,139.11,173.46,249.92,-28.55,-29.43,-666.69,-12006.14,-678.58,-726.98
ZNPO_sy,5.38,-150.41,,,,510.62,-180.34,-94.00,-176.13,-95.82,244.96,1324.61,215.19,1624.05,15.16,-11.10,-32.18,-20.65,-24.29,-0.36,110.92,48.45,-62.76,-27.87,-187.47,58.84,157.41,-16.02,207.91,-75.08,-13.77,14.14,-61.65,25.64,-3.11,-27.85,-53.07,-29.04,20.62,38.27,201.03,124.05,30.67,58.82,-86.31,-78.83,26.12,-29.76,494.01,366.53,-41.64,5.62,-959.80
ZNPO_qq,,,-76.44,-418.66,386.80,-267.66,-162.59,-274.48,141.71,-63.13,54.84,190.82,267.51,-91.07,-41.46,-10.60,-20.08,-2093.97,10.58,66.66,181.46,-96.61,10.31,-289.04,-1438.47,142.02,-52.45,369.28,-98.53,2481.55,-83.94,-230.05,-556.77,-14.27,-1387.63,103.60,-34.46,-186.85,26.85,122.09,-2066.31,111.42,-328.57,159.99,149.74,-20.14,25.31,-71.41,146.67,-741.26,-2532.80,98.61,-167.31
ZNPO_sq,,,375.49,74.61,-22.44,10.05,-153.90,113.05,-1083.59,106.04,1770.00,28.24,-20.47,-9.60,24.91,-1.01,-39.33,5.78,19.18,30.29,28.41,-25.55,-70.11,152.35,-255.73,235.21,-51.55,-17.67,100.11,-68.77,67.60,8.98,-32.77,2.31,29.25,-18.85,-56.27,54.73,119.69,-6.98,-4.79,15.16,28.14,13.05,-91.79,78.05,663.45,-37.04,-30.59,39.84,-4.50,13.96,-664.98
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,,-173.73,1685.46,128.74,-78.95,129.32,-105.15,-139.02,-178.50,-594.24,179.17,,,,,,,,,,,,,,,,,,,,504.38,-207.14,-163.86,-262.86,-148.22,-3886.67,-40009.43,-685.17,3414.10,638.52,100.72,
ZFI_sy,,,,,,,,,,,,,-14.29,5.00,7.29,12.34,4.71,7.60,-21.50,78.36,129.77,49.06,,,,,,,,,,,,,,,,,,,,5.65,-43.13,-79.93,-50.95,-40.90,-100.82,26.78,437.01,607.10,3296.05,88.88,
ZFI_qq,,,,,,,,,,-67.86,60.25,289.97,-136.71,878.39,-79.47,-64.11,-48.89,-236.75,-55.53,27.79,-221.82,121.91,,,,,,,,,,,,,,,,,126.25,97.62,-353.01,408.10,-106.96,-17.78,-1337.74,59.06,-475.00,-1084.95,71.86,272.82,-6.57,-98.42,
ZFI_sq,,,,,,,,,,-13.71,71.46,-33.55,-12.82,5.72,75.20,-30.42,-18.75,8.64,27.82,58.09,4.67,-29.52,,,,,,,,,,,,,,,,,302.73,-48.26,-50.94,3.34,116.79,-81.74,19.91,24.51,-103.02,2915.79,407.90,63.94,-86.37,66.41,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,5.01,2.40,,,,-4.21,20.42,-1.05,1.30,-1.49,-6.48,32.65,19.08,24.01,25.06,-15.42,-14.82,-0.58,6.59,9.60,-1.79,-29.08,-19.45,-23.85,-3.32,45.36,24.11,42.76,28.47,-6.90,-18.34,-17.30,-14.50,-17.18,-0.16,24.79,22.85,38.71,38.55,-22.27,-13.26,-7.03,-1.88,23.11,32.42,46.11,20.42,23.55,7.45,8.29,34.26,47.60,56.03
DTAR_sy,8.01,2.40,,,,-6.74,-8.11,-8.45,-43.38,-4.09,5.30,-5.74,13.34,-5.49,-16.73,-6.29,-13.33,-2.91,0.15,4.19,21.69,-3.07,-1.93,-4.03,-3.69,0.02,12.82,10.45,24.51,1.71,-14.66,-8.02,6.77,-3.77,5.85,14.25,5.12,-4.15,0.69,-8.12,-0.96,7.99,-4.81,1.42,-10.24,1.16,4.84,3.59,6.74,2.34,14.01,5.87,-11.74
DTAR_qq,,,-23.61,40.61,-6.87,-4.24,-3.96,15.54,-4.66,-6.88,-8.83,63.87,-14.41,-3.02,-8.06,10.83,-13.80,13.19,-1.43,13.96,-22.76,-18.27,11.97,7.74,-1.94,22.88,-4.40,23.93,-11.75,-10.95,-16.15,25.50,-8.76,-13.75,1.09,56.85,-10.17,-2.61,0.97,-12.00,0.23,4.39,6.57,10.41,7.82,15.17,-12.17,13.28,-6.23,16.07,8.90,24.52,-0.87
DTAR_sq,,,-9.84,-1.57,1.20,3.85,-11.16,-1.94,-37.42,75.93,-2.47,-12.22,-24.75,46.71,-14.07,-1.22,-30.40,64.36,-11.37,2.77,-18.71,30.91,-10.32,0.58,-18.43,35.95,1.16,-1.54,-8.05,11.06,-15.12,6.11,6.74,0.09,-6.63,14.53,-1.79,-8.74,-1.91,4.51,5.87,-0.50,-13.53,11.34,-6.30,12.13,-10.39,10.02,-3.45,7.52,-0.17,2.16,-19.51
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,7.46,3.60,,,,-6.23,29.63,-1.64,1.98,-2.18,-9.16,62.21,32.19,39.66,39.35,-25.77,-22.69,-0.97,10.75,17.17,-2.73,-40.28,-28.26,-35.90,-4.92,76.13,39.32,82.07,49.31,-11.05,-26.81,-28.67,-22.70,-25.00,-0.24,49.03,41.12,68.23,68.47,-36.16,-21.58,-11.76,-3.29,43.83,66.18,111.82,42.16,56.72,16.46,22.75,111.61,346.54,386.94
CG_sy,10.48,-20.00,,,,32.15,56.29,9.15,-59.01,-12.92,25.47,2.76,20.96,-9.76,-28.54,-17.27,-20.58,-7.02,-5.43,5.80,38.11,-5.86,1.84,4.70,-6.40,3.54,25.37,-2.26,36.83,-16.73,-39.66,-18.34,-1.79,-7.56,24.71,5.14,0.45,-2.65,-13.44,-3.60,-2.07,-6.31,-8.12,-0.64,-5.23,-16.10,-8.97,6.77,25.42,32.40,14.30,4.68,172.43
CG_qq,,,-31.80,63.66,-10.37,-6.27,-5.72,24.19,-7.07,-10.09,-12.45,121.76,-24.27,-5.01,-12.64,18.12,-21.13,21.68,-2.31,24.98,-34.53,-25.29,17.35,11.67,-2.89,38.40,-7.17,45.93,-20.36,-17.54,-23.63,42.23,-13.70,-19.99,1.59,112.47,-18.29,-4.62,1.73,-19.49,0.38,7.33,11.49,19.74,15.98,36.80,-25.17,32.00,-13.81,44.19,28.99,178.54,-6.01
CG_sq,,,-44.90,42.47,21.40,38.67,-34.84,-0.50,-54.41,194.61,-6.11,-18.51,-46.34,119.80,-25.66,-5.65,-48.49,157.33,-24.38,5.56,-32.76,75.39,-18.19,8.52,-39.89,94.01,-0.93,-15.39,-15.85,18.06,-28.20,14.50,1.19,11.13,-3.14,-3.47,-3.32,7.69,-13.88,7.51,-1.78,3.03,-15.54,16.25,-6.32,-8.79,-8.36,36.36,10.05,-3.72,-20.89,24.88,186.40
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,76.27,11.06,,,,-17.60,13.58,22.31,12.43,-22.42,-34.48,-25.21,29.11,246.73,163.11,97.05,73.30,28.12,53.36,62.29,3.78,-26.07,-28.78,-32.29,-4.76,10.45,8.58,2.80,-22.57,-34.16,-21.78,-15.15,6.27,-7.28,-34.61,-28.16,-30.29,-44.65,-39.90,-27.38,8.85,34.44,101.42,128.90,78.92,103.84,82.41,45.21,20.80,30.71,147.93,168.02,270.79
LDER_sy,77.66,-46.71,,,,29.46,69.47,17.71,-39.43,-0.48,-11.55,51.33,85.96,16.26,34.02,3.05,-0.68,43.09,16.73,52.06,184.12,1.08,42.62,33.34,-49.48,15.26,21.06,2.61,82.28,-19.84,-36.11,-36.73,-17.02,-10.35,12.23,16.70,-7.15,-8.52,-21.09,-21.15,-21.26,-1.99,23.02,6.33,1.00,-14.49,-5.91,-9.31,-0.79,-23.44,-40.83,-14.79,160.98
LDER_qq,,,-0.14,-3.47,-18.11,4.39,37.65,3.94,-24.72,-27.97,16.25,18.64,29.95,93.45,-11.78,-11.14,14.29,43.02,5.59,-5.97,-26.92,1.89,1.72,-10.61,2.80,18.16,,-15.37,-22.57,0.47,18.81,-8.19,-3.03,-12.33,-16.21,0.85,-5.91,-30.38,-9.02,21.86,41.03,-14.02,36.30,38.49,10.23,-2.04,21.98,10.25,-8.30,5.99,131.36,19.18,26.87
