,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,-19.22,-6.98,-100.00,,3.90,-14.90,-100.00,,26.42,-126.25,100.00,,-42.34,-1.82,100.00,,11.47,-4.89,100.00,,-43.26,3.57,100.00,,7.91,47.56,-2.79,66.10,389.44,191.82,-31.45,52.86,-5.66,1.13,0.32,4.30,-10.62,10.15,-1.86,-100.56,33895.57,15.25,-63.19,-41.09,-19.75,-129.82,-140.59,-155.49,-18.67,-133.72
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,37.72,7.07,17.04,,158.82,112.71,,,,,,,,,,,,,,,,,,,,,,,,-65.34,0.04,-31.65,0.18,5.73,-2.92,-0.77,,-51.41,-53.56,23.82,,398.68,,,,,
CWKGrahamCurrent_sy,,,,,,68.86,-4.67,-30.61,,-49.49,-10.61,,,,,,,,,,,,,,,,,,,,,,,,1.72,11.54,6.96,0.18,4.29,-0.18,5.67,,-38.78,-8.90,22.43,,53.29,,,,,
CWKGrahamCurrent_qq,,,23.80,7.50,,,-3.75,17.51,,,-20.90,,,,,,,,,,,,,,,,,,,,,-65.73,45.89,-34.58,6.00,-1.11,-0.32,-4.12,11.87,-9.21,1.89,,,-13.23,171.66,69.77,24.61,,,,,
CWKGrahamCurrent_sq,,,-8.05,-1.98,,,-48.09,-28.66,,,-8.12,,,,,,,,,,,,,,,,,,,,,-11.05,3.95,2.37,7.47,-2.46,-0.32,-4.12,11.87,-6.64,5.52,,,38.92,41.81,7.32,-27.49,,,,,
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,19.75,-19.59,,,,29.57,21.34,13.56,4.18,-2.33,-18.98,-19.58,-17.82,-19.43,-2.89,-2.90,-3.94,1.43,5.09,8.65,13.69,11.79,4.64,0.49,-6.89,-11.39,-9.14,-10.80,-12.18,-12.28,-20.87,-26.67,-32.23,-39.55,-41.18,-41.83,-37.01,-26.77,-13.89,-2.69,4.30,-100.00,-125.95,-152.63,-66.60,,530.79,468.15,678.70,416.10,290.60,171.56
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,7.28,7.02,7.21,5.27,0.46,0.15,-1.64,-1.30,-16.67,-0.59,0.51,-3.24,0.45,-0.61,-0.56,2.17,4.07,2.75,4.05,0.47,-2.59,-1.32,-3.59,-4.38,-0.11,-3.12,-5.09,-4.49,-9.89,-10.22,-12.29,-14.82,-12.32,-11.21,-5.02,-0.95,3.10,0.34,1.80,-100.00,,-103.51,164.60,97.72,65.73,73.92,36.64,31.04,25.43,20.91
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,-16.51,24.38,,,,-22.83,-17.59,-11.94,-4.00,2.38,23.43,24.37,21.67,24.11,2.97,2.98,4.11,-1.41,-4.85,-7.96,-12.03,-10.53,-4.43,-0.50,7.40,12.85,10.04,12.11,13.85,14.01,26.39,36.37,47.57,65.42,70.02,71.90,58.77,36.55,16.12,2.77,-4.13,,,,199.45,,,,-87.16,-80.62,-74.40,-63.18
CPCurrent_sy,-0.44,-7.15,,,,-6.27,-33.06,-19.38,-40.62,1.62,1.15,-39.68,-19.36,-31.67,-26.33,-0.46,26.12,24.22,20.06,12.43,-7.97,-9.56,-18.89,-19.25,-19.15,-22.98,-21.94,-12.26,-5.19,18.66,36.75,10.60,2.73,0.04,-15.71,-0.96,0.58,-8.99,-0.96,15.57,7.76,,,,12.24,,,,-13.27,-9.75,-3.31,-12.67
CPCurrent_qq,,,-6.79,-6.56,-6.72,-5.00,-0.46,-0.16,1.68,1.32,19.99,0.60,-0.53,3.35,-0.44,0.61,0.56,-2.13,-3.91,-2.68,-3.89,-0.47,2.65,1.32,3.75,4.58,0.10,3.23,5.36,4.72,10.98,11.38,14.01,17.39,14.06,12.61,5.30,0.96,-3.00,-0.33,-1.77,,,,,-49.43,-39.66,-42.50,-26.82,-23.67,-20.30,-17.29
CPCurrent_sq,,,31.81,3.18,-4.33,-27.96,-5.88,24.28,-29.54,23.28,-6.31,-25.88,-5.81,4.46,1.01,0.15,19.34,2.89,-2.38,-6.21,-2.32,1.12,-12.44,-6.63,-2.20,-3.67,-11.26,4.95,5.68,20.56,2.27,-15.12,-1.83,17.39,-13.83,-0.26,-0.31,6.22,-6.23,16.39,-7.04,,,,,3.94,-5.68,-1.93,-9.79,8.16,1.05,-11.43
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,1176.95,-3.05,,,,11.97,86.63,69.48,58.57,23.70,-75.62,-85.72,-96.15,-98.12,-97.71,-60.38,-338.86,-2210.26,-5083.96,-630.90,-56.61,147.89,128.03,93.30,60.73,-947.48,-1635.11,-5944.73,-2222.58,100.68,97.30,163.70,166.93,7286.88,1929.80,-137.84,-134.97,-118.75,-83.28,154.79,144.33,-70.49,-552.90,-330.41,-133.65,161.22,138.61,207.17,986.74,137.09,83.78,-70.01
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
