,2004/Q4,2005/Q4,2006/Q4,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
OPM_sq,,,,,-9.13,-10.49,-4.26,30.79,5.84,-5.73,-16.15,-7.80,-20.66,7.78,-14.10,0.90,14.88,4.66,17.82,9.52,-6.91,8.10,-0.95,12.70,-10.53,-22.52,-4.60,4.04,4.88,20.82,-8.22,9.82,-5.83,-0.76,-13.93,2.42,4.87,1.20,-3.56,-37.33,14.71,-11.11,,-8.65,10.79,12.35
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,19.30,1491.18,-93.90,,,,45.45,1061.54,241.34,246.95,1685.42,237.07,24.22,-125.88,-146.56,-193.67,-268.73,-420.37,3.38,70.61,80.48,81.02,106.49,107.47,125.99,192.50,114.00,546.15,148.61,29.73,71.03,-67.26,-67.60,-133.33,-461.75,-2023.64,-2465.52,-2973.44,-1270.09,-1401.80,-2102.99,-1754.04,31.00,79.14,92.98
ROS_sy,,-3.74,37.41,14.22,,,,-42.60,-7.61,57.64,2.07,-12.23,-10.27,-29.60,3.95,-1.64,14.42,8.60,24.32,28.10,7.60,16.04,-19.83,13.75,11.13,-26.28,-7.84,-17.81,-16.38,27.78,32.15,18.39,28.96,-4.89,-17.71,-22.25,-29.08,-40.19,-19.35,-34.99,-25.97,-23.57,-46.09,3.65,-26.77,18.75
ROS_qq,,,,,-159.09,-1128.21,11.06,122.54,290.62,80.53,-7.53,173.80,-26.25,-33.47,-119.26,-392.59,-48.37,-19.85,40.59,8.54,54.86,20.40,42.24,131.25,-48.00,176.92,105.56,-27.70,57.01,6.55,7.26,-4.69,-69.95,5.45,-210.34,-934.38,-59.82,-29.68,-43.37,-361.11,-75.18,-90.23,-20.66,82.84,47.04,35.94
ROS_sq,,,,,-40.29,-17.19,3.58,12.10,-3.91,41.28,-32.93,-3.61,-1.76,10.85,-0.97,-8.79,14.29,5.21,13.37,-6.03,-4.00,13.46,-21.67,33.33,-6.21,-24.74,-2.08,18.91,-4.57,15.00,1.27,6.53,3.95,-15.19,-12.38,0.65,-5.18,-28.47,18.15,-18.87,7.97,-26.15,-16.67,56.00,-23.72,19.75
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,225.00,1267.52,-86.50,,,,-10.65,422.58,373.36,591.98,322.80,-85.60,-76.75,-197.17,-191.30,-1244.29,-734.56,58.72,52.89,85.89,96.64,142.01,167.81,276.11,772.41,25.81,-11.34,23.62,-1.03,18.97,-25.12,-75.20,4.15,-85.34,-385.44,-1552.46,-694.03,-4747.06,-645.01,-319.30,-1196.15,-1115.70,71.07,103.93,127.51
RS_sy,,-6.22,46.98,-15.60,,,,5.96,24.98,35.87,50.89,-30.52,-49.86,-42.64,-39.56,-18.91,14.19,13.65,37.76,36.05,24.48,25.72,2.76,21.48,4.88,-14.61,-22.95,-33.21,-11.77,8.85,23.43,29.43,14.74,14.88,-6.59,0.07,-0.50,-34.05,-5.66,-36.89,-34.78,-26.11,-42.11,-36.57,-25.22,44.38
RS_qq,,,,,-56.94,-330.11,12.62,203.21,151.81,20.37,57.26,-11.30,-91.42,94.29,-757.35,16.67,-7.52,-7.74,57.24,4.88,67.81,74.34,634.48,53.55,-16.39,-2.01,,8.21,16.59,-21.54,20.21,-31.90,-61.39,229.51,-83.08,-1426.47,-96.45,-34.76,-32.33,-112.66,-10.57,-316.58,-24.11,94.94,115.02,2815.75
RS_sq,,,,,-10.46,-14.46,-10.79,55.07,5.62,-7.01,-0.93,-28.60,-23.78,6.39,4.38,-4.20,7.33,5.88,26.52,-5.38,-1.80,6.94,3.42,11.85,-15.22,-12.94,,-3.04,11.99,7.41,5.83,1.67,-0.71,7.54,-13.95,8.92,-1.28,-28.72,23.08,-27.14,2.03,-19.25,-3.56,-20.17,20.28,55.92
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,25.81,1102.56,-93.25,,,,51.58,828.36,270.00,269.10,1383.33,244.67,28.92,-116.91,-146.40,-183.77,-262.07,-646.72,37.24,86.02,93.31,104.01,117.68,144.67,243.86,341.46,31.82,119.32,25.61,45.30,72.41,-27.98,12.14,-73.38,-289.60,-761.87,-667.53,-3115.71,-1037.55,-683.70,-1490.39,-928.75,52.87,85.37,112.05
GPM_sy,,-8.15,24.87,10.45,,,,-38.10,-14.47,46.85,15.74,-11.39,-6.76,-23.31,-7.08,-6.47,7.35,2.72,26.49,25.74,17.94,15.04,-28.88,21.42,-12.86,-17.53,3.75,-34.44,0.84,14.81,22.45,30.41,25.67,1.44,-18.64,-16.25,-26.55,-32.98,-6.70,-33.67,-28.80,-26.79,-46.11,-2.29,-28.50,20.73
GPM_qq,,,,,-170.53,-616.42,0.21,130.06,238.89,67.21,-0.74,163.70,-21.25,-37.46,-113.02,-623.36,-42.18,-21.01,40.00,39.20,68.33,42.13,135.96,168.29,-20.00,86.36,10.37,-19.89,33.10,6.74,27.67,-4.94,-44.40,66.19,-69.70,-777.14,-94.09,-42.50,-61.02,-155.42,-33.72,-189.18,-4.16,88.30,58.48,338.20
GPM_sq,,,,,-36.20,-22.40,2.68,21.79,-11.85,33.22,-19.08,-6.76,-7.25,9.58,-1.95,-6.15,6.46,4.85,20.74,-6.71,-0.15,2.28,-25.36,59.29,-28.34,-3.20,-6.10,0.65,10.23,10.20,0.15,7.20,6.22,-11.04,-19.67,10.34,-6.84,-18.84,11.83,-21.56,,-16.54,-17.68,42.22,-26.82,40.93
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-11.69,146.17,-49.33,,,,8.16,31.56,72.45,105.74,67.72,0.14,-31.15,-96.07,-95.74,-101.16,-103.94,476.32,348.86,3817.65,1636.36,86.07,114.18,28.80,21.75,-0.61,5.08,8.11,4.37,18.27,-0.22,0.68,21.42,-13.57,-48.93,-92.89,-120.23,-145.53,-444.37,-2006.35,-4180.09,-2655.70,164.62,254.04,159.34
RBS_sy,,0.42,-2.74,1.07,,,,1.51,17.39,23.34,16.49,-6.35,-16.99,-9.49,-0.66,-7.94,13.70,3.52,8.12,14.46,5.60,13.87,-1.68,-4.12,-10.24,-4.29,-2.77,3.86,2.66,-12.32,-4.15,-7.10,-3.31,6.33,2.39,-5.80,-4.63,-6.56,-13.94,-5.22,0.23,-10.30,2.74,-9.89,-10.85,1.72
RBS_qq,,,,,-2.46,-15.47,0.11,31.03,18.65,10.80,19.43,6.82,-29.16,-23.82,-93.19,15.79,-119.32,-158.82,1095.45,-9.82,60.00,6.96,20.56,3.80,-3.78,1.11,-1.58,9.75,-1.01,-2.39,11.53,-7.41,-0.11,17.72,-20.61,-45.29,-86.09,-434.92,-78.67,-313.79,23.01,-651.96,-15.04,109.70,83.53,189.68
RBS_sq,,,,,-12.70,-9.25,0.31,27.73,0.96,-4.65,-5.27,2.68,-10.51,3.97,3.98,-4.85,10.53,-5.34,8.60,0.74,1.97,2.07,-6.23,-1.77,-4.53,8.83,-4.73,4.92,-5.63,-7.05,4.14,1.70,-1.78,2.21,0.28,-6.43,-0.56,0.14,-7.63,3.04,5.16,-10.38,5.79,-9.62,4.04,2.26
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,23.26,878.52,-87.12,,,,-82.62,207.78,323.85,,1411.88,112.45,29.53,,-182.91,-334.71,-345.29,,36.97,84.24,98.79,,143.73,179.70,1306.67,-0.78,-7.74,29.19,23.48,34.82,28.26,-39.66,-34.00,-86.99,-247.94,-627.09,-646.44,-3668.66,-164.98,-1.81,-47.46,16.19,45.03,125.76,221.33
ROPA_sy,,-7.92,19.47,-21.39,,,,-6.53,4.95,15.02,,-23.34,-33.01,-33.10,,-34.39,-3.16,-1.88,,62.80,50.61,28.80,,21.51,-6.68,-4.34,-6.44,-26.55,-9.95,-6.37,13.78,21.31,10.68,19.67,8.55,-3.60,-8.18,-36.16,-37.66,-53.90,-46.23,-28.32,-25.05,1.40,3.50,26.80
ROPA_qq,,,,,-71.26,-308.38,,,408.91,51.56,,,-28.49,-7.60,,,-102.45,3.43,,,49.37,92.57,1383.33,-9.35,-7.74,12.42,5.52,-15.71,29.19,7.45,15.21,-19.81,-39.23,17.53,-77.29,-1011.94,-116.53,-21.84,-48.33,32.29,16.80,-76.47,15.69,55.59,138.99,731.12
ROPA_sq,,,,,-18.93,-3.68,,,-8.97,5.56,,,-20.46,5.42,,,17.40,6.80,,,8.60,-8.66,-10.64,37.07,-16.59,-6.37,-12.61,7.62,2.26,-2.65,6.20,14.74,-6.70,5.26,-3.67,1.90,-11.14,-26.81,-5.94,-24.63,3.63,-2.43,-1.66,1.97,5.79,19.53
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,15.65,154.08,-122.82,,,,-67.45,222.18,-37.09,-81.83,-1410.95,-283.79,-708.87,-276.30,379.36,804.71,224.83,210.96,-106.05,-110.03,-114.86,-136.50,105.49,109.59,1281.00,157.19,-731.05,2392.38,-86.87,-1161.61,-404.24,25.26,-123.35,106.74,-2001.64,-10.79,2112.29,800.40,103.48,221.94,-2542.65,2632.93,-990.06,618.15,96.43
ZNPO_sy,,33.12,29.32,-63.69,,,,136.54,95.94,4.35,-39.15,-50.33,-21.03,-26.12,68.62,-25.28,-23.66,83.41,22.57,138.93,66.02,27.97,-6.41,-31.70,-20.77,-34.01,-15.79,40.50,22.27,27.20,9.77,-10.70,16.80,-25.05,14.87,-25.01,-64.45,-16.14,-32.01,-24.40,42.27,-25.97,-37.29,-28.43,6.70,18.51
ZNPO_qq,,,,,189.91,216.11,950.73,-105.61,273.00,-38.27,203.38,-566.36,78.96,-104.50,12.15,838.98,-46.92,-63.78,-21.91,-140.31,12.04,46.33,-91.80,106.06,53.71,6510.29,-90.71,-166.87,707.09,-65.18,-851.05,68.24,250.81,-106.49,316.74,-10004.54,106.40,46.42,-3.02,-61.75,492.67,-1210.96,208.51,-112.46,578.20,-105.52
ZNPO_sq,,,,,-3.55,23.20,43.33,38.90,-20.11,-34.39,-16.43,13.38,27.01,-38.61,90.74,-49.76,29.76,47.48,27.47,-2.06,-9.83,13.69,-6.78,-28.52,4.59,-5.30,18.95,19.25,-8.98,-1.48,2.66,-2.99,19.04,-36.78,57.32,-36.66,-43.58,49.15,27.55,-29.57,6.18,-22.40,8.05,-19.61,58.30,-13.81
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,-261.75,108.76,-221.59,,,,230.45,166.98,148.16,293.48,501.04,3293.05,5869.43,17.84,19.14,-84.47,-118.12,-217.04,-94.48,37.14,128.41,430.86,77.06,-65.57,-165.17,-97.08,-191.12,53.91,169.07,-3904.58,-293.66,330.10,753.48,126.48,229.14,-21.89,,,-100.80,,,,,,
ZFI_sy,,-1.75,6.03,3.03,,,,-2.17,2.40,-19.72,-39.01,-16.69,-41.51,32.93,77.08,36.73,134.16,84.83,15.07,-14.61,-10.57,-25.19,-16.66,-15.30,-8.21,-10.08,-7.91,9.73,19.55,15.59,17.24,21.04,7.87,-3.57,9.39,-12.85,-16.57,,,-9.47,,,,,,
ZFI_qq,,,,,-23.30,-45.45,-33.92,154.32,-36.70,4.58,438.08,68.73,257.36,83.99,-89.38,70.58,-53.40,-314.57,31.37,108.04,1058.58,-55.54,699.11,-95.70,125.31,-184.13,135.81,-234.24,480.58,-62.24,-2072.19,86.11,515.81,-25.07,-38.82,-32.25,151.50,,,,,,65.89,,,
ZFI_sq,,,,,-23.60,-12.18,32.35,10.16,-20.03,-31.14,0.54,50.47,-43.86,56.50,33.94,16.19,-3.85,23.53,-16.62,-13.78,0.69,3.34,-7.11,-12.37,9.12,1.24,-4.88,4.42,18.88,-2.11,-3.51,7.80,5.94,-12.49,9.46,-14.12,1.42,,,,,,5.04,,,
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-11.71,-33.24,7.06,,,,-31.39,-56.98,-18.82,,68.20,116.23,154.07,,47.77,21.11,16.55,,-0.62,15.76,15.30,,6.23,5.74,-8.92,-7.46,-12.09,-11.89,-6.71,-10.56,-8.94,-2.86,4.82,10.53,14.88,15.22,13.73,14.86,23.57,36.90,39.55,38.68,38.56,19.99,6.00
DTAR_sy,,6.28,-9.83,-14.11,,,,-4.14,11.82,-9.51,,-7.97,-21.21,8.57,,24.83,31.81,20.32,,10.24,-0.97,1.97,,-11.57,1.50,9.55,0.85,10.30,11.16,1.34,4.17,-3.44,-4.53,-0.05,-1.47,3.03,2.52,4.49,12.05,13.07,7.16,-1.15,-0.37,0.39,-3.12,6.53
DTAR_qq,,,,,26.57,-48.68,,,-20.65,-3.15,,,2.01,13.79,,,-16.39,9.51,,,-2.61,9.07,-0.53,0.54,-3.06,-6.05,1.06,-4.50,-2.84,-0.53,-3.10,-2.76,3.64,7.34,2.17,1.06,3.95,5.96,3.19,8.72,15.17,8.01,2.54,8.63,-0.27,-4.58
DTAR_sq,,,,,-5.80,-1.33,,,9.88,-20.16,,,-5.92,10.02,,,-0.66,0.42,,,-10.76,3.40,1.32,-5.43,2.44,11.61,-6.72,3.43,3.23,1.75,-4.13,-4.12,2.06,6.53,-5.49,0.26,1.55,8.58,1.35,1.18,-3.76,0.16,2.15,1.95,-7.12,10.13
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-26.27,-52.77,11.70,,,,-43.11,-72.66,-23.79,,125.63,217.83,328.15,,147.08,48.48,43.37,,-1.88,45.47,53.25,,21.67,18.60,-25.43,-21.71,-32.37,-30.43,-17.85,-26.14,-21.02,-8.15,13.21,30.25,41.28,42.16,45.34,48.57,91.10,282.94,650.94,626.03,-368.73,-226.08,-190.16
CG_sy,,12.56,-17.91,-21.73,,,,-4.64,20.57,-11.27,,-13.67,-33.65,14.11,,40.53,57.67,31.19,,21.04,3.93,8.91,,-20.08,-3.79,15.27,5.09,19.01,19.46,0.14,2.23,-6.91,-7.53,-1.09,-2.22,5.98,5.91,10.22,25.90,26.21,14.20,-1.31,-2.23,0.78,-6.25,6.83
CG_qq,,,,,53.27,-65.54,,,-26.33,-3.97,,,3.78,29.37,,,-37.64,24.92,,,-7.54,31.59,-1.79,1.83,-9.88,-17.26,3.10,-12.02,-7.30,-2.30,-7.31,-5.93,7.82,20.42,6.64,2.04,8.49,23.11,9.02,31.25,117.40,141.42,5.40,-148.58,-2.00,-72.63
CG_sq,,,,,-7.91,-5.00,,,16.43,-30.09,,,-10.51,20.23,,,0.40,0.04,,,-13.79,4.83,-1.83,-9.92,3.78,25.59,-10.50,2.01,4.18,5.28,-8.62,-7.11,3.49,12.61,-9.67,0.67,3.43,17.18,3.19,0.92,-6.41,1.27,2.22,4.02,-12.93,15.40
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,-14.90,-53.91,69.60,,,,-32.84,-56.67,-31.72,,10.74,66.16,114.52,,104.48,42.79,26.43,,-11.57,36.00,22.44,,6.87,7.38,-15.06,5.49,13.61,-8.96,-3.98,-18.70,-27.78,-20.25,33.05,68.07,69.18,106.80,76.14,100.03,68.86,188.94,495.21,436.40,-381.90,-237.80,-191.08
LDER_sy,,46.66,-23.28,-10.15,,,,1.42,-5.64,0.43,,-16.31,-16.83,-17.19,,31.65,15.39,39.53,,59.85,39.41,16.80,,-13.72,-15.52,15.68,9.25,-9.98,22.45,16.97,9.02,7.00,3.30,0.88,0.57,35.44,63.14,35.28,46.62,0.09,-11.43,-2.58,-0.45,-1.79,-3.39,-19.30
LDER_qq,,,,,-0.49,-36.30,,,-35.80,0.38,,,-3.67,29.60,,,-32.73,14.74,,,3.45,3.30,-20.99,26.56,3.95,-18.29,-1.88,36.31,-16.70,-13.82,-16.92,21.10,-8.02,43.78,4.94,21.90,12.43,22.46,19.18,2.90,92.39,152.26,7.40,-154.08,5.96,-66.75
LDER_sq,,,,,2.84,-11.91,,,-4.32,-6.24,,,-4.91,-6.66,,,-16.65,12.87,,,-27.31,-5.43,-1.58,27.52,-28.83,29.51,-7.05,5.08,-3.19,23.71,-13.37,3.14,-6.54,20.82,-13.64,38.90,12.57,0.19,-6.41,-5.18,-0.38,10.21,-4.36,-6.47,-2.00,-7.94
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,3.90,3.11,3.20,,,,-3.64,41.26,44.10,,-13.48,-37.92,-48.72,,-16.24,4.11,10.54,,9.97,-15.39,-13.96,,-13.91,-14.43,7.33,-19.01,-24.46,-10.71,-3.84,14.90,32.08,32.19,-14.90,-38.54,-11.62,-24.11,-11.28,-0.07,-5.41,-0.93,-5.12,-2.03,20.70,16.49,38.34
PZAT_sy,,-23.16,-11.74,13.40,,,,10.18,7.52,38.44,,15.45,18.38,5.10,,-13.07,-0.60,-29.61,,-29.07,-12.33,8.29,,14.85,-3.25,-3.23,7.01,1.65,-1.25,-2.12,-5.75,-11.56,-12.92,-15.94,-22.02,-12.98,-14.09,-8.47,-5.55,-4.22,-9.18,-10.32,-5.77,5.69,9.39,10.03
PZAT_qq,,,,,-1.84,-4.16,,,43.90,-2.24,,,3.25,-19.24,,,28.33,-14.25,,,-1.26,-12.81,30.61,-23.44,-1.86,9.36,-1.44,-28.59,16.00,17.77,17.77,-17.91,16.10,-24.18,-14.95,18.06,-0.31,-11.36,-4.20,11.75,4.40,-15.11,-1.08,37.68,0.76,0.81
PZAT_sq,,,,,-7.32,-1.98,,,-9.55,26.20,,,-7.26,12.04,,,6.05,-20.66,,,31.07,-2.00,-2.74,-8.07,10.41,-1.97,7.55,-12.68,7.27,-2.84,3.56,-18.07,5.62,-6.21,-3.93,-8.56,4.27,-0.08,-0.86,-7.28,-1.12,-1.33,4.17,4.00,2.34,-0.75
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,12.05,92.21,-39.01,,,,49.13,53.64,-0.04,,-15.86,-22.89,-20.75,,-13.44,-8.64,-5.92,,-0.98,-2.82,6.12,,17.83,13.92,4.29,9.16,3.18,8.05,-0.89,-1.10,3.75,,0.45,-1.15,-29.43,-32.40,-28.31,-43.89,-28.13,-47.35,-57.67,-49.14,-86.62,-79.98,-68.20
PELDR_sy,,5.08,12.46,-9.27,,,,-0.51,-13.85,-10.61,,-4.80,3.29,-2.25,,-13.30,-3.17,-1.80,,0.91,-7.56,-7.85,,12.98,4.31,-0.95,-11.52,-7.85,-9.29,-8.05,-0.95,-1.52,,6.50,4.93,7.25,6.62,2.60,-3.53,-11.83,-6.08,-1.42,2.57,7.83,-1.22,6.91
PELDR_qq,,,,,2.00,57.09,,,5.09,2.20,,,-3.70,5.04,,,1.65,8.16,,,-0.24,18.11,1.13,-1.12,-3.55,8.13,5.85,-6.54,1.00,-0.81,5.62,-1.95,-2.65,-0.37,3.93,-29.99,-6.76,5.67,-18.65,-10.33,-31.70,-15.04,-2.25,-76.41,2.20,34.96
PELDR_sq,,,,,5.40,1.75,,,-8.74,5.58,,,-0.98,-0.09,,,10.60,1.32,,,1.33,0.99,9.46,0.86,-6.45,-4.10,-2.21,5.04,-7.91,-2.79,5.34,4.43,-2.49,-0.72,3.79,6.74,-3.07,-4.46,-2.41,-2.44,3.26,0.27,1.54,2.57,-5.41,8.54
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,15.90,26.86,2.35,,,,14.46,43.54,3.00,,-24.57,-28.65,-35.66,,-32.71,-14.39,-15.58,,-1.25,-15.92,-21.78,,-11.52,-9.48,18.31,19.33,33.66,24.17,12.72,17.01,7.94,1.51,-2.01,-6.40,-8.71,-4.64,-8.50,-4.86,-23.42,-44.60,-50.63,-49.68,-76.46,-72.37,-49.18
TSF_sy,,3.79,7.23,14.08,,,,-2.04,-7.93,5.11,,0.41,11.10,-4.74,,-2.44,-4.85,-4.93,,-5.26,-8.76,-1.12,,2.25,2.37,-4.64,-0.38,-3.51,-8.25,-3.98,-2.56,3.47,11.94,5.15,10.14,-5.22,-7.68,-0.90,-9.50,-1.38,1.62,-1.09,2.18,-2.11,-6.39,-4.52
TSF_qq,,,,,-17.48,40.59,,,3.48,0.89,,,-2.12,-9.03,,,24.52,-10.29,,,6.03,-16.54,-3.14,3.25,8.46,9.07,-2.31,15.65,0.76,-0.98,1.41,6.69,-5.24,-4.42,-3.14,4.05,-1.00,-8.29,0.71,-16.25,-28.38,-18.28,2.66,-60.83,-15.91,50.28
TSF_sq,,,,,-0.54,-3.01,,,-6.52,10.73,,,3.43,-5.05,,,0.87,-5.14,,,-2.86,2.81,-3.88,6.52,-2.74,-4.23,0.41,3.18,-7.53,0.23,1.89,9.56,0.04,-5.85,6.72,-5.72,-2.56,1.07,-2.54,2.75,0.41,-1.63,0.68,-1.57,-3.98,0.33
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-8.76,-50.33,61.49,,,,-46.92,-59.19,-17.12,,56.16,105.10,131.60,,43.14,16.53,12.24,,-5.34,16.64,5.61,,-2.31,-5.10,-4.53,-4.24,-4.05,-5.90,-4.48,-7.46,-7.43,-2.40,5.00,9.99,26.91,40.06,33.39,43.92,71.35,88.79,97.13,89.53,193.84,79.93,63.73
ZKO_sy,,1.03,-7.62,0.16,,,,-0.71,29.98,2.54,,-4.42,-22.97,1.79,,21.54,20.14,17.49,,8.01,16.00,9.82,,-9.37,-6.44,-3.04,1.89,0.76,7.86,5.66,7.26,6.74,-4.90,-1.21,-1.84,4.33,13.61,8.43,14.63,7.59,2.40,2.01,-1.01,-0.75,2.29,1.84
ZKO_qq,,,,,2.05,-52.75,,,-21.54,-4.03,,,3.05,8.37,,,-16.11,4.38,,,3.37,-5.49,1.12,-1.11,0.42,-4.92,1.42,-0.91,-1.52,-3.50,-1.74,-0.86,3.83,3.81,2.93,14.39,14.59,-1.13,11.06,36.19,26.25,3.24,6.78,111.14,-22.69,-6.06
ZKO_sq,,,,,-13.61,6.26,,,13.09,-16.18,,,-8.86,10.78,,,-9.91,8.33,,,-3.24,2.56,-8.84,0.19,-0.11,6.28,-4.21,-0.92,6.93,4.11,-2.76,-1.40,-4.74,8.16,-3.38,4.80,3.74,3.23,2.15,-1.64,-1.27,2.84,-0.88,-1.38,1.76,2.38
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,5.64,6.35,-7.77,,,,-16.60,-31.31,-14.32,,29.85,50.86,59.11,,-9.71,1.29,-2.02,,5.05,-8.40,-2.81,,3.50,5.03,3.90,4.39,2.02,3.61,3.04,4.26,3.36,2.34,-3.12,-5.73,-12.54,-14.99,-20.17,-21.20,3.01,-32.80,-65.51,-64.26,-190.98,-217.69,-228.19
OSF_sy,,3.43,0.39,-2.71,,,,-5.24,-0.30,-8.67,,0.65,-9.03,3.02,,2.91,9.50,4.85,,0.85,1.67,0.67,,0.46,0.77,0.46,-3.68,0.85,1.32,3.81,2.36,1.65,0.75,-1.10,-2.26,-0.16,0.56,0.41,3.24,-0.33,1.67,-0.10,-0.42,-0.21,-4.15,-4.47
OSF_qq,,,,,4.18,-21.38,,,-14.20,-1.93,,,-0.31,3.43,,,11.83,0.05,,,-2.49,6.15,-1.81,1.85,-1.06,5.01,-1.35,-0.46,0.49,4.44,-0.19,-1.33,-0.51,-1.13,-2.88,-8.46,-3.29,-7.15,-4.14,19.67,-36.91,-52.34,-0.68,-404.65,18.39,48.09
OSF_sq,,,,,-2.48,2.16,,,2.61,-6.42,,,-7.26,5.97,,,-1.32,1.48,,,-0.52,0.48,3.81,-3.19,-0.21,0.18,-0.47,1.36,0.25,2.65,-1.87,0.66,-0.64,0.76,-3.01,2.82,0.09,0.60,-0.27,-0.74,2.09,-1.15,-0.59,-0.54,-1.93,-1.48
NetDebt,7086000000,5490000000,1759000000,5258000000,8202000000,3544000000,,2787000000,-935000000,-1692000000,,19176000000,24549000000,35208000000,,42381000000,22010000000,30380000000,,26712000000,29297000000,32901000000,42397000000,32902000000,39523000000,38304000000,37263000000,25767000000,32712000000,31529000000,31493000000,23171000000,29604000000,39516000000,42573000000,29898000000,34131000000,43264000000,39381000000,41960000000,44867000000,50953000000,50162000000,23073000000,25977000000,25980000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-27.55,-95.76,1479.61,,,,-23.36,-105.16,-100.26,,-27.61,645.81,601.63,,-408.21,-183.03,-177.11,,-71.77,132438.06,785.47,,164.16,-99.67,-49.66,-9.67,-8.47,-24.32,-22.81,-24.08,-17.18,24.03,47.37,189.49,-399.61,-169.02,-152.77,-118.71,62.40,-47.08,9.58,-79.03,-10436.37,216.08,163.16
NetDebtEBITDA_sy,,23.36,-7.31,-5.46,,,,1.56,-27.42,-55.75,,-4.91,13.07,93.11,,25.40,75.89,41.24,,29.53,-1.17,3.39,,-35.82,-25.51,-9.09,-21.10,-17.35,-21.61,-19.30,1.57,34.12,5.28,19.21,27.09,4.16,27.68,20.20,8.35,25.86,35.15,7.74,61.58,-10.72,-23.66,-25.08
NetDebtEBITDA_qq,,,,,150.27,2575.87,,,-116.86,-36.79,,,27.14,25.71,,,65.75,-16.75,,,26488.46,-99.40,-47.79,-23.00,34.57,-6.97,-6.30,-21.98,11.27,-5.11,-7.84,-14.89,66.64,12.75,81.03,-188.09,61.61,13.79,35.81,-77.00,-50.16,47.00,-27.10,-10317.01,101.65,-71.16
NetDebtEBITDA_sq,,,,,6.91,12.42,,,-23.60,-31.45,,,-9.15,17.08,,,27.43,-5.99,,,-2.77,-1.66,-10.98,-24.61,12.86,20.01,-22.73,-21.02,7.04,23.54,-2.75,4.28,-15.97,39.89,3.68,-14.53,3.00,31.70,-6.55,-0.72,10.60,5.00,40.14,-45.14,-5.42,3.04
DebtFin,-346000000,-248000000,-3769000000,-266000000,-309000000,-1165000000,,-3331000000,-5726000000,-6287000000,,1040000000,-5809000000,2344000000,,1512000000,-3301000000,3861000000,,-5412000000,-3256000000,-16426000000,-2850000000,-16686000000,-4387000000,-416000000,-4733000000,-11911000000,-4179000000,-2286000000,-3501000000,-9063000000,-6264000000,5202000000,-2346000000,-6036000000,-5604000000,8670000000,8404000000,9295000000,8897000000,9395000000,9509000000,2728000000,3855000000,2424000000
