,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,2130,2720,3240,3980,4080,4110,4470,4440,4810,5110,5370,5500,5400,4790,4280,3160,2300,1810,1000,1220,1450,2330,2860,3110,4000,4030,4180,4550,3830,3180,2960,2660,2780,3260,3330,3400,3600,3810,3850,3990,4180,4110,4180,4290,3920,3830,3780,3380,3610,4330,4540,4690
CZOCurrent,17020,13320,11160,9110,8870,8810,8109,8160,7530,7080,6750,6580,6710,7550,8460,11450,15730,20000,36100,29730,24930,15540,12660,11640,9040,8980,8670,7950,9460,11400,12220,13590,13020,11090,10860,10640,10050,9500,9410,9060,8660,8810,8650,8440,9250,9450,9570,10720,10030,8350,7970,7730
EVCurrent,34140,37640,37950,36080,36200,34940,34300,34320,36200,35510,36290,35660,36200,35160,34680,32820,36200,32400,32900,33850,36200,35340,35320,35140,36200,35100,35040,39150,38900,38120,38040,36580,36610,36700,37190,36280,34850,37330,37910,37460,38280,36270,36080,34910,34030,36380,36500,37630,36380,35430,35630,36280
EVPCurrent,1490,1380,1320,1180,1170,1100,1040,1030,1030,990,980,930,960,960,1010,1060,1270,1210,1260,1270,1280,1180,1110,1040,1040,960,930,1020,1020,1040,1060,1040,1040,1020,1020,980,940,1010,1020,1010,1030,970,960,930,910,980,960,990,930,860,830,810
EVEBITCurrent,16059,13850,11700,9080,8870,8510,7680,7730,7530,6950,6760,6480,6710,7330,8100,10380,15730,17900,32810,27800,24930,15170,12350,11300,9040,8710,8390,8600,10170,12010,12840,13730,13160,11240,11150,10670,9670,9800,9850,9380,9150,8830,8620,8140,8690,9500,9650,11150,10080,8170,7840,7740
EVEBITDACurrent,10610,9380,8200,6590,6470,6270,5810,5890,5780,5380,5260,5020,5220,5550,5950,7040,9560,10000,14140,13720,13370,9800,8430,7850,6740,6550,6360,6650,7430,7920,8000,7920,7610,7010,6990,6690,6140,6260,6270,6020,5930,5650,5500,5180,5290,5700,5750,6360,5920,5160,5060,5040
DTAR,200,320,320,290,,250,250,230,,260,250,290,,210,200,230,,190,210,250,,240,240,230,,290,270,340,330,330,330,340,300,290,300,330,310,270,290,340,300,300,300,330,320,300,310,340,330,300,300,320
CG,260,480,470,420,,330,340,300,,360,350,430,,270,260,310,,240,270,340,,320,320,300,,410,380,520,500,490,500,530,430,400,420,500,450,380,400,510,430,430,430,500,460,430,450,520,490,440,420,480
LDER,70,90,90,80,,70,80,60,,60,50,60,,50,60,60,,50,50,60,,60,50,50,,220,220,310,310,310,300,300,270,260,250,260,250,250,240,270,260,280,260,260,250,250,250,250,230,210,200,210
PZAT,6470,6770,6310,6340,,7910,6330,8160,,10800,12180,11470,,12600,10130,10350,,10370,10330,9350,,10150,9860,9400,,2040,2070,2210,2510,2460,2460,2500,2600,2700,2870,2830,2900,2980,3050,2820,2840,2520,2570,2610,2660,2670,2650,2760,2890,3000,3070,3040
PELDR,2270,1660,1790,1980,,2060,2150,2080,,1580,1610,1600,,1680,1670,1750,,1850,1900,1840,,1830,1920,2060,,2470,2530,1820,1650,1660,1700,1700,1750,1750,1720,1690,1670,1630,1610,1580,1640,1710,1760,1720,1780,1750,1780,1710,1750,1780,1820,1770
TSF,850,740,740,760,,800,800,820,,760,760,720,,810,810,790,,840,810,770,,790,790,800,,860,870,850,860,870,860,840,890,900,880,840,860,900,880,840,880,890,880,840,850,870,860,820,820,840,850,820
ZKO,330,580,550,480,,410,410,380,,500,480,540,,400,390,420,,340,370,440,,420,410,400,,450,420,650,720,710,690,700,620,600,620,670,650,620,640,730,690,670,640,700,640,690,690,750,710,630,600,660
OSF,690,880,890,870,,790,810,740,,750,730,810,,650,610,700,,600,670,760,,730,740,770,,910,880,900,890,890,880,910,840,820,830,890,860,810,830,900,890,890,880,930,900,960,960,1010,990,920,900,940
NetDebt,3231000000,15587000000,17111000000,13251000000,,7193000000,8675000000,7884000000,,14681000000,17324000000,19866000000,,10574000000,10160000000,8801000000,,2976000000,5693000000,12477000000,,12001000000,14420000000,15065000000,,19766000000,19704000000,31328000000,30422000000,28558000000,30393000000,28949000000,23934000000,22995000000,26824000000,29400000000,24423000000,25300000000,30010000000,33641000000,31432000000,28263000000,29559000000,31586000000,28060000000,31717000000,34664000000,39199000000,36705000000,32471000000,33221000000,36179000000
NetDebtEBITDA,420,1620,1540,1010,,540,610,560,,930,1050,1170,,700,730,790,,380,1020,2110,,1390,1440,1400,,1540,1490,2220,2420,2470,2670,2610,2080,1830,2100,2260,1790,1770,2070,2250,2029,1840,1880,1950,1820,2070,2280,2760,2490,1970,1970,2100
DebtFin,-4936000000,3461000000,4190000000,-286000000,,-3022000000,-4563000000,-4512000000,,-1659000000,214000000,-1307000000,,-2488000000,-3654000000,-8117000000,,-9124000000,-7913000000,-5642000000,,-2063000000,-2117000000,-2539000000,,-2643000000,-2785000000,7076000000,6484000000,4603000000,4414000000,901000000,973000000,1204000000,2378000000,202000000,-3248000000,2720000000,4099000000,3033000000,4983000000,175000000,-284000000,-3086000000,-5210000000,424000000,724000000,3418000000,424000000,-1855000000,-1363000000,187000000
DebtFinEBITDA,-640,360,380,-20,,-230,-320,-320,,-100,10,-80,,-160,-260,-730,,-1170,-1420,-950,,-240,-210,-240,,-210,-210,500,520,400,390,80,80,100,190,20,-240,190,280,200,320,10,-20,-190,-340,30,50,240,30,-110,-80,10
SP1,2120,1520,1630,1810,,1920,1980,1950,,1480,1530,1510,,1600,1570,1650,,1750,1810,1730,,1720,1810,1940,,2009,2070,1390,1240,1240,1280,1290,1350,1360,1350,1330,1320,1290,1290,1230,1290,1320,1370,1340,1400,1380,1410,1350,1400,1450,1490,1430
SP2,2270,1660,1780,1960,,2050,2130,2070,,1570,1610,1600,,1680,1660,1740,,1850,1900,1840,,1820,1910,2050,,2460,2520,1820,1620,1630,1670,1670,1720,1710,1690,1670,1650,1610,1600,1570,1620,1690,1740,1690,1750,1720,1750,1680,1720,1760,1790,1740
CAR,940,290,230,400,,690,650,660,,400,260,300,,500,590,700,,1050,850,540,,540,420,360,,770,740,490,540,650,540,610,760,760,490,480,710,480,250,380,290,610,520,520,610,340,260,200,270,320,260,260
QR,2050,760,920,1260,,1390,1630,1710,,970,1040,1000,,1070,1420,1310,,1610,1660,1310,,1150,1320,1380,,2730,3070,2060,1590,1540,1590,1470,1930,1870,1600,1430,1590,1660,1520,1280,1360,1580,1620,1330,1490,1110,1190,970,1030,1140,1270,1100
CR,4230,2140,2280,2600,,3040,3170,3300,,2390,2450,2140,,3000,3330,2900,,3780,3340,2750,,2850,2940,3060,,4890,5380,3850,3590,3790,3750,3230,4410,4740,3920,3070,3420,4580,3840,2880,3560,4280,3960,3020,3340,3340,3230,2540,2630,3060,3200,2760
PP,940,290,230,400,,690,650,660,,400,260,300,,500,590,700,,1050,850,540,,540,420,360,,770,740,490,540,650,540,610,760,760,490,480,710,480,250,380,290,610,520,520,610,340,260,200,270,320,260,260
RCLR,1090,440,630,810,,620,880,960,,530,740,660,,560,790,590,,540,740,740,,600,780,910,,1820,2080,1220,1150,1010,1120,910,1270,1210,1170,940,840,1140,1190,840,1020,930,1060,810,880,820,950,770,800,850,1030,840
KP,480,290,330,380,,410,430,420,,300,310,290,,350,360,360,,400,400,360,,360,380,380,,510,520,380,330,340,350,340,370,380,360,340,340,340,330,300,310,340,350,320,340,300,310,270,290,320,340,310
PKKO,600,410,450,500,,510,540,550,,450,460,430,,500,600,620,,730,750,700,,630,650,620,,830,840,660,580,600,650,630,660,650,640,610,610,600,610,580,580,640,680,630,670,590,610,530,550,570,570,510
RN,6960,7360,7370,7290,7360,7310,7310,7390,7780,7550,7410,7120,7010,7040,7100,7650,7030,7080,6950,6190,6600,6150,5940,5940,6100,4750,4010,3920,4170,4600,5140,5280,5450,5630,5760,5660,5870,5960,5950,6100,6000,6110,6180,6230,6070,5850,5830,5700,5660,5630,5590,5700
CRN,52000,50000,49000,50000,50000,50000,50000,49000,47000,48000,49000,51000,52000,52000,51000,48000,52000,52000,53000,59000,55000,59000,61000,61000,60000,77000,91000,93000,87000,79000,71000,69000,67000,65000,63000,64000,62000,61000,61000,60000,61000,60000,59000,59000,60000,62000,63000,64000,64000,65000,65000,64000
CPZ,48000,80000,92000,81000,80000,73000,65000,60000,57000,64000,69000,80000,81000,79000,77000,75000,81000,81000,84000,86000,81000,86000,87000,80000,78000,69000,59000,56000,57000,59000,63000,66000,63000,59000,57000,58000,61000,61000,61000,61000,60000,61000,62000,62000,66000,71000,72000,75000,78000,77000,76000,73000
RZ,2620,2450,2330,2470,2500,2600,2790,2790,2910,2720,2590,2480,2450,2330,2170,1990,1860,1850,1900,1930,2070,2040,2029,2100,2160,2310,2380,2460,2440,2380,2320,2280,2300,2310,2340,2350,2350,2320,2320,2300,2270,2260,2220,2190,2170,2120,2150,2140,2160,2230,2280,2360
CRZ,139000,149000,157000,148000,146000,141000,131000,131000,125000,134000,141000,147000,149000,156000,168000,183000,197000,198000,192000,189000,176000,179000,180000,174000,169000,158000,153000,149000,150000,153000,158000,160000,159000,158000,156000,155000,156000,157000,158000,159000,161000,162000,165000,166000,168000,172000,170000,170000,169000,164000,160000,155000
RMO,1790,1910,1910,1940,1960,1930,1930,1910,2009,1980,2009,1980,1950,1880,1740,1590,1460,1380,1320,1320,1410,1440,1470,1540,1580,1500,1430,1410,1460,1500,1550,1540,1550,1580,1620,1630,1630,1650,1660,1680,1710,1690,1640,1620,1540,1530,1560,1580,1630,1660,1690,1720
RMT,2980,2570,2430,2710,2730,2890,3080,3020,3180,2710,2420,2240,2200,2130,1940,1770,1630,1580,1640,1710,1820,1900,1990,2130,2190,2350,2460,2160,1930,1640,1440,1390,1420,1480,1510,1530,1530,1490,1460,1420,1400,1400,1410,1430,1440,1440,1470,1470,1500,1590,1660,1750
RM,1120,1100,1070,1130,1140,1160,1190,1170,1230,1150,1100,1050,1030,1000,920,840,770,740,730,740,790,810,840,880,900,900,880,840,820,780,740,730,740,760,780,790,790,780,780,770,760,760,750,740,730,720,730,720,740,770,800,830
COP,191000,199000,206000,198000,196000,191000,181000,180000,172000,182000,190000,198000,201000,208000,219000,231000,249000,250000,245000,248000,231000,238000,241000,235000,229000,235000,244000,242000,237000,232000,229000,229000,226000,223000,219000,219000,218000,218000,219000,219000,222000,222000,224000,225000,228000,234000,233000,234000,233000,229000,225000,219000
CSP,143000,119000,114000,117000,116000,118000,116000,120000,115000,118000,121000,118000,120000,129000,142000,156000,168000,169000,161000,162000,150000,152000,154000,155000,151000,166000,185000,186000,180000,173000,166000,163000,163000,164000,162000,161000,157000,157000,158000,158000,162000,161000,162000,163000,162000,163000,161000,159000,155000,152000,149000,146000
