,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,7780,9410,7470,9430,7540,7020,6340,5600,5620,6470,6830,8020,6110,-1280,-2000,-4010,-2390,3230,4150,5190,6320,8170,11290,11480,9600,8360,7450,-1630,2340,2410,-1020,4840,2810,1280,1620,-810,-2810,-10730,-6180,-860,-1800,2290,1590,1490,4330,10030,12410,10360,12120,12050,11360,15280
CZOCurrent,9360,7730,9750,7720,9650,10370,11480,13000,12960,11260,10650,9080,11920,,,,,22520,17530,14040,11510,8910,6440,6340,7580,8710,9770,,31050,30220,,15030,25880,56740,45010,,,,,,,31780,45850,48870,16810,7250,5870,7020,6010,6040,6410,4760
EVCurrent,74980,69700,71970,69190,72780,70540,70470,71900,72780,76730,77610,81160,72780,102920,118460,116210,72780,116400,117130,128199,72780,121680,119020,123330,130870,128259,128320,130039,123140,121200,121800,119870,116910,116790,118950,119130,119750,121410,106560,105890,104460,105990,104200,102700,96900,98810,99190,95080,90820,86330,87560,87880
EVPCurrent,790,820,750,660,660,630,630,660,670,660,620,600,500,720,870,900,670,1060,980,990,530,800,690,660,640,570,550,520,480,480,490,520,520,530,540,520,530,550,740,760,800,860,900,960,910,870,820,770,710,660,650,600
EVEBITCurrent,9640,7410,9640,7340,9650,10050,11120,12840,12960,11870,11360,10120,11920,-80240,-59110,-29010,-30450,36010,28220,24720,11510,14890,10540,10740,13630,15350,17230,-79970,52530,50330,-119590,24760,41580,91040,73570,-147830,-42580,-11320,-17240,-123150,-58150,46280,65650,68960,22380,9850,8000,9180,7490,7160,7710,5750
EVEBITDACurrent,7330,5940,7290,5800,7200,7320,7850,8730,8810,8380,8109,7530,8189,69170,192650,-78470,-316650,21460,18080,16660,8029,10890,8130,8080,9420,9830,10300,37210,16530,16070,29530,12060,14920,18750,17170,25830,40130,-27000,-53220,31210,45300,17220,17630,16540,10320,6250,5510,6060,5270,5190,5580,4510
DTAR,340,310,300,320,,300,300,330,,370,370,370,,530,600,590,,550,570,640,,580,560,560,610,620,580,610,570,550,560,580,540,550,540,540,560,560,580,570,570,600,570,580,570,550,530,520,510,490,480,500
CG,510,480,460,490,,460,460,530,,610,610,630,,1190,1600,1540,,1230,1330,1750,,1360,1290,1270,1600,1620,1370,1540,1330,1210,1280,1360,1190,1210,1150,1180,1290,1290,1410,1330,1300,1490,1330,1380,1320,1240,1130,1090,1030,980,920,1000
LDER,140,160,160,150,,140,140,130,,210,220,230,,720,1040,930,,830,880,1100,,680,620,610,900,750,630,730,610,600,690,660,600,620,620,600,630,660,720,660,660,780,710,720,650,630,590,530,490,400,390,400
PZAT,5680,4610,4680,4880,,4640,4690,4780,,2860,2630,2550,,1430,1370,1580,,1710,1650,1510,,2050,2050,2009,1510,1800,1930,1670,1790,1790,1610,1700,1730,1760,1790,1770,1750,1740,1650,1710,1750,1750,1890,1850,1920,1960,2009,2200,2250,2620,2600,2520
PELDR,1350,1470,1460,1490,,1540,1550,1490,,1560,1530,1520,,1300,1190,1200,,1230,1230,1200,,1160,1200,1230,1300,1180,1220,1210,1250,1260,1250,1220,1260,1240,1210,1210,1190,1160,1150,1190,1170,1110,1090,1100,1130,1140,1200,1170,1200,1200,1230,1230
TSF,750,750,760,740,,750,750,710,,720,730,730,,760,760,740,,820,810,760,,710,710,710,730,670,690,680,690,720,740,700,730,730,750,730,710,720,720,710,720,720,730,720,710,730,740,730,730,710,720,700
ZKO,770,640,640,630,,590,590,640,,690,710,720,,1260,1660,1520,,1640,1660,1740,,1490,1370,1330,1420,1440,1320,1390,1270,1290,1370,1360,1290,1340,1420,1380,1410,1490,1550,1420,1480,1700,1740,1670,1540,1530,1400,1400,1300,1200,1160,1150
OSF,900,810,800,820,,800,800,840,,880,880,890,,960,970,950,,1100,1090,1000,,1030,1020,1020,970,970,990,970,990,1010,1020,1000,1020,1020,1060,1040,1030,1050,1030,1020,1040,1060,1110,1080,1050,1070,1060,1070,1050,1030,1030,1020
NetDebt,1161026000000,1277946000000,1546514000000,1563749000000,,1385168000000,1429810000000,1989625000000,,2525129000000,2843066000000,3287445000000,,5383233000000,6996949000000,7563226000000,,7977724000000,8455373000000,10383672000000,,9775207000000,10029260000000,10364172000000,11982612000000,12179557000000,11383151000000,11563968000000,10909461000000,10571474000000,10819212000000,11334586000000,10505821000000,10525384000000,10129090000000,10167614000000,10808532000000,10326961000000,10353250000000,10485187000000,9811488000000,10388953000000,9794254000000,10454225000000,9915517000000,9890800000000,9333984000000,9041530000000,8743918000000,8376200000000,8612700000000,9476400000000
NetDebtEBITDA,1440,960,1380,1150,,1260,1400,2120,,2420,2610,2680,,31820,100080,-44920,,11320,10050,10390,,6740,5280,5230,6640,7190,7040,25480,11270,10800,20190,8780,10320,13010,11260,16970,27890,-17680,-27970,16710,23020,9130,8960,9110,5710,3380,2810,3120,2740,2730,2970,2630
DebtFin,173365000000,-349952000000,-92062000000,-408205000000,,-254564000000,-262483000000,-100527000000,,449369000000,548701000000,953192000000,,3426745000000,5194080000000,4937798000000,,5665537000000,5759626000000,7197403000000,,6350925000000,6005953000000,6564744000000,7544214000000,7204949000000,7213284000000,7435911000000,6540564000000,6288367000000,6366939000000,6115784000000,5731540000000,5715547000000,5996423000000,6019393000000,6100786000000,6315453000000,6244602000000,6122036000000,5856923000000,6139609000000,5808372000000,5531207000000,4458280000000,4812600000000,4883345000000,4122976000000,3335319000000,2505200000000,2732600000000,2792000000000
DebtFinEBITDA,220,-260,-80,-300,,-230,-260,-110,,430,500,780,,20250,74290,-29330,,8039,6850,7200,,4380,3160,3310,4180,4250,4460,16379,6760,6420,11880,4740,5630,7060,6660,10050,15740,-10810,-16870,9760,13740,5400,5320,4820,2570,1650,1470,1420,1050,820,940,780
SP1,1180,1270,1260,1300,,1350,1360,1320,,1290,1250,1240,,760,580,630,,670,650,570,,690,740,770,680,670,750,700,780,790,740,740,790,770,750,760,730,700,670,720,700,620,640,640,690,700,760,760,810,860,890,880
SP2,1350,1470,1460,1490,,1540,1550,1490,,1560,1530,1520,,1300,1190,1200,,1230,1230,1200,,1160,1200,1230,1300,1180,1220,1210,1250,1260,1250,1220,1260,1240,1210,1210,1190,1160,1150,1190,1170,1110,1090,1100,1130,1140,1200,1170,1200,1200,1230,1230
CAR,160,520,410,490,,470,490,360,,390,350,280,,280,170,190,,130,140,110,,70,100,60,70,60,50,60,80,50,60,60,60,90,70,80,70,70,130,120,140,160,130,110,230,140,200,200,280,310,250,250
QR,960,1350,1330,1310,,1380,1370,1040,,1110,1010,1010,,1040,810,790,,770,750,600,,450,550,520,560,430,440,460,530,460,460,470,560,480,560,510,530,620,590,590,630,640,650,620,750,690,750,760,870,830,810,720
CR,1810,2330,2390,2260,,2420,2470,2080,,2210,2240,2190,,2009,1740,1660,,1880,1780,1540,,1330,1400,1450,1620,1290,1400,1370,1450,1540,1570,1430,1570,1530,1530,1480,1390,1370,1330,1390,1370,1240,1230,1240,1290,1330,1480,1400,1470,1410,1490,1450
PP,200,620,420,500,,590,590,390,,440,370,310,,400,290,270,,150,140,120,,90,120,90,100,60,70,80,110,70,70,60,70,110,80,90,70,70,140,130,160,200,160,120,230,160,220,230,310,340,260,260
RCLR,760,720,890,790,,780,760,640,,660,620,680,,620,500,500,,610,590,470,,360,420,420,450,330,350,370,410,310,320,340,440,310,400,330,390,280,280,300,290,290,310,370,410,430,400,420,490,430,470,400
KP,200,280,280,280,,300,300,270,,290,290,280,,210,150,150,,160,150,130,,100,120,130,160,100,130,120,140,150,150,130,150,140,130,130,110,100,90,110,100,70,60,70,80,90,120,110,120,120,140,130
PKKO,130,250,220,220,,220,230,220,,260,240,240,,170,140,160,,190,170,150,,100,120,120,140,80,90,80,100,100,100,90,110,110,100,90,80,70,70,90,90,70,60,80,100,110,140,110,140,130,140,140
RN,10010,10370,9990,9870,10400,9960,9790,9610,9470,9470,9770,9590,10370,10170,9910,9610,9200,9170,9070,9420,10060,10620,10920,11090,11810,12500,13160,13860,14100,14850,15600,15060,15030,14710,14280,15450,15660,15600,15310,15100,15610,14500,13650,12060,10700,10340,10530,10430,10330,10150,9720,10060
CRN,36000,35000,37000,37000,35000,37000,37000,38000,39000,39000,37000,38000,35000,36000,37000,38000,40000,40000,40000,39000,36000,34000,33000,33000,31000,29000,28000,26000,26000,25000,23000,24000,24000,25000,26000,24000,23000,23000,24000,24000,23000,25000,27000,30000,34000,35000,35000,35000,35000,36000,38000,36000
CPZ,48000,63000,52000,46000,44000,45000,48000,53000,54000,57000,59000,58000,54000,56000,62000,71000,74000,74000,71000,71000,66000,76000,81000,82000,75000,73000,72000,71000,71000,68000,66000,70000,69000,70000,69000,64000,66000,67000,74000,77000,82000,87000,91000,96000,98000,92000,86000,84000,81000,83000,83000,82000
RZ,7410,6650,6770,6600,7140,6840,6360,5650,5550,5150,4810,4660,5160,5460,5430,5340,5040,4540,4590,4510,4790,4540,4490,4450,4750,4910,4830,5030,5090,5100,5160,4810,4800,4740,4960,5270,5390,5910,5620,5570,5470,5180,5270,5240,5460,5470,5460,5740,5730,5830,5980,5720
CRZ,49000,55000,54000,55000,51000,53000,57000,65000,66000,71000,76000,78000,71000,67000,67000,68000,72000,80000,80000,81000,76000,80000,81000,82000,77000,74000,76000,73000,72000,72000,71000,76000,76000,77000,74000,69000,68000,62000,65000,66000,67000,70000,69000,70000,67000,67000,67000,64000,64000,63000,61000,64000
RMO,4190,3390,3350,3390,3570,3440,3190,3000,2950,2870,2860,2840,3070,3050,3000,2880,2750,2800,2900,3020,3220,3200,3200,3190,3370,3490,3520,3650,3730,3740,3760,3510,3490,3410,3490,3730,3760,3780,3540,3440,3280,3140,3080,2980,2960,3100,3170,3160,3170,3080,3060,3080
RMT,3330,3020,3110,3240,3410,3400,3310,3180,3140,3160,3160,3140,3390,2840,2240,1820,1740,1580,1600,1620,1730,1840,2029,2190,2380,2570,2670,2810,2910,2920,2840,2620,2530,2430,2410,2490,2440,2380,2230,2190,2050,1910,1780,1620,1590,1690,1820,1860,1910,1960,2009,2160
RM,1850,1600,1610,1660,1740,1710,1620,1540,1520,1500,1500,1490,1610,1470,1280,1110,1060,1010,1030,1050,1120,1170,1240,1300,1390,1480,1510,1580,1630,1640,1620,1500,1470,1420,1430,1490,1480,1460,1370,1340,1260,1190,1130,1050,1030,1090,1150,1170,1190,1200,1210,1270
COP,85000,90000,91000,92000,86000,90000,94000,103000,105000,110000,113000,116000,106000,103000,104000,106000,112000,120000,120000,120000,112000,114000,114000,115000,108000,103000,104000,99000,98000,97000,94000,100000,100000,102000,100000,93000,91000,85000,89000,90000,90000,95000,96000,100000,101000,102000,102000,99000,99000,99000,99000,100000
CSP,37000,27000,39000,46000,42000,45000,46000,50000,51000,53000,54000,58000,52000,47000,42000,35000,38000,46000,49000,49000,46000,38000,33000,33000,33000,30000,32000,28000,27000,29000,28000,30000,31000,32000,31000,29000,25000,18000,15000,13000,8000,8000,5000,4000,3000,10000,16000,15000,18000,16000,16000,18000
