,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROE_sy,,-35.72,37.32,,-65.17,,,,-82.91,-52.16,-49.76,,200.68,154.02,15.93,,25.57,-45.60,-16.53,,11.35,-40.91,-8.17,,5.34,76.00,186.79,26.24,-48.39,-47.20,-69.08,-48.64,2.08,100.50,150.76,238.24,342.86,162.59,86.42,39.64,30.35,-13.96,-11.12,-1.90,-29.75,-8.92,7.83
ROE_qq,,,,,,28.65,25.64,,,-42.60,21.02,,,185.07,-35.08,,,-0.53,25.56,,,-177.92,122.47,334.23,63.49,140.99,-19.64,64.94,10.57,4.49,10.35,29.82,-1.44,-1.90,40.64,-32.94,8.84,9.79,-7.62,-27.54,-1.55,3.84,23.27,-8.02,-2.61,-4.78,-6.49
ROE_sq,,,,,,-3.26,-0.12,,,170.75,4.90,,,128.73,-52.13,,,-0.90,-26.55,,,-47.41,14.15,29.92,35.06,-12.14,86.01,-42.81,-44.78,-10.12,8.94,-5.02,9.76,76.53,36.25,28.12,43.71,4.67,-3.27,-4.03,34.15,-30.91,-0.07,5.93,-3.94,-10.42,18.30
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,,124.45,100.00,,-79.06,,,,-412.58,-434.63,-361.47,,113.71,124.86,120.13,,94.03,-30.82,40.40,,-34.36,-143.36,-91.74,,6.64,475.51,1013.79,363.49,224.18,58.51,100.00,73.52,70.85,72.46,64.24,-11.64,-3.64,7.22,-10.84,-11.24,-27.45,-39.12,-17.55,19.97,14.95,2.84,-16.54
ROA_sy,,46.46,28.46,,-52.34,,,,-83.80,-262.82,-233.05,,121.05,126.07,134.02,,70.24,-35.60,12.56,,-26.92,-82.61,-109.92,,30.62,635.71,1112.50,5.03,-40.66,5.10,16.87,117.13,91.98,61.20,44.54,25.29,76.69,120.06,87.09,34.81,39.67,-2.99,-4.69,12.23,3.71,-8.46,-20.29
ROA_qq,,,,,,25.59,-19.35,,,-34.45,36.99,,,143.78,-48.98,,,-13.08,3.54,,,-157.42,119.73,551.72,44.44,102.20,-41.49,171.21,1.03,-1.13,-26.17,135.29,-0.53,-0.20,-29.69,26.58,8.49,11.05,-41.53,26.00,-11.33,-6.81,-20.81,83.33,-15.03,-16.63,-35.74
ROA_sq,,,,,,25.59,-19.35,,,-1361.84,34.10,,,48.81,-14.00,,,-43.71,50.31,,,-86.60,-185.71,887.50,44.44,-24.54,17.96,-18.31,-18.39,33.64,31.18,51.76,-27.84,12.22,17.62,31.55,1.76,39.76,,-5.21,5.43,-2.93,-1.74,11.61,-2.57,-14.32,-14.44
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,,196.00,59.91,,-54.37,,,-76.67,-316.05,-341.21,-276.89,-393.65,90.00,111.62,101.87,141.08,480.00,154.90,2185.71,-66.45,-36.09,-108.46,-76.88,3.92,-23.53,1318.18,210.81,305.66,216.92,59.70,100.87,100.47,97.57,78.50,61.04,-20.19,-14.25,-5.76,-15.59,-14.83,-18.05,-20.83,-8.28,32.76,17.13,16.49,-4.51
OPM_sy,,103.05,-44.18,,-23.69,,,-45.77,-17.84,12.67,15.16,5.98,-58.82,-29.70,-25.57,-33.67,143.41,15.88,67.95,92.25,14.22,-16.83,-61.07,-64.35,0.99,-3.24,32.35,54.99,-17.22,-33.38,-18.52,-12.59,30.50,155.13,147.64,151.23,24.18,17.51,17.33,2.80,1.46,-11.81,-22.53,-26.24,4.96,-10.05,-2.67
OPM_qq,,,,,-70.00,12.35,16.48,-40.57,-377.78,-25.43,14.58,1.33,90.54,245.71,-86.27,2071.43,-12.50,-2.26,23.08,-68.12,66.67,-112.94,436.36,43.24,22.64,106.15,-14.18,86.96,-4.19,3.88,7.94,86.58,-5.57,-6.14,-2.62,-7.53,1.45,3.15,-12.78,-6.69,-2.39,-0.35,1.05,35.07,-13.88,-0.90,-17.17
OPM_sq,,,,,-37.66,-6.13,-9.90,2.86,-5.56,28.73,-7.91,-5.34,-63.31,119.78,-2.50,-15.64,34.65,4.63,41.32,-3.44,-20.00,-23.81,-33.85,-11.57,126.61,-27.01,-9.52,3.56,21.03,-41.25,10.66,11.09,80.69,14.86,7.41,12.70,-10.68,8.68,7.25,-1.25,-11.85,-5.54,-5.78,-5.98,25.43,-19.04,1.95
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,101.49,120.74,,-55.37,,,-74.88,-339.10,-356.25,-291.53,-422.43,112.58,128.54,121.55,156.52,167.50,-11.11,62.82,-82.05,-49.53,-134.62,-93.70,,-14.81,405.56,1087.50,391.43,282.61,66.36,110.53,111.05,91.48,73.22,51.50,-23.42,-15.43,-7.26,-15.18,-14.39,-21.05,-25.17,-14.40,26.47,14.22,15.45,-4.55
ROS_sy,,290.00,5.13,,-54.88,,,-35.76,-26.35,-10.00,-137.04,-180.73,-47.02,-18.75,211.43,160.23,73.16,142.74,483.97,124.53,8.00,-82.22,-121.51,,78.70,291.09,381.63,96.77,-54.40,40.00,-5.98,22.04,127.56,129.11,163.97,137.31,7.24,10.66,4.38,-14.72,31.90,-12.84,-26.29,-21.83,1.85,-27.00,-13.47
ROS_qq,,,,,-68.78,20.30,18.12,-43.39,-397.20,-28.93,11.71,4.70,111.59,192.50,-33.33,150.00,-45.13,-2.80,22.12,-72.44,54.29,-166.67,122.22,337.50,31.43,139.13,-13.64,81.05,2.33,3.98,9.29,81.50,-7.16,-5.93,-4.42,-8.25,2.52,3.16,-12.59,-7.39,-5.46,-2.22,,36.82,-14.62,-1.17,-17.32
ROS_sq,,,,,-41.85,-45.95,18.12,73.02,-33.33,-33.94,-148.61,-277.14,143.75,1.30,-33.33,103.85,25.79,42.00,60.39,-21.62,-39.50,-76.62,-294.06,242.35,176.70,-48.83,39.75,-0.54,-35.88,57.10,-6.15,29.09,19.55,58.18,8.13,16.06,-45.97,63.21,2.00,-5.17,-16.45,7.86,,0.57,8.87,-22.70,2.24
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,9433.33,-5.71,,-53.79,,,-78.64,-384.43,-385.14,-343.14,-452.88,73.78,104.03,91.94,131.88,271.43,670.59,686.67,-42.74,-37.82,-96.18,-73.86,-7.46,-27.84,2640.00,145.65,240.32,225.71,71.53,132.74,118.96,88.16,71.49,46.77,-21.00,-15.15,-7.69,-16.06,-15.89,-19.23,-20.97,-8.02,26.06,17.01,18.03,-3.69
RS_sy,,49.15,8.19,,12.68,,,-35.19,-76.09,-26.29,-21.86,-3.59,-13.73,-17.16,-22.48,-28.29,100.00,-49.86,-17.75,52.25,95.08,80.98,-35.97,-58.86,-15.15,-26.73,8.15,23.20,-14.19,7.99,68.31,84.30,35.20,97.34,79.63,55.96,27.42,40.00,27.32,12.95,0.70,-10.99,-24.02,-22.51,-6.23,-16.90,0.44
RS_qq,,,,,-74.95,21.31,3.38,-32.03,-433.65,-21.61,11.85,1.34,75.20,118.68,-276.47,490.00,33.33,-16.03,34.35,-61.93,44.78,-94.85,820.00,34.78,12.90,95.71,-17.52,86.73,8.06,3.07,11.91,75.67,-7.14,-6.06,-4.22,-5.44,-0.27,2.20,-12.90,-5.25,-4.23,,1.36,29.87,-11.11,0.87,-17.29
RS_sq,,,,,-0.78,-6.09,-7.15,-25.09,-63.40,189.54,-1.58,-7.57,-67.25,178.03,-7.90,-14.50,-8.65,-30.30,51.09,58.27,17.05,-35.34,-46.55,1.69,141.44,-44.16,-21.11,15.84,68.16,-29.73,22.96,26.85,23.36,2.56,11.92,10.14,0.78,12.69,1.79,-2.29,-10.15,,-13.12,-0.36,8.73,-11.72,5.01
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,135.71,81.82,,-42.22,,,-68.86,-245.67,-275.77,-233.46,-304.71,69.64,98.50,87.17,131.90,264.13,2550.00,520.45,-45.05,-44.37,-109.52,-84.86,-19.67,-22.62,1050.00,296.43,336.73,226.15,65.41,116.22,107.48,94.34,75.91,55.42,-23.65,-14.32,-6.20,-15.01,-12.98,-20.96,-24.52,-13.88,27.12,13.98,15.33,-4.76
GPM_sy,,89.50,-24.13,,-55.57,,,-52.69,-14.76,-29.12,-11.28,-51.26,33.17,67.57,24.12,22.28,-19.75,28.39,108.83,192.16,-30.58,-72.61,-110.91,-86.66,112.78,147.25,635.66,229.35,-56.11,-27.27,-33.14,-39.44,77.12,198.72,174.24,379.56,35.42,14.94,14.92,-18.64,52.90,7.58,-17.17,-15.78,-16.78,-26.52,-7.79
GPM_qq,,,,,-61.90,9.13,13.22,-33.85,-278.24,-31.68,14.04,-1.46,73.56,93.48,-633.33,352.27,36.04,-2.65,25.85,-67.03,37.70,-116.67,300.00,75.00,32.65,104.62,-16.54,92.79,-0.93,3.77,9.09,85.00,-7.21,-6.07,-3.62,-9.12,4.13,2.83,-12.67,-6.94,-5.42,-1.79,-0.36,37.36,-15.20,-0.63,-17.72
GPM_sq,,,,,-57.11,-27.30,-1.53,54.09,-22.73,-39.54,23.24,-15.35,111.14,-23.93,-8.71,-16.61,38.56,21.71,48.49,16.67,-67.08,-51.98,-159.17,242.64,425.00,-44.20,28.20,-12.30,-30.03,-7.55,17.86,-20.56,104.63,55.93,8.20,38.91,-42.22,32.35,8.17,-1.65,8.59,-6.88,-16.71,,7.30,-17.77,4.51
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,39.01,-3.46,,100.11,,,-11.44,-34.80,-41.59,-37.27,-40.65,-2.33,15.77,6.71,35.21,24.26,21.59,24.65,9.72,3.08,-10.88,-11.13,-17.85,-24.39,-11.69,-17.02,-7.00,8.08,0.67,11.63,33.01,23.90,20.76,15.67,-5.72,-8.86,-1.71,-2.89,-0.28,2.30,-0.98,-0.42,7.22,0.91,1.55,-0.92
RBS_sy,,3.26,1.33,,-3.35,,,-14.13,-34.80,-41.59,-31.13,-38.80,-2.33,15.77,6.71,35.21,37.40,35.22,39.47,24.26,-16.35,-23.39,-25.64,-29.19,-17.03,-13.50,-14.72,-5.94,25.79,20.90,27.64,39.62,13.94,7.39,6.22,-6.39,-12.76,-3.70,-4.02,-2.50,1.28,0.18,-2.52,0.35,0.14,-3.16,1.35
RBS_qq,,,,,-2.74,0.60,-1.40,-8.20,-28.39,-9.89,5.90,-13.15,17.85,6.81,-2.39,10.04,8.31,4.52,0.07,-3.14,1.76,-9.63,-0.22,-10.46,-6.34,5.54,-6.24,0.36,8.85,-1.71,3.97,19.57,1.40,-4.20,-0.41,-2.54,-1.98,3.31,-1.60,0.07,0.57,,-1.06,7.75,-5.35,0.63,-3.47
RBS_sq,,,,,-2.74,0.60,-10.18,-2.28,-26.15,-9.89,5.90,-13.15,17.85,6.81,-2.39,10.04,19.77,5.11,0.68,-1.96,-19.37,-3.74,-2.27,-6.65,-5.52,0.36,-3.65,2.95,26.36,-3.55,1.73,12.62,3.11,-9.09,0.62,-0.75,-3.91,0.36,0.28,0.82,-0.18,,-2.41,3.78,-0.39,-4.01,2.13
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,228.57,45.11,,-78.61,,,,-382.14,-415.22,-340.82,,88.95,109.99,101.79,,372.47,100.95,1821.74,,-17.32,-111.08,-71.95,,-4.74,1529.79,214.52,279.17,171.47,51.79,91.79,65.29,75.89,78.33,73.93,-7.92,-2.19,8.74,-11.22,-11.73,-24.55,-35.49,-11.77,26.11,17.61,3.76,-16.09
ROPA_sy,,7.61,71.22,,-51.59,,,,-76.80,-238.88,-201.58,,-41.94,122.68,143.29,,261.11,14.22,28.90,,6.46,-3.53,-55.81,,-35.84,29.68,167.41,43.06,79.73,35.82,39.47,9.83,12.91,11.23,15.59,56.80,75.25,104.61,59.97,26.57,22.36,4.29,6.12,18.82,11.90,-11.52,-25.61
ROPA_qq,,,,,,17.34,-20.30,,,-31.10,39.11,,,218.54,-89.10,,,-12.58,4.25,,,-111.72,363.83,132.26,32.64,75.92,-41.96,180.00,-5.04,-1.64,-26.67,141.31,1.05,-0.27,-28.48,27.75,7.34,10.87,-41.61,27.01,-8.25,-5.20,-20.14,81.55,-14.43,-16.36,-35.42
ROPA_sq,,,,,,0.30,-19.55,,,-700.32,41.16,,,134.44,12.32,,,-25.85,26.76,,,-32.80,-41.94,113.33,-22.92,35.81,19.73,14.13,-3.16,2.63,22.95,-10.13,-0.44,1.11,27.77,21.91,11.28,18.05,-0.11,-3.54,7.57,0.62,1.65,8.00,1.31,-20.44,-14.53
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,1051.93,-519.00,,81.33,,,-114.82,164.42,338.46,229.08,234.35,-154.74,-56.55,-63.10,52.90,-1548.03,-184.70,-803.60,-60.30,148.01,636.59,102.61,-27.16,-92.74,-80.89,177.99,47.35,19.87,94.53,331.68,155.71,579.26,-598.72,944.43,407.52,40.85,149.46,179.50,-237.21,-363.30,-188.87,-163.55,162.61,129.32,275.35,46.46
ZNPO_sy,,290.74,-46.21,,-30.69,,,-18.71,-32.21,7.87,3701.19,-49.64,-47.86,105.42,-3.47,41.77,612.47,-42.08,-22.31,19.23,6.48,208.17,-122.86,-30.21,-43.04,-51.69,520.83,30.08,-35.05,16.07,89.18,65.35,110.37,-6.12,27.05,35.76,-6.22,114.28,31.99,-5.64,0.23,-18.12,-19.65,16.88,20.56,26.84,-3.21
ZNPO_qq,,,,,-141.09,70.16,-99.64,39.46,278.58,10.47,8.07,-36.99,-172.77,187.68,-8.23,161.13,-884.35,95.49,-662.34,114.73,848.50,-49.63,-96.29,311.38,-5.49,32.58,-46.07,118.05,-23.11,115.17,19.67,29.17,104.24,-257.98,350.61,-37.23,-43.32,-44.52,1316.21,-130.81,-8.76,81.28,-912.72,130.36,-49.06,11.98,-409.20
ZNPO_sq,,,,,-39.44,-42.97,-105.85,4123.81,-49.50,-9.26,95.29,-43.74,-47.71,257.53,-8.23,-17.36,162.78,-70.94,23.09,26.82,134.69,-15.88,-109.13,487.27,91.53,-28.67,-20.47,19.71,-4.36,27.48,29.63,4.63,21.67,-43.11,75.43,11.80,-15.95,29.99,8.05,-20.07,-10.73,6.18,6.04,16.27,-7.92,11.72,-19.08
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,,,,,,,,,,,-15.04,-662.01,210.92,,103.88,101.02,,,,,,,,,,-9539.29,,,,-174.04,60.94,-110.04,-335.69,-19.61,3624.04,467.81,171.30,185.62
ZFI_sy,,,,,,,,,,,,,,,,,,,,138.19,4.50,-1.20,,-37.94,-1.95,,,,,,,,,,-57.95,,,,136.75,21.58,-47.43,-0.92,19.20,52.39,102.40,54.71,-18.43
ZFI_qq,,,,,-94.14,134.36,366.82,,,,,,,,,,88.04,107.12,-33.13,-67.38,-1343.92,214.58,,,-93.77,,,,,,,,,,,-168.67,988.23,-91.75,-239.13,61.70,-128.26,-93.78,29.40,1228.44,-76.18,-62.43,-15.22
ZFI_sq,,,,,8.23,-3.76,8.53,,,,,,,,,,182.81,1.32,-10.99,-6.62,24.08,-4.21,,,96.04,,,,,,,,,,,38.62,56.01,8.23,1.15,-28.81,-32.55,103.99,21.69,-8.99,-10.41,55.93,-35.84
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,-10.39,-20.93,,-25.59,,,,52.31,47.94,15.08,,-0.60,3.24,2.92,,-15.97,-13.61,-12.03,,1.46,9.84,5.88,,10.10,0.99,6.38,7.72,4.70,-1.19,1.64,-2.08,-6.94,-10.18,1.75,1.78,2.50,2.93,-4.70,-5.94,-0.17,6.11,2.81,-2.27,-0.11,1.04,-1.18
DTAR_sy,,-24.52,-2.94,,-11.42,,,,44.86,39.82,28.52,,-32.72,-1.77,-27.99,,2.32,-3.93,-21.15,,18.24,-8.37,38.43,,20.54,5.12,12.98,-2.94,-7.00,-1.45,-4.84,0.67,-0.04,1.48,1.80,-4.86,3.84,-18.60,-6.48,-8.08,-0.62,-7.41,-2.35,-4.77,3.83,20.40,5.43
DTAR_qq,,,,,,5.50,39.09,,,2.47,8.20,,,6.44,7.86,,,9.42,9.84,,,18.46,5.88,-18.49,7.71,8.65,11.52,-17.46,4.69,2.53,14.72,-20.48,-0.50,-1.04,29.97,-20.46,0.20,-0.63,20.34,-21.50,6.35,5.61,16.61,-25.38,8.70,6.83,14.04
DTAR_sq,,,,,,5.50,13.46,,,1.83,4.29,,,48.68,-23.55,,,39.60,-37.25,,,8.19,-5.20,7.63,9.19,-5.65,1.89,-7.53,4.62,-0.02,-1.62,-2.18,3.89,1.51,-1.31,-8.59,13.39,-20.43,13.39,-10.15,22.58,-25.86,19.58,-12.37,33.64,-14.03,4.71
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,-46.27,-53.69,,-46.72,,,,173.93,175.87,72.30,,-1.33,12.81,14.22,,-38.96,-38.51,-40.37,,3.65,33.32,22.51,,28.64,3.24,29.23,21.44,13.92,-4.55,6.91,-6.59,-19.65,-27.87,9.36,5.03,7.10,8.20,-20.83,-15.17,-0.48,19.29,13.82,-5.59,-0.29,3.35,-5.52
CG_sy,,-67.80,-15.25,,-19.80,,,,-55.21,18.72,-8.97,,-41.23,-74.23,-74.64,,0.31,-19.21,-31.17,,-28.74,175.45,230.29,,955.30,57.11,121.93,-25.23,-23.42,-18.60,-47.22,-14.21,-18.94,88.37,98.41,90.54,64.78,-35.15,-11.63,-19.24,-2.23,-11.95,-6.53,-10.57,7.77,68.39,25.77
CG_qq,,,,,,7.97,117.04,,,8.73,35.56,,,24.31,37.26,,,25.21,33.11,,,61.06,22.31,-46.57,22.21,29.26,53.10,-49.79,14.65,8.30,71.48,-56.13,-1.37,-2.78,159.97,-57.86,0.56,-1.78,90.21,-54.85,17.98,17.73,81.49,-62.55,24.60,22.02,65.93
CG_sq,,,,,,7.97,33.09,,,186.17,2.05,,,25.49,0.43,,,1.07,-14.44,,,290.68,2.59,65.41,59.18,-41.84,44.92,-44.27,63.01,-38.17,-6.03,-9.42,54.04,43.67,-1.02,-13.01,33.21,-43.46,34.87,-20.50,61.27,-49.08,43.18,-23.94,94.34,-20.43,6.93
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,,,,3.64,,,,387.72,60.15,54.75,,-63.31,-65.75,-53.56,,-70.59,-76.67,-79.10,,-60.00,-42.86,-36.71,,-30.56,-17.50,254.00,-85.96,-28.00,-45.45,-85.31,437.50,255.56,411.11,2473.08,236.05,450.00,332.61,10.31,87.89,64.20,832.41,-26.69,-28.73,-47.06,31.93,651.94
LDER_sy,,,,,-20.14,,,,-44.20,-17.29,-19.79,,-22.59,-48.13,-32.36,,48.92,12.76,-49.70,,-48.50,-47.52,16.60,,170.07,81.52,-69.64,326.02,-1.35,-6.00,313.84,-16.89,-40.41,496.91,506.96,485.59,561.15,-44.63,-45.48,-16.19,-0.14,27.23,-27.60,-12.71,-54.84,15.69,85.67
LDER_qq,,,,,,219.88,-3.84,,,5.04,-7.08,,,-1.96,26.00,,,-22.22,12.86,,,11.11,25.00,128.00,-78.07,32.00,436.36,-90.96,12.50,,44.44,230.77,-25.58,43.75,627.17,-56.80,21.80,13.07,85.43,-26.42,6.45,542.04,-85.42,-28.47,-20.93,1500.00,-16.91
LDER_sq,,,,,,8.22,2.35,,,60.40,-0.74,,,7.49,29.43,,,-18.61,-42.26,,,-17.06,28.27,-66.38,655.10,-44.26,-78.55,371.75,74.85,,-5.54,-5.26,25.36,432.07,-3.95,-8.59,41.54,-55.44,-5.42,40.51,68.64,-43.23,-46.18,69.40,-12.75,45.43,-13.62
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,,,,-52.51,,,,-64.29,11.98,-13.04,,139.26,293.55,239.12,,279.29,232.89,317.59,,270.85,172.57,81.62,,24.66,-13.64,-79.92,493.35,5.08,49.52,579.58,-87.36,-78.76,-83.01,-90.13,-11.22,-57.75,-48.10,-7.08,-44.87,-8.85,-84.92,67.03,38.36,140.74,-2.87,-82.11
PZAT_sy,,,,,-12.30,,,,16.14,-45.19,53.34,,28.74,371.23,114.04,,9.53,34.26,53.77,,6.45,-15.00,-42.65,,-36.11,-35.03,-48.72,29.27,-56.83,17.11,57.10,18.44,-42.44,-52.43,-48.53,-52.32,-8.95,59.54,68.79,24.47,22.07,-58.08,-19.30,13.19,49.41,36.31,-26.19
PZAT_qq,,,,,,-68.60,19.13,,,-1.52,-7.49,,,61.98,-20.29,,,42.17,-0.01,,,4.49,-33.38,-63.15,385.94,-27.61,-84.51,988.98,-13.94,3.01,-29.60,-79.74,44.59,-17.59,-59.12,82.25,-31.20,1.24,-26.80,8.12,13.75,-83.25,710.98,-10.43,97.91,-93.24,49.36
PZAT_sq,,,,,,-46.42,-11.24,,,-74.72,148.33,,,-7.45,12.79,,,13.45,29.19,,,-9.42,-12.83,-47.64,54.51,-7.88,-31.20,32.00,-48.40,149.91,-7.71,-0.48,-74.92,106.53,-0.13,-7.81,-52.11,261.86,5.66,-32.02,-53.03,24.28,103.39,-4.65,-38.00,13.37,10.14
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,,,,211.29,,,,-78.29,-71.41,-38.13,,-11.26,33.65,-14.91,,7.88,-25.63,9.42,,1.64,-10.72,1.17,,7.28,28.58,32.84,36.61,49.38,48.73,8.74,32.94,45.66,29.52,9.78,-29.73,51.66,-35.59,-23.80,-1.39,-12.84,127.14,-18.03,-2.82,-19.86,-10.74,178.82
PELDR_sy,,,,,-3.10,,,,1.69,-6.66,-2.07,,-4.88,3.12,2.94,,13.98,3.32,2.86,,3.73,-3.40,1.16,,-22.75,-5.10,-10.94,-2.15,13.39,9.84,6.39,1.15,6.95,6.38,10.93,4.23,-2.87,-3.29,-4.43,-0.11,-2.70,-0.96,2.38,2.02,1.65,4.83,1.35
PELDR_qq,,,,,,-27.86,-47.86,,,-5.01,12.85,,,43.07,-28.15,,,-1.36,5.71,,,-13.36,19.78,13.77,-9.14,3.84,23.75,17.00,-0.65,3.39,-9.52,43.04,8.85,-8.06,-23.31,-8.44,134.93,-60.96,-9.27,18.48,107.65,1.76,-67.26,40.47,71.24,13.33,2.28
PELDR_sq,,,,,,3.57,-3.50,,,-4.93,1.25,,,3.06,1.06,,,-6.58,0.61,,,-12.99,5.35,-0.17,-15.58,6.89,-1.13,9.68,-2.17,3.54,-4.24,4.28,3.44,2.99,-0.14,-2.02,-3.61,2.55,-1.33,2.41,-6.11,4.38,2.01,2.05,-6.45,7.64,-1.37
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,,,,39.73,,,,-40.76,-44.70,-31.35,,-4.19,-13.34,-13.54,,34.79,37.37,43.27,,-2.64,-17.84,-13.83,,-14.50,-2.28,-16.63,-12.14,-8.16,3.40,-6.36,5.53,16.36,25.41,-0.94,-1.14,-1.57,-1.98,21.11,13.61,2.50,17.30,-11.32,1.98,-2.38,6.21,39.59
TSF_sy,,,,,-1.98,,,,-4.41,-12.19,-31.60,,-10.12,-30.32,22.00,,30.36,62.67,39.28,,-3.79,-3.23,-12.22,,-31.13,-14.74,-26.17,15.04,44.44,11.71,31.20,0.13,1.92,11.95,11.82,6.47,-6.93,-1.68,0.26,-5.69,-4.36,-4.98,-10.01,-11.70,-2.02,-3.51,-2.88
TSF_qq,,,,,,1.34,-36.05,,,-5.40,-20.62,,,-14.43,-20.80,,,-12.80,-17.40,,,-26.41,-13.37,53.54,-12.65,-15.89,-26.10,61.81,-8.69,-5.31,-33.07,82.36,0.68,2.05,-47.13,81.99,0.25,1.62,-34.67,70.71,-9.56,16.29,-50.61,96.32,-13.43,26.53,-35.09
TSF_sq,,,,,,8.98,-8.99,,,0.11,-29.10,,,-22.40,24.14,,,-3.16,6.29,,,-2.59,-3.59,-11.78,-16.87,20.59,-16.51,37.45,4.38,-6.74,-1.95,4.90,6.24,2.44,-2.06,-0.11,-7.13,8.22,-0.12,-6.04,-5.83,7.52,-5.42,-7.80,4.49,5.90,-4.80
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,-19.94,-35.36,,-33.79,,,,80.31,68.59,17.21,,1.74,-6.28,3.24,,-8.65,0.92,-6.51,,-0.36,6.72,1.87,,1.64,-6.37,-1.59,-3.24,-6.18,-7.69,-0.11,-5.65,-9.95,-10.62,0.70,7.94,7.76,11.32,0.98,-2.85,3.59,4.86,4.18,-1.05,5.88,5.15,2.99
ZKO_sy,,-4.72,4.44,,6.04,,,,58.42,33.90,3.33,,-22.63,0.78,-1.91,,-34.43,-46.18,-45.75,,-19.20,42.17,54.46,,112.53,32.48,19.48,36.57,-4.26,-8.39,14.60,-16.07,-11.05,-3.00,-24.12,-28.90,-25.29,-24.13,-24.09,-25.85,-15.33,-21.34,-4.67,21.19,-13.46,15.45,-23.52
ZKO_qq,,,,,,9.47,43.35,,,2.35,-0.34,,,-5.71,9.78,,,4.16,1.69,,,11.56,-2.93,-11.79,6.39,2.77,2.03,-13.27,3.15,1.12,10.40,-18.08,-1.55,0.38,24.38,-12.19,-1.71,3.70,12.83,-15.52,4.81,4.96,12.10,-19.77,12.15,4.24,9.80
ZKO_sq,,,,,,-5.75,16.86,,,-20.34,-9.82,,,3.77,-12.23,,,-14.83,-11.54,,,49.87,-3.89,0.87,46.28,-6.58,-13.32,15.29,2.55,-10.61,8.43,-15.57,8.69,-2.52,-15.18,-20.89,14.21,-1.01,-15.13,-22.72,30.41,-8.03,2.85,-1.75,-6.88,22.69,-31.87
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,62.11,99.87,,105.98,,,,-63.25,-53.27,-29.42,,-5.09,32.27,-8.47,,0.66,-23.23,5.33,,1.82,-4.44,3.37,,9.17,20.47,29.09,33.48,40.21,37.49,10.25,24.56,30.57,14.93,3.88,-25.65,-25.24,-30.41,-23.54,-6.52,-13.04,-1.77,-13.01,-2.39,-14.79,-12.51,-12.39
OSF_sy,,41.79,17.68,,19.94,,,,-11.64,-32.69,-23.42,,-28.87,6.39,-19.69,,5.16,-23.23,14.56,,-10.71,10.14,-9.30,,21.43,6.66,21.92,28.59,20.41,23.15,20.05,-2.83,-8.63,11.42,-0.05,-1.37,-8.09,-15.36,-10.32,-6.33,-7.30,-1.04,-21.26,-8.24,-5.88,-18.00,-10.23
