,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZFI_qq,,,,232.44,-178.58,88.79,1009.67,60.12,-22.92,-54.25,133.05,-6.22,6.19,0.80,0.54,-3.05,-2.37,,,,,106.37,-89.65,-572.16,147.01,25.86,,,,202.47,-1.41,-13.91,-0.83
ZFI_sq,,,,-2.75,-19.34,27.94,1.10,8.71,-10.20,0.17,7.32,-1.56,-2.61,-6.38,-18.47,18.99,-5.94,,,,,3.77,-26.97,24.71,17.94,0.38,,,,7.30,0.48,1.27,0.21
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,8.46,-24.72,,,,-6.62,-5.70,1.62,,0.38,3.01,0.29,,-13.78,-0.08,-11.24,-8.80,8.37,-7.69,0.37,-10.63,-10.29,-14.45,-11.12,1.00,-16.49,-6.15,-6.49,-9.55,12.52,10.61,16.54
DTAR_sy,,-18.69,-5.89,,,,9.94,-0.07,9.29,,2.32,-4.43,-4.67,,-1.61,7.47,-1.01,0.25,10.03,5.66,9.63,-0.48,-10.68,-14.13,-10.99,-4.46,1.09,1.83,0.07,-4.39,-6.04,-2.20,1.60
DTAR_qq,,,,-0.80,-1.98,,,0.17,5.63,,,2.79,2.85,3.50,-21.21,19.13,-8.63,6.34,-6.37,1.47,-0.65,-5.31,-6.02,-3.23,3.21,7.60,-22.29,8.74,2.84,4.07,-3.32,6.90,8.35
DTAR_sq,,,,11.87,-6.37,,,1.69,2.39,,,-5.02,2.14,4.83,-3.24,3.75,-5.92,6.15,6.20,-0.38,-2.39,-3.63,-4.69,-4.23,1.18,3.44,0.85,-3.52,-0.57,-1.16,-0.89,0.41,3.30
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,41.69,-64.71,,,,-16.20,-14.32,3.73,,1.23,8.09,1.27,,-29.22,-1.52,-26.46,-22.68,19.17,-17.30,1.55,-21.80,-20.29,-27.62,-21.91,1.97,-27.91,-11.06,-11.97,-18.26,23.22,22.57,35.35
CG_sy,,-39.17,-10.86,,,,19.91,-0.65,18.03,,6.36,-8.82,-12.91,,-4.70,11.02,4.22,0.23,18.16,-19.68,-7.93,-8.01,-20.99,1.11,-8.36,-14.01,-0.42,-4.02,3.39,4.89,-8.29,5.30,-13.80
CG_qq,,,,-2.01,-5.27,,,0.19,14.68,,,6.97,7.45,9.75,-43.89,48.85,-19.77,15.38,-13.52,3.29,-1.48,-11.14,-11.85,-6.21,6.29,16.04,-37.68,15.72,5.20,7.75,-6.06,15.11,16.17
CG_sq,,,,30.37,-10.72,,,8.01,6.06,,,-7.41,1.30,9.06,-6.84,7.87,-4.91,4.88,9.83,-26.68,9.01,4.79,-5.68,-6.17,-1.19,-1.67,9.24,-9.57,6.44,-0.24,-4.49,3.84,-12.87
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,0.23,-45.79,,,,-7.80,7.78,-26.59,,1.99,31.64,79.22,,2.39,4.52,-39.21,-27.67,-17.21,-19.37,-0.53,-19.86,-24.43,-15.74,-16.48,1.54,-17.70,-36.46,-32.33,-42.63,-2.69,1.11,7.47
LDER_sy,,-26.94,-25.67,,,,74.37,5.61,20.47,,-2.50,-3.41,-2.05,,3.49,19.89,21.35,28.90,7.05,-22.81,-8.08,-10.38,-30.45,-17.40,-28.63,-11.41,-4.58,12.57,10.70,-2.31,-1.03,0.40,15.26
LDER_qq,,,,-12.68,51.48,,,2.09,3.18,,,31.76,40.47,-2.11,-43.49,34.50,-18.30,16.47,-35.32,30.99,0.79,-6.16,-39.00,46.04,-0.08,14.08,-50.56,12.75,6.41,-3.29,-16.14,17.16,13.10
LDER_sq,,,,59.44,-20.01,,,-3.43,-8.75,,,-4.34,-7.46,0.25,16.63,10.82,-6.34,6.48,-3.14,-20.09,11.54,3.81,-24.83,-5.10,-3.62,28.85,-19.04,11.96,-5.22,13.71,-17.97,13.58,8.80
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,56.49,-21.06,,,,-5.67,-19.89,35.20,,-2.42,-20.29,-42.80,,-11.30,-6.73,39.16,19.33,19.05,9.09,-1.08,10.33,18.30,6.92,13.45,4.00,-10.71,23.42,17.42,22.27,4.12,-0.99,-4.97
PZAT_sy,,10.16,-15.35,,,,-18.14,-8.58,11.89,,7.31,17.54,17.05,,-10.01,-20.61,-2.33,4.65,24.52,-3.28,-6.85,-11.13,4.46,19.66,22.22,6.71,-10.16,3.59,-4.01,18.20,17.24,3.92,-0.55
PZAT_qq,,,,11.61,-41.92,,,-5.21,-1.99,,,-22.57,-29.67,4.86,55.33,-18.58,4.94,-10.09,54.97,-25.39,-4.85,0.29,66.17,-32.57,0.96,-8.06,42.65,-6.79,-3.95,-4.27,21.48,-11.36,-7.81
PZAT_sq,,,,-8.28,-20.09,,,2.42,-2.20,,,12.18,-2.62,-6.85,-11.56,-1.04,19.81,-0.19,5.23,-23.13,15.39,-4.78,23.68,-11.95,17.86,-16.87,4.13,1.53,9.21,2.37,3.28,-10.00,4.51
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-29.34,68.77,,,,7.53,12.79,-16.69,,2.15,9.53,31.85,,20.44,5.41,-4.90,1.23,-9.36,6.55,2.83,5.43,2.64,5.10,-0.91,-4.49,22.29,3.57,4.69,10.44,-3.75,-3.02,-4.71
PELDR_sy,,18.13,3.02,,,,-2.00,1.48,1.61,,-11.62,-12.61,-9.10,,13.60,8.87,5.72,-1.50,2.09,0.86,7.09,12.82,0.28,5.18,2.09,-0.06,3.73,-9.13,-8.22,-15.31,-13.13,-4.46,-10.34
PELDR_qq,,,,-3.04,34.99,,,1.71,-0.30,,,9.05,20.02,-3.93,-4.22,-4.55,8.29,2.26,-14.24,12.20,4.50,4.84,-16.51,14.89,-1.47,1.05,6.90,-2.69,-0.41,6.60,-6.83,-1.96,-2.14
PELDR_sq,,,,1.98,-1.06,,,5.60,-0.93,,,4.41,3.05,3.56,1.95,0.06,0.07,-3.51,5.66,-1.14,6.25,1.65,-6.08,3.69,3.12,-0.48,-2.52,-9.16,4.14,-8.16,-0.01,-0.09,-2.27
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-23.35,59.15,,,,7.94,13.24,-14.31,,-0.09,7.01,30.10,,22.97,3.56,-4.88,0.50,-15.25,1.52,-1.38,3.96,2.93,10.50,6.03,-0.33,9.91,-8.81,-6.58,-8.42,-9.29,-9.48,-12.05
TSF_sy,,10.75,13.72,,,,-8.91,-0.70,-14.70,,-4.43,-7.41,-1.89,,2.54,-0.62,0.95,5.87,-0.05,9.77,8.08,2.73,2.92,-1.23,-6.90,-3.35,-3.40,-0.79,8.49,0.55,-0.01,5.03,-3.51
TSF_qq,,,,-3.94,23.24,,,0.78,-6.75,,,7.94,13.37,-6.77,7.78,-9.09,4.14,-1.51,-9.11,8.89,1.18,3.83,-10.01,16.89,-2.92,-2.40,-0.77,-3.01,-0.54,-4.32,-1.72,-3.21,-3.36
TSF_sq,,,,-8.68,12.11,,,-0.45,-3.70,,,-3.55,2.04,-0.33,4.53,-6.52,3.65,4.53,-1.31,2.66,2.06,-0.64,-1.13,-1.48,-3.80,3.15,-1.18,1.18,5.20,-4.41,-1.72,6.28,-3.36
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,77.99,-48.66,,,,-4.72,-3.83,11.68,,-10.30,-7.78,-4.17,,-4.25,-7.38,-11.20,-10.75,-19.61,-22.53,-11.85,-14.09,-9.32,2.66,11.02,14.73,-39.51,-37.02,-33.66,-41.87,-1.42,3.45,-1.70
ZKO_sy,,-12.30,-18.46,,,,19.15,5.31,10.91,,11.67,15.40,2.91,,-6.78,5.16,0.49,-1.14,3.71,-2.99,-7.15,-1.62,-9.29,-3.63,0.06,0.27,4.69,4.24,7.11,-1.62,2.91,-0.69,9.06
ZKO_qq,,,,-5.43,-31.63,,,-4.55,-20.60,,,-1.86,-17.50,-5.93,25.71,-5.07,-20.90,-5.46,13.23,-8.52,-9.99,-7.87,19.53,3.56,-2.65,-4.79,-36.98,7.82,2.54,-16.56,6.87,13.15,-2.57
ZKO_sq,,,,5.17,5.25,,,-7.04,10.84,,,-3.93,-1.16,3.12,-4.80,8.37,-5.54,1.45,-0.12,1.36,-9.59,7.49,-7.91,7.69,-6.13,7.71,-3.85,7.23,-3.55,-1.07,0.58,3.47,5.92
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,25.59,16.16,,,,5.78,5.43,6.39,,-9.07,-10.05,-3.83,,14.25,-4.33,7.16,6.05,-21.82,-9.27,-9.15,-0.45,1.77,15.41,18.09,8.91,-22.04,-24.50,-21.04,-22.45,-4.47,,-8.29
OSF_sy,,6.92,-3.26,,,,3.18,0.86,2.32,,-2.57,0.69,2.71,,0.84,-6.13,-4.17,-0.59,1.35,-1.61,2.83,0.79,2.47,6.02,-1.77,0.75,-3.30,-1.29,-1.10,1.15,-1.05,,3.04
OSF_qq,,,,-3.38,-22.51,,,-3.69,-21.80,,,-4.73,-16.39,-8.59,56.91,-20.23,-6.35,-9.53,15.67,-7.41,-6.23,-0.87,18.25,5.00,-4.05,-8.58,-15.35,1.68,0.35,-10.21,4.27,6.44,-7.97
OSF_sq,,,,0.86,-1.87,,,-1.40,-0.46,,,1.90,1.54,-2.82,0.28,-5.14,3.65,0.81,2.24,-7.90,8.33,-1.19,3.94,-4.71,0.37,1.34,-0.23,-2.73,0.55,3.65,-2.39,2.30,-0.44
NetDebt,261465000000,221296000000,178505000000,176251000000,189625000000,,159754000000,165378000000,185957000000,,169081000000,177517000000,190306000000,205364000000,68282000000,173028000000,252757000000,257608000000,65993000000,66117000000,70010000000,71199000000,62068000000,62025000000,64853000000,76778000000,48202000000,57275000000,60694000000,71681000000,68796000000,76892000000,89553000000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebtEBITDA_yy,,-102.61,250.10,,,,46.80,176.35,235.44,,-50.85,-64.66,-77.45,,50.36,61.51,175.31,-39.93,-63.32,-6.39,-60.19,-74.87,11.56,-63.50,-40.52,316.79,12.30,45.03,30.95,-71.64,6.73,-10.42,1.87
NetDebtEBITDA_sy,,-36.32,-26.84,,,,45.83,36.86,59.82,,34.14,19.52,8.14,,10.82,9.81,4.67,7.18,-19.42,10.32,6.09,-14.01,-7.58,-30.08,-23.74,-33.88,-4.57,0.02,6.11,34.77,15.27,21.74,3.21
NetDebtEBITDA_qq,,,,-22.01,27.99,,,46.81,55.36,,,5.56,-0.87,231.89,-56.70,13.39,68.97,-27.58,-73.56,189.33,-28.14,-54.29,17.40,-5.34,17.09,220.30,-68.37,22.26,5.72,-30.62,19.01,2.61,20.23
NetDebtEBITDA_sq,,,,4.80,3.69,,,-1.65,21.10,,,-12.37,9.57,-3.78,19.96,-13.18,4.44,-1.47,-9.82,18.87,0.44,-20.14,-3.07,-10.06,9.53,-30.76,39.90,-5.74,16.20,-12.05,19.66,-0.45,-1.49
DebtFin,177944000000,143316000000,104244000000,90566000000,80490000000,,71197000000,75147000000,77997000000,,67466000000,61468000000,57519000000,57385000000,51951000000,54325000000,140647000000,132364000000,41952000000,37937000000,41356000000,42407000000,42610000000,45786000000,45914000000,50507000000,30340000000,35732000000,35946000000,42025000000,42932000000,53583000000,60055000000
DebtFin_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFin_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DebtFinEBITDA_yy,,-102.49,235.35,,,,12.03,144.37,231.45,,-56.00,-73.07,-83.75,,186.70,46.44,406.86,10.46,-69.35,71.07,-57.74,-70.87,20.47,-53.04,-28.72,360.33,2.96,22.58,9.55,-74.72,5.82,0.05,15.35
DebtFinEBITDA_sy,,-47.58,-41.32,,,,101.28,76.32,50.00,,25.67,9.68,-5.66,,19.36,4.52,-15.70,-16.35,-19.24,-11.82,2.72,-15.63,-28.15,-32.08,-25.00,-30.10,1.38,11.64,23.64,37.14,58.41,34.99,15.92
DebtFinEBITDA_qq,,,,-31.37,5.73,,,49.69,43.41,,,-8.39,-13.48,206.84,17.88,-53.21,199.47,-33.13,-67.29,161.14,-26.02,-53.91,35.31,1.79,12.30,197.61,-69.74,21.18,0.36,-31.32,26.68,14.58,15.70
DebtFinEBITDA_sq,,,,33.95,37.84,,,17.34,17.26,,,2.41,0.86,7.39,7.61,-10.33,-18.66,6.57,3.89,-2.09,-5.25,-12.47,-11.52,-7.44,4.62,-18.42,28.32,1.93,15.87,-9.51,48.23,-13.14,-0.51
SP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP1_yy,,-29.43,126.21,,,,11.02,9.62,-4.74,,1.37,-2.46,0.35,,19.34,3.29,20.66,18.81,-2.76,17.12,3.07,15.90,12.24,12.42,6.36,-5.09,28.89,19.87,19.04,33.41,-3.10,-3.32,-6.71
SP1_sy,,23.97,18.94,,,,-9.40,10.03,-9.81,,-18.33,-14.83,-6.16,,11.28,-4.74,-1.33,-1.63,-2.53,2.32,8.13,4.47,10.15,7.63,7.34,10.17,-0.56,-2.17,-1.45,-8.88,-7.91,0.51,-10.05
SP1_qq,,,,2.19,13.34,,,0.90,-1.50,,,-2.91,1.33,-2.82,24.81,-15.97,18.37,-4.31,2.15,1.22,4.17,7.60,-1.08,1.38,-1.44,-3.98,34.33,-5.71,-2.12,7.61,-2.43,-5.93,-5.55
SP1_sq,,,,-15.09,9.00,,,3.12,-10.65,,,7.54,-1.55,2.75,2.30,-7.95,1.97,2.44,1.36,-3.36,7.77,-1.03,6.87,-5.58,7.48,1.58,-3.53,-7.11,8.26,-6.07,-2.51,1.39,-3.12
SP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SP2_yy,,-29.34,68.77,,,,7.53,12.79,-16.69,,2.15,9.53,31.85,,20.44,5.41,-4.90,1.23,-9.36,6.55,2.83,5.43,2.64,5.10,-0.91,-4.49,22.29,3.57,4.69,10.44,-3.75,-3.02,-4.71
SP2_sy,,19.05,3.40,,,,-2.00,0.70,0.90,,-8.22,-12.79,-9.77,,4.77,8.85,7.25,1.15,4.70,1.86,7.04,11.43,-1.70,-0.83,1.61,0.55,7.73,-4.38,-7.75,-14.77,-13.13,-3.70,-10.37
SP2_qq,,,,-3.04,34.99,,,1.71,-0.30,,,9.05,20.02,-3.93,-4.22,-4.55,8.29,2.26,-14.24,12.20,4.50,4.84,-16.51,14.89,-1.47,1.05,6.90,-2.69,-0.41,6.60,-6.83,-1.96,-2.14
SP2_sq,,,,1.98,-1.06,,,4.80,-0.86,,,-0.42,2.57,2.31,0.26,3.45,1.07,-3.51,3.78,0.65,6.20,0.45,-8.44,1.53,8.82,-0.60,-1.90,-9.88,4.98,-8.16,-0.01,-0.11,-2.28
CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAR_yy,,24.44,-45.09,,,,146.34,-24.22,4.84,,7.59,89.18,187.69,,-34.36,33.51,-37.70,74.68,32.71,81.63,-20.60,-71.75,275.35,-71.91,338.92,37.50,-39.96,-44.40,-86.21,-62.20,-77.34,56.83,38.39
CAR_sy,,89.97,-26.57,,,,-19.33,-31.99,-31.17,,19.22,18.92,-11.79,,27.80,12.95,9.09,,4.02,19.01,49.88,-30.56,55.36,17.33,-14.15,38.30,8.14,0.86,7.43,4.33,17.57,-7.29,101.60
CAR_qq,,,,108.13,-51.56,,,-35.97,-32.99,,,12.58,1.91,-17.65,-30.52,128.97,-52.45,130.90,-47.21,213.38,-79.21,-17.84,601.32,-76.55,224.80,-74.26,206.22,-78.28,-19.42,-29.46,83.54,50.34,-28.90
CAR_sq,,,,22.25,13.24,,,3.06,14.59,,,2.80,-15.00,44.79,1.02,-9.14,-17.91,32.72,5.08,3.95,3.38,-38.51,135.11,-21.49,-24.35,-0.95,83.85,-26.78,-19.43,-3.81,107.19,-42.26,75.19
QR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR_yy,,-41.56,116.04,,,,-23.17,-3.12,-51.61,,28.58,25.24,93.21,,101.09,-3.20,-5.01,9.51,-40.00,83.27,20.70,23.91,52.31,40.49,11.74,-23.41,43.58,-15.41,-26.45,-4.33,-51.30,-48.97,-23.23
QR_sy,,23.57,7.37,,,,-7.95,6.30,-26.60,,-13.18,-10.88,-1.86,,13.11,-7.01,-4.57,1.76,7.09,6.33,18.49,18.04,5.80,10.54,0.03,-0.59,-12.90,-4.14,-4.45,-19.81,-3.18,12.37,-4.05
QR_qq,,,,-6.71,111.70,,,17.64,5.74,,,14.58,63.14,16.18,-7.40,-44.84,60.08,33.94,-49.27,68.48,5.43,37.49,-37.64,55.41,-16.14,-5.77,16.91,-8.44,-27.08,22.56,-40.49,-4.05,9.70
QR_sq,,,,-12.08,30.79,,,1.53,-9.70,,,4.22,-0.55,3.89,5.05,-14.32,2.07,10.77,10.56,-14.93,13.74,10.34,-0.90,-11.12,2.92,9.66,-13.17,-2.18,2.59,-7.96,4.83,13.53,-12.40
CR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR_yy,,-52.01,140.17,,,,12.49,21.38,-35.54,,12.16,31.85,118.34,,62.42,16.62,-21.54,0.63,-19.70,24.77,10.17,20.82,5.86,23.92,-0.37,-13.41,84.46,2.34,9.50,17.44,-15.21,-16.35,-14.31
CR_sy,,20.07,9.33,,,,-3.24,-6.92,-9.20,,-17.17,-17.50,-10.13,,11.60,-2.79,-0.02,-2.20,10.20,19.42,7.30,26.84,-4.25,5.92,13.53,4.77,6.47,-10.19,-1.50,-15.65,-13.96,-12.08,-28.13
CR_qq,,,,-1.43,119.25,,,6.36,16.42,,,25.03,92.79,-16.38,-19.42,-10.23,29.70,7.24,-35.69,39.49,14.52,17.62,-43.66,63.29,-7.93,2.23,20.02,-9.41,-1.48,9.64,-13.35,-10.64,0.92
CR_sq,,,,13.07,0.45,,,8.77,-2.02,,,8.33,6.73,-1.88,-1.63,-5.64,9.77,-4.02,10.85,2.26,-1.37,13.45,-16.33,13.12,5.73,4.70,-14.96,-4.58,15.95,-10.34,-13.27,-2.50,-5.22
PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP_yy,,24.44,-45.09,,,,146.34,-24.22,4.84,,7.59,89.18,187.69,,-34.36,33.51,-37.70,74.68,32.71,81.63,-20.60,-71.75,275.35,-71.91,338.92,37.50,-39.96,-44.40,-86.21,-62.20,-77.34,56.83,38.39
PP_sy,,84.10,-28.26,,,,-23.67,43.26,-44.57,,52.41,-42.08,-7.82,,38.07,7.69,-2.51,2.50,-21.41,51.98,77.70,-24.19,53.27,-4.63,-18.28,40.79,17.41,25.87,-4.81,52.85,5.17,-22.02,101.95
PP_qq,,,,108.13,-51.56,,,-35.97,-32.99,,,12.58,1.91,-17.65,-30.52,128.97,-52.45,130.90,-47.21,213.38,-79.21,-17.84,601.32,-76.55,224.80,-74.26,206.22,-78.28,-19.42,-29.46,83.54,50.34,-28.90
PP_sq,,,,15.10,45.21,,,116.04,-43.81,,,-17.89,-10.58,43.61,30.95,-35.96,-19.05,50.98,0.41,23.85,-5.35,-35.59,103.00,-22.94,-18.89,10.97,69.28,-17.39,-38.66,78.19,16.47,-38.74,58.86
RCLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCLR_yy,,-49.03,160.67,,,,-33.07,-0.16,-53.23,,33.07,18.45,87.10,,124.48,-9.43,-1.73,5.03,-43.67,83.67,23.28,34.83,25.66,68.25,-1.56,-24.87,73.36,-14.20,-15.61,-1.78,-48.08,-51.80,-25.09
RCLR_sy,,19.38,-10.86,,,,10.75,3.86,-8.35,,-11.04,-5.40,9.72,,7.33,-0.24,-6.22,2.73,7.81,-1.87,-13.60,10.27,4.10,3.01,16.20,-0.90,-14.68,-2.53,4.81,-6.01,5.48,-5.73,-8.68
RCLR_qq,,,,-13.43,134.48,,,29.12,9.85,,,14.92,73.52,19.55,-5.84,-53.63,88.27,27.78,-49.50,51.20,26.36,39.74,-52.93,102.44,-26.07,6.65,8.61,0.19,-27.28,24.13,-42.59,-6.98,13.01
RCLR_sq,,,,5.99,6.01,,,-0.61,-6.46,,,5.70,8.48,-9.63,3.58,-1.75,1.98,-1.01,8.71,-10.58,-10.21,26.33,2.63,-11.52,1.29,7.74,-11.64,1.08,8.91,-3.38,-0.84,-9.67,5.51
KP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KP_yy,,-65.91,57.49,,,,20.98,31.79,-648.48,,11.50,43.55,135.56,,85.06,39.37,-91.46,9.45,-300.90,91.60,535.56,195.45,19.46,875.56,-22.38,-54.31,209.58,64.47,143.69,215.49,-40.68,-78.57,-69.13
KP_sy,,173.91,91.08,,,,-9.74,6.87,-3.42,,-55.49,-54.01,-40.59,,36.51,20.49,9.67,-9.05,36.36,52.97,30.14,45.21,-11.48,-9.59,33.91,26.04,41.92,-15.09,-21.84,-46.56,-51.32,-33.96,-64.74
KP_qq,,,,-7.54,91.38,,,7.17,5.36,,,40.79,159.62,-61.86,-210.95,-140.36,108.40,388.89,-506.36,94.97,735.56,127.27,-210.77,148.47,-36.39,33.78,165.66,-27.25,-5.75,73.20,-50.05,-73.72,35.77
KP_sq,,,,-8.13,16.44,,,8.78,5.22,,,12.41,35.93,8.92,-17.97,-0.79,23.73,-9.67,22.99,11.29,5.26,0.79,-25.03,13.67,55.92,-5.13,-15.59,-31.99,43.53,-35.14,-23.11,-7.75,-23.36
PKKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKKO_yy,,-39.05,9.86,,,,51.81,66.54,-331.35,,42.50,56.35,129.52,,87.10,-6.39,-81.19,74.43,-200.16,95.82,123.50,9.76,14.34,683.40,-39.12,-49.87,238.70,90.88,184.54,229.16,-48.51,-78.62,-69.37
PKKO_sy,,118.02,19.59,,,,-28.26,9.98,6.81,,-22.84,-74.09,-22.91,,-49.65,-56.99,-40.97,-19.46,-16.02,90.86,76.23,24.46,234.33,209.58,-34.26,-22.23,34.72,-75.07,-66.51,-65.87,-9.50,152.55,127.82
PKKO_qq,,,,-18.17,92.51,,,17.94,3.44,,,37.71,165.31,-58.49,-176.41,-413.70,111.55,284.84,-231.49,92.85,717.36,89.00,-202.62,148.72,-35.58,55.62,183.94,-32.95,-3.96,80.03,-55.59,-72.15,37.56
PKKO_sq,,,,17.86,-0.79,,,80.68,-3.65,,,-39.34,186.71,1.53,-71.49,-48.19,293.55,38.52,-70.27,17.74,263.38,-2.17,-20.13,9.03,-22.84,15.74,38.36,-79.82,3.65,17.96,266.87,-43.69,-6.50
RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN_yy,,65.16,-22.80,,,,14.50,23.14,86.18,247.14,89.92,61.60,31.02,-46.06,-64.98,-67.86,-74.46,-29.97,-5.78,-22.19,44.43,111.15,137.10,205.54,111.93,-3.04,-16.38,-8.44,-11.51,0.81,21.75,23.96,17.50
RN_sy,,1.98,6.97,,,,-2.28,-0.39,4.16,-7.03,-0.17,-4.75,0.49,3.01,1.26,13.74,22.75,12.75,2.05,-7.77,-14.64,-14.89,-6.73,-2.21,-1.96,7.03,-3.29,-0.11,2.95,0.65,8.22,3.32,2.30
RN_qq,,,,6.91,-17.06,-30.03,84.53,14.98,25.40,30.47,0.96,-2.16,1.67,-46.28,-34.46,-10.22,-19.19,47.27,-11.82,-25.85,49.99,115.31,-0.98,-4.45,4.04,-1.50,-14.61,4.63,0.55,12.21,3.13,6.53,-4.69
RN_sq,,,,-0.32,-11.26,14.55,-3.57,1.61,-7.20,2.25,3.55,-3.05,-2.10,4.81,1.79,8.89,5.66,-3.73,-7.87,-1.59,-2.20,-4.01,0.96,3.18,-1.95,4.80,-8.77,6.56,1.05,2.46,-1.91,1.74,0.05
CRN,223000,135000,175000,163000,197000,281000,153000,133000,106000,81000,80000,82000,81000,150000,229000,255000,316000,215000,243000,328000,219000,102000,103000,107000,103000,105000,123000,117000,117000,104000,101000,95000,99000
CRN_yy,,-39.46,29.63,,,,-12.57,-18.40,-46.19,-71.17,-47.71,-38.35,-23.58,85.19,186.25,210.98,290.12,43.33,6.11,28.63,-30.70,-52.56,-57.61,-67.38,-52.97,2.94,19.42,9.35,13.59,-0.95,-17.89,-18.80,-15.38
CRN_sy,,-2.16,-5.88,,,,1.56,,-4.17,6.35,,4.69,-0.72,-1.49,-0.77,-11.94,-18.25,-12.12,-2.33,8.47,17.86,17.24,7.14,3.12,1.52,-6.62,3.70,-0.76,-2.99,-0.79,-7.86,-2.29,-3.08
CRN_qq,,,,-6.86,20.86,42.64,-45.55,-13.07,-20.30,-23.58,-1.23,2.50,-1.22,85.19,52.67,11.35,23.92,-31.96,13.02,34.98,-33.23,-53.42,0.98,3.88,-3.74,1.94,17.14,-4.88,,-11.11,-2.88,-5.94,4.21
CRN_sq,,,,,12.50,-12.50,3.17,-1.54,7.81,-2.90,-2.99,3.08,2.24,-3.65,-2.27,-8.53,-5.08,3.57,8.62,1.59,3.12,3.03,-0.74,-2.22,1.52,-5.22,10.24,-6.43,,-3.08,2.38,-0.78,-1.56
CPZ,1399000,1661000,826000,830000,760000,1086000,636000,542000,598000,459000,420000,408000,333000,513000,658000,737000,905000,585000,700000,842000,534000,249000,241000,226000,218000,241000,242000,239000,248000,222000,251000,282000,318000
CPZ_yy,,18.73,-50.27,,,,-23.00,-34.70,-21.32,-57.73,-33.96,-24.72,-44.31,11.76,56.67,80.64,171.77,14.04,6.38,14.25,-40.99,-57.44,-65.57,-73.16,-59.18,-3.21,0.41,5.75,13.76,-7.88,3.72,17.99,28.23
CPZ_sy,,-2.47,-19.83,,,,14.74,7.62,-8.93,14.58,-3.21,1.77,8.33,-3.64,-0.47,,-0.45,6.60,1.90,-2.61,-0.91,-10.62,-12.15,-16.52,-5.96,-1.49,17.02,13.90,-2.44,-1.51,-9.55,1.41,10.00
CPZ_qq,,,,0.48,-8.43,42.89,-41.44,-14.78,10.33,-23.24,-8.50,-2.86,-18.38,54.05,28.27,12.01,22.80,-35.36,19.66,20.29,-36.58,-53.37,-3.21,-6.22,-3.54,10.55,0.41,-1.24,3.77,-10.48,13.06,12.35,12.77
CPZ_sq,,,,10.53,6.67,-14.29,13.54,3.67,-9.73,7.84,-4.09,9.00,-3.91,-4.07,-0.94,9.52,-4.35,2.73,-5.31,4.67,-2.68,-7.34,-6.93,-0.53,9.63,-2.93,10.55,-3.18,-6.10,-2.00,1.53,8.54,1.85
RZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
