,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKGrahamCurrent_qq,,,-2.47,-6.52,-100.00,,13.65,-2.56,-100.00,,-0.86,-35.81,-100.00,,-8.96,-37.16,-100.00,,-0.18,4.52,-100.00,,2.60,-6.87,-100.00,,,-2.47,-96.16,218.88,64.99,2.52,27.77,14.22,14.18,32.04,10.90,32.32,30.33,-3.77,22.05,17.06,4.65,-11.85,6.56,6.25,2.65,5.69,-7.96,7.31,-1.84,8.68
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,-27.44,-91.67,,,,1751.55,1489.62,1424.06,,-39.67,-30.83,4.98,,74.48,90.02,94.07,,11.02,1.24,-39.12,,-15.85,-18.13,-8.09,,,-9.90,-13.98,,,407.73,382.96,-85.49,-59.51,-41.46,-54.54,-47.64,-54.79,-60.40,-45.66,-50.63,-44.19,-30.49,-24.13,-13.09,-4.25,-2.40,-18.58,-5.74,-6.68,-2.40,-5.09
CWKGrahamCurrent_sy,39.11,-57.55,,,,58.46,-56.04,-57.13,,-49.65,-21.27,-18.75,,5.76,19.63,27.35,,56.53,66.68,66.37,,36.08,18.37,13.62,,,12.01,-8.97,,,3.62,85.28,62.13,1.68,20.05,-24.76,-47.64,-23.00,-21.77,-7.49,59.98,37.82,37.70,36.04,8.02,-8.84,8.63,-18.85,7.45,1.67,-20.17,6.12
CWKGrahamCurrent_qq,,,2.48,7.05,,,-12.01,2.63,,,0.88,55.78,,,9.86,59.10,,,0.18,-4.33,,,-2.54,7.39,,,,2.53,2505.11,-68.62,-39.42,-2.47,-21.71,-12.46,-12.41,-24.27,-9.82,-24.43,-23.27,3.92,-18.07,-14.57,-4.43,13.43,-6.15,-5.88,-2.59,-5.38,8.65,-6.81,1.88,-7.99
CWKGrahamCurrent_sq,,,101.49,4.72,,,-44.11,2.14,,,-12.60,5.42,,,-1.15,12.22,,,5.27,12.01,,,-8.43,7.51,,,,-12.63,14.53,39.46,-25.75,56.23,0.21,-12.54,-12.33,-2.08,-30.26,28.62,-10.94,15.79,20.61,10.81,-11.02,14.40,-4.24,-6.48,6.03,-14.54,26.81,-11.51,-16.74,13.59
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,-0.06,1567.32,,,,-95.53,-95.27,-95.72,-96.28,73.20,44.37,34.81,42.09,1.51,-2.09,-34.09,-46.75,-39.97,-32.69,-9.95,25.59,20.64,16.94,20.53,-4.63,-7.42,-11.34,-13.90,-10.35,5.78,22.44,29.39,47.06,28.98,16.43,14.28,-2.12,0.17,6.30,4.17,17.56,21.03,-5.83,-16.87,-39.90,-53.58,-41.27,-32.05,-11.87,18.22,8.79,10.00
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,10.37,29.99,15.26,-97.29,16.66,17.57,0.36,25.82,-2.76,9.79,5.78,-10.12,-6.21,-26.10,-14.54,1.33,5.16,-1.12,19.19,-2.66,1.94,1.91,-5.69,-5.51,-2.38,-1.03,-1.80,11.49,13.00,4.59,11.61,-2.22,2.00,2.66,-4.41,0.08,8.24,0.61,7.87,3.03,-15.79,-11.19,-22.01,-20.42,6.55,2.75,1.16,6.75,-1.95,3.89
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,0.05,-93.99,,,,2132.64,2014.61,2244.64,2588.36,-42.27,-30.73,-25.82,-29.63,-1.47,2.12,51.71,87.80,66.58,48.57,11.05,-20.38,-17.11,-14.46,-17.04,4.87,8.01,12.78,16.16,11.54,-5.45,-18.34,-22.72,-32.00,-22.48,-14.11,-12.49,2.16,-0.15,-5.92,-3.99,-14.93,-17.38,6.20,20.29,66.37,115.41,70.27,47.15,13.47,-15.41,-8.07,-9.08
CPCurrent_sy,42.38,-7.73,,,,24.84,-34.94,-64.46,-67.87,-24.64,9.89,111.34,133.37,-7.00,-7.43,-23.10,-27.50,28.13,20.78,15.12,20.48,-17.76,-23.78,-3.72,-8.79,16.04,37.81,-1.86,30.76,16.59,-9.65,-7.91,-10.62,-19.32,-22.87,-14.56,-30.30,-11.59,-21.15,-7.08,19.20,60.65,44.69,51.90,33.91,-14.62,7.96,-4.48,-18.29,-8.22,-14.70,-7.33
CPCurrent_qq,,,-9.50,-23.29,-13.10,3600.68,-14.29,-14.94,-0.36,-20.54,2.85,-8.92,-5.48,11.26,6.61,35.32,17.01,-1.31,-4.92,1.15,-16.11,2.74,-1.89,-1.90,6.05,5.82,2.44,1.04,1.83,-10.31,-11.52,-4.38,-10.39,2.25,-1.96,-2.58,4.61,-0.06,-7.63,-0.58,-7.31,-2.94,18.73,12.61,28.21,25.66,-6.15,-2.68,-1.14,-6.33,2.00,-3.75
CPCurrent_sq,,,55.98,3.95,-1.79,-21.61,-18.71,-43.21,-11.21,83.85,18.55,9.21,-1.95,-26.74,18.00,-9.28,-7.57,29.48,11.23,-13.53,-3.26,-11.62,3.09,9.23,-8.36,12.44,22.43,-22.21,22.11,0.26,-5.12,-20.72,18.52,-9.50,-9.30,-12.17,-3.32,14.78,-19.11,3.51,24.03,54.69,-27.14,8.67,9.33,-1.37,-7.87,-3.85,-6.48,10.79,-14.37,4.45
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,176.27,1354.20,,,,-95.82,-95.29,-95.43,-95.82,135.68,106.72,123.49,82.88,-53.66,-68.98,-72.00,-85.47,-92.89,-60.72,-77.25,50.62,648.15,197.26,505.26,63.10,121.66,22.23,-9.06,11.10,-47.40,-15.24,31.95,22.18,-14.01,-30.12,-71.68,-67.91,71.73,140.79,318.76,385.52,98.92,-22.14,-29.38,-72.76,-100.61,-88.20,-42.97,-21.90,6229.41,269.63,-62.45
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,1.50,3.84,24.36,-96.81,14.53,0.57,13.80,79.80,0.46,8.72,-6.88,-54.44,-32.74,-1.86,-51.70,-77.69,271.30,-43.14,219.74,10.84,47.52,15.77,-13.84,50.63,-18.65,-13.86,5.26,-28.69,31.10,34.09,-2.54,-49.81,6.54,-45.65,10.45,168.53,49.39,-5.49,28.05,10.02,-41.53,-14.28,-50.61,-102.48,1223.53,314.14,-32.36,94.77,-32.25,-57.93
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,-93.12,,,,2292.69,2021.44,2089.79,2293.66,-57.56,-51.63,-55.25,-45.32,115.82,222.36,257.20,588.11,1309.46,154.83,338.76,-33.55,-86.67,-66.41,-83.46,-38.70,-54.88,-18.16,9.98,-9.96,90.14,17.96,-24.22,-18.16,16.32,43.18,252.85,211.54,-41.77,-58.48,-76.10,-79.41,-49.73,28.45,41.63,267.44,,746.73,75.32,27.83,,-72.94,166.26
CZCurrent_sy,,-4.05,,,,-38.71,-50.05,-52.02,-23.65,15.83,26.07,28.74,-2.10,-5.93,11.45,55.13,73.27,61.65,55.05,1.76,-33.35,-22.78,-24.16,-19.03,27.80,16.81,-2.56,43.90,38.88,-1.33,11.96,-45.67,-46.70,-37.16,-21.07,-1.11,-3.72,34.17,-1.40,-5.57,-9.17,-2.97,5.75,28.04,26.12,,-20.52,-11.77,23.03,,4.24,-26.25
CZCurrent_qq,,,-1.48,-3.70,-19.61,3036.93,-12.65,-0.59,-12.12,-44.38,-0.45,-8.03,7.38,119.54,48.68,1.90,106.86,349.69,-73.12,75.46,-68.67,-9.81,-32.23,-13.61,16.09,-33.62,22.93,16.09,-4.96,40.19,-23.74,-25.41,2.64,99.24,-6.13,83.81,-9.38,-62.76,-33.06,5.78,-21.91,-9.10,71.07,16.64,102.59,,,-75.85,47.72,-48.60,47.58,137.62
CZCurrent_sq,,,5.21,5.31,-26.07,-25.18,-14.26,1.16,17.65,13.52,-6.68,3.30,-10.54,9.08,10.55,43.80,-0.08,1.76,6.04,-5.62,-34.56,17.91,4.14,0.76,3.29,7.77,-13.12,48.80,-0.31,-23.43,-1.42,-27.80,-2.20,-9.72,23.82,-9.54,-4.79,25.82,-9.01,-13.37,-8.42,34.41,-0.83,4.89,-9.79,,,16.44,25.78,-31.74,4.25,-17.61
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,174.88,1422.30,,,,-95.28,-94.22,-94.91,-95.57,139.84,93.14,118.01,94.17,-44.36,-53.19,-59.65,-82.05,-98.30,-91.97,-96.78,9.47,2435.14,918.88,3207.41,86.97,145.63,30.75,-13.83,26.21,-43.92,-9.76,52.76,28.78,59.21,23.68,-32.20,-38.68,0.97,42.71,80.80,136.99,72.12,-33.32,-42.78,-79.03,-100.00,-84.48,-34.99,1.89,,178.98,-72.67
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,-1.19,9.84,26.27,-96.55,20.87,-3.30,9.87,86.76,-2.66,9.15,-2.14,-46.48,-18.12,-5.90,-56.48,-94.92,286.49,-62.24,1377.78,17.54,55.33,22.58,-16.46,54.42,-17.32,-19.21,22.35,-31.39,33.05,36.77,3.15,-15.18,3.35,-25.02,-6.71,39.68,46.08,-5.01,22.28,1.45,-43.41,-18.49,-55.18,-100.00,,241.40,-29.76,78.35,-34.77,-66.55
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,-93.43,,,,2017.44,1630.74,1865.64,2159.37,-58.32,-48.24,-54.13,-48.51,79.72,113.71,147.78,457.42,5800.56,1144.48,2992.11,-8.68,-96.07,-90.18,-96.97,-46.52,-59.28,-23.55,16.08,-20.77,78.39,10.87,-34.55,-22.34,-37.22,-19.17,47.52,63.11,-0.96,-29.92,-44.69,-57.81,-41.90,49.95,74.70,376.53,1629990.53,544.62,53.89,-1.82,-99.98,-64.16,265.52
