,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
EVPCurrent,70,30,0,30,10,50,20,90,10,120,150,150,10,110,150,150,10,80,160,170,10,130,210,220,10,140,270,260,10,140,230,250,180,420,170,180,190,140,130,190,220,180,180,190,180,140,270,300,310,250,260,310
EVEBITCurrent,1790,640,-100,740,270,1310,560,2140,220,2770,3430,3250,120,2130,2850,2690,110,1310,2860,3340,140,2470,4250,4920,190,-4290,-3510,-3040,-40,-490,-890,-750,-610,-5760,-1550,-1780,-1290,-750,-870,-1770,-9340,3900,3500,29150,-18230,-13450,-17700,9720,11380,-7880,-5740,-4410
EVEBITDACurrent,1290,460,-80,560,200,990,430,1630,160,2160,2660,2470,100,1630,2150,2050,80,1010,2110,2410,90,1750,3020,3400,120,-11000,-4810,-4000,-50,-530,-980,-820,-680,-9520,-2150,-2500,-1590,-860,-980,-2120,-24840,3080,2790,10770,199370,81520,-83490,7110,7740,-12460,-8070,-5500
DTAR,690,670,650,660,,730,550,550,,620,630,630,,660,680,670,,640,600,630,,630,620,660,,710,640,740,,820,850,870,890,880,900,810,770,740,730,790,790,760,740,780,800,790,690,670,680,720,700,710
CG,2970,2530,2210,2530,,3330,1450,1370,,1770,1890,1920,,2190,2330,2280,,2000,1670,1910,,1700,1650,1930,,2440,1820,2830,,6600,5530,6550,7870,7650,9420,10540,3510,4620,4440,4490,4320,3820,3450,4370,4300,4100,2360,2130,2090,2620,2350,2440
LDER,580,480,240,410,,830,350,320,,470,590,580,,610,480,480,,670,660,730,,520,510,540,,290,270,200,,2460,2570,1030,3210,850,2090,1630,1200,2020,2029,1720,1500,1330,1230,1430,1370,1260,740,850,870,1080,1060,1070
PZAT,1810,1750,3180,2100,,1000,1130,1280,,1020,970,1030,,1200,1580,1570,,1210,1250,1130,,1410,1430,1370,,2890,2690,4830,,620,550,1560,550,1870,840,1040,580,130,120,400,420,490,500,490,490,540,550,480,540,540,550,570
PELDR,1210,1420,1440,1410,,1660,1460,1440,,1580,1600,1450,,1260,1140,1160,,1240,1260,1320,,1320,1330,1330,,960,1150,790,,1100,1250,630,1160,510,760,580,1160,1450,1460,1120,1140,1080,1110,1050,1300,1230,1590,1720,1690,1760,1730,1710
TSF,370,390,360,370,,400,510,530,,510,530,520,,490,430,430,,540,600,570,,560,570,520,,380,450,310,,430,550,270,470,210,300,200,480,480,500,480,450,460,480,440,440,440,510,580,600,580,620,600
ZKO,1020,950,900,930,,970,890,900,,950,1000,1030,,1120,1120,1100,,1150,1170,1140,,1110,1110,1100,,1190,1080,1250,,1710,1610,1620,1560,1640,1580,1690,1440,1500,1510,1540,1450,1490,1500,1510,1300,1330,1100,1080,1070,1100,1110,1120
OSF,750,870,950,860,,830,890,950,,940,890,890,,830,820,840,,840,860,850,,940,950,930,,850,950,790,,530,550,470,410,440,370,360,730,710,720,630,660,690,740,650,710,720,1000,1000,970,930,930,920
NetDebt,663333000000,648354000000,632369000000,720443000000,,1019487000000,1021607000000,1084848000000,,1548999000000,1754684000000,1793984000000,,1964918000000,2204852000000,2312535000000,,1990713000000,1793542000000,2200577000000,,2079401000000,2182908000000,2635630000000,,2894471000000,2609578000000,2955656000000,,2793311000000,2557349000000,2510085000000,2421787000000,2167544000000,2388640000000,2289238000000,1569900000000,1309982000000,1246816000000,1462820000000,1643380000000,1441248000000,1420194000000,1484633000000,1274214000000,1047553000000,829071000000,869522000000,883282000000,938109000000,903829000000,1016125000000
NetDebtEBITDA,6900,6400,5710,6250,,7860,6800,6810,,7540,7740,7260,,6580,7350,7230,,5800,5530,7090,,6920,7360,9280,,-48630,-10240,-9960,,-2570,-2870,-2580,-3450,-20630,-14300,-14520,-6210,-3810,-4000,-7160,-73460,9550,8140,31870,529380,227230,-101090,8160,9550,-19050,-12730,-8580
DebtFin,96105000000,24401000000,-30895000000,41561000000,,106207000000,40828000000,232767000000,,416235000000,575591000000,584076000000,,458195000000,617654000000,626704000000,,320640000000,656908000000,719031000000,,494501000000,865070000000,935580000000,,623962000000,1194190000000,1157619000000,,548518000000,798508000000,716538000000,396005000000,913898000000,271792000000,307274000000,315947000000,39963000000,49157000000,175852000000,299314000000,208493000000,231255000000,245466000000,223498000000,119433000000,-15703000000,57647000000,15239000000,-87063000000,-127886000000,-49000000000
DebtFinEBITDA,1000,240,-280,360,,820,270,1460,,2029,2540,2360,,1530,2060,1960,,930,2029,2320,,1650,2920,3290,,-10480,-4690,-3900,,-510,-900,-740,-560,-8700,-1630,-1950,-1250,-120,-160,-860,-13380,1380,1320,5270,92850,25910,1910,540,160,1770,1800,410
SP1,730,920,1060,930,,850,1000,1050,,990,890,860,,750,730,760,,730,740,740,,850,850,850,,720,880,630,,310,340,290,260,270,240,210,500,470,480,410,450,470,490,430,550,540,910,930,910,840,840,820
SP2,1150,1360,1320,1310,,1550,1350,1390,,1450,1420,1360,,1200,1080,1120,,1210,1230,1290,,1290,1290,1300,,930,1110,760,,1070,1210,590,1110,500,730,560,1110,1440,1450,1120,1140,1080,1100,1050,1300,1230,1580,1710,1690,1760,1730,1700
CAR,90,140,100,120,,170,140,120,,110,110,100,,180,120,140,,270,210,150,,220,130,80,,100,40,60,,130,100,100,290,200,260,210,400,600,660,510,390,460,430,450,440,520,650,620,630,570,760,630
QR,920,1080,1000,1050,,1120,1170,1160,,1060,1010,1010,,950,840,920,,1050,1080,1100,,1010,990,1020,,780,870,690,,750,920,590,890,640,760,670,970,1170,1210,1030,1030,1000,1010,950,1090,1040,1270,1460,1500,1460,1510,1450
CR,1220,1310,1250,1280,,1360,1490,1440,,1440,1450,1400,,1240,1120,1150,,1300,1420,1420,,1290,1310,1260,,960,1090,860,,930,1160,730,1080,690,810,700,1050,1190,1220,1050,1050,1030,1040,980,1130,1090,1320,1530,1590,1560,1640,1590
PP,140,150,110,140,,180,230,180,,140,130,140,,180,130,140,,280,230,150,,230,130,80,,100,80,90,,180,160,140,350,250,260,220,410,610,660,510,390,470,430,450,590,680,820,830,850,790,760,630
RCLR,810,950,930,950,,980,1000,990,,1010,1020,950,,810,750,790,,800,880,980,,810,890,950,,690,800,610,,590,780,470,570,390,510,460,600,540,520,500,600,490,540,470,460,330,420,590,600,620,690,770
KP,120,170,150,160,,200,200,190,,200,190,180,,110,70,80,,130,150,160,,130,130,120,,-30,50,-100,,-30,70,-190,40,-250,-130,-200,30,80,90,30,30,10,20,-10,70,50,150,220,230,240,250,240
PKKO,90,110,100,110,,150,190,160,,160,170,150,,100,60,80,,130,140,170,,140,130,130,,-30,50,-90,,-30,60,-180,50,-340,-200,-330,30,90,100,30,30,20,20,-10,70,50,170,240,280,250,270,260
RN,3540,3140,3280,3240,3540,3540,3340,3320,3620,3530,3330,3210,3320,3240,3090,2870,2920,3000,3210,3310,3320,3160,2970,2810,2930,2580,2390,2420,2240,2500,2690,2720,2390,2200,2000,2050,2029,2260,2970,3400,3770,3730,3730,3740,4080,4330,4420,4450,4140,4030,3640,3340
CRN,103000,116000,111000,113000,103000,103000,109000,110000,101000,103000,110000,114000,110000,113000,118000,127000,125000,122000,114000,110000,110000,116000,123000,130000,125000,141000,153000,151000,163000,146000,135000,134000,153000,166000,182000,178000,180000,162000,123000,107000,97000,98000,98000,98000,89000,84000,83000,82000,88000,91000,100000,109000
CPZ,128000,126000,118000,120000,109000,108000,112000,111000,102000,103000,109000,115000,111000,123000,144000,163000,160000,156000,139000,125000,124000,131000,139000,147000,141000,172000,191000,217000,234000,218000,211000,228000,261000,315000,380000,374000,378000,314000,238000,199000,179000,185000,183000,185000,183000,189000,197000,186000,188000,165000,161000,164000
RZ,9520,13520,14100,14390,15880,16290,14950,13910,15200,13100,11460,10040,10330,9760,8850,8800,8950,9410,10040,9950,10030,9060,8800,9100,9620,10080,10490,10550,10410,11640,11700,12110,10240,9490,11580,16800,28330,44990,80790,95270,125540,83640,68170,67240,60530,52130,42890,35680,28440,26860,22590,19280
CRZ,38000,27000,26000,25000,23000,22000,24000,26000,24000,28000,32000,36000,35000,37000,41000,41000,41000,39000,36000,37000,36000,40000,41000,40000,38000,36000,35000,35000,35000,31000,31000,30000,36000,38000,32000,22000,13000,8000,5000,4000,3000,4000,5000,5000,6000,7000,9000,10000,13000,14000,16000,19000
RMO,2350,2270,2410,2380,2610,2590,2360,2290,2500,2430,2330,2230,2310,2200,2060,1920,1960,1970,2070,2130,2130,2040,1970,1930,2020,1860,1760,1750,1630,1750,1820,1760,1470,1320,1180,1220,1230,1320,1580,1640,1820,1830,1910,1920,1910,1820,1640,1570,1430,1480,1430,1400
RMT,4990,6360,6100,6020,6590,6990,5080,4280,4660,4120,3980,3810,3950,3470,3150,2940,2990,2860,2670,2520,2530,2440,2490,2600,2710,2620,2620,2570,2380,2420,2320,2080,1790,1630,1530,1620,1610,1780,2140,2150,2460,2340,2340,2370,2520,2630,2710,2850,2580,2790,2630,2550
RM,1600,1670,1730,1700,1870,1890,1610,1490,1630,1530,1470,1410,1460,1350,1240,1160,1180,1170,1170,1150,1160,1110,1100,1110,1160,1090,1050,1040,970,980,970,900,770,720,660,660,650,680,790,830,930,940,990,990,1020,1010,970,970,880,940,910,890
COP,141000,143000,137000,138000,126000,125000,133000,136000,125000,131000,142000,150000,145000,150000,159000,168000,166000,161000,150000,147000,146000,156000,164000,170000,163000,177000,188000,186000,198000,177000,166000,164000,189000,204000,214000,200000,193000,170000,128000,111000,100000,102000,103000,103000,95000,91000,92000,92000,101000,105000,116000,128000
CSP,13000,17000,19000,18000,17000,17000,21000,25000,23000,28000,33000,35000,34000,27000,15000,5000,6000,5000,11000,22000,22000,25000,25000,23000,22000,5000,-3000,-31000,-36000,-41000,-45000,-64000,-72000,-111000,-166000,-174000,-185000,-144000,-110000,-88000,-79000,-83000,-80000,-82000,-88000,-98000,-105000,-94000,-87000,-60000,-45000,-36000
