,2004/Q4,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ZOCurrent,12640,8160,6700,6610,6020,5020,4980,5150,5700,-2550,-250,-160,-480,-60,-200,-570,-510,-350,-370,-320,-380,-680,-390,-80,320,950,1100,1190,1320,1070,910,730,540,580,690,700,710,780,740,820,1030,1050,1110,1190,1000,830,740,700,710,860,950,980
CZOCurrent,550,860,1050,1060,1160,1390,1410,1360,1230,,,,,,,,,,,,,,,,21750,7390,6350,5910,5300,6530,7650,9580,13070,12040,10190,10060,9900,8920,9400,8570,6780,6670,6310,5890,7020,8440,9470,10070,9860,8150,7350,7160
EVCurrent,4910,22310,26100,27900,7000,36620,37340,36770,7000,52920,6170,6160,7000,6920,7100,7510,7000,7340,7220,6930,7000,6520,6600,6570,7000,6680,6430,6750,6970,6900,7010,7090,7210,7470,7200,6950,7080,7270,7390,7450,7440,7190,7170,6920,7030,6840,7270,7170,7400,7210,7000,6930
EVPCurrent,40,210,240,250,60,340,340,350,70,510,670,690,800,800,870,990,1010,1080,1020,890,840,700,650,610,620,570,540,550,560,580,590,630,670,680,660,630,620,640,640,630,620,600,590,560,580,570,610,590,590,560,530,520
EVEBITCurrent,390,2740,3900,4220,1160,7290,7500,7140,1230,-20750,-24570,-37400,-14650,-112880,-34630,-13280,-13710,-21140,-19470,-21930,-18290,-9540,-17070,-81840,21750,7050,5830,5690,5270,6440,7670,9710,13460,12850,10480,9990,10020,9260,9930,9120,7210,6840,6460,5830,7050,8260,9830,10310,10420,8390,7350,7090
EVEBITDACurrent,240,1390,1820,2040,560,3290,3510,3390,630,21850,32430,21490,-646770,16540,24790,-136640,470380,39110,43840,32720,52100,-36810,68440,17370,9200,4880,4210,4160,3970,4550,5140,6010,7280,7210,6160,5760,5690,5390,5640,5410,4700,4470,4340,3920,4370,4750,5300,5470,5650,4960,4530,4420
DTAR,590,550,550,590,,570,560,570,,670,370,370,,330,350,300,,300,290,280,,290,290,320,,270,270,280,260,280,280,310,270,240,260,290,270,270,300,290,260,240,230,270,210,210,220,250,230,220,220,250
CG,1460,1280,1250,1470,,1370,1290,1350,,2280,590,610,,520,550,450,,440,410,400,,430,420,480,,380,390,400,360,390,410,460,370,330,360,420,370,370,440,420,350,320,300,380,270,280,290,340,300,280,280,350
LDER,340,300,270,260,,320,350,320,,350,160,140,,130,130,110,,80,80,80,,80,70,70,,70,70,70,90,120,110,130,120,120,110,110,110,110,110,110,110,90,100,80,70,60,60,50,50,50,50,50
PZAT,2580,2300,2590,2880,,2250,2130,2200,,2800,2520,2980,,3700,3940,4510,,6550,6540,6500,,6590,6850,6430,,6100,6130,6330,5360,3990,4140,3860,4059,4180,4230,4430,4530,4400,4160,4270,4320,5070,4670,5880,6210,6930,7690,7810,7850,7960,8400,8470
PELDR,1240,1370,1340,1250,,1320,1320,1250,,1000,2009,1950,,1700,1630,1600,,1560,1560,1560,,1570,1600,1640,,1810,1910,1930,1870,1870,1900,1790,1780,1760,1840,1770,1810,1820,1860,1820,1870,1830,1910,1840,1890,1910,1940,1920,2000,1980,2070,1990
TSF,540,560,550,500,,550,580,560,,390,720,700,,730,710,750,,730,750,750,,730,730,710,,750,740,740,780,780,770,760,800,820,800,770,790,800,760,770,810,820,830,770,830,820,800,780,800,810,810,770
ZKO,1030,970,970,1030,,990,1010,1040,,1100,570,590,,590,630,580,,570,550,540,,550,540,550,,460,450,460,450,470,480,540,480,460,460,510,470,470,510,510,450,430,410,470,370,370,380,420,380,370,360,410
OSF,960,1020,1020,1010,,990,980,980,,810,990,990,,880,890,830,,820,790,780,,800,800,850,,780,810,830,770,800,820,850,770,720,760,810,770,780,850,830,770,720,710,800,650,670,700,770,720,690,710,790
NetDebt,54522000000,43374000000,45432000000,51804000000,,47632000000,46821000000,49400000000,,51074000000,5212000000,8572000000,,13035000000,16362000000,11431000000,,13046000000,20015000000,18670000000,,16504000000,18270000000,19963000000,,17460000000,18066000000,18896000000,16631000000,17299000000,19995000000,21794000000,17668000000,17686000000,18566000000,19796000000,18648000000,20266000000,25683000000,24046000000,20714000000,17190000000,17640000000,21284000000,15055000000,14698000000,20263000000,22385000000,21052000000,19508000000,19914000000,23577000000
NetDebtEBITDA,3140,3170,3700,4440,,4900,5040,5210,,24140,2850,3110,,3240,5950,-21650,,7230,12640,9170,,-9700,19710,5500,,1330,1230,1210,990,1190,1520,1920,1860,1780,1650,1710,1560,1560,2040,1820,1360,1110,1110,1250,970,1060,1540,1780,1670,1400,1340,1570
DebtFin,-1791000000,13091000000,16334000000,17868000000,,25878000000,26506000000,26007000000,,40118000000,-7989000000,-8061000000,,-778000000,929000000,4882000000,,3298000000,2132000000,-679000000,,-4649000000,-3818000000,-4165000000,,-3064000000,-5441000000,-2433000000,-315000000,-933000000,136000000,893000000,1986000000,4513000000,1898000000,-462000000,763000000,2600000000,3776000000,4317000000,4241000000,1784000000,1612000000,-752000000,315000000,-1493000000,2557000000,1630000000,3838000000,1983000000,26000000,-658000000
DebtFinEBITDA,-100,960,1330,1530,,2660,2860,2740,,18960,-4370,-2930,,-190,340,-9250,,1830,1350,-330,,2730,-4120,-1150,,-230,-370,-160,-20,-60,10,80,210,450,170,-40,60,200,300,330,280,120,100,-40,20,-110,190,130,310,140,0,-40
SP1,920,1050,1050,990,,990,970,940,,740,1730,1690,,1500,1430,1430,,1440,1440,1450,,1460,1490,1530,,1690,1790,1800,1720,1680,1710,1590,1590,1570,1650,1590,1640,1650,1670,1640,1690,1670,1740,1710,1770,1800,1830,1820,1900,1880,1970,1900
SP2,1240,1370,1340,1240,,1310,1310,1240,,990,2009,1930,,1690,1610,1590,,1560,1560,1560,,1570,1600,1640,,1810,1910,1930,1870,1870,1900,1790,1780,1760,1840,1770,1810,1820,1860,1820,1870,1830,1910,1840,1890,1910,1940,1920,2000,1980,2070,1990
CAR,40,160,90,70,,170,140,150,,110,1070,950,,580,460,440,,300,180,220,,290,230,280,,290,340,320,410,500,400,410,450,320,370,410,390,290,230,230,260,350,320,300,320,360,90,120,80,90,110,120
QR,740,770,710,620,,650,680,680,,650,1720,1560,,1440,1300,1470,,1220,1270,1360,,1320,1320,1200,,1450,1550,1510,1720,1570,1640,1530,1770,1950,1800,1590,1780,1680,1570,1570,1790,1780,2070,1560,1950,1720,1680,1530,1720,1680,1870,1550
CR,1260,1340,1320,1180,,1310,1350,1250,,1070,2410,2220,,2270,2080,2300,,2130,2240,2290,,2220,2250,2130,,2660,2650,2630,2930,3000,2870,2590,3080,3460,3140,2670,2960,2980,2640,2690,3140,3290,3600,2680,3690,3450,3240,2820,3180,3350,3370,2810
PP,40,210,140,100,,200,170,170,,330,1220,1070,,870,740,820,,640,230,280,,330,250,300,,300,340,320,420,500,400,410,450,320,380,410,390,290,230,230,260,350,320,300,320,360,90,120,80,90,110,120
RCLR,700,560,570,520,,460,510,510,,310,470,490,,570,570,650,,570,1020,1060,,970,1040,890,,1140,1190,1160,1290,1060,1220,1100,1300,1610,1390,1160,1380,1370,1310,1320,1500,1410,1710,1250,1600,1340,1550,1390,1610,1570,1730,1400
KP,120,150,140,90,,140,140,110,,40,370,350,,320,290,300,,280,290,290,,290,300,300,,360,380,380,380,390,390,360,370,380,380,350,370,370,370,360,390,380,410,360,410,400,400,380,410,410,430,400
PKKO,160,220,200,130,,200,200,170,,70,710,690,,550,540,530,,540,490,450,,330,320,330,,380,430,430,440,460,460,450,450,440,480,440,450,450,460,440,460,450,480,450,470,480,480,450,460,440,460,430
RN,3380,4210,4270,4170,4200,4270,4460,4480,4490,4430,4630,4880,4840,5000,4660,4620,4230,4410,4230,4150,4450,4500,4920,5310,5590,5520,5170,4960,5040,4950,4900,4640,4570,4480,4480,4590,4560,4450,4270,4180,4190,4270,4520,4570,4640,4660,4600,4610,4450,4340,4330,4280
CRN,108000,87000,85000,88000,87000,85000,82000,81000,81000,82000,79000,75000,75000,73000,78000,79000,86000,83000,86000,88000,82000,81000,74000,69000,65000,66000,71000,74000,72000,74000,75000,79000,80000,81000,81000,79000,80000,82000,86000,87000,87000,86000,81000,80000,79000,78000,79000,79000,82000,84000,84000,85000
CPZ,155000,145000,147000,160000,159000,166000,165000,165000,165000,194000,190000,186000,188000,144000,146000,133000,146000,140000,117000,101000,94000,80000,72000,71000,68000,65000,67000,63000,61000,63000,63000,68000,69000,64000,62000,59000,59000,62000,66000,65000,64000,62000,55000,55000,54000,54000,56000,54000,56000,55000,54000,54000
RZ,3360,3110,3130,3010,3010,2790,2740,2730,2750,2840,2930,2930,2920,2950,2800,2900,2700,2600,2880,3150,3360,4080,4490,4410,4560,4160,3780,3650,3710,3590,3560,3420,3400,3610,3600,3770,3880,3720,3770,3730,3650,3600,3690,3680,3590,3460,3350,3370,3440,3510,3610,3600
CRZ,108000,117000,117000,121000,121000,131000,133000,134000,133000,129000,124000,125000,125000,124000,130000,126000,135000,140000,127000,116000,109000,89000,81000,83000,80000,88000,97000,100000,98000,102000,103000,107000,107000,101000,101000,97000,94000,98000,97000,98000,100000,101000,99000,99000,102000,106000,109000,108000,106000,104000,101000,101000
RMO,1870,1870,1840,1790,1800,1730,1730,1690,1700,1570,1320,1130,1120,1100,1150,1240,1140,1210,1400,1630,1740,2040,2250,2330,2450,2400,2230,2180,2220,2080,2029,1900,1850,1940,1960,2020,2060,2009,1990,2000,2020,2029,2120,2120,2090,2050,2040,2070,2080,2120,2150,2130
RMT,2450,2250,2400,2480,2500,2390,2310,2150,2160,2070,1990,1920,1900,1780,1650,1520,1390,1410,1550,1790,1920,2250,2550,2830,2980,3120,3170,3290,3270,3070,2950,2680,2530,2520,2470,2510,2590,2600,2650,2700,2740,2710,2760,2770,2710,2710,2740,2830,2970,3080,3210,3250
RM,1060,1010,1030,1020,1030,990,980,950,950,890,790,710,700,680,680,680,630,650,740,850,910,1070,1190,1280,1340,1350,1300,1300,1310,1240,1200,1110,1070,1100,1090,1120,1150,1130,1130,1150,1160,1160,1200,1200,1180,1170,1170,1190,1220,1260,1290,1290
COP,216000,204000,202000,209000,208000,216000,215000,215000,214000,211000,203000,200000,200000,197000,208000,205000,221000,223000,213000,204000,191000,170000,155000,152000,145000,154000,168000,174000,170000,176000,178000,186000,187000,182000,182000,176000,174000,180000,183000,185000,187000,187000,180000,179000,181000,184000,188000,187000,188000,188000,185000,186000
CSP,61000,59000,55000,49000,49000,50000,50000,50000,49000,17000,13000,14000,12000,53000,62000,72000,75000,83000,96000,103000,97000,90000,83000,81000,77000,89000,101000,111000,109000,113000,115000,118000,118000,118000,120000,117000,115000,118000,117000,120000,123000,125000,125000,124000,127000,130000,132000,133000,132000,133000,131000,132000
