,2004/Q4,2005/Q4,2006/Q4,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
ROA_qq,,,,,,16.63,-11.49,,,-13.61,-13.65,,,-11.61,-14.71,,,-24.67,-11.65,,,7.88,-9.13,1.01,-28.11,-2.08,-15.55,3.77,-0.81,-2.85,-4.18,-6.55,38.79,7.07,-2.52,-5.48,4.78,4.89,12.42,-6.35,-9.73,4.25,-2.51,-1.93,-13.11,58.87,-15.20
ROA_sq,,,,,,12.65,-10.05,,,-23.44,-12.43,,,4.13,-16.13,,,22.62,-8.70,,,-17.40,-3.27,-31.08,-76.99,-150.67,202.63,182.05,278.18,9.13,-1.10,-4.68,6.31,-0.44,8.39,31.77,-20.25,24.81,-10.56,-17.71,-13.92,-4.41,7.18,-24.88,38.85,5.96,-45.02
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,,154.55,510.71,,137.43,,,62.97,53.69,35.79,17.65,-3.81,8.81,2.72,-13.28,-14.48,-33.43,-37.48,-34.41,-29.03,-20.58,-6.47,-1.37,1.14,-32.87,-42.55,-27.58,-30.62,26.56,32.41,11.54,0.40,-23.61,-8.39,-22.76,-7.26,-18.88,-23.66,-0.45,25.22,40.74,17.00,-0.90,-46.53,-45.49,4.70,-6.79
OPM_sy,,59.44,65.85,,31.93,,,33.95,2.71,21.51,13.43,-1.98,-1.71,-9.39,-24.79,-6.07,-8.20,8.74,-17.13,-21.89,-30.50,-34.52,-17.77,-35.67,-46.48,-58.60,-50.00,-40.59,26.10,64.53,41.85,3.33,-2.93,4.95,17.62,114.25,60.38,49.66,29.64,-14.68,-18.59,-26.43,-20.85,-28.53,-43.64,-53.52,-93.33
OPM_qq,,,,,9.73,13.55,18.00,10.85,3.48,0.32,2.24,-9.38,17.07,-5.30,-13.69,-10.63,-8.87,-11.06,-9.45,-3.30,1.99,4.74,-4.52,-0.84,-32.30,-10.37,20.37,-5.00,23.48,-6.23,1.40,-14.48,-6.05,12.45,-14.50,2.68,-17.83,5.82,11.50,29.15,-7.64,-12.03,-5.56,-30.32,-5.84,68.97,-15.92
OPM_sq,,,,,28.43,-15.61,19.43,3.48,-1.53,-0.16,11.49,-10.58,-1.25,-7.97,-7.46,11.67,-3.48,9.02,-29.47,5.25,-14.12,2.72,-11.43,-17.66,-28.55,-20.55,6.98,-2.17,51.67,3.66,-7.77,-28.74,42.47,12.08,3.37,29.80,6.65,4.59,-10.46,-14.57,1.76,-5.49,-3.67,-22.86,-19.75,-22.05,-86.18
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,81.40,1412.50,,174.29,,,58.10,94.79,53.87,42.07,23.61,-19.25,-27.11,-38.24,-37.84,-23.84,-22.41,-24.38,-37.39,-34.78,-28.25,-8.70,20.83,-11.11,-16.37,-36.51,-37.55,-26.00,-20.11,-5.62,-6.13,23.65,27.15,25.17,26.14,3.83,2.60,24.34,29.53,34.74,25.89,-2.13,-11.60,-36.33,-6.85,-13.04
ROS_sy,,83.06,66.14,,40.08,,,11.05,0.87,-30.22,-29.98,-19.55,-16.92,-4.25,-15.55,-20.39,-18.06,5.25,-7.08,-12.67,-6.92,-40.79,-17.53,-44.46,-77.85,-101.30,-82.62,-57.02,160.27,6866.67,274.47,89.54,12.11,-5.42,13.07,55.17,34.98,61.72,60.05,18.44,-12.35,-24.64,-40.97,-24.58,-39.29,-23.93,-44.68
ROS_qq,,,,,1.41,25.69,14.92,7.93,24.94,-0.71,6.10,-6.09,-18.38,-10.38,-10.10,-5.48,,-8.70,-12.38,-21.74,4.17,0.44,11.50,3.57,-23.37,-5.50,-15.34,1.88,-9.20,2.03,,1.32,19.61,4.92,-1.56,2.12,-1.55,3.68,19.29,6.38,2.40,-3.12,-7.26,-3.91,-26.24,41.72,-13.42
ROS_sq,,,,,-0.10,7.86,7.37,-4.02,-9.25,-25.38,7.73,10.29,-6.29,-14.00,-4.98,3.97,,10.45,-16.11,-2.29,2.81,-29.74,16.85,-34.20,-58.99,-104.11,1666.67,62.77,148.37,6.84,,-17.61,46.90,-9.86,3.65,13.07,27.78,8.00,2.58,-16.33,-5.44,-7.14,-19.66,6.91,-23.88,16.34,-41.57
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,72.22,454.84,,165.70,,,67.01,61.05,47.05,29.87,3.09,-16.44,-22.09,-35.92,-27.10,-25.37,-30.24,-26.61,-29.57,-14.60,0.25,9.07,18.08,-44.39,-58.23,-43.83,-44.44,36.70,90.00,43.50,20.00,-1.01,-10.84,-25.00,-14.44,-25.42,-23.61,11.25,40.26,39.55,36.82,-2.62,-41.36,4.56,35.22,48.85
RS_sy,,16.16,65.49,,13.57,,,10.92,30.01,40.27,71.67,42.91,8.28,-10.18,-34.47,-20.52,-15.43,-23.01,-33.70,-43.33,-42.70,-45.57,-25.98,-19.88,-67.73,-24.12,-14.72,-19.66,143.05,-4.91,19.03,28.27,27.31,98.91,26.39,37.04,25.07,14.34,-12.06,13.11,-30.01,-28.08,-16.39,-53.17,-10.93,-29.24,-65.20
RS_qq,,,,,17.78,11.16,17.32,8.72,13.58,1.49,3.61,-13.70,-7.93,-5.37,-14.78,-1.81,-5.75,-11.55,-10.34,-5.77,14.29,3.83,-2.46,2.02,-46.17,-22.02,31.18,0.90,32.44,8.39,-0.93,-15.62,9.26,-2.37,-16.67,-3.75,-4.76,,21.36,21.35,-5.25,-1.95,-13.62,-26.92,68.95,26.79,-4.91
RS_sq,,,,,10.59,-4.64,-0.62,5.83,29.63,2.89,21.62,-11.89,-1.79,-14.66,-11.26,6.85,4.51,-22.31,-23.59,-8.66,5.66,-26.19,3.92,-1.13,-57.44,73.54,16.80,-6.86,28.74,-32.10,46.20,0.37,27.78,6.09,-7.10,8.82,16.62,,-28.55,39.97,-27.84,-0.33,-16.94,-21.60,37.24,-20.82,-59.15
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,200.00,2520.00,,183.21,,,67.42,98.38,72.23,52.29,22.17,-14.27,-28.05,-38.10,-35.46,-29.00,-26.23,-26.72,-38.63,-28.57,-20.49,-17.96,12.94,-42.50,-45.65,-29.29,-33.75,36.41,53.14,23.81,16.36,1.59,-3.73,-2.69,6.02,-7.45,-3.88,14.23,14.02,39.41,19.76,3.81,-9.30,-23.71,19.19,-0.67
GPM_sy,,115.05,111.74,,34.75,,,-0.77,7.12,-10.66,-6.69,-8.96,-12.85,-6.33,-23.53,-11.54,-18.90,0.48,-5.54,-12.09,-14.21,-39.48,-21.53,-39.19,-66.99,-92.06,-59.48,-71.63,85.24,808.00,64.89,188.61,7.17,21.59,11.83,28.07,48.70,43.12,39.23,,-19.00,-22.78,-19.61,-6.51,-48.15,-51.80,-92.10
GPM_qq,,,,,5.10,19.41,18.28,12.79,24.53,3.67,4.59,-9.52,-12.60,-13.00,-10.02,-5.67,-3.86,-9.60,-10.62,-20.99,11.89,0.62,-7.76,8.75,-43.03,-4.89,20.00,1.90,17.29,6.77,-2.99,-4.23,2.41,1.18,-1.94,4.35,-10.61,5.08,16.53,4.15,9.30,-9.73,1.01,-9.00,-8.06,41.04,-15.82
GPM_sq,,,,,-3.07,-2.06,6.30,-1.67,4.64,-18.32,11.03,-4.07,0.17,-12.20,-9.36,10.97,-8.16,8.78,-14.79,3.27,-10.37,-23.26,10.48,-19.97,-51.35,-81.55,464.00,-43.97,217.72,-9.56,2.42,-1.94,17.98,2.60,-5.80,12.31,36.99,-1.25,-8.35,-19.34,10.96,-5.86,-4.59,-6.19,-38.46,-12.50,-84.35
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,-21.30,48.62,,34.76,,,52.28,53.79,47.40,44.56,28.56,-1.79,-11.09,-29.18,-31.11,-25.66,-26.31,-21.71,-25.61,-18.67,-8.92,-2.40,10.64,-10.88,-23.63,-16.67,-17.40,7.29,24.15,12.70,2.74,-2.37,-9.73,-16.98,-13.33,-12.46,-4.55,16.54,34.04,24.21,19.22,0.32,-25.39,-5.51,3.40,8.74
RBS_sy,,-1.27,13.62,,-0.81,,,-13.50,19.89,31.78,15.75,14.10,-3.73,-2.25,0.69,-5.83,-7.75,-15.54,-40.23,-40.84,-27.98,-26.10,3.58,-8.51,-27.78,-20.42,-28.48,0.46,42.75,40.07,58.45,44.01,0.87,-1.89,-8.60,-9.69,0.80,12.77,1.43,13.19,4.43,-7.91,0.35,-9.69,-6.09,7.19,-15.44
RBS_qq,,,,,13.81,8.83,11.79,9.98,14.95,4.30,9.63,-2.20,-12.19,-5.57,-12.67,-4.87,-5.24,-6.39,-7.22,-9.62,3.60,4.83,-0.58,2.46,-16.55,-10.17,8.49,1.57,8.39,3.95,-1.52,-7.41,3.00,-3.88,-9.43,-3.35,4.04,4.81,10.58,11.16,-3.59,0.60,-6.95,-17.33,22.12,10.08,-2.15
RBS_sq,,,,,-15.95,-13.87,19.07,0.36,16.49,-5.33,4.58,-1.08,-1.71,-3.87,7.73,-7.48,-3.71,-12.00,-23.76,-8.43,17.22,-9.70,6.85,-19.11,-7.47,-0.49,-3.97,13.62,31.49,-2.37,8.63,3.26,-7.90,-5.03,1.20,2.02,2.80,6.24,-8.97,13.85,-5.15,-6.30,-0.81,2.46,-1.37,6.94,-21.75
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,200.00,488.51,,121.68,,,,2.29,-15.53,-22.75,,-16.71,-10.67,-12.00,,-18.10,-35.73,-28.48,,-18.06,25.47,6.79,,-46.22,-55.56,-31.27,-31.20,45.27,39.81,13.37,-8.22,-25.44,-4.42,-16.78,0.58,-19.05,-24.48,-6.54,12.36,4.25,-7.95,-13.12,-45.78,-26.02,48.17,23.15
ROPA_sy,,46.98,9.68,,36.48,,,,-7.61,-9.78,-0.99,,-3.22,-4.06,-29.04,,-32.65,-19.21,-12.61,,-2.28,-34.59,-6.66,,-60.21,-56.04,-55.14,-46.45,39.85,62.99,-15.66,-42.71,25.00,61.17,136.86,322.22,12.73,12.50,-5.67,-14.25,-12.41,-13.33,-22.76,-37.85,-33.14,-55.94,-95.03
ROPA_qq,,,,,,5.55,-9.02,,,-12.83,-16.80,,,-6.51,-18.03,,,-26.64,-8.78,,,12.33,-22.36,-3.18,-36.31,-7.16,20.06,-3.08,34.48,-10.65,-2.65,-21.54,9.25,14.55,-15.24,-5.18,-12.07,6.86,4.89,13.99,-18.41,-5.64,-1.00,-28.86,11.32,88.98,-17.71
ROPA_sq,,,,,,-4.64,-3.12,,,-6.88,6.32,,,-7.68,-21.36,,,10.74,-14.94,,,-25.88,21.39,-23.89,-41.90,-18.09,23.88,-9.16,51.72,-4.55,-35.90,-38.29,231.02,23.08,-5.80,10.01,-11.62,22.83,-21.01,,-9.72,21.53,-29.60,-19.54,-2.88,-19.92,-92.06
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,73.94,856.08,,-25.40,,,455.44,-1800.94,-395.62,-156.68,-126.74,92.95,71.94,-557.30,172.60,234.69,376.29,117.61,-163.29,6.65,-61.06,-48.41,180.70,-40.34,-38.57,-35.79,-644.66,-48.41,1312.50,67.72,106.79,16.40,-67.76,149.32,296.00,70.15,-59.65,127.42,-232.18,-490.57,99.28,-90.95,148.84,111.08,-536.69,-970.88
ZNPO_sy,,-150.41,510.62,,-95.82,,,215.19,1624.05,15.16,-11.10,-32.18,-20.65,-24.29,-0.36,110.92,48.45,-62.76,-27.87,-187.47,58.84,157.41,-16.02,207.91,-75.08,-13.77,14.14,-61.65,25.64,-3.11,-27.85,-53.07,-29.04,20.62,38.27,201.03,124.05,30.67,58.82,-86.31,-78.83,26.12,-29.76,494.01,366.53,-41.64,5.62
ZNPO_qq,,,,,-35.63,3.74,214.00,164.91,-297.11,81.97,39.80,-24.97,48.01,28.25,-1310.00,113.80,-3.54,47.18,-10.15,-149.61,262.55,-46.27,19.05,-22.39,20.16,-44.67,24.44,-758.33,111.38,1415.02,-85.22,-73.34,95.05,319.66,14.26,-57.66,-16.20,-0.49,544.08,-124.61,-147.63,150.77,-70.74,32.75,-43.83,-2101.57,41.65
ZNPO_sq,,,,,106.04,1770.00,28.24,-20.47,-9.60,24.91,-1.01,-39.33,5.78,19.18,30.29,28.41,-25.55,-70.11,152.35,-255.73,235.21,-51.55,-17.67,100.11,-68.77,67.60,8.98,-32.77,2.31,29.25,-18.85,-56.27,54.73,119.69,-6.98,-4.79,15.16,28.14,13.05,-91.79,78.05,663.45,-37.04,-30.59,39.84,-4.50,13.96
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,146.95,1738.77,,-98.50,,,-17.39,52.45,525.68,-1053.17,-2911.47,-376.10,-111.23,,,156.20,328.06,,,90.35,365.44,147.36,,52.33,,,,,,,,,-157.66,-670.29,-2607.99,392.62,222.54,58.78,80.11,-68.14,-85.25,106.59,,,-224.80,-800.32
ZFI_sy,,497.14,-0.74,,-33.11,,,-14.29,5.00,7.29,12.34,4.71,7.60,-21.50,,,49.06,-30.55,,,8.23,124.38,28.24,,-9.20,,,,,,,,,57.87,23.40,24.80,5.65,-43.13,-79.93,-50.95,-40.90,-100.82,26.78,,,3296.05,88.88
ZFI_qq,,,,,2.32,-18.77,47.89,-32.79,88.83,233.36,-325.29,-98.25,81.46,86.45,,,,-44.99,55.21,,,34.50,-17.51,16.60,17.76,,,,,,-48.62,-72.91,22.08,-439.40,-408.18,-19.11,123.98,-15.57,-270.95,42.54,138.41,-60.91,-23.59,,,,-328.80
ZFI_sq,,,,,-13.71,71.46,-33.55,-12.82,5.72,75.20,-30.42,-18.75,8.64,27.82,,,,-40.44,38.55,,,23.47,-20.81,12.89,-17.75,,,,,,-33.81,-51.49,22.08,302.73,-48.26,-50.94,3.34,116.79,-81.74,19.91,24.51,-103.02,2915.79,,,,66.41
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,4.06,-2.16,,-3.92,,,,-30.36,-28.78,-7.57,,-2.85,-0.87,7.39,,4.43,12.28,6.57,,11.10,-3.38,0.99,,1.11,5.50,-2.36,-2.62,-5.54,-3.89,-1.99,3.23,4.80,2.09,2.95,2.04,2.90,0.84,-0.18,-0.68,8.01,8.26,7.10,5.18,-4.00,-5.74,-4.38
DTAR_sy,,2.40,-6.74,,-4.09,,,,-5.49,-16.73,-6.29,,-2.91,0.15,4.19,,-3.07,-1.93,-4.03,,0.02,12.82,10.45,,1.71,-14.66,-8.02,6.77,-3.77,5.85,14.25,5.12,-4.15,0.69,-8.12,-0.96,7.99,-4.81,1.42,-10.24,1.16,4.84,3.59,6.74,2.34,14.01,5.87
DTAR_qq,,,,,,-1.40,-22.29,,,0.83,0.87,,,2.88,9.27,,,10.62,3.71,,,-3.79,8.39,-1.02,-2.05,0.38,0.33,-1.28,-4.99,2.14,2.31,3.97,-3.55,-0.50,3.17,3.05,-2.73,-2.50,2.13,2.54,5.78,-2.27,1.04,0.69,-3.46,-4.04,2.50
DTAR_sq,,,,,,-2.47,-12.22,,,-14.07,-1.22,,,-11.37,2.77,,,-10.32,0.58,,,1.16,-1.54,-8.05,11.06,-15.12,6.11,6.74,0.09,-6.63,14.53,-1.79,-8.74,-1.91,4.51,5.87,-0.50,-13.53,11.34,-6.30,12.13,-10.39,10.02,-3.45,7.52,-0.17,2.16
CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG_yy,,71.44,-28.05,,-34.59,,,,-79.33,-76.25,-20.35,,-7.11,-1.81,23.28,,12.30,39.76,23.13,,36.11,-10.37,3.44,,5.26,20.57,-6.53,-8.47,-15.46,-11.05,-5.40,12.97,13.82,4.21,7.57,5.07,9.31,2.34,-1.07,-3.03,36.77,35.39,31.84,24.17,-15.38,-19.49,-15.85
CG_sy,,-20.00,32.15,,-12.92,,,,-9.76,-28.54,-17.27,,-7.02,-5.43,5.80,,-5.86,1.84,4.70,,3.54,25.37,-2.26,,-16.73,-39.66,-18.34,-1.79,-7.56,24.71,5.14,0.45,-2.65,-13.44,-3.60,-2.07,-6.31,-8.12,-0.64,-5.23,-16.10,-8.97,6.77,25.42,32.40,14.30,4.68
CG_qq,,,,,,-11.07,-69.49,,,2.18,2.34,,,8.01,28.48,,,34.43,13.19,,,-11.48,30.62,-2.22,-6.91,1.40,1.26,-4.25,-14.01,6.69,7.69,14.35,-13.36,-2.32,11.17,11.68,-9.86,-8.56,7.47,9.47,27.13,-9.48,4.66,3.09,-13.35,-13.88,9.39
CG_sq,,,,,,-6.11,-18.51,,,-25.66,-5.65,,,-24.38,5.56,,,-18.19,8.52,,,-0.93,-15.39,-15.85,18.06,-28.20,14.50,1.19,11.13,-3.14,-3.47,-3.32,7.69,-13.88,7.51,-1.78,3.03,-15.54,16.25,-6.32,-8.79,-8.36,36.36,10.05,-3.72,-20.89,24.88
LDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDER_yy,,74.20,-8.54,,-62.40,,,,-80.63,-72.35,34.42,,58.52,39.32,7.40,,76.00,167.92,114.35,,17.69,-15.24,-37.39,,-29.43,-31.37,46.84,41.09,13.42,57.63,3.21,21.38,8.08,-21.03,1.00,-14.47,19.35,4.81,-10.08,-0.86,26.21,44.52,-14.42,-24.79,-30.82,-31.16,46.68
LDER_sy,,-46.71,29.46,,-0.48,,,,16.26,34.02,3.05,,43.09,16.73,52.06,,1.08,42.62,33.34,,15.26,21.06,2.61,,-19.84,-36.11,-36.73,-17.02,-10.35,12.23,16.70,-7.15,-8.52,-21.09,-21.15,-21.26,-1.99,23.02,6.33,1.00,-14.49,-5.91,-9.31,-0.79,-23.44,-40.83,-14.79
LDER_qq,,,,,,-23.60,-70.33,,,9.03,44.22,,,-4.17,11.18,,,45.87,-11.05,,,5.06,-34.30,6.34,-3.85,2.17,40.57,2.18,-22.71,41.99,-7.96,20.17,-31.18,3.74,17.72,1.76,-3.96,-8.89,0.99,12.19,22.26,4.33,-40.20,-1.41,12.47,3.80,27.43
LDER_sq,,,,,,-23.46,21.54,,,-11.77,-6.55,,,-28.03,21.74,,,1.55,13.83,,,6.66,-3.52,-7.28,-15.99,-14.98,-4.46,21.61,-9.24,6.43,-0.65,-3.24,-10.58,-8.20,-0.73,-3.37,11.30,15.23,-14.20,-8.22,-5.76,26.79,-17.30,0.40,-27.27,-2.01,19.09
PZAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PZAT_yy,,-29.04,-14.01,,46.28,,,,92.30,215.52,214.12,,33.20,-12.94,-12.10,,-47.10,-65.13,-55.78,,-24.24,6.09,41.13,,30.11,31.67,-36.89,-29.81,23.83,-8.54,35.58,7.75,-17.44,-18.60,-33.91,-11.11,-31.02,4.66,25.33,-3.40,-27.12,-33.26,7.12,28.92,47.34,45.76,-27.81
PZAT_sy,,-19.55,0.03,,37.14,,,,3.70,-10.35,-17.81,,-33.53,-39.05,-37.15,,-12.87,-8.14,0.28,,27.17,16.45,14.75,,-6.85,-3.50,1.44,2.81,0.61,-5.08,-13.66,-13.35,-9.94,-7.47,-3.89,-0.26,14.68,20.76,4.29,-8.00,-14.43,-21.07,-8.23,6.44,26.87,25.73,32.29
PZAT_qq,,,,,,-5.67,-10.81,,,54.78,-11.20,,,1.17,-10.35,,,-33.32,13.70,,,-6.63,51.25,-7.99,0.12,-5.51,-27.51,2.34,76.64,-30.21,7.46,-18.67,35.35,-31.19,-12.75,9.39,5.03,4.40,4.49,-15.69,-20.76,-4.40,67.70,1.47,-9.43,-5.43,-16.94
PZAT_sq,,,,,,28.33,1.55,,,10.94,-6.90,,,1.74,-4.01,,,7.26,4.80,,,-1.78,3.26,-2.35,-5.95,1.75,8.55,-1.03,-7.96,-4.01,-1.26,-0.67,-4.33,-1.38,2.56,3.08,9.99,3.85,-11.42,-9.07,2.31,-4.21,2.99,5.46,21.94,-5.07,8.36
PELDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PELDR_yy,,-19.01,29.98,,31.39,,,,123.96,46.28,-42.86,,-34.81,-4.45,17.23,,14.05,29.51,15.88,,5.26,-2.90,-15.30,,-8.26,-5.31,3.39,-1.39,-18.13,-10.98,-11.01,-2.29,-3.16,-4.79,1.64,-12.43,-4.36,-22.31,-29.23,-16.96,24.22,51.32,54.77,64.34,-4.41,-20.54,-16.44
PELDR_sy,,19.93,17.43,,-4.08,,,,19.04,2.96,-1.07,,3.45,-6.04,-7.69,,-10.49,2.92,-10.35,,-15.32,-8.98,-2.90,,-4.28,-0.56,1.12,17.52,9.72,-0.88,-3.53,1.01,9.67,-1.84,12.50,3.82,-3.13,-1.49,-15.59,-10.48,-7.42,-0.70,4.91,-4.40,-3.69,-9.54,-5.20
PELDR_qq,,,,,,-2.00,142.48,,,-35.99,-5.28,,,-6.17,16.20,,,6.55,3.97,,,-1.72,-9.30,1.64,1.26,1.44,-0.97,-3.06,-15.93,10.30,-1.01,6.45,-16.68,8.44,5.68,-8.29,-9.01,-11.91,-3.73,7.61,36.12,7.31,-1.54,14.27,-20.83,-10.80,3.55
PELDR_sq,,,,,,11.89,7.19,,,-3.22,2.99,,,-12.10,1.18,,,1.08,-11.87,,,8.64,-5.98,-9.64,3.71,12.85,-4.39,5.02,-3.18,1.95,-6.94,9.95,5.13,-8.75,6.66,1.46,-1.90,-7.21,-8.61,7.61,1.45,-0.47,-3.44,-1.94,2.20,-6.51,1.19
TSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSF_yy,,-13.38,27.80,,-15.73,,,,115.26,116.87,22.26,,12.90,6.78,-11.59,,7.10,6.35,7.31,,-13.97,1.39,-15.63,,-13.57,-22.17,17.34,18.41,15.72,24.96,4.77,-1.81,-5.75,-9.65,-3.99,-8.43,-0.23,0.04,-2.69,2.14,-13.83,-8.40,-22.62,-22.75,-0.64,2.02,29.32
TSF_sy,,3.72,8.13,,16.48,,,,13.77,24.54,13.55,,9.50,6.96,4.40,,-1.14,-6.13,-2.86,,-12.90,-0.49,-1.82,,1.37,3.52,-1.21,2.74,10.92,1.13,-4.53,-5.99,-3.30,-5.41,6.56,3.56,11.91,9.65,4.77,4.59,-13.60,-5.91,-5.45,-7.95,-1.93,-6.34,-11.45
TSF_qq,,,,,,-0.88,86.17,,,-0.14,4.95,,,-5.54,-13.11,,,-6.20,-12.33,,,10.55,-27.04,2.93,4.11,-0.45,9.99,3.88,1.74,7.49,-7.77,-2.65,-2.34,3.04,-1.99,-7.16,6.41,3.32,-4.67,-2.55,-10.22,9.83,-19.46,-2.73,15.47,12.78,2.08
TSF_sq,,,,,,1.90,5.92,,,11.55,-3.43,,,8.96,-5.75,,,3.46,-2.46,,,18.20,-3.77,-1.07,-9.92,20.71,-8.17,2.88,-2.74,10.06,-13.31,1.31,0.04,7.66,-2.34,-1.54,8.10,5.48,-6.68,-1.72,-10.70,14.87,-6.23,-4.31,-4.85,9.70,-11.35
ZKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZKO_yy,,6.17,-0.06,,-14.38,,,,-31.26,-22.51,11.60,,11.41,3.71,-0.28,,1.61,3.70,3.33,,4.68,-2.21,-1.29,,-0.32,0.83,0.98,2.94,4.26,5.51,3.52,4.95,4.20,0.29,1.14,3.79,5.21,11.37,10.64,3.86,-3.08,-5.41,-7.34,-6.49,-0.42,-1.33,1.00
ZKO_sy,,-4.42,-9.17,,-12.92,,,,6.53,5.94,11.50,,-7.45,-2.93,-1.63,,6.80,9.29,6.38,,-0.29,6.48,6.77,,11.48,-4.85,-4.52,-6.66,-10.60,0.50,2.34,-0.33,6.38,8.67,6.29,7.99,4.24,-0.80,-1.48,-5.60,-2.31,0.32,-0.50,-0.78,2.35,2.25,6.73
ZKO_qq,,,,,,-1.07,-26.16,,,11.52,6.36,,,3.81,2.27,,,5.95,1.91,,,-1.03,2.87,-0.78,-1.33,0.12,3.02,1.15,-0.06,1.31,1.07,2.55,-0.77,-2.50,1.94,5.24,0.59,3.21,1.27,-1.21,-6.13,0.73,-0.80,-0.30,-0.04,-0.19,1.55
ZKO_sq,,,,,,-5.63,-3.58,,,-6.16,1.48,,,-1.57,2.84,,,0.72,0.10,,,7.55,0.38,5.27,-1.91,-8.20,0.72,2.92,-6.05,3.19,2.56,0.24,0.27,5.41,0.32,1.85,-3.22,0.32,-0.37,-2.41,0.16,3.03,-1.19,-2.69,3.33,2.93,3.14
OSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSF_yy,,-39.67,27.46,,97.16,,,,144.49,66.18,-41.09,,-31.31,-8.30,8.97,,2.47,7.33,0.52,,5.65,0.88,6.48,,1.68,5.61,-8.52,-12.20,-17.62,-18.47,-11.19,-9.31,-2.50,3.70,2.41,-4.42,-6.86,-15.35,-15.56,-6.02,9.91,10.58,15.85,16.19,-2.04,-0.69,-5.40
OSF_sy,,-2.45,9.12,,0.64,,,,9.63,-1.87,-8.41,,-3.92,7.66,-2.20,,0.04,-0.71,0.79,,1.44,-1.73,-7.32,,-7.40,-4.64,2.06,-0.25,3.82,1.54,-0.99,0.76,3.39,3.07,8.68,1.77,-6.14,-4.22,-7.23,-2.29,-0.98,2.66,1.90,3.02,3.48,1.23,-1.34
OSF_qq,,,,,,6.38,153.44,,,-27.70,-10.16,,,-3.47,6.76,,,1.10,-0.01,,,-3.46,5.54,-0.64,0.43,0.27,-8.57,-4.64,-5.77,-0.76,-0.41,-2.62,1.31,5.56,-1.65,-9.11,-1.28,-4.06,-1.90,1.16,15.45,-3.48,2.78,1.45,-2.66,-2.15,-2.10
OSF_sq,,,,,,0.15,16.10,,,-10.36,8.36,,,0.45,-1.57,,,-0.31,-0.08,,,-3.42,-5.77,2.43,-0.67,-0.54,0.85,0.11,3.39,-2.72,-1.66,1.88,6.10,-3.03,3.69,-4.60,-2.15,-1.04,0.43,0.48,-0.84,2.60,-0.32,1.58,-0.39,0.36,-2.85
NetDebt,32963000000,54247000000,60173000000,,104636000000,123634000000,104848000000,,105020000000,135064000000,157089000000,,147129000000,180335000000,238140000000,,207303000000,296369000000,322011000000,,318946000000,301082000000,379131000000,394055000000,371218000000,341503000000,348635837000,391967307000,275640430000,319942247000,339912476000,394359677000,335529426000,416396704000,435442419000,497128146000,419610990000,463245012000,494714097000,570354730000,658233603000,663742103000,678446364000,750565382000,572723096000,614220918000,648713704000
NetDebt_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
