,2008/Q4,2009/Q4,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
WKCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKCurrent_yy,,,,,,,-87.44,-94.23,77.77,90.59,116.19,87.40,138.42,171.62,62.56,27.02,-30.96,-62.02,-63.22,-86.06,-82.95,-77.36,-75.03,-22.24,-17.60,-18.51,-16.12,-23.23,-26.53,-19.57,-6.67,-64.65,-62.32
CWKCurrent_sy,,,,,,,-28.00,-79.12,-24.18,-90.36,73.57,-52.75,9.52,21.96,-47.15,-5.27,-4.74,3.81,0.42,-1.41,-2.90,-8.84,19.18,-8.04,-7.23,0.09,-7.89,-8.08,15.75,8.30,-12.97,-2.00,29.08
CWKCurrent_qq,,,,167.81,-96.38,6.69,21.40,22.99,11.59,14.39,37.71,6.62,41.97,30.31,-17.58,-16.69,-22.84,-28.30,-20.20,-68.42,-5.66,-4.79,-11.97,-1.67,-0.02,-5.84,-9.39,-10.00,-4.31,3.07,5.15,-65.92,2.00
CWKCurrent_sq,,,,586.89,-88.73,589.20,-86.50,99.18,-59.09,-12.40,143.14,-45.78,-5.17,-2.45,5.35,-2.81,-4.63,6.31,1.91,-4.58,-6.07,-0.19,33.23,-26.37,-5.25,7.69,22.60,-26.52,19.32,0.75,-1.47,-17.26,57.16
WKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_yy,,-754.74,-290.98,,,,173.30,63.22,-118.04,157.38,-137.81,6.24,-54.78,-408.44,-112.76,-74.42,40.53,76.44,93.46,763.98,1194.96,2515.78,10142.36,3.62,-10.17,-20.98,-52.72,-31.57,-7.94,-7.37,35.55,519.78,383.54
WKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKGrahamCurrent_qq,,,,12.02,80.90,-125.45,293.47,-144.15,-13.22,159.33,-227.50,-9.48,-86.90,-18.23,12.05,10.25,36.27,53.17,75.59,9213.10,5.09,3.32,1.49,-5.97,-8.90,-9.11,-39.28,36.12,22.55,-8.55,-11.15,522.39,-4.39
WKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWKGrahamCurrent_yy,,,,,,,,,,,,,,,,,,,,,,,,-3.49,11.32,26.55,111.53,46.12,8.63,7.96,-26.23,-83.86,-79.32
CWKGrahamCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,-70.95,-46.19,46.68,5.93,54.40,36.01,2.10,51.46,33.74,-10.53
CWKGrahamCurrent_qq,,,,,,,,,,,,,,,,,,,,,-4.84,-3.22,-1.47,6.35,9.76,10.02,64.70,-26.54,-18.40,9.34,12.55,-83.93,4.59
CWKGrahamCurrent_sq,,,,,,,,,,,,,,,,,,,,,-34.93,-47.72,46.21,-41.59,20.52,42.52,5.59,-14.87,6.16,6.99,56.64,-24.83,-28.98
PCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_yy,,444.38,167.62,,,,11.56,1.65,-40.26,0.27,-0.36,2.01,146.29,12.24,40.43,62.34,46.87,137.96,118.64,63.77,30.81,15.98,13.96,36.69,38.30,31.48,17.33,16.08,22.24,64.43,33.63,14.22,6.27
PCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCurrent_qq,,,,10.74,1.72,-1.61,0.66,0.90,-40.22,65.13,0.03,3.30,44.33,-24.74,25.15,19.42,30.58,21.94,14.99,-10.55,4.30,8.11,12.99,7.29,5.53,2.78,0.82,6.15,11.13,38.25,-18.06,-9.27,3.40
PCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPCurrent_yy,,-81.62,-62.63,,,,-10.37,-1.63,67.39,-0.26,0.36,-1.96,-59.40,-10.91,-28.79,-38.40,-31.91,-57.98,-54.26,-38.94,-23.56,-13.78,-12.25,-26.84,-27.69,-23.94,-14.77,-13.85,-18.19,-39.18,-25.17,-12.45,-5.90
CPCurrent_sy,,134.03,-0.15,,,,-5.03,-19.76,-31.30,-25.66,-6.02,4.83,29.99,-2.29,9.17,-3.92,5.43,27.36,5.63,-5.68,0.01,-10.21,-4.68,-1.97,-7.47,32.06,25.80,31.55,42.77,15.18,-9.09,9.94,-0.56
CPCurrent_qq,,,,-9.70,-1.70,1.64,-0.66,-0.90,67.28,-39.44,-0.03,-3.20,-30.72,32.89,-20.10,-16.26,-23.42,-17.99,-13.04,11.80,-4.12,-7.50,-11.49,-6.80,-5.24,-2.70,-0.82,-5.79,-10.02,-27.67,22.05,10.22,-3.28
CPCurrent_sq,,,,17.56,-13.14,-0.35,-6.67,-0.67,-25.63,7.84,17.98,10.80,-7.79,-18.94,31.81,-2.48,1.19,-2.08,9.32,-12.92,7.29,-12.08,16.05,-10.45,1.28,25.48,10.54,-6.36,9.92,1.23,-12.75,13.25,-0.58
ZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_yy,,10.46,35.19,,,,-116.17,-57.24,-254.51,-195.26,-50.70,-23.82,29.34,34.49,61.96,84.95,137.16,190.30,339.24,701.93,202.07,27.48,-14.51,-59.44,-107.69,-92.73,-56.61,288.14,2786.60,2317.55,124.30,68.38,-17.18
ZCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZCurrent_qq,,,,-50.05,34.13,-24.62,-75.51,-9.15,-48.49,-3.80,10.42,10.32,15.26,3.77,47.99,64.53,309.29,133.83,37.81,-10.75,5.03,-1.32,-7.58,-57.66,-119.91,193.30,451.60,278.78,37.82,-16.04,-48.82,184.35,-32.21
ZCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZCurrent_yy,,,,,,,,,,,,,,,,,,,,,-66.89,-21.56,16.95,146.56,,1275.22,130.49,-74.24,,-95.86,-55.42,-40.61,20.75
CZCurrent_sy,,,,,,,,,,,,,,,,,,,,,52.32,39.27,-42.61,-69.11,,-15.35,45.20,146.88,,45.95,50.06,33.34,-51.40
CZCurrent_qq,,,,,,,,,,,,,,,,,,-57.23,-27.44,12.05,-4.79,1.34,8.18,136.22,,,-81.87,-73.60,-27.45,19.11,95.38,-64.83,47.51
CZCurrent_sq,,,,,,,,,,,,,,,,,,32.89,75.34,37.49,-52.45,21.51,-27.74,-26.00,,,23.93,25.81,-6.46,0.06,27.43,11.79,-65.91
ZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_yy,,15.26,-8.56,,,,-113.43,-113.43,-113.43,-259.01,1.66,-13.60,-27.83,58.19,64.43,90.48,124.16,194.53,336.64,774.92,141.49,9.54,-68.62,-127.65,-187.03,-162.78,-158.51,653.58,361.93,394.14,1092.22,-61.33,-99.84
ZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOCurrent_qq,,,,,,,-113.43,,,-68.21,41.54,-15.52,-12.52,44.98,50.27,69.09,385.71,115.27,24.49,-11.85,2.23,-2.36,-64.34,-177.67,-221.74,29.56,66.76,834.92,52.24,-20.90,12.12,-71.36,-99.35
ZOCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZOCurrent_yy,,,,,,,,,,,,,,,,,,,,,-58.59,-8.70,218.76,,,,,,,,,158.57,60346.54
CZOCurrent_sy,,,,,,,,,,,,,,,,,,,,,119.81,35.10,-26.36,,,,,,,,,-44.33,-26.48
CZOCurrent_qq,,,,,,,,,,,,,,,,,,-53.55,-19.67,13.45,-2.18,2.41,180.47,,,,,,-34.32,26.42,-10.80,249.10,15255.25
CZOCurrent_sq,,,,,,,,,,,,,,,,,,4.01,30.66,46.96,10.07,-36.08,-28.78,,,,,,-4.21,-2.32,-26.52,-19.03,26.49
EVCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_yy,,0.24,-0.29,,,,-1.21,,,,0.40,0.04,0.03,0.03,-0.03,-1.15,0.06,-0.95,0.14,-3.62,-5.41,-4.22,-3.40,0.61,1.94,1.32,1.33,2.52,-1.08,-0.14,-1.10,-16.47,-8.10
EVCurrent_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVCurrent_qq,,,,0.05,,,-1.26,1.27,,,-0.86,0.91,-0.01,-0.01,-0.92,-0.21,1.21,-1.02,0.17,-3.96,-0.67,0.22,1.04,0.02,0.65,-0.39,1.05,1.20,-2.89,0.55,0.08,-14.52,6.83
EVCurrent_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVPCurrent_yy,,-81.57,-62.74,,,,-11.45,-1.63,67.39,-0.26,0.77,-1.92,-59.38,-10.88,-28.81,-39.11,-31.87,-58.38,-54.20,-41.15,-27.69,-17.42,-15.23,-26.40,-26.29,-22.94,-13.63,-11.68,-19.08,-39.27,-25.99,-26.86,-13.52
EVPCurrent_sy,,44.87,-9.46,,,,-10.47,-13.13,3.83,-10.80,0.22,-5.97,-9.67,-16.14,-2.68,-13.60,8.30,26.97,-3.12,9.86,-1.74,-2.14,-4.72,-4.84,4.67,8.75,31.17,39.83,53.21,43.66,-15.63,10.14,1.32
EVPCurrent_qq,,,,-9.65,-1.70,1.64,-1.91,0.37,67.28,-39.44,-0.89,-2.32,-30.73,32.88,-20.83,-16.44,-22.49,-18.83,-12.89,7.37,-4.76,-7.30,-10.58,-6.78,-4.62,-3.08,0.23,-4.66,-12.62,-27.27,22.15,-5.79,3.32
EVPCurrent_sq,,,,2.43,-23.94,9.30,5.13,-0.62,-9.09,-6.10,18.12,-6.75,-12.67,-12.82,37.09,-17.22,9.47,2.20,4.60,-6.13,-2.09,1.78,1.84,-6.24,7.70,5.75,22.84,-0.05,18.00,-0.84,-27.86,30.48,8.56
EVEBITCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITCurrent_yy,,-18.27,8.13,,,,53.71,53.15,53.15,72.15,-2.09,11.93,21.74,-139.23,-181.03,-938.87,514.19,204.77,142.32,114.28,-60.83,-12.56,207.93,-463.77,-217.14,-261.39,-273.10,118.53,137.76,133.95,109.97,116.00,55448.73
EVEBITCurrent_sy,,104.59,2222.67,,,,-122.03,-130.76,-106.55,-104.50,268.92,-89.67,961.31,1583.16,124.36,339.34,125.15,62.93,129.39,201.54,-47.25,38.23,-119.58,-110.88,-134.63,-112.45,-55.83,-28.25,-78.74,-140.27,251.97,281.84,212.34
EVEBITCurrent_qq,,,,-0.05,,,53.74,-1.27,,40.55,-69.56,12.64,11.14,-81.74,-99.19,-222.94,135.43,-54.03,-19.53,8.96,-2.83,2.64,183.37,-228.71,68.71,-41.41,-203.93,113.77,-36.21,27.12,-10.73,198.39,16304.33
EVEBITCurrent_sq,,,,-36.77,,,-123.57,11.71,,37.49,983.89,-199.13,257.26,7.63,33.71,5.75,47.94,-22.11,88.24,39.01,-74.12,104.11,-126.66,22.76,17.61,26.62,-233.66,36.43,-14.83,1.35,311.04,-23.94,-29.06
EVEBITDACurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVEBITDACurrent_yy,,-18.27,-73.19,,,,67.70,67.31,67.31,82.77,-5.50,13.18,25.32,-225.48,-3060.15,393.35,229.15,135.39,101.91,-73.17,-33.69,2.59,67.72,348.03,-626.94,-3724.29,132.09,-84.63,109.57,101.70,-86.04,27.19,211.15
EVEBITDACurrent_sy,,102.10,2470.18,,,,-68.77,-140.00,-105.79,-67.23,28.12,151.51,590.89,51.45,81.07,863.41,134.14,83.10,98.86,16.87,-21.14,-10.12,-112.22,-111.64,-132.73,-120.22,545.91,590.75,-28.64,-29.25,-7.48,-28.26,252.93
EVEBITDACurrent_qq,,,,-0.05,,,67.72,-1.27,,47.29,-97.65,16.66,13.98,-129.72,-1819.03,107.74,-62.13,-37.06,3.78,8.46,-6.40,-2.62,69.66,189.72,-210.09,-569.79,110.86,-80.81,-31.44,18.98,-10.80,74.81,67.71
EVEBITDACurrent_sq,,,,-34.47,,,-78.73,-183.94,,553.22,-16.84,-66.25,285.96,39.82,-0.58,79.56,-6.20,9.34,7.98,5.53,-36.71,24.63,-114.68,-0.48,-77.99,23.01,423.84,10.58,-146.66,22.64,331.81,-14.25,-0.54
ROE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROE_yy,,,,,,,72.85,90.93,-530.18,-462.72,-225.74,-132.04,-68.44,-77.92,38.16,80.89,125.66,134.30,187.99,183.94,-48.50,-71.14,-78.65,-68.46,-106.34,-94.09,-63.63,197.86,2071.43,1850.00,109.37,-40.44,-68.80
ROE_sy,,,,,,,-117.96,-125.89,-193.19,-250.92,212.18,59.25,41.83,112.14,-43.75,151.67,96.35,-138.00,217.54,22.58,-4450.00,-231.58,-166.67,-996.05,22.53,-80.95,4.97,93.32,-64.54,-253.51,172.97,625.27,188.79
ROE_qq,,,,-301.87,97.62,-32.96,-113.08,-34.23,-65.71,-18.73,-23.34,4.38,-20.29,-25.41,57.13,70.45,261.52,67.63,9.99,-71.81,-0.90,-6.06,-18.63,-58.37,-119.93,187.50,401.02,240.94,31.90,-13.45,-46.21,-3.02,-30.89
ROE_sq,,,,-24.62,-64.48,-32.43,-199.27,-8.67,-27.84,-9.43,173.79,-139.47,-82.50,122.83,242.00,-63.74,-112.90,-137.50,2957.89,-86.00,-578.95,82.69,-474.60,-88.12,58.59,59.57,-201.75,86.77,-919.78,13.15,162.28,-4.78,72.38
ROA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROA_yy,,23.33,65.81,,,,-26.80,19.26,-433.50,-235.69,-71.85,-1.31,47.76,43.13,68.03,89.43,124.50,161.73,263.03,397.65,44.47,-32.12,-55.98,-67.67,-106.79,-94.18,-68.26,164.06,1881.01,1708.96,102.95,-22.31,-60.91
ROA_sy,,139.32,108.38,,,,-116.59,-126.68,-228.81,-376.72,265.37,65.39,37.72,103.27,-47.12,145.45,97.18,-223.81,187.13,51.43,-3525.00,-153.85,-216.55,-735.85,-4.83,-84.85,34.62,16.91,-152.63,-401.64,122.17,125.71,163.80
ROA_qq,,,,-155.62,76.00,-22.14,-69.24,-62.78,-58.56,23.15,13.36,4.04,18.24,16.34,51.29,68.26,289.41,110.81,28.64,-42.05,-8.06,-0.95,-16.58,-57.44,-119.32,184.81,355.22,254.10,30.28,-13.86,-48.93,35.54,-34.45
ROA_sq,,,,19.83,-78.78,-34.46,-199.57,-92.64,-2.47,-40.79,159.50,-140.31,-84.42,107.39,861.90,-65.35,-111.43,-225.00,2330.77,-81.72,-373.58,77.24,-924.24,0.30,54.90,59.87,-262.30,-26.70,-37.14,20.31,116.01,46.94,240.28
OPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OPM_yy,,84.42,59.45,,,,-91.34,-109.99,-257.27,-258.03,1.30,-11.36,48.10,62.75,74.68,94.14,116.45,139.71,208.25,512.07,84.69,-5.55,-72.49,-120.23,-162.89,-147.78,-149.90,576.78,314.35,278.82,842.46,-66.13,-99.83
OPM_sy,,134.14,192.92,,,,-76.47,-96.46,-7.59,-101.79,137.55,-548.00,-44.24,5935.00,10.32,422.99,63.95,-7.28,18.55,-36.01,-34.28,-56.01,-131.04,-180.02,-367.39,-437.61,-54.10,24.70,39.51,30.30,246.01,311.83,165.23
OPM_qq,,,,9.70,1.69,-1.65,-112.03,0.90,-67.27,-1.87,41.55,-11.81,22.05,26.88,60.26,74.12,318.68,76.56,8.32,-1.47,-1.99,-9.70,-68.46,-172.48,-204.64,31.39,67.06,792.46,36.96,-42.76,36.77,-68.41,-99.32
OPM_sq,,,,31.30,-46.79,-25.50,-54.78,-80.24,1288.00,-101.44,6110.00,-137.27,272.77,50.78,13.62,9.13,-12.30,-14.74,45.29,-41.09,-9.94,-42.93,-202.52,-51.84,-200.94,27.94,53.20,25.80,-141.76,16.98,198.04,7.65,-25.55
ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROS_yy,,83.54,75.78,,,,-93.77,-54.66,-493.25,-194.51,-51.23,-21.40,71.31,41.64,72.90,90.73,125.29,137.95,209.40,467.45,131.04,9.88,-24.99,-70.32,-105.57,-94.49,-63.02,234.49,2293.86,1374.76,67.96,47.40,-22.07
ROS_sy,,123.51,211.79,,,,-110.08,-144.13,-18.29,-147.16,521.59,-45.86,-169.73,252.44,-7.95,150.66,150.12,-80.89,15.67,-15.52,-367.28,-152.90,-243.16,-440.82,-62.76,-318.29,-6.90,52.10,-127.22,-461.52,130.93,202.81,217.39
ROS_qq,,,,-35.52,35.24,-26.63,-74.37,-8.16,-148.40,37.14,10.46,13.17,41.29,-27.86,58.43,70.30,260.22,91.87,19.82,-0.25,0.74,-8.74,-18.20,-60.54,-118.91,190.35,448.54,256.99,24.00,-39.26,-37.52,213.28,-34.44
ROS_sq,,,,-18.50,-46.59,48.42,-115.60,-256.82,198.89,-185.67,239.47,-223.45,52.73,287.30,-15.78,-32.06,-53.23,-28.57,409.68,-50.38,-247.96,85.86,-1279.27,-18.13,29.34,63.67,-252.48,47.06,-235.16,10.21,119.42,75.94,282.67
RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RS_yy,,81.32,49.29,,,,-75.76,-76.86,-216.43,-62.13,-26.09,-15.47,61.58,20.56,38.75,49.19,47.50,71.45,69.30,63.52,44.04,26.15,22.21,33.40,14.58,-12.72,-44.08,-101.60,-107.86,85.88,-28.42,-16.08,28.67
RS_sy,,463.64,208.06,,,,-73.56,-87.60,12.44,-89.74,50.00,-285.95,-38.68,1937.88,148.35,547.67,53.25,-22.08,-17.48,-38.31,-92.79,-70.80,-192.03,-202.63,-1826.67,-320.92,20.65,-31.28,18.66,-25.00,18.63,31.25,67.72
RS_qq,,,,-4.19,-7.86,-25.48,-24.63,-4.84,-92.98,35.71,3.07,3.99,35.79,-32.94,25.26,20.35,33.66,27.70,19.65,5.34,-1.76,4.58,15.37,18.96,-30.51,-25.92,-8.18,-13.40,-34.56,91.45,-883.86,-2.50,17.31
RS_sq,,,,-2.36,-20.78,-45.60,-37.17,-54.21,618.38,-95.03,818.18,-156.77,336.92,65.03,11.90,2.33,-18.90,-16.09,18.51,-23.51,-90.53,240.00,-473.53,14.70,-59.38,56.50,-34.17,-41.12,1.25,33.15,12.66,-19.24,53.64
GPM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPM_yy,,83.54,58.30,,,,-17.06,-27.73,-399.92,-144.32,-45.38,-22.78,71.31,41.86,73.12,91.15,126.03,138.14,202.33,459.09,110.64,3.23,-63.60,-111.76,-146.85,-139.78,-138.66,729.15,313.78,264.23,634.59,136.99,49.06
GPM_sy,,123.77,151.69,,,,-104.26,-132.34,38.58,-123.80,1527.63,-49.18,-86.30,456.25,-14.29,217.17,556.10,-25.05,15.05,-26.38,-125.28,-92.98,-226.36,-140.45,-782.35,-1112.96,24.93,-183.46,-14.44,-194.70,201.48,222.50,239.81
GPM_qq,,,,5.79,35.80,-28.62,-50.49,-2.79,-151.25,37.14,10.45,13.18,41.28,-27.38,58.61,71.41,272.73,86.62,11.05,0.32,1.32,-8.54,-60.84,-132.41,-303.59,22.33,61.95,627.44,37.13,-40.33,23.87,133.83,-13.74
GPM_sq,,,,-15.32,-57.06,86.73,-106.28,-542.11,284.02,-132.07,476.74,-167.10,116.90,734.15,-9.36,-8.28,-5.39,-4.71,39.14,-41.31,-132.48,126.47,-2603.70,81.21,-608.66,69.61,-85.56,29.06,-186.11,21.75,163.90,-14.37,226.53
RBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_yy,,,,,,,,,,,,,,,,,,-60.76,,,,,,,,,,,,,,,
RBS_sy,,,,,,,,,,,,,,,,,,-33.72,,,,,,,,,,,,,,,
RBS_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBS_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROPA_yy,,27.41,42.76,,,,-25.22,-9.64,-221.00,-308.14,-12.15,7.06,5.47,63.69,70.11,93.32,115.92,164.62,261.23,434.12,15.48,-41.70,-83.83,-122.02,-176.76,-150.25,-142.77,477.02,274.00,319.96,997.06,-82.14,-99.93
ROPA_sy,,232.54,25.20,,,,-87.25,-113.42,-132.01,-467.96,258.97,61.81,139.32,131.66,8.86,715.79,532.61,57.50,17.59,58.12,-67.35,-38.10,-149.78,-167.03,-736.84,-441.03,39.01,24.60,24.63,-2.51,382.35,207.22,118.09
ROPA_qq,,,,-70.34,63.54,2.05,-105.83,-49.13,-6.76,-24.54,43.45,-23.60,-8.58,52.16,53.44,72.38,358.75,94.15,16.18,-42.76,-10.57,-1.99,-67.78,-177.99,-211.69,35.83,72.58,787.50,43.85,-18.88,11.82,-86.31,-99.40
ROPA_sq,,,,-3.07,-50.71,-71.82,-5.34,-202.05,-17.59,-223.93,192.35,-110.86,221.05,160.87,217.50,-38.58,24.36,-35.05,137.04,-17.41,-74.32,23.16,-290.60,-11.21,-143.95,34.05,65.91,-37.50,-143.85,10.31,193.89,-47.79,-58.85
ZNPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNPO_yy,,,,,,,33.95,-2.57,119.66,5.06,1.22,-31.85,-66.81,-34.62,-52.96,-73.24,-186.09,-253.54,-451.31,-993.03,-153.48,0.81,68.02,84.58,106.39,87.41,-13.50,-121.23,3058.88,2206.37,234.70,317.43,-152.36
ZNPO_sy,,,,,,,597.75,166.38,31.95,206.10,-15.93,17.42,21.03,62.89,-19.09,-67.54,81.53,-41.27,-44.53,-39.64,-81.66,5.51,175.30,376.24,1034.11,115.11,-6.23,94.47,-29.23,-31.95,-12.38,-13.66,9.76
ZNPO_qq,,,,50.06,-34.13,24.60,8.77,9.15,48.49,-40.40,4.79,-26.51,-27.68,17.38,-24.59,-58.20,-332.68,-109.35,-72.53,-6.26,33.96,18.08,44.38,48.77,127.37,-261.50,-401.27,0.14,490.75,7.69,-67.94,61.19,-194.09
ZNPO_sq,,,,-761.15,124.77,-21.79,444.80,-37.10,-50.77,81.43,49.64,-12.15,-49.26,144.19,-25.68,-64.76,183.80,-21.00,-29.79,-61.65,-13.75,354.40,83.18,-33.66,105.39,-13.82,-20.14,37.57,-25.26,-17.12,2.82,35.55,-4.98
ZFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFI_yy,,,,,,,,,,-90.29,,,,1052.44,-89.92,107.95,-80.98,-13.24,28.76,-71.09,-82.42,-89.41,-86.23,2194.55,19402.90,1636.95,507.40,44.85,-96.88,-58.33,-23.45,-95.44,-22.31
ZFI_sy,,,,,,,,,,-14.28,,,,41.72,13.95,-23.76,-40.74,-5.70,33.82,94.24,54.70,5.64,-10.04,-19.46,-0.92,-7.12,-1.32,-15.28,2.41,-12.52,-22.45,12.04,1.91
ZFI_qq,,,,,,,,,,,9118.80,-159.04,155.85,-62.08,-19.38,-53.46,33.68,72.98,19.64,-89.55,-18.70,4.20,55.57,1641.09,591.03,-90.72,-45.60,315.21,-85.12,23.98,-0.07,-75.28,153.68
ZFI_sq,,,,,,,,,,,4.74,26.29,12.37,-4.66,-15.79,-15.50,-12.66,51.73,19.51,22.65,-30.44,3.61,1.78,9.80,-14.43,-2.87,8.13,-5.73,3.43,-17.03,-4.14,36.20,-5.92
DTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DTAR_yy,,80.18,43.81,,,,-62.91,-81.10,228.37,210.97,101.93,272.40,263.95,92.72,27.22,25.30,1.49,-15.69,-19.52,-63.77,-55.36,-57.38,-57.03,-8.39,-14.72,4.79,33.23,31.75,22.55,13.50,1.92,-56.78,-45.88
DTAR_sy,,32.36,-22.21,,,,-14.81,-20.12,19.03,58.49,22.94,39.40,19.01,12.24,-23.94,-22.08,-19.29,-7.74,5.44,-7.43,-4.50,3.18,-8.56,-2.96,-15.38,-26.67,-8.37,-11.30,-1.73,-2.77,-0.65,-19.39,-19.75
DTAR_qq,,,,6.22,-93.04,121.08,127.03,-45.88,20.89,109.36,47.42,-0.19,18.14,10.86,-2.68,-1.70,-4.31,-7.91,-7.09,-55.74,17.87,-12.06,-6.32,-5.65,9.72,8.07,19.09,-6.70,2.06,0.08,6.94,-60.43,27.78
